"dates","ROST.Open","ROST.High","ROST.Low","ROST.Close","ROST.Volume","ROST.Adjusted"
"2014-09-09",38.220001,38.220001,37.584999,37.755001,3098000,35.685467
"2014-09-10",37.794998,38.095001,37.535,37.650002,2389600,35.586227
"2014-09-11",37.560001,37.764999,37.535,37.740002,1976200,35.67128
"2014-09-12",37.645,37.830002,37.334999,37.580002,2291000,35.520054
"2014-09-15",37.724998,37.875,37.445,37.474998,1822400,35.420807
"2014-09-16",37.470001,37.880001,37.375,37.744999,2099200,35.676006
"2014-09-17",37.814999,37.900002,37.514999,37.744999,1646600,35.676006
"2014-09-18",37.794998,37.950001,37.695,37.834999,1494600,35.761078
"2014-09-19",38,38.09,37.529999,37.75,3890400,35.680733
"2014-09-22",37.599998,37.860001,37.285,37.294998,2274400,35.250668
"2014-09-23",37.334999,37.41,37.049999,37.084999,2462600,35.052197
"2014-09-24",37.080002,37.965,37.009998,37.860001,2650400,35.784702
"2014-09-25",37.555,37.755001,37.130001,37.415001,3067400,35.364098
"2014-09-26",37.345001,38.055,37.294998,38.005001,2849000,35.921757
"2014-09-29",37.68,38,37.505001,37.73,2047600,35.661831
"2014-09-30",37.785,37.869999,37.445,37.790001,3030000,35.718536
"2014-10-01",37.720001,37.77,37.400002,37.494999,2507600,35.439713
"2014-10-02",37.509998,37.985001,37.360001,37.904999,3073400,35.827244
"2014-10-03",38.014999,38.674999,37.904999,38.485001,3664000,36.375446
"2014-10-06",38.560001,38.599998,37.764999,37.895,2980600,35.817795
"2014-10-07",37.705002,37.84,37.375,37.549999,3736400,35.491695
"2014-10-08",37.625,38.345001,37.555,38.220001,3677200,36.124969
"2014-10-09",38.27,38.455002,37.865002,38.084999,5177800,35.997372
"2014-10-10",38.165001,39.119999,38.084999,38.764999,5284600,36.640099
"2014-10-13",38.59,39.150002,38.325001,38.435001,3700200,36.328186
"2014-10-14",38.73,39.055,38.470001,38.919998,3779600,36.786598
"2014-10-15",38.459999,38.814999,37.82,38.23,5229000,36.134434
"2014-10-16",37.59,38.470001,37.59,38.360001,3588000,36.257298
"2014-10-17",38.529999,38.764999,38.005001,38.595001,3840400,36.479412
"2014-10-20",38.27,39.240002,38.244999,39.200001,2420400,37.051262
"2014-10-21",38.505001,40.09,38.505001,39.790001,3600800,37.608913
"2014-10-22",39.869999,40.18,39.645,39.695,3373200,37.519127
"2014-10-23",39.705002,40.555,39.705002,40.040001,3319200,37.845207
"2014-10-24",40.150002,40.264999,39.790001,40.25,2817200,38.043701
"2014-10-27",40.244999,40.375,40.025002,40.310001,3369800,38.100407
"2014-10-28",40.235001,40.305,39.695,40.16,2736000,37.958633
"2014-10-29",40.150002,40.345001,39.82,40.035,2032200,37.840485
"2014-10-30",39.939999,40.525002,39.77,40.415001,1686600,38.19965
"2014-10-31",40.994999,41,40.119999,40.360001,2231200,38.147678
"2014-11-03",40.369999,40.709999,40.235001,40.619999,1949600,38.393417
"2014-11-04",40.57,40.619999,40.105,40.220001,4103000,38.01535
"2014-11-05",40.34,40.544998,40.060001,40.384998,1566000,38.171295
"2014-11-06",39.825001,41.005001,39.825001,40.939999,2497400,38.695873
"2014-11-07",40.990002,40.990002,40.580002,40.705002,2403000,38.473759
"2014-11-10",40.654999,41.189999,40.625,41.154999,2874000,38.899086
"2014-11-11",41.195,41.365002,40.84,40.965,2545000,38.719509
"2014-11-12",40.855,41.514999,40.794998,41.395,3440200,39.125938
"2014-11-13",41.494999,41.549999,40.955002,41.279999,2607600,39.017235
"2014-11-14",40.91,40.91,40.424999,40.689999,3748000,38.459572
"2014-11-17",40.68,40.965,40.494999,40.669998,2605600,38.440674
"2014-11-18",40,40.785,39.735001,40.639999,3416800,38.412327
"2014-11-19",40.619999,41.154999,40.619999,41.080002,3406000,38.828197
"2014-11-20",41.18,41.77,41.025002,41.605,4725800,39.324429
"2014-11-21",44.645,44.779999,43.834999,44.650002,12594200,42.20253
"2014-11-24",44.880001,45.125,44.084999,44.52,5426600,42.079636
"2014-11-25",44.700001,45.084999,44.470001,44.645,4367400,42.197784
"2014-11-26",44.779999,45,44.654999,44.884998,2349000,42.424637
"2014-11-28",45.075001,45.994999,44.75,45.740002,1984400,43.232769
"2014-12-01",45.625,45.674999,44.985001,45.080002,2767400,42.608944
"2014-12-02",45.23,45.494999,44.654999,45.139999,2458800,42.665653
"2014-12-03",44.735001,45.535,44.645,45.424999,2332200,42.935032
"2014-12-04",45.380001,45.709999,45.235001,45.525002,2199000,43.029552
"2014-12-05",45.695,45.91,45.139999,45.345001,1912200,42.859417
"2014-12-08",45.099998,45.549999,44.990002,45.105,1441600,42.726795
"2014-12-09",44.695,45.09,44.470001,44.93,1943200,42.561031
"2014-12-10",44.869999,45.435001,44.509998,44.650002,1866600,42.295803
"2014-12-11",45.514999,46.040001,44.650002,45.41,2457800,43.01572
"2014-12-12",45.009998,45.915001,45.009998,45.290001,2638600,42.902046
"2014-12-15",45.715,46.185001,45.360001,46.025002,2865800,43.598297
"2014-12-16",45.955002,46.375,44.98,44.985001,3211000,42.613125
"2014-12-17",45.044998,45.445,44.575001,45.384998,3575400,42.992043
"2014-12-18",46.060001,46.355,45.415001,46.355,2847800,43.910892
"2014-12-19",46.310001,46.645,45.355,45.509998,4843200,43.110439
"2014-12-22",45.759998,46.625,45.395,46.580002,2207200,44.124031
"2014-12-23",47.25,47.290001,46.619999,46.66,1837600,44.199814
"2014-12-24",46.82,46.895,46.32,46.360001,1015600,43.915638
"2014-12-26",46.595001,46.939999,46.474998,46.705002,1008600,44.242435
"2014-12-29",46.52,47.345001,46.514999,47.049999,1705200,44.569241
"2014-12-30",46.73,47.154999,46.549999,46.965,1641400,44.488735
"2014-12-31",47.205002,48.095001,47.119999,47.130001,2512200,44.645023
"2015-01-02",47.419998,47.66,46.564999,46.865002,1815200,44.394005
"2015-01-05",46.869999,47.119999,46.505001,46.830002,3050400,44.360847
"2015-01-06",46.935001,47.535,46.439999,46.919998,3519400,44.446095
"2015-01-07",47.130001,47.849998,47.044998,47.834999,2605400,45.312851
"2015-01-08",47.955002,48.48,47.775002,48.470001,3318200,45.914375
"2015-01-09",48.509998,48.514999,47.384998,47.599998,3018400,45.090248
"2015-01-12",47.73,48.055,47.34,47.915001,2091800,45.388634
"2015-01-13",48.41,48.889999,47.220001,47.43,3035000,44.929214
"2015-01-14",45.904999,46.665001,45.685001,46.314999,4475600,43.873005
"2015-01-15",46.005001,46.91,45.529999,45.57,3435000,43.167282
"2015-01-16",45.404999,46.509998,44.875,46.450001,4099200,44.000885
"2015-01-20",46.564999,46.650002,45.529999,45.904999,2866600,43.484615
"2015-01-21",45.865002,46.174999,45.564999,46.084999,2511000,43.655125
"2015-01-22",46.09,47.389999,45.759998,47.130001,3201000,44.645023
"2015-01-23",47.25,47.584999,47.005001,47.334999,2115800,44.839222
"2015-01-26",47.32,47.689999,47.025002,47.615002,1808400,45.104454
"2015-01-27",46.384998,47.365002,46,47.165001,2930600,44.678185
"2015-01-28",47.445,47.994999,46.810001,46.830002,2098400,44.360847
"2015-01-29",46.775002,47.305,46.419998,46.814999,2899200,44.34663
"2015-01-30",46.715,46.959999,45.639999,45.855,6169400,43.437256
"2015-02-02",46.005001,46.075001,44.724998,45.924999,2565800,43.503563
"2015-02-03",46.189999,47.310001,45.970001,47.294998,2720600,44.801334
"2015-02-04",46.924999,47.685001,46.889999,47.369999,3307400,44.872379
"2015-02-05",47.185001,47.919998,47.139999,47.465,2042000,44.962372
"2015-02-06",47.695,47.82,47.310001,47.490002,1616200,44.986042
"2015-02-09",47.25,47.599998,47.009998,47.310001,1374600,44.815529
"2015-02-10",47.689999,47.849998,47.415001,47.669998,1399200,45.156548
"2015-02-11",47.84,48.084999,47.34,47.41,1469800,44.910267
"2015-02-12",47.505001,47.869999,47.23,47.834999,1652600,45.312851
"2015-02-13",47.830002,48.150002,47.5,48.09,1492400,45.554413
"2015-02-17",47.860001,48.634998,47.82,48.424999,2290800,45.87175
"2015-02-18",48.445,48.599998,47.950001,48.349998,1469200,45.800705
"2015-02-19",48.334999,48.665001,48.02,48.459999,1648800,45.9049
"2015-02-20",48.564999,49,48.25,48.959999,2062200,46.378544
"2015-02-23",49.064999,49.43,48.855,49.419998,2562600,46.814281
"2015-02-24",49.5,49.974998,49,49.035,2960800,46.449585
"2015-02-25",48.494999,49.345001,48.424999,49.23,5009600,46.6343
"2015-02-26",49.099998,49.849998,49.025002,49.525002,3157800,46.913754
"2015-02-27",52.365002,53.115002,51.73,52.904999,8778000,50.11554
"2015-03-02",52.705002,53.490002,52.695,52.994999,5623200,50.200798
"2015-03-03",53.029999,53.119999,52.384998,52.77,3619200,49.987656
"2015-03-04",52.794998,52.98,52.215,52.560001,2458200,49.788742
"2015-03-05",52.580002,52.965,52.455002,52.474998,3284200,49.81958
"2015-03-06",52.259998,52.860001,52.09,52.200001,1853800,49.558502
"2015-03-09",52.395,52.73,52.290001,52.724998,2299200,50.056934
"2015-03-10",52.255001,52.705002,52.035,52.459999,1744000,49.805336
"2015-03-11",52.415001,52.950001,52.395,52.525002,1751800,49.86705
"2015-03-12",52.775002,53.205002,52.544998,53.139999,2577200,50.450932
"2015-03-13",53.240002,53.485001,52.605,53.02,1801800,50.337006
"2015-03-16",53.365002,53.68,53.27,53.424999,1905000,50.721512
"2015-03-17",52.985001,53.349998,52.849998,53.189999,1535000,50.498398
"2015-03-18",53.049999,53.139999,52.150002,52.889999,2769000,50.213585
"2015-03-19",52.799999,53.41,52.790001,53.369999,1951200,50.669292
"2015-03-20",53.654999,54.084999,53.380001,53.73,4180600,51.011078
"2015-03-23",53.924999,54.055,53.174999,53.189999,3360600,50.498398
"2015-03-24",54.455002,54.455002,53.310001,53.32,2453600,50.621822
"2015-03-25",53.220001,53.325001,52.355,52.419998,2721000,49.767361
"2015-03-26",52.235001,52.375,51.75,51.884998,2505600,49.259445
"2015-03-27",51.779999,52.455002,51.755001,52.064999,1737600,49.430332
"2015-03-30",52.325001,53.09,52.09,52.869999,1669200,50.194592
"2015-03-31",52.794998,53.470001,52.669998,52.68,1976400,50.01421
"2015-04-01",52.5,52.639999,51.650002,52.009998,2968400,49.37812
"2015-04-02",52.150002,52.285,51.715,51.959999,2119200,49.330639
"2015-04-06",51.755001,52.415001,51.669998,51.974998,1574000,49.344883
"2015-04-07",51.790001,52.174999,51.404999,51.41,1966400,48.808472
"2015-04-08",51.705002,52.375,51.490002,52,2304800,49.368626
"2015-04-09",52.125,52.375,51.395,51.84,2096600,49.216713
"2015-04-10",51.970001,52.014999,51.5,51.73,2179600,49.112286
"2015-04-13",51.790001,52.669998,51.705002,52.095001,1961200,49.458813
"2015-04-14",51.889999,52.450001,51.794998,51.900002,2884800,49.273693
"2015-04-15",51.990002,52.380001,51.665001,51.68,2644800,49.064812
"2015-04-16",51.865002,51.985001,51.595001,51.73,2138200,49.112286
"2015-04-17",51.314999,51.459999,49.990002,50.200001,3289200,47.659702
"2015-04-20",50.564999,51.285,50.244999,51.145,2088000,48.556885
"2015-04-21",51.700001,51.994999,51.334999,51.810001,2347600,49.18824
"2015-04-22",51.755001,52.075001,51.404999,51.955002,2394400,49.325905
"2015-04-23",51.695,52.529999,51.630001,52.255001,1681200,49.610714
"2015-04-24",52.189999,52.494999,52.110001,52.189999,1651600,49.549004
"2015-04-27",52.205002,52.294998,51.23,51.240002,2122400,48.647076
"2015-04-28",51.084999,51.52,50.630001,50.915001,2381400,48.338531
"2015-04-29",50.709999,50.775002,49.415001,49.880001,2973600,47.3559
"2015-04-30",49.880001,50.285,49.220001,49.439999,2889600,46.938171
"2015-05-01",49.57,50.939999,49.57,50.849998,2341000,48.276814
"2015-05-04",50.805,51.014999,50.43,50.639999,1661400,48.077438
"2015-05-05",50.395,50.794998,49.965,50.27,1922600,47.726154
"2015-05-06",50.264999,50.685001,50.060001,50.599998,2124600,48.039471
"2015-05-07",50.654999,50.924999,50.279999,50.415001,2418000,47.863827
"2015-05-08",50.775002,51.700001,50.775002,51.275002,1984800,48.680309
"2015-05-11",51.395,51.700001,50.985001,51.005001,1983800,48.423965
"2015-05-12",50.935001,51.395,50.57,51.035,1747800,48.452442
"2015-05-13",51.099998,51.41,50.490002,50.619999,2106800,48.058453
"2015-05-14",50.869999,51.169998,49.494999,49.68,5066800,47.166027
"2015-05-15",49.825001,50.355,49.540001,50.240002,3748400,47.697681
"2015-05-18",50.314999,51.244999,49.939999,51.174999,2654000,48.585365
"2015-05-19",52.130001,52.380001,51.305,51.490002,3517000,48.88443
"2015-05-20",51.310001,51.384998,50.455002,50.465,2650800,47.911293
"2015-05-21",50.334999,51.005001,50.099998,50.775002,4253200,48.20562
"2015-05-22",51.459999,51.459999,48.165001,48.514999,7419400,46.059967
"2015-05-26",48.625,48.759998,47.610001,47.785,4114000,45.366913
"2015-05-27",47.915001,48.584999,47.705002,48.275002,2765400,45.832119
"2015-05-28",48.240002,48.630001,48.145,48.470001,2597400,46.01725
"2015-05-29",48.535,48.615002,48.119999,48.334999,3848600,45.889088
"2015-06-01",48.404999,48.615002,47.880001,48.259998,2569400,45.817867
"2015-06-02",48.27,48.869999,48.110001,48.490002,2047200,46.036243
"2015-06-03",48.735001,49.145,48.380001,49.09,1858000,46.605881
"2015-06-04",48.724998,49.275002,48.724998,48.93,2677000,46.453968
"2015-06-05",48.650002,49.150002,48.505001,48.799999,2412000,46.442081
"2015-06-08",48.764999,49.264999,48.639999,48.790001,2662000,46.43256
"2015-06-09",48.735001,49.029999,48.474998,48.75,2770400,46.394501
"2015-06-10",48.830002,49.080002,48.580002,48.915001,1952600,46.551525
"2015-06-11",49.060001,49.330002,48.799999,48.93,1548600,46.565792
"2015-06-12",48.48,49.080002,48.27,48.529999,1893400,46.185123
"2015-06-15",48.220001,48.73,47.869999,48.689999,1900900,46.337395
"2015-06-16",48.540001,49.18,48.459999,49.169998,1588200,46.794197
"2015-06-17",49.049999,49.599998,48.919998,49.43,2120200,47.041641
"2015-06-18",49.630001,50.259998,49.599998,50.16,1857000,47.736362
"2015-06-19",50.119999,50.740002,49.84,50.470001,3949100,48.031387
"2015-06-22",50.73,50.779999,50.25,50.310001,1559500,47.879116
"2015-06-23",50.209999,50.599998,50.119999,50.540001,1689300,48.098007
"2015-06-24",49.860001,50.700001,49.860001,50.080002,1715100,47.660233
"2015-06-25",50.259998,50.279999,49.790001,49.790001,1477000,47.384243
"2015-06-26",50.029999,50.57,49.849998,50.27,1925100,47.841042
"2015-06-29",49.91,49.990002,48.5,48.549999,1996500,46.204155
"2015-06-30",49.080002,49.27,48.279999,48.610001,2317700,46.261261
"2015-07-01",48.959999,49.5,48.82,49.389999,1925300,47.003567
"2015-07-02",50.330002,50.450001,48.970001,49.310001,2014900,46.927441
"2015-07-06",48.860001,50.130001,48.860001,49.869999,2442800,47.460373
"2015-07-07",50.02,50.630001,49.549999,50.57,3027500,48.126556
"2015-07-08",50.41,50.639999,49.98,50.169998,2439200,47.745869
"2015-07-09",50.689999,51,50.27,50.32,2495400,47.888634
"2015-07-10",50.810001,51,50.5,50.860001,2092800,48.40255
"2015-07-13",51.25,52.439999,51.139999,52.41,3138200,49.877651
"2015-07-14",52.490002,52.490002,51.84,52.43,2546500,49.896687
"2015-07-15",52.360001,52.75,52.080002,52.32,2020300,49.791992
"2015-07-16",52.709999,53,52.32,52.959999,1827200,50.401077
"2015-07-17",52.759998,52.82,52.060001,52.27,1757800,49.744411
"2015-07-20",52.560001,52.93,52.380001,52.830002,1482200,50.277359
"2015-07-21",52.939999,53.220001,52.43,52.860001,1703300,50.305901
"2015-07-22",52.990002,53.5,52.950001,53.279999,2143200,50.705605
"2015-07-23",53.290001,53.43,52.790001,52.889999,1167400,50.334457
"2015-07-24",52.970001,53.040001,52.549999,52.689999,1505400,50.144112
"2015-07-27",52.470001,52.689999,51.939999,52.080002,1773700,49.563591
"2015-07-28",52.130001,52.259998,51.650002,52.009998,1956400,49.496983
"2015-07-29",52.060001,52.849998,51.959999,52.790001,1912800,50.239288
"2015-07-30",52.549999,52.880001,52.220001,52.75,1009200,50.201221
"2015-07-31",53.009998,53.220001,52.560001,53.16,1194900,50.591419
"2015-08-03",53.25,53.450001,52.759998,53.029999,1235700,50.467682
"2015-08-04",52.98,53.389999,52.810001,53.189999,1476200,50.619957
"2015-08-05",53.380001,54.139999,53.380001,53.810001,1371500,51.210007
"2015-08-06",53.669998,55.220001,53.150002,53.57,2502200,50.981606
"2015-08-07",53.459999,53.560001,52.400002,53.07,2361100,50.505753
"2015-08-10",53.650002,54.060001,53.560001,53.73,1807000,51.133873
"2015-08-11",53.450001,54.080002,53.34,53.82,1695600,51.219524
"2015-08-12",53.470001,53.669998,52.73,53.560001,1658700,50.972084
"2015-08-13",53.34,54.130001,53.23,53.630001,2604100,51.038696
"2015-08-14",53.950001,54.27,53.459999,53.720001,2709000,51.124355
"2015-08-17",53.93,54.560001,53.279999,54.5,2118500,51.866665
"2015-08-18",55.529999,56.68,55.5,56.529999,4010600,53.798573
"2015-08-19",56.139999,56.450001,55.220001,55.700001,2564800,53.008682
"2015-08-20",55.25,55.950001,54.950001,55.25,3784100,52.580425
"2015-08-21",51.259998,52.299999,49.950001,50,12828600,47.584095
"2015-08-24",46.700001,49.91,46.599998,48.330002,6979900,45.994793
"2015-08-25",49.279999,49.290001,47.169998,47.220001,4923000,44.938427
"2015-08-26",48.75,48.93,47.189999,48.93,4159600,46.565792
"2015-08-27",49.389999,49.880001,48.740002,49.68,3422900,47.279564
"2015-08-28",49.32,50.049999,49.040001,49.400002,4007000,47.013088
"2015-08-31",49.290001,49.549999,48.43,48.619999,3314500,46.270775
"2015-09-01",47.619999,48.209999,47.32,47.470001,3998600,45.176338
"2015-09-02",48.189999,49.490002,47.450001,48.450001,3003700,46.223885
"2015-09-03",48.610001,49.200001,48.330002,48.48,2664500,46.25251
"2015-09-04",47.82,48.73,47.689999,48.439999,3143200,46.214352
"2015-09-08",49.419998,49.82,48.779999,49.77,2845700,47.483242
"2015-09-09",50.139999,50.349998,49.240002,49.380001,3580300,47.111156
"2015-09-10",49.25,50.25,49.25,49.84,2849700,47.550026
"2015-09-11",49.619999,50.080002,49.18,50.060001,1722000,47.759918
"2015-09-14",50.150002,50.200001,49.380001,49.459999,2702800,47.187489
"2015-09-15",49.580002,49.860001,49.049999,49.419998,2113600,47.149323
"2015-09-16",48.200001,49.830002,48.02,49.75,2094900,47.464157
"2015-09-17",50.25,51.27,50.189999,50.490002,2771000,48.170155
"2015-09-18",49.939999,50.09,49.040001,49.119999,4088800,46.86311
"2015-09-21",49.380001,50,49.119999,49.439999,2465200,47.168404
"2015-09-22",48.720001,49.009998,48.439999,48.919998,2791000,46.672295
"2015-09-23",49.040001,49.41,48.779999,49.099998,1427900,46.844028
"2015-09-24",48.639999,49.060001,48.34,48.880001,2044300,46.634129
"2015-09-25",49.23,49.75,48.68,49.080002,2311400,46.824944
"2015-09-28",48.77,49.57,47.330002,47.490002,2582800,45.307995
"2015-09-29",47.5,47.93,46.970001,47.560001,2335300,45.374783
"2015-09-30",48.139999,48.830002,47.77,48.470001,2875900,46.242966
"2015-10-01",48.48,49.200001,47.299999,47.860001,4039300,45.660995
"2015-10-02",47.52,48.75,47.119999,48.73,2302000,46.491024
"2015-10-05",48.830002,49.240002,48.349998,49.150002,3194500,46.891731
"2015-10-06",49.049999,49.150002,47.41,47.689999,2775000,45.498806
"2015-10-07",47.970001,48.299999,47.360001,48.150002,3749100,45.937683
"2015-10-08",48.049999,49.049999,47.91,49.02,2669000,46.767704
"2015-10-09",48.98,49.110001,47.970001,49.040001,3011300,46.78677
"2015-10-12",49.139999,50.700001,49.049999,50.529999,2859000,48.208324
"2015-10-13",50.27,50.650002,49.369999,49.450001,2600300,47.17794
"2015-10-14",50.169998,50.279999,48.310001,48.5,3381900,46.271591
"2015-10-15",48.82,49.540001,48.68,49.34,2339600,47.073002
"2015-10-16",49.57,50.639999,49.34,50.299999,3026300,47.988895
"2015-10-19",50.259998,50.509998,49.869999,50.389999,2395500,48.074753
"2015-10-20",50.169998,50.48,50.02,50.34,2121500,48.02705
"2015-10-21",50.43,50.68,50.080002,50.18,1827400,47.874405
"2015-10-22",50.5,51.490002,50.450001,51.040001,2080600,48.694878
"2015-10-23",51.41,51.549999,48.970001,49.66,2969200,47.378288
"2015-10-26",49.580002,50.200001,49.360001,49.880001,1785600,47.588181
"2015-10-27",49.73,49.880001,48.790001,49.240002,2469200,46.977596
"2015-10-28",49.43,50.389999,49.220001,50.349998,1536000,48.036587
"2015-10-29",50.259998,50.380001,49.52,50.18,1376400,47.874405
"2015-10-30",50.09,50.970001,49.93,50.580002,2179100,48.256027
"2015-11-02",50.25,50.93,49.48,50.66,2498300,48.332336
"2015-11-03",50.709999,51.84,50.529999,51.740002,2816600,49.362732
"2015-11-04",51.790001,51.950001,51.25,51.619999,2416800,49.248226
"2015-11-05",51.790001,51.91,51.16,51.540001,2476300,49.171913
"2015-11-06",51.5,51.549999,50.049999,50.400002,2175600,48.084301
"2015-11-09",50.150002,50.290001,48.5,49.119999,3785400,46.86311
"2015-11-10",49.049999,49.990002,48.860001,49.939999,2167500,47.645435
"2015-11-11",49.970001,49.98,48.439999,48.52,3375200,46.290668
"2015-11-12",48.099998,49.220001,48.07,48.110001,2970900,45.899513
"2015-11-13",44.669998,46.5,43.470001,44.810001,9629900,42.751137
"2015-11-16",44.869999,46.049999,44.470001,45.77,4936100,43.667027
"2015-11-17",47.119999,47.32,45.450001,46.310001,4961000,44.18222
"2015-11-18",46.360001,46.66,45.630001,46.419998,4260500,44.287163
"2015-11-19",45.009998,46.630001,45.009998,46.200001,5138400,44.077271
"2015-11-20",50.400002,51,49.060001,50.84,8054000,48.504074
"2015-11-23",50.970001,51.25,50.57,51.130001,2787600,48.780758
"2015-11-24",50.73,52.549999,50.599998,52.419998,4884300,50.011478
"2015-11-25",52.330002,53.049999,52.139999,52.740002,3259300,50.31678
"2015-11-27",52.860001,53.029999,52.25,52.66,1071200,50.240456
"2015-11-30",52.830002,52.830002,51.740002,52.009998,3423400,49.620316
"2015-12-01",52.529999,53.200001,52.23,53.09,4127500,50.650707
"2015-12-02",53.139999,53.98,53.139999,53.52,3703100,51.06094
"2015-12-03",53.439999,53.610001,51.91,52.509998,3971900,50.097343
"2015-12-04",52.790001,54.279999,52.57,54.16,2970600,51.671535
"2015-12-07",53.759998,54.07,53.130001,53.82,2429600,51.459278
"2015-12-08",53.459999,54.700001,53.009998,54.48,2585000,52.090321
"2015-12-09",54,55.099998,53.470001,54.040001,2959500,51.669621
"2015-12-10",54.25,54.779999,53.610001,54.150002,2360500,51.774796
"2015-12-11",53.34,54.029999,53.290001,53.560001,2341000,51.210678
"2015-12-14",53.860001,54.77,53.610001,54.41,3123400,52.023399
"2015-12-15",54.959999,55.330002,53.919998,54.080002,2886400,51.707874
"2015-12-16",54.740002,54.990002,53.959999,54.93,2623000,52.520573
"2015-12-17",55.360001,55.490002,53.73,53.860001,2523500,51.497517
"2015-12-18",53.459999,53.75,52.900002,52.950001,5095400,50.627434
"2015-12-21",53.700001,54.099998,53.290001,53.810001,2221500,51.449711
"2015-12-22",54.279999,54.549999,53.799999,54.310001,2574100,51.927776
"2015-12-23",54.5,54.73,53.709999,54.34,2010100,51.956467
"2015-12-24",54.400002,54.580002,54.009998,54.330002,597300,51.946903
"2015-12-28",54.07,54.599998,53.91,54.389999,1226700,52.004272
"2015-12-29",53.189999,55.639999,53.189999,54.939999,1298200,52.530136
"2015-12-30",54.959999,55.290001,54.540001,54.549999,1205000,52.157253
"2015-12-31",54.439999,54.540001,53.799999,53.810001,1471700,51.449711
"2016-01-04",53,54.369999,52.5,54.369999,4145700,51.985146
"2016-01-05",54.369999,55.169998,54.18,54.73,3029200,52.329357
"2016-01-06",54.029999,54.529999,53.299999,53.889999,2533700,51.526207
"2016-01-07",52.970001,55.110001,52.5,53.759998,3774700,51.401897
"2016-01-08",53.84,53.84,51.959999,52.099998,2830900,49.814713
"2016-01-11",52.52,52.869999,51.880001,52.59,2261900,50.283234
"2016-01-12",53.52,54.860001,53.41,54.450001,3878800,52.061634
"2016-01-13",54.259998,54.27,52.07,52.189999,3565100,49.900772
"2016-01-14",52.419998,53.369999,51.720001,52.82,3212600,50.503136
"2016-01-15",51.209999,52.73,51.209999,52.290001,3656500,49.996384
"2016-01-19",52.889999,53.150002,52.080002,52.580002,3279000,50.273663
"2016-01-20",51.990002,52.830002,50.419998,52.18,4108700,49.891205
"2016-01-21",52.32,52.68,51.91,52.23,3216200,49.939018
"2016-01-22",52.959999,54.27,52.740002,54.139999,2638200,51.76524
"2016-01-25",54.080002,54.349998,53.400002,53.619999,2208400,51.268047
"2016-01-26",53.52,54.48,53.200001,54.330002,2145000,51.946903
"2016-01-27",54.369999,54.82,53.41,53.779999,2477000,51.421028
"2016-01-28",54.259998,54.43,53.23,53.950001,2176800,51.583561
"2016-01-29",54.27,56.32,54,56.259998,3492100,53.792248
"2016-02-01",56.259998,57.189999,55.849998,56.759998,4299200,54.270313
"2016-02-02",56.290001,57.189999,55.689999,56.52,3145800,54.040844
"2016-02-03",56.779999,56.919998,54.439999,55.099998,3431400,52.683136
"2016-02-04",54.439999,54.790001,53.349998,54.48,4135900,52.090321
"2016-02-05",54.209999,54.25,53.009998,53.32,4347200,50.981201
"2016-02-08",52.669998,53.599998,52.110001,53.330002,3809900,50.990768
"2016-02-09",52.939999,54.860001,52.779999,54.529999,3878400,52.138126
"2016-02-10",54.470001,55.639999,53.810001,53.84,3474200,51.478401
"2016-02-11",53.220001,53.610001,52.16,52.560001,3467900,50.254539
"2016-02-12",53.259998,54.060001,52.310001,53.75,2643100,51.392338
"2016-02-16",54.330002,56.110001,54.240002,55,4148200,52.587517
"2016-02-17",55.52,55.860001,54.900002,55.07,4409600,52.654438
"2016-02-18",54.77,55.110001,54.290001,54.82,3221000,52.415401
"2016-02-19",54.490002,54.73,53.599998,54.689999,3180700,52.291111
"2016-02-22",55.32,55.790001,55.02,55.43,3040400,52.998657
"2016-02-23",55.110001,56,55.029999,55.349998,3101300,52.922165
"2016-02-24",55.25,56.380001,54.84,56.25,3838800,53.782692
"2016-02-25",56.549999,56.77,55.709999,56.540001,2804700,54.059975
"2016-02-26",56.77,56.82,55.639999,56.290001,2443600,53.820934
"2016-02-29",56.099998,56.57,54.919998,54.98,6074900,52.568394
"2016-03-01",55.450001,56.529999,55.360001,56.23,5119700,53.763561
"2016-03-02",57.849998,58.919998,56.75,57.740002,8993600,55.207329
"2016-03-03",58.27,58.43,56.07,57.849998,4220300,55.312496
"2016-03-04",57.73,57.810001,57.099998,57.419998,3673400,54.901367
"2016-03-07",57.619999,59.439999,57.25,57.529999,3128300,55.006538
"2016-03-08",57.41,58.099998,57.23,57.380001,2346700,54.863121
"2016-03-09",56.439999,57.470001,56.25,56.580002,3208400,54.098202
"2016-03-10",56.279999,57.560001,56.16,57.209999,3016500,54.831406
"2016-03-11",57.939999,58.099998,57.209999,57.959999,2369700,55.550213
"2016-03-14",57.93,58.299999,57.75,58.169998,1551000,55.751488
"2016-03-15",57.849998,58.5,57.849998,58.130001,1784100,55.713146
"2016-03-16",57.849998,58.299999,57.43,58.09,2502300,55.67482
"2016-03-17",57.990002,58.57,57.66,58.529999,2112100,56.096523
"2016-03-18",58.799999,59.68,58.5,59.299999,4666700,56.834507
"2016-03-21",58.849998,59.110001,58.209999,58.43,2361100,56.000683
"2016-03-22",58.860001,58.900002,58.049999,58.119999,2242200,55.703564
"2016-03-23",58.040001,58.41,57.619999,58.18,1281200,55.76107
"2016-03-24",58.349998,58.5,56.880001,57.41,2527400,55.023098
"2016-03-28",57.540001,57.990002,57.299999,57.59,2035400,55.195606
