"dates","TT.Open","TT.High","TT.Low","TT.Close","TT.Volume","TT.Adjusted"
"2014-06-26",48.634602,48.66563,48.083786,48.541504,1820326,42.671688
"2014-06-27",48.339798,48.688908,48.254459,48.642357,4897427,42.760353
"2014-06-30",48.510471,48.820789,48.370831,48.494957,2077223,42.630787
"2014-07-01",48.774242,49.138866,48.580296,48.774242,1558788,42.876293
"2014-07-02",48.758728,49.239719,48.588055,48.650116,1905658,42.767174
"2014-07-03",48.758728,49.131107,48.750969,48.952675,758190,43.033161
"2014-07-07",48.813034,48.906128,48.285492,48.363071,1424732,42.514835
"2014-07-08",48.370831,48.37859,47.587276,47.618309,2662043,41.860138
"2014-07-09",47.866562,48.076027,47.742435,47.765709,1932082,41.989708
"2014-07-10",47.230412,47.564003,46.858028,47.31575,2539201,41.594162
"2014-07-11",47.432117,47.796741,47.168346,47.595036,2758847,41.839676
"2014-07-14",47.975174,48.51823,47.944141,48.277737,2846628,42.439823
"2014-07-15",48.192398,48.487198,47.602795,47.781227,2495117,42.003349
"2014-07-16",47.889835,48.564777,47.866562,48.502716,1950386,42.6376
"2014-07-17",47.982933,48.161366,47.354538,47.385571,2363253,41.655544
"2014-07-18",47.641582,48.363071,47.494183,48.254459,2761811,42.419353
"2014-07-21",47.975174,48.269978,47.742435,47.982933,2626724,42.180656
"2014-07-22",48.882854,50.248253,48.688908,50.038792,4217350,43.987923
"2014-07-23",50.038792,50.038792,49.596588,49.829327,3166429,43.803791
"2014-07-24",49.782776,49.806049,48.890614,48.929401,3009299,43.012688
"2014-07-25",48.704422,49.16214,48.681149,48.93716,1883358,43.019512
"2014-07-28",48.851822,48.968193,48.161366,48.238945,2709478,42.405727
"2014-07-29",48.231186,48.231186,47.455391,47.46315,2393673,41.723743
"2014-07-30",47.711403,47.711403,47.067493,47.269199,2836831,41.553234
"2014-07-31",46.741661,46.858028,45.484871,45.608997,3987135,40.093792
"2014-08-01",45.306438,45.919315,44.965088,45.888287,4804361,40.339321
"2014-08-04",45.934834,46.113266,45.546936,46.012413,1955155,40.448433
"2014-08-05",45.818462,46.524437,45.647789,45.787434,1709472,40.250656
"2014-08-06",45.376263,45.733128,44.957333,45.407291,2430796,39.916485
"2014-08-07",45.98138,46.570984,45.655548,45.694336,2407852,40.168816
"2014-08-08",45.872768,46.55547,45.717609,46.493404,1708183,40.871262
"2014-08-11",46.757175,47.137318,46.671841,46.819241,1743630,41.1577
"2014-08-12",46.702869,47.11404,46.516682,46.764935,1479643,41.109947
"2014-08-13",47.145073,47.470909,46.927853,47.199379,1442133,41.491863
"2014-08-14",47.183865,47.432117,46.912334,47.214893,2395478,41.505508
"2014-08-15",47.424358,47.602795,46.563229,46.9744,2569750,41.294094
"2014-08-18",47.370052,48.246704,47.253685,48.238945,3289012,42.405727
"2014-08-19",47.975174,48.161366,47.672615,47.750195,3405667,41.97607
"2014-08-20",47.765709,48.200153,47.618309,48.068272,1659588,42.255695
"2014-08-21",48.0993,48.207912,47.757954,48.107059,1614859,42.289783
"2014-08-22",48.006207,48.339798,47.672615,47.688129,1902306,41.921509
"2014-08-25",47.967419,48.161366,47.788982,47.967419,1322901,42.16703
"2014-08-26",48.013966,48.184639,47.331264,47.354538,2178539,41.628269
"2014-08-27",47.447636,47.657101,47.168346,47.31575,1731643,41.594162
"2014-08-28",47.176105,47.238171,46.842514,46.958881,2260390,41.280449
"2014-08-29",47.199379,47.214893,46.532196,46.702869,2635876,41.055397
"2014-09-02",46.943367,47.059734,46.501163,46.718388,2180988,41.069042
"2014-09-03",47.051979,47.214893,46.361523,46.485649,1329861,40.864441
"2014-09-04",46.54771,47.005432,46.268425,46.454617,2376529,40.837166
"2014-09-05",46.260666,46.718388,45.880527,46.671841,2949490,41.028122
"2014-09-08",46.741661,47.556244,46.532196,46.702869,2766839,41.055397
"2014-09-09",46.55547,46.827,46.33049,46.338245,2255234,40.734852
"2014-09-10",46.097752,46.710629,46.074474,46.462376,2242087,41.015652
"2014-09-11",46.276184,46.865788,46.252911,46.772694,1651080,41.2896
"2014-09-12",46.664082,46.788208,46.221878,46.439098,2128526,40.99511
"2014-09-15",46.314972,46.485649,46.082233,46.214119,2161009,40.796497
"2014-09-16",46.089993,46.733902,45.872768,46.594257,2199163,41.132076
"2014-09-17",46.578743,46.96664,46.167572,46.446857,2208830,41.001965
"2014-09-18",46.532196,46.827,46.431343,46.656322,1786167,41.186863
"2014-09-19",46.819241,46.935608,45.896042,45.98138,5772142,40.591038
"2014-09-22",45.958107,46.035686,44.988361,45.151279,2835929,39.858257
"2014-09-23",45.174553,45.477116,44.802174,45.00388,2149021,39.728138
"2014-09-24",44.957333,45.042667,44.623737,44.709076,2432214,39.467899
"2014-09-25",44.608223,44.623737,43.886734,44.026379,3109326,38.865227
"2014-09-26",44.111713,44.639256,43.995346,44.592709,2418164,39.365158
"2014-09-29",44.026379,44.65477,43.886734,44.422031,2234482,39.214497
"2014-09-30",44.391003,44.422031,43.622963,43.723816,2699939,38.598133
"2014-10-01",43.553143,43.855701,42.777348,43.079906,4203945,38.029705
"2014-10-02",42.986813,43.281612,42.288597,43.165245,3534180,38.105038
"2014-10-03",43.475563,43.863461,43.359192,43.762608,3020900,38.632378
"2014-10-06",43.902248,44.266872,43.754848,43.964314,4175200,38.81044
"2014-10-07",44.197052,44.352211,43.37471,43.405743,3620672,38.317341
"2014-10-08",43.405743,44.701321,43.227306,44.685802,4386596,39.44735
"2014-10-09",44.546162,44.592709,43.211792,43.320404,4137174,38.242012
"2014-10-10",43.266098,43.421257,42.366177,42.412724,3679708,37.440742
"2014-10-13",42.474789,42.622189,41.489529,41.559349,3954265,36.687401
"2014-10-14",41.9007,42.38945,41.761055,41.955006,4871002,37.036678
"2014-10-15",41.326611,42.133438,40.705975,41.846394,4166435,36.940796
"2014-10-16",41.117146,42.761829,41.109386,42.598915,3551195,37.605099
"2014-10-17",43.087666,44.119473,42.986813,43.816914,3842509,38.680317
"2014-10-20",43.739334,44.414276,43.514351,44.336697,3449106,39.139164
"2014-10-21",44.879753,45.872768,44.817688,45.259892,4844707,39.954136
"2014-10-22",44.336697,46.62529,44.065166,44.794415,9342285,39.543224
"2014-10-23",45.197826,47.199379,45.190071,46.55547,3553773,41.097839
"2014-10-24",46.726143,46.803722,46.035686,46.749416,2236157,41.269054
"2014-10-27",46.563229,46.850273,46.229633,46.687355,2564466,41.214264
"2014-10-28",47.013187,48.17688,46.935608,48.0993,2734485,42.460682
"2014-10-29",48.083786,48.238945,47.098526,47.695889,2065236,42.104572
"2014-10-30",47.548489,48.107059,47.284718,47.889835,1945359,42.27578
"2014-10-31",48.394104,48.735455,48.192398,48.580296,3052352,42.885292
"2014-11-03",48.557022,48.619083,47.757954,47.9519,3029408,42.330555
"2014-11-04",47.851048,47.9519,47.331264,47.587276,2047448,42.008686
"2014-11-05",47.944141,48.417377,47.04422,48.254459,4273422,42.597649
"2014-11-06",48.192398,49.030254,48.083786,48.999226,2391868,43.255116
"2014-11-07",48.999226,49.472458,48.929401,49.270752,1889416,43.494808
"2014-11-10",49.270752,49.542282,49.138866,49.200932,2099008,43.433182
"2014-11-11",49.394878,49.464703,48.805275,48.913887,1986993,43.179779
"2014-11-12",48.743214,49.208691,48.603569,48.875095,1888643,43.145535
"2014-11-13",48.983707,48.983707,48.355312,48.510471,1668739,42.823658
"2014-11-14",48.425137,48.836308,48.425137,48.557022,1398565,42.864754
"2014-11-17",48.487198,48.603569,48.269978,48.502716,1973717,42.816814
"2014-11-18",48.611328,49.038013,48.370831,48.688908,1704445,42.981171
"2014-11-19",48.626842,48.657875,48.083786,48.642357,1639221,42.940094
"2014-11-20",48.316525,49.053532,48.107059,48.890614,1535070,43.159237
"2014-11-21",49.441425,49.782776,49.146626,49.239719,1483510,43.467411
"2014-11-24",49.441425,49.565556,49.255238,49.472458,1595395,43.672871
"2014-11-25",49.495731,49.767262,49.286266,49.526764,1885291,43.72081
"2014-11-26",49.526764,49.596588,49.154385,49.255238,1341849,43.481113
"2014-11-28",49.138866,49.177658,48.719936,48.921646,825476,43.186626
"2014-12-01",48.766487,48.836308,47.820015,48.192398,1812334,42.542866
"2014-12-02",48.51823,49.092319,48.37859,48.921646,1710116,43.186626
"2014-12-03",48.921646,50,48.859581,49.50349,2112027,43.700268
"2014-12-04",49.294025,49.449184,48.929401,49.092319,1993567,43.337288
"2014-12-05",49.092319,49.550037,49.022499,49.340572,1758969,43.556442
"2014-12-08",49.200932,49.356091,48.440651,48.541504,1667708,42.851044
"2014-12-09",48.293251,48.906128,47.944141,48.844067,2412364,43.118134
"2014-12-10",48.572536,48.66563,48.091545,48.324284,3143355,42.829369
"2014-12-11",48.510471,49.325058,48.510471,48.952675,2983519,43.386303
"2014-12-12",48.370831,48.727695,48.130333,48.153606,2716310,42.678089
"2014-12-15",48.277737,48.59581,47.470909,47.773468,1997821,42.341171
"2014-12-16",47.548489,48.355312,47.11404,47.152832,2487770,41.791111
"2014-12-17",47.261444,48.223431,46.989914,48.083786,2524635,42.616203
"2014-12-18",48.859581,49.294025,48.316525,49.278511,1885678,43.675083
"2014-12-19",49.480217,49.775021,49.247478,49.643135,2947943,43.998245
"2014-12-22",49.681923,49.976727,49.604343,49.798294,1774180,44.135754
"2014-12-23",49.914661,50.380138,49.844841,50.015514,1555436,44.328289
"2014-12-24",49.968967,50.224979,49.837082,50.031033,488789,44.342033
"2014-12-26",50.279285,50.426685,50.031033,50.108612,951411,44.410793
"2014-12-29",50.023273,50.480991,49.868114,50.108612,1118852,44.410793
"2014-12-30",50,50.1474,49.604343,49.844841,1459406,44.177017
"2014-12-31",50.100853,50.139645,49.146626,49.177658,875747,43.585686
"2015-01-02",49.255238,49.65089,48.59581,49.076805,1423185,43.496311
"2015-01-05",48.642357,48.86734,48.013966,48.223431,2270960,42.739967
"2015-01-06",48.269978,48.37859,46.827,47.214893,2857584,41.846127
"2015-01-07",47.719162,47.928627,47.339024,47.470909,2210893,42.073021
"2015-01-08",47.858807,48.456169,47.827774,48.432896,2212955,42.925632
"2015-01-09",48.580296,48.580296,47.804501,47.905354,1246334,42.458061
"2015-01-12",48.828548,48.851822,47.664856,48.254459,2911078,42.767479
"2015-01-13",48.750969,49.069046,47.408844,48.013966,1723522,42.554321
"2015-01-14",47.11404,47.703648,46.958881,47.657101,2033269,42.238041
"2015-01-15",47.88208,48.231186,47.261444,47.750195,3549777,42.320541
"2015-01-16",47.564003,47.866562,46.664082,47.804501,3741838,42.368675
"2015-01-20",48.246704,48.650116,47.657101,48.386345,3179705,42.884377
"2015-01-21",48.145847,49.092319,47.982933,48.968193,2402825,43.400051
"2015-01-22",49.456944,50.240498,49.193172,50.224979,3498475,44.513924
"2015-01-23",50.038792,50.892162,49.922421,50.162918,4063830,44.458927
"2015-01-26",50.170673,50.713734,49.619862,50.682701,2151857,44.919605
"2015-01-27",50,50.512024,49.480217,50.240498,2187175,44.527683
"2015-01-28",50.543056,50.791309,49.495731,49.534523,2611127,43.901993
"2015-01-29",49.487976,50.232738,49.115593,50.162918,3660760,44.458927
"2015-01-30",51.117146,51.62141,50.310318,51.512802,5537544,45.655323
"2015-02-02",51.590382,51.613655,50.387897,51.326611,3943309,45.490292
"2015-02-03",51.660202,52.428238,51.605896,52.327385,3415979,46.37727
"2015-02-04",52.366177,52.366177,51.567104,51.830875,2585605,45.937218
"2015-02-05",51.908455,52.234291,51.776569,51.854153,2436468,45.957848
"2015-02-06",51.892941,52.086887,51.55159,51.660202,3399222,45.785954
"2015-02-09",51.629169,52.179985,51.202484,51.512802,2910175,45.655323
"2015-02-10",51.807602,52.032581,51.450737,51.97052,2137291,46.060978
"2015-02-11",51.737782,52.024826,51.675716,51.714508,2563048,45.834084
"2015-02-12",52.094646,52.622189,51.761055,52.46703,4535733,46.501045
"2015-02-13",52.560123,52.777348,51.947247,52.513577,2662945,46.542286
"2015-02-17",52.435997,52.629948,52.017067,52.567883,1807049,46.590424
"2015-02-18",52.567883,53.141972,52.311871,52.68425,2734098,46.693565
"2015-02-19",52.46703,52.88596,52.366177,52.730801,1687430,46.734814
"2015-02-20",52.769588,53.537624,52.443756,53.382465,2238735,47.312378
"2015-02-23",53.37471,53.483318,52.994568,53.250584,2279854,47.195499
"2015-02-24",53.0256,53.405743,52.909233,53.335918,1575674,47.27113
"2015-02-25",53.048874,53.211792,52.660976,52.924747,1816717,46.906715
"2015-02-26",52.986813,53.072147,52.513577,52.707523,1658685,46.714184
"2015-02-27",52.575642,52.715282,52.071373,52.125679,2069747,46.198505
"2015-03-02",52.125679,52.769588,52.071373,52.583397,2003106,46.604172
"2015-03-03",52.296352,52.591156,51.947247,52.327385,1906560,46.37727
"2015-03-04",52.11792,52.226532,51.342125,51.978279,2673902,46.067871
"2015-03-05",52.296352,52.529091,52.211018,52.505817,2426285,46.535423
"2015-03-06",52.110165,52.38945,51.497284,51.869667,2089727,45.971596
"2015-03-09",51.978279,52.614429,51.978279,52.490303,1703156,46.521667
"2015-03-10",52.001553,52.001553,51.318851,51.380917,2378721,45.538425
"2015-03-11",51.419704,51.512802,51.000774,51.357643,1634452,45.717983
"2015-03-12",51.520557,52.366177,51.512802,52.280838,1360282,46.539791
"2015-03-13",52.226532,52.280838,51.47401,52.148952,2008520,46.422394
"2015-03-16",52.428238,53.258339,52.226532,53.219551,2142189,47.375439
"2015-03-17",52.738556,52.816135,52.327385,52.583397,2092176,46.809135
"2015-03-18",52.381691,53.335918,51.993793,53.173,2047963,47.333988
"2015-03-19",52.901474,53.064392,52.296352,52.653221,1592946,46.871292
"2015-03-20",52.963539,53.382465,52.854927,52.916988,2371116,47.106094
"2015-03-23",53.056633,53.149727,52.412724,52.412724,1369820,46.657211
"2015-03-24",52.482544,52.854927,52.055859,52.715282,2189753,46.926537
"2015-03-25",52.730801,52.839409,51.799847,51.799847,1846364,46.111626
"2015-03-26",51.768814,52.451511,51.512802,52.342899,2784756,46.595047
"2015-03-27",52.086887,52.692009,51.947247,52.575642,1788488,46.802227
"2015-03-30",52.754074,53.188519,52.676495,53.10318,1825997,47.271843
"2015-03-31",52.901474,53.157486,52.575642,52.816135,1899728,47.016304
"2015-04-01",52.785107,52.839409,51.931728,52.017067,2715665,46.304989
"2015-04-02",51.838634,52.629948,51.683475,52.38945,2491508,46.636475
"2015-04-06",51.916214,52.971294,51.691235,52.637703,1914036,46.857475
"2015-04-07",52.847168,53.0256,52.249805,52.249805,1512770,46.512169
"2015-04-08",52.195499,52.53685,51.993793,52.373932,1676731,46.622673
"2015-04-09",52.335144,52.730801,52.032581,52.653221,2494988,46.871292
"2015-04-10",52.622189,53.320404,52.397205,53.211792,2622857,47.368523
"2015-04-13",52.986813,53.646236,52.916988,53.297131,1888901,47.444489
"2015-04-14",53.134212,53.320404,52.816135,53.204033,1633292,47.361622
"2015-04-15",53.467804,53.855701,53.281612,53.677269,1412486,47.782875
"2015-04-16",53.491077,53.847942,53.281612,53.37471,2120534,47.513557
"2015-04-17",52.979053,53.03336,52.04034,52.242046,1758454,46.505276
"2015-04-20",52.560123,52.637703,52.288597,52.505817,1351774,46.740082
"2015-04-21",52.560123,52.839409,52.086887,52.133438,1739506,46.408588
"2015-04-22",52.125679,52.443756,51.683475,52.358418,2134584,46.608868
"2015-04-23",53.390224,53.840187,52.707523,53.576416,3650448,47.693115
"2015-04-24",53.638477,53.638477,52.932507,53.242825,2649797,47.396156
"2015-04-27",53.273857,53.840187,53.072147,53.242825,2304216,47.396156
"2015-04-28",53.165245,53.700542,52.909233,53.677269,2215275,47.782875
"2015-04-29",53.258339,53.498837,52.428238,52.482544,3109584,46.71936
"2015-04-30",52.203259,52.591156,51.024052,51.078354,3720183,45.469364
"2015-05-01",51.186966,52.024826,51.086113,51.861908,2208830,46.16687
"2015-05-04",51.955006,52.273079,51.737782,51.892941,1627620,46.194492
"2015-05-05",51.737782,51.962761,51.039566,51.070599,2048608,45.462452
"2015-05-06",51.210239,51.838634,50.791309,51.838634,4497321,46.146168
"2015-05-07",51.846394,52.296352,51.667961,52.086887,2006715,46.367149
"2015-05-08",52.707523,53.010086,52.257565,52.31963,2047061,46.574341
"2015-05-11",52.211018,52.614429,52.0481,52.110165,2094238,46.387867
"2015-05-12",52.102406,52.575642,51.923973,52.381691,1890190,46.629581
"2015-05-13",52.443756,53.095425,52.172226,52.847168,2529276,47.043945
"2015-05-14",53.910007,54.468578,53.514351,54.445305,3380145,48.466587
"2015-05-15",54.383244,55.027153,54.336697,55.011639,3880406,48.970734
"2015-05-18",54.693562,54.957333,54.569435,54.693562,2065494,48.687576
"2015-05-19",54.724594,54.794415,53.933281,54.103958,2560212,48.162727
"2015-05-20",54.15826,54.228085,53.685028,53.793636,2020507,47.886478
"2015-05-21",53.801395,54.204811,53.498837,53.933281,1454379,48.01078
"2015-05-22",54.569435,54.569435,53.739334,53.739334,1487248,47.838142
"2015-05-26",53.568657,53.584175,53.110939,53.211792,1214883,47.368523
"2015-05-27",53.498837,54.057407,53.250584,53.933281,1593977,48.01078
"2015-05-28",53.847942,54.072926,53.560902,53.87122,1405139,47.95554
"2015-05-29",53.754848,53.917767,53.211792,53.359192,2601460,47.499744
"2015-06-01",53.553143,53.917767,53.056633,53.52211,1674540,47.644775
"2015-06-02",53.405743,54.080685,53.219551,53.716061,2827808,47.81741
"2015-06-03",53.809155,53.925526,53.460049,53.599689,2924870,47.713825
"2015-06-04",53.366951,53.622963,52.948021,53.568657,3637687,47.686207
"2015-06-05",53.545383,53.716061,53.242825,53.615208,2777151,47.72765
"2015-06-08",53.576416,53.661755,53.204033,53.211792,1238213,47.368523
"2015-06-09",53.258339,53.529869,53.087666,53.227306,1621820,47.382339
"2015-06-10",53.312645,53.972073,53.180759,53.677269,1356801,47.985703
"2015-06-11",53.910007,54.111713,53.840187,54.034134,2127752,48.304745
"2015-06-12",54.290146,54.670288,54.026379,54.197052,3461996,48.45039
"2015-06-15",53.630722,53.762608,53.087666,53.560902,2462763,47.88168
"2015-06-16",53.297131,53.638477,53.219551,53.576416,1960569,47.895557
"2015-06-17",53.66951,53.762608,53.173,53.514351,2744152,47.840065
"2015-06-18",53.529869,54.150505,53.491077,53.863461,1804342,48.152161
"2015-06-19",53.878975,53.94104,53.514351,53.52211,2708447,47.847012
"2015-06-22",53.692783,53.824669,53.390224,53.739334,2679573,48.041199
"2015-06-23",53.778122,53.878975,53.413498,53.429016,1799057,47.763783
"2015-06-24",53.436771,53.52211,52.986813,53.196278,1447676,47.555725
"2015-06-25",53.405743,53.405743,52.738556,52.88596,1225452,47.278316
"2015-06-26",53.03336,53.204033,52.746315,53.087666,2201741,47.458626
"2015-06-29",52.754074,52.88596,52.366177,52.428238,2475138,46.869114
"2015-06-30",52.854927,53.126453,52.110165,52.304111,2265546,46.758163
"2015-07-01",52.777348,52.792862,52.234291,52.443756,1522567,46.882992
"2015-07-02",52.653221,52.792862,52.211018,52.373932,1065230,46.820583
"2015-07-06",51.82312,52.288597,51.458496,52.001553,2093336,46.487675
"2015-07-07",52.195499,52.296352,51.419704,52.211018,2164102,46.674931
"2015-07-08",51.722263,52.164471,51.318851,51.342125,2341340,45.898174
"2015-07-09",51.916214,52.195499,51.280064,51.280064,1929375,45.842697
"2015-07-10",51.815361,51.916214,51.342125,51.520557,1491760,46.057686
"2015-07-13",52.311871,52.373932,52.04034,52.156712,2627627,46.626385
"2015-07-14",52.203259,52.435997,52.156712,52.327385,2103519,46.778961
"2015-07-15",52.45927,52.529091,52.055859,52.265324,3472050,46.723476
"2015-07-16",53.165245,53.289371,52.435997,52.505817,4492165,46.938473
"2015-07-17",52.505817,53.010086,52.141193,52.46703,1895217,46.903801
"2015-07-20",52.668736,53.747089,52.575642,53.343678,3241062,47.687492
"2015-07-21",53.475563,53.59193,52.575642,52.746315,2356034,47.153465
"2015-07-22",52.730801,53.126453,52.474789,52.909233,3432478,47.29911
"2015-07-23",52.948021,52.948021,51.892941,51.955006,2752660,46.446068
"2015-07-24",51.854153,52.04034,51.06284,51.202484,1815557,45.773338
"2015-07-27",50.814587,50.993019,50.387897,50.426685,2855908,45.079796
"2015-07-28",48.021721,48.0993,46.889061,47.090767,11440777,42.097599
"2015-07-29",47.199379,48.161366,47.036461,47.711403,5461751,42.65242
"2015-07-30",47.370052,47.525211,47.083012,47.408844,3429642,42.381943
"2015-07-31",47.53297,47.920868,47.46315,47.633823,2964442,42.583069
"2015-08-03",47.470909,47.54073,46.904575,46.958881,4567314,41.979702
"2015-08-04",47.152832,47.447636,45.818462,46.066719,5834916,41.182129
"2015-08-05",46.392551,46.912334,46.392551,46.516682,4166048,41.584377
"2015-08-06",46.539951,46.757175,46.384792,46.55547,3482105,41.619061
"2015-08-07",46.516682,46.865788,46.307217,46.741661,4864815,41.785507
"2015-08-10",46.997673,47.967419,46.9744,47.788982,3459418,42.721779
"2015-08-11",47.339024,47.61055,47.067493,47.370052,2788623,42.347279
"2015-08-12",46.881302,47.905354,46.570984,47.820015,3349724,42.749527
"2015-08-13",47.688129,47.998447,47.571762,47.618309,2665781,42.569206
"2015-08-14",47.703648,48.091545,47.53297,47.750195,2200194,42.687111
"2015-08-17",47.525211,48.417377,47.339024,48.192398,2534561,43.082417
"2015-08-18",47.95966,48.316525,47.905354,48.207912,2450518,43.096294
"2015-08-19",47.820015,48.122578,47.261444,47.261444,2323809,42.250187
"2015-08-20",46.834755,47.075253,46.214119,46.229633,2814016,41.32777
"2015-08-21",45.725368,46.035686,44.802174,44.825447,3389297,40.072475
"2015-08-24",40.752522,44.119473,40.752522,43.10318,7097621,38.532837
"2015-08-25",44.647015,44.647015,42.110165,42.133438,3710773,37.665905
"2015-08-26",43.165245,43.328159,42.032581,42.95578,3438665,38.401054
"2015-08-27",43.429016,44.034134,42.707523,43.397984,4542694,38.796379
"2015-08-28",43.351437,43.770367,43.110939,43.235065,5172499,38.65073
"2015-08-31",43.056633,43.366951,42.785107,42.893715,3005819,38.34557
"2015-09-01",41.854153,42.148952,41.318851,41.567104,7797548,37.159626
"2015-09-02",42.218773,42.373932,41.489529,42.071373,5079562,37.61042
"2015-09-03",41.986034,42.435997,41.582623,41.636929,8656022,37.222054
"2015-09-04",41.117146,41.48177,40.899921,40.993019,4169013,36.646412
"2015-09-08",41.714508,41.892941,41.349884,41.807602,4419981,37.374622
"2015-09-09",42.288597,49.394878,42.017067,42.094646,5747393,37.834827
"2015-09-10",41.962761,42.746315,41.877422,42.11792,3851661,37.855743
"2015-09-11",42.009312,42.730801,41.838634,42.668736,3890331,38.35083
"2015-09-14",42.653221,42.800621,42.490303,42.637703,3975920,38.322933
"2015-09-15",42.994568,43.878975,42.660976,43.816914,4100051,39.382816
"2015-09-16",43.754848,44.460823,43.622963,44.297905,4180743,39.815121
"2015-09-17",44.119473,44.367725,43.44453,43.537624,3493448,39.13179
"2015-09-18",41.505043,43.157486,41.505043,42.629948,3820467,38.315968
"2015-09-21",42.715282,43.064392,42.358418,42.521336,1952577,38.218346
"2015-09-22",41.892941,41.931728,41.342125,41.838634,3085222,37.604729
"2015-09-23",41.846394,41.916214,40.98526,41.225758,3063309,37.053867
"2015-09-24",40.56633,40.91544,39.868114,40.853374,4526324,36.719173
"2015-09-25",41.225758,41.411945,40.581844,40.744762,2868154,36.621559
"2015-09-28",40.380138,40.535297,39.51125,39.542282,2787978,35.540752
"2015-09-29",39.798294,40.023273,39.006981,39.262997,5094128,35.289734
"2015-09-30",39.588829,39.813808,38.634602,39.387123,8652026,35.401299
"2015-10-01",39.410397,39.58107,38.743214,39.325058,3673908,35.34552
"2015-10-02",38.820789,39.868114,38.588055,39.868114,3787340,35.833618
"2015-10-05",40.108612,41.155933,39.728474,40.969746,4560482,36.82375
"2015-10-06",41.031807,41.559349,40.853374,41.365398,3481202,37.179375
"2015-10-07",41.505043,42.404964,41.365398,41.69899,3996931,37.479214
"2015-10-08",41.512802,42.68425,41.427464,42.560123,3800101,38.253204
"2015-10-09",42.668736,43.312645,42.482544,42.552364,4178422,38.246231
"2015-10-12",42.505817,42.645462,42.125679,42.342899,2034300,38.057976
"2015-10-13",41.955006,42.38945,41.706749,41.761055,1797511,37.535007
"2015-10-14",41.753296,41.854153,41.280064,41.489529,2647477,37.290951
"2015-10-15",41.636929,42.110165,41.264545,42.086887,2664234,37.827854
"2015-10-16",41.923973,42.009312,41.295578,41.582623,6599164,37.374622
"2015-10-19",41.411945,41.644688,41.194725,41.388672,2757816,37.200306
"2015-10-20",41.272305,42.53685,41.155933,42.148952,4140010,37.883652
"2015-10-21",42.350658,42.878201,42.071373,42.141193,2592566,37.876667
"2015-10-22",42.148952,43.498837,42.148952,43.188519,4346637,38.818012
"2015-10-23",43.405743,44.026379,43.320404,43.894493,7055986,39.452534
"2015-10-26",43.855701,44.197052,43.529869,44.072926,4325497,39.612911
"2015-10-27",44.732349,44.99612,43.235065,44.522884,6571838,40.017338
"2015-10-28",44.515129,45.57021,44.383244,45.508144,4588711,40.902901
"2015-10-29",45.221104,45.810707,45.042667,45.756401,2644641,41.126038
"2015-10-30",45.802948,46.563229,45.616756,45.973621,3433380,41.321266
"2015-11-02",46.027927,46.827,45.849495,46.710629,3213864,41.983692
"2015-11-03",46.462376,46.881302,46.159813,46.400311,3941246,41.704773
"2015-11-04",46.62529,46.749416,46.020172,46.190845,3134848,41.516521
"2015-11-05",46.221878,46.55547,46.05896,46.47789,3745963,41.774513
"2015-11-06",46.190845,46.656322,45.888287,46.586502,2916749,41.872124
"2015-11-09",46.55547,46.679596,45.484871,45.888287,2790041,41.244568
"2015-11-10",45.663303,45.833981,45.267651,45.671062,1989056,41.049332
"2015-11-11",45.888287,45.903801,45.360744,45.647789,1498720,41.028408
"2015-11-12",45.174553,45.306438,44.181538,44.266872,2708705,39.787231
"2015-11-13",44.220325,44.732349,43.956554,44.111713,2018961,39.647785
"2015-11-16",44.134987,44.786655,44.026379,44.763382,2501176,40.233498
"2015-11-17",44.887508,45.0737,44.321178,44.414276,1537906,39.919724
"2015-11-18",44.732349,45.0737,44.398758,45.019394,2283850,40.463604
"2015-11-19",45.135765,45.608997,44.903027,45.515903,2105968,40.909874
"2015-11-20",45.694336,46.113266,45.461597,45.539177,2357323,40.930786
"2015-11-23",45.655548,45.671062,45.244373,45.314198,2953357,40.728577
"2015-11-24",45.14352,45.508144,44.778896,45.384018,1585341,40.791336
"2015-11-25",45.438324,45.771915,45.306438,45.391777,2124401,40.798306
"2015-11-27",45.384018,45.64003,45.065945,45.407291,689099,40.812248
"2015-11-30",45.384018,45.865013,45.352985,45.515903,2983391,40.909874
"2015-12-01",45.577969,45.810707,45.275406,45.756401,2590761,41.126038
"2015-12-02",45.632275,45.84174,44.965088,45.027153,2294549,40.470589
"2015-12-03",45.096973,45.14352,44.282391,44.716835,3128274,40.191669
"2015-12-04",44.903027,45.352985,44.608223,45.329712,2161266,40.742523
"2015-12-07",44.99612,45.14352,44.344452,44.414276,2314271,39.919724
"2015-12-08",43.995346,43.995346,42.862682,42.948021,3526317,38.601845
"2015-12-09",42.529091,43.281612,42.31963,42.629948,3535856,38.517735
"2015-12-10",42.474789,43.079906,42.397205,42.583397,3144258,38.475693
"2015-12-11",42.226532,42.746315,42.055859,42.327385,3781797,38.244358
"2015-12-14",42.358418,42.529091,41.590382,42.017067,2301896,37.96397
"2015-12-15",42.257565,42.490303,41.458496,41.505043,2759878,37.501343
"2015-12-16",41.660202,42.249805,41.40419,42.172226,2473462,38.104168
"2015-12-17",42.249805,42.513577,41.435223,41.442978,2983262,37.445263
"2015-12-18",41.249031,41.427464,40.775795,40.822342,3555707,36.884491
"2015-12-21",41.124905,41.373158,40.643909,41.225758,2249563,37.249008
"2015-12-22",41.349884,42.296352,41.311092,42.071373,3459805,38.013054
