"dates","AVB.Open","AVB.High","AVB.Low","AVB.Close","AVB.Volume","AVB.Adjusted"
"2014-08-26",153.199997,153.580002,152.75,153.149994,503300,122.961273
"2014-08-27",153.380005,154.009995,152.610001,153.199997,618600,123.001442
"2014-08-28",152.419998,153.75,151.929993,152.649994,517500,122.559814
"2014-08-29",153,154.490005,152.630005,154.100006,747200,123.724045
"2014-09-02",154.350006,154.490005,153.139999,154.149994,510900,123.764168
"2014-09-03",154.199997,154.539993,153.289993,154.309998,758100,123.892624
"2014-09-04",154.110001,155.669998,153.740005,154.490005,535100,124.037125
"2014-09-05",154.669998,155.960007,154.059998,155.860001,712600,125.137077
"2014-09-08",156.149994,157.160004,156.130005,156.639999,787000,125.763336
"2014-09-09",156.240005,156.470001,155.320007,155.830002,433300,125.113029
"2014-09-10",152.5,153,148.789993,148.979996,2372300,119.613281
"2014-09-11",148.990005,150.169998,148.429993,149.479996,1332500,120.014725
"2014-09-12",149.289993,149.289993,144.100006,144.970001,1124900,116.393753
"2014-09-15",144.699997,146.220001,143.360001,144.100006,946000,115.69519
"2014-09-16",144.410004,145.839996,144.389999,145.410004,943000,116.746994
"2014-09-17",145.910004,146.740005,145.059998,145.350006,994000,116.698814
"2014-09-18",145.460007,146.119995,143.820007,144.25,1678900,115.815613
"2014-09-19",144.940002,145.710007,144.070007,145,2732200,116.417824
"2014-09-22",144.710007,145.309998,144.220001,145,1253300,116.417824
"2014-09-23",145.039993,146.179993,144.339996,144.369995,917900,115.912025
"2014-09-24",144.229996,145.470001,141.949997,142.050003,1409700,114.049301
"2014-09-25",142.169998,142.580002,140.600006,140.940002,1068700,113.158104
"2014-09-26",140.919998,141.419998,139.270004,141.029999,995700,114.170074
"2014-09-29",140.389999,140.979996,139.399994,140.929993,747400,114.089104
"2014-09-30",140.929993,141.600006,139.649994,140.970001,1382600,114.121483
"2014-10-01",141.130005,142.619995,141,141.589996,1555700,114.62339
"2014-10-02",141.149994,142.610001,141.149994,141.919998,1085600,114.890549
"2014-10-03",142.380005,143.130005,141.550003,142.690002,856900,115.513893
"2014-10-06",142.779999,143.850006,142.160004,142.910004,606900,115.691978
"2014-10-07",142.75,143.839996,142.160004,142.229996,583400,115.141479
"2014-10-08",142.360001,145.389999,142.360001,145.369995,902200,117.683426
"2014-10-09",145.600006,147.580002,145.229996,145.910004,1000200,118.120621
"2014-10-10",146.25,147.800003,146.229996,146.25,990600,118.395836
"2014-10-13",146.190002,148.149994,146.190002,147.259995,1306600,119.213509
"2014-10-14",147.860001,150.479996,147.339996,150.059998,1164300,121.480232
"2014-10-15",149,150.919998,148.639999,149.710007,1303300,121.196861
"2014-10-16",148.429993,149.770004,147,148.529999,780500,120.241631
"2014-10-17",149.130005,149.380005,147.330002,149.369995,1045700,120.921654
"2014-10-20",149.119995,150.440002,148.889999,150.350006,836500,121.715004
"2014-10-21",150.910004,150.910004,149.270004,150.679993,971000,121.982147
"2014-10-22",151.220001,151.880005,150.389999,151.289993,704900,122.47596
"2014-10-23",151.899994,152.320007,151.039993,151.589996,903300,122.718811
"2014-10-24",151.779999,152.490005,150.300003,151.229996,819200,122.427383
"2014-10-27",151.410004,152.570007,151.139999,152.460007,893500,123.423141
"2014-10-28",150.149994,152.389999,150,151.559998,985900,122.69455
"2014-10-29",151.589996,152.820007,151.229996,152.399994,850300,123.374535
"2014-10-30",151.720001,153.630005,151.380005,153.559998,541000,124.313644
"2014-10-31",154.5,155.850006,153.559998,155.839996,1073200,126.15937
"2014-11-03",156.139999,158.210007,155.899994,158.130005,939300,128.01326
"2014-11-04",158.669998,159.75,157.160004,159.610001,805000,129.21138
"2014-11-05",159.490005,159.490005,157.160004,158.110001,855400,127.997055
"2014-11-06",158.320007,159.009995,156.889999,157.199997,620400,127.260323
"2014-11-07",156.779999,158.259995,156.029999,157.300003,917400,127.341324
"2014-11-10",157.149994,159.089996,156.949997,159.029999,585300,128.741776
"2014-11-11",158.729996,158.770004,157.330002,158.220001,387300,128.08609
"2014-11-12",158.080002,158.330002,156.399994,156.929993,594400,127.04174
"2014-11-13",157.470001,158.639999,156.600006,158.350006,484900,128.19133
"2014-11-14",158.360001,158.639999,156.419998,156.75,528800,126.896111
"2014-11-17",156.809998,158.360001,156.440002,158.160004,452400,128.037537
"2014-11-18",157.820007,158.580002,156.970001,158.25,521800,128.110397
"2014-11-19",157.75,158.559998,156.699997,156.869995,408400,126.993202
"2014-11-20",156.759995,157.199997,156.100006,157.199997,349900,127.260323
"2014-11-21",157.639999,158.160004,157.009995,157.429993,849600,127.446556
"2014-11-24",158.240005,158.429993,157.320007,157.649994,703600,127.624649
"2014-11-25",157.490005,158.009995,156.979996,157.130005,1159800,127.203705
"2014-11-26",157.860001,160.779999,157.860001,160.410004,862900,129.859039
"2014-11-28",160.899994,162.550003,160.300003,160.789993,455600,130.166626
"2014-12-01",160.820007,163.570007,160.320007,161.720001,702200,130.91951
"2014-12-02",161.440002,162.470001,160.770004,162.160004,546400,131.275711
"2014-12-03",162.169998,162.220001,160.5,161.580002,530900,130.806168
"2014-12-04",161.919998,162.220001,161.139999,162.020004,600300,131.162369
"2014-12-05",161.199997,161.270004,159.300003,160.619995,889300,130.028976
"2014-12-08",161,163.470001,161,162.940002,694800,131.90712
"2014-12-09",161.910004,164.449997,161.699997,163.190002,456500,132.109528
"2014-12-10",162.869995,165.160004,162.869995,164.639999,640300,133.283401
"2014-12-11",165,165.289993,163.669998,164.309998,686000,133.01622
"2014-12-12",163.869995,166,162.839996,162.960007,751000,131.92337
"2014-12-15",163.179993,164.419998,161.160004,161.979996,749400,131.129974
"2014-12-16",162.160004,162.869995,159.639999,161.089996,1089500,130.4095
"2014-12-17",162.100006,165.880005,161.940002,164.899994,918100,133.493851
"2014-12-18",165.75,166.619995,164.990005,165.889999,942900,134.295288
"2014-12-19",166.600006,166.669998,164.970001,165.600006,1650100,134.060562
"2014-12-22",166.289993,169.320007,166.279999,169.199997,750300,136.974899
"2014-12-23",169.630005,170.139999,167.360001,168.220001,1012500,136.181549
"2014-12-24",167.910004,168.589996,166.470001,166.949997,292500,135.153397
"2014-12-26",167.300003,167.789993,166.759995,167.440002,394900,135.55011
"2014-12-29",166.240005,167.559998,165.460007,167.440002,605600,136.495743
"2014-12-30",166.949997,167.910004,165.860001,166.160004,548700,135.452316
"2014-12-31",166.759995,167.610001,163.199997,163.389999,552200,133.194183
"2015-01-02",164.059998,166.470001,163.809998,165.809998,565800,135.166931
"2015-01-05",165.660004,166.979996,165.130005,166.929993,1130700,136.079971
"2015-01-06",167.570007,169.830002,166.949997,169.199997,983500,137.930466
"2015-01-07",170.380005,171.509995,169,171.160004,815700,139.528244
"2015-01-08",171.160004,173.119995,170.410004,172.75,785400,140.824387
"2015-01-09",173.130005,174.440002,171.350006,173.279999,603300,141.256454
"2015-01-12",174.990005,175.649994,173.960007,174.779999,736800,142.479202
"2015-01-13",175.190002,176.039993,173.699997,174.600006,626900,142.332504
"2015-01-14",174.5,176.880005,173.570007,176.850006,677100,144.166672
"2015-01-15",177.059998,177.889999,176.490005,177.5,603900,144.696564
"2015-01-16",177.860001,179.470001,176.490005,179.080002,634000,145.984558
"2015-01-20",180.210007,180.669998,175.229996,175.570007,938600,143.123245
"2015-01-21",175.759995,177.220001,174.440002,176.940002,614700,144.240036
"2015-01-22",177.199997,179.559998,176.550003,178.960007,670200,145.886734
"2015-01-23",179.389999,179.830002,178.339996,178.899994,559800,145.837799
"2015-01-26",178.639999,180.330002,178.100006,180.270004,530000,146.954636
"2015-01-27",180.039993,181.320007,178.929993,179.460007,626000,146.294327
"2015-01-28",179.899994,180.889999,177.149994,177.550003,1655000,144.73732
"2015-01-29",176.850006,178.789993,174.339996,174.899994,1107200,142.577042
"2015-01-30",174,175.889999,172.690002,172.990005,1172800,141.020035
"2015-02-02",172.869995,172.899994,169.660004,172.649994,1034900,140.742889
"2015-02-03",173,173.809998,170.639999,173.679993,786100,141.58255
"2015-02-04",173.600006,174.369995,171.929993,173.339996,687700,141.305328
"2015-02-05",173.800003,175.449997,173.169998,175,767200,142.6586
"2015-02-06",174.550003,175,168.410004,169.160004,1088200,137.897873
"2015-02-09",169.240005,170.380005,168.160004,168.440002,1074700,137.310883
"2015-02-10",169.179993,170.320007,167.410004,170.080002,1911100,138.647858
"2015-02-11",170.529999,172.199997,169.160004,170.440002,887400,138.941315
"2015-02-12",170.940002,173.429993,169.979996,173.389999,853900,141.346085
"2015-02-13",172.910004,173.119995,169.960007,170.820007,586800,139.251099
"2015-02-17",170.350006,172.210007,169.979996,170.740005,637300,139.185883
"2015-02-18",170.75,173.369995,169.380005,173.199997,881700,141.191238
"2015-02-19",173.199997,173.199997,168.770004,169.029999,1113800,137.79187
"2015-02-20",168.800003,171.100006,168.130005,171,867700,139.397797
"2015-02-23",171.699997,173.460007,171.070007,173.460007,791300,141.403198
"2015-02-24",172.649994,172.720001,168.070007,168.899994,1102300,137.685898
"2015-02-25",168.809998,170.779999,167.880005,167.979996,695500,136.935959
"2015-02-26",168.020004,168.169998,165.949997,166.229996,772800,135.509323
"2015-02-27",166.610001,168.339996,165.669998,168.339996,1067800,137.229401
"2015-03-02",168.419998,171.389999,168.369995,169.660004,671300,138.305466
"2015-03-03",168.649994,169.490005,167.300003,168.820007,471200,137.620667
"2015-03-04",168.550003,169.529999,167.460007,168.139999,988800,137.066345
"2015-03-05",168.710007,171.330002,168.559998,169.929993,696400,138.525558
"2015-03-06",167.860001,167.860001,163.839996,164.639999,1311600,134.213242
"2015-03-09",165.649994,166.889999,165.529999,166.470001,988900,135.704971
"2015-03-10",166.449997,168.149994,166.309998,166.839996,864900,136.006638
"2015-03-11",166.630005,168.550003,166.479996,167.289993,814500,136.373459
"2015-03-12",168.110001,171.610001,168.110001,171.220001,949600,139.577118
"2015-03-13",171.539993,172.350006,170.289993,170.679993,707800,139.136948
"2015-03-16",171.600006,174.110001,171.330002,173.619995,1051400,141.5336
"2015-03-17",173.089996,174.160004,172.339996,172.860001,452400,140.914063
"2015-03-18",173,176.179993,171.729996,175.660004,1126900,143.196594
"2015-03-19",175,176.860001,173.440002,174.789993,952100,142.48735
"2015-03-20",175.559998,180.080002,175.559998,179.830002,1304200,146.595947
"2015-03-23",180.160004,181.539993,179,180.880005,1442900,147.451904
"2015-03-24",180.960007,181.690002,179.279999,180.289993,901800,146.970978
"2015-03-25",180.289993,181.470001,176.729996,176.880005,933200,144.191147
"2015-03-26",176.779999,177.690002,175.059998,175.960007,642000,143.441177
"2015-03-27",174.529999,175.770004,173.220001,174.119995,582700,142.956757
"2015-03-30",174.899994,176.429993,174.160004,176.149994,522000,144.623444
"2015-03-31",175.520004,176.669998,174.089996,174.25,1171100,143.063477
"2015-04-01",174.399994,174.990005,172.529999,172.910004,606400,141.963303
"2015-04-02",173.270004,175.470001,172.699997,174.740005,655600,143.465775
"2015-04-06",174.979996,176.429993,174.550003,175.809998,531300,144.344299
"2015-04-07",175.350006,175.669998,172.529999,172.589996,732700,141.700592
"2015-04-08",173.220001,174.259995,172.839996,173.880005,587000,142.75975
"2015-04-09",173.270004,173.429993,168.520004,169.229996,865700,138.94194
"2015-04-10",170.089996,171.320007,168.210007,168.309998,658100,138.18663
"2015-04-13",168.309998,169.259995,167.720001,167.720001,481500,137.702164
"2015-04-14",168.110001,170.410004,168.110001,169.529999,419800,139.188232
"2015-04-15",169.100006,169.679993,167.460007,168,693900,137.932083
"2015-04-16",167.449997,169.960007,166.970001,169.039993,420300,138.785934
"2015-04-17",168.5,169.490005,167.25,168.309998,694100,138.18663
"2015-04-20",168.360001,169.350006,167.630005,168.25,408600,138.137344
"2015-04-21",168.630005,169.850006,168.630005,169.050003,494900,138.794144
"2015-04-22",168.850006,171.350006,168.360001,170.639999,425700,140.099594
"2015-04-23",170.630005,171.809998,170.190002,171.229996,391400,140.584
"2015-04-24",171.160004,172.529999,170.899994,171.270004,397200,140.616852
"2015-04-27",171.899994,173.119995,171.369995,171.550003,873200,140.846741
"2015-04-28",171.479996,172.759995,169.25,171.190002,873000,140.551147
"2015-04-29",169.720001,171.130005,166.320007,167.75,953100,137.726807
"2015-04-30",166.919998,168.399994,163.440002,164.339996,1274400,134.927124
"2015-05-01",165.419998,168.460007,165.089996,167.630005,760100,137.628326
"2015-05-04",168.660004,170.610001,168.270004,168.960007,840300,138.720276
"2015-05-05",168.410004,168.479996,163.350006,163.699997,760000,134.401657
"2015-05-06",163.809998,165.190002,162.779999,163.429993,836200,134.179962
"2015-05-07",163.729996,167.350006,163.729996,165.979996,687500,136.273621
"2015-05-08",169.039993,170.399994,167.970001,168.509995,598900,138.3508
"2015-05-11",167.649994,168.580002,164.309998,164.570007,508500,135.115997
"2015-05-12",163.529999,166.679993,162.419998,165.25,699500,135.674255
"2015-05-13",165.710007,167.600006,163.460007,164.089996,739500,134.721893
"2015-05-14",164.75,167.279999,164.100006,167.190002,512500,137.267075
"2015-05-15",167.789993,169.25,167.229996,168.449997,567500,138.301559
"2015-05-18",167.850006,169.029999,167.270004,167.839996,731400,137.800735
"2015-05-19",167.279999,168.600006,166.440002,167.619995,317000,137.620087
"2015-05-20",168.020004,168.619995,166.970001,167.460007,559600,137.488739
"2015-05-21",167.460007,167.949997,165.240005,165.600006,575600,135.961639
"2015-05-22",165.729996,167.259995,164.710007,166.240005,392800,136.487076
"2015-05-26",165.940002,166.080002,164.139999,164.830002,615000,135.329468
"2015-05-27",165.550003,167.889999,165.119995,167.440002,449000,137.47229
"2015-05-28",167.429993,168.190002,167.029999,167.779999,436100,137.75145
"2015-05-29",168.089996,168.729996,165.520004,166.5,1556100,136.700516
"2015-06-01",166.800003,168.630005,165.949997,168.289993,673700,138.170181
"2015-06-02",167.610001,167.880005,165.029999,165.350006,482500,135.756363
"2015-06-03",165.25,165.320007,160.910004,161.399994,728000,132.513321
"2015-06-04",159.460007,162.089996,159.460007,161.009995,525200,132.193146
"2015-06-05",159.679993,162.470001,158.720001,161.050003,864000,132.225952
"2015-06-08",161.199997,161.990005,160.070007,160.949997,989500,132.143875
"2015-06-09",160.779999,161.880005,159.820007,160.649994,677300,131.897537
"2015-06-10",160.389999,162.729996,159.389999,161.339996,503600,132.464035
"2015-06-11",162.289993,163.479996,162.259995,162.960007,729600,133.794128
"2015-06-12",162.929993,163.460007,162.070007,162.539993,413000,133.449249
"2015-06-15",162.350006,162.869995,161.199997,162.759995,1099200,133.629883
"2015-06-16",163.139999,165.339996,161.369995,164.509995,605800,135.066711
"2015-06-17",164.559998,166.880005,163.300003,166.619995,700400,136.799072
"2015-06-18",167.100006,169.809998,166.949997,168.289993,748800,138.170181
"2015-06-19",167.740005,168.020004,165.860001,165.860001,881900,136.175095
"2015-06-22",166.410004,166.830002,164.869995,164.910004,1048600,135.395126
"2015-06-23",164.550003,164.789993,162.699997,162.699997,691300,133.580658
"2015-06-24",162.979996,164,162.139999,162.320007,467700,133.268661
"2015-06-25",162.600006,163.830002,161.309998,161.5,535300,132.595413
"2015-06-26",160.889999,162.130005,159.770004,161.919998,738400,133.977249
"2015-06-29",169.119995,169.119995,159.080002,159.080002,721100,131.627335
"2015-06-30",160.580002,161.059998,159,159.869995,628900,132.280975
"2015-07-01",160.610001,162.949997,158.970001,162.949997,775400,134.829468
"2015-07-02",164.350006,165.919998,162.960007,163.979996,561400,135.681732
"2015-07-06",163.229996,165.210007,163.139999,164.949997,526900,136.484314
"2015-07-07",165.690002,168.369995,164.75,167.429993,640300,138.536362
"2015-07-08",166.679993,167.779999,165.679993,166.649994,566900,137.890961
"2015-07-09",167.75,170.710007,166,166.679993,532000,137.915802
"2015-07-10",167.009995,168.660004,166.259995,167.300003,635400,138.428772
"2015-07-13",168.789993,169.550003,166.320007,167.360001,708600,138.478439
"2015-07-14",167.779999,168.770004,165.479996,168.190002,667800,139.165176
"2015-07-15",168.190002,169.330002,167.199997,168.619995,421800,139.520981
"2015-07-16",169.009995,170.350006,168.720001,169.839996,401500,140.530487
"2015-07-17",169.350006,170,168.529999,169.210007,455600,140.009171
"2015-07-20",168.410004,169.940002,168.070007,169.399994,535900,140.166382
"2015-07-21",170.020004,171.5,168.350006,168.610001,587200,139.512726
"2015-07-22",168.839996,170.839996,168.679993,170.029999,459900,140.687637
"2015-07-23",169.649994,170.039993,167.300003,168.570007,455700,139.479645
"2015-07-24",168.199997,169.789993,167.440002,169.270004,437700,140.058838
"2015-07-27",169.470001,171.149994,168.360001,168.610001,573000,139.512726
"2015-07-28",169.529999,172.149994,168.630005,169.889999,767500,140.571854
"2015-07-29",170.130005,171.059998,168.470001,170.619995,820900,141.175858
"2015-07-30",170.229996,171.820007,169.380005,171.229996,605000,141.680603
"2015-07-31",172.800003,174.149994,172.179993,172.339996,733300,142.599045
"2015-08-03",172.440002,174.309998,172.039993,173.970001,636700,143.947784
"2015-08-04",173.610001,174.779999,172.309998,172.649994,514800,142.855545
"2015-08-05",173.039993,173.570007,171.509995,172.380005,467300,142.632156
"2015-08-06",172.130005,173.070007,170.300003,172.770004,510300,142.954865
"2015-08-07",172.699997,173.850006,171.179993,173.850006,476600,143.848495
"2015-08-10",174.389999,174.880005,173.199997,173.759995,660900,143.773972
"2015-08-11",173.350006,176.410004,173.270004,175.220001,795700,144.982071
"2015-08-12",174.720001,175.929993,173.580002,175.699997,734500,145.379196
"2015-08-13",175.009995,177.100006,174.440002,176.080002,600300,145.693619
"2015-08-14",176.110001,177.440002,174.520004,177.119995,811100,146.554169
"2015-08-17",177.130005,178.589996,176.259995,178.589996,778500,147.770477
"2015-08-18",178.479996,180.240005,178.479996,179.699997,638700,148.688934
"2015-08-19",178.440002,179.419998,177.449997,178.139999,584100,147.398132
"2015-08-20",178.350006,180,176.699997,177.399994,684100,146.785843
"2015-08-21",176.910004,177.759995,173.440002,173.440002,872500,143.509186
"2015-08-24",172.419998,172.449997,165.25,165.550003,1307200,136.980804
"2015-08-25",168.830002,168.850006,162.309998,162.479996,1102500,134.440598
"2015-08-26",166.139999,167.119995,163.470001,166.490005,979500,137.758606
"2015-08-27",167.740005,170.169998,166.389999,168.639999,898800,139.537521
"2015-08-28",168.660004,169.240005,167.25,168.710007,522100,139.595474
"2015-08-31",168.600006,170.5,164.979996,165.059998,1746500,136.575378
"2015-09-01",163.110001,164.050003,160.509995,161.820007,739600,133.894485
"2015-09-02",163.559998,164.470001,161.75,163.130005,740500,134.978439
"2015-09-03",163.600006,164.539993,162.559998,163.130005,449200,134.978439
"2015-09-04",161.419998,162.449997,159.300003,160.529999,604500,132.827133
"2015-09-08",162.369995,163.910004,161.25,162.770004,678000,134.680527
"2015-09-09",163.919998,166.350006,160.929993,161.130005,833200,133.323578
"2015-09-10",160.970001,163.660004,160.960007,161.860001,905800,133.927582
"2015-09-11",161.839996,165.770004,161.839996,165.770004,1249700,137.162842
"2015-09-14",166.5,167.029999,164.309998,164.850006,847000,136.401627
"2015-09-15",165.160004,167.710007,164.259995,167.039993,486900,138.213684
"2015-09-16",166.889999,169.369995,166.889999,168.580002,527000,139.487915
"2015-09-17",168.419998,173.110001,167.289993,169.850006,894300,140.538757
"2015-09-18",168.860001,173.419998,168.149994,170.830002,1119000,141.34964
"2015-09-21",170.809998,173.380005,170.800003,172.320007,426700,142.582489
"2015-09-22",171.720001,172.160004,169.839996,170.520004,591200,141.093109
"2015-09-23",170.460007,171.960007,169.800003,171.410004,533300,141.829529
"2015-09-24",170.839996,171.729996,167.960007,169.339996,788400,140.11673
"2015-09-25",171.330002,172.339996,167.660004,170.649994,557500,141.200668
"2015-09-28",169.229996,170.669998,166.179993,167.240005,927600,139.400284
"2015-09-29",167.660004,173.210007,167.080002,172.809998,1233700,144.04303
"2015-09-30",174.309998,174.850006,172.809998,174.820007,1099400,145.71843
"2015-10-01",175.600006,176.100006,172.729996,175.25,1064900,146.076889
"2015-10-02",174.800003,177.440002,173.179993,175.800003,598400,146.535294
"2015-10-05",176.139999,177.570007,175.470001,177.039993,640600,147.568863
"2015-10-06",176.600006,177.600006,174.529999,175.570007,842300,146.343567
"2015-10-07",175.550003,176.779999,174.369995,176.779999,785600,147.352188
"2015-10-08",176.770004,178.570007,175.059998,178.229996,689200,148.560806
"2015-10-09",177.880005,179.020004,176.970001,178.940002,558000,149.152603
"2015-10-12",179.380005,180.949997,178.169998,180.190002,609600,150.194519
"2015-10-13",179.559998,181.259995,178.699997,179.729996,771200,149.811035
"2015-10-14",180.309998,180.490005,177.210007,177.729996,564600,148.143982
"2015-10-15",178.149994,180.770004,177.899994,180.770004,513400,150.677948
"2015-10-16",181.839996,184.039993,180.009995,183.419998,929100,152.886841
"2015-10-19",183.240005,185.429993,182.759995,185.259995,639500,154.420547
"2015-10-20",184.869995,186.539993,183.589996,184.690002,593400,153.94545
"2015-10-21",185.479996,185.929993,184,184.229996,662000,153.561966
"2015-10-22",185.210007,185.809998,183.509995,184.789993,820700,154.028793
"2015-10-23",184.160004,186.889999,181.229996,182.850006,665400,152.411713
"2015-10-26",183.660004,185.440002,181.039993,182,822800,151.703217
"2015-10-27",179,181.850006,177.389999,178.910004,1185300,149.127609
"2015-10-28",179.580002,180.339996,174.470001,177.059998,968400,147.585541
"2015-10-29",176.460007,178.179993,175.300003,177.949997,822200,148.327423
"2015-10-30",178.279999,178.509995,174.240005,174.830002,891100,145.726791
"2015-11-02",174.830002,180.25,174.550003,180.149994,974400,150.161163
"2015-11-03",179.139999,180.380005,176.529999,177.710007,659000,148.12735
"2015-11-04",178.279999,178.880005,176.710007,178.100006,663600,148.452438
"2015-11-05",177.559998,178.990005,176.149994,177.419998,518600,147.88562
"2015-11-06",178.550003,178.550003,171.320007,172.949997,656300,144.159744
"2015-11-09",172.479996,172.869995,168.830002,170.210007,788900,141.875854
"2015-11-10",169.210007,174.199997,169.169998,172.490005,722600,143.776291
"2015-11-11",172.669998,174.990005,172.289993,173.940002,391400,144.984909
"2015-11-12",173.789993,175.839996,172.270004,173.820007,703100,144.884933
"2015-11-13",174.619995,175.100006,172.419998,172.639999,496000,143.901306
"2015-11-16",172.649994,174.679993,169.020004,174.419998,700400,145.38501
"2015-11-17",174.009995,176.630005,173.309998,175.160004,556600,146.001846
"2015-11-18",175.669998,176.720001,173.789993,176.399994,581300,147.035446
"2015-11-19",176.399994,178.279999,175.570007,177.399994,410500,147.868973
"2015-11-20",177.949997,180.330002,177.699997,180.020004,509600,150.052841
"2015-11-23",180.190002,181.679993,179.710007,181.5,552100,151.286438
"2015-11-24",180.240005,180.850006,177.809998,179.449997,1004100,149.577713
"2015-11-25",179.740005,182.220001,178.610001,181.039993,577500,150.90303
"2015-11-27",180.800003,183.399994,179.860001,182.350006,536800,151.994919
"2015-11-30",182.789993,185.009995,181.149994,181.789993,2307600,151.528183
"2015-12-01",182.649994,184.889999,182.100006,184.889999,865800,154.112152
"2015-12-02",184.470001,185.320007,180.610001,180.860001,826500,150.752975
"2015-12-03",180,182.649994,175.360001,176.210007,1099800,146.877045
"2015-12-04",177.399994,182.229996,176.75,182.110001,804200,151.794891
"2015-12-07",180.289993,182.880005,178.179993,179.029999,811200,149.227615
"2015-12-08",178.820007,179.940002,178.139999,179.360001,954600,149.50267
"2015-12-09",178.119995,179.809998,176.190002,177.119995,774000,147.635544
"2015-12-10",177.669998,177.809998,173.779999,173.779999,1054100,144.851593
"2015-12-11",173.610001,175.570007,172.440002,174.919998,1227700,145.801834
"2015-12-14",174.669998,176.080002,171.699997,174.320007,1026500,145.301666
"2015-12-15",175.899994,178.520004,175.270004,176.869995,744800,147.427139
"2015-12-16",177.669998,181.429993,176.970001,180.919998,910300,150.802979
"2015-12-17",181.020004,181.729996,177.809998,178.979996,696200,149.185944
"2015-12-18",178.149994,179.899994,177.220001,178.210007,3487700,148.544128
"2015-12-21",179.419998,181.050003,178.830002,179.949997,552600,149.994446
"2015-12-22",180.710007,182.990005,180.660004,180.820007,626100,150.71965
"2015-12-23",181.130005,183.160004,180.919998,183.070007,528100,152.595093
"2015-12-24",182.759995,183.619995,181.389999,182.729996,489300,152.311707
"2015-12-28",182.100006,184.080002,181.759995,183.899994,509700,153.286926
"2015-12-29",183.940002,185.570007,182.850006,185.539993,553900,155.712341
"2015-12-30",185.240005,186.380005,184.990005,185.320007,441200,155.527725
"2015-12-31",185.369995,186.309998,183.889999,184.130005,492500,154.528992
"2016-01-04",182.350006,182.699997,179.25,180.720001,807000,151.667191
"2016-01-05",181.429993,185.119995,180.770004,184.880005,904300,155.158447
"2016-01-06",183.229996,184.220001,182.399994,183.5,822600,154.000275
"2016-01-07",181.449997,184.460007,180.869995,182.660004,894900,153.295303
"2016-01-08",183.130005,184.399994,179.339996,179.419998,799200,150.576187
"2016-01-11",179.660004,181.770004,179.179993,180.539993,836900,151.516159
"2016-01-12",181.100006,181.100006,178.610001,179.509995,927600,150.651733
"2016-01-13",179.580002,182.070007,176.949997,177,819000,148.545227
"2016-01-14",177.710007,179.289993,175.800003,176.179993,876200,147.85701
"2016-01-15",174.440002,179,171.479996,175.699997,1019000,147.454208
"2016-01-19",177.029999,179.130005,175.490005,178.350006,1134800,149.678192
"2016-01-20",178,178.25,169.289993,171.520004,1135100,143.946198
"2016-01-21",172.660004,173.669998,170.339996,171.300003,827700,143.761597
"2016-01-22",173.160004,174.850006,172.160004,174.330002,693900,146.304474
"2016-01-25",174.880005,177.479996,173.309998,174.270004,850200,146.254089
"2016-01-26",174.729996,178.5,174.729996,178,881900,149.384476
"2016-01-27",177.559998,178.029999,174.509995,175.589996,625300,147.361938
"2016-01-28",175.149994,176.059998,170.020004,170.740005,1013900,143.291595
"2016-01-29",172.460007,173.589996,166.199997,171.490005,1897200,143.921066
"2016-02-01",170.869995,173.820007,170.020004,171.970001,829900,144.323822
"2016-02-02",172.429993,173.470001,168.220001,168.419998,953100,141.344559
"2016-02-03",169.759995,170.479996,166.160004,169.089996,1290900,141.906876
"2016-02-04",169.789993,173.080002,167.179993,171.119995,837200,143.610504
"2016-02-05",169.979996,171.460007,165.919998,166.270004,927200,139.540222
"2016-02-08",166.130005,167.289993,161.360001,163.550003,1077900,137.257477
"2016-02-09",162.169998,164.279999,160.660004,161.110001,932300,135.209747
"2016-02-10",162.199997,166.020004,161.509995,164.529999,794200,138.07991
"2016-02-11",161.770004,163.149994,160.809998,161.559998,910700,135.587402
"2016-02-12",163.289993,164.820007,162,164.419998,873400,137.987625
"2016-02-16",165.850006,165.869995,162.789993,165.369995,1455300,138.784882
"2016-02-17",166.059998,168.929993,164.899994,167.759995,710800,140.790665
"2016-02-18",167.350006,169.820007,167.100006,168.360001,504500,141.294205
"2016-02-19",167.860001,171.470001,166.190002,170.110001,664900,142.762894
"2016-02-22",170.929993,172.539993,170.550003,171.070007,564900,143.568588
"2016-02-23",170.570007,173.039993,168.119995,170.470001,443000,143.064987
"2016-02-24",169.869995,172.360001,168.160004,169.729996,865800,142.443954
"2016-02-25",171,172.979996,169.940002,172.710007,541900,144.944916
"2016-02-26",172.669998,172.889999,170.850006,171.419998,636300,143.862305
"2016-02-29",171.419998,174.020004,171.050003,171.639999,1075000,144.046906
"2016-03-01",172.729996,177.630005,171.839996,177.630005,1027100,149.07399
"2016-03-02",177.25,179.399994,174.600006,178.529999,688000,149.829254
"2016-03-03",178.520004,179.850006,176.740005,179.789993,683900,150.886688
"2016-03-04",179.570007,180.300003,178.110001,180.020004,886300,151.079773
"2016-03-07",178.399994,180.479996,177.539993,180.210007,545800,151.239182
"2016-03-08",180.179993,181.210007,179.029999,179.350006,701300,150.517487
"2016-03-09",179,181.940002,178.449997,180.449997,461500,151.440613
"2016-03-10",181.5,181.970001,177.669998,179.440002,475000,150.592987
"2016-03-11",181.339996,183.210007,179.800003,183.210007,875200,153.756958
"2016-03-14",183.380005,183.740005,181.630005,183.300003,680400,153.832428
