"dates","EQIX.Open","EQIX.High","EQIX.Low","EQIX.Close","EQIX.Volume","EQIX.Adjusted"
"2014-09-03",219.059998,219.949997,217.369995,219.259995,546400,178.636139
"2014-09-04",218.580002,220,218.110001,218.660004,431900,178.147278
"2014-09-05",218.289993,220.149994,218.110001,219.320007,825800,178.685028
"2014-09-08",218.809998,219.919998,217.830002,218.919998,638800,178.359146
"2014-09-09",218.110001,218.649994,216.070007,216.710007,346100,176.558609
"2014-09-10",217.580002,218.449997,216.089996,217.770004,449700,177.422211
"2014-09-11",216.699997,217.830002,215.270004,217.149994,345600,176.917068
"2014-09-12",217.429993,218.059998,213.910004,216.729996,525200,176.574921
"2014-09-15",216.479996,216.929993,214.649994,215.649994,338400,175.694962
"2014-09-16",215.449997,218.199997,215.259995,216.610001,666900,176.477112
"2014-09-17",216.960007,218.130005,215.639999,216.740005,1302100,176.583038
"2014-09-18",216.679993,219.190002,216.240005,219.110001,522500,178.513947
"2014-09-19",220.270004,221.389999,217.289993,217.479996,1178900,177.185928
"2014-09-22",216.380005,216.539993,212.5,214.240005,414700,174.546249
"2014-09-23",210.070007,212.460007,209.199997,209.259995,594600,170.488892
"2014-09-24",208.690002,210.5,208.050003,210.089996,859600,171.165131
"2014-09-25",210.039993,210.289993,205.770004,206.259995,531100,168.044693
"2014-09-26",206.169998,210.25,205.509995,209.710007,588000,170.855576
"2014-09-29",208.270004,212.119995,207.089996,212.070007,483900,172.778259
"2014-09-30",211.839996,213.539993,210.360001,212.479996,593700,173.112335
"2014-10-01",212.410004,212.410004,205.339996,206.399994,1170300,168.158798
"2014-10-02",206.789993,207.479996,202.910004,204.660004,655600,166.74118
"2014-10-03",205.440002,209.880005,205.050003,208.770004,407800,170.089722
"2014-10-06",209.619995,210.369995,205.929993,206.520004,545700,168.256546
"2014-10-07",204.940002,205.839996,201.929993,202.330002,441700,164.842896
"2014-10-08",202.199997,206.970001,201.320007,206.690002,664800,168.395096
"2014-10-09",206.649994,207.410004,199.880005,200.699997,663500,163.514862
"2014-10-10",200,201.130005,193.660004,194.119995,1100600,158.154053
"2014-10-13",194.619995,196.580002,192.580002,192.899994,693700,157.160049
"2014-10-14",193.860001,196.300003,192.990005,196.259995,860600,159.897522
"2014-10-15",193.240005,196.479996,190.419998,193.399994,843200,157.567413
"2014-10-16",190,194.559998,190,192.240005,496800,156.622375
"2014-10-17",195.169998,208.589996,195.169998,206.380005,1275200,168.142563
"2014-10-20",205.190002,207.350006,201.070007,203.679993,846600,165.942734
"2014-10-21",204.380005,208.630005,204.229996,207.050003,633900,168.6884
"2014-10-22",206.809998,207.520004,200.130005,200.460007,1513800,163.319397
"2014-10-23",196.539993,199.059998,195.330002,197.729996,872500,167.417358
"2014-10-24",195.169998,195.490005,192.059998,194.869995,923800,164.995789
"2014-10-27",194.699997,195.860001,190.5,191.960007,929700,162.531906
"2014-10-28",192.779999,193.889999,191.929993,193.009995,1244100,163.420975
"2014-10-29",193.660004,194.960007,189.550003,192.429993,1262200,162.929871
"2014-10-30",194.440002,207.860001,192.020004,207.369995,1641100,175.579468
"2014-10-31",210.649994,210.899994,206.929993,208.899994,884800,176.874954
"2014-11-03",208.839996,210.919998,208.039993,210.820007,1358900,178.500641
"2014-11-04",210.020004,211.389999,209.050003,210.740005,678300,178.432907
"2014-11-05",212.929993,213.559998,208.839996,212.850006,460800,180.219437
"2014-11-06",213.520004,215.75,212.860001,214.869995,475500,181.929749
"2014-11-07",215.729996,215.729996,212.820007,214.029999,403000,181.218506
"2014-11-10",213.490005,218.75,213.240005,218.029999,759200,184.605331
"2014-11-11",218.410004,222.880005,216.869995,222,826700,187.966736
"2014-11-12",220.330002,222.460007,219.399994,222.190002,741500,188.127594
"2014-11-13",222.179993,224.149994,221.720001,221.970001,665400,187.941284
"2014-11-14",221.270004,222.25,220.809998,222.089996,477000,188.042877
"2014-11-17",222.830002,224.300003,220.839996,224.270004,419900,189.888702
"2014-11-18",223.770004,226.740005,223.039993,225.110001,440900,190.599945
"2014-11-19",223.880005,226.289993,222.179993,225.679993,323900,191.082535
"2014-11-20",223.820007,224.809998,221.229996,222.570007,529400,188.449295
"2014-11-21",225.350006,225.910004,221.470001,223.679993,469700,189.38913
"2014-11-24",223.740005,224.570007,221.190002,224.5,538100,190.08345
"2014-11-25",224.949997,226.619995,224,226.529999,527900,191.802246
"2014-11-26",226,226.850006,224.649994,226.460007,403400,191.74295
"2014-11-28",227,229.160004,223.820007,227.169998,284300,192.344131
"2014-12-01",227.149994,227.220001,224,224.179993,438400,189.8125
"2014-12-02",224.089996,225.619995,222.679993,225.410004,406800,190.853943
"2014-12-03",225.690002,228.350006,224.610001,227.869995,327000,192.936829
"2014-12-04",228.470001,230.559998,226.220001,230.440002,420400,195.112839
"2014-12-05",231,232.229996,229.940002,231.679993,564400,196.16272
"2014-12-08",230.600006,231.460007,227.089996,229.009995,375700,193.902023
"2014-12-09",225.929993,231.139999,225.039993,229.860001,664000,194.62175
"2014-12-10",229.850006,231.389999,228.229996,229.729996,919300,194.511627
"2014-12-11",231.130005,233.820007,230.210007,232.25,652600,196.64534
"2014-12-12",229.660004,232.360001,225.759995,226.330002,1008400,191.632889
"2014-12-15",227.25,229.910004,220.240005,221.860001,1163100,187.848145
"2014-12-16",220.339996,223.220001,217.679993,220.020004,682200,186.290207
"2014-12-17",220,224.940002,218.470001,224.669998,454300,190.227341
"2014-12-18",229.009995,231.220001,227.179993,228.199997,1052700,193.216217
"2014-12-19",227.820007,234.979996,226.570007,234.100006,1006100,198.211731
"2014-12-22",234.809998,235.839996,232.660004,233.600006,460200,197.788391
"2014-12-23",235.470001,235.470001,231.830002,231.979996,304700,196.416718
"2014-12-24",233.229996,234.279999,232,233.160004,153300,197.415802
"2014-12-26",234.369995,235.380005,232.220001,232.759995,324900,197.077148
"2014-12-29",232.710007,233.539993,229.699997,229.979996,291100,194.723343
"2014-12-30",229.490005,231.25,227.970001,229.679993,279300,194.46933
"2014-12-31",229.600006,230,225.759995,226.729996,351000,191.971634
"2015-01-02",228.509995,229.559998,224.279999,226.649994,383500,191.903839
"2015-01-05",226.139999,227.369995,224.259995,224.320007,553600,189.93103
"2015-01-06",224.190002,226.419998,219.25,219.429993,826200,185.790695
"2015-01-07",220.720001,221.550003,219.110001,220.149994,482300,186.400299
"2015-01-08",221.949997,224.990005,219.899994,222.779999,550700,188.62709
"2015-01-09",222.229996,223.199997,216.729996,216.889999,716300,183.640091
"2015-01-12",216.889999,219.160004,215,216.880005,816400,183.631592
"2015-01-13",218.949997,220.539993,215.229996,217.25,733000,183.944885
"2015-01-14",215.550003,219.309998,214.550003,218.880005,711900,185.325027
"2015-01-15",218.740005,220.179993,217.539993,218.210007,678300,184.757706
"2015-01-16",218.220001,220.970001,217.089996,220.240005,966600,186.476547
"2015-01-20",221.389999,223.050003,219.470001,222.399994,391200,188.305359
"2015-01-21",222.589996,224.589996,220.289993,223.419998,497300,189.169006
"2015-01-22",224.009995,229.809998,222.050003,229.149994,694700,194.020538
"2015-01-23",229.880005,231.320007,228.149994,230.600006,916400,195.24826
"2015-01-26",233.600006,233.600006,226.970001,229.410004,384900,194.240768
"2015-01-27",226.059998,229.399994,221.589996,221.899994,486400,187.882065
"2015-01-28",222.800003,223.149994,215.080002,217.100006,804700,183.817886
"2015-01-29",216.830002,222.539993,216.610001,221.919998,432100,187.898972
"2015-01-30",219.089996,220.970001,216.529999,216.860001,389200,183.61467
"2015-02-02",218.050003,219.979996,213.889999,218,681000,184.57988
"2015-02-03",219.679993,223.720001,218.5,223.600006,556200,189.321411
"2015-02-04",221.429993,224.25,221.389999,222.119995,421300,188.068314
"2015-02-05",223.509995,226.240005,220.119995,225.800003,485600,191.184158
"2015-02-06",226.949997,226.949997,218.330002,219.429993,440600,185.790695
"2015-02-09",218.039993,219.270004,214.490005,217.300003,704100,183.987228
"2015-02-10",219.320007,222.210007,217.25,219.820007,425500,186.120895
"2015-02-11",221.350006,222.490005,219.630005,221.070007,481300,187.179291
"2015-02-12",223.690002,228.949997,222.699997,227.740005,539200,192.826706
"2015-02-13",228.929993,229.020004,227.380005,227.699997,387800,192.792877
"2015-02-17",226.389999,227.690002,224.160004,225.179993,498700,190.659149
"2015-02-18",222.770004,229.479996,222.470001,228.910004,723300,193.817398
"2015-02-19",227.899994,230.710007,224.539993,229.410004,639100,194.240768
"2015-02-20",225.860001,238.809998,220.839996,235.380005,1637500,199.295486
"2015-02-23",234.240005,235.490005,230.690002,232.960007,839400,197.246506
"2015-02-24",232.190002,233.380005,230.399994,232.169998,690800,196.577606
"2015-02-25",232.380005,233.550003,227.789993,228.389999,502100,193.377075
"2015-02-26",228.380005,228.899994,225.550003,226.399994,329500,191.692139
"2015-02-27",227.889999,227.889999,223.649994,224.179993,478400,189.8125
"2015-03-02",224.929993,226.619995,221.229996,223.639999,723500,189.355301
"2015-03-03",224,224.690002,219.300003,221.119995,619300,187.221603
"2015-03-04",219.740005,225.279999,219.740005,223.830002,805100,189.516144
"2015-03-05",223.800003,235.270004,223.369995,234.300003,1314100,198.381073
"2015-03-06",232.720001,238.710007,230.119995,235.520004,1320700,199.414078
"2015-03-09",234.559998,235.190002,230.160004,231.25,704200,197.213776
"2015-03-10",229.429993,230.009995,225.949997,227.649994,501400,194.143661
"2015-03-11",228.240005,228.800003,225.929993,227.020004,548900,193.606354
"2015-03-12",227.809998,232.899994,226.330002,231.490005,640200,197.418442
"2015-03-13",230.589996,232.440002,227.910004,230.490005,717100,196.565628
"2015-03-16",232.529999,237.809998,232.520004,236.139999,957400,201.384033
"2015-03-17",234.720001,236.869995,233.320007,234.259995,430100,199.780746
"2015-03-18",233.330002,236.779999,230.660004,236.509995,711700,201.699615
"2015-03-19",234.619995,236.979996,234.160004,235.899994,699900,201.179352
"2015-03-20",237.940002,244.970001,237.119995,238.949997,13251000,203.780441
"2015-03-23",239.259995,239.990005,235.800003,238.649994,791900,203.524582
"2015-03-24",237.460007,238.600006,231.25,231.339996,646400,197.290497
"2015-03-25",231.350006,232.089996,227.690002,228.860001,627900,195.175552
"2015-03-26",226.309998,228.919998,225.020004,227.860001,554500,194.322708
"2015-03-27",226.570007,230.600006,226.570007,229.729996,517800,195.917465
"2015-03-30",230.820007,234.520004,229.309998,234.220001,646000,199.746674
"2015-03-31",232.740005,236.539993,231.460007,232.850006,913200,198.578278
"2015-04-01",233.309998,233.949997,230.610001,233.589996,610800,199.209412
"2015-04-02",233.289993,236.710007,230.960007,235.600006,470200,200.923523
"2015-04-06",233.330002,236.539993,231.919998,235.149994,306900,200.539764
"2015-04-07",235.610001,237.199997,234.179993,234.289993,301200,199.80632
"2015-04-08",235.110001,239.669998,233.720001,239.089996,636900,203.899857
"2015-04-09",238.960007,240.300003,238.660004,240.059998,439600,204.727066
"2015-04-10",240.059998,241.240005,236.479996,239.649994,524700,204.377411
"2015-04-13",239.759995,242.320007,239.460007,239.770004,625300,204.479797
"2015-04-14",239.279999,242.029999,237.649994,241.490005,503700,205.946625
"2015-04-15",242.330002,242.949997,241.029999,241.190002,509900,205.690765
"2015-04-16",240.110001,242.960007,240.110001,241.559998,568500,206.006302
"2015-04-17",238.259995,240.830002,233.190002,236.139999,860000,201.384033
"2015-04-20",238,240.610001,236.960007,239.869995,508800,204.565033
"2015-04-21",240.589996,244.979996,239.630005,243.779999,779100,207.899551
"2015-04-22",244.880005,245.5,242.880005,244.779999,595700,208.75238
"2015-04-23",244.009995,248.300003,242.490005,246.929993,587300,210.585922
"2015-04-24",246.649994,247.690002,245.300003,246.070007,504600,209.852524
"2015-04-27",244.990005,246.410004,243.320007,244.850006,800200,208.812088
"2015-04-28",244.160004,247.830002,243.729996,246.380005,730700,210.116913
"2015-04-29",244.449997,246.979996,242.770004,244.800003,716200,208.76944
"2015-04-30",255.25,262,249.699997,255.929993,1743400,218.261261
"2015-05-01",258.929993,260,256.23999,258.880005,1149400,220.777084
"2015-05-04",260.299988,260.299988,257.799988,259.130005,1009000,220.99028
"2015-05-05",258.23999,259.859985,257.170013,257.179993,977700,219.327301
"2015-05-06",258.809998,259.470001,256.040009,258.279999,804900,220.265396
"2015-05-07",265.25,270.459991,261.209991,262,1533800,223.437866
"2015-05-08",264.089996,269.890015,262.089996,267.929993,862200,228.495056
"2015-05-11",268.279999,269.799988,263.25,263.420013,601900,224.648911
"2015-05-12",261.049988,261.690002,258.269989,259.299988,944700,221.135269
"2015-05-13",259.609985,261.559998,256.899994,259.679993,611100,221.459335
"2015-05-14",260.670013,262.059998,258.130005,261.410004,408400,222.934769
"2015-05-15",261.619995,261.619995,259.579987,260.399994,385900,222.073349
"2015-05-18",260.48999,264.109985,259.160004,262.290009,326800,223.685226
"2015-05-19",261.970001,263.980011,260.980011,263.679993,377700,224.870621
"2015-05-20",269.910004,270.149994,266.190002,269.899994,1201100,230.175125
"2015-05-21",266.880005,268.75,263.209991,268.220001,2051300,228.742401
"2015-05-22",266.73999,268.130005,265.570007,268,644900,230.003998
"2015-05-26",265.029999,267.350006,263.540009,266.769989,577700,228.948318
"2015-05-27",267.700012,270.040009,265.049988,270.01001,389200,231.729034
"2015-05-28",269.690002,270.519989,267.709991,269.190002,589600,231.025253
"2015-05-29",268.029999,269.359985,265.649994,268.070007,1128600,230.064102
"2015-06-01",274.130005,274.130005,267.950012,270.149994,557500,231.849167
"2015-06-02",266.679993,269.959991,265.839996,268.950012,1008500,230.819321
"2015-06-03",268.320007,268.950012,265.640015,266.140015,882600,228.407715
"2015-06-04",264.570007,266.48999,262.299988,263.059998,916300,225.764343
"2015-06-05",263.040009,265,261.890015,263.049988,656200,225.755798
"2015-06-08",263.609985,264.809998,261.369995,261.450012,401400,224.382675
"2015-06-09",260.850006,262.820007,257,257.809998,514400,221.258682
"2015-06-10",258.459991,262.179993,257.630005,260.369995,482300,223.45575
"2015-06-11",261.01001,262.51001,260.679993,260.929993,313500,223.93631
"2015-06-12",259.920013,261.809998,259.070007,260.720001,458100,223.756134
"2015-06-15",258.100006,260.649994,255.759995,255.860001,555800,219.585159
"2015-06-16",252.800003,257.790009,252.619995,255.699997,817300,219.44783
"2015-06-17",257.950012,258.220001,255.690002,257.119995,794900,220.666504
"2015-06-18",257.730011,261.859985,256.089996,261.350006,1183600,224.296783
"2015-06-19",261.339996,263.190002,260.040009,262.790009,2106400,225.532639
"2015-06-22",264.070007,264.980011,259.660004,260.040009,448200,223.172546
"2015-06-23",259.899994,261.029999,258.549988,259.26001,525500,222.503128
"2015-06-24",259.01001,260.089996,254.910004,256.109985,451600,219.799683
"2015-06-25",255.899994,257.480011,255.259995,256.589996,517200,220.211639
"2015-06-26",256.529999,258.890015,254.809998,258.869995,775000,222.168365
"2015-06-29",256.660004,257,249.990005,250.330002,800900,214.839157
"2015-06-30",251.589996,255.169998,249.960007,254,699600,217.988861
"2015-07-01",255.539993,256.149994,253.139999,255.639999,466300,219.396332
"2015-07-02",256.140015,257.209991,253.809998,255.339996,349500,219.13887
"2015-07-06",253.139999,256.209991,251.449997,255.509995,543600,219.284775
"2015-07-07",255.509995,258.820007,253,257.5,817500,220.99263
"2015-07-08",257,259.619995,256.170013,256.350006,520500,220.005676
"2015-07-09",258.640015,260.200012,255.949997,256.679993,518200,220.288895
"2015-07-10",260.040009,261.660004,257.829987,258.779999,544900,222.091171
"2015-07-13",260.179993,262.519989,258.850006,259.940002,435300,223.0867
"2015-07-14",260.100006,262.470001,259.390015,261.070007,361500,224.056503
"2015-07-15",261.100006,263.390015,258.75,259.799988,378600,222.966522
"2015-07-16",261.459991,263.670013,260.019989,262.119995,484100,224.957626
"2015-07-17",261.670013,263.869995,260.049988,263.5,438600,226.141937
"2015-07-20",263.940002,270.559998,263.070007,270.23999,678700,231.926392
"2015-07-21",270.23999,272.320007,268.640015,268.839996,474200,230.724899
"2015-07-22",268.549988,271.589996,267.670013,269.549988,461700,231.334198
"2015-07-23",269.320007,273.049988,267.720001,269.390015,538700,231.196884
"2015-07-24",268.299988,276.119995,267.380005,276.059998,653400,236.921249
"2015-07-27",274.850006,277.540009,271.350006,276.640015,748800,237.419052
"2015-07-28",278.940002,281.359985,275.519989,279.200012,993100,239.616089
"2015-07-29",278.970001,280.5,276.869995,279.220001,714100,239.633255
"2015-07-30",281.399994,288.119995,280.059998,282.579987,821300,242.516846
"2015-07-31",283.670013,284.149994,278.679993,278.910004,523800,239.367249
"2015-08-03",279.769989,284.269989,277.690002,282.890015,642400,242.782913
"2015-08-04",281.98999,284.26001,279.549988,280.040009,419900,240.337006
"2015-08-05",281.589996,283.609985,279.429993,280.450012,478100,240.688919
"2015-08-06",281.040009,281.049988,274.660004,280,520800,240.302689
"2015-08-07",279.970001,280.73999,273.019989,280.390015,309600,240.637405
"2015-08-10",282.890015,283.440002,278,280.089996,996600,240.379913
"2015-08-11",278.429993,282.48999,276.970001,279.429993,550600,239.813477
"2015-08-12",277.440002,281.579987,275.230011,280.350006,697400,240.603058
"2015-08-13",283.970001,284.26001,278.839996,282.230011,539300,242.216537
"2015-08-14",285.109985,287.779999,281.890015,284.399994,980100,244.078857
"2015-08-17",282.829987,284.570007,281.089996,284.51001,404500,244.173248
"2015-08-18",284.440002,287.75,283.470001,287.420013,405200,246.6707
"2015-08-19",286.130005,288.5,283.980011,285.589996,494200,245.100159
"2015-08-20",284.220001,284.649994,279.920013,279.959991,568700,240.268326
"2015-08-21",277.160004,279.790009,271.309998,271.309998,1271900,232.844711
"2015-08-24",260,267.089996,251,255.529999,1306700,220.676575
"2015-08-25",260.309998,263.670013,250.860001,251.110001,1294200,216.859406
"2015-08-26",257.019989,261.809998,252.029999,260.799988,1077000,225.227707
"2015-08-27",262.089996,268.179993,261.519989,266.140015,704700,229.839401
"2015-08-28",264.709991,270,264.48999,268.779999,588600,232.119278
"2015-08-31",267.519989,270.100006,265,269.769989,4911600,232.974243
"2015-09-01",265.089996,266.769989,260.429993,262.869995,1298200,227.015411
"2015-09-02",264.98999,269.980011,263.619995,269.950012,1049100,233.12973
"2015-09-03",269.51001,275.179993,269.410004,274.440002,1006000,237.007339
"2015-09-04",272.820007,273.230011,268.070007,269.880005,824700,233.069214
"2015-09-08",271.220001,279.75,270.26001,279.279999,850000,241.187088
"2015-09-09",282.359985,283.720001,280.51001,281,884500,242.672501
"2015-09-10",279.720001,287.910004,279.119995,285.140015,1220500,246.24791
"2015-09-11",284.570007,289.619995,283.160004,289.619995,1095900,250.116745
"2015-09-14",289.869995,291.619995,287.149994,289.700012,1071400,250.185867
"2015-09-15",290.75,291.709991,288.320007,290.049988,784900,250.488098
"2015-09-16",289.51001,291.160004,286.399994,290.570007,674000,250.937149
"2015-09-17",290.640015,294.48999,288.480011,290.070007,899200,250.505447
"2015-09-18",285.890015,294.459991,283.290009,285.51001,1469800,246.567337
"2015-09-21",287.519989,292.459991,286.209991,292.019989,596500,252.189392
"2015-09-22",285.799988,289.869995,285.799988,288.450012,622400,249.10643
"2015-09-23",287.450012,289.809998,284.579987,288.890015,526900,249.486328
"2015-09-24",287.709991,289.829987,279.059998,279.670013,841500,241.523911
"2015-09-25",284.170013,285.440002,277.600006,279.299988,1018800,241.204391
"2015-09-28",279,284.609985,269.670013,270.48999,959800,233.596069
"2015-09-29",271.5,271.5,268.119995,268.980011,1202800,232.292038
"2015-09-30",270.450012,273.890015,269.130005,273.399994,802100,236.109116
"2015-10-01",274.859985,276.73999,271.700012,276.459991,828100,238.75177
"2015-10-02",271.980011,279.670013,270,279.579987,536200,241.446152
"2015-10-05",281.25,285,279.899994,283.440002,636600,244.779694
"2015-10-06",272.959991,278,270.070007,271.549988,743000,243.935257
"2015-10-07",273.459991,273.480011,263.200012,265.410004,1031700,238.419662
"2015-10-08",265.130005,267.679993,262.600006,267.339996,766300,240.153397
"2015-10-09",267.089996,270.609985,265.579987,269.880005,749000,242.435089
"2015-10-12",269.410004,273.279999,269.410004,272.559998,510000,244.842606
"2015-10-13",270.929993,273.399994,269.329987,271.700012,555000,244.069977
"2015-10-14",271.079987,275.75,269.730011,274.700012,723100,246.764969
"2015-10-15",275.450012,280.399994,270,280.100006,755200,251.615829
"2015-10-16",281.200012,286.559998,276.269989,286.299988,569200,257.185364
"2015-10-19",284.970001,291.269989,283.959991,290.709991,840100,261.14682
"2015-10-20",290.880005,293.899994,289.75,293.359985,646800,263.527374
"2015-10-21",294.730011,296.690002,291.890015,292.279999,818100,262.55722
"2015-10-22",292.589996,296.390015,292.329987,294.619995,1297300,264.65921
"2015-10-23",297.579987,297.579987,292,294.839996,974000,264.856842
"2015-10-26",295.269989,301.769989,294.279999,301.200012,894300,270.570068
"2015-10-27",300.079987,300.73999,295.450012,296.089996,846600,265.979828
"2015-10-28",296.799988,297.850006,290.369995,294.589996,1290800,264.632355
"2015-10-29",291.309998,301.679993,285.73999,292.910004,1197500,263.123138
"2015-10-30",293.619995,298.359985,291,296.679993,690600,266.509766
"2015-11-02",297.769989,304.730011,297.329987,303.579987,679800,272.708069
"2015-11-03",302.690002,303.570007,297.410004,299.309998,609000,268.872314
"2015-11-04",299.339996,302.320007,292.920013,295.98999,622500,265.889832
"2015-11-05",295.609985,297.089996,291.25,295.799988,485100,265.719238
"2015-11-06",295.420013,298,287,290.369995,853500,260.841431
"2015-11-09",291.01001,293.940002,287.130005,292.399994,869300,262.66507
"2015-11-10",292.380005,297.700012,290.559998,297.540009,789500,267.28241
"2015-11-11",299.799988,301.549988,296.019989,296.920013,588800,266.725403
"2015-11-12",296.220001,298.160004,294.619995,294.73999,432500,264.766998
"2015-11-13",294.679993,296,290.130005,291.070007,659300,261.470215
"2015-11-16",290.089996,295.540009,290,295.390015,531500,265.351013
"2015-11-17",293.23999,302.76001,291.980011,299.070007,876300,268.656769
"2015-11-18",298.959991,298.959991,287.51001,293.089996,1114200,263.284882
"2015-11-19",287.75,288.5,282.799988,286.109985,2297300,257.014648
"2015-11-20",286.890015,298.600006,286.299988,298.600006,1885300,268.234528
"2015-11-23",297.76001,300.799988,295.040009,297.730011,640500,267.453033
"2015-11-24",296.690002,298.170013,293.130005,293.209991,599400,263.392639
"2015-11-25",293.829987,296.51001,292.140015,295.130005,357200,265.11734
"2015-11-27",295.01001,298.329987,293.600006,297.75,226700,267.470917
"2015-11-30",297.75,298.980011,292.73999,296.5,679500,266.348022
"2015-12-01",297.700012,300.809998,296.5,300.630005,489000,270.058075
"2015-12-02",300.769989,303.140015,299.25,299.660004,518800,269.186646
"2015-12-03",298.369995,300,293.899994,295.220001,683800,265.198212
"2015-12-04",296.220001,301.76001,291.950012,301.200012,838100,270.570068
"2015-12-07",302.410004,302.410004,296.600006,297.579987,538200,268.826538
"2015-12-08",295.519989,301.100006,295.149994,298.100006,690200,269.296295
"2015-12-09",297.690002,300.649994,295.369995,298.23999,671900,269.422821
"2015-12-10",297.839996,299.339996,293.940002,295.649994,7e+05,267.083069
"2015-12-11",292.589996,295.23999,287.299988,289.940002,809700,261.924805
"2015-12-14",290.790009,298.690002,290.230011,293.549988,1172100,265.186005
"2015-12-15",294.670013,295.170013,289.920013,290.019989,1006400,261.997009
"2015-12-16",290.880005,296.570007,290.119995,295.48999,1140900,266.938446
"2015-12-17",296.209991,297.339996,292.440002,293.410004,682000,265.05954
"2015-12-18",292.200012,294.790009,289.350006,289.350006,2005000,261.391724
"2015-12-21",291.070007,296.130005,289.220001,295.73999,881300,267.164368
"2015-12-22",295.98999,298.529999,292.600006,296.929993,583500,268.239349
"2015-12-23",297.929993,297.929993,292.850006,297.350006,542100,268.618774
"2015-12-24",296.98999,298.450012,295.910004,297.190002,206700,268.474243
"2015-12-28",296.559998,301.549988,295.290009,300.910004,338400,271.834869
"2015-12-29",305,305,301.950012,304.980011,416200,275.511566
"2015-12-30",303.440002,304.829987,302.200012,302.690002,321000,273.44281
"2015-12-31",302.48999,304.369995,299.600006,302.399994,404300,273.180817
"2016-01-04",299.75,300.600006,293.25,296.079987,879600,267.471466
"2016-01-05",297.980011,304.529999,294.170013,303.410004,1440300,274.093292
"2016-01-06",299.640015,310.279999,298.880005,309.130005,1147500,279.260559
"2016-01-07",304.730011,306.700012,302.25,303.290009,1151900,273.984863
"2016-01-08",304.600006,312.290009,304.320007,309.790009,1462700,279.856903
"2016-01-11",311.73999,318.359985,309.359985,312.880005,1605900,282.648285
"2016-01-12",314.76001,316,309.829987,314.920013,860600,284.49118
"2016-01-13",314.23999,316.200012,304.690002,305.579987,1222900,276.053619
"2016-01-14",306.070007,315.5,297.290009,310.98999,3697900,280.940796
"2016-01-15",305.01001,309.970001,299.799988,303.190002,1256300,273.894501
"2016-01-19",308.5,308.940002,289.720001,295.109985,1831600,266.595184
"2016-01-20",290.839996,297.25,281.850006,294.359985,1383600,265.917694
"2016-01-21",294.290009,295.350006,287.309998,289.779999,860400,261.780243
"2016-01-22",293.700012,298.549988,291.359985,297.049988,1268800,268.347717
"2016-01-25",296.26001,306.309998,295.779999,299.929993,1369700,270.949493
"2016-01-26",304.179993,305.98999,299.880005,303.640015,1045200,274.301117
"2016-01-27",304.23999,307.959991,297.019989,299.570007,1089600,270.624329
"2016-01-28",301.25,309.959991,295.51001,300.220001,1032400,271.211517
"2016-01-29",301.329987,310.829987,300.01001,310.570007,1145300,280.561462
"2016-02-01",310.049988,315.809998,308.880005,311.440002,812200,281.347412
"2016-02-02",307.929993,313.869995,307.26001,312.589996,1013500,282.386261
"2016-02-03",313.5,314.880005,304.339996,309.540009,1268100,279.630951
"2016-02-04",312.170013,314.079987,305.359985,308.450012,1032900,278.646362
"2016-02-05",306.910004,307.339996,288.109985,288.440002,1390300,260.569824
"2016-02-08",285.880005,286,261.809998,268.839996,1850300,242.863541
"2016-02-09",268.690002,269.98999,255.449997,265.049988,2097000,239.439774
"2016-02-10",268.049988,278.279999,266.290009,273.339996,1498100,246.928741
"2016-02-11",265.399994,279.290009,265.399994,275.049988,978600,248.47348
"2016-02-12",279.540009,285.170013,276.559998,284.880005,1081600,257.353668
"2016-02-16",285.820007,291.679993,284.440002,291.299988,1304600,263.153351
"2016-02-17",291.299988,296.429993,285.950012,290.649994,1320100,262.566193
"2016-02-18",288.019989,293.670013,286.950012,290.309998,1178300,262.259033
"2016-02-19",287.899994,304.130005,284.76001,299.369995,2163900,270.443634
"2016-02-22",302.170013,304.829987,298.170013,299.829987,940900,270.859192
"2016-02-23",298.850006,299.899994,290.619995,292.059998,969900,263.839935
"2016-02-24",290.589996,296.609985,287.690002,295.01001,1078300,266.504913
"2016-02-25",296.230011,307.619995,296.230011,307.48999,999000,277.778961
"2016-02-26",306.48999,315.059998,303.660004,306.769989,897300,277.128662
"2016-02-29",305.309998,308.769989,302.950012,303.690002,1007800,274.346222
"2016-03-01",306.23999,308.570007,303.019989,308.399994,1335000,278.601074
"2016-03-02",307.709991,308,299.299988,304.01001,1016300,274.635223
"2016-03-03",302.779999,310.809998,301.700012,310.589996,1113100,280.579498
"2016-03-04",310.589996,311.440002,303.5,309.720001,1008400,279.793549
"2016-03-07",305.890015,308.019989,294.049988,297.730011,1079800,270.490417
"2016-03-08",295.839996,303.720001,295.369995,298.75,872500,271.417175
"2016-03-09",299.920013,303.700012,299.290009,301.26001,674900,273.697449
"2016-03-10",303.459991,307.600006,301.299988,306.709991,811400,278.648773
"2016-03-11",310,319.359985,308.660004,318,983600,288.905945
"2016-03-14",313.769989,315.670013,309.369995,314.019989,836800,285.29007
"2016-03-15",311.26001,315.609985,311.26001,312.470001,850800,283.881805
"2016-03-16",310.279999,318.320007,310.279999,316.76001,671300,287.779388
"2016-03-17",316.589996,321.450012,315.070007,316.980011,1008900,287.979248
"2016-03-18",317.5,318.290009,314.200012,315.76001,1049200,286.870819
"2016-03-21",314.76001,319,311.950012,317.390015,619900,288.351715
