"dates","MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted"
"2013-06-10",111.410004,111.449997,110.540001,110.809998,2224100,89.453331
"2013-06-11",109.900002,111.080002,109.510002,110.220001,1752100,88.97702
"2013-06-12",110.989998,111.059998,108.949997,109.029999,2400700,88.016357
"2013-06-13",108.949997,111.440002,108.580002,111.199997,2604200,89.76815
"2013-06-14",111.300003,112.07,110.75,111.029999,2016800,89.630905
"2013-06-17",111.849998,112.870003,111.639999,111.910004,2617800,90.341309
"2013-06-18",112.07,113.230003,111.900002,112.970001,1695300,91.197021
"2013-06-19",112.959999,113.25,111.529999,111.57,1971700,90.066841
"2013-06-20",110.709999,110.760002,108.519997,108.779999,2975600,87.814575
"2013-06-21",109.5,110.059998,108.739998,109.589996,4674400,88.468437
"2013-06-24",108.779999,108.779999,107.150002,107.5,3602500,86.781273
"2013-06-25",108.199997,108.75,107.540001,108.239998,2676700,87.378639
"2013-06-26",109.07,109.980003,108.730003,109.68,2524400,88.5411
"2013-06-27",110.540001,110.900002,109.970001,110.239998,2229600,88.993172
"2013-06-28",109.860001,110.470001,109.139999,109.349998,3428500,88.274719
"2013-07-01",108.370003,110.360001,108.360001,109.309998,2668800,88.242424
"2013-07-02",109.050003,109.75,108.330002,108.730003,3008800,87.7742
"2013-07-03",108.279999,109.900002,108.209999,109.449997,1358800,88.355438
"2013-07-05",110.370003,111.559998,109.870003,111.540001,2064500,90.042603
"2013-07-08",112,112.779999,111.900002,112.129997,2571600,90.51889
"2013-07-09",113.089996,113.519997,112.790001,113.349998,2196200,91.503754
"2013-07-10",113.379997,113.879997,112.910004,113.43,2307500,91.568352
"2013-07-11",114.360001,114.75,114.169998,114.529999,2387500,92.456337
"2013-07-12",114.57,115.239998,114.269997,115.139999,2291700,92.948776
"2013-07-15",115.139999,115.489998,114.75,114.849998,2064400,92.714676
"2013-07-16",114.989998,115.440002,114.059998,114.339996,2458400,92.302971
"2013-07-17",114.970001,115.269997,114.309998,114.639999,2096600,92.545135
"2013-07-18",114.610001,115.75,114.57,115.480003,2945800,93.223228
"2013-07-19",115.339996,116.470001,115.339996,116.190002,3093900,93.796425
"2013-07-22",116,116.82,115.660004,116.279999,2823500,93.869064
"2013-07-23",116.440002,117.300003,116.010002,116.75,2254400,94.248474
"2013-07-24",117.07,117.089996,116.059998,116.330002,1808800,93.909439
"2013-07-25",115.300003,116.900002,114.839996,116.550003,3346700,94.087044
"2013-07-26",116.169998,116.93,115.339996,116.910004,2332200,94.37767
"2013-07-29",116.410004,116.809998,116.059998,116.610001,1460400,94.135468
"2013-07-30",116.900002,117.120003,116.330002,116.839996,2285200,94.321121
"2013-07-31",117.129997,118.599998,117.010002,117.43,2694000,94.797409
"2013-08-01",118.379997,119.260002,118.269997,118.410004,2997000,95.588554
"2013-08-02",117.980003,118.349998,117.470001,118.260002,1899300,95.467445
"2013-08-05",118.169998,118.25,117.809998,117.919998,1351800,95.192986
"2013-08-06",117.82,117.949997,117.139999,117.5,1841100,94.853935
"2013-08-07",117.300003,117.949997,117.040001,117.830002,1934000,95.120308
"2013-08-08",118.269997,119,117.639999,118.68,2380600,95.806496
"2013-08-09",118.730003,119.199997,117.699997,118.309998,2460100,95.50782
"2013-08-12",118,118.760002,117.720001,118.379997,1647400,95.564339
"2013-08-13",118.519997,119.18,117.190002,118.669998,2023300,95.798424
"2013-08-14",118.900002,118.910004,117.57,117.620003,2021400,94.950798
"2013-08-15",116.919998,116.919998,115.639999,115.849998,1994900,93.521942
"2013-08-16",115.68,116.209999,115.639999,115.900002,2332800,93.562294
"2013-08-19",115.830002,115.959999,115.470001,115.610001,1829300,93.328209
"2013-08-20",115.519997,115.889999,115.190002,115.419998,2153600,93.174812
"2013-08-21",114.790001,114.839996,113.339996,113.419998,2293700,92.066803
"2013-08-22",113.610001,114.889999,113.339996,114.669998,2002000,93.081436
"2013-08-23",114.760002,115,113.589996,114.400002,1953300,92.862312
"2013-08-26",114.379997,115.169998,114.040001,114.330002,1815700,92.805473
"2013-08-27",113.410004,113.82,112.669998,112.730003,1907500,91.506699
"2013-08-28",112.510002,113.419998,112.360001,113,1545800,91.725876
"2013-08-29",112.870003,113.830002,112.580002,113.32,1457200,91.985626
"2013-08-30",113.610001,113.739998,112.849998,113.580002,2205600,92.196678
"2013-09-03",114.57,114.919998,112.849998,113.220001,2168100,91.904457
"2013-09-04",113.080002,114.860001,113.080002,114.550003,2312200,92.98407
"2013-09-05",114.349998,115.120003,114.029999,114.870003,1947900,93.24382
"2013-09-06",115.089996,115.82,113.889999,115.040001,1965600,93.381798
"2013-09-09",115.629997,117.139999,115.510002,116.739998,1976800,94.761757
"2013-09-10",117.309998,117.870003,117.07,117.589996,2572800,95.451744
"2013-09-11",117.629997,118.709999,117.589996,118.709999,1889000,96.360855
"2013-09-12",118.800003,118.910004,118,118.199997,2399700,95.946877
"2013-09-13",118.489998,118.849998,118.32,118.599998,1973300,96.271576
"2013-09-16",119.790001,120,119.059998,119.230003,2756300,96.782967
"2013-09-17",119.07,120.190002,118.650002,119.93,2436000,97.351166
"2013-09-18",120.25,121.510002,119.870003,121.290001,3307700,98.455124
"2013-09-19",121.150002,122.269997,121.150002,121.57,2912400,98.682419
"2013-09-20",121.5,121.93,120.010002,120.010002,6999000,97.416122
"2013-09-23",120.43,121.470001,120.370003,121.110001,3468500,98.309029
"2013-09-24",121.239998,121.870003,120.690002,120.800003,3585100,98.057396
"2013-09-25",120.889999,121.209999,120.169998,120.199997,2173400,97.570343
"2013-09-26",120.599998,121,119.919998,120.660004,2240900,97.943741
"2013-09-27",119.970001,120.300003,119.260002,120.220001,2028100,97.586594
"2013-09-30",119.389999,119.959999,118.669998,119.410004,2104700,96.92907
"2013-10-01",119.690002,119.82,118.800003,119.620003,1854800,97.099548
"2013-10-02",119.129997,119.589996,118.440002,119.199997,2056500,96.758621
"2013-10-03",118.709999,119.110001,117.889999,118.550003,2525800,96.230988
"2013-10-04",118.370003,119.709999,118.129997,119.400002,1983700,96.920944
"2013-10-07",118.559998,119.269997,118.279999,118.690002,1931200,96.34465
"2013-10-08",118.720001,119.220001,117.099998,117.160004,2869000,95.102684
"2013-10-09",117.269997,117.959999,116.650002,117.57,2499200,95.435486
"2013-10-10",118.599998,119.339996,118.32,119.339996,2688800,96.872246
"2013-10-11",119.160004,120.769997,118.389999,120.720001,2492700,97.992462
"2013-10-14",120.260002,121.699997,120,121.400002,1866800,98.544434
"2013-10-15",121.279999,121.379997,119.790001,119.82,2720500,97.261887
"2013-10-16",120.860001,120.940002,120.139999,120.940002,2646400,98.171021
"2013-10-17",120.739998,122.870003,120.709999,122.620003,2791700,99.534737
"2013-10-18",122.870003,123.449997,122.400002,122.839996,2590500,99.713326
"2013-10-21",122.790001,123.309998,122.68,123.25,1762200,100.046143
"2013-10-22",123.360001,124.32,123.279999,123.800003,2053500,100.492577
"2013-10-23",123.43,123.730003,122.5,123.199997,2337500,100.005554
"2013-10-24",122.959999,124.959999,122.699997,123.489998,3851100,100.240952
"2013-10-25",123.050003,124.459999,122.870003,124.419998,2054300,100.995857
"2013-10-28",124.129997,125.32,123.800003,124.919998,2358400,101.401726
"2013-10-29",125.080002,125.480003,124.620003,125.279999,1986700,101.693954
"2013-10-30",125.57,125.980003,124.760002,124.790001,2107700,101.296196
"2013-10-31",124.970001,126.379997,124.949997,125.849998,2327200,102.156647
"2013-11-01",126.760002,126.93,125.120003,125.900002,1676600,102.197227
"2013-11-04",125.980003,126.489998,125.559998,126.32,1741500,102.538162
"2013-11-05",125.75,126.459999,124.860001,126.120003,1757900,102.375824
"2013-11-06",126.459999,127.32,126.230003,127.129997,1910300,103.195656
"2013-11-07",127.150002,127.879997,126.230003,126.410004,3188900,102.611237
"2013-11-08",126.029999,128.020004,126.029999,127.989998,2234300,103.893761
"2013-11-11",127.540001,128.169998,127.25,127.949997,1751500,103.861267
"2013-11-12",128.149994,128.589996,127.550003,128.360001,2428600,104.194115
"2013-11-13",127.860001,128.660004,127.43,128.589996,2426300,104.380783
"2013-11-14",128.970001,130.119995,128.800003,129.789993,2569800,105.354889
"2013-11-15",129.149994,130,128.979996,129.850006,2360400,105.403587
"2013-11-18",129.910004,130.5,129.779999,130.130005,2148200,105.630859
"2013-11-19",130.020004,130.779999,129.919998,130.050003,2532500,105.56591
"2013-11-20",129.5,130.300003,128.550003,129.179993,2691800,105.374207
"2013-11-21",129.690002,130.410004,129.589996,130.350006,1576100,106.328636
"2013-11-22",130.360001,132.550003,129.820007,131.020004,1644800,106.875145
"2013-11-25",131.800003,131.869995,130.940002,131.229996,2496300,107.04644
"2013-11-26",131.449997,132.639999,131.330002,132.149994,4229600,107.796883
"2013-11-27",132.630005,133.649994,131.940002,133.5,2433500,108.898132
"2013-11-29",133.509995,134.160004,133.339996,133.509995,2029000,108.906273
"2013-12-02",131.669998,132,127.389999,127.68,6897900,104.150665
"2013-12-03",126.059998,127.389999,125.150002,126.599998,7864500,103.269691
"2013-12-04",125.949997,127.589996,125.489998,126.459999,3450700,103.155472
"2013-12-05",126.400002,127.650002,126.220001,126.830002,2842700,103.457298
"2013-12-06",128.190002,128.800003,127.849998,128.610001,2886100,104.909286
"2013-12-09",128.800003,129.179993,128.389999,128.570007,2064400,104.876656
"2013-12-10",128.070007,128.529999,127.529999,127.550003,2353100,104.044609
"2013-12-11",128.740005,129.660004,126.709999,126.769997,3897500,103.408363
"2013-12-12",126.629997,127.389999,125.980003,126.580002,2486700,103.25338
"2013-12-13",126.650002,127.349998,125.980003,126.43,1743400,103.130981
"2013-12-16",126.769997,128.770004,126.470001,127.660004,2805300,104.134331
"2013-12-17",130.419998,131.619995,129.979996,131.389999,6206800,107.176971
"2013-12-18",131.479996,135.809998,131.479996,135.800003,5580000,110.774277
"2013-12-19",135.059998,136.520004,134.729996,136.410004,4080900,111.271881
"2013-12-20",136.779999,138.089996,136.600006,136.720001,5856800,111.524712
"2013-12-23",137.100006,137.429993,136.320007,136.800003,3439600,111.589989
"2013-12-24",137.229996,137.339996,136.350006,136.990005,1311700,111.745003
"2013-12-26",137.300003,138.679993,137.029999,138.289993,2158200,112.805397
"2013-12-27",138.779999,139.399994,138.550003,139.350006,1894900,113.670074
"2013-12-30",139.080002,139.649994,138.789993,139.419998,1714300,113.727173
"2013-12-31",140,140.429993,139.479996,140.25,1846500,114.404236
"2014-01-02",138.050003,139,137.610001,138.130005,3052100,112.674896
"2014-01-03",138.369995,138.880005,138.029999,138.449997,2133300,112.935913
"2014-01-06",138.75,139.289993,137.479996,137.630005,2712100,112.267044
"2014-01-07",137.449997,138.199997,137.130005,137.649994,2525500,112.28334
"2014-01-08",137.479996,137.75,136.339996,136.630005,3122700,111.451324
"2014-01-09",137.020004,137.429993,136.199997,136.449997,2539900,111.304489
"2014-01-10",136.949997,137.190002,135.679993,136.179993,3254300,111.084274
"2014-01-13",135.809998,137.059998,134.570007,134.679993,2633400,109.860664
"2014-01-14",135.110001,137.410004,134.740005,137.410004,2479700,112.087585
"2014-01-15",137.770004,138.820007,137.559998,138.440002,3025900,112.92775
"2014-01-16",137.740005,138.5,137.630005,138.160004,1792700,112.699371
"2014-01-17",137.979996,138.75,136.979996,137.309998,2327900,112.00602
"2014-01-21",138.449997,138.949997,136.300003,136.990005,2705700,111.745003
"2014-01-22",137.350006,137.490005,136.330002,136.479996,2118800,111.328957
"2014-01-23",135.639999,135.660004,133.949997,134.710007,2720300,109.885147
"2014-01-24",133.729996,133.729996,130.220001,130.220001,3776100,106.222572
"2014-01-27",130.020004,130.589996,128.660004,128.960007,3312800,105.194778
"2014-01-28",129.429993,130.009995,129.100006,129.809998,2734200,105.88813
"2014-01-29",130.100006,131.270004,129,130.25,3584000,106.24704
"2014-01-30",129.960007,129.960007,126.529999,128.050003,4102600,104.452477
"2014-01-31",126.599998,129.199997,126.419998,128.190002,3715400,104.566681
"2014-02-03",128.220001,128.589996,123.610001,123.900002,4245100,101.067253
"2014-02-04",126.089996,127.639999,124.120003,126.720001,7412500,103.367561
"2014-02-05",128.009995,128.759995,125.919998,127.360001,4960000,103.889641
"2014-02-06",127.599998,129.199997,127.099998,128.899994,3828400,105.145813
"2014-02-07",129.570007,130.389999,128.809998,130.330002,3263200,106.312317
"2014-02-10",129.649994,130.410004,129.020004,129.699997,3317400,105.798409
"2014-02-11",129.699997,131.490005,129.649994,130.979996,2604000,106.842514
"2014-02-12",130.339996,131,130.009995,130.440002,2100600,107.101166
"2014-02-13",129.289993,130.380005,128.660004,130.139999,2850600,106.854858
"2014-02-14",129.770004,132.190002,129.5,132.119995,3030000,108.48056
"2014-02-18",132.309998,132.75,131.639999,131.800003,2876500,108.217804
"2014-02-19",131.330002,132.710007,130.460007,130.559998,2719400,107.199677
"2014-02-20",130.649994,132.029999,130.050003,131.559998,2155800,108.02076
"2014-02-21",131.559998,132.330002,131.300003,131.570007,2574300,108.028984
"2014-02-24",131.889999,133.460007,131.440002,132.199997,2454300,108.546249
"2014-02-25",132.270004,133.429993,131.860001,132.929993,2863100,109.145653
"2014-02-26",133.130005,133.460007,132.279999,132.860001,2771100,109.088173
"2014-02-27",132.630005,134.580002,132,134.339996,3124000,110.303352
"2014-02-28",134.190002,135.199997,133.919998,134.729996,3179400,110.623581
"2014-03-03",133.070007,133.809998,131.669998,132.210007,2814400,108.554466
"2014-03-04",131.919998,133.080002,131.580002,132.679993,6975500,108.940361
"2014-03-05",132.660004,134.029999,132.190002,133.850006,3551400,109.901062
"2014-03-06",134.369995,134.740005,134.020004,134.080002,2236800,110.089874
"2014-03-07",134.880005,135,133.710007,134.110001,2381400,110.114532
"2014-03-10",133.979996,134.080002,133.100006,133.559998,1966100,109.662888
"2014-03-11",133.729996,133.839996,132.229996,132.509995,1928900,108.800758
"2014-03-12",132.070007,132.759995,131.589996,132.570007,2637000,108.850075
"2014-03-13",133.190002,133.669998,130.639999,130.809998,2520700,107.404953
"2014-03-14",130.080002,131.110001,129.699997,129.830002,2975100,106.600296
"2014-03-17",130.660004,132.690002,130.660004,132.270004,2529400,108.603722
"2014-03-18",132.490005,133.229996,132.25,132.740005,2032800,108.989639
"2014-03-19",132.75,132.850006,130.580002,131.229996,2141000,107.749802
"2014-03-20",131.149994,132.850006,130.860001,132.429993,2577500,108.735085
"2014-03-21",133.580002,134.240005,132.899994,133.119995,5920400,109.301643
"2014-03-24",133.320007,133.699997,131.880005,132.419998,2793600,108.726891
"2014-03-25",133.660004,134.529999,132.899994,134.059998,2897600,110.073441
"2014-03-26",134.660004,134.889999,133.089996,133.089996,2318900,109.277008
"2014-03-27",132.820007,133.490005,132.179993,132.839996,2402500,109.071732
"2014-03-28",133.580002,134.970001,133.179993,134.199997,1906500,110.188423
"2014-03-31",134.610001,135.869995,134.580002,135.660004,2711800,111.387222
"2014-04-01",135.880005,136.649994,135.669998,136.529999,2370800,112.101524
"2014-04-02",135.990005,136.25,135.330002,136,3281400,111.666344
"2014-04-03",136.220001,137.190002,135.699997,136.139999,2676200,111.781311
"2014-04-04",136.899994,137.770004,135.770004,135.860001,2735300,111.551376
"2014-04-07",135.809998,136.25,134.389999,134.399994,2807500,110.352623
"2014-04-08",134.440002,135.149994,133.429993,134.839996,2893600,110.71389
"2014-04-09",135,135.869995,134.5,135.839996,2671900,111.534988
"2014-04-10",135.729996,136.429993,133.899994,133.970001,2857200,109.99955
"2014-04-11",133.369995,133.839996,132.389999,132.389999,2368200,108.702255
"2014-04-14",133.449997,133.520004,132.020004,133.149994,2058100,109.326279
"2014-04-15",133.270004,134.350006,132.020004,134.089996,2119000,110.098061
"2014-04-16",135.169998,136.779999,134.809998,136.770004,2135200,112.298592
"2014-04-17",137.300003,138.25,137.25,137.729996,2645600,113.086807
"2014-04-21",137.25,138.710007,137.179993,138.619995,1781100,113.817535
"2014-04-22",138.5,139.520004,138.130005,138.889999,2252500,114.039246
"2014-04-23",138.809998,138.889999,137.889999,137.990005,2847500,113.300285
"2014-04-24",136.380005,136.990005,135,136.649994,2847800,112.20005
"2014-04-25",136.5,136.960007,135.690002,136.559998,2093100,112.126152
"2014-04-28",137.429993,138.350006,135.970001,137.229996,2244300,112.676254
"2014-04-29",137.869995,137.899994,136.559998,137.550003,1820900,112.938995
"2014-04-30",137.630005,139.199997,137.330002,139.089996,2904000,114.203476
"2014-05-01",139.5,141.490005,139.119995,140.809998,3997400,115.615723
"2014-05-02",141.630005,141.830002,139.869995,140.119995,5758500,115.049171
"2014-05-05",139.139999,141.050003,138.649994,140.610001,2710900,115.4515
"2014-05-06",140.279999,140.429993,139.169998,139.289993,2299700,114.367683
"2014-05-07",139.979996,141.25,139.179993,141.139999,2238500,115.886688
"2014-05-08",140.880005,142.119995,140.509995,140.830002,1939400,115.632149
"2014-05-09",140.559998,141.369995,140.25,141.339996,2093000,116.050888
"2014-05-12",141.779999,142.940002,141.710007,142.820007,2972100,117.266068
"2014-05-13",143,143.369995,142.320007,142.429993,1695400,116.945839
"2014-05-14",142.479996,142.770004,141.410004,141.600006,2113400,116.264381
"2014-05-15",141.559998,141.740005,140.020004,140.979996,2388400,115.75531
"2014-05-16",140.929993,141.199997,139.910004,141.130005,1901700,115.878479
"2014-05-19",140.070007,142,139.979996,141.669998,1529200,116.321861
"2014-05-20",141.600006,141.899994,139.889999,140.229996,1845100,115.139503
"2014-05-21",139.770004,140.789993,139.770004,140.660004,1641000,116.20105
"2014-05-22",140.710007,140.960007,140.259995,140.309998,1550100,115.911926
"2014-05-23",140.229996,141.179993,140.050003,141.139999,1209400,116.597595
"2014-05-27",141.5,141.600006,141.130005,141.440002,1512300,116.845459
"2014-05-28",141.809998,141.899994,141.059998,141.429993,1566100,116.837151
"2014-05-29",141.5,142.429993,141.190002,142.389999,1624100,117.630219
"2014-05-30",142.110001,142.669998,141.779999,142.550003,3908500,117.762421
"2014-06-02",142.270004,142.910004,141.690002,142.320007,1682300,117.572403
"2014-06-03",142.080002,143.130005,141.610001,142.889999,2061700,118.043259
"2014-06-04",142.910004,143,142.259995,142.259995,1335700,117.522804
"2014-06-05",142.759995,143.740005,141.899994,143.710007,1542300,118.720695
"2014-06-06",143.990005,144.639999,143.529999,144.639999,1768700,119.488953
"2014-06-09",144.639999,145.529999,144.610001,145.320007,1800900,120.05072
"2014-06-10",144.970001,145.210007,144.460007,144.970001,1700000,119.761612
"2014-06-11",144.660004,144.970001,144.190002,144.410004,1489900,119.298981
"2014-06-12",144.949997,144.949997,142.779999,143.070007,1839400,118.191971
"2014-06-13",143.190002,143.75,142.830002,143.360001,1376200,118.431541
"2014-06-16",142.929993,143.529999,142.600006,143.320007,1274300,118.398514
"2014-06-17",143.009995,143.990005,142.639999,143.690002,1209400,118.704201
"2014-06-18",143.929993,144.389999,142.770004,144.330002,1340700,119.232895
"2014-06-19",144.529999,144.720001,143.990005,144.490005,1560500,119.365082
"2014-06-20",144.539993,145.300003,144.199997,145.160004,4204600,119.918579
"2014-06-23",145.100006,145.300003,144.009995,144.089996,1390200,119.03463
"2014-06-24",143.710007,144.619995,143.050003,143.089996,1404500,118.208488
"2014-06-25",143,144.380005,142.880005,143.649994,1321800,118.67112
"2014-06-26",143.75,143.990005,142.559998,143.729996,1490900,118.737228
"2014-06-27",143.169998,144.070007,143.059998,143.690002,1981800,118.704201
"2014-06-30",143.919998,143.929993,143.059998,143.240005,1878400,118.332375
"2014-07-01",143.410004,144.820007,143.380005,144.559998,1767600,119.42292
"2014-07-02",144.229996,145.300003,143.559998,145.229996,1621300,119.976357
"2014-07-03",145.25,145.729996,145,145.410004,1142200,120.125099
"2014-07-07",145.479996,145.580002,144.5,144.910004,1257900,119.712013
"2014-07-08",145.220001,145.399994,144.479996,144.559998,1596700,119.42292
"2014-07-09",144.779999,145.039993,144.029999,144.679993,1521800,119.521996
"2014-07-10",143.5,144.199997,143.240005,143.889999,2070100,118.869408
"2014-07-11",144.139999,144.490005,143.539993,144.309998,1907900,119.216362
"2014-07-14",144.990005,145.710007,144.75,145,2114600,119.786377
"2014-07-15",145,145.479996,144.360001,145.059998,1955700,119.835938
"2014-07-16",145.279999,146.25,145.029999,146.169998,1969200,120.752937
"2014-07-17",145.330002,145.669998,143.449997,143.539993,2776500,118.580231
"2014-07-18",143.830002,145.059998,143.539993,144.830002,2133000,119.645935
"2014-07-21",144.660004,144.869995,143.649994,144.300003,1520900,119.208138
"2014-07-22",144.889999,145.669998,144.889999,145.119995,1608200,119.885513
"2014-07-23",145.339996,145.449997,144.529999,144.679993,1849400,119.521996
"2014-07-24",145.509995,146.429993,144.470001,145.130005,2580000,119.893784
"2014-07-25",145.660004,145.940002,144.589996,145.119995,1601800,119.885513
"2014-07-28",144.919998,145.630005,143.779999,145.529999,2002200,120.224205
"2014-07-29",145.220001,146.270004,143.990005,144.020004,2286600,118.976814
"2014-07-30",144.259995,144.779999,143.520004,143.740005,2458400,118.745461
"2014-07-31",143.330002,143.550003,140.600006,140.889999,3571100,116.391075
"2014-08-01",140.149994,141.039993,139.080002,140.110001,2505800,115.746712
"2014-08-04",140.149994,140.979996,139.210007,140.75,2494500,116.275421
"2014-08-05",140.619995,141.119995,139.339996,139.779999,2168500,115.474075
"2014-08-06",139.139999,139.940002,138.429993,139.550003,2679000,115.284058
"2014-08-07",140.050003,140.369995,138.960007,139.130005,1892500,114.937119
"2014-08-08",139.300003,140.889999,138.889999,140.850006,2702600,116.358025
"2014-08-11",140.929993,141.5,140.539993,140.580002,1919100,116.134972
"2014-08-12",140.619995,141.210007,140.429993,140.880005,2176100,116.382797
"2014-08-13",141.350006,141.830002,140.919998,141.800003,3104300,117.142838
"2014-08-14",142,142.389999,141.850006,142.339996,1586900,117.588905
"2014-08-15",142.809998,142.979996,141.020004,141.919998,1960900,117.241943
"2014-08-18",142.75,144.190002,142.589996,144.119995,1852900,119.059425
"2014-08-19",144.470001,145.009995,143.809998,144.25,1592500,119.166801
"2014-08-20",143.860001,144.820007,143.5,144.600006,2298800,120.168182
"2014-08-21",144.779999,144.990005,144.350006,144.5,1475800,120.085106
"2014-08-22",144.5,144.830002,144.020004,144.130005,1547500,119.777603
"2014-08-25",144.660004,144.990005,144.419998,144.699997,1012900,120.251297
"2014-08-26",145,145.389999,144.570007,144.600006,1808100,120.168182
"2014-08-27",144.429993,144.860001,143.630005,143.940002,1402200,119.619713
"2014-08-28",143.320007,144.119995,143.020004,143.979996,1314100,119.652931
"2014-08-29",144.059998,144.389999,143.179993,144,1537800,119.669594
"2014-09-02",143.300003,144.610001,143.300003,144.220001,1578800,119.852386
"2014-09-03",144.470001,144.720001,143.550003,143.820007,1533600,119.520004
"2014-09-04",144.210007,144.649994,143.350006,143.610001,1549800,119.345474
"2014-09-05",143.639999,144.320007,143.149994,144.199997,1989100,119.8358
"2014-09-08",144.410004,145.449997,144.110001,144.889999,2446100,120.409203
"2014-09-09",144.699997,145.259995,144.25,144.460007,1745400,120.051819
"2014-09-10",144.630005,144.990005,144,144.639999,1558800,120.201424
"2014-09-11",143.990005,144.380005,143.600006,144.350006,1465400,119.960419
"2014-09-12",144.449997,144.449997,143.5,143.940002,2135400,119.619713
"2014-09-15",144.169998,144.690002,143.660004,144.479996,1868000,120.068474
"2014-09-16",143.800003,144.990005,143.589996,144.850006,1945100,120.375954
"2014-09-17",144.919998,145.789993,144.270004,145.369995,2757000,120.808098
"2014-09-18",145.699997,147.059998,145.690002,146.839996,2364800,122.029678
"2014-09-19",147.419998,147.869995,146.520004,146.690002,8106200,121.905067
"2014-09-22",146.919998,147,145.5,145.710007,2231000,121.090652
"2014-09-23",145.229996,145.600006,144.350006,144.369995,2049700,119.977051
"2014-09-24",144.169998,145.119995,143.720001,144.880005,2608200,120.400879
"2014-09-25",144.410004,144.460007,142.070007,142.479996,2764200,118.406425
"2014-09-26",142.520004,142.889999,140.979996,142.419998,3557700,118.35656
