"dates","FANG.Open","FANG.High","FANG.Low","FANG.Close","FANG.Volume","FANG.Adjusted"
"2017-06-19",85.349998,86.290001,84.470001,85.889999,1056100,81.577164
"2017-06-20",84.290001,87.68,83.220001,87.040001,2091200,82.669426
"2017-06-21",86.690002,88.949997,85.639999,86.75,2075300,82.39399
"2017-06-22",86.889999,88.18,85.900002,85.980003,1206500,81.662643
"2017-06-23",86.029999,88.610001,85.809998,88.400002,2375000,83.961121
"2017-06-26",88.739998,88.75,86.669998,87.300003,1218200,82.916351
"2017-06-27",87.580002,88.669998,86.559998,87.989998,1269000,83.571716
"2017-06-28",88.260002,89.519997,86.540001,86.599998,1245200,82.251511
"2017-06-29",87.209999,88.489998,86.709999,87.290001,1526000,82.906853
"2017-06-30",87.43,89.239998,86.82,88.809998,1612700,84.350525
"2017-07-03",89.550003,90.660004,88.839996,90.349998,723300,85.81321
"2017-07-05",89.550003,89.660004,87.440002,88.489998,1376000,84.0466
"2017-07-06",89.199997,89.860001,85.790001,85.959999,1536100,81.643646
"2017-07-07",85.389999,86.309998,82.769997,86.089996,1441700,81.767105
"2017-07-10",85.68,88.169998,85.239998,88.029999,1236400,83.609695
"2017-07-11",88.099998,88.839996,86.57,88.620003,862500,84.17009
"2017-07-12",89.589996,90.699997,87.800003,88.110001,982900,83.685692
"2017-07-13",88.120003,89.610001,87.68,89.419998,811700,84.929909
"2017-07-14",89.480003,90.650002,89.459999,90.480003,890500,85.936684
"2017-07-17",90.25,91.110001,89.980003,90.470001,1115400,85.927185
"2017-07-18",91.970001,91.970001,89.43,90.410004,1241100,85.870193
"2017-07-19",90.900002,93.980003,90.440002,93.93,1279300,89.213448
"2017-07-20",94.400002,95.559998,92.080002,92.379997,1373800,87.741272
"2017-07-21",92.480003,92.790001,91.290001,91.989998,1219800,87.370857
"2017-07-24",92.440002,94.059998,92.059998,93.209999,854200,88.529594
"2017-07-25",94.25,96.419998,94.139999,95.720001,1178900,90.913559
"2017-07-26",96.620003,97.830002,95.339996,96.480003,1023200,91.635399
"2017-07-27",96.419998,97.129997,95.580002,96.57,1019800,91.720894
"2017-07-28",96.330002,97.330002,95.870003,96.650002,909900,91.796875
"2017-07-31",96.510002,96.709999,94.610001,95.879997,1114900,91.065521
"2017-08-01",96.190002,96.650002,94.540001,95.349998,965600,90.562141
"2017-08-02",97.989998,97.989998,91.860001,95.839996,3738500,91.027542
"2017-08-03",96.32,96.790001,89.440002,89.690002,2890400,85.186356
"2017-08-04",90.480003,95.75,89.860001,95.209999,2052600,90.429176
"2017-08-07",94.980003,96.129997,92.769997,96.040001,1436400,91.217499
"2017-08-08",95.620003,96.669998,94.410004,94.980003,1905100,90.210716
"2017-08-09",94.809998,96.419998,94.129997,94.580002,1226500,89.830811
"2017-08-10",93.5,94.669998,91.970001,92.059998,3388700,87.437347
"2017-08-11",92.019997,93.900002,91.940002,92.870003,1182600,88.206673
"2017-08-14",92.860001,93.440002,89.760002,90.75,1612500,86.193123
"2017-08-15",90.580002,90.650002,87.639999,88.019997,2985700,83.600197
"2017-08-16",87.900002,89.629997,87.589996,88.059998,1504300,83.638199
"2017-08-17",87.5,88.769997,85.809998,86.099998,1396900,81.776627
"2017-08-18",86.459999,88.360001,85.730003,87.260002,1345700,82.87838
"2017-08-21",87,87.690002,86.43,87.080002,761000,82.707413
"2017-08-22",87.790001,88.160004,87.129997,87.43,634100,83.039841
"2017-08-23",87.230003,89.790001,86.860001,88.860001,773400,84.398033
"2017-08-24",88.739998,89.349998,87.699997,89.120003,728000,84.644966
"2017-08-25",89.379997,89.550003,88.480003,88.739998,413600,84.28405
"2017-08-28",88.639999,88.639999,86.519997,88.029999,614000,83.609695
"2017-08-29",87.870003,88.669998,86.620003,88.169998,758300,83.742668
"2017-08-30",88.089996,89.300003,87.010002,88.470001,595000,84.027611
"2017-08-31",89.089996,91.120003,88.470001,90.790001,1300400,86.231102
"2017-09-01",91.07,92.07,90.260002,91.919998,1434900,87.304375
"2017-09-05",92.68,93.919998,91.18,91.739998,808900,87.1334
"2017-09-06",92.650002,93.519997,92.040001,92.660004,1025300,88.007217
"2017-09-07",92.25,92.25,90.010002,91.620003,779200,87.019432
"2017-09-08",91.050003,91.050003,87.839996,88.900002,1123500,84.436028
"2017-09-11",88.919998,89.830002,88.339996,89.449997,993100,84.958397
"2017-09-12",89.379997,91.650002,89.379997,90.410004,1058400,85.870193
"2017-09-13",90.879997,94,90.879997,93.489998,1131400,88.795525
"2017-09-14",93.709999,95.75,93.43,93.809998,1431300,89.099464
"2017-09-15",93.809998,94.639999,93.160004,93.970001,1054200,89.251427
"2017-09-18",93.239998,95.669998,93.239998,95.150002,1282900,90.372185
"2017-09-19",95.25,95.889999,94.040001,94.279999,1150700,89.545868
"2017-09-20",94.739998,97.629997,94.349998,97.32,1396800,92.43322
"2017-09-21",96.910004,97.800003,96.139999,97.360001,1014100,92.471214
"2017-09-22",96.5,96.889999,95.260002,95.739998,1343800,90.932549
"2017-09-25",96.400002,97.449997,96.160004,96.779999,1406900,91.920334
"2017-09-26",96.419998,97.790001,96.050003,97.150002,896200,92.271751
"2017-09-27",96.779999,97.519997,96.080002,96.879997,1230700,92.015305
"2017-09-28",96.860001,98.360001,96.589996,97.139999,1559400,92.262253
"2017-09-29",96.769997,98.330002,96.459999,97.959999,1443400,93.041084
"2017-10-02",96.980003,100.349998,95.690002,100,1429900,94.978645
"2017-10-03",100.150002,102.5,99.910004,100.080002,1807300,95.054634
"2017-10-04",100.760002,101.480003,99.459999,100.75,1367700,95.691002
"2017-10-05",100.760002,101.050003,99.650002,99.75,1060000,94.741196
"2017-10-06",99.269997,99.290001,97.809998,99.089996,701400,94.114342
"2017-10-09",99.68,99.989998,98.870003,99.940002,486500,94.921654
"2017-10-10",101,101.639999,100.519997,100.760002,529600,95.700493
"2017-10-11",101.260002,101.709999,100.139999,101.519997,922000,96.422318
"2017-10-12",100.93,101.739998,99.610001,101.120003,934800,96.042412
"2017-10-13",101.989998,102.489998,100.940002,101.370003,834600,96.279869
"2017-10-16",102.400002,103.43,101.989998,102.599998,1040500,97.44809
"2017-10-17",102.540001,103.019997,101.480003,102.610001,755300,97.457588
"2017-10-18",102.269997,103.599998,101.959999,102.190002,784500,97.058693
"2017-10-19",101.790001,102.209999,100.830002,101.589996,816000,96.488815
"2017-10-20",101.599998,102.709999,101.160004,102.529999,577100,97.381599
"2017-10-23",102.57,102.75,100.18,100.349998,646100,95.311073
"2017-10-24",100.410004,101.330002,98.57,99.669998,1083500,94.665222
"2017-10-25",100,100.949997,99.040001,100.889999,707100,95.823952
"2017-10-26",101,101.970001,99.639999,100.879997,764100,95.814461
"2017-10-27",100.620003,105.029999,100.5,104.57,1115400,99.319176
"2017-10-30",105.150002,106.779999,104.75,106.199997,966500,100.867332
"2017-10-31",106.029999,107.559998,105.559998,107.160004,1041000,101.779106
"2017-11-01",108.230003,111.709999,108.139999,109.779999,1350900,104.267555
"2017-11-02",109.370003,109.940002,108.349998,108.970001,617400,103.498238
"2017-11-03",109.309998,111.720001,108.699997,111.150002,786900,105.568764
"2017-11-06",111.559998,113.75,110.559998,113.690002,1623100,107.981239
"2017-11-07",114.82,114.93,111.150002,111.800003,2018200,106.186127
"2017-11-08",111.260002,111.279999,107.900002,110.040001,2246300,104.514503
"2017-11-09",108.860001,111.169998,108.739998,111.029999,1418100,105.454796
"2017-11-10",110.489998,112.57,110.489998,111.860001,1001800,106.243126
"2017-11-13",111.349998,112.410004,110.169998,110.970001,1041400,105.397804
"2017-11-14",110.110001,110.889999,108.110001,108.269997,1149600,102.833382
"2017-11-15",107.019997,107.510002,105.790001,106.620003,1501200,101.266243
"2017-11-16",106.989998,107.940002,106.050003,106.529999,878700,101.180763
"2017-11-17",106.389999,107.739998,106.019997,107.540001,1148500,102.140038
"2017-11-20",107.580002,108.830002,106.260002,107.970001,881400,102.548439
"2017-11-21",108.830002,109.529999,108,109.150002,1076600,103.669189
"2017-11-22",110.010002,110.440002,109.029999,109.25,846700,103.764183
"2017-11-24",109.870003,110.910004,109.620003,110.300003,262100,104.761459
"2017-11-27",110.239998,110.330002,106.919998,107.260002,974500,101.874107
"2017-11-28",107.43,108.470001,106.910004,108.230003,567900,102.795403
"2017-11-29",108.489998,109.400002,107.019997,108.150002,528100,102.719414
"2017-11-30",108.75,111.309998,108.150002,109.309998,905700,103.821159
"2017-12-01",110.160004,113.120003,109.5,110.910004,995300,105.340813
"2017-12-04",111.260002,112.099998,108.849998,109.019997,643000,103.545723
"2017-12-05",108.379997,110.25,108.089996,109.059998,670500,103.583725
"2017-12-06",108.470001,108.93,105.970001,106.330002,1027600,100.990799
"2017-12-07",106.5,109.040001,106.110001,108.949997,727500,103.47924
"2017-12-08",110,110.940002,109.68,110.769997,715900,105.20784
"2017-12-11",110.889999,112.57,110.5,111.300003,905700,105.711235
"2017-12-12",111.550003,112.25,110.599998,111.529999,604800,105.92968
"2017-12-13",111.949997,112.540001,111.010002,111.589996,782100,105.986671
"2017-12-14",111.190002,112.599998,110.660004,111.029999,827200,105.454796
"2017-12-15",111.32,111.889999,109.339996,109.519997,1045300,104.020622
"2017-12-18",110.010002,111,108.919998,109.650002,858300,104.144096
"2017-12-19",109.790001,112,109.470001,111.809998,983100,106.195625
"2017-12-20",112.760002,117.779999,111.959999,117.239998,2130700,111.352974
"2017-12-21",118.010002,123.550003,117.25,123.099998,2644100,116.918732
"2017-12-22",123.480003,125.5,123.129997,124.370003,1517500,118.124947
"2017-12-26",125.029999,127.449997,124.419998,125.970001,1490500,119.6446
"2017-12-27",126.150002,126.339996,123.139999,123.190002,1348300,117.004189
"2017-12-28",124.379997,126.019997,123.349998,125.519997,1090300,119.217194
"2017-12-29",126.32,127.32,124.230003,126.25,842500,119.910545
