"dates","PSA.Open","PSA.High","PSA.Low","PSA.Close","PSA.Volume","PSA.Adjusted"
"2014-08-25",175.729996,175.729996,173.589996,173.990005,460400,137.238205
"2014-08-26",174.800003,174.949997,173.330002,173.550003,402700,136.891174
"2014-08-27",173.729996,174.279999,173.130005,173.869995,250800,137.143585
"2014-08-28",173.369995,174.240005,173.369995,173.850006,342700,137.127838
"2014-08-29",174,175.220001,173.800003,175.179993,494900,138.176895
"2014-09-02",175.5,175.770004,174.660004,175.300003,394200,138.271515
"2014-09-03",176.139999,176.410004,174.479996,175.419998,332700,138.366165
"2014-09-04",175.179993,175.5,173.25,174.259995,425300,137.451172
"2014-09-05",174.320007,176.759995,173.789993,176.639999,695800,139.328476
"2014-09-08",176.649994,177.130005,175.440002,175.990005,360100,138.815811
"2014-09-09",176.070007,176.580002,174.600006,175.229996,380900,138.216309
"2014-09-10",174.770004,174.779999,172.199997,172.600006,562300,136.141876
"2014-09-11",171.610001,171.779999,170.369995,171.179993,360100,136.125931
"2014-09-12",170.809998,170.929993,165.690002,166.080002,1062000,132.070313
"2014-09-15",166.059998,167.039993,165.059998,166.270004,672900,132.22142
"2014-09-16",166.100006,168.139999,166.020004,167.169998,529000,132.937073
"2014-09-17",167.729996,168.919998,166.320007,166.589996,510500,132.475861
"2014-09-18",166.550003,167.020004,164.770004,165.119995,747000,131.306854
"2014-09-19",166.179993,166.809998,164.889999,164.960007,1104500,131.179688
"2014-09-22",164.940002,165.100006,163.429993,163.550003,758500,130.05838
"2014-09-23",163.639999,164.660004,162.990005,163.050003,658200,129.660797
"2014-09-24",162.970001,165.570007,162.5,163.119995,685800,129.716446
"2014-09-25",163.199997,163.869995,162.339996,163.5,795600,130.018661
"2014-09-26",163.419998,165.25,163.169998,164.990005,643600,131.203522
"2014-09-29",163.910004,166.029999,163.490005,165.919998,618600,131.943069
"2014-09-30",165.979996,167.199997,164.600006,165.839996,770800,131.87944
"2014-10-01",165.729996,167.190002,165.169998,165.759995,624300,131.815842
"2014-10-02",165.839996,166.820007,165.050003,165.889999,584600,131.919235
"2014-10-03",166.690002,168.080002,165.580002,167.600006,543400,133.279007
"2014-10-06",167.690002,168.589996,166.830002,166.860001,550900,132.690567
"2014-10-07",167,167.149994,165.529999,165.550003,431900,131.648819
"2014-10-08",165.910004,169.369995,165.479996,169.369995,653200,134.686569
"2014-10-09",169.619995,170.929993,169.089996,169.490005,641500,134.782028
"2014-10-10",170.029999,170.509995,168.410004,168.509995,584100,134.002716
"2014-10-13",168.529999,170.210007,168,168.309998,682400,133.843658
"2014-10-14",168.229996,171.699997,168.039993,170.800003,806500,135.823761
"2014-10-15",169.619995,170.960007,167.949997,169.880005,1047100,135.092133
"2014-10-16",168.429993,170.440002,167.720001,169.899994,862900,135.108078
"2014-10-17",170.779999,172.119995,169.039993,171.520004,742900,136.396301
"2014-10-20",171.509995,173.210007,171,173.149994,573300,137.692551
"2014-10-21",173.919998,175.410004,172.729996,175.289993,612500,139.394318
"2014-10-22",176.220001,176.869995,175.330002,176.210007,674900,140.1259
"2014-10-23",177.009995,177.779999,175.830002,176.720001,894700,140.531479
"2014-10-24",176.330002,177.119995,175.080002,175.970001,840500,139.935059
"2014-10-27",175.949997,179.070007,175.520004,179.050003,741700,142.384323
"2014-10-28",179.070007,179.789993,178.119995,179.740005,478600,142.933014
"2014-10-29",179.339996,182.080002,178.050003,179.080002,596000,142.408203
"2014-10-30",178.410004,180.460007,178.330002,179.779999,842400,142.964859
"2014-10-31",183.889999,184.460007,179.779999,184.339996,1012000,146.591034
"2014-11-03",184.320007,186.710007,183.399994,186.570007,733400,148.36438
"2014-11-04",186.419998,187.110001,185.139999,186.649994,527200,148.427994
"2014-11-05",186.360001,187.289993,185.419998,187.050003,763100,148.746109
"2014-11-06",187.110001,187.789993,186.240005,186.570007,749700,148.36438
"2014-11-07",186.820007,187.149994,185.139999,186.289993,718600,148.141678
"2014-11-10",186.130005,188.119995,185.770004,188.119995,484800,149.596985
"2014-11-11",187.869995,188.360001,186.789993,187.350006,527600,148.984695
"2014-11-12",187.360001,188,185.800003,185.960007,509500,147.879303
"2014-11-13",186.619995,187.649994,185.979996,187.039993,530400,148.738129
"2014-11-14",186.550003,187.869995,185.160004,185.619995,388100,147.608917
"2014-11-17",185.759995,187.199997,185.339996,186.199997,378500,148.070175
"2014-11-18",186.570007,187.529999,185.899994,186.460007,450800,148.276932
"2014-11-19",186.460007,186.949997,183.740005,183.919998,727400,146.257065
"2014-11-20",183.850006,184.410004,183.199997,183.979996,531100,146.304764
"2014-11-21",185.539993,185.75,184.389999,185.479996,653200,147.497559
"2014-11-24",186.199997,187,185.139999,185.179993,442900,147.259033
"2014-11-25",185.380005,185.899994,184.929993,185.399994,1119400,147.434006
"2014-11-26",185.699997,187.160004,185.089996,186.630005,529800,148.412109
"2014-11-28",187.419998,190.190002,187.220001,187.630005,437200,149.207336
"2014-12-01",186.970001,188.229996,185.970001,186.259995,604900,148.117889
"2014-12-02",186.559998,186.559998,185.110001,185.979996,669900,147.895218
"2014-12-03",185.889999,186.710007,184.740005,186.130005,568000,148.014511
"2014-12-04",184.889999,186,183.910004,185.5,561600,147.513489
"2014-12-05",185.009995,185.449997,183.410004,184.559998,483300,146.766006
"2014-12-08",184.580002,186.529999,184.580002,185.529999,514600,147.537323
"2014-12-09",184.190002,186.300003,184.100006,185.910004,442200,147.839539
"2014-12-10",185.429993,186.990005,184.490005,185.660004,685600,147.640732
"2014-12-11",185.169998,185.740005,184,184.470001,452700,147.809021
"2014-12-12",183.830002,185.240005,182.059998,182.139999,618200,145.942078
"2014-12-15",182.529999,183.210007,179.509995,180.070007,736300,144.283463
"2014-12-16",179.970001,180.5,178.419998,178.850006,701400,143.305939
"2014-12-17",179.869995,182.869995,178.929993,182.869995,972400,146.526962
"2014-12-18",184.470001,185.410004,182.559998,185.339996,705400,148.506088
"2014-12-19",186.179993,186.360001,184.350006,184.949997,1209900,148.193588
"2014-12-22",185.600006,188.679993,185.309998,188.5,511900,151.038086
"2014-12-23",188.740005,189.720001,188.020004,188.610001,472900,151.126236
"2014-12-24",188.660004,189.630005,187.119995,187.429993,218000,150.180725
"2014-12-26",187.440002,188.979996,187.210007,187.960007,229500,150.605408
"2014-12-29",187.940002,189.979996,187.929993,189.350006,393700,151.719193
"2014-12-30",189.339996,190,188.289993,188.619995,337500,151.134293
"2014-12-31",188.759995,189.710007,184.660004,184.850006,525000,148.113495
"2015-01-02",185.350006,187.630005,185.050003,187.229996,415300,150.020508
"2015-01-05",186.820007,188.910004,186.169998,188.110001,481900,150.725601
"2015-01-06",189.789993,191.800003,189.190002,191.320007,642800,153.297638
"2015-01-07",191.800003,195.529999,190.669998,195.240005,734100,156.438644
"2015-01-08",195.820007,198.559998,194.710007,197.899994,893900,158.569977
"2015-01-09",198.399994,198.770004,195.630005,198.5,611900,159.050735
"2015-01-12",198.520004,199.279999,197.929993,198.149994,403500,158.770279
"2015-01-13",198.75,200.399994,198.199997,198.919998,766700,159.387238
"2015-01-14",197.979996,199.479996,197.009995,198.820007,608400,159.307098
"2015-01-15",199.279999,201.139999,198.550003,199.440002,720600,159.803925
"2015-01-16",199.820007,202.649994,198.559998,202.25,609500,162.055481
"2015-01-20",203.360001,203.779999,201.820007,202.580002,555200,162.31987
"2015-01-21",201.720001,202.089996,200.179993,201.009995,558100,161.061859
"2015-01-22",201.460007,205.449997,201.050003,205.220001,765700,164.435196
"2015-01-23",204.080002,206.160004,202.169998,202.75,532600,162.456131
"2015-01-26",202.729996,204.509995,201.539993,204.389999,516000,163.770187
"2015-01-27",203.639999,206.139999,203.080002,204.669998,443000,163.994507
"2015-01-28",205.5,206.919998,202.679993,202.759995,468000,162.464111
"2015-01-29",202.660004,204.410004,201.589996,204.190002,333300,163.60994
"2015-01-30",203.380005,203.869995,200.740005,200.839996,1259800,160.925674
"2015-02-02",201.009995,202.130005,197.820007,201.75,628600,161.654831
"2015-02-03",201.869995,203.059998,200.059998,203.029999,663200,162.68042
"2015-02-04",202.059998,203.300003,200.509995,202.660004,679600,162.383987
"2015-02-05",202.720001,206.809998,202.570007,206.759995,639500,165.669189
"2015-02-06",206.119995,206.169998,202.960007,204.470001,1871600,163.834274
"2015-02-09",204.25,204.630005,202.289993,202.600006,781300,162.335922
"2015-02-10",203.649994,204.100006,201.710007,203.679993,657700,163.201263
"2015-02-11",204.179993,204.919998,201.809998,202.830002,737100,162.520187
"2015-02-12",202.690002,204.169998,201.679993,203.789993,459200,163.289398
"2015-02-13",203.460007,203.460007,201.100006,202.610001,447600,162.343933
"2015-02-17",202.75,204.089996,201.960007,203.130005,724500,162.76059
"2015-02-18",203.279999,203.580002,200.839996,203.160004,508200,162.784653
"2015-02-19",202.130005,202.550003,198.339996,198.789993,748900,159.283081
"2015-02-20",199.869995,201.710007,198.789993,200.179993,950300,160.396835
"2015-02-23",200.559998,201.710007,199.429993,201.009995,611600,161.061859
"2015-02-24",200.139999,200.899994,198.279999,198.5,571100,159.050735
"2015-02-25",198.169998,199.839996,197.410004,198.279999,498600,158.874466
"2015-02-26",198.149994,198.589996,196.029999,196.759995,452100,157.656494
"2015-02-27",197.089996,197.740005,195.380005,197.220001,626200,158.025101
"2015-03-02",195.949997,199.669998,195.949997,197.550003,635800,158.289505
"2015-03-03",197.360001,197.479996,195.520004,196.919998,473900,157.784775
"2015-03-04",196.710007,197.300003,194.770004,195.179993,597800,156.390488
"2015-03-05",195.220001,196.820007,194.039993,195.600006,499300,156.727051
"2015-03-06",192.050003,192.389999,187.830002,188.149994,1066200,150.757645
"2015-03-09",189.009995,190.789993,187.929993,187.960007,749400,150.605408
"2015-03-10",187.649994,188.470001,186.009995,186.649994,876000,149.55571
"2015-03-11",186.449997,188.220001,185.199997,185.860001,1021700,148.92276
"2015-03-12",185.710007,188.419998,185.610001,188.229996,776300,151.966431
"2015-03-13",188.5,189.190002,186.630005,188.830002,643700,152.450836
"2015-03-16",189.139999,191.529999,189.139999,190.770004,624900,154.01709
"2015-03-17",190.479996,191.330002,189.389999,190.190002,495700,153.548859
"2015-03-18",190.160004,194.350006,188.369995,193.729996,671800,156.40683
"2015-03-19",193.830002,195.380005,193.259995,194.240005,587300,156.818588
"2015-03-20",195.119995,199.410004,194.229996,199.119995,983500,160.758438
"2015-03-23",198.820007,202.690002,197.699997,201.559998,1158000,162.728363
"2015-03-24",201.470001,202.809998,199.380005,199.380005,699400,160.968338
"2015-03-25",199.470001,200.229996,196.740005,196.830002,637600,158.909637
"2015-03-26",195.679993,197.720001,195.389999,196.580002,447000,158.707748
"2015-03-27",196.550003,197.850006,195.979996,197.479996,606700,159.434372
"2015-03-30",197.460007,199.619995,197.009995,199.190002,483700,160.814941
"2015-03-31",198.850006,199.779999,196.759995,197.139999,739700,159.159897
"2015-04-01",197.399994,198.059998,194.800003,195.949997,532400,158.199127
"2015-04-02",195.880005,198.110001,195.360001,197.309998,456600,159.297104
"2015-04-06",197.979996,199.929993,197.539993,199.369995,405800,160.960251
"2015-04-07",199.410004,199.410004,196.880005,197.050003,438500,159.087204
"2015-04-08",197.130005,197.509995,196.520004,197,492200,159.046844
"2015-04-09",196.880005,197.570007,193.490005,194.130005,499000,156.729782
"2015-04-10",195.300003,196.809998,193.020004,193.690002,452800,156.374573
"2015-04-13",193.710007,193.929993,191.449997,191.449997,689100,154.566086
"2015-04-14",192.130005,193.5,191.360001,192.070007,545600,155.066666
"2015-04-15",192.529999,193.470001,190.880005,190.949997,472900,154.162384
"2015-04-16",190.509995,192.279999,189.820007,191.610001,452800,154.695251
"2015-04-17",190.869995,191.440002,189.270004,190.070007,533700,153.451965
"2015-04-20",190.330002,191.679993,189.630005,191.589996,871500,154.679123
"2015-04-21",191.850006,192.600006,190.5,191.639999,511100,154.719467
"2015-04-22",192.220001,193.039993,191.75,192.809998,459800,155.664032
"2015-04-23",192.809998,193.779999,191.729996,193.039993,493800,155.849762
"2015-04-24",193.619995,194.910004,192.509995,193.600006,376600,156.30188
"2015-04-27",193.809998,194.779999,192.720001,193.179993,398700,155.962784
"2015-04-28",192.449997,193.130005,191.479996,192.509995,384600,155.421875
"2015-04-29",191.419998,191.820007,187.820007,188.570007,815700,152.240967
"2015-04-30",188.25,189.339996,186.399994,187.910004,889600,151.708069
"2015-05-01",188.360001,192.690002,188.360001,190.130005,1029200,153.500412
"2015-05-04",190.570007,191.789993,190.410004,191.149994,518200,154.323914
"2015-05-05",190.320007,190.899994,186.919998,187.550003,730500,151.41748
"2015-05-06",188.580002,189.149994,186.270004,187.360001,677000,151.264038
"2015-05-07",188.419998,192.720001,188.139999,191.809998,729600,154.85672
"2015-05-08",193.339996,197.449997,193.339996,196.529999,761100,158.667374
"2015-05-11",196.490005,197.100006,193.5,194.160004,1058400,156.754013
"2015-05-12",194.460007,197.130005,192.169998,196.190002,660900,158.392914
"2015-05-13",196.699997,197.880005,192.559998,193.229996,542100,156.003143
"2015-05-14",194.240005,197.550003,194.119995,197.380005,576300,159.353622
"2015-05-15",197.949997,200.240005,197.279999,200.070007,670900,161.525391
"2015-05-18",199.279999,200.600006,198.800003,199.479996,715400,161.049088
"2015-05-19",199.080002,199.300003,196.899994,197.149994,872500,159.167953
"2015-05-20",197.160004,197.970001,196.149994,196.149994,1030500,158.360611
"2015-05-21",196,197.059998,193.910004,194.850006,886900,157.311081
"2015-05-22",194.809998,196.25,193.369995,195.089996,495600,157.504807
"2015-05-26",194.940002,194.990005,193.240005,193.839996,604000,156.495621
"2015-05-27",193.839996,196.509995,193.539993,196.179993,431100,158.384842
"2015-05-28",196.720001,196.940002,194.610001,195.520004,417800,157.852005
"2015-05-29",196.029999,196.5,192.75,193.539993,1443200,156.253448
"2015-06-01",193.460007,196.669998,193.009995,196.320007,668800,158.497864
"2015-06-02",195.419998,196,194.070007,195.160004,514200,157.56131
"2015-06-03",194.610001,195.020004,191.910004,193.020004,566200,155.833664
"2015-06-04",192.570007,193.380005,191.429993,191.690002,724600,154.759857
"2015-06-05",191.380005,191.380005,187.949997,188.199997,821300,151.942215
"2015-06-08",188.199997,188.690002,186.940002,186.940002,842800,150.924957
"2015-06-09",187.550003,188.229996,185.669998,185.940002,596500,150.117661
"2015-06-10",186.240005,188.929993,185.729996,187.229996,579400,151.159103
"2015-06-11",186.210007,187.529999,186.020004,186.869995,646700,152.250839
"2015-06-12",186.649994,187.330002,185.710007,186.720001,419400,152.128601
"2015-06-15",186.25,186.25,184.580002,185.600006,599200,151.216141
"2015-06-16",185.600006,188.149994,185.380005,187.639999,518800,152.87822
"2015-06-17",187.679993,189.080002,185.830002,188.869995,777600,153.88031
"2015-06-18",189.259995,193.229996,189.220001,192.460007,945500,156.805313
"2015-06-19",192.149994,192.539993,190.240005,191.020004,1254900,155.63205
"2015-06-22",191.160004,191.75,188.100006,188.339996,812200,153.448517
"2015-06-23",188.089996,188.740005,186.389999,186.679993,491500,152.096054
"2015-06-24",186.800003,187.960007,184.960007,184.960007,493700,150.694687
"2015-06-25",184.880005,186.169998,183.449997,183.619995,483100,149.602921
"2015-06-26",183.770004,185.649994,183.070007,185.449997,634500,151.093948
"2015-06-29",185.429993,186.190002,182.910004,182.979996,761500,149.081512
"2015-06-30",184.160004,185.970001,183.009995,184.369995,801800,150.213989
"2015-07-01",183.360001,187.089996,182.080002,187.070007,900900,152.413818
"2015-07-02",188.800003,189.690002,186.770004,187.240005,604900,152.552322
"2015-07-06",186.330002,188.479996,185.990005,188.380005,567600,153.481094
"2015-07-07",189.100006,193.070007,188.380005,192.679993,908600,156.984497
"2015-07-08",191.809998,194.520004,191.020004,193.279999,799700,157.473358
"2015-07-09",194.389999,195.289993,193.169998,193.729996,611200,157.839981
"2015-07-10",194.610001,197.75,193.899994,196.130005,718800,159.79538
"2015-07-13",197.25,198.830002,195.460007,196.699997,681200,160.259781
"2015-07-14",197.089996,198.130005,196.009995,197.679993,546800,161.058212
"2015-07-15",197.089996,199.320007,196.009995,198.75,445500,161.929993
"2015-07-16",199.339996,200.580002,199.050003,200.190002,427400,163.10321
"2015-07-17",199.490005,199.669998,197.490005,198.399994,464300,161.644836
"2015-07-20",198.399994,200.75,197.309998,200.139999,426400,163.062439
"2015-07-21",200.460007,201.509995,199.610001,200.830002,660700,163.624649
"2015-07-22",200.889999,202.059998,200.860001,201.490005,679400,164.162384
"2015-07-23",201.149994,202.080002,199.529999,201.100006,572600,163.84462
"2015-07-24",200.899994,203.039993,200.289993,201.929993,435100,164.520828
"2015-07-27",201.820007,203.559998,201.449997,202.919998,504600,165.327454
"2015-07-28",203.240005,203.910004,202.100006,203.410004,436800,165.726639
"2015-07-29",203.289993,203.330002,201.929993,202.929993,689900,165.335602
"2015-07-30",203,203.429993,200.320007,203.020004,561800,165.408936
"2015-07-31",204.25,206.729996,203.399994,205.179993,618900,167.168777
"2015-08-03",205.179993,206.210007,204.789993,205.520004,496200,167.445801
"2015-08-04",201.919998,207.339996,201.550003,205.380005,466100,167.331711
"2015-08-05",206.360001,206.919998,205.089996,205.630005,595900,167.535461
"2015-08-06",205.630005,207.75,204.490005,207.490005,528300,169.050873
"2015-08-07",207.970001,209.570007,207.199997,208.809998,574000,170.126297
"2015-08-10",210,210.940002,206.860001,207.449997,494500,169.018265
"2015-08-11",207.240005,210.5,207.240005,209.100006,547700,170.362564
"2015-08-12",208.649994,210.589996,208.270004,210.529999,490000,171.527649
"2015-08-13",210.070007,213.339996,209.289993,212.550003,739300,173.173416
"2015-08-14",212.210007,213.970001,210.850006,213.729996,465900,174.134796
"2015-08-17",213.990005,215.460007,213.039993,215.350006,368800,175.454742
"2015-08-18",215.350006,217.059998,214.800003,216.850006,537400,176.676819
"2015-08-19",215.660004,217.990005,215.110001,216.860001,553100,176.684921
"2015-08-20",215.800003,217.380005,215.039993,215.309998,515300,175.422134
"2015-08-21",214.820007,215.740005,212.5,212.509995,784700,173.140808
"2015-08-24",206,210,201.089996,202.210007,1494700,164.749008
"2015-08-25",207.229996,211.100006,196.610001,196.960007,1017000,160.471603
"2015-08-26",200.259995,203.679993,198.350006,203.199997,783200,165.555603
"2015-08-27",204.220001,210.869995,203.309998,208.009995,876700,169.474472
"2015-08-28",207.720001,207.919998,205.580002,206.160004,979100,167.967224
"2015-08-31",205.940002,206.949997,201.050003,201.270004,1182500,163.983154
"2015-09-01",199.410004,202.039993,197.380005,199,1045100,162.133667
"2015-09-02",198.820007,203.100006,198.820007,202.350006,623500,164.863083
"2015-09-03",203.440002,204.610001,202.339996,203.25,710300,165.596344
"2015-09-04",202.210007,202.929993,198.600006,199.550003,622600,162.581818
"2015-09-08",202.5,204.419998,201.279999,203.880005,505600,166.109589
"2015-09-09",205.990005,206.360001,199.869995,200.240005,795200,163.143951
"2015-09-10",200,202.339996,199.130005,200.210007,654400,163.119522
"2015-09-11",198.559998,202.240005,198.559998,202.190002,594200,166.143448
"2015-09-14",202.210007,202.539993,201.009995,201.679993,375200,165.72438
"2015-09-15",202.130005,204.479996,200.740005,203.919998,411400,167.565033
"2015-09-16",203.869995,206.080002,203.039993,205.470001,378200,168.838684
"2015-09-17",205.399994,210.679993,204.130005,207.410004,679600,170.4328
"2015-09-18",205.419998,210.75,205.039993,206.970001,1148400,170.071243
"2015-09-21",207.339996,210.100006,206.380005,209.520004,485300,172.166641
"2015-09-22",209.270004,209.770004,206.559998,207.240005,448800,170.293152
"2015-09-23",207.179993,209.220001,206.369995,208.399994,644000,171.246292
"2015-09-24",208.5,208.970001,204.630005,205.660004,646000,168.994781
"2015-09-25",206.25,210.259995,205.669998,209.259995,606300,171.952972
"2015-09-28",209.050003,209.330002,205.820007,207.169998,642200,170.235611
"2015-09-29",206.970001,209.820007,206.639999,209.259995,881700,171.952972
"2015-09-30",211.059998,212.110001,209.520004,211.630005,706100,173.900497
"2015-10-01",212.720001,214.070007,211.039993,213.949997,590000,175.806854
"2015-10-02",213.229996,216.389999,210.869995,216.210007,626600,177.66394
"2015-10-05",217.509995,220.360001,216.220001,220.110001,673200,180.868637
"2015-10-06",220.080002,220.509995,216.710007,217.149994,474900,178.43634
"2015-10-07",217.330002,218.910004,214.990005,217.089996,894700,178.387085
"2015-10-08",217.020004,218.940002,215.389999,218.759995,549300,179.759338
"2015-10-09",218.919998,218.919998,215.639999,217.179993,670500,178.461014
"2015-10-12",217.320007,219.979996,217.320007,219.270004,423400,180.178391
"2015-10-13",218.169998,219.460007,216.130005,217.059998,416200,178.362427
"2015-10-14",217.639999,218.550003,216.389999,217.050003,664800,178.354187
"2015-10-15",217.919998,219.570007,217.25,219.570007,457800,180.424927
"2015-10-16",220.75,222.199997,219.960007,221.309998,528200,181.854721
"2015-10-19",221.369995,225.919998,221.369995,225.919998,642700,185.642822
"2015-10-20",225.880005,227.990005,225.119995,227.139999,589400,186.645309
"2015-10-21",228.119995,228.979996,227.130005,227.429993,567400,186.883652
"2015-10-22",228.869995,231.139999,227.899994,230.029999,685600,189.020111
"2015-10-23",229.5,231.300003,228.380005,229.899994,615800,188.913269
"2015-10-26",230.619995,231.570007,228.770004,230.610001,472400,189.496735
"2015-10-27",230.25,232.990005,229.889999,232.940002,610400,191.411331
"2015-10-28",233.089996,233.720001,227.179993,231.600006,807900,190.310196
"2015-10-29",228.479996,230.020004,226.729996,228.899994,815500,188.091553
"2015-10-30",229.639999,229.770004,227.199997,229.460007,1062500,188.551712
"2015-11-02",229.289993,235.330002,228.570007,235.259995,919900,193.317688
"2015-11-03",234.630005,235.220001,230.869995,233.660004,788100,192.002945
"2015-11-04",233.679993,234.210007,230.899994,231.649994,493700,190.351288
"2015-11-05",231.029999,232.25,230.449997,232.100006,461000,190.721146
"2015-11-06",229.360001,231.309998,225.070007,227.149994,772400,186.653549
"2015-11-09",226.800003,227.880005,222.699997,227.110001,816200,186.620728
"2015-11-10",227.300003,229.990005,226.690002,229.369995,680300,188.477783
"2015-11-11",228.460007,230.380005,228.460007,228.839996,502600,188.042252
"2015-11-12",228.619995,230.119995,227.460007,228.429993,507200,187.705368
"2015-11-13",228.210007,230,225.649994,226.259995,666900,185.922241
"2015-11-16",226.259995,229.330002,225.850006,229.330002,553100,188.444916
"2015-11-17",229.330002,232.929993,228.929993,231.410004,503800,190.154053
"2015-11-18",232.729996,233.75,229.25,232.729996,591400,191.238754
"2015-11-19",233.080002,235,232.559998,234.309998,641600,192.537064
"2015-11-20",235.649994,237.550003,235,236.679993,789100,194.484558
"2015-11-23",236.949997,238,236.309998,237.039993,459500,194.780365
"2015-11-24",236.139999,238.149994,235.240005,237.830002,761700,195.429535
"2015-11-25",238,240.740005,238,239.339996,573500,196.670303
"2015-11-27",239.119995,242.580002,239.009995,240.800003,291900,197.870041
"2015-11-30",241.380005,242.589996,238.75,240.059998,1175700,197.261948
"2015-12-01",241.899994,243.139999,240.449997,243.110001,687800,199.768204
"2015-12-02",242,244.190002,239.949997,240.149994,818900,197.335922
"2015-12-03",239.380005,242.070007,235.419998,236.830002,1246400,194.607788
"2015-12-04",238.160004,242.860001,238.160004,241.899994,1056200,198.773911
"2015-12-07",242.490005,243.869995,241.559998,243.149994,684400,199.801056
"2015-12-08",242.869995,246.75,240.910004,246.199997,1301800,202.307297
"2015-12-09",246.820007,246.820007,242.020004,242.759995,830300,199.48056
"2015-12-10",243.179993,244.330002,240.639999,240.899994,755400,197.952209
"2015-12-11",239,242.089996,237.820007,241.970001,913800,200.244553
"2015-12-14",241.710007,249.559998,241.710007,249.089996,1148500,206.136734
"2015-12-15",250.850006,251.740005,246.660004,246.809998,953500,204.249969
"2015-12-16",247.910004,250.720001,247.210007,249.839996,1051700,206.757431
"2015-12-17",248.380005,249.880005,246.690002,247.559998,901100,204.870605
"2015-12-18",247.020004,249.740005,245.660004,248.740005,1734900,205.847122
"2015-12-21",250.509995,251.460007,249.25,250.639999,722700,207.419495
"2015-12-22",251.699997,252.860001,248.210007,248.490005,1020600,205.640244
"2015-12-23",248.880005,249.949997,246.740005,248.630005,819500,205.756088
"2015-12-24",249.169998,249.529999,247.380005,248.25,310800,205.44162
"2015-12-28",247.800003,251.800003,247.020004,251.169998,509600,207.858109
"2015-12-29",252.729996,253.929993,251.130005,252.210007,689300,208.718781
"2015-12-30",252.190002,252.449997,249.910004,250.460007,516300,207.270569
"2015-12-31",250.5,250.839996,247.660004,247.699997,517900,204.986465
"2016-01-04",243.919998,246.479996,242.149994,244.369995,1220900,202.230698
"2016-01-05",244.800003,252.270004,244.360001,251.270004,776000,207.940826
"2016-01-06",250,253.800003,249.639999,251.669998,589800,208.271896
"2016-01-07",248.479996,251.880005,248.389999,249.050003,633700,206.103653
"2016-01-08",250.199997,251.389999,246.800003,247.229996,600600,204.597488
"2016-01-11",248.199997,251.470001,248.089996,249.669998,818100,206.616714
"2016-01-12",250.119995,251.270004,248,250.169998,856000,207.030518
"2016-01-13",250.490005,254.660004,248.910004,249.350006,849400,206.351929
"2016-01-14",249.770004,251.660004,246.429993,249.729996,1070400,206.666412
"2016-01-15",247.740005,253.380005,246.300003,248.550003,1273900,205.68988
"2016-01-19",250.119995,252.779999,247.820007,250.440002,901600,207.253998
"2016-01-20",248.740005,249.910004,239.509995,240.289993,1336500,198.854233
"2016-01-21",241.210007,244.669998,240.130005,241.059998,748700,199.491455
"2016-01-22",242.789993,249.220001,242.600006,247.729996,778500,205.011292
"2016-01-25",247.979996,251.490005,246.380005,247.509995,918000,204.829239
"2016-01-26",246.850006,253.539993,246.380005,253.470001,983600,209.761459
"2016-01-27",253.020004,253.919998,246.970001,248.179993,978900,205.383682
"2016-01-28",248.910004,252.529999,247.479996,249.059998,736700,206.111923
"2016-01-29",251.789993,255.970001,249.070007,253.559998,978900,209.835953
"2016-02-01",253.139999,256.459991,251.630005,254.080002,675800,210.266296
"2016-02-02",254.039993,256.119995,251.850006,255.220001,774600,211.209686
"2016-02-03",256.23999,257.980011,250.139999,253.110001,708600,209.463562
"2016-02-04",252.710007,252.839996,245.600006,246.220001,930500,203.761642
"2016-02-05",245.75,245.75,236.729996,237.130005,1188600,196.239166
"2016-02-08",235,235.960007,224.710007,228.979996,1418200,189.494537
"2016-02-09",228.119995,235.330002,225.949997,232.919998,1061000,192.755081
"2016-02-10",235.320007,238.910004,234.619995,235.869995,856000,195.196411
"2016-02-11",234.720001,236.919998,230.940002,234.830002,1388100,194.335815
"2016-02-12",237.169998,237.509995,229.839996,233.610001,1040700,193.326157
"2016-02-16",236.220001,239.369995,234.059998,238.179993,838400,197.108093
"2016-02-17",242.960007,249.449997,242.350006,246.110001,1093900,203.670639
"2016-02-18",245.5,247.789993,244.589996,246.720001,528300,204.175476
"2016-02-19",246.289993,254.320007,244.059998,251.970001,1084800,208.520126
"2016-02-22",253.330002,254.949997,251.720001,253.639999,520100,209.902145
"2016-02-23",253.330002,256.790009,253.110001,253.720001,521200,209.968369
"2016-02-24",252.460007,254.440002,247.850006,249.919998,589800,206.823654
"2016-02-25",251.25,255.25,250.259995,255.100006,756000,211.110413
"2016-02-26",254.759995,256,253.309998,254.039993,907000,210.233185
"2016-02-29",254,254.940002,249.289993,249.490005,953700,206.467789
"2016-03-01",249.729996,255,249.729996,254.899994,741400,210.94487
"2016-03-02",254.899994,256.779999,254.460007,256.170013,556400,211.995911
"2016-03-03",256,256.959991,250.020004,253.210007,587900,209.546356
"2016-03-04",252.830002,253.350006,248.350006,249.949997,824400,206.848465
"2016-03-07",249.570007,250.649994,247.669998,250.570007,561200,207.361542
"2016-03-08",250.410004,253.020004,248.399994,248.919998,751800,205.996078
"2016-03-09",249.639999,251.529999,248.850006,249.889999,511900,206.798843
"2016-03-10",250.910004,253.320007,247.889999,250,736600,206.889862
"2016-03-11",252.190002,257.119995,251.619995,256.820007,679700,212.533813
