"dates","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
"2014-08-07",199.710007,202.559998,194.270004,195.179993,3478500,168.757614
"2014-08-08",195.660004,201.589996,194.449997,200.720001,2401900,174.666275
"2014-08-11",201.020004,202.850006,197.800003,200.240005,1196200,174.248611
"2014-08-12",200.429993,201.990005,197.539993,200.199997,1145000,174.213776
"2014-08-13",201.330002,204.729996,201,201.339996,1204300,175.20578
"2014-08-14",202.070007,203.5,200.600006,202.229996,833100,175.980286
"2014-08-15",202.990005,203.679993,198.800003,201.330002,1015600,175.197128
"2014-08-18",202.660004,203.5,200.350006,202.899994,840300,176.563309
"2014-08-19",203.729996,205.479996,202.190002,203.360001,856200,176.963623
"2014-08-20",204.649994,204.649994,201.729996,202.529999,683900,176.241333
"2014-08-21",202.770004,202.880005,200.5,200.509995,720400,174.483566
"2014-08-22",198.529999,200.339996,198.350006,200.119995,1057400,174.144165
"2014-08-25",201.020004,201.309998,198.360001,200.460007,1259000,174.439987
"2014-08-26",199.190002,200,197.130005,199.279999,1385200,173.413193
"2014-08-27",199.149994,199.369995,195.279999,196.199997,1747700,170.732971
"2014-08-28",195.449997,197.600006,193.070007,196.789993,1557400,171.246384
"2014-08-29",197.320007,197.320007,191.889999,192.880005,2037200,167.843918
"2014-09-02",189.100006,189.960007,180.630005,185.050003,4725600,161.030273
"2014-09-03",185.119995,187.880005,183.919998,185.240005,1897900,161.195618
"2014-09-04",185.5,186.850006,183.979996,184.770004,1870700,160.786636
"2014-09-05",184.479996,185.960007,182.320007,185.660004,1969800,161.561081
"2014-09-08",186.330002,186.330002,183.110001,184.710007,1516900,160.734406
"2014-09-09",184.699997,186.570007,183.199997,184.259995,1231100,160.342789
"2014-09-10",182.580002,183.119995,180.75,182.279999,2084000,158.619797
"2014-09-11",181.110001,186.899994,181.089996,186.100006,1781800,161.94397
"2014-09-12",186.199997,186.520004,182,182.529999,1522600,158.837357
"2014-09-15",182.100006,182.660004,179.369995,180.720001,1623000,157.262283
"2014-09-16",175.440002,181.029999,172.529999,179.869995,3835000,156.522644
"2014-09-17",177.5,184.220001,177.169998,183.100006,2268800,159.333374
"2014-09-18",184.649994,190.449997,184.559998,187.830002,3374900,163.449417
"2014-09-19",189.520004,189.520004,183.729996,185.279999,1893100,161.230392
"2014-09-22",181.869995,184.309998,179.070007,181.279999,2547200,157.749619
"2014-09-23",180.279999,183.820007,180.009995,182.830002,2353700,159.098419
"2014-09-24",182.699997,186.289993,181.869995,185.949997,1578400,161.813431
"2014-09-25",184.029999,184.600006,180.520004,181.960007,1952300,158.341339
"2014-09-26",184.190002,187.490005,184,184.5,1819100,160.551636
"2014-09-29",182.479996,183.130005,178.25,178.990005,2570000,155.756897
"2014-09-30",179.309998,189.110001,175.770004,187.080002,4828200,162.796753
"2014-10-01",185,185.110001,180.380005,182.300003,2105500,158.637238
"2014-10-02",183,185.369995,178,181.759995,1893500,158.167313
"2014-10-03",182.919998,185.110001,180.559998,182.279999,1236000,158.619797
"2014-10-06",187.589996,187.979996,183.589996,183.789993,1553500,159.933838
"2014-10-07",179.940002,183.639999,179.190002,180.279999,1493100,156.879395
"2014-10-08",180.729996,183.75,178.5,183.289993,1105000,159.498718
"2014-10-09",183.610001,184.440002,177.770004,178.070007,1386500,154.956268
"2014-10-10",177.770004,181.5,176.550003,176.710007,1542100,153.772827
"2014-10-13",176.330002,177.729996,170.050003,173.440002,3037500,150.927261
"2014-10-14",171.369995,177.720001,171.119995,173.839996,1936900,151.27536
"2014-10-15",171.330002,175.619995,168.800003,174.309998,2326300,151.684296
"2014-10-16",173.309998,184.580002,173.029999,182.070007,3044300,158.437073
"2014-10-17",185.610001,187.600006,181.050003,182.449997,2219800,158.767731
"2014-10-20",182.889999,183.520004,179.600006,181.660004,1878600,158.080307
"2014-10-21",182.940002,185.619995,182.070007,184.589996,1774100,160.629974
"2014-10-22",185.089996,186,181.699997,182.419998,1332600,158.741653
"2014-10-23",183.979996,185.899994,183.100006,183.490005,1603900,159.672729
"2014-10-24",183.880005,185.550003,182.169998,184.720001,1265400,160.743103
"2014-10-27",183.679993,185.690002,182.889999,183.669998,2002400,159.829376
"2014-10-28",182.929993,185.649994,181.5,185.25,1661400,161.2043
"2014-10-29",190.949997,192.449997,184.520004,185.929993,2563700,161.796066
"2014-10-30",184.169998,188.800003,184.059998,187.649994,1176100,163.29277
"2014-10-31",190.979996,190.979996,188.520004,190.009995,1527800,165.346451
"2014-11-03",189.960007,191.729996,188.449997,189.509995,1222900,164.911346
"2014-11-04",186.899994,187,182.210007,185.259995,2088000,161.212982
"2014-11-05",182,182.990005,177.100006,179.740005,2938200,156.409515
"2014-11-06",179.979996,179.990005,176.520004,178.710007,3081700,155.513245
"2014-11-07",177.589996,178.779999,176.279999,177.179993,1489600,156.369278
"2014-11-10",177.690002,180.110001,176.419998,177.889999,1034000,156.99588
"2014-11-11",178.669998,180.809998,177.029999,180.350006,1296400,159.166946
"2014-11-12",179.470001,180.679993,179.149994,180.289993,2121700,159.113998
"2014-11-13",181,183.589996,180.75,182.630005,1294400,161.179184
"2014-11-14",182.889999,184.830002,181.880005,183.990005,1279700,162.379395
"2014-11-17",182.830002,182.990005,180.970001,182.630005,815600,161.179184
"2014-11-18",181.100006,183.119995,179.330002,182.080002,1445200,160.693756
"2014-11-19",182.070007,182.509995,179.539993,180.020004,876800,158.875717
"2014-11-20",179.710007,181.690002,174.899994,177.850006,2655700,156.960571
"2014-11-21",182,182.449997,179.070007,179.639999,2017300,158.540298
"2014-11-24",180.419998,180.830002,178.220001,180.220001,1155500,159.052216
"2014-11-25",181.130005,182.149994,177.110001,178.009995,1670500,157.101791
"2014-11-26",178.320007,178.619995,176.5,177.059998,833300,156.263382
"2014-11-28",178.059998,179.009995,175.889999,178.610001,578700,157.631287
"2014-12-01",177.029999,177.119995,174.050003,174.5,1498700,154.004059
"2014-12-02",174.320007,175.600006,173.399994,174.25,1167100,153.783386
"2014-12-03",170.570007,172.210007,168.809998,169.570007,2201300,149.653107
"2014-12-04",168.850006,168.860001,161.350006,162.919998,3638400,143.78421
"2014-12-05",163.149994,165.020004,162.009995,163.899994,1531500,144.649109
"2014-12-08",161,162.970001,157.320007,157.589996,2400900,139.0802
"2014-12-09",155.539993,156.970001,155.110001,156.630005,1605800,138.232971
"2014-12-10",156.830002,156.830002,145.100006,146.75,4661600,129.513443
"2014-12-11",147.899994,151.429993,146.649994,148.880005,2676700,131.39328
"2014-12-12",147.100006,149.889999,146.419998,147.479996,1488400,130.157715
"2014-12-15",148.770004,149.869995,144.850006,145.160004,1437200,128.110214
"2014-12-16",143.75,144.490005,140.309998,140.520004,2118900,124.015175
"2014-12-17",137.820007,139.240005,133.580002,138.970001,4298600,122.647255
"2014-12-18",142.050003,145.229996,142.050003,145.100006,2870100,128.057251
"2014-12-19",144.899994,151.949997,144.899994,150.110001,3293500,132.47879
"2014-12-22",150.389999,151.470001,146.270004,147.479996,1768400,130.157715
"2014-12-23",148.070007,153.350006,147.960007,151.690002,1669000,133.873184
"2014-12-24",152.089996,153.300003,150.029999,150.899994,494100,133.175995
"2014-12-26",151.110001,152.380005,149.699997,150.369995,998900,132.708267
"2014-12-29",150,154.759995,149.410004,153,1510400,135.029343
"2014-12-30",152.779999,153.779999,150.100006,151.199997,1262600,133.440765
"2014-12-31",151.369995,152.300003,148.199997,148.759995,1633000,131.287338
"2015-01-02",148.589996,149.229996,142.149994,146.889999,2228900,129.636993
"2015-01-05",145.720001,146.169998,141.839996,144.389999,1695100,127.430626
"2015-01-06",143.5,144.339996,139.259995,141.309998,1975800,124.712402
"2015-01-07",144.220001,147.210007,143.25,145.460007,1472000,128.374954
"2015-01-08",147.059998,149.029999,146.389999,147.210007,1676600,129.919449
"2015-01-09",150.050003,151.619995,148.699997,149.050003,2210100,131.543274
"2015-01-12",149.029999,149.5,146.759995,148.460007,1250400,131.022568
"2015-01-13",150.220001,153.529999,148.110001,149.809998,1627700,132.214035
"2015-01-14",147.75,149.330002,145.410004,148.600006,1378800,131.146164
"2015-01-15",149.399994,151,147.240005,147.649994,1061600,130.307709
"2015-01-16",145.309998,147.869995,144.380005,146.990005,957800,129.725296
"2015-01-20",146.970001,146.990005,138.110001,142.029999,2520700,125.347839
"2015-01-21",138.929993,143.919998,138.929993,142.889999,1605000,126.106834
"2015-01-22",144.130005,147.649994,143.740005,147.229996,1409400,129.937073
"2015-01-23",146.539993,147.470001,144.820007,146.009995,964700,128.860336
"2015-01-26",146.839996,156.710007,146.839996,155.830002,2587100,137.526962
"2015-01-27",155.800003,157.75,153.100006,155.039993,1739600,136.829697
"2015-01-28",156.449997,156.75,152.779999,153.479996,1740300,135.452957
"2015-01-29",154.190002,157.229996,149.589996,152.970001,1418500,135.002869
"2015-01-30",150.889999,151.330002,147.660004,147.949997,1738100,130.57251
"2015-02-02",148.220001,149.789993,145.440002,149.740005,1211300,132.152252
"2015-02-03",149.639999,156.940002,148.100006,155.800003,2386800,137.500458
"2015-02-04",151.509995,154.899994,144.190002,146.110001,4808700,128.948669
"2015-02-05",146.509995,148.199997,144.449997,146.639999,1760000,129.416367
"2015-02-06",148.789993,148.889999,145.589996,146.240005,1464500,129.06337
"2015-02-09",145.729996,149.580002,145.509995,148.449997,1295700,131.013733
"2015-02-10",151.229996,156.380005,150.779999,154.649994,2354800,136.485535
"2015-02-11",153.309998,153.509995,150.5,151.240005,1126600,134.783401
"2015-02-12",151.869995,154.990005,150.639999,154.720001,2591600,137.884705
"2015-02-13",155.479996,160.410004,154.729996,159.339996,2153900,142.002029
"2015-02-17",158.710007,159.210007,154.820007,157,1810900,139.916595
"2015-02-18",157.889999,160.050003,156.919998,158.520004,1282800,141.271225
"2015-02-19",158.729996,159.729996,157.399994,158.570007,883800,141.315781
"2015-02-20",158.259995,158.490005,156.25,158.470001,920900,141.226654
"2015-02-23",155.190002,156.419998,152.899994,154.330002,2322200,137.53717
"2015-02-24",150.229996,150.270004,146.850006,147,2772000,131.004745
"2015-02-25",145.479996,145.479996,140.960007,143.050003,3620600,127.48452
"2015-02-26",143.039993,145.770004,142.270004,142.770004,1856000,127.235016
"2015-02-27",143.339996,144.130005,141.589996,142.5,1120500,126.994377
"2015-03-02",142.5,145.399994,142.309998,142.429993,1430800,126.931992
"2015-03-03",142.089996,144.759995,139.610001,140.070007,2146500,124.828796
"2015-03-04",138.690002,139,135.449997,138.820007,2854000,123.714844
"2015-03-05",138.259995,139.25,136.759995,139,2106100,123.875229
"2015-03-06",137.630005,138.070007,136.029999,137,2851600,122.09285
"2015-03-09",135.5,136.179993,131.630005,132.839996,5406900,118.385506
"2015-03-10",130.960007,132.460007,129.479996,129.509995,3689600,115.417854
"2015-03-11",129.479996,129.809998,126.169998,126.629997,3130700,112.851212
"2015-03-12",127.919998,129.630005,125.120003,126.32,2443600,112.574951
"2015-03-13",125.389999,128.139999,124.410004,127.07,2613200,113.243355
"2015-03-16",125.089996,127.459999,122.5,125.650002,4333200,111.977867
"2015-03-17",126,127.949997,124.410004,124.580002,2490200,111.024292
"2015-03-18",123.639999,124.139999,121.529999,122.919998,4751600,109.544891
"2015-03-19",125.010002,130.399994,124.480003,130.110001,3584000,115.952553
"2015-03-20",131.779999,133.25,129.729996,129.979996,2420900,115.8367
"2015-03-23",129.669998,136.360001,127.610001,132.039993,3274800,117.672531
"2015-03-24",132.119995,132.259995,128.940002,129.5,2202700,115.408928
"2015-03-25",130.009995,130.039993,127.559998,129.220001,1573800,115.159409
"2015-03-26",127.889999,128.529999,126.25,126.860001,1909000,113.056183
"2015-03-27",127,127.040001,125.830002,126.25,976500,112.512566
"2015-03-30",126.709999,128.160004,125.669998,127.459999,1160400,113.590919
"2015-03-31",126.620003,129.839996,125.800003,125.879997,1362100,112.182831
"2015-04-01",126.110001,127.050003,123.690002,125.529999,1709400,111.870903
"2015-04-02",125.720001,129.559998,125,129.399994,1346200,115.319817
"2015-04-06",127.940002,132.039993,127.419998,130.720001,2053700,116.496162
"2015-04-07",130.729996,131.589996,127.879997,127.879997,1612200,113.965202
"2015-04-08",129.850006,131.559998,127.839996,129.279999,1666600,115.212875
"2015-04-09",132.369995,136.929993,132.050003,136.630005,2568900,121.763115
"2015-04-10",136.199997,136.350006,133.339996,136.020004,1774400,121.21949
"2015-04-13",135,135.490005,133.339996,133.600006,1983700,119.062828
"2015-04-14",130.589996,131.279999,126.690002,127.529999,3139600,113.653297
"2015-04-15",126.989998,130.259995,125.599998,130.020004,2204400,115.87236
"2015-04-16",130.059998,130.869995,127.199997,127.349998,1337100,113.492882
"2015-04-17",126.099998,128.190002,124.510002,125.5,1533500,111.84417
"2015-04-20",126.82,130.139999,126.529999,128.949997,1645200,114.9188
"2015-04-21",129.490005,129.550003,126.400002,126.769997,1419100,112.975983
"2015-04-22",127.43,129.929993,125.709999,129.070007,1586000,115.025726
"2015-04-23",126.919998,129.550003,126.150002,128.080002,1353500,114.14344
"2015-04-24",129.389999,131.300003,128.910004,130.089996,1219500,115.934738
"2015-04-27",130.550003,131.009995,128.550003,128.830002,1355700,114.811852
"2015-04-28",128.539993,132,127.620003,130.479996,3966500,116.282272
"2015-04-29",116.199997,117.050003,108.269997,108.769997,15694200,96.93457
"2015-04-30",108.589996,111.760002,108.32,111.07,5447400,98.984322
"2015-05-01",111.639999,113.309998,110,112.709999,2457100,100.445862
"2015-05-04",113.279999,118.93,113.150002,117.18,4627000,104.429482
"2015-05-05",116.82,117.900002,115.330002,116.440002,2304500,103.770012
"2015-05-06",116.269997,116.82,113.169998,113.690002,2542300,101.319244
"2015-05-07",113.410004,115.800003,113.190002,113.949997,1598600,101.999542
"2015-05-08",115.019997,118,114.800003,117.839996,2746500,105.481575
"2015-05-11",117.75,117.790001,114,114.080002,2324400,102.115921
"2015-05-12",113.629997,113.980003,112.080002,112.18,1575100,100.415161
"2015-05-13",112.389999,112.839996,110.760002,110.970001,1417700,99.332062
"2015-05-14",111.519997,111.57,108.550003,108.790001,2043400,97.380707
"2015-05-15",107.980003,109.230003,106.019997,106.790001,2770200,95.590439
"2015-05-18",106.290001,107.220001,105.209999,106.860001,2180500,95.653107
"2015-05-19",106.800003,107.050003,105.440002,106.339996,2090400,95.187637
"2015-05-20",106.809998,109.199997,106.339996,107.690002,2225300,96.396057
"2015-05-21",107.510002,109.690002,107.510002,108.099998,1804100,96.763054
"2015-05-22",108.360001,108.809998,106.470001,106.540001,1413800,95.366653
"2015-05-26",106.050003,106.290001,103.75,104.120003,2635100,93.200462
"2015-05-27",104.57,104.589996,102.919998,103.559998,1905300,92.699173
"2015-05-28",102.940002,103.760002,102.400002,102.989998,2378500,92.188942
"2015-05-29",102.75,102.989998,100.449997,100.690002,3005200,90.130165
"2015-06-01",101.029999,101.029999,97.889999,98.290001,3829800,87.981873
"2015-06-02",98.300003,101.349998,98.050003,100.059998,2309200,89.566238
"2015-06-03",100.669998,102.800003,100.269997,102.050003,2582200,91.347542
"2015-06-04",105.629997,109.949997,105.5,109.440002,5914100,97.962532
"2015-06-05",109.360001,109.620003,107.370003,109.139999,2433000,97.693977
"2015-06-08",105.970001,106.260002,102.349998,102.400002,4158300,91.660828
"2015-06-09",102.199997,103.25,101.480003,102.279999,2060100,91.553406
"2015-06-10",102.540001,103.93,101.529999,103.220001,1997700,92.394859
"2015-06-11",103.480003,104.580002,102.309998,104.449997,1374000,93.495842
"2015-06-12",103.809998,104.239998,102.300003,102.790001,1490600,92.009949
"2015-06-15",101.830002,103.699997,101.790001,102.790001,1287000,92.009949
"2015-06-16",102.150002,103.839996,101.629997,102.82,1823800,92.036781
"2015-06-17",103.389999,104.580002,102.449997,104.260002,1302100,93.325775
"2015-06-18",104.440002,106.860001,104.440002,105.260002,1513300,94.220909
"2015-06-19",105.389999,105.470001,102.82,103.110001,2849400,92.296394
"2015-06-22",103.5,103.870003,100.529999,100.949997,1688200,90.362907
"2015-06-23",100.339996,100.739998,97.760002,100.260002,3518200,89.745285
"2015-06-24",99.910004,100.239998,97.970001,98.209999,2292500,87.910255
"2015-06-25",98.730003,99,97.809998,97.989998,1540100,87.713333
"2015-06-26",97.779999,97.93,96.290001,96.5,2347500,86.379608
"2015-06-29",93.779999,95.989998,93.589996,93.93,3082700,84.079132
"2015-06-30",95.900002,100.239998,95.360001,98.669998,4440000,88.322021
"2015-07-01",102.889999,107.269997,102.449997,103.07,4545000,92.260567
"2015-07-02",104.139999,105,102.43,103.540001,3017700,92.681274
"2015-07-06",102.230003,104.970001,102.089996,103.879997,2235400,92.985626
"2015-07-07",104.349998,112,103.220001,111.349998,4679300,99.672203
"2015-07-08",108.620003,109.5,103.809998,104.139999,3677900,93.218346
"2015-07-09",106.260002,109.050003,104.809998,105.199997,2685100,94.167168
"2015-07-10",106.779999,106.980003,103.519997,103.900002,2411700,93.003532
"2015-07-13",108.809998,110.309998,107.279999,107.889999,3514000,96.575073
"2015-07-14",107.599998,108.739998,106.57,107.260002,1850500,96.011147
"2015-07-15",107.129997,107.129997,102.449997,103.419998,2095100,92.573868
"2015-07-16",104.419998,104.879997,102.760002,103.800003,1161900,92.914024
"2015-07-17",103.800003,103.879997,101.529999,101.709999,1522800,91.043198
"2015-07-20",101.160004,102,99.849998,100.019997,1711100,89.530426
"2015-07-21",100.089996,102.089996,99.849998,101.419998,1287400,90.7836
"2015-07-22",100.919998,101.879997,99.699997,101.25,1727300,90.631447
"2015-07-23",104.199997,105.650002,103.010002,104.300003,2655700,93.361588
"2015-07-24",104.839996,104.839996,101.449997,102.43,1641000,91.687698
"2015-07-27",100.029999,101.260002,98.099998,99.230003,2229300,88.823296
"2015-07-28",98.889999,99.989998,97.379997,98.010002,2623600,87.731239
"2015-07-29",98.169998,99.800003,95.870003,96.029999,4079600,85.958885
"2015-07-30",99.239998,104.699997,99.010002,104.120003,5069300,93.200462
"2015-07-31",103.919998,105.43,101.809998,103.230003,2847300,92.403809
"2015-08-03",103.099998,103.720001,100,100.800003,2355400,90.22863
"2015-08-04",101.099998,102.300003,99.330002,100.300003,1819000,89.781082
"2015-08-05",101.010002,103.709999,100.800003,101.269997,1776900,90.649353
"2015-08-06",100.720001,102.610001,99.989998,100.699997,1818500,90.139145
"2015-08-07",100.43,103.779999,100.419998,103.139999,1967900,92.783936
"2015-08-10",104.870003,104.989998,102.699997,104,2365300,93.557564
"2015-08-11",102,102.139999,98.610001,99.529999,2669000,89.536392
"2015-08-12",97.220001,97.839996,94.129997,97.449997,2760000,87.665253
"2015-08-13",97.580002,98.230003,94.589996,94.620003,2229700,85.119415
"2015-08-14",94.650002,95.459999,92.040001,92.169998,2178600,82.915405
"2015-08-17",92,93.480003,90.910004,91.910004,2469400,82.681511
"2015-08-18",91.639999,92,90.379997,90.900002,1791100,81.772934
"2015-08-19",90.360001,91.139999,89.18,90.25,2241600,81.188179
"2015-08-20",89,90,85.5,85.580002,2533100,76.987099
"2015-08-21",83.599998,84.730003,81.330002,81.769997,3791600,73.559639
"2015-08-24",75,78.150002,72.75,76.480003,5951100,68.800827
"2015-08-25",79.309998,79.610001,75.599998,75.709999,3432500,68.108109
"2015-08-26",77.610001,77.660004,71.25,74.290001,4655600,66.830696
"2015-08-27",76.150002,78.980003,75.68,78.519997,3397400,70.635986
"2015-08-28",77.68,79.330002,77.040001,78.199997,2183100,70.348091
"2015-08-31",77.230003,77.68,74.919998,75.050003,2863000,67.514404
"2015-09-01",72.900002,73.639999,70.510002,70.989998,3907800,63.862022
"2015-09-02",73.339996,73.5,70.879997,72.43,4612300,65.157463
"2015-09-03",71.889999,74.160004,71.889999,73.82,2928000,66.40789
"2015-09-04",72.379997,74.550003,72.339996,73.07,3084900,65.733192
"2015-09-08",74.540001,76.480003,74.32,74.849998,4006100,67.334473
"2015-09-09",75.970001,76.75,73,73.040001,3621600,65.706207
"2015-09-10",71.949997,72.050003,68.110001,69.669998,7798500,62.674561
"2015-09-11",69.599998,70.720001,67.239998,67.720001,4630600,60.920364
"2015-09-14",67.5,68.650002,66.720001,68.470001,3026200,61.595078
"2015-09-15",67.940002,70.449997,67.870003,70.349998,2475900,63.286297
"2015-09-16",70.769997,75.099998,70.550003,73.779999,3875100,66.371902
"2015-09-17",73.330002,73.489998,70,70.269997,3840500,63.21434
"2015-09-18",69.599998,70.050003,68.110001,68.440002,3778800,61.568077
"2015-09-21",68.769997,68.959999,66.32,66.559998,2917500,59.876846
"2015-09-22",65,65.129997,63.860001,63.93,3761700,57.510929
"2015-09-23",63.290001,63.299999,60.060001,60.240002,5464300,54.191433
"2015-09-24",59.900002,61.799999,59.75,59.830002,5295700,53.822598
"2015-09-25",60.720001,60.759998,58.130001,58.23,4928500,52.383244
"2015-09-28",57.93,57.950001,54.369999,54.419998,4719500,48.955791
"2015-09-29",53.459999,55.09,52.259998,53.220001,6223400,47.876282
"2015-09-30",54.439999,54.48,52.5,53.119999,4265300,47.786331
"2015-10-01",53.43,53.84,50.959999,51.709999,4745600,46.517906
"2015-10-02",55.27,63.759998,54.75,63.52,15153700,57.14209
"2015-10-05",63.799999,67.25,60.549999,64.889999,12699700,58.374538
"2015-10-06",64.580002,68.32,64.519997,67.849998,8437100,61.037331
"2015-10-07",69.029999,73.480003,68.989998,71.989998,10459000,64.761635
"2015-10-08",71.510002,76.480003,70.800003,75.910004,7819000,68.288025
"2015-10-09",75,76.25,73.199997,75.400002,6904900,67.829247
"2015-10-12",74.699997,76.32,70.839996,71.199997,6176800,64.050949
"2015-10-13",70.900002,72.760002,69.650002,70.32,5306200,63.259312
"2015-10-14",70.669998,72.849998,70.540001,72.370003,3864400,65.10347
"2015-10-15",75.650002,77.25,70.93,73.760002,8508000,66.35392
"2015-10-16",66.550003,75.300003,66.349998,72.900002,16035600,65.580269
"2015-10-19",70.910004,71,67.160004,68.25,7443300,61.39716
"2015-10-20",68.800003,69.889999,66.25,66.919998,4020600,60.200703
"2015-10-21",67.139999,67.290001,64.330002,64.470001,5105300,57.996708
"2015-10-22",65.57,66.199997,61.27,63.18,6336900,56.836231
"2015-10-23",63.970001,68.07,63.720001,67.599998,4375900,60.812424
"2015-10-26",67.419998,67.879997,65.459999,66.410004,2211600,59.741917
"2015-10-27",66.169998,67.559998,64.120003,64.559998,2647500,58.077667
"2015-10-28",64.269997,67.43,63.299999,67.300003,3754100,60.542545
"2015-10-29",68.989998,71.330002,68.160004,69.900002,4584300,62.881474
"2015-10-30",69.260002,70.629997,68.510002,69.949997,2949300,62.926468
"2015-11-02",71.650002,73.669998,70.639999,72.190002,4274200,64.941559
"2015-11-03",71.779999,75.480003,70.949997,74.260002,4616600,66.803711
"2015-11-04",74.879997,75.690002,71.5,72.870003,4286300,65.553276
"2015-11-05",72.949997,74.82,72.260002,72.980003,2261500,65.652237
"2015-11-06",73.510002,74.190002,72.580002,73.989998,2123700,66.560806
"2015-11-09",71.110001,71.400002,66.510002,68.150002,7502600,61.724327
"2015-11-10",67.290001,68.459999,65.190002,67.25,3814800,60.909168
"2015-11-11",67.68,68,64.610001,65.800003,3669200,59.595886
"2015-11-12",65.370003,68,64.169998,64.699997,2970100,58.599598
"2015-11-13",64.269997,64.809998,62.049999,62.200001,3929500,56.335327
"2015-11-16",62.130001,63.880001,60.650002,63.490002,3023300,57.503693
"2015-11-17",64.279999,64.449997,61.150002,61.560001,2949400,55.755669
"2015-11-18",61.470001,62.299999,57.66,61.310001,5605800,55.52924
"2015-11-19",61.200001,62.650002,60.529999,61.779999,2675400,55.954922
"2015-11-20",61.799999,61.889999,59.09,59.560001,3778300,53.944248
"2015-11-23",59.5,61.470001,59.5,60.23,2427400,54.551064
"2015-11-24",59.639999,64,59.639999,62.950001,5628300,57.01461
"2015-11-25",63.419998,63.43,61.639999,62.25,2358500,56.3806
"2015-11-27",61.549999,61.919998,59.279999,61.049999,2285100,55.293755
"2015-11-30",61.450001,62.919998,60.830002,62.77,2878100,56.851578
"2015-12-01",63.790001,67.290001,63.5,66.809998,6375200,60.510666
"2015-12-02",66.260002,71.580002,66.029999,68.5,6911800,62.041306
"2015-12-03",68.449997,68.82,63.689999,65.080002,3747600,58.943783
"2015-12-04",65.07,66.239998,62.939999,64.599998,4241000,58.509033
"2015-12-07",64.099998,65.150002,63.119999,64.599998,3427100,58.509033
"2015-12-08",62.799999,63.630001,60.439999,61.799999,4571600,55.973042
"2015-12-09",66.760002,73,65.660004,69.910004,12687600,63.318382
"2015-12-10",70,70.080002,66.309998,66.459999,4749500,60.193649
"2015-12-11",65.550003,66.330002,62.07,63.130001,5520000,57.177635
"2015-12-14",63.299999,64.800003,61.880001,62.77,2906700,56.851578
"2015-12-15",63.740002,67.199997,63.389999,66.040001,4010600,59.813263
"2015-12-16",67.169998,69.199997,65.830002,68.989998,4192400,62.485096
"2015-12-17",69.099998,69.190002,64.199997,64.269997,3748700,58.210144
"2015-12-18",64.110001,65.440002,63.259998,63.400002,7710500,57.422176
"2015-12-21",63.509998,66.089996,62.799999,65.760002,2991300,59.559654
"2015-12-22",65.919998,68.489998,65.010002,67.650002,3563700,61.271461
"2015-12-23",68.150002,69.75,67.900002,68.949997,2444200,62.448883
"2015-12-24",68.650002,69.559998,67.809998,69.169998,1339900,62.64814
"2015-12-28",69,69.080002,66.489998,68.339996,1870300,61.896389
"2015-12-29",69.050003,71.269997,68.949997,70.120003,2614800,63.508564
"2015-12-30",69.57,70.709999,68.379997,68.639999,1909500,62.168118
"2015-12-31",68.610001,69.889999,68.07,69.190002,1645100,62.666252
"2016-01-04",67.029999,69.269997,64.639999,68.769997,4249800,62.285862
"2016-01-05",69.239998,72.639999,67.650002,70.07,4286100,63.46328
"2016-01-06",67.730003,68.879997,65.360001,66.440002,3316100,60.175541
"2016-01-07",63.939999,64.010002,59.799999,60.189999,5525600,54.514839
"2016-01-08",61.509998,63.09,57.549999,57.740002,5740000,52.295845
"2016-01-11",59.009998,59.990002,56.009998,56.790001,4612400,51.435421
"2016-01-12",58.450001,58.619999,54.93,55.619999,3806400,50.375725
"2016-01-13",56.16,56.889999,51.630001,52.470001,5413000,47.522739
"2016-01-14",52.759998,52.990002,49.950001,51.5,4978200,46.644203
"2016-01-15",53.16,59.130001,52.049999,58.369999,10548100,52.86644
"2016-01-19",59.849998,61.119999,57.310001,59.130001,5851500,53.554783
"2016-01-20",57.509998,57.700001,52.52,56.330002,6212900,51.018791
"2016-01-21",56.419998,57.470001,54.330002,56.68,4076600,51.335793
"2016-01-22",59,60.790001,57.959999,59.169998,3590000,53.591015
"2016-01-25",60.98,63.75,60.169998,61,5654000,55.24847
"2016-01-26",61.639999,63.740002,59.66,63.41,3065100,57.431232
"2016-01-27",62.689999,65,61.25,62.23,3125800,56.362495
"2016-01-28",64.669998,66.410004,62.290001,63.150002,3660700,57.195751
"2016-01-29",63.709999,67.360001,63.549999,67.339996,3137600,60.990688
"2016-02-01",66.510002,67.68,63.549999,67.099998,3953100,60.773304
"2016-02-02",65.540001,65.949997,61.259998,62,5434300,56.154179
"2016-02-03",62.470001,63.91,59.529999,63.169998,4244300,57.21386
"2016-02-04",62.490002,65.5,61.310001,63.779999,3671400,57.766346
"2016-02-05",63.310001,64.339996,61.5,61.91,2462100,56.072666
"2016-02-08",61.080002,61.459999,57.049999,58.799999,3846600,53.255901
"2016-02-09",57.470001,60.759998,56.580002,58.450001,2733700,52.938904
"2016-02-10",59.009998,60.200001,57.610001,58.139999,2776600,52.658131
"2016-02-11",58.459999,61.66,56.509998,59.689999,5410800,54.061977
"2016-02-12",62.75,69.279999,62.299999,69.139999,10716600,62.620956
"2016-02-16",70.839996,76,69.849998,74.650002,9057800,67.611458
"2016-02-17",75.309998,78.269997,73.660004,76.209999,6938900,69.024368
"2016-02-18",75.650002,79.75,73.550003,78.449997,6318300,71.053146
