"dates","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
"2016-01-27",122.730003,123.370003,120.650002,120.959999,5026400,96.017723
"2016-01-28",121.260002,122.830002,121.010002,122.220001,3942500,97.017929
"2016-01-29",123.279999,124.790001,122.959999,124.790001,8248100,99.057983
"2016-02-01",124.400002,125.290001,123.709999,124.830002,3574900,99.089737
"2016-02-02",123.669998,124.139999,122.639999,122.940002,3287300,97.58947
"2016-02-03",123.989998,125.449997,122.290001,124.720001,6223500,99.002441
"2016-02-04",125.080002,128.5,125,127.650002,5266500,101.328247
"2016-02-05",127.220001,128.639999,125.849998,128.570007,7177700,102.058548
"2016-02-08",126,127.510002,124.129997,126.980003,7364000,101.825981
"2016-02-09",126.120003,126.93,123.769997,124.07,5957200,99.492424
"2016-02-10",125,125.290001,119.839996,120.190002,6469100,96.38105
"2016-02-11",118.779999,119.660004,116.900002,117.849998,7307600,94.50457
"2016-02-12",119.260002,121.050003,118.349998,121.040001,4936500,97.06266
"2016-02-16",121.830002,123.089996,121.339996,122.739998,4061400,98.425911
"2016-02-17",123.709999,126.57,123.25,126.099998,4821000,101.1203
"2016-02-18",130,134,129.75,132.449997,9951600,106.212402
"2016-02-19",132.360001,133.649994,130.839996,133.080002,5125300,106.717606
"2016-02-22",133.080002,134.309998,132.410004,133.770004,4457400,107.270927
"2016-02-23",133.139999,133.410004,132.009995,132.399994,3439700,106.172302
"2016-02-24",131.550003,133.490005,129.679993,132.800003,4122600,106.493057
"2016-02-25",133.289993,134.509995,130.880005,134.5,4358300,107.856323
"2016-02-26",134.509995,134.919998,131.949997,132.029999,4386200,105.875595
"2016-02-29",132,133.360001,130.899994,131.029999,4428000,105.073715
"2016-03-01",132.240005,134.639999,132.029999,134.369995,3788500,107.752068
"2016-03-02",133.699997,137.440002,133.220001,136.300003,5217200,109.299728
"2016-03-03",137.220001,137.960007,136.070007,137.800003,5156400,110.502563
"2016-03-04",137.539993,139.419998,137.020004,137.800003,3968400,110.502563
"2016-03-07",137.279999,140.509995,136.869995,140.149994,5171000,112.38707
"2016-03-08",139.710007,140.350006,137.419998,139.070007,5579100,111.521011
"2016-03-09",139.309998,142.169998,139.229996,140.410004,4406500,112.595566
"2016-03-10",141.240005,141.470001,138.089996,140.190002,4020600,112.419174
"2016-03-11",141.729996,142.919998,140.509995,142.360001,4421900,114.159302
"2016-03-14",142.009995,143.190002,141.039993,142.779999,4048800,114.496071
"2016-03-15",141.740005,143.330002,141.539993,142.960007,3707500,114.640419
"2016-03-16",142.619995,144.880005,142.110001,144.789993,4221900,116.107918
"2016-03-17",144.779999,147.320007,144.449997,147.039993,5821600,117.912178
"2016-03-18",147.399994,147.509995,145.509995,147.089996,12089700,117.952309
"2016-03-21",147.300003,148.710007,146.720001,148.630005,3721600,119.187241
"2016-03-22",148.059998,149.279999,147.839996,148.100006,4081900,118.762215
"2016-03-23",148,148.029999,145.130005,145.399994,4764200,116.597069
"2016-03-24",144.979996,148.220001,144.490005,147.949997,5044500,118.641922
"2016-03-28",147.75,148.649994,147.229996,148.399994,3265100,119.002792
"2016-03-29",147.589996,149.759995,147.5,149.330002,3138500,119.748558
"2016-03-30",149.949997,150.410004,148.320007,148.410004,3331200,119.010818
"2016-03-31",149.789993,153.100006,149.360001,151.449997,6780600,121.448616
"2016-04-01",150.509995,152.960007,150.25,152.520004,3925500,122.306641
"2016-04-04",152.339996,153.520004,151.910004,152.070007,3931200,121.945793
"2016-04-05",151.429993,151.600006,149.649994,150,3337000,120.285851
"2016-04-06",149.899994,150.149994,147.809998,150.020004,4194600,120.30188
"2016-04-07",149.070007,149.600006,148,148.25,3663000,118.882507
"2016-04-08",149.059998,149.990005,148.119995,149.350006,3293800,119.764618
"2016-04-11",150.259995,151.949997,149.220001,149.25,3846100,119.684402
"2016-04-12",149.610001,150.110001,148.580002,149.630005,3595800,119.98912
"2016-04-13",150.75,151.229996,149.630005,151.229996,3168400,121.272163
"2016-04-14",151.5,152.759995,150.380005,151.160004,3176500,121.216064
"2016-04-15",151.039993,152.100006,150.960007,151.720001,3657600,121.665115
"2016-04-18",151.720001,153.139999,151.490005,152.529999,6581700,122.314674
"2016-04-19",146.470001,146.949997,142.610001,144,13190200,115.474411
"2016-04-20",144.240005,147.199997,144,146.110001,6754300,117.16642
"2016-04-21",146.580002,150.119995,146.460007,149.300003,6017700,119.724525
"2016-04-22",149.440002,151,147.5,148.5,5191900,119.082993
"2016-04-25",148.160004,148.899994,147.110001,148.809998,2848900,119.331589
"2016-04-26",148.649994,149.789993,147.899994,149.080002,2979800,119.548088
"2016-04-27",149.350006,150.779999,148.970001,150.470001,3111200,120.66275
"2016-04-28",149.75,150.179993,146.729996,147.070007,3791500,117.936295
"2016-04-29",146.490005,147.339996,144.190002,145.940002,4225800,117.030098
"2016-05-02",146.559998,147,144.429993,145.270004,3502400,116.492844
"2016-05-03",144.649994,144.899994,142.899994,144.130005,3584300,115.578667
"2016-05-04",143.360001,145,143.309998,144.25,2577100,115.674889
"2016-05-05",145.949997,147.300003,145.449997,146.470001,6501200,117.455124
"2016-05-06",144.860001,147.970001,144.470001,147.289993,4895800,119.252502
"2016-05-09",147.699997,148.199997,147.009995,147.339996,4302400,119.292999
"2016-05-10",148.240005,150.039993,147.740005,149.970001,3992700,121.422394
"2016-05-11",149.710007,151.089996,148.740005,148.949997,3093000,120.596527
"2016-05-12",149.210007,149.389999,147.110001,148.839996,3249200,120.507492
"2016-05-13",148.789993,149.860001,147.419998,147.720001,2398000,119.600655
"2016-05-16",147.649994,149.990005,147.440002,149.460007,3069100,121.009476
"2016-05-17",149.210007,149.5,147.289993,148,3490600,119.8274
"2016-05-18",147.990005,148.520004,146.360001,147.339996,2491100,119.292999
"2016-05-19",146.479996,146.929993,143.960007,144.929993,3685600,117.341743
"2016-05-20",145.710007,147.509995,145.550003,147.25,3671500,119.220146
"2016-05-23",147.610001,147.949997,146.660004,146.770004,2103800,118.831482
"2016-05-24",146.880005,148.75,146.880005,148.309998,2929300,120.078377
"2016-05-25",148.929993,152.089996,148.5,151.690002,4355300,122.814972
"2016-05-26",151.550003,152.509995,151.050003,152.440002,3062900,123.422211
"2016-05-27",152.350006,152.929993,152.149994,152.839996,2457100,123.746071
"2016-05-31",152.559998,153.809998,152.270004,153.740005,5836600,124.474747
"2016-06-01",153,153.270004,151.539993,152.509995,2663400,123.478874
"2016-06-02",152.589996,153.5,152.119995,153.5,2642600,124.280418
"2016-06-03",152.399994,153.039993,151.699997,152.889999,2328300,123.786545
"2016-06-06",153.089996,153.949997,152.339996,152.729996,2378700,123.65699
"2016-06-07",153.309998,153.929993,152.660004,153.330002,4465000,124.142807
"2016-06-08",153.529999,154.089996,153.039993,154,2935000,124.685257
"2016-06-09",152.919998,153.759995,152.729996,153.419998,2021800,124.21566
"2016-06-10",152.789993,153.330002,151.860001,152.369995,3120600,123.365509
"2016-06-13",151.630005,152.5,150.279999,151.279999,3610400,122.483025
"2016-06-14",151.279999,151.789993,150.399994,151.059998,2865800,122.304886
"2016-06-15",151.460007,151.789993,150.600006,150.679993,2260400,121.997208
"2016-06-16",150.190002,151.289993,149,151.059998,2449100,122.304886
"2016-06-17",150.960007,152.720001,150.600006,151.990005,4663900,123.057846
"2016-06-20",152.600006,154.669998,152.520004,153.610001,3572100,124.369499
"2016-06-21",154.160004,154.570007,153.690002,154.050003,2760300,124.725731
"2016-06-22",153.75,154.710007,152.270004,152.919998,2833700,123.810844
"2016-06-23",153.449997,155.479996,152.600006,155.350006,3969400,125.778282
"2016-06-24",149.970001,150.610001,146.179993,146.589996,9082800,118.685768
"2016-06-27",146.179993,146.600006,142.5,143.5,5017900,116.18396
"2016-06-28",144.779999,145.729996,144.220001,145.699997,3997700,117.965195
"2016-06-29",146.5,148.479996,146.449997,148.460007,3367700,120.199799
"2016-06-30",148.860001,151.910004,148.669998,151.779999,3967100,122.887802
"2016-07-01",151.779999,152.970001,151.399994,152.350006,2658300,123.349335
"2016-07-05",151.190002,152,150.759995,151.679993,2465200,122.806839
"2016-07-06",151.850006,152.410004,149.919998,152.369995,2569400,123.365509
"2016-07-07",152.75,153.690002,151.889999,152.600006,2138400,123.551735
"2016-07-08",154,154.600006,153.080002,154.460007,3040600,125.057663
"2016-07-11",154.600006,156.039993,154.5,155.330002,2833700,125.762077
"2016-07-12",156,157.119995,155.520004,157.039993,3843800,127.146576
"2016-07-13",157.75,158.339996,157.059998,158.020004,2746400,127.94001
"2016-07-14",158.809998,161.399994,158.580002,160.279999,4637600,129.769836
"2016-07-15",159.899994,159.979996,158.5,159.779999,4476800,129.36499
"2016-07-18",159.300003,160.75,158.729996,159.860001,6729700,129.429764
"2016-07-19",161.779999,162.139999,157.889999,159.580002,7120000,129.203049
"2016-07-20",159.970001,161.710007,159.600006,161.360001,4376300,130.644226
"2016-07-21",160.75,161.850006,159.889999,160.449997,3518900,129.907471
"2016-07-22",160.779999,162.169998,160.479996,162.070007,2520100,131.219055
"2016-07-25",162,162.880005,161.75,162.649994,2804600,131.68866
"2016-07-26",162.649994,163.600006,161.369995,162.119995,2894600,131.259583
"2016-07-27",162.119995,162.570007,161.179993,161.830002,2162700,131.02475
"2016-07-28",161.380005,161.809998,160.710007,161.369995,2340400,130.652313
"2016-07-29",161.360001,161.669998,160.029999,160.619995,3547500,130.04512
"2016-08-01",160.649994,161.649994,159.839996,161.449997,2823600,130.717087
"2016-08-02",161.270004,161.449997,160.360001,160.580002,3080900,130.012711
"2016-08-03",160.130005,160.860001,159.800003,160.669998,2861700,130.085541
"2016-08-04",160.860001,161.699997,160.119995,161.550003,2489100,130.798065
"2016-08-05",162,163.509995,161.570007,163.5,3812400,132.376877
"2016-08-08",162.729996,163.270004,161.580002,162.039993,3039300,132.327881
"2016-08-09",162.220001,162.770004,161.649994,161.770004,2737500,132.107376
"2016-08-10",162.190002,162.660004,161.960007,162.080002,2466700,132.360535
"2016-08-11",162.25,164.949997,162.179993,163.529999,8768600,133.544647
"2016-08-12",163.190002,163.460007,161.520004,161.949997,2543100,132.254349
"2016-08-15",162.399994,162.970001,161.779999,161.880005,2970400,132.19722
"2016-08-16",161.110001,161.929993,160.690002,160.699997,2210200,131.233582
"2016-08-17",160.970001,161.160004,159.839996,160.440002,3225900,131.02124
"2016-08-18",160.889999,162,160.440002,161.360001,3652000,131.772583
"2016-08-19",160.839996,160.910004,159.520004,160.039993,2815200,130.694595
"2016-08-22",160,160.570007,159.130005,160,2039300,130.661942
"2016-08-23",160.330002,161.339996,160.229996,160.259995,2838100,130.874237
"2016-08-24",159.889999,160.179993,158.320007,159.050003,3645800,129.886124
"2016-08-25",159,159.539993,158.419998,158.630005,2575000,129.543137
"2016-08-26",158.880005,160.440002,157.850006,158.320007,2498900,129.289993
"2016-08-29",158.830002,160.210007,158.5,159.720001,2475900,130.433273
"2016-08-30",159.759995,160.149994,158.809998,159.399994,1813300,130.171936
"2016-08-31",159.660004,159.660004,158.259995,158.880005,2323600,129.747284
"2016-09-01",158.320007,159.619995,158.100006,159.539993,2358400,130.286285
"2016-09-02",159.880005,160.570007,159.149994,159.550003,2315400,130.294479
"2016-09-06",159.880005,160.860001,159.110001,160.350006,2994100,130.947754
"2016-09-07",160.190002,161.759995,160,161.639999,2867300,132.001205
"2016-09-08",160.550003,161.210007,158.759995,159,3963200,129.845276
"2016-09-09",158.029999,158.399994,155.649994,155.690002,5186000,127.142227
"2016-09-12",155.259995,158.529999,154.839996,158.289993,4367500,129.265488
"2016-09-13",157.630005,157.929993,155.5,155.809998,3636700,127.240211
"2016-09-14",155.699997,155.869995,153.389999,154.050003,3860600,125.802925
"2016-09-15",154.300003,156.330002,153.210007,155.660004,3645600,127.117752
"2016-09-16",155.039993,155.399994,153.470001,153.839996,6463600,125.631439
"2016-09-19",154.869995,156.190002,154.550003,154.869995,2450100,126.472542
"2016-09-20",155.869995,156.570007,154.449997,154.449997,2159100,126.129593
"2016-09-21",154.910004,155.679993,153.869995,155.529999,2473900,127.011566
"2016-09-22",156.149994,157.220001,155.690002,156.110001,2691100,127.485191
"2016-09-23",155.619995,156.039993,154.710007,154.979996,2702200,126.562424
"2016-09-26",154.460007,154.460007,153.460007,153.979996,2533300,125.745758
"2016-09-27",154.320007,156.770004,153.809998,156.770004,2987200,128.0242
"2016-09-28",156.990005,158.630005,156.229996,158.289993,3310000,129.265488
"2016-09-29",158.630005,165,157.460007,158.110001,3374800,129.1185
"2016-09-30",158.899994,159.839996,158.059998,158.850006,3596900,129.722809
"2016-10-03",158.059998,158.369995,157.020004,157.610001,2227800,128.710159
"2016-10-04",157.669998,158.529999,155.820007,156.460007,2884100,127.771065
"2016-10-05",157.070007,157.830002,156.720001,157.080002,1684500,128.277359
"2016-10-06",156.839996,157.429993,155.889999,156.880005,1950100,128.114059
"2016-10-07",157.139999,157.699997,154.860001,155.669998,2671900,127.125893
"2016-10-10",156.710007,158.490005,156.660004,157.020004,2481300,128.228317
"2016-10-11",156.729996,156.949997,153.889999,154.789993,2901300,126.407242
"2016-10-12",154.970001,154.970001,153.080002,154.289993,2964000,125.998924
"2016-10-13",153.699997,154.220001,152.270004,153.720001,2909900,125.533432
"2016-10-14",154.470001,155.529999,154.089996,154.449997,4358200,126.129593
"2016-10-17",154.449997,155.889999,154.339996,154.770004,5890400,126.390938
"2016-10-18",150.020004,151,147.789993,150.720001,12770600,123.083527
"2016-10-19",151.270004,152.449997,150.830002,151.259995,4632900,123.524513
"2016-10-20",151.279999,152.899994,151.020004,151.520004,4023100,123.73687
"2016-10-21",150.580002,151.149994,149.559998,149.630005,4414200,122.193382
"2016-10-24",150.399994,151.520004,150.399994,150.570007,2666700,122.961021
"2016-10-25",150.570007,151.160004,149.830002,150.880005,2647500,123.214218
"2016-10-26",150.710007,152.940002,150.259995,151.809998,2811700,123.973663
"2016-10-27",152.820007,154.059998,152.020004,153.350006,4229300,125.231316
"2016-10-28",154.050003,154.440002,152.179993,152.610001,3654500,124.626999
"2016-10-31",152.759995,154.330002,152.759995,153.690002,3553200,125.508926
"2016-11-01",153.5,153.910004,151.740005,152.789993,3191900,124.773956
"2016-11-02",152.479996,153.350006,151.669998,151.949997,3074400,124.088013
"2016-11-03",152.509995,153.740005,151.800003,152.369995,2878800,124.430969
"2016-11-04",152.399994,153.639999,151.869995,152.429993,2470400,124.479973
"2016-11-07",153.990005,156.110001,153.839996,155.720001,3804900,127.16674
"2016-11-08",154.559998,155.929993,153.059998,155.169998,3921900,127.867165
"2016-11-09",152.960007,155.559998,151,154.809998,5403700,127.570511
"2016-11-10",157.660004,161.160004,157.589996,160.220001,7715800,132.028595
"2016-11-11",159.970001,161.339996,159.330002,161.270004,4446600,132.893875
"2016-11-14",161.25,161.860001,157.580002,158.210007,5196500,130.372253
"2016-11-15",158.419998,159.149994,157.550003,158.669998,3477000,130.751312
"2016-11-16",158.460007,159.550003,158.029999,159.289993,2252800,131.262192
"2016-11-17",159.220001,159.929993,158.850006,159.800003,2261200,131.68248
"2016-11-18",159.800003,160.720001,159.210007,160.389999,2981600,132.168671
"2016-11-21",160.690002,163,160.369995,162.770004,4637100,134.129898
"2016-11-22",163,163,161.949997,162.669998,2770800,134.047531
"2016-11-23",161.940002,162.380005,161.360001,161.979996,2252700,133.478912
"2016-11-25",161.830002,163.190002,161.830002,163.139999,1605300,134.434784
"2016-11-28",163.199997,164.660004,162.699997,164.520004,4449400,135.571976
"2016-11-29",164,164.410004,163.029999,163.529999,3148200,134.75618
"2016-11-30",163.350006,163.800003,162.210007,162.220001,4397800,133.676682
"2016-12-01",161.949997,162.199997,158.300003,159.820007,4635700,131.698975
"2016-12-02",159,160.289993,158.410004,160.020004,2740900,131.8638
"2016-12-05",160.850006,161.149994,159.589996,159.839996,3447100,131.715439
"2016-12-06",160.130005,160.789993,158.929993,160.350006,2859000,132.135727
"2016-12-07",160.600006,165.179993,160.389999,164.789993,4435100,135.794479
"2016-12-08",164.869995,166,164.220001,165.360001,3266400,136.264175
"2016-12-09",165.179993,166.720001,164.600006,166.520004,3146900,137.220078
"2016-12-12",166.720001,166.789993,165.070007,165.5,3392300,136.379562
"2016-12-13",165.679993,169.949997,165.679993,168.289993,5932300,138.678635
"2016-12-14",168.369995,169.889999,167.449997,168.509995,4124200,138.85994
"2016-12-15",168.009995,169.850006,167.779999,168.020004,3388600,138.456146
"2016-12-16",168.970001,169.110001,166.059998,166.729996,7120600,137.393127
"2016-12-19",166.830002,167.259995,166,166.679993,2955900,137.351913
"2016-12-20",167.490005,168.25,166.449997,167.600006,2174600,138.110062
"2016-12-21",166.25,167.940002,165.25,167.330002,3575700,137.887558
"2016-12-22",167.360001,168.229996,166.580002,167.059998,2802600,137.665039
"2016-12-23",167,167.490005,166.449997,166.710007,1701200,137.376648
"2016-12-27",166.979996,167.979996,166.850006,167.139999,1397500,137.730972
"2016-12-28",167.289993,167.740005,166,166.190002,1757500,136.948135
"2016-12-29",166.020004,166.990005,166,166.600006,1663500,137.285995
"2016-12-30",166.440002,166.699997,165.5,165.990005,2952800,136.783325
"2017-01-03",167,167.869995,166.009995,167.190002,2934300,137.772202
"2017-01-04",167.770004,169.869995,167.360001,169.259995,3381400,139.477921
"2017-01-05",169.25,169.389999,167.259995,168.699997,2682300,139.016464
"2017-01-06",168.690002,169.919998,167.520004,169.529999,2945500,139.700455
"2017-01-09",169.470001,169.800003,167.619995,167.649994,3189900,138.151245
"2017-01-10",167.979996,168.089996,165.339996,165.520004,4118700,136.396057
"2017-01-11",166.050003,167.759995,165.600006,167.75,3599500,138.233643
"2017-01-12",167.770004,168.009995,165.559998,167.949997,2927500,138.398453
"2017-01-13",167.970001,168.479996,166.880005,167.339996,2875400,137.895767
"2017-01-17",166.690002,168.179993,166.119995,167.889999,3315700,138.348999
"2017-01-18",167.449997,168.589996,166.690002,166.800003,4007800,137.45079
"2017-01-19",166.960007,167.449997,165.800003,166.809998,6963400,137.459061
"2017-01-20",167.809998,170.639999,166,170.550003,12690000,140.54097
"2017-01-23",170.080002,171.25,170.009995,171.029999,5478200,140.936508
"2017-01-24",171.360001,176,171.160004,175.899994,6952400,144.949631
"2017-01-25",176.259995,179.25,176.130005,178.289993,5922500,146.919067
"2017-01-26",178.059998,178.880005,177.509995,178.660004,3063900,147.223999
"2017-01-27",178.470001,179.199997,177.300003,177.300003,3482300,146.103317
"2017-01-30",176.979996,177.070007,174.580002,175.800003,4094800,144.867233
"2017-01-31",175.050003,175.580002,173.610001,174.520004,4139000,143.812454
"2017-02-01",175,175.699997,172.889999,174.289993,2795700,143.622894
"2017-02-02",174.229996,174.970001,173.550003,174.580002,2620500,143.861877
"2017-02-03",175,176.339996,174.889999,175.820007,3309300,144.883682
"2017-02-06",175.309998,175.979996,174.380005,175.860001,2650800,144.916672
"2017-02-07",176,178.619995,175.899994,178.460007,3873500,147.059189
"2017-02-08",177.5,177.5,175.880005,176.169998,2913100,146.319977
"2017-02-09",176.169998,177.800003,175.910004,177.210007,3090700,147.183762
"2017-02-10",177.369995,178.869995,176.759995,178.679993,2930700,148.404678
"2017-02-13",179.240005,179.899994,178.839996,179.360001,3093400,148.969467
"2017-02-14",178.570007,180.130005,178.350006,180.130005,2776500,149.609039
"2017-02-15",180.199997,181.919998,179.809998,181.679993,2914300,150.896378
"2017-02-16",181.449997,182.789993,180.869995,181.429993,3251500,150.688736
"2017-02-17",181.25,181.570007,180,180.669998,3552500,150.05748
"2017-02-21",180.600006,180.789993,179.119995,180.259995,4480300,149.71698
"2017-02-22",180.089996,181.339996,180.089996,181.149994,3020500,150.456192
"2017-02-23",182,182.5,180.919998,181.649994,2282500,150.871475
"2017-02-24",180.210007,181.490005,179.889999,181.350006,3300100,150.622284
"2017-02-27",181.190002,181.25,179.279999,179.399994,3691300,149.002686
"2017-02-28",179.380005,180.630005,179.350006,179.820007,3273400,149.351547
"2017-03-01",180.479996,182.550003,180.029999,181.949997,3005600,151.120636
"2017-03-02",181.880005,181.880005,180.429993,180.529999,2918200,149.941223
"2017-03-03",180.529999,181.320007,179.759995,180.050003,1822000,149.542572
"2017-03-06",179.720001,180.990005,179.570007,180.470001,3204400,149.891403
"2017-03-07",180.710007,181.289993,180.199997,180.380005,2980500,149.81665
"2017-03-08",180.75,180.949997,179.300003,179.449997,3557400,149.044235
"2017-03-09",179.149994,179.25,175.880005,177.179993,5444100,147.158844
"2017-03-10",178.210007,179.490005,177.419998,177.830002,3100300,147.69873
"2017-03-13",177.850006,178.059998,176.419998,176.460007,3482200,146.560852
"2017-03-14",176.179993,176.820007,175.210007,175.720001,3147500,145.946243
"2017-03-15",175.710007,176.279999,174.75,175.809998,3815500,146.021011
"2017-03-16",178.460007,179,176.820007,177.240005,4311800,147.208664
"2017-03-17",176.289993,176.789993,175.649994,175.649994,5921000,145.888092
"2017-03-20",175.649994,176.179993,175.139999,175.699997,2476100,145.929642
"2017-03-21",176.009995,176.229996,173.839996,173.880005,3927700,144.418015
"2017-03-22",174.039993,175.059998,172.800003,174.779999,3450500,145.165512
"2017-03-23",174.429993,175.669998,173.559998,174.820007,3740000,145.19873
"2017-03-24",175.119995,175.5,173.389999,173.830002,3221700,144.37645
"2017-03-27",172.690002,174.160004,172.089996,173.770004,3259000,144.326645
"2017-03-28",173.940002,175,173,174.509995,3523900,144.941238
"2017-03-29",174.300003,174.490005,173.460007,173.940002,3085600,144.46785
"2017-03-30",173.860001,174.589996,173.690002,173.860001,3168300,144.401398
"2017-03-31",173.979996,174.949997,173.690002,174.139999,2913700,144.633926
"2017-04-03",173.820007,174.869995,173.380005,174.5,4286500,144.932938
"2017-04-04",173.520004,174.960007,173.259995,174.520004,3108900,144.94957
"2017-04-05",174.699997,176.330002,172.809998,172.880005,6238900,143.587463
"2017-04-06",173.470001,173.470001,172.25,172.449997,3435400,143.230286
"2017-04-07",172.080002,172.929993,171.279999,172.139999,3588300,142.972809
"2017-04-10",172.529999,172.559998,171,171.199997,3789900,142.192093
"2017-04-11",170.649994,171.229996,168.979996,170.580002,4891900,141.677155
"2017-04-12",171.039993,171.199997,170.020004,170.660004,3276900,141.743591
"2017-04-13",169.919998,171.360001,169.529999,169.529999,3205500,140.805054
"2017-04-17",169.75,171.300003,169.619995,171.100006,3720200,142.109039
"2017-04-18",170.789993,171.690002,169.830002,170.050003,6345500,141.236969
"2017-04-19",161.759995,162.639999,159.600006,161.690002,19284300,134.293457
"2017-04-20",161.320007,162.399994,160.5,162.300003,6486800,134.800064
"2017-04-21",162.050003,162.110001,160.380005,160.380005,5607800,133.205399
"2017-04-24",161.289993,161.570007,160.419998,160.75,5320600,133.512726
"2017-04-25",161.779999,162.039993,160.380005,160.389999,4860400,133.21373
"2017-04-26",160.529999,161.100006,159.889999,160.059998,4327800,132.939651
"2017-04-27",160.289993,160.479996,159.630005,160.320007,4122600,133.155579
"2017-04-28",160.5,160.589996,159.699997,160.289993,4154100,133.130661
"2017-05-01",160.050003,160.419998,158.699997,158.839996,4935300,131.926361
"2017-05-02",159.440002,159.490005,158.639999,159.100006,3208200,132.142288
"2017-05-03",158.740005,159.449997,158.520004,158.630005,3993300,131.751923
"2017-05-04",158.889999,159.139999,158.360001,159.050003,4280600,132.100754
"2017-05-05",153.520004,155.779999,153,155.050003,12521300,128.778534
"2017-05-08",152.800003,153.470001,152.199997,153.029999,7492000,128.342407
"2017-05-09",152.600006,153.100006,151.559998,152.110001,6853000,127.570824
"2017-05-10",151.649994,152.369995,151.130005,151.25,4999900,126.849556
"2017-05-11",151.050003,151.149994,149.789993,150.649994,5627900,126.34639
"2017-05-12",150.300003,151.259995,150,150.369995,3715300,126.111511
"2017-05-15",150.619995,151.830002,150.449997,151.509995,4245500,127.067642
"2017-05-16",151.660004,153.990005,151.660004,153.679993,5513700,128.887558
"2017-05-17",153.300003,154.139999,150.889999,150.929993,5191500,126.581184
"2017-05-18",150.860001,151.330002,150.110001,150.779999,3274200,126.455421
"2017-05-19",151.009995,152.460007,150.889999,151.979996,5643000,127.46183
"2017-05-22",152.100006,152.839996,151.600006,152.639999,3302100,128.015335
"2017-05-23",152.570007,153.679993,151.919998,152.029999,2564500,127.503754
"2017-05-24",152.210007,152.759995,151.229996,152.509995,3732400,127.906303
"2017-05-25",153.25,153.729996,152.949997,153.199997,2582700,128.48497
"2017-05-26",152.850006,153,152.059998,152.490005,2443300,127.889503
"2017-05-30",151.949997,152.669998,151.589996,151.729996,3666000,127.252113
"2017-05-31",152.029999,152.800003,151.649994,152.630005,3543400,128.006958
"2017-06-01",152.800003,152.869995,151.630005,152.669998,2918100,128.040482
"2017-06-02",153.070007,153.199997,151.800003,152.050003,3585700,127.520508
"2017-06-05",151.820007,152.929993,151.679993,152.410004,3975100,127.822433
"2017-06-06",152,152.889999,152,152.369995,3797200,127.78891
"2017-06-07",153.050003,154.199997,150.800003,150.979996,4865700,126.623123
"2017-06-08",151,152.820007,150.919998,152.100006,3709000,127.562439
"2017-06-09",152,154.259995,151.880005,154.100006,4361500,129.239807
"2017-06-12",154.190002,157.199997,154.020004,155.179993,6471500,130.145554
"2017-06-13",155.440002,155.479996,154.149994,154.25,3523500,129.36557
"2017-06-14",153.970001,154.940002,152.940002,153.809998,3049100,128.996567
"2017-06-15",153.289993,154.690002,153.289993,154.220001,4654300,129.340454
"2017-06-16",154.229996,155.419998,152.970001,155.380005,6742000,130.313293
"2017-06-19",155.509995,155.860001,154.539993,154.839996,4629500,129.860413
"2017-06-20",154.479996,155.389999,154.25,154.949997,4481700,129.952652
"2017-06-21",155.789993,155.789993,153.389999,153.789993,3959700,128.979782
"2017-06-22",154.550003,154.990005,153.690002,154.399994,2376500,129.491394
"2017-06-23",154.339996,154.679993,153.800003,154.110001,3282200,129.248215
"2017-06-26",154.710007,155.75,154.630005,155.229996,2153500,130.187515
"2017-06-27",155,155.339996,154.5,154.75,2386500,129.784958
"2017-06-28",155.149994,155.550003,154.779999,155.320007,2221000,130.263
"2017-06-29",155.350006,155.740005,153.619995,154.130005,3262200,129.264999
"2017-06-30",154.279999,154.5,153.139999,153.830002,3571500,129.013351
"2017-07-03",153.580002,156.029999,153.520004,155.580002,2822500,130.481033
"2017-07-05",155.770004,155.889999,153.630005,153.669998,3564400,128.879196
"2017-07-06",153.360001,153.830002,152.229996,152.360001,2757500,127.780556
"2017-07-07",152.619995,153.490005,152.139999,152.940002,2460100,128.266937
"2017-07-10",152.910004,153.889999,152.630005,153.419998,3206200,128.669495
"2017-07-11",153.259995,153.649994,152.050003,153.190002,3447500,128.476608
"2017-07-12",153.479996,154.240005,153.050003,153.699997,3097900,128.904327
"2017-07-13",153.699997,154.190002,153.190002,153.630005,2476100,128.845642
"2017-07-14",154.009995,154.619995,153.399994,154.240005,3256400,129.357208
"2017-07-17",153.589996,153.880005,152.240005,153.009995,4762600,128.325653
"2017-07-18",152.360001,154.289993,152,154,7566800,129.155914
"2017-07-19",150.020004,150.25,146.710007,147.529999,14293600,123.729698
"2017-07-20",147.529999,148.830002,147.029999,147.660004,7212200,123.838737
"2017-07-21",147.589996,147.869995,146.509995,147.080002,6509500,123.352287
"2017-07-24",147,147.039993,145.800003,145.990005,3877600,122.438171
"2017-07-25",146.570007,147.490005,146.029999,146.190002,4208900,122.605911
"2017-07-26",146.270004,146.460007,144.470001,145.360001,3932400,121.90979
"2017-07-27",145,145.399994,143.639999,145.070007,6430800,121.66658
"2017-07-28",144.809998,145.039993,143.839996,144.289993,3054800,121.012383
"2017-07-31",144.380005,144.929993,144.169998,144.669998,4355700,121.3311
"2017-08-01",145,145.669998,144.720001,145.300003,3219500,121.859482
"2017-08-02",145.119995,145.289993,144.220001,144.449997,3540900,121.146584
"2017-08-03",144.429993,145.339996,144.429993,144.940002,3035400,121.557549
