"dates","DD.Open","DD.High","DD.Low","DD.Close","DD.Volume","DD.Adjusted"
"2014-07-01",73.369553,73.625748,72.971039,73.355324,3758739,61.107418
"2014-07-02",73.56881,73.98156,73.312622,73.326859,3060347,61.08371
"2014-07-03",73.668442,74.280449,73.597282,74.081192,2221294,61.712101
"2014-07-07",73.469185,73.682678,72.814484,72.914108,3645830,60.739895
"2014-07-08",72.971039,73.013741,71.860893,72.572525,4152481,60.455311
"2014-07-09",72.814484,73.156067,72.430199,72.871414,3852678,60.704311
"2014-07-10",72.045914,73.426483,71.846657,72.757553,4176158,60.60947
"2014-07-11",72.871414,73.554581,72.60099,73.44072,2899240,61.178566
"2014-07-14",73.924629,73.924629,73.227226,73.298393,3634518,61.05999
"2014-07-15",73.654205,74.095421,73.027969,73.355324,3257921,61.107418
"2014-07-16",73.611511,74.308914,73.483414,74.109657,3746444,61.735802
"2014-07-17",73.583046,74.195053,73.369553,73.511887,3148103,61.237846
"2014-07-18",73.611511,74.237747,73.326859,73.56881,4532521,61.285244
"2014-07-21",73.583046,74.081192,73.44072,73.810768,3799912,61.486824
"2014-07-22",74.123886,74.522408,73.711143,74.437012,4223022,62.008503
"2014-07-23",75.490227,77.255081,74.451241,76.700005,9859972,63.893635
"2014-07-24",76.828102,77.027359,76.002602,76.628845,5957620,63.83437
"2014-07-25",76.344193,77.055824,76.144936,76.443817,5166554,63.680241
"2014-07-28",76.628845,77.070061,76.24456,76.429588,6135871,63.668373
"2014-07-29",76.700005,76.899261,76.059532,76.073769,3867714,63.371983
"2014-07-30",76.458054,76.571915,74.380074,74.693199,5094466,62.221928
"2014-07-31",74.180817,74.180817,72.586754,72.686386,6014039,60.550175
"2014-08-01",72.871414,72.942574,71.661629,72.54406,4919658,60.431622
"2014-08-04",72.857178,73.768074,72.287872,73.554581,4242766,61.273403
"2014-08-05",73.227226,73.753838,72.487129,72.72908,4437950,60.585739
"2014-08-06",72.174011,73.369553,71.6474,73.284157,7465837,61.048149
"2014-08-07",73.639977,74.195053,72.857178,73.042206,4168851,60.846596
"2014-08-08",73.113365,74.437012,72.928345,74.408539,5341714,61.984791
"2014-08-11",74.636269,75.148643,73.711143,73.725372,3814316,61.415695
"2014-08-12",73.725372,74.010025,73.170296,73.725372,2989735,61.415695
"2014-08-13",74.081192,74.963615,73.995796,74.721664,2760756,62.245632
"2014-08-14",74.80706,74.963615,74.095421,74.195053,3636415,61.806957
"2014-08-15",74.294678,74.75013,73.511887,74.03849,5431156,61.676517
"2014-08-18",74.493942,75.276733,74.308914,75.262505,3818039,62.696148
"2014-08-19",75.419067,75.717949,75.219803,75.547157,2559388,62.933292
"2014-08-20",75.447533,76.002602,75.390602,75.860275,2608290,63.19413
"2014-08-21",75.902977,76.102234,75.504463,75.532928,2555946,62.921436
"2014-08-22",75.433296,75.817581,75.219803,75.589859,2355070,62.968861
"2014-08-25",75.70372,76.002602,75.433296,75.618324,2038054,62.992588
"2014-08-26",75.618324,75.83181,75.319435,75.575623,2588195,62.957008
"2014-08-27",75.83181,76.756935,75.561394,76.344193,4614164,63.59726
"2014-08-28",76.18763,76.60038,75.760651,76.344193,3459569,63.59726
"2014-08-29",76.529213,76.671539,76.130699,76.216095,2967603,63.490547
"2014-09-02",76.230331,76.344193,75.789116,76.216095,3402166,63.490547
"2014-09-03",76.429588,77.212387,76.358421,76.714241,5483149,63.90551
"2014-09-04",76.813866,78.237137,76.671539,77.269318,7102800,64.367905
"2014-09-05",77.297783,78.165977,77.14122,77.995178,7282105,64.97258
"2014-09-08",77.952484,78.194443,77.226616,77.297783,4490716,64.391602
"2014-09-09",77.283546,77.283546,75.959908,76.087997,4278739,63.383827
"2014-09-10",75.917206,76.087997,75.419067,75.945671,5080414,63.265255
"2014-09-11",75.29097,75.490227,74.536636,75.262505,6751285,62.696148
"2014-09-12",75.490227,76.002602,74.550873,74.963615,5452867,62.447174
"2014-09-15",75.006317,75.846046,74.622032,75.490227,4762484,62.885845
"2014-09-16",75.475998,76.571915,75.433296,76.116463,5490878,63.407539
"2014-09-17",76.72847,77.568199,76.429588,77.070061,10310343,64.201935
"2014-09-18",77.525505,77.68206,76.24456,76.273026,6140087,63.537971
"2014-09-19",76.742706,77.326248,75.931442,76.130699,13899403,63.419407
"2014-09-22",75.860275,76.358421,75.077477,75.234039,5734823,62.672447
"2014-09-23",75.077477,75.931442,75.077477,75.134407,4333683,62.589455
"2014-09-24",75.447533,76.486519,75.276733,76.173393,6207678,63.454971
"2014-09-25",76.116463,76.386887,75.191338,75.618324,6679198,62.992588
"2014-09-26",75.120178,76.386887,75.120178,76.24456,7239878,63.959667
"2014-09-29",75.575623,76.329956,75.191338,76.031067,4759323,63.780609
"2014-09-30",75.917206,76.571915,74.636269,74.636269,9717273,62.610535
"2014-10-01",74.351608,74.437012,71.562004,71.803963,10400418,60.234543
"2014-10-02",70.594177,71.974754,69.042816,71.761261,9639775,60.198746
"2014-10-03",71.988983,72.60099,71.803963,72.045914,5216509,60.437534
"2014-10-06",72.54406,72.714851,71.675865,71.875122,4490013,60.294243
"2014-10-07",71.590469,71.675865,70.423386,70.451851,5122360,59.1003
"2014-10-08",70.252594,71.23465,69.08551,71.16349,10342031,59.697289
"2014-10-09",71.149254,71.305817,67.704941,68.644302,12546532,57.584
"2014-10-10",67.149864,68.530441,66.238976,67.704941,12583700,56.795998
"2014-10-13",67.51992,67.989594,63.719788,63.890579,15921578,53.59623
"2014-10-14",64.232162,65.071892,62.296516,62.524239,20424027,52.450031
"2014-10-15",61.243298,62.965454,58.99453,62.751965,20445457,52.641064
"2014-10-16",61.556416,64.075607,61.143669,63.705555,11443439,53.44101
"2014-10-17",64.701843,66.452461,64.630676,65.541573,13007443,54.981205
"2014-10-20",65.683899,66.523628,65.541573,66.196274,5788432,55.530407
"2014-10-21",67.036003,69.057045,66.922142,68.615837,13040395,57.56012
"2014-10-22",71.248886,71.433907,67.605316,67.761871,12961844,56.843754
"2014-10-23",69.412865,69.669052,67.46299,67.861504,9608930,56.927319
"2014-10-24",67.790337,68.630066,66.850983,68.615837,7422767,57.56012
"2014-10-27",67.676476,67.946899,65.868927,66.167809,13313710,55.506531
"2014-10-28",67.277962,68.316948,67.021774,68.288483,7881570,57.285503
"2014-10-29",68.245781,68.459274,66.609024,67.434525,12864603,56.569153
"2014-10-30",67.491447,69.25631,67.149864,68.672768,6292201,57.607891
"2014-10-31",69.384399,70.366455,68.943184,70.309525,8008039,58.980915
"2014-11-03",70.167198,71.092323,69.711754,69.92524,6111280,58.658554
"2014-11-04",69.384399,70.053337,67.619545,67.719177,8489325,56.807945
"2014-11-05",68.587372,70.024872,68.203087,69.967941,5947643,58.694374
"2014-11-06",69.911011,71.021156,69.540962,70.893066,8841753,59.470432
"2014-11-07",70.93576,71.348511,70.167198,70.451851,4690256,59.1003
"2014-11-10",70.551483,70.93576,69.982178,70.423386,4893661,59.076447
"2014-11-11",70.523018,71.149254,70.039101,70.480316,3656580,59.124195
"2014-11-12",71.547768,72.54406,70.722275,71.021156,8851098,59.577877
"2014-11-13",71.70433,73.0849,69.967941,71.10656,11695113,59.649532
"2014-11-14",71.932053,73.312622,71.533539,73.113365,10061058,61.332996
"2014-11-17",73.14183,73.212997,72.230942,72.757553,4156626,61.034519
"2014-11-18",72.714851,74.266212,72.487129,74.109657,9648768,62.168766
"2014-11-19",74.166588,74.579338,72.999504,73.269928,5266395,61.464336
"2014-11-20",72.586754,73.369553,72.06015,73.269928,4526760,61.464336
"2014-11-21",75.83181,76.571915,74.451241,75.205574,9968806,63.0881
"2014-11-24",74.707428,75.148643,74.152351,74.380074,7159992,62.395588
"2014-11-25",74.522408,74.693199,73.14183,73.14183,5588400,61.356846
"2014-11-26",73.14183,73.711143,72.501358,73.668442,4025941,61.798626
"2014-11-28",71.419678,71.519302,69.000114,69.270538,9352057,58.109337
"2014-12-01",68.815094,69.711754,67.406052,68.48774,8981853,57.452656
"2014-12-02",68.516205,69.740219,68.459274,69.469795,6489775,58.276478
"2014-12-03",69.49826,70.69381,69.370171,70.33799,5670394,59.004799
"2014-12-04",69.839844,71.021156,69.79715,70.836136,3566787,59.422688
"2014-12-05",71.220421,72.273636,71.10656,71.391212,6048467,59.888332
"2014-12-08",71.263115,71.490837,68.48774,68.857788,8771633,57.763084
"2014-12-09",67.918434,68.658531,66.779816,68.573135,7688564,57.5243
"2014-12-10",67.804573,67.904198,65.356544,65.954323,9908803,55.327435
"2014-12-11",66.62326,66.737122,65.242683,65.484642,5916236,54.933441
"2014-12-12",65.043427,65.071892,61.342926,61.698746,16095895,51.757549
"2014-12-15",62.068794,62.310749,60.98711,61.841072,11007400,51.876949
"2014-12-16",61.371391,63.662857,60.588593,60.787849,11422079,50.99342
"2014-12-17",61.2006,63.94751,60.98711,63.406666,12096091,53.190281
"2014-12-18",65.399246,65.897392,63.534763,64.730309,8790955,54.300655
"2014-12-19",64.716072,65.612732,64.716072,65.242683,8887212,54.730473
"2014-12-22",65.527336,65.755058,64.331795,65.143059,6109383,54.646904
"2014-12-23",65.185753,65.726601,65.000732,65.44194,4955350,54.897621
"2014-12-24",65.399246,65.698135,65.114594,65.484642,2401583,54.933441
"2014-12-26",65.726601,66.537865,65.470406,66.15358,4452143,55.494591
"2014-12-29",65.555801,66.039719,65.328079,65.470406,4088965,55.422302
"2014-12-30",65.25692,65.740829,64.915337,65.570038,3127657,55.506634
"2014-12-31",65.570038,65.598503,64.801476,64.915337,4166252,54.952423
"2015-01-02",65.029198,65.527336,64.445656,64.886871,4273821,54.928326
"2015-01-05",64.246399,64.388725,62.566936,62.880058,8517922,53.229511
"2015-01-06",62.936989,63.05085,61.172134,61.869537,8104437,52.374077
"2015-01-07",62.69503,62.83736,61.542183,61.769909,6416563,52.289738
"2015-01-08",62.794662,63.847881,62.410378,63.307037,8559165,53.590958
"2015-01-09",63.805183,64.047142,62.623871,63.207409,4518961,53.506626
"2015-01-12",63.164711,63.335503,61.641811,62.83736,5768478,53.193371
"2015-01-13",63.363968,63.748253,61.357159,62.068794,7544178,52.542755
"2015-01-14",61.2006,62.253819,59.706165,61.812607,9036516,52.32589
"2015-01-15",62.339214,62.993919,61.570648,61.641811,5421530,52.181309
"2015-01-16",61.570648,63.805183,61.556416,63.748253,6981319,53.964458
"2015-01-20",64.047142,64.089836,62.168423,62.808895,6180627,53.169266
"2015-01-21",62.552704,63.748253,62.125725,63.67709,4919447,53.904221
"2015-01-22",64.018677,64.716072,63.178944,64.559517,4378158,54.651203
"2015-01-23",64.260628,64.516815,63.420898,63.435135,5120533,53.699398
"2015-01-26",63.235874,63.463596,62.510006,63.420898,8352528,53.687344
"2015-01-27",62.339214,63.548992,61.641811,62.865826,4934975,53.217464
"2015-01-28",62.965454,63.292805,61.072506,61.243298,7999608,51.843952
"2015-01-29",62.723499,64.531052,61.357159,64.061371,12424068,54.229519
"2015-01-30",63.307037,65.071892,62.823128,64.274864,8583123,54.410252
"2015-02-02",64.502586,65.000732,63.235874,64.36026,5532964,54.482533
"2015-02-03",65.299614,66.964844,65.143059,66.737122,7412017,56.494598
"2015-02-04",66.224739,66.409767,65.470406,65.783531,4651472,55.687355
"2015-02-05",66.310135,68.345413,66.139343,68.032295,11126773,57.591
"2015-02-06",68.345413,69.02858,68.103455,68.886253,6085705,58.313892
"2015-02-09",68.615837,69.555191,68.601601,68.686996,6464621,58.145229
"2015-02-10",69.02858,69.213608,68.274246,69.02858,4403171,58.434395
"2015-02-11",68.615837,68.886253,67.989594,68.430809,4413499,57.928356
"2015-02-12",69.099747,70.39492,68.872025,69.953705,4921344,59.217525
"2015-02-13",69.825615,70.893066,69.669052,70.366455,5796161,59.566921
"2015-02-17",69.042816,70.807671,69.042816,70.551483,6328105,59.723568
"2015-02-18",69.911011,70.736504,69.725983,70.323761,4289208,59.530788
"2015-02-19",69.612122,70.992699,69.31324,70.708038,5346773,59.856083
"2015-02-20",70.537247,70.893066,69.683289,70.494553,4263914,59.675365
"2015-02-23",70.024872,70.764969,69.896774,70.437622,5451883,59.627171
"2015-02-24",70.736504,71.476608,70.594177,70.893066,8722310,60.012726
"2015-02-25",70.949997,71.362747,70.565712,70.949997,3605922,60.060913
"2015-02-26",70.594177,70.949997,69.79715,70.096031,5070437,59.338013
"2015-02-27",70.081802,70.679573,69.882545,70.081802,4680560,59.325958
"2015-03-02",70.081802,70.380692,69.597893,70.238365,4038939,59.4585
"2015-03-03",69.92524,70.437622,69.640587,70.096031,3449030,59.338013
"2015-03-04",69.896774,71.348511,69.526726,70.551483,7468999,59.723568
"2015-03-05",70.864601,70.978462,69.327469,69.583656,5533666,58.904274
"2015-03-06",70.323761,70.323761,67.975365,68.231552,8907869,57.759682
"2015-03-09",68.388107,68.857788,68.089226,68.217316,6723532,57.747623
"2015-03-10",67.420288,67.818802,66.680191,67.05024,6404408,56.759663
"2015-03-11",67.021774,67.491447,66.466698,66.580559,5134796,56.362076
"2015-03-12",66.936378,67.804573,66.722885,67.548386,5168170,57.181347
"2015-03-13",67.10717,67.206795,66.495163,66.964844,4850591,56.687382
"2015-03-16",66.893677,67.021774,66.011253,66.936378,5344665,56.663277
"2015-03-17",66.537865,66.680191,65.826225,66.367065,4469638,56.181332
"2015-03-18",65.883156,68.373878,65.370781,67.662247,6172056,57.277756
"2015-03-19",66.993309,67.149864,66.182045,66.509392,4637561,56.301834
"2015-03-20",66.552094,67.719177,66.267441,67.306427,8668420,56.976543
"2015-03-23",67.277962,67.605316,67.036003,67.221031,3823871,56.904255
"2015-03-24",67.036003,67.548386,66.523628,67.192566,3963830,56.880154
"2015-03-25",67.59108,67.946899,66.637489,66.651726,4976358,56.422321
"2015-03-26",66.509392,67.363358,66.352837,66.69442,5287894,56.458454
"2015-03-27",68.90049,69.512497,67.932663,67.975365,13999173,58.063225
"2015-03-30",69.740219,70.096031,69.042816,69.284775,7925202,59.181702
"2015-03-31",69.25631,69.25631,68.117691,68.288483,5738828,58.330696
"2015-04-01",68.35965,68.459274,67.192566,68.174622,4817358,58.233421
"2015-04-02",67.761871,68.872025,67.64801,68.658531,4261244,58.646774
"2015-04-06",68.630066,70.053337,68.331184,69.284775,5265060,59.181702
"2015-04-07",69.142441,69.882545,68.943184,69.057045,5817660,58.987183
"2015-04-08",69.057045,69.512497,68.615837,68.843559,3932002,58.804802
"2015-04-09",68.843559,69.92524,68.843559,69.370171,4333683,59.254654
"2015-04-10",69.44133,69.725983,68.815094,68.872025,4861201,58.829132
"2015-04-13",69.113976,69.142441,68.587372,68.701233,3768506,58.683243
"2015-04-14",68.90049,69.725983,68.815094,69.49826,3731829,59.364052
"2015-04-15",69.725983,71.77549,69.725983,71.320045,9988268,60.9202
"2015-04-16",71.006927,71.29158,70.195663,70.807671,5873518,60.482517
"2015-04-17",70.622643,71.035393,70.2099,70.679573,4277334,60.373112
"2015-04-20",71.021156,71.448143,70.736504,71.29158,5967878,60.89587
"2015-04-21",71.29158,71.419678,70.053337,70.665344,5515328,60.360962
"2015-04-22",70.451851,71.533539,70.039101,71.191956,6897428,60.810772
"2015-04-23",72.373268,73.156067,71.320045,72.586754,8743950,62.002171
"2015-04-24",72.800247,73.198761,72.145546,72.757553,5292461,62.148079
"2015-04-27",73.156067,73.867699,72.871414,73.255692,5279814,62.573563
"2015-04-28",73.027969,73.782303,72.245171,73.753838,5620860,62.9991
"2015-04-29",72.999504,73.896164,72.771782,73.454948,5256909,62.743767
"2015-04-30",73.355324,73.540344,72.415962,72.586754,4967505,62.002171
"2015-05-01",72.95681,73.753838,72.828712,73.56881,4477577,62.841038
"2015-05-04",73.782303,73.938866,73.44072,73.511887,2872119,62.792412
"2015-05-05",73.796539,74.508171,72.857178,73.0849,4928370,62.427689
"2015-05-06",73.625748,73.881935,71.932053,72.415962,6134326,61.856308
"2015-05-07",72.13131,72.259407,71.590469,72.074379,4074842,61.564499
"2015-05-08",72.885643,73.924629,72.885643,73.796539,5712480,63.035545
"2015-05-11",73.753838,73.98156,73.212997,73.867699,6081279,63.096336
"2015-05-12",73.326859,73.426483,72.373268,72.515594,4610721,61.941387
"2015-05-13",72.529823,72.800247,71.932053,72.202477,4148335,61.67395
"2015-05-14",72.743317,73.127602,72.501358,72.928345,3551821,62.293957
"2015-05-15",72.800247,73.326859,72.259407,73.312622,2880972,62.622204
"2015-05-18",73.312622,73.426483,72.558289,72.586754,3333100,62.002171
"2015-05-19",72.487129,72.586754,71.803963,72.202477,4352794,61.67395
"2015-05-20",72.387497,73.184532,72.18824,72.643684,3702952,62.050808
"2015-05-21",72.686386,73.49765,72.387497,73.127602,2991211,62.464153
"2015-05-22",72.814484,73.170296,72.529823,72.999504,2075432,62.35474
"2015-05-26",72.558289,72.871414,71.547768,72.045914,4602641,61.540211
"2015-05-27",72.017448,72.999504,71.860893,72.871414,6649829,62.245346
"2015-05-28",72.885643,73.49765,72.60099,73.398018,3680469,62.695141
"2015-05-29",73.426483,74.337379,72.95681,74.109657,7539189,63.303017
"2015-06-01",74.109657,74.493942,73.269928,74.380074,6876771,63.533989
"2015-06-02",73.867699,75.020546,73.782303,74.93515,5042263,64.008133
"2015-06-03",75.049011,75.974136,74.87822,75.447533,4965257,64.445808
"2015-06-04",74.863991,75.988373,73.583046,75.504463,14926826,64.494431
"2015-06-05",74.93515,75.177109,73.924629,74.109657,5719225,63.303017
"2015-06-08",74.152351,74.152351,73.042206,73.156067,5242365,62.488468
"2015-06-09",73.383789,73.825005,73.070671,73.326859,3319750,62.63438
"2015-06-10",73.867699,74.408539,73.810768,73.995796,6721635,63.205753
"2015-06-11",74.109657,74.636269,73.867699,74.237747,3570722,63.412418
"2015-06-12",74.123886,74.209282,73.454948,73.782303,3185482,63.023396
"2015-06-15",73.369553,73.967331,72.842949,73.810768,4139974,63.047703
"2015-06-16",74.010025,74.93515,73.49765,74.849754,6650110,63.935177
"2015-06-17",75.177109,76.18763,75.020546,75.931442,9617643,64.859154
"2015-06-18",75.959908,76.529213,75.774879,76.273026,9035181,65.150902
"2015-06-19",76.287262,76.486519,75.817581,75.83181,6312015,64.774048
"2015-06-22",76.273026,76.529213,75.817581,76.059532,4535261,64.968575
"2015-06-23",76.016838,76.415352,75.888741,76.24456,6017341,65.126602
"2015-06-24",76.002602,76.087997,75.134407,75.575623,4072032,64.555222
"2015-06-25",75.70372,75.988373,75.333672,75.746414,3829562,64.701118
"2015-06-26",75.063248,75.219803,74.678963,74.963615,4493878,64.541809
"2015-06-29",73.796539,74.123886,72.159775,72.287872,6806440,62.238056
"2015-06-30",73.056435,73.483414,72.472893,72.828712,4853051,62.703709
"2015-07-01",73.526115,73.924629,72.95681,73.14183,4137585,62.973305
"2015-07-02",73.454948,73.511887,72.472893,73.127602,3747427,62.96104
"2015-07-06",72.259407,72.942574,71.718559,71.974754,5202738,61.968456
"2015-07-07",71.932053,72.686386,69.825615,72.359032,9720645,62.299316
"2015-07-08",71.419678,71.761261,70.195663,70.480316,5531559,60.681782
"2015-07-09",71.818192,72.216705,71.334282,71.533539,5825108,61.588589
"2015-07-10",72.643684,73.341087,71.818192,73.170296,6049521,62.997795
"2015-07-13",73.583046,74.195053,73.241463,73.924629,4210867,63.647251
"2015-07-14",73.98156,75.717949,73.725372,75.490227,4980012,64.995193
"2015-07-15",75.177109,75.319435,74.052727,74.152351,4781314,63.843342
"2015-07-16",74.493942,74.863991,74.052727,74.337379,3722836,64.00264
"2015-07-17",74.052727,74.052727,72.401733,72.828712,6039193,62.703709
"2015-07-20",72.743317,72.999504,71.618935,71.903587,4965749,61.907185
"2015-07-21",71.889359,72.714851,70.821899,71.305817,5820119,61.392509
"2015-07-22",71.29158,71.419678,70.466087,71.16349,6910918,61.269985
"2015-07-23",70.39492,71.248886,67.036003,67.975365,14207426,58.525093
"2015-07-24",68.302711,68.41658,64.502586,65.427711,11440769,56.331627
"2015-07-27",64.773003,66.011253,63.961742,64.943802,9002369,55.914986
"2015-07-28",65.242683,66.893677,64.417191,66.395531,7019400,57.164894
"2015-07-29",66.794052,67.662247,66.438232,67.505684,5574418,58.120697
"2015-07-30",67.690712,67.733406,67.135635,67.491447,6399911,58.108448
"2015-07-31",67.875732,68.032295,66.808281,66.979073,5952139,57.667313
"2015-08-03",66.62326,66.708656,65.498871,66.125114,5224589,56.932068
"2015-08-04",66.3386,67.249496,66.096649,66.452461,4742390,57.213909
"2015-08-05",67.292191,67.719177,66.680191,67.078705,3537418,57.753094
"2015-08-06",66.950607,67.391823,66.224739,66.324371,4672902,57.103642
"2015-08-07",65.897392,66.367065,64.573746,64.758774,4698266,55.755692
"2015-08-10",65.44194,66.523628,64.915337,66.381302,4819044,57.152641
"2015-08-11",65.100357,65.157288,64.104073,64.459885,6685872,55.498348
"2015-08-12",64.175232,65.370781,63.862114,65.043427,6764002,56.000763
"2015-08-13",64.915337,64.958031,63.819416,64.00444,5567602,55.106224
"2015-08-14",64.203697,64.289093,63.463596,63.904812,4211500,55.020447
"2015-08-17",63.577461,64.815704,63.022385,64.716072,4616342,55.718922
"2015-08-18",64.317558,64.559517,63.278572,63.691322,5753302,54.836639
"2015-08-19",63.221642,63.363968,62.182655,62.808895,5013245,54.076881
"2015-08-20",62.467308,63.05085,62.068794,62.15419,5251288,53.513195
"2015-08-21",61.570648,61.954933,60.645523,60.659756,7215428,52.226532
"2015-08-24",56.489574,59.834259,49.971001,57.428932,10124012,49.444874
"2015-08-25",61.385624,61.485252,56.005665,56.062595,7725591,48.268501
"2015-08-26",57.571262,58.610249,56.888092,58.425224,9043753,50.302662
"2015-08-27",60.076218,62.680801,60.019283,62.054562,9188841,53.427425
"2015-08-28",61.869537,63.420898,61.513718,62.623871,6695709,53.917591
"2015-08-31",62.083027,62.751965,60.673988,62.282284,4913686,53.623489
"2015-09-01",60.247009,60.887482,58.78104,59.293419,7632425,51.050159
"2015-09-02",60.517429,60.915943,59.635002,60.332405,17656808,51.944695
"2015-09-03",60.958645,61.627579,60.474731,60.958645,20580147,52.483868
"2015-09-04",59.592304,60.488964,59.393047,59.89119,7676900,51.564823
"2015-09-08",61.172134,62.865826,61.058273,62.751965,13712439,54.027874
"2015-09-09",63.862114,64.445656,62.125725,62.324982,11774718,53.660252
"2015-09-10",62.026096,62.936989,61.79837,62.282284,8141113,53.623489
"2015-09-11",61.698746,62.339214,61.285995,62.310749,11533794,53.647999
"2015-09-14",62.196888,62.268051,61.2006,61.314461,9649752,52.790215
"2015-09-15",61.342926,62.495773,61.342926,62.068794,12168038,53.439686
"2015-09-16",62.196888,64.104073,62.125725,64.018677,9053730,55.118481
"2015-09-17",63.719788,64.474121,62.723499,62.936989,10124153,54.187172
"2015-09-18",62.196888,62.638103,61.214832,61.641811,18560782,53.07206
"2015-09-21",62.196888,63.10778,61.997631,62.652332,15063062,53.942085
"2015-09-22",61.599113,62.15419,61.285995,62.054562,14602924,53.427425
"2015-09-23",62.125725,62.296516,60.488964,60.602825,9731887,52.177513
"2015-09-24",60.019283,60.773617,58.624481,60.474731,15238854,52.06723
"2015-09-25",61.271763,61.328693,59.848492,60.232777,11369384,51.858917
"2015-09-28",59.108395,59.165321,56.802696,56.959255,19859623,49.532074
"2015-09-29",57.372005,57.82745,56.703068,57.727821,11253875,50.200413
"2015-09-30",58.524853,60.63129,58.524853,60.346638,25213421,52.477757
"2015-10-01",60.617058,61.442554,59.990822,61.172134,9656497,53.19561
"2015-10-02",60.759384,63.32127,60.005054,63.264339,12126514,55.015011
"2015-10-05",63.534763,66.224739,63.534763,65.911621,56102787,57.317093
"2015-10-06",66.110878,67.975365,65.755058,67.007538,13353688,58.270103
"2015-10-07",67.391823,68.117691,66.367065,67.59108,21687034,58.777565
"2015-10-08",67.320656,68.430809,67.292191,68.018059,6692617,59.148861
"2015-10-09",68.274246,68.48774,66.62326,67.007538,9743128,58.270103
"2015-10-12",66.794052,66.850983,65.740829,66.324371,6257422,57.676029
"2015-10-13",65.612732,66.637489,65.527336,66.196274,5144984,57.564636
"2015-10-14",66.082413,67.51992,65.755058,67.05024,6569240,58.30724
"2015-10-15",67.434525,67.776108,66.367065,67.719177,4095710,58.888962
"2015-10-16",67.989594,68.032295,67.135635,67.776108,4019336,58.938477
"2015-10-19",67.078705,67.562614,66.794052,67.448753,3703023,58.653797
"2015-10-20",67.448753,68.48774,67.292191,67.875732,6087321,59.025089
"2015-10-21",67.889969,68.573135,67.420288,67.576851,5538866,58.765194
"2015-10-22",71.277351,73.284157,69.484032,71.049629,18763555,61.785133
"2015-10-23",72.13131,73.227226,71.533539,71.618935,11706144,62.280224
"2015-10-26",71.490837,72.230942,71.248886,71.803963,6969656,62.441109
"2015-10-27",71.348511,72.245171,71.320045,72.145546,8238284,62.738148
"2015-10-28",72.515594,73.896164,71.974754,73.113365,10652724,63.579773
"2015-10-29",72.572525,73.156067,72.00322,72.444427,7946631,62.998062
"2015-10-30",72.771782,74.095421,72.159775,73.540344,8602796,63.951069
"2015-11-02",73.398018,73.825005,73.156067,73.426483,7544108,63.852066
"2015-11-03",73.14183,74.707428,72.814484,73.98156,7252034,64.334755
"2015-11-04",73.98156,74.237747,73.056435,73.127602,9277721,63.592148
"2015-11-05",73.0849,73.739609,72.67215,73.454948,6604581,63.876827
"2015-11-06",72.985275,74.351608,72.95681,73.782303,4943827,64.161484
"2015-11-09",73.56881,73.995796,73.127602,73.583046,5318809,63.988205
"2015-11-10",73.341087,74.010025,72.928345,73.597282,6821546,64.000595
"2015-11-11",73.654205,74.066956,73.412254,73.583046,4567511,63.988205
"2015-11-12",72.67215,73.198761,71.70433,71.77549,6835809,62.416344
"2015-11-13",71.860893,72.971039,71.23465,72.786018,5189881,63.295105
"2015-11-16",72.572525,73.682678,72.54406,73.511887,3798366,63.926319
"2015-11-17",73.711143,74.308914,73.056435,73.511887,4812791,63.926319
"2015-11-18",73.540344,75.846046,73.540344,75.661018,7587037,65.795219
"2015-11-19",75.433296,76.230331,75.319435,75.888741,8345993,65.993248
"2015-11-20",75.988373,76.329956,75.661018,75.888741,4795929,65.993248
"2015-11-23",75.675255,76.230331,75.362129,75.433296,4541374,65.597198
"2015-11-24",74.650497,76.386887,74.650497,75.974136,5565495,66.06752
"2015-11-25",75.803345,75.974136,72.487129,73.896164,10173897,64.260498
"2015-11-27",73.682678,74.337379,73.483414,74.024261,1854603,64.37188
"2015-11-30",74.03849,74.906685,73.924629,74.195053,6702665,64.520416
"2015-12-01",74.906685,76.144936,74.095421,76.031067,10803223,66.117012
"2015-12-02",75.461761,76.173393,73.953094,74.422775,6188848,64.718452
"2015-12-03",74.764359,75.219803,73.355324,73.810768,4500552,64.186241
"2015-12-04",73.938866,76.059532,73.782303,75.874512,7187815,65.980865
"2015-12-07",75.433296,75.433296,73.511887,74.052727,5335180,64.396637
"2015-12-08",72.857178,73.896164,71.476608,72.444427,6978930,62.998062
"2015-12-09",79.290359,81.2687,78.507561,81.083679,44408026,70.510803
"2015-12-10",80.101624,80.528603,77.354713,78.151741,18787092,67.961174
"2015-12-11",74.550873,76.813866,73.668442,75.959908,20007732,66.055138
"2015-12-14",74.636269,75.219803,72.074379,72.999504,15628731,63.480743
"2015-12-15",73.654205,74.024261,71.761261,71.974754,9833624,62.589626
"2015-12-16",72.558289,72.615227,69.754448,72.18824,14386451,62.775265
"2015-12-17",72.430199,73.099136,71.433907,71.519302,9037921,62.19355
"2015-12-18",71.519302,71.946289,70.437622,70.636879,13596298,61.426186
"2015-12-21",71.035393,72.54406,70.309525,72.54406,13674780,63.084705
"2015-12-22",72.971039,74.138123,72.529823,73.298393,6839322,63.740677
"2015-12-23",74.052727,74.93515,73.526115,74.764359,4610229,65.015472
"2015-12-24",74.949387,75.077477,74.365845,74.451241,2227477,64.743202
"2015-12-28",74.109657,74.408539,73.639977,74.337379,4789043,64.64418
