"dates","GOOG.Open","GOOG.High","GOOG.Low","GOOG.Close","GOOG.Volume","GOOG.Adjusted"
"2012-12-27",352.249695,353.096497,348.00061,351.826263,3307150,351.826263
"2012-12-28",349.534851,352.135101,348.697998,348.697998,2814510,348.697998
"2012-12-31",348.693024,353.958282,346.70047,352.369232,4009773,352.369232
"2013-01-02",358.36676,362.142609,356.937103,360.274597,5101651,360.274597
"2013-01-03",361.111481,364.598389,359.014313,360.483826,4653778,360.483826
"2013-01-04",363.308228,369.350586,362.481323,367.607117,5547717,367.607117
"2013-01-07",366.351837,368.309479,363.925903,366.003143,3323812,366.003143
"2013-01-08",366.396667,366.775238,360.862396,365.280823,3364765,365.280823
"2013-01-09",364.767761,367.796417,362.939606,367.681824,4064578,367.681824
"2013-01-10",370.028046,371.108978,365.380463,369.35556,3685161,369.35556
"2013-01-11",369.614594,369.828796,366.775238,368.613342,2580034,368.613342
"2013-01-14",367.123932,369.714233,359.826294,360.274597,5749269,360.274597
"2013-01-15",358.32193,366.127655,354.720428,361.111481,7884844,361.111481
"2013-01-16",359.851196,360.817566,355.502502,356.259644,4061968,356.259644
"2013-01-17",357.514954,358.476349,354.182434,354.331879,4439578,354.331879
"2013-01-18",353.853668,355.054169,349.35553,350.939606,6477790,350.939606
"2013-01-22",351.014313,351.353058,346.461365,350.12265,7613230,350.12265
"2013-01-23",366.620819,373.101532,366.521179,369.36554,11862498,369.36554
"2013-01-24",369.236023,377.001892,368.872375,375.696808,6790758,375.696808
"2013-01-25",373.983215,377.823822,373.724182,375.427795,4468486,375.427795
"2013-01-28",374.476379,376.389191,372.548584,373.963287,3266398,373.963287
"2013-01-29",371.980713,377.061676,371.876129,375.4328,3507297,375.4328
"2013-01-30",375.462677,379.054199,375.049225,375.507507,3478991,375.507507
"2013-01-31",373.853699,377.395416,373.724182,376.434021,3280651,376.434021
"2013-02-01",377.684357,386.850006,377.634521,386.351868,7520283,386.351868
"2013-02-04",382.411621,383.796448,377.719208,378.092804,6103793,378.092804
"2013-02-05",379.14389,384.115234,378.316986,381.440277,3755424,381.440277
"2013-02-06",378.117737,385.036774,377.833771,383.647003,4171778,383.647003
"2013-02-07",383.412872,387.950867,381.320709,385.529938,5701692,385.529938
"2013-02-08",388.608398,391.86618,388.324463,391.218628,6062840,391.218628
"2013-02-11",387.746643,390.038055,385.430298,389.749115,4351851,389.749115
"2013-02-12",389.415375,392.478882,388.229828,388.892334,3731936,388.892334
"2013-02-13",388.608398,391.208649,388.528687,389.968292,2405382,389.968292
"2013-02-14",388.409149,392.897339,387.4328,392.439056,3483609,392.439056
"2013-02-15",392.229828,395.148895,392.06543,394.964569,5480064,394.964569
"2013-02-19",396.508789,401.993225,396.155121,401.918518,5885578,401.918518
"2013-02-20",401.146393,402.974548,394.416626,394.750366,5549122,394.750366
"2013-02-21",397.51004,401.22113,394.13269,396.279633,7039086,396.279633
"2013-02-22",398.137695,399.128967,395.417877,398.361847,4123197,398.361847
"2013-02-25",399.652008,402.695587,393.769043,393.908539,4625071,393.908539
"2013-02-26",396.015625,396.488861,390.735443,393.589722,4421511,393.589722
"2013-02-27",395.916016,400.872437,394.077911,398.396698,4067389,398.396698
"2013-02-28",399.05426,401.988251,399.019379,399.104065,4548586,399.104065
"2013-03-01",397.4104,402.062958,396.588501,401.589752,4367108,401.589752
"2013-03-04",401.146393,409.883667,400.996979,409.216156,5572007,409.216156
"2013-03-05",412.917297,418.506348,412.902344,417.734222,8118517,417.734222
"2013-03-06",418.944702,420.424133,412.857513,414.137695,5767537,414.137695
"2013-03-07",415.472717,416.747925,413.241058,414.745422,4120788,414.745422
"2013-03-08",415.691895,415.901093,410.984528,414.207458,5845629,414.207458
"2013-03-11",414.292145,418.282166,414.197479,415.851288,3201355,415.851288
"2013-03-12",413.803955,414.391754,410.297119,412.259735,4031655,412.259735
"2013-03-13",412.404205,413.794006,409.619659,411.114044,3294904,411.114044
"2013-03-14",411.950897,411.950897,407.168823,409.236084,3314778,409.236084
"2013-03-15",407.721771,408.618408,405.151398,405.629608,6222637,405.629608
"2013-03-18",400.996979,404.862488,399.238556,402.386749,3690381,402.386749
"2013-03-19",404.105316,408.095367,401.719269,404.145172,4212129,404.145172
"2013-03-20",406.889862,407.228607,404.204956,405.833832,2938573,405.833832
"2013-03-21",404.130219,406.934723,403.412903,404.115265,2966277,404.115265
"2013-03-22",405.848785,406.097839,403.308289,403.642059,2987556,403.642059
"2013-03-25",404.688141,408.085388,401.903564,403.308289,3436834,403.308289
"2013-03-26",405.231079,405.480164,402.386749,404.693115,2392735,404.693115
"2013-03-27",401.833832,401.993225,399.168823,399.831329,4342616,399.831329
"2013-03-28",400.493866,401.181274,395.168823,395.612152,4592750,395.612152
"2013-04-01",396.02063,399.627106,395.14389,399.099091,3628148,399.099091
"2013-04-02",400.767822,405.893616,400.49884,405.001953,4098304,405.001953
"2013-04-03",405.211182,405.579773,398.840057,401.594727,3490033,401.594727
"2013-04-04",400.623352,401.370575,394.172546,396.050507,4913548,396.050507
"2013-04-05",391.562317,392.025604,386.750366,390.062958,6893542,390.062958
"2013-04-08",387.92099,388.319489,382.765289,385.978271,5685431,385.978271
"2013-04-09",386.302032,390.411652,385.111511,387.373016,4330772,387.373016
"2013-04-10",389.998199,394.695587,386.551117,393.614624,3972033,393.614624
"2013-04-11",394.959595,395.069183,390.566071,393.719238,4072608,393.719238
"2013-04-12",394.516266,394.571045,390.003174,393.549866,3285670,393.549866
"2013-04-15",391.507538,397.011902,387.059204,389.505035,4924590,389.505035
"2013-04-16",391.826324,396.513763,390.496338,395.203674,3497059,395.203674
"2013-04-17",391.906036,393.94339,387.597198,389.818878,4089270,389.818878
"2013-04-18",391.208649,391.4328,379.208618,381.524963,6669907,381.524963
"2013-04-19",383.14389,400.219879,381.69931,398.441528,11649904,398.441528
"2013-04-22",398.805176,400.478912,386.052979,398.561096,5788415,398.561096
"2013-04-23",399.004425,406.227356,398.685638,402.441559,4601784,402.441559
"2013-04-24",402.546173,407.472687,402.491364,405.206177,3671912,405.206177
"2013-04-25",406.600952,406.710541,402.307068,403.039307,3999335,403.039307
"2013-04-26",402.292114,402.361847,396.802673,399.213654,4994049,399.213654
"2013-04-29",400.125244,409.813904,400.000702,408.000702,4618848,408.000702
"2013-04-30",407.970825,412.274689,407.313293,410.745422,4630692,410.745422
"2013-05-01",410.092865,410.82016,406.655762,408.683167,2920907,408.683167
"2013-05-02",408.518768,415.716797,407.995728,413.256012,4051730,413.256012
"2013-05-03",416.917297,421.818909,416.439087,421.280945,5044036,421.280945
"2013-05-06",422.546204,429.315826,422.546204,429.166382,4298652,429.166382
"2013-05-07",429.893646,430.322052,423.746704,427.014435,3932686,427.014435
"2013-05-08",426.899872,435.30835,424.862518,435.183838,4955104,435.183838
"2013-05-09",433.794037,438.187561,432.493896,434.112854,4417697,434.112854
"2013-05-10",436.020691,438.625916,434.451569,438.471497,3809626,438.471497
"2013-05-13",437.804016,439.587311,435.059296,437.126556,2907859,437.126556
"2013-05-14",437.111603,442.685699,436.932281,441.893677,3170439,441.893677
"2013-05-15",446.078003,456.479004,445.340759,456.234924,8001680,456.234924
"2013-05-16",457.784119,458.272278,449.320831,450.247375,6443261,450.247375
"2013-05-17",453.310883,455.039398,448.578613,452.892456,5604930,452.892456
"2013-05-20",450.810242,458.581116,450.810242,452.568665,4562437,452.568665
"2013-05-21",452.314606,454.127808,447.129059,451.791565,3980866,451.791565
"2013-05-22",449.594818,452.957214,441.784088,443.049347,5140396,443.049347
"2013-05-23",436.862518,443.318329,435.368134,439.746735,4567255,439.746735
"2013-05-24",435.995789,437.769135,433.878723,435.029388,4610818,435.029388
"2013-05-28",440.100403,444.404266,438.556183,438.989563,4531923,438.989563
"2013-05-29",436.21994,437.355682,430.53125,432.533752,4041893,432.533752
"2013-05-30",433.335754,437.80899,431.587311,433.754181,4257298,433.754181
"2013-05-31",432.439117,436.862518,432.140228,433.983337,3953564,433.983337
"2013-06-03",434.869995,435.35318,425.913574,432.195038,4969959,432.195038
"2013-06-04",432.304626,433.669495,425.440338,427.945953,3751208,427.945953
"2013-06-05",429.644592,433.101624,426.96463,428.244843,4229394,428.244843
"2013-06-06",430.536255,431.547455,422.028137,430.705597,5177534,430.705597
"2013-06-07",433.584808,438.356934,431.044342,438.222443,5369250,438.222443
"2013-06-10",439.403015,443.836395,438.401764,443.447845,4693125,443.447845
"2013-06-11",440.334503,441.843872,438.117828,438.262299,3528376,438.262299
"2013-06-12",441.076721,441.345734,433.201263,434.361908,4426128,434.361908
"2013-06-13",432.867493,438.187561,431.134003,436.862518,4155317,436.862518
"2013-06-14",438.406738,440.698151,435.432892,435.8862,4506830,435.8862
"2013-06-17",437.973358,443.054321,437.500153,441.470276,4308690,441.470276
"2013-06-18",442.665771,448.817719,442.516327,448.628418,4350044,448.628418
"2013-06-19",449.002045,453.71936,447.074249,448.658325,5853659,448.658325
"2013-06-20",445.325806,448.817719,440.005737,440.718079,6769278,440.718079
"2013-06-21",442.511353,443.278473,434.904877,438.82019,7994453,438.82019
"2013-06-24",434.312103,436.523804,430.013214,433.270996,6056416,433.270996
"2013-06-25",436.992035,438.19754,430.640839,431.482697,5125540,431.482697
"2013-06-26",435.243591,437.360657,433.659546,435.193787,3676529,435.193787
"2013-06-27",437.759186,440.693176,436.688171,436.8974,3867442,436.8974
"2013-06-28",435.816467,439.273499,435.462769,438.541229,4716212,438.541229
"2013-07-01",441.569885,444.37439,440.847595,442.282227,3462530,442.282227
"2013-07-02",443.437897,443.836395,436.99704,439.507629,3797180,439.507629
"2013-07-03",438.307129,442.924805,437.609741,441.559937,2101849,441.559937
"2013-07-05",443.343231,446.033173,442.013214,445.076752,3416558,445.076752
"2013-07-08",447.926056,451.442871,446.865051,450.855072,3953764,450.855072
"2013-07-09",453.799042,454.770416,447.313354,450.92981,3973639,450.92981
"2013-07-10",450.038147,453.868774,448.508881,451.303406,3429607,451.303406
"2013-07-11",454.795319,458.68573,452.56369,458.401794,5187772,458.401794
"2013-07-12",458.282257,459.776642,455.911133,459.776642,5155652,459.776642
"2013-07-15",460.424225,462.267303,456.469055,460.6185,3935697,460.6185
"2013-07-16",461.833923,462.25235,455.243622,458.087982,3980866,458.087982
"2013-07-17",458.780365,461.699432,456.439148,457.559967,3023490,457.559967
"2013-07-18",457.779144,458.282257,449.90863,453.639648,7296246,453.639648
"2013-07-19",441.649597,449.789093,436.170135,446.625946,14773769,446.625946
"2013-07-22",449.315857,454.63092,446.825195,453.649597,5828164,453.649597
"2013-07-23",453.649597,454.795319,448.105377,450.212494,4106736,450.212494
"2013-07-24",451.936035,453.450348,448.668274,449.76416,4172581,449.76416
"2013-07-25",445.266022,446.750458,441.38559,442.192566,6024698,442.192566
"2013-07-26",441.838867,443.333282,439.35321,441.021942,3568727,441.021942
"2013-07-29",440.797791,445.739258,438.800262,439.487701,3797983,439.487701
"2013-07-30",441.076721,446.132782,438.790314,443.796539,3524361,443.796539
"2013-07-31",444.827667,446.581116,441.435394,442.217468,4363294,442.217468
"2013-08-01",445.828918,450.58609,445.828918,450.421722,4292830,450.421722
"2013-08-02",450.033173,451.806519,448.728058,451.592316,3440648,451.592316
"2013-08-05",451.004517,451.069275,447.921082,450.810242,2629218,450.810242
"2013-08-06",450.655823,453.156464,446.192566,446.610992,3023490,446.610992
"2013-08-07",445.848846,447.547485,442.884949,443.662048,2768739,443.662048
"2013-08-08",446.072998,446.247345,440.992065,444.6633,2987155,444.6633
"2013-08-09",443.617218,446.087952,443.338257,443.54248,2657323,443.54248
"2013-08-12",441.794037,441.843872,439.178864,441.101654,2764323,441.101654
"2013-08-13",441.759186,442.591064,436.46402,438.979584,2850244,438.979584
"2013-08-14",437.544983,438.471497,431.960907,433.280945,4180009,433.280945
"2013-08-15",430.605988,430.845093,427.39801,428.224915,3752412,428.224915
"2013-08-16",429.031891,429.609711,426.670746,426.855042,3362757,426.855042
"2013-08-19",427.25354,434.371857,427.124023,431.20871,3635375,431.20871
"2013-08-20",432.55368,434.426666,430.157654,431.094147,2475243,431.094147
"2013-08-21",433.699402,436.817688,431.632141,433.04184,3527774,433.04184
"2013-08-22",434.720551,435.74173,433.500122,435.223663,1746321,435.223663
"2013-08-23",437.27597,437.360657,433.251068,433.480225,2162274,433.480225
"2013-08-26",433.37561,435.816467,431.40799,431.577332,2112890,431.577332
"2013-08-27",428.204987,430.252319,422.366852,423.487671,3481200,423.487671
"2013-08-28",423.537476,426.107849,422.302094,422.690643,2669770,422.690643
"2013-08-29",422.949677,428.583557,422.710571,426.117798,2968084,426.117798
"2013-08-30",426.282196,427.417938,421.201233,421.868744,3737155,421.868744
"2013-09-03",425.584808,431.477722,425.380554,428.583557,4110550,428.583557
"2013-09-04",428.568634,435.11908,425.988281,434.187561,4097702,434.187561
"2013-09-05",435.11908,438.29715,434.177582,438.137756,2592280,438.137756
"2013-09-06",439.572388,440.239868,435.238617,438.147705,3134907,438.147705
"2013-09-09",440.214966,443.213715,439.562408,442.366913,2478455,442.366913
"2013-09-10",443.348236,444.334534,440.349457,442.675751,2584852,442.675751
"2013-09-11",442.610992,446.810242,441.38559,446.421692,3233274,446.421692
"2013-09-12",447.024445,447.273499,443.343231,444.862549,2199212,444.862549
"2013-09-13",445.579865,446.167664,440.767883,442.875,2660736,442.875
"2013-09-16",446.426697,446.825195,440.782837,442.222443,2683019,442.222443
"2013-09-17",442.048096,442.536255,438.855072,441.400513,2528241,441.400513
"2013-09-18",441.520081,450.29718,439.8862,449.973389,3883903,449.973389
"2013-09-19",451.303406,451.303406,446.028168,447.517609,3207779,447.517609
"2013-09-20",447.517609,450.376892,446.137756,449.868774,8723175,449.868774
"2013-09-23",446.401764,449.111633,440.947235,441.594788,3568124,441.594788
"2013-09-24",441.594788,443.388062,439.054321,441.76416,2984746,441.76416
"2013-09-25",441.61969,441.61969,436.165161,436.977112,3310362,436.977112
"2013-09-26",437.510101,439.726807,435.866272,437.445343,2529245,437.445343
"2013-09-27",435.776611,437.121552,434.028168,436.558685,2527037,436.558685
"2013-09-30",432.917328,438.77536,432.533752,436.31958,3457712,436.31958
"2013-10-01",438.481476,442.177612,438.381836,441.843872,3382230,441.843872
"2013-10-02",439.716827,443.01944,437.270996,442.337006,3001810,442.337006
"2013-10-03",442.34198,445.380615,434.421692,436.409241,4249870,436.409241
"2013-10-04",435.866272,437.116577,433.37561,434.546204,2726180,434.546204
"2013-10-07",432.105377,435.363159,430.441589,431.253571,2596897,431.253571
"2013-10-08",431.044342,431.373108,424.224915,425.241089,3901971,425.241089
"2013-10-09",426.541229,429.714325,419.916046,426.332001,5322475,426.332001
"2013-10-10",430.307098,432.792786,428.498871,432.498901,4527507,432.498901
"2013-10-11",431.39801,435.1091,431.034363,434.366882,2828362,434.366882
"2013-10-14",431.711853,436.488922,431.079224,436.419189,2496523,436.419189
"2013-10-15",436.244843,441.161407,435.368134,439.358185,3195734,439.358185
"2013-10-16",441.280975,447.487701,440.354431,447.338257,4030250,447.338257
"2013-10-17",444.827667,446.775391,441.211243,442.735504,8545110,442.735504
"2013-10-18",486.466614,505.834015,485.181427,503.816559,23219507,503.816559
"2013-10-21",503.841492,507.597412,497.908722,499.776703,7283800,499.776703
"2013-10-22",500.623535,504.608612,496.035736,501.619812,4433757,501.619812
"2013-10-23",498.631012,515.442993,498.446686,513.779236,5346365,513.779236
"2013-10-24",514.008362,518.342102,510.486572,510.860168,4199883,510.860168
"2013-10-25",512.489075,512.489075,503.482819,505.704498,4076222,505.704498
"2013-10-28",505.704498,509.804138,504.603607,505.604858,2326086,505.604858
"2013-10-29",507.647217,516.533875,504.857666,516.185181,3222032,516.185181
"2013-10-30",516.778015,516.81781,511.08432,513.286072,2658126,513.286072
"2013-10-31",512.543884,518.815369,510.07312,513.365784,3292294,513.365784
"2013-11-01",513.968506,516.065674,510.636017,511.602386,2576220,511.602386
"2013-11-04",513.824036,514.257446,509.10675,511.13913,2286137,511.13913
"2013-11-05",508.269867,513.898804,506.810364,508.852692,2371656,508.852692
"2013-11-06",510.885071,511.582458,505.789185,509.465393,1832644,509.465393
"2013-11-07",509.39566,510.053192,501.938599,502.093018,3371791,502.093018
"2013-11-08",502.491547,507.348328,502.367004,506.11795,2591276,506.11795
"2013-11-11",502.870117,506.068146,502.11795,503.408112,2233541,503.408112
"2013-11-12",501.968506,506.880096,500.623535,504.000885,2445331,504.000885
"2013-11-13",501.49527,514.496521,501.370728,514.307251,3170640,514.307251
"2013-11-14",515.029541,517.933655,513.251221,515.682068,2342146,515.682068
"2013-11-15",515.502747,517.061951,513.231262,514.85022,2562168,514.85022
"2013-11-18",515.941101,522.411865,512.698303,513.848938,3532592,513.848938
"2013-11-19",513.933655,515.442993,509.614838,510.685822,2271683,510.685822
"2013-11-20",513.051941,514.75061,508.274872,509.246216,1934624,509.246216
"2013-11-21",511.582458,517.21637,511.08432,515.104248,2191785,515.104248
"2013-11-22",514.780457,516.15033,512.688293,514.018311,2517802,514.018311
"2013-11-25",516.643494,524.62854,515.577515,521.012146,3238092,521.012146
"2013-11-26",522.342163,528.768066,519.522705,527.228821,4589739,527.228821
"2013-11-27",529.032043,532.00592,528.020874,529.570068,2255623,529.570068
"2013-11-29",529.096802,531.318481,527.746887,527.816589,2394542,527.816589
"2013-12-02",529.769287,531.184021,523.418091,525.271179,2756694,525.271179
"2013-12-03",523.512756,529.734436,522.551331,524.663452,3364765,524.663452
"2013-12-04",523.721985,530.003418,523.03949,527.114258,2392133,527.114258
"2013-12-05",526.626099,527.851501,523.582458,526.695801,2275899,526.695801
"2013-12-06",532.897583,533.002197,528.060669,532.937439,2868311,532.937439
"2013-12-09",533.4953,539.134216,532.015869,537.057007,2976314,537.057007
"2013-12-10",536.065674,544.11554,535.81665,540.30481,3721698,540.30481
"2013-12-11",541.669678,543.622375,535.577515,536.633545,3436432,536.633545
"2013-12-12",537.769287,539.447998,532.504028,532.982239,3204968,532.982239
"2013-12-13",535.692078,536.135437,526.969788,528.414368,4341010,528.414368
"2013-12-16",530.013367,535.33844,529.022095,534.486633,3216009,534.486633
"2013-12-17",534.406921,538.362061,532.19519,532.932434,3082912,532.932434
"2013-12-18",533.923706,540.44928,527.542664,540.349609,4437169,540.349609
"2013-12-19",538.367065,543.956116,537.525208,541.081909,3343887,541.081909
"2013-12-20",542.117981,548.528992,541.968567,548.255005,6547651,548.255005
"2013-12-23",551.851501,555.81665,550.496582,555.467957,3456106,555.467957
"2013-12-24",555.403198,555.53772,551.981018,553.844055,1473904,553.844055
"2013-12-26",554.924988,557.410706,552.274963,556.643555,2685629,556.643555
"2013-12-27",557.908813,558.048279,554.392029,557.111816,3151167,557.111816
"2013-12-30",558.078186,558.157898,552.439331,552.658508,2481466,552.658508
"2013-12-31",554.043335,558.406982,551.064453,558.262512,2725979,558.262512
"2014-01-02",555.647278,556.788025,552.06073,554.481689,3656454,554.481689
"2014-01-03",555.418152,556.379578,550.401978,550.436829,3345894,550.436829
"2014-01-06",554.42688,557.340942,551.154114,556.573853,3551864,556.573853
"2014-01-07",560.399475,567.717041,558.486633,567.303589,5124336,567.303589
"2014-01-08",570.860291,571.517822,564.528992,568.484192,4501811,568.484192
"2014-01-09",569.585083,569.973572,560.678467,563.009705,4184626,563.009705
"2014-01-10",567.413208,567.413208,559.029602,562.979797,4303069,562.979797
"2014-01-13",561.131714,571.313599,556.499084,559.39325,4855933,559.39325
"2014-01-14",566.850281,573.350952,561.938721,572.553955,4983811,572.553955
"2014-01-15",574.342224,575.343445,569.759399,572.165405,3915020,572.165405
"2014-01-16",572.40448,576.802979,571.856567,575.951172,3380423,575.951172
"2014-01-17",576.265015,578.147949,569.963623,573.116821,5422850,573.116821
"2014-01-21",578.297424,579.82666,573.500366,579.677246,3974642,579.677246
"2014-01-22",581.12677,581.764404,577.266235,580.334778,3154580,580.334778
"2014-01-23",577.834106,579.074463,575.029663,577.883972,3912811,577.883972
"2014-01-24",573.355896,574.621155,559.403198,559.81665,7814180,559.81665
"2014-01-27",560.947449,561.146667,539.114258,548.558838,8739837,548.558838
"2014-01-28",553.086914,560.773071,552.897583,559.408203,4436969,559.408203
"2014-01-29",557.470459,558.780579,547.657227,551.39325,4777641,551.39325
"2014-01-30",570.362122,574.09314,561.520264,565.575073,10220968,565.575073
"2014-01-31",583.487915,591.054565,573.41571,588.279968,11174328,588.279968
"2014-02-03",587.398315,588.653564,563.891418,564.598755,9172452,564.598755
"2014-02-04",566.870239,575.343445,566.38208,566.954895,5644879,566.954895
"2014-02-05",569.555176,573.236389,561.90387,569.465515,4806950,569.465515
"2014-02-06",573.41571,577.913818,571.632385,577.814209,3907793,577.814209
"2014-02-07",581.634888,586.750732,578.113098,586.521545,5292162,586.521545
"2014-02-10",583.712097,588.99231,582.327271,584.275024,3904982,584.275024
"2014-02-11",587.88147,593.709656,583.916321,592.867798,4116974,592.867798
"2014-02-12",592.279968,592.778137,588.484192,591.129272,3461928,591.129272
"2014-02-13",588.17041,597.709656,587.627441,597.709656,3686567,597.709656
"2014-02-14",595.572632,599.946228,594.172913,599.154236,4389793,599.154236
"2014-02-18",598.461792,604.17041,597.75946,603.179138,4233609,603.179138
"2014-02-19",600.399536,602.352234,596.514099,598.92511,4222970,598.92511
"2014-02-20",599.323608,601.191589,597.869019,599.806763,3414350,599.806763
"2014-02-21",601.649841,602.676025,599.174133,599.6474,3738561,599.6474
"2014-02-24",600.429443,607.801819,600.299927,603.991089,3361151,603.991089
"2014-02-25",605.699707,609.963684,602.950012,607.722107,2888185,607.722107
"2014-02-26",609.714661,612.145508,604.61377,607.806763,3979260,607.806763
"2014-02-27",606.920105,609.829224,606.232666,607.328613,2529446,607.328613
"2014-02-28",607.891479,609.809265,600.857849,605.555237,4644544,605.555237
"2014-03-03",601.121826,601.664795,593.844116,599.099426,4225379,599.099426
"2014-03-04",605.231445,605.729553,602.491699,605.186584,2946403,605.186584
"2014-03-05",605.256348,609.256348,603.443176,606.855347,2479860,606.855347
"2014-03-06",608.857849,610.785645,607.024719,607.527832,2545706,607.527832
"2014-03-07",611.109436,611.204041,603.458069,605.126831,3041558,605.126831
"2014-03-10",605.575134,606.546509,599.796814,603.522827,2438305,603.522827
"2014-03-11",604.618713,604.8927,596.085754,597.754456,3438841,597.754456
"2014-03-12",595.966187,601.6698,589.883972,601.395813,3943325,601.395813
"2014-03-13",601.719604,602.989868,590.167908,592.309875,4708784,592.309875
"2014-03-14",588.788086,593.211487,584.075745,584.210266,4604996,584.210266
"2014-03-17",587.423218,596.299927,586.855347,593.824219,4340408,593.824219
"2014-03-18",595.104431,603.50293,594.302429,603.368408,3643606,603.368408
"2014-03-19",603.63739,603.732056,594.974915,597.385864,3237891,597.385864
"2014-03-20",597.734558,602.546509,595.44812,596.344727,3382029,596.344727
"2014-03-21",600.902649,602.556458,589.017212,589.311096,6441052,589.311096
"2014-03-24",589.883972,590.237671,570.835388,576.802979,6096968,576.802979
"2014-03-25",580.822937,582.735779,571.358398,577.196533,4838468,577.196533
"2014-03-26",578.835388,583.597534,563.637329,563.87146,5179341,563.87146
"2014-03-27",566.444824,566.444824,551.406128,556.930969,13136,556.930969
"2014-03-28",559.663452,564.87915,557.140381,558.456787,41213,558.456787
"2014-03-31",565.337891,565.447571,555.405151,555.445007,10830,555.445007
"2014-04-01",557.180237,566.893616,557.180237,565.607117,7922,565.607117
"2014-04-02",598.347229,603.174011,560.650757,565.447571,147103,565.447571
"2014-04-03",568.289734,585.672058,562.585449,568.180054,5099161,568.180054
"2014-04-04",573.076599,576.188049,541.513245,541.652893,6369339,541.652893
"2014-04-07",539.25946,546.978271,525.706665,536.676575,4401652,536.676575
"2014-04-08",541.11438,553.480408,540.127075,553.380676,3151228,553.380676
"2014-04-09",558.087769,563.822021,551.436035,562.595398,3330820,562.595398
"2014-04-10",563.453064,563.453064,538.421753,539.468872,4036853,539.468872
"2014-04-11",531.091858,538.521484,525.088379,529.147217,3924846,529.147217
"2014-04-14",536.776306,542.610291,528.110046,531.061951,2575050,531.061951
"2014-04-15",535.35022,536.975708,517.040466,534.971252,3855055,534.971252
"2014-04-16",541.513245,555.474915,538.521484,555.016174,4893298,555.016174
"2014-04-17",547.307373,547.995483,529.69574,534.632141,6809544,534.632141
"2014-04-21",534.632141,535.23053,524.160889,527.172668,2566728,527.172668
"2014-04-22",527.192566,535.759094,526.065674,533.345703,2365376,533.345703
"2014-04-23",532.328491,532.408264,524.809143,525.497253,2052319,525.497253
"2014-04-24",528.618652,530.194336,520.69043,523.722107,1883156,523.722107
"2014-04-25",521.079407,523.263367,514.008789,514.766724,2100351,514.766724
"2014-04-28",515.763977,517.180054,501.42334,515.73407,3335533,515.73407
"2014-04-29",515.484741,528.010376,514.906311,526.255188,2699090,526.255188
"2014-04-30",526.155457,526.554321,521.089355,525.218018,1751195,525.218018
"2014-05-01",525.666809,531.470825,522.445618,529.895203,1905517,529.895203
"2014-05-02",532.298584,532.537903,524.170898,526.484558,1688523,526.484558
"2014-05-05",523.383057,527.451904,519.892639,526.364868,1024104,526.364868
"2014-05-06",523.791931,525.367615,513.64978,513.729553,1689025,513.729553
"2014-05-07",514.377747,515.26532,501.921967,508.563751,3224328,508.563751
"2014-05-08",507.067841,515.813843,505.063354,509.600891,2021334,509.600891
"2014-05-09",509.351563,518.476501,502.819519,517.309753,2439479,517.309753
"2014-05-12",522.07666,528.738342,517.588989,528.469116,1912536,528.469116
"2014-05-13",529.436462,534.602234,528.060181,531.630432,1653427,531.630432
"2014-05-14",531.540649,531.540649,523.851746,525.208069,1191763,525.208069
"2014-05-15",524.26062,524.430176,516.003296,518.556274,1704367,518.556274
"2014-05-16",519.962463,520.371338,514.028748,519.204529,1485267,519.204529
"2014-05-19",518.2771,528.329468,516.165894,527.411987,1277799,527.411987
"2014-05-20",528.289551,534.761841,524.859009,528.319519,1784787,528.319519
"2014-05-21",531.440918,537.706726,530.453613,537.464417,1196275,537.464417
"2014-05-22",539.648376,546.100708,539.299377,543.567627,1615824,543.567627
"2014-05-23",545.761597,552.124146,542.211365,551.186707,1932190,551.186707
"2014-05-27",554.477661,564.450317,552.832214,564.400452,2104161,564.400452
"2014-05-28",563.024231,566.285278,559.463989,560.142151,1652023,560.142151
"2014-05-29",561.807556,562.45575,557.180237,558.546509,1354108,558.546509
"2014-05-30",559.264526,559.813049,554.387939,558.357056,1771149,558.357056
"2014-06-02",559.164795,559.364258,544.235779,552.41333,1435029,552.41333
"2014-06-03",549.481384,550.827698,541.064514,543.447937,1866611,543.447937
"2014-06-04",540.017395,547.10791,537.274902,543.168701,1816473,543.168701
"2014-06-05",544.903992,553.430542,542.95929,552.383423,1689125,552.383423
"2014-06-06",556.532043,556.532043,547.427063,554.806763,1736755,554.806763
"2014-06-09",555.624512,561.358765,554.517578,560.580933,1467518,560.580933
"2014-06-10",558.975342,562.056885,556.372498,559.015198,1351701,559.015198
"2014-06-11",556.472229,558.347046,553.500366,557.309875,1100112,557.309875
"2014-06-12",555.774109,556.462219,546.958313,549.840393,1458493,549.840393
"2014-06-13",550.747925,550.787842,544.066284,550.249268,1220542,550.249268
"2014-06-16",547.756165,548.115173,540.037354,542.789795,1702562,542.789795
"2014-06-17",542.709961,543.826904,537.853333,541.523254,1444555,541.523254
"2014-06-18",543.368164,552.044373,542.510559,551.854858,1741769,551.854858
"2014-06-19",552.722473,553.480408,547.008179,553.380676,2456827,553.380676
"2014-06-20",555.325378,556.053345,548.88501,554.83667,4508344,554.83667
"2014-06-23",553.630005,563.453064,552.732483,563.403198,1536808,563.403198
"2014-06-24",563.642517,571.078125,559.473938,563.074097,2207143,563.074097
"2014-06-25",563.712341,578.37207,563.672424,577.065674,1969392,577.065674
"2014-06-26",579.409241,580.855286,570.284302,574.422913,1741969,574.422913
