"dates","EW.Open","EW.High","EW.Low","EW.Close","EW.Volume","EW.Adjusted"
"2014-06-24",14.16,14.313333,14.126667,14.133333,3588000,14.133333
"2014-06-25",14.166667,14.396667,14.078333,14.118333,4020600,14.118333
"2014-06-26",14.153333,14.323333,14.131667,14.318333,2553000,14.318333
"2014-06-27",14.293333,14.698333,14.283333,14.643333,9028800,14.643333
"2014-06-30",14.608333,14.646667,14.286667,14.306667,5749200,14.306667
"2014-07-01",14.348333,14.541667,14.348333,14.523333,4433400,14.523333
"2014-07-02",14.508333,14.661667,14.503333,14.626667,3420000,14.626667
"2014-07-03",14.62,14.7,14.583333,14.681667,3950400,14.681667
"2014-07-07",14.578333,14.631667,14.505,14.571667,2643600,14.571667
"2014-07-08",14.513333,14.563333,14.445,14.49,3026400,14.49
"2014-07-09",14.518333,14.653333,14.493333,14.648333,2190000,14.648333
"2014-07-10",14.511667,14.706667,14.46,14.691667,2510400,14.691667
"2014-07-11",14.648333,14.735,14.503333,14.656667,3369600,14.656667
"2014-07-14",14.723333,14.723333,14.386667,14.465,5544600,14.465
"2014-07-15",14.498333,14.62,14.428333,14.59,5970000,14.59
"2014-07-16",14.595,14.621667,14.373333,14.4,4137000,14.4
"2014-07-17",14.335,14.516667,14.165,14.173333,5500200,14.173333
"2014-07-18",14.241667,14.351667,14.158333,14.221667,11776800,14.221667
"2014-07-21",14.19,14.281667,14.008333,14.22,5512800,14.22
"2014-07-22",14.285,14.373333,14.215,14.283333,4757400,14.283333
"2014-07-23",14.333333,14.401667,14.23,14.256667,3406200,14.256667
"2014-07-24",14.338333,14.353333,14.183333,14.195,13453200,14.195
"2014-07-25",14.168333,14.24,14.113333,14.166667,8001600,14.166667
"2014-07-28",14.231667,14.258333,14.115,14.15,10569600,14.15
"2014-07-29",14.196667,14.196667,14.058333,14.073333,6547800,14.073333
"2014-07-30",15.166667,15.75,15.086667,15.48,34095000,15.48
"2014-07-31",15.355,15.416667,15.035,15.041667,13731000,15.041667
"2014-08-01",15.033333,15.343333,14.903333,15.328333,11399400,15.328333
"2014-08-04",15.333333,15.59,15.268333,15.566667,6466800,15.566667
"2014-08-05",15.588333,15.796667,15.533333,15.635,8446800,15.635
"2014-08-06",15.498333,15.898333,15.463333,15.835,7248600,15.835
"2014-08-07",15.876667,15.918333,15.67,15.728333,6906600,15.728333
"2014-08-08",15.72,15.82,15.656667,15.785,3917400,15.785
"2014-08-11",15.816667,15.908333,15.726667,15.75,3082200,15.75
"2014-08-12",15.77,15.901667,15.72,15.831667,4419600,15.831667
"2014-08-13",15.853333,16.123333,15.835,15.98,5093400,15.98
"2014-08-14",16.028334,16.028334,15.91,15.948333,5148000,15.948333
"2014-08-15",15.981667,16.209999,15.946667,16.096666,4743600,16.096666
"2014-08-18",16.195,16.378332,16.153334,16.315001,4878000,16.315001
"2014-08-19",16.299999,16.336666,16.178333,16.328333,3485400,16.328333
"2014-08-20",16.263332,16.389999,16.106667,16.261667,5356800,16.261667
"2014-08-21",16.408333,16.49,16.344999,16.450001,5689800,16.450001
"2014-08-22",16.5,16.518333,16.360001,16.401667,3896400,16.401667
"2014-08-25",16.438334,16.486668,16.35,16.421667,2727000,16.421667
"2014-08-26",16.518333,16.558332,16.333332,16.466667,4553400,16.466667
"2014-08-27",16.446667,16.465,16.243334,16.253332,4189200,16.253332
"2014-08-28",16.280001,16.401667,16.138332,16.376667,3717600,16.376667
"2014-08-29",16.391666,16.558332,16.303333,16.543333,4378800,16.543333
"2014-09-02",16.559999,16.586666,16.139999,16.263332,5887200,16.263332
"2014-09-03",16.368334,16.438334,16.268333,16.318333,5202000,16.318333
"2014-09-04",16.343332,16.476667,16.264999,16.406668,4645800,16.406668
"2014-09-05",16.381666,16.506666,16.353333,16.488333,5018400,16.488333
"2014-09-08",16.434999,16.546667,16.413334,16.485001,8116800,16.485001
"2014-09-09",16.468332,16.625,16.396667,16.51,4464000,16.51
"2014-09-10",16.578333,16.790001,16.476667,16.751667,4687800,16.751667
"2014-09-11",16.790001,16.916668,16.74,16.863333,4126200,16.863333
"2014-09-12",16.816668,16.831667,16.563334,16.613333,5812800,16.613333
"2014-09-15",16.671667,16.98,16.555,16.898333,6764400,16.898333
"2014-09-16",16.896667,16.921667,16.703333,16.833332,5703000,16.833332
"2014-09-17",16.85,17.15,16.834999,17.076668,3784800,17.076668
"2014-09-18",17.08,17.243334,17.023333,17.219999,3465000,17.219999
"2014-09-19",17.290001,17.443333,17.206667,17.336666,8625000,17.336666
"2014-09-22",17.311666,17.448334,17.273333,17.331667,3920400,17.331667
"2014-09-23",17.1,17.356667,17.1,17.198334,3951000,17.198334
"2014-09-24",17.198334,17.278334,17.103333,17.264999,3450600,17.264999
"2014-09-25",17.338333,17.356667,17.108334,17.108334,3331800,17.108334
"2014-09-26",17.108334,17.166668,17.041668,17.125,3136200,17.125
"2014-09-29",17.031668,17.228333,17.011667,17.195,3240000,17.195
"2014-09-30",17.243334,17.261667,17.021667,17.025,2740800,17.025
"2014-10-01",17.051666,17.278334,16.959999,17.231667,5938800,17.231667
"2014-10-02",17.209999,17.41,17.141666,17.379999,4242000,17.379999
"2014-10-03",17.455,17.748333,17.436666,17.696667,4254000,17.696667
"2014-10-06",17.833332,18.121668,17.771667,17.818333,5169000,17.818333
"2014-10-07",17.733334,17.803333,17.620001,17.668333,4350600,17.668333
"2014-10-08",17.725,17.798332,17.610001,17.781668,5115600,17.781668
"2014-10-09",17.805,18.008333,17.6,17.611668,4882200,17.611668
"2014-10-10",17.651667,17.908333,17.424999,17.431667,4287000,17.431667
"2014-10-13",17.459999,17.58,17.203333,17.221666,4266600,17.221666
"2014-10-14",17.333332,17.493334,16.971666,17.078333,6747600,17.078333
"2014-10-15",16.9,16.958332,16.48,16.668333,7904400,16.668333
"2014-10-16",16.363333,16.513332,16.178333,16.338333,7574400,16.338333
"2014-10-17",16.466667,16.738333,16.383333,16.5,6993600,16.5
"2014-10-20",16.51,16.986668,16.448334,16.978333,5416800,16.978333
"2014-10-21",17.045,17.695,17.045,17.635,5232000,17.635
"2014-10-22",17.703333,17.776667,17.398333,17.543333,5007000,17.543333
"2014-10-23",17.608334,17.978333,17.406668,17.531668,8827200,17.531668
"2014-10-24",18.916668,19.656668,18.870001,19.459999,16916400,19.459999
"2014-10-27",19.426666,19.583332,19.26,19.503332,8329800,19.503332
"2014-10-28",19.508333,19.806667,19.338333,19.713333,5991000,19.713333
"2014-10-29",19.708332,20.02,19.668333,20,8347200,20
"2014-10-30",19.938334,20.084999,19.843332,20.046667,3958800,20.046667
"2014-10-31",20.263332,20.333332,20.048332,20.153334,3838800,20.153334
"2014-11-03",20.145,20.171667,19.961666,19.988333,4899000,19.988333
"2014-11-04",20.016666,20.138332,19.885,19.963333,6469800,19.963333
"2014-11-05",20.043333,20.200001,19.815001,20.183332,5344800,20.183332
"2014-11-06",20.120001,20.613333,20.096666,20.594999,4762800,20.594999
"2014-11-07",20.556667,20.556667,20.321667,20.459999,6274200,20.459999
"2014-11-10",20.459999,20.766666,20.455,20.766666,4095000,20.766666
"2014-11-11",20.83,20.891666,20.693333,20.798332,2539200,20.798332
"2014-11-12",20.764999,20.764999,20.406668,20.491667,5975400,20.491667
"2014-11-13",20.485001,20.809999,20.485001,20.758333,4446000,20.758333
"2014-11-14",20.696667,20.823334,20.543333,20.75,4717800,20.75
"2014-11-17",20.745001,21.103333,20.725,21.038334,4288800,21.038334
"2014-11-18",21.086666,21.326668,21.008333,21.313334,2912400,21.313334
"2014-11-19",21.243334,21.246668,20.821667,20.931667,4568400,20.931667
"2014-11-20",20.709999,20.913334,20.483334,20.898333,3294600,20.898333
"2014-11-21",21.033333,21.15,20.540001,20.583332,5961000,20.583332
"2014-11-24",20.786667,21.328333,20.639999,21.253332,9220800,21.253332
"2014-11-25",21.283333,21.483334,21.219999,21.261667,5472000,21.261667
"2014-11-26",21.291668,21.545,21.203333,21.526667,4000200,21.526667
"2014-11-28",21.596666,21.878332,21.514999,21.613333,1845000,21.613333
"2014-12-01",21.598333,21.844999,21.383333,21.565001,3675000,21.565001
"2014-12-02",21.725,22.1,21.566668,22.066668,4961400,22.066668
"2014-12-03",22.108334,22.133333,21.860001,21.91,3987600,21.91
"2014-12-04",21.843332,22,21.631666,21.666668,4951800,21.666668
"2014-12-05",21.666668,21.686666,21.573334,21.618334,7624800,21.618334
"2014-12-08",21.666668,22.381666,21.666668,22.021667,11658000,22.021667
"2014-12-09",21.853333,22.333332,21.834999,22.246668,8337000,22.246668
"2014-12-10",22.325001,22.325001,21.684999,21.728333,5716200,21.728333
"2014-12-11",21.841667,22.24,21.793333,22.011667,7560600,22.011667
"2014-12-12",21.826668,22.046667,21.468332,21.478333,5665200,21.478333
"2014-12-15",21.653334,21.681667,21.121668,21.168333,9469200,21.168333
"2014-12-16",21.111668,21.428333,20.889999,20.906668,6381600,20.906668
"2014-12-17",20.993334,21.668333,20.936666,21.623333,7866000,21.623333
"2014-12-18",21.826668,21.905001,21.648333,21.9,7766400,21.9
"2014-12-19",22.023333,22.291668,21.955,22.201668,9092400,22.201668
"2014-12-22",22.206667,22.373333,21.916668,22.078333,4238400,22.078333
"2014-12-23",22.208332,22.219999,21.408333,21.596666,3870000,21.596666
"2014-12-24",21.626667,21.926666,21.603333,21.791668,1487400,21.791668
"2014-12-26",21.821667,21.873333,21.593332,21.65,1540200,21.65
"2014-12-29",21.531668,21.648333,21.35,21.57,2303400,21.57
"2014-12-30",21.588333,21.781668,21.518333,21.545,2421600,21.545
"2014-12-31",21.615,21.766666,21.200001,21.23,2490000,21.23
"2015-01-02",21.365,21.635,21.101667,21.286667,3645600,21.286667
"2015-01-05",21.1,21.536667,21.083332,21.296667,3835800,21.296667
"2015-01-06",21.161667,21.469999,20.901667,21.17,4988400,21.17
"2015-01-07",21.366667,21.748333,21.211666,21.666668,4652400,21.666668
"2015-01-08",21.836666,22.245001,21.76,22.191668,6945600,22.191668
"2015-01-09",22.191668,22.333332,22.014999,22.193333,5044800,22.193333
"2015-01-12",22.288334,22.713333,22.141666,22.548332,6816600,22.548332
"2015-01-13",22.723333,22.865,22.106667,22.27,4483200,22.27
"2015-01-14",21.945,22.176666,21.836666,21.945,4680600,21.945
"2015-01-15",22.1,22.186666,21.411667,21.431667,7641600,21.431667
"2015-01-16",21.395,21.545,21.195,21.526667,5929200,21.526667
"2015-01-20",21.711666,21.98,21.336666,21.41,5881200,21.41
"2015-01-21",21.4,21.575001,21.256666,21.48,5327400,21.48
"2015-01-22",21.628332,21.813334,21.26,21.723333,6958200,21.723333
"2015-01-23",21.77,21.813334,21.583332,21.605,4618200,21.605
"2015-01-26",21.583332,21.73,21.469999,21.690001,5992200,21.690001
"2015-01-27",21.528334,21.741667,21.381666,21.563334,3273600,21.563334
"2015-01-28",21.663334,21.85,21.458332,21.478333,3775200,21.478333
"2015-01-29",21.485001,21.603333,21.301666,21.546667,4707000,21.546667
"2015-01-30",21.418333,21.493334,20.781668,20.891666,12488400,20.891666
"2015-02-02",20.948334,21.231667,20.76,20.913334,9238200,20.913334
"2015-02-03",21.061666,21.253332,20.661667,21.166668,8437800,21.166668
"2015-02-04",21.51,22.93,21.42,22.475,12419400,22.475
"2015-02-05",22.5,22.811666,22.438334,22.471666,6336600,22.471666
"2015-02-06",22.465,22.791668,21.991667,22.103333,7830000,22.103333
"2015-02-09",22.058332,22.136667,21.285,21.346666,6563400,21.346666
"2015-02-10",21.726667,21.85,21.543333,21.678333,5371800,21.678333
"2015-02-11",21.625,21.976667,21.559999,21.931667,5503800,21.931667
"2015-02-12",22.063334,22.145,21.76,22.056667,4317000,22.056667
"2015-02-13",22.120001,22.371668,21.875,22.371668,6404400,22.371668
"2015-02-17",22.348333,22.445,22.008333,22.173332,3972600,22.173332
"2015-02-18",22.206667,22.458332,22.166668,22.370001,5574000,22.370001
"2015-02-19",22.386667,22.496668,22.251667,22.286667,4069800,22.286667
"2015-02-20",22.219999,22.436666,21.99,22.41,4543800,22.41
"2015-02-23",22.41,22.48,22.266666,22.375,3608400,22.375
"2015-02-24",22.309999,22.495001,22.223333,22.331667,4147200,22.331667
"2015-02-25",22.276667,22.496668,22.258333,22.341667,4034400,22.341667
"2015-02-26",22.370001,22.583332,22.328333,22.483334,3771000,22.483334
"2015-02-27",22.4,22.526667,22.17,22.17,7015200,22.17
"2015-03-02",22.17,22.676666,22.101667,22.641666,7036800,22.641666
"2015-03-03",22.629999,22.683332,22.293333,22.43,4414200,22.43
"2015-03-04",22.315001,22.768333,22.258333,22.626667,3637800,22.626667
"2015-03-05",22.6,22.825001,22.52,22.608334,4076400,22.608334
"2015-03-06",22.538334,22.666668,22.098333,22.166668,4951200,22.166668
"2015-03-09",22.238333,22.41,22.071667,22.316668,11485800,22.316668
"2015-03-10",22.148333,22.313334,22.001667,22.275,5779800,22.275
"2015-03-11",22.333332,22.666668,22.275,22.451668,5689800,22.451668
"2015-03-12",22.51,22.903334,22.455,22.833332,7010400,22.833332
"2015-03-13",22.808332,22.889999,22.398333,22.558332,6314400,22.558332
"2015-03-16",22.833332,24.951668,22.833332,24.773333,17730600,24.773333
"2015-03-17",24.583332,24.793333,24.421667,24.683332,6813000,24.683332
"2015-03-18",24.666668,24.991667,24.591667,24.73,8021400,24.73
"2015-03-19",24.545,24.886667,24.543333,24.823334,5311200,24.823334
"2015-03-20",24.965,25.068333,24.451668,24.461666,10583400,24.461666
"2015-03-23",24.485001,24.586666,24.291668,24.35,4215600,24.35
"2015-03-24",24.413334,24.658333,24.219999,24.299999,4941000,24.299999
"2015-03-25",24.424999,24.646667,23.678333,23.708332,7768800,23.708332
"2015-03-26",23.461666,23.799999,23.021667,23.65,6321000,23.65
"2015-03-27",23.661667,24.028334,23.651667,23.946667,4422600,23.946667
"2015-03-30",24.145,24.205,23.981667,24.023333,3634800,24.023333
"2015-03-31",23.858334,24.018333,23.701668,23.743334,4330200,23.743334
"2015-04-01",23.676666,23.705,23.151667,23.450001,6037200,23.450001
"2015-04-02",23.551666,23.674999,23.315001,23.434999,5049000,23.434999
"2015-04-06",23.373333,23.438334,23.208332,23.308332,5367000,23.308332
"2015-04-07",23.33,23.513332,23.120001,23.125,6044400,23.125
"2015-04-08",23.191668,23.426666,23.006666,23.17,5981400,23.17
"2015-04-09",23.151667,23.333332,22.950001,23.228333,4813800,23.228333
"2015-04-10",23.333332,23.666668,23.226667,23.613333,6250200,23.613333
"2015-04-13",23.665001,24.311666,23.631666,23.85,5551800,23.85
"2015-04-14",23.834999,23.941668,23.548332,23.791668,3742200,23.791668
"2015-04-15",23.833332,23.833332,23.473333,23.546667,4213800,23.546667
"2015-04-16",23.503332,23.711666,23.459999,23.621668,2757000,23.621668
"2015-04-17",23.463333,23.521667,23.17,23.323334,3966000,23.323334
"2015-04-20",23.511667,23.844999,23.393333,23.546667,4319400,23.546667
"2015-04-21",23.605,23.666668,23.378332,23.413334,5257200,23.413334
"2015-04-22",23.498333,23.583332,23.268333,23.478333,3559200,23.478333
"2015-04-23",23.458332,23.868334,23.443333,23.653334,6629400,23.653334
"2015-04-24",24.061666,24.071667,22.719999,23.055,13819200,23.055
"2015-04-27",23.203333,23.236668,21.754999,21.828333,8502000,21.828333
"2015-04-28",21.818333,21.91,21.375,21.65,10513200,21.65
"2015-04-29",21.625,21.83,21.5,21.66,6949800,21.66
"2015-04-30",21.59,21.828333,21.014999,21.108334,7431600,21.108334
"2015-05-01",21.186666,21.513332,21.076668,21.198334,10633200,21.198334
"2015-05-04",21.273333,21.556667,21.261667,21.291668,6504000,21.291668
"2015-05-05",21.146667,21.413334,20.458332,20.643333,9301200,20.643333
"2015-05-06",20.643333,20.995001,20.561666,20.731667,7536600,20.731667
"2015-05-07",20.790001,20.976667,20.626667,20.658333,7421400,20.658333
"2015-05-08",20.793333,21.106667,20.711666,21.066668,11319000,21.066668
"2015-05-11",21,21.405001,21,21.178333,9754800,21.178333
"2015-05-12",21.85,22.283333,21.741667,21.745001,13159800,21.745001
"2015-05-13",21.833332,21.905001,21.315001,21.386667,9135600,21.386667
"2015-05-14",21.511667,21.796667,21.366667,21.76,6609000,21.76
"2015-05-15",21.763332,21.915001,21.583332,21.901667,5248800,21.901667
"2015-05-18",21.926666,22.1,21.771667,21.953333,3957000,21.953333
"2015-05-19",21.666668,21.881666,20.906668,21.846666,10796400,21.846666
"2015-05-20",21.905001,22.378332,21.84,22.059999,6684000,22.059999
"2015-05-21",21.985001,22.036667,21.715,21.969999,6202200,21.969999
"2015-05-22",21.868334,22.139999,21.788334,21.813334,3507000,21.813334
"2015-05-26",21.716667,21.924999,21.301666,21.426666,4777200,21.426666
"2015-05-27",21.469999,21.798332,21.363333,21.741667,6125400,21.741667
"2015-05-28",21.668333,21.908333,21.625,21.775,5941200,21.775
"2015-05-29",21.811666,21.986668,21.705,21.786667,6962400,21.786667
"2015-06-01",21.796667,22.08,21.540001,22.031668,5845800,22.031668
"2015-06-02",21.908333,22.078333,21.736668,21.875,5222400,21.875
"2015-06-03",21.906668,22.111668,21.821667,22.028334,4128000,22.028334
"2015-06-04",21.843332,21.993334,21.715,21.933332,5467800,21.933332
"2015-06-05",21.871668,22.184999,21.726667,22.15,4128000,22.15
"2015-06-08",22.1,22.338333,22.040001,22.151667,7120800,22.151667
"2015-06-09",22.371668,22.456667,22.088333,22.216667,3958200,22.216667
"2015-06-10",22.291668,22.511667,22.158333,22.450001,3424800,22.450001
"2015-06-11",22.475,22.735001,22.393333,22.528334,3697200,22.528334
"2015-06-12",22.423332,22.528334,22.225,22.263332,4558800,22.263332
"2015-06-15",22.121668,22.316668,22,22.266666,3616200,22.266666
"2015-06-16",22.243334,23.045,22.193333,22.985001,11986800,22.985001
"2015-06-17",22.998333,24.066668,22.666668,23.6,16913400,23.6
"2015-06-18",23.608334,24.478333,23.511667,24.183332,13847400,24.183332
"2015-06-19",24.206667,24.431667,24.063334,24.361668,7557000,24.361668
"2015-06-22",24.530001,24.549999,23.969999,24.053333,8572200,24.053333
"2015-06-23",24.186666,24.540001,23.98,24.105,5515200,24.105
"2015-06-24",24.006666,24.184999,23.798332,23.809999,5742600,23.809999
"2015-06-25",23.936666,24.346666,23.82,24.101667,5756400,24.101667
"2015-06-26",24.218332,24.441668,24.073334,24.346666,6133200,24.346666
"2015-06-29",24.075001,24.351667,23.695,23.725,4695600,23.725
"2015-06-30",23.951668,24.008333,23.608334,23.738333,3947400,23.738333
"2015-07-01",23.918333,23.965,23.698334,23.933332,4764000,23.933332
"2015-07-02",24.023333,24.091667,23.52,23.741667,5143800,23.741667
"2015-07-06",23.991667,24.405001,23.898333,24.186666,9874800,24.186666
"2015-07-07",24.200001,24.606667,23.953333,24.58,8041800,24.58
"2015-07-08",24.41,24.568333,23.76,23.836666,6686400,23.836666
"2015-07-09",24.166668,24.331667,24,24.178333,5412600,24.178333
"2015-07-10",24.583332,24.741667,24.273333,24.526667,5238600,24.526667
"2015-07-13",25.283333,25.483334,24.969999,25.351667,9599400,25.351667
"2015-07-14",25.388332,25.541668,25.205,25.383333,6336600,25.383333
"2015-07-15",25.421667,25.615,25.174999,25.434999,6399600,25.434999
"2015-07-16",25.538334,25.838333,25.528334,25.745001,5975400,25.745001
"2015-07-17",25.725,25.826668,25.438334,25.716667,4627800,25.716667
"2015-07-20",25.788334,25.788334,25.613333,25.668333,3314400,25.668333
"2015-07-21",25.674999,26.081667,25.636667,26.01,5949600,26.01
"2015-07-22",26.066668,26.268333,25.879999,26.120001,4587600,26.120001
"2015-07-23",26.208332,26.258333,25.915001,26.041668,4243800,26.041668
"2015-07-24",26.018333,26.236668,25.783333,25.85,4146000,25.85
"2015-07-27",25.75,25.791668,25.316668,25.453333,8151600,25.453333
"2015-07-28",25.66,25.966667,25.334999,25.966667,10877400,25.966667
"2015-07-29",25.808332,26.5,25.1,25.626667,11679000,25.626667
"2015-07-30",25.598333,25.833332,25.42,25.516666,7136400,25.516666
"2015-07-31",25.719999,25.775,25.338333,25.360001,4598400,25.360001
"2015-08-03",25.375,25.566668,24.918333,25.181667,6529800,25.181667
"2015-08-04",25.219999,25.299999,24.868334,24.895,5413200,24.895
"2015-08-05",24.916668,25.135,24.868334,25.02,5850600,25.02
"2015-08-06",25.004999,25.318333,23.936666,24.046667,8754000,24.046667
"2015-08-07",24.065001,24.196667,23.668333,23.986668,5721600,23.986668
"2015-08-10",24.161667,24.481667,24.023333,24.083332,3815400,24.083332
"2015-08-11",23.93,24.148333,23.818333,23.968332,4383600,23.968332
"2015-08-12",23.870001,24.15,23.523333,24.02,6036000,24.02
"2015-08-13",23.968332,24.216667,23.778334,24.066668,4325400,24.066668
"2015-08-14",24.021667,24.171667,23.791668,23.883333,4198800,23.883333
"2015-08-17",23.786667,24.163334,23.665001,24.128332,4333800,24.128332
"2015-08-18",24.045,24.563334,23.913334,24.211666,6923400,24.211666
"2015-08-19",24.030001,24.448334,23.790001,24.311666,5329800,24.311666
"2015-08-20",24.031668,24.161667,23.816668,23.816668,6014400,23.816668
"2015-08-21",23.641666,23.698334,23.301666,23.311666,8554800,23.311666
"2015-08-24",22.17,22.4,20.843332,22.321667,11952000,22.321667
"2015-08-25",23.013332,23.411667,22.625,22.625,8569200,22.625
"2015-08-26",23.033333,23.408333,22.483334,23.358334,7597800,23.358334
"2015-08-27",23.441668,24.368334,23.42,24.264999,9576000,24.264999
"2015-08-28",24.183332,24.476667,23.698334,24.116667,9325800,24.116667
"2015-08-31",24.063334,24.360001,23.469999,23.48,6057000,23.48
"2015-09-01",22.966667,23.148333,22.383333,22.578333,10452000,22.578333
"2015-09-02",22.895,23.176666,22.618334,23.171667,6552000,23.171667
"2015-09-03",23.26,23.496668,22.843332,22.924999,4521000,22.924999
"2015-09-04",22.695,22.885,22.436666,22.681667,3857400,22.681667
"2015-09-08",23.075001,23.316668,22.705,23.280001,6285000,23.280001
"2015-09-09",23.496668,23.503332,22.871668,22.92,6951000,22.92
"2015-09-10",22.891666,23.223333,22.863333,23.035,4419600,23.035
"2015-09-11",22.898333,23.191668,22.764999,23.188334,4286400,23.188334
"2015-09-14",23.188334,23.295,23.014999,23.166668,4390800,23.166668
"2015-09-15",23.15,23.440001,23.013332,23.416668,5929800,23.416668
"2015-09-16",23.356667,23.558332,23.171667,23.43,3814800,23.43
"2015-09-17",23.413334,23.893333,23.344999,23.601667,3957000,23.601667
"2015-09-18",23.461666,23.896667,23.436666,23.791668,10607400,23.791668
"2015-09-21",23.963333,24.138332,23.333332,23.596666,5344200,23.596666
"2015-09-22",23.406668,23.795,23.213333,23.688334,6244800,23.688334
"2015-09-23",23.648333,23.815001,23.541668,23.6,5028000,23.6
"2015-09-24",23.463333,23.586666,23.25,23.388332,4200600,23.388332
"2015-09-25",23.51,23.666668,22.703333,22.893333,5586600,22.893333
"2015-09-28",22.878332,22.91,22.190001,22.316668,12616800,22.316668
"2015-09-29",22.393333,23.056667,22.221666,22.965,9252000,22.965
"2015-09-30",23.26,23.733334,23.073334,23.695,9282000,23.695
"2015-10-01",23.586666,24.883333,23.438334,24.833332,14404200,24.833332
"2015-10-02",24.666668,25.790001,24.5,25.758333,11945400,25.758333
"2015-10-05",25.761667,25.761667,24.766666,24.895,13761000,24.895
"2015-10-06",24.793333,25.028334,24.014999,24.051666,12582000,24.051666
"2015-10-07",24.166668,24.225,23.540001,24.213333,12753600,24.213333
"2015-10-08",24.073334,24.451668,23.865,24.378332,6354600,24.378332
"2015-10-09",24.378332,24.796667,24.378332,24.703333,9826800,24.703333
"2015-10-12",24.728333,25.051666,24.556667,24.921667,6674400,24.921667
"2015-10-13",24.65,24.65,24.061666,24.096666,12322200,24.096666
"2015-10-14",24.178333,24.57,23.978333,24.068333,7098000,24.068333
"2015-10-15",24.113333,24.636667,23.993334,24.525,8207400,24.525
"2015-10-16",24.618334,25.238333,24.541668,25.213333,8436000,25.213333
"2015-10-19",25.208332,25.333332,25.003332,25.233334,5232600,25.233334
"2015-10-20",25.171667,25.323334,24.969999,25.200001,4286400,25.200001
"2015-10-21",25.368334,25.375,24.308332,24.818333,7543200,24.818333
"2015-10-22",24.993334,25.24,24.291668,24.763332,8155200,24.763332
"2015-10-23",24.93,25.174999,24.303333,24.98,11167800,24.98
"2015-10-26",25.068333,25.23,24.281668,24.486668,12772800,24.486668
"2015-10-27",25.916668,26.141666,24.879999,25.163334,15868200,25.163334
"2015-10-28",25.15,25.716667,24.958332,25.674999,6842400,25.674999
"2015-10-29",25.591667,25.996668,25.446667,25.833332,6634800,25.833332
"2015-10-30",25.851667,26.413334,25.698334,26.191668,8489400,26.191668
"2015-11-02",26.271667,26.473333,26.166668,26.253332,5161800,26.253332
"2015-11-03",26.171667,26.498333,25.853333,26.323334,5044800,26.323334
"2015-11-04",26.351667,26.416668,25.963333,26.073334,3251400,26.073334
"2015-11-05",26.001667,26.576668,26.001667,26.441668,4688400,26.441668
"2015-11-06",26.426666,26.455,25.950001,26.195,3606000,26.195
"2015-11-09",26.183332,26.303333,25.809999,26.196667,3329400,26.196667
"2015-11-10",26.218332,26.351667,25.918333,26.261667,3138600,26.261667
"2015-11-11",26.266666,26.5,26.108334,26.233334,2884200,26.233334
"2015-11-12",25.736668,26.498333,25.468332,25.491667,5572200,25.491667
"2015-11-13",25.536667,25.876667,25.415001,25.545,4261800,25.545
"2015-11-16",25.528334,25.808332,25.291668,25.785,3250200,25.785
"2015-11-17",25.75,25.996668,25.610001,25.793333,4263000,25.793333
"2015-11-18",25.833332,26.201668,25.639999,26.181667,3312000,26.181667
"2015-11-19",26.066668,26.225,25.833332,25.988333,3367200,25.988333
"2015-11-20",26.158333,26.706667,25.995001,26.280001,5357400,26.280001
"2015-11-23",26.188334,26.969999,26.129999,26.84,5695200,26.84
"2015-11-24",26.666668,26.891666,26.493334,26.735001,4463400,26.735001
"2015-11-25",26.818333,27.471666,26.735001,27.278334,3882000,27.278334
"2015-11-27",27.366667,27.648333,27.201668,27.52,2266200,27.52
"2015-11-30",27.516666,27.811666,27.166668,27.166668,6870000,27.166668
"2015-12-01",27.386667,27.666668,27.139999,27.473333,5637000,27.473333
"2015-12-02",27.440001,27.59,27.083332,27.143333,7035000,27.143333
"2015-12-03",27.191668,27.385,26.15,26.233334,6855600,26.233334
"2015-12-04",26.326668,27.049999,26.27,27.003332,7099800,27.003332
"2015-12-07",26.85,27.211666,26.503332,26.798332,4974600,26.798332
"2015-12-08",26.783333,26.995001,26.533333,26.636667,5989800,26.636667
"2015-12-09",26.415001,27.24,26.161667,27.001667,8685000,27.001667
"2015-12-10",27.071667,27.661667,26.901667,27.261667,6256800,27.261667
"2015-12-11",26.93,27.366667,26.536667,26.618334,6834600,26.618334
"2015-12-14",27.040001,27.24,26.443333,26.843332,4972800,26.843332
"2015-12-15",26.956667,27.126667,26.513332,26.676666,5426100,26.676666
"2015-12-16",26.959999,27.33,26.753332,27.190001,2991900,27.190001
"2015-12-17",27.466667,27.613333,26.976667,26.996668,2642700,26.996668
"2015-12-18",26.763332,26.786667,26.07,26.076668,7147200,26.076668
"2015-12-21",26.286667,26.563334,26,26.32,2980500,26.32
"2015-12-22",26.48,26.549999,26.153334,26.433332,4595100,26.433332
"2015-12-23",26.653334,26.736668,26.190001,26.366667,2295300,26.366667
"2015-12-24",26.35,26.686666,26.333332,26.393333,1546200,26.393333
"2015-12-28",26.33,26.706667,26.33,26.606667,2350500,26.606667
"2015-12-29",26.653334,26.806667,26.51,26.586666,2923500,26.586666
"2015-12-30",26.66,26.74,26.370001,26.403334,1996500,26.403334
"2015-12-31",26.27,26.586666,26.139999,26.326668,4334400,26.326668
"2016-01-04",26.033333,26.336666,25.5,26.280001,7620300,26.280001
"2016-01-05",26.223333,26.816668,26.143333,26.67,4700100,26.67
