"dates","GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted"
"2014-07-09",25.413462,25.413462,25.25,25.307692,39333320,21.7071
"2014-07-10",25.125,25.278847,25.096153,25.192308,34568040,21.608137
"2014-07-11",25.182692,25.528847,25.115385,25.528847,36857808,21.896791
"2014-07-14",25.605768,25.826923,25.596153,25.634615,26284752,21.987509
"2014-07-15",25.721153,25.769232,25.528847,25.586538,43097808,21.946276
"2014-07-16",25.663462,26.105768,25.634615,25.980768,48863048,22.28441
"2014-07-17",25.884615,25.942308,25.576923,25.586538,39050856,21.946276
"2014-07-18",25.740385,25.75,25.240385,25.442308,57619120,21.822563
"2014-07-21",25.317308,25.317308,24.730768,24.980768,61716720,21.426687
"2014-07-22",25.067308,25.096153,24.855768,25.019232,35915984,21.459679
"2014-07-23",25.067308,25.086538,24.913462,24.913462,33343232,21.368958
"2014-07-24",24.951923,25.076923,24.903847,24.942308,22891232,21.393702
"2014-07-25",24.971153,24.990385,24.740385,24.798077,25619464,21.269993
"2014-07-28",24.682692,24.740385,24.461538,24.605768,34299408,21.10504
"2014-07-29",24.586538,24.730768,24.471153,24.471153,23430056,20.989578
"2014-07-30",24.596153,24.798077,24.423077,24.653847,26871728,21.14628
"2014-07-31",24.548077,24.576923,24.182692,24.182692,39515008,20.742155
"2014-08-01",24.105768,24.384615,23.798077,24.375,41806752,20.907106
"2014-08-04",24.355768,24.442308,24.134615,24.298077,29546712,20.841125
"2014-08-05",24.134615,24.317308,23.990385,24.057692,28802072,20.634939
"2014-08-06",24.163462,24.586538,24.125,24.461538,49111504,20.981325
"2014-08-07",24.625,24.711538,24.442308,24.519232,37614200,21.030819
"2014-08-08",24.480768,24.682692,24.326923,24.673077,23846680,21.162773
"2014-08-11",24.846153,25,24.730768,24.798077,28988024,21.269993
"2014-08-12",24.855768,24.865385,24.605768,24.625,22651512,21.121538
"2014-08-13",24.730768,24.923077,24.711538,24.836538,20664904,21.302984
"2014-08-14",24.894232,24.951923,24.740385,24.884615,24254984,21.344212
"2014-08-15",24.951923,24.971153,24.528847,24.653847,29294616,21.14628
"2014-08-18",24.875,25.067308,24.855768,25.067308,27882296,21.500919
"2014-08-19",25.134615,25.153847,25.048077,25.048077,16782688,21.484426
"2014-08-20",25.076923,25.384615,25.009615,25.346153,30009616,21.740091
"2014-08-21",25.403847,25.432692,25.288462,25.413462,23072400,21.797823
"2014-08-22",25.326923,25.355768,25.105768,25.144232,23695776,21.566895
"2014-08-25",25.144232,25.278847,25.019232,25.192308,22730448,21.608137
"2014-08-26",25.211538,25.269232,25.009615,25.009615,27366144,21.451433
"2014-08-27",25.048077,25.192308,25.019232,25.125,22023560,21.550402
"2014-08-28",25.028847,25.086538,24.961538,25.009615,13976456,21.451433
"2014-08-29",25.028847,25.086538,24.903847,24.980768,22790560,21.426687
"2014-09-02",24.894232,25.028847,24.778847,24.855768,25353848,21.319475
"2014-09-03",24.980768,25,24.826923,24.951923,20760688,21.401947
"2014-09-04",24.990385,25.125,24.894232,24.961538,27967472,21.410198
"2014-09-05",24.903847,25.096153,24.807692,25.096153,21883264,21.525656
"2014-09-08",25.134615,25.259615,25.057692,25.076923,21194888,21.509163
"2014-09-09",25.067308,25.105768,24.855768,24.903847,22533056,21.360712
"2014-09-10",24.990385,25.028847,24.855768,24.951923,19874400,21.401947
"2014-09-11",24.913462,25.086538,24.836538,25.019232,23484240,21.459679
"2014-09-12",24.971153,24.971153,24.807692,24.875,25589200,21.335974
"2014-09-15",24.836538,24.951923,24.759615,24.923077,15961088,21.377205
"2014-09-16",24.923077,25.259615,24.884615,25.201923,28582216,21.616377
"2014-09-17",25.307692,25.384615,25.096153,25.259615,30795232,21.665861
"2014-09-18",25.182692,25.346153,25.125,25.201923,32862128,21.798939
"2014-09-19",25.336538,25.384615,25.240385,25.278847,39776048,21.865471
"2014-09-22",25.182692,25.259615,25.028847,25.076923,23925928,21.690815
"2014-09-23",24.990385,25.134615,24.980768,25.019232,22552192,21.640909
"2014-09-24",25.009615,25.009615,24.701923,24.932692,35422088,21.566063
"2014-09-25",24.884615,24.884615,24.548077,24.567308,31914376,21.250013
"2014-09-26",24.596153,24.711538,24.451923,24.644232,30089176,21.316547
"2014-09-29",24.384615,24.538462,24.326923,24.442308,31977504,21.141891
"2014-09-30",24.384615,24.711538,24.355768,24.634615,42432832,21.308231
"2014-10-01",24.451923,24.490385,24.115385,24.192308,43764448,20.925648
"2014-10-02",24.221153,24.278847,24.048077,24.153847,29639064,20.892378
"2014-10-03",24.317308,24.451923,24.182692,24.423077,22524424,21.125259
"2014-10-06",24.615385,24.644232,24.105768,24.25,31712304,20.97555
"2014-10-07",24.134615,24.221153,23.846153,23.855768,33264608,20.634548
"2014-10-08",23.990385,24.278847,23.711538,24.278847,38394824,21.000502
"2014-10-09",24.259615,24.336538,23.778847,23.826923,35373208,20.609602
"2014-10-10",23.836538,23.913462,23.278847,23.336538,49750792,20.185432
"2014-10-13",23.307692,23.394232,22.980768,23.028847,40616992,19.919292
"2014-10-14",23.25,23.692308,23.125,23.173077,43936256,20.044043
"2014-10-15",22.942308,23.461538,22.778847,23.346153,68262064,20.193745
"2014-10-16",23.067308,23.567308,23.038462,23.317308,53765816,20.1688
"2014-10-17",24.038462,24.278847,23.75,23.865385,54743312,20.642868
"2014-10-20",23.951923,24.153847,23.759615,24.067308,35223240,20.817528
"2014-10-21",24.298077,24.548077,24.163462,24.471153,32951984,21.16684
"2014-10-22",24.365385,24.5,24.182692,24.221153,31229848,20.950598
"2014-10-23",24.442308,24.701923,24.423077,24.461538,32198920,21.158522
"2014-10-24",24.461538,24.663462,24.432692,24.653847,21386456,21.324863
"2014-10-27",24.673077,24.711538,24.403847,24.538462,20575880,21.225061
"2014-10-28",24.596153,24.884615,24.576923,24.884615,29730272,21.524473
"2014-10-29",24.884615,24.903847,24.413462,24.673077,29982888,21.341505
"2014-10-30",24.442308,24.730768,24.346153,24.682692,27220752,21.349817
"2014-10-31",24.865385,24.932692,24.682692,24.817308,41549560,21.466255
"2014-11-03",24.509615,24.846153,24.5,24.711538,36511280,21.374763
"2014-11-04",24.740385,24.807692,24.605768,24.711538,23456056,21.374763
"2014-11-05",24.903847,24.903847,24.682692,24.826923,32849128,21.474575
"2014-11-06",24.894232,25.375,24.875,25.346153,41827552,21.923695
"2014-11-07",25.278847,25.490385,25.201923,25.394232,27446432,21.965279
"2014-11-10",25.394232,25.509615,25.365385,25.451923,16928912,22.015179
"2014-11-11",25.451923,25.480768,25.230768,25.365385,19722664,21.940327
"2014-11-12",25.259615,25.576923,25.259615,25.5,29227744,22.056765
"2014-11-13",25.451923,25.644232,25.355768,25.403847,26443144,21.973593
"2014-11-14",25.413462,25.490385,25.365385,25.442308,17621656,22.006861
"2014-11-17",25.451923,25.653847,25.403847,25.586538,25598040,22.131615
"2014-11-18",25.673077,26.009615,25.663462,25.971153,38245064,22.464298
"2014-11-19",25.951923,25.961538,25.740385,25.884615,35084816,22.389444
"2014-11-20",25.769232,25.932692,25.721153,25.817308,22045296,22.331226
"2014-11-21",26.048077,26.057692,25.826923,25.951923,37628760,22.44767
"2014-11-24",25.971153,26.048077,25.778847,25.961538,24963640,22.45598
"2014-11-25",25.971153,25.990385,25.807692,25.826923,29149120,22.339546
"2014-11-26",25.855768,25.932692,25.75,25.836538,20061288,22.347862
"2014-11-28",25.769232,25.865385,25.423077,25.471153,32432608,22.031811
"2014-12-01",25.153847,25.211538,24.855768,25.019232,50925784,21.640909
"2014-12-02",25.067308,25.192308,25.028847,25.048077,26242008,21.665863
"2014-12-03",25.153847,25.451923,25.086538,25.365385,35735336,21.940327
"2014-12-04",25.25,25.269232,24.923077,25.086538,30770584,21.699135
"2014-12-05",25.134615,25.144232,24.932692,25.009615,23284768,21.632597
"2014-12-08",24.884615,25.086538,24.625,24.701923,39133016,21.366446
"2014-12-09",24.480768,24.701923,24.298077,24.596153,33809568,21.274961
"2014-12-10",24.634615,24.644232,24.182692,24.298077,47122608,21.017138
"2014-12-11",24.346153,24.701923,24.336538,24.432692,42536416,21.133574
"2014-12-12",24.375,24.394232,23.903847,23.932692,53086280,20.70109
"2014-12-15",24.057692,24.067308,23.471153,23.644232,66116960,20.451576
"2014-12-16",23.596153,24.211538,23.461538,23.548077,50323520,20.368404
"2014-12-17",23.663462,23.769232,23.134615,23.711538,80692872,20.509798
"2014-12-18",24.163462,24.182692,23.730768,24.173077,54126488,21.105865
"2014-12-19",24.153847,24.711538,24.038462,24.634615,90182248,21.508841
"2014-12-22",24.663462,24.778847,24.576923,24.721153,36647624,21.584398
"2014-12-23",24.701923,25,24.615385,24.884615,32655688,21.727121
"2014-12-24",24.894232,24.942308,24.711538,24.836538,18579704,21.685148
"2014-12-26",24.846153,24.903847,24.75,24.788462,15577640,21.643167
"2014-12-29",24.711538,24.855768,24.692308,24.711538,21692528,21.576004
"2014-12-30",24.625,24.711538,24.442308,24.586538,23071880,21.466866
"2014-12-31",24.442308,24.538462,24.298077,24.298077,29334760,21.215006
"2015-01-02",24.365385,24.480768,23.913462,24.096153,42557632,21.038706
"2015-01-05",24.048077,24.048077,23.576923,23.653847,43714528,20.652521
"2015-01-06",23.519232,23.625,23.009615,23.144232,66310400,20.207563
"2015-01-07",23.278847,23.451923,23.057692,23.153847,45388200,20.215967
"2015-01-08",23.384615,23.442308,23.201923,23.432692,44953376,20.459427
"2015-01-09",23.576923,23.586538,23.028847,23.105768,44857488,20.173981
"2015-01-12",23.144232,23.211538,22.855768,23.057692,44585944,20.132011
"2015-01-13",23.326923,23.394232,22.721153,22.942308,42819712,20.031263
"2015-01-14",22.740385,22.932692,22.509615,22.865385,43524832,19.964102
"2015-01-15",22.942308,23.048077,22.653847,22.673077,32739304,19.796196
"2015-01-16",22.605768,22.740385,22.548077,22.682692,51785656,19.80459
"2015-01-20",22.923077,22.951923,22.644232,22.932692,46344584,20.022865
"2015-01-21",22.913462,23.153847,22.798077,23.115385,39125112,20.182386
"2015-01-22",23.365385,23.423077,23.038462,23.346153,49014472,20.383863
"2015-01-23",23.490385,23.932692,23.355768,23.538462,66288248,20.551771
"2015-01-26",23.769232,23.788462,23.461538,23.644232,40741896,20.644127
"2015-01-27",23.451923,23.519232,23.269232,23.442308,39934024,20.467819
"2015-01-28",23.528847,23.548077,22.894232,22.923077,51639952,20.014467
"2015-01-29",22.923077,23.269232,22.865385,23.153847,42053856,20.215967
"2015-01-30",22.961538,23.182692,22.903847,22.971153,56900688,20.056448
"2015-02-02",23.076923,23.288462,22.980768,23.278847,41186600,20.3251
"2015-02-03",23.355768,23.586538,23.326923,23.528847,39232752,20.543381
"2015-02-04",23.471153,23.490385,23.153847,23.230768,34565440,20.283121
"2015-02-05",23.317308,23.557692,23.307692,23.557692,26673296,20.568563
"2015-02-06",23.596153,23.798077,23.528847,23.576923,28570880,20.585358
"2015-02-09",23.528847,23.798077,23.509615,23.692308,28375360,20.686102
"2015-02-10",23.817308,23.846153,23.605768,23.769232,28158832,20.753267
"2015-02-11",23.759615,23.865385,23.653847,23.817308,25433512,20.795237
"2015-02-12",23.855768,24.028847,23.759615,23.932692,27583192,20.895983
"2015-02-13",24.028847,24.201923,23.980768,24.182692,34399248,21.11426
"2015-02-17",24.153847,24.240385,24.019232,24.201923,37429080,21.131052
"2015-02-18",24.317308,24.317308,24.182692,24.278847,31970432,21.198215
"2015-02-19",24.067308,24.240385,23.990385,24.048077,34562216,21.189737
"2015-02-20",23.923077,24.25,23.846153,24.240385,41485392,21.359194
"2015-02-23",24.25,24.326923,24.134615,24.201923,32005480,21.325302
"2015-02-24",24.153847,24.471153,24.125,24.413462,44162664,21.511696
"2015-02-25",24.471153,25.057692,24.461538,24.913462,70948384,21.952269
"2015-02-26",24.942308,25.009615,24.817308,24.894232,39777088,21.935322
"2015-02-27",24.836538,25.259615,24.759615,24.990385,53593072,22.020046
"2015-03-02",24.884615,25.115385,24.855768,25.105768,33705360,22.121719
"2015-03-03",25.048077,25.076923,24.788462,24.865385,31763992,21.909904
"2015-03-04",24.769232,24.778847,24.490385,24.673077,32805552,21.740461
"2015-03-05",24.634615,24.826923,24.596153,24.826923,29508752,21.876019
"2015-03-06",24.721153,24.788462,24.355768,24.442308,33578272,21.537115
"2015-03-09",24.538462,24.711538,24.509615,24.653847,32854744,21.723509
"2015-03-10",24.519232,24.653847,24.201923,24.201923,38939784,21.325302
"2015-03-11",24.307692,24.509615,24.173077,24.221153,37646024,21.342249
"2015-03-12",24.298077,24.432692,24.201923,24.423077,30544280,21.520164
"2015-03-13",24.307692,24.384615,23.855768,24.076923,47119280,21.21516
"2015-03-16",24.096153,24.5,24,24.471153,35994816,21.562534
"2015-03-17",24.326923,24.413462,24.125,24.336538,35629360,21.443916
"2015-03-18",24.211538,24.855768,24.144232,24.653847,39834912,21.723509
"2015-03-19",24.461538,24.625,24.288462,24.355768,39847392,21.460861
"2015-03-20",24.365385,24.548077,24.326923,24.423077,52657904,21.520164
"2015-03-23",24.5,24.75,24.471153,24.490385,33263880,21.579479
"2015-03-24",24.403847,24.5,24.298077,24.298077,26833352,21.410027
"2015-03-25",24.259615,24.355768,23.951923,23.951923,36293296,21.105017
"2015-03-26",23.846153,23.961538,23.721153,23.846153,33804576,21.011814
"2015-03-27",23.961538,23.961538,23.759615,23.903847,29453424,21.062654
"2015-03-30",24.019232,24.230768,24.009615,24.153847,28372656,21.282936
"2015-03-31",24.125,24.125,23.855768,23.855768,36338536,21.020287
"2015-04-01",23.769232,23.961538,23.625,23.884615,40299480,21.045708
"2015-04-02",23.855768,24.038462,23.75,23.980768,30381624,21.130432
"2015-04-06",23.942308,24.432692,23.836538,24.211538,34782904,21.333778
"2015-04-07",24.201923,24.307692,24.038462,24.057692,22112064,21.198214
"2015-04-08",24.086538,24.153847,23.913462,24.048077,23336768,21.189737
"2015-04-09",24.125,24.836538,23.961538,24.740385,62555896,21.799761
"2015-04-10",26.086538,27.576923,25.961538,27.413462,366809976,24.155121
"2015-04-13",26.980768,27.105768,26.442308,26.567308,160144296,23.409536
"2015-04-14",26.423077,26.769232,26.326923,26.663462,58008288,23.494268
"2015-04-15",26.625,26.778847,26.375,26.403847,58676904,23.265509
"2015-04-16",26.259615,26.442308,26.134615,26.230768,64857624,23.112999
"2015-04-17",26.346153,26.634615,25.884615,26.201923,91306280,23.087587
"2015-04-20",26.269232,26.384615,25.971153,25.980768,64154480,22.892712
"2015-04-21",25.990385,26.019232,25.528847,25.596153,79947192,22.553814
"2015-04-22",25.673077,25.980768,25.576923,25.875,48938344,22.799522
"2015-04-23",25.75,26.028847,25.682692,25.817308,39692432,22.748686
"2015-04-24",25.846153,25.903847,25.673077,25.769232,28822560,22.706322
"2015-04-27",25.923077,25.961538,25.778847,25.846153,37666408,22.774097
"2015-04-28",25.913462,26.115385,25.615385,26.076923,39963664,22.977442
"2015-04-29",25.913462,26.201923,25.865385,26.048077,38640160,22.952021
"2015-04-30",26.019232,26.298077,25.932692,26.038462,44704400,22.943548
"2015-05-01",26.048077,26.269232,25.951923,26.259615,29435432,23.138422
"2015-05-04",26.307692,26.548077,26.201923,26.221153,27249768,23.10453
"2015-05-05",26.201923,26.307692,25.817308,25.884615,31561192,22.807987
"2015-05-06",25.961538,26.134615,25.586538,25.778847,28871440,22.714798
"2015-05-07",25.75,26.076923,25.634615,26,32279728,22.90966
"2015-05-08",26.201923,26.432692,26.173077,26.307692,38710360,23.180777
"2015-05-11",26.201923,26.25,25.826923,25.884615,33751536,22.807987
"2015-05-12",25.788462,26.048077,25.721153,25.990385,30981392,22.901192
"2015-05-13",25.980768,26.192308,25.884615,26.163462,38657216,23.053698
"2015-05-14",26.269232,26.375,26.105768,26.355768,28055144,23.223143
"2015-05-15",26.326923,26.384615,26.201923,26.221153,37199448,23.10453
"2015-05-18",26.163462,26.336538,26.163462,26.259615,23389080,23.138422
"2015-05-19",26.221153,26.336538,26.163462,26.298077,30316832,23.17231
"2015-05-20",26.288462,26.634615,26.153847,26.576923,41780544,23.418011
"2015-05-21",26.615385,26.721153,26.490385,26.653847,41923544,23.485794
"2015-05-22",26.625,26.711538,26.557692,26.615385,24220872,23.4519
"2015-05-26",26.461538,26.519232,26.326923,26.461538,49363808,23.316341
"2015-05-27",26.509615,26.557692,26.403847,26.461538,26339872,23.316341
"2015-05-28",26.442308,26.567308,26.25,26.567308,27475032,23.409536
"2015-05-29",26.442308,26.442308,26.221153,26.221153,43327440,23.10453
"2015-06-01",26.211538,26.288462,26.028847,26.230768,34655296,23.112999
"2015-06-02",26.173077,26.365385,26.105768,26.278847,27378312,23.155365
"2015-06-03",26.375,26.5,26.307692,26.471153,27358552,23.324814
"2015-06-04",26.365385,26.557692,26.163462,26.211538,34694920,23.096052
"2015-06-05",26.211538,26.326923,26.115385,26.240385,31873608,23.121471
"2015-06-08",26.269232,26.307692,26.163462,26.192308,31005312,23.079113
"2015-06-09",26.230768,26.413462,26.125,26.278847,32358456,23.155365
"2015-06-10",26.307692,26.615385,26.269232,26.567308,34502728,23.409536
"2015-06-11",26.509615,26.576923,26.307692,26.451923,32643936,23.307873
"2015-06-12",26.384615,26.423077,26.230768,26.336538,23057424,23.206198
"2015-06-15",26.336538,26.336538,26.067308,26.163462,29638648,23.053698
"2015-06-16",26.125,26.192308,25.961538,26.173077,28672280,23.06217
"2015-06-17",26.144232,26.346153,26.067308,26.221153,38010232,23.10453
"2015-06-18",26.038462,26.355768,25.990385,26.317308,39187928,23.386497
"2015-06-19",26.221153,26.326923,26.134615,26.192308,62678304,23.275423
"2015-06-22",26.25,26.442308,26.240385,26.365385,28604888,23.429222
"2015-06-23",26.365385,26.538462,26.336538,26.490385,33811336,23.5403
"2015-06-24",26.490385,26.528847,26.201923,26.211538,33754968,23.292505
"2015-06-25",26.230768,26.298077,25.980768,26,24275784,23.104527
"2015-06-26",26,26.086538,25.875,26.048077,26808496,23.147249
"2015-06-29",25.865385,25.932692,25.509615,25.615385,34707192,22.762751
"2015-06-30",25.788462,25.923077,25.509615,25.548077,36980112,22.70294
"2015-07-01",25.644232,25.836538,25.451923,25.634615,31644496,22.779835
"2015-07-02",25.673077,25.798077,25.576923,25.75,27042392,22.88237
"2015-07-06",25.509615,25.615385,25.192308,25.298077,28972424,22.480774
"2015-07-07",25.365385,25.528847,24.932692,25.451923,33952984,22.617487
"2015-07-08",25.086538,25.230768,24.884615,24.894232,33311928,22.121902
"2015-07-09",25.163462,25.384615,25.009615,25.019232,31627856,22.232981
"2015-07-10",25.375,25.423077,25.038462,25.259615,26374192,22.446594
"2015-07-13",25.471153,25.509615,25.230768,25.451923,25297584,22.617487
"2015-07-14",25.336538,25.701923,25.336538,25.634615,23186384,22.779835
"2015-07-15",25.586538,25.759615,25.576923,25.740385,29042104,22.873831
"2015-07-16",25.942308,26,25.807692,26,31860816,23.104527
"2015-07-17",26.211538,26.278847,25.990385,26.192308,42838640,23.275423
"2015-07-20",26.076923,26.163462,25.971153,26.096153,25674064,23.189974
"2015-07-21",25.971153,26.105768,25.769232,25.817308,30453592,22.942183
"2015-07-22",25.846153,25.923077,25.548077,25.605768,25098736,22.754202
"2015-07-23",25.557692,25.576923,25.192308,25.25,24129248,22.438057
"2015-07-24",25.298077,25.307692,24.682692,24.759615,32369168,22.002279
"2015-07-27",24.557692,24.980768,24.538462,24.951923,37728080,22.173168
"2015-07-28",25.096153,25.230768,24.951923,25.096153,28868632,22.301334
"2015-07-29",25.086538,25.269232,25.048077,25.25,24947416,22.438057
"2015-07-30",25.221153,25.230768,25.009615,25.115385,23003656,22.318428
"2015-07-31",25.221153,25.278847,25.048077,25.096153,24125400,22.301334
"2015-08-03",25.115385,25.125,24.615385,24.875,33883512,22.104813
"2015-08-04",24.894232,25.057692,24.836538,24.903847,22864608,22.130447
"2015-08-05",25.086538,25.317308,25.028847,25.096153,26490256,22.301334
"2015-08-06",25.144232,25.173077,24.961538,25.028847,17990128,22.241524
"2015-08-07",24.951923,25.057692,24.625,24.798077,26952848,22.036453
"2015-08-10",24.903847,25.288462,24.903847,25.230768,24418368,22.420959
"2015-08-11",25.028847,25.028847,24.653847,24.721153,29364712,21.968102
"2015-08-12",24.557692,24.884615,24.375,24.865385,32733792,22.09627
"2015-08-13",24.778847,24.913462,24.634615,24.798077,17075448,22.036453
"2015-08-14",24.663462,25.096153,24.634615,25.076923,21617752,22.28425
"2015-08-17",24.951923,25.230768,24.807692,25.201923,19992648,22.395329
"2015-08-18",25.163462,25.201923,24.942308,25.067308,21162752,22.275702
"2015-08-19",24.903847,25.028847,24.634615,24.740385,30315896,21.985188
"2015-08-20",24.528847,24.653847,24.211538,24.221153,36031632,21.523781
"2015-08-21",23.942308,24.163462,23.615385,23.644232,67705976,21.011106
"2015-08-24",21.961538,23.115385,18.625,22.951923,94885960,20.395899
"2015-08-25",23.778847,23.788462,22.375,22.375,63209120,19.883224
"2015-08-26",22.932692,23.144232,22.375,23.086538,82124536,20.515526
"2015-08-27",23.490385,24.048077,23.442308,24.048077,67489968,21.36998
"2015-08-28",23.961538,24.201923,23.826923,24.192308,34260200,21.498146
"2015-08-31",24.019232,24.019232,23.634615,23.865385,38487072,21.207634
"2015-09-01",23.307692,23.423077,22.769232,22.961538,67957760,20.404444
"2015-09-02",23.211538,23.634615,22.913462,23.625,52500032,20.994017
"2015-09-03",23.807692,23.990385,23.451923,23.567308,34907392,20.942751
"2015-09-04",23.25,23.25,22.932692,23.076923,37053536,20.506973
"2015-09-08",23.567308,24.019232,23.336538,24,48061312,21.327257
"2015-09-09",24.230768,24.25,23.538462,23.605768,35995648,20.976929
"2015-09-10",23.615385,23.903847,23.557692,23.730768,36444824,21.088009
"2015-09-11",23.788462,24,23.557692,23.990385,33179120,21.318712
"2015-09-14",24.009615,24.019232,23.653847,23.817308,27287104,21.164907
"2015-09-15",23.942308,24.471153,23.75,24.326923,48188088,21.617771
"2015-09-16",24.548077,25.028847,24.442308,24.932692,64001704,22.15608
"2015-09-17",24.519232,24.932692,24.298077,24.375,50797864,21.854343
"2015-09-18",24.182692,24.240385,23.759615,23.846153,80984072,21.380188
"2015-09-21",23.932692,24.230768,23.884615,24.125,30803656,21.630196
"2015-09-22",23.807692,24.192308,23.653847,24.144232,45973200,21.64744
"2015-09-23",24.048077,24.355768,24.019232,24.173077,42837600,21.673304
"2015-09-24",23.913462,24.471153,23.701923,23.951923,55369080,21.475016
"2015-09-25",24.038462,24.076923,23.903847,23.961538,40508104,21.483643
"2015-09-28",23.740385,23.788462,23.375,23.375,44346952,20.957754
"2015-09-29",23.394232,23.653847,23.326923,23.625,43251312,21.181906
"2015-09-30",23.778847,24.269232,23.740385,24.25,45508632,21.742273
"2015-10-01",24.182692,24.336538,23.836538,24.221153,41312544,21.716406
"2015-10-02",23.913462,24.509615,23.875,24.490385,44383248,21.9578
"2015-10-05",25.355768,26.153847,25.211538,25.788462,109640232,23.121641
"2015-10-06",25.951923,26.355768,25.923077,26.240385,74785776,23.526825
"2015-10-07",26.442308,26.701923,26.269232,26.701923,68297840,23.940638
"2015-10-08",26.567308,27.115385,26.375,26.951923,53159288,24.164783
"2015-10-09",26.903847,27.086538,26.817308,26.990385,49220704,24.199274
"2015-10-12",26.903847,27.086538,26.836538,27.009615,26249184,24.216511
"2015-10-13",26.894232,27.192308,26.798077,26.798077,44931328,24.026844
"2015-10-14",26.673077,26.769232,26.423077,26.538462,40672216,23.794081
"2015-10-15",26.730768,27.086538,26.576923,26.951923,80057744,24.164783
"2015-10-16",27.509615,28.067308,27.134615,27.865385,147702048,24.983782
"2015-10-19",27.692308,28.423077,27.644232,27.875,136277856,24.992411
"2015-10-20",27.711538,27.884615,27.596153,27.673077,78161200,24.811361
"2015-10-21",27.682692,28.115385,27.673077,27.740385,68020264,24.87171
"2015-10-22",27.836538,28.596153,27.798077,28.442308,84735456,25.501047
"2015-10-23",28.557692,28.682692,28.288462,28.375,79941888,25.440695
"2015-10-26",28.384615,28.519232,28.278847,28.413462,50707696,25.475183
"2015-10-27",28.278847,28.5,28.105768,28.326923,70310448,25.397596
"2015-10-28",28.201923,28.442308,28.028847,28.259615,73920600,25.337252
"2015-10-29",28.048077,28.25,27.942308,28.211538,44068856,25.29414
"2015-10-30",28.096153,28.201923,27.798077,27.807692,73862256,24.932064
"2015-11-02",27.826923,28.269232,27.769232,28.269232,61884888,25.345869
"2015-11-03",28.086538,28.644232,28.057692,28.451923,99663096,25.509665
"2015-11-04",28.413462,28.644232,28.326923,28.403847,109339256,25.466558
"2015-11-05",28.336538,28.596153,28.182692,28.5,127497240,25.552769
"2015-11-06",28.307692,28.798077,28.125,28.769232,131154192,25.794163
"2015-11-09",28.615385,28.798077,28.25,28.605768,151280688,25.647604
"2015-11-10",28.490385,29.105768,28.471153,28.961538,249043600,25.966585
"2015-11-11",29.038462,29.634615,29.038462,29.490385,205502752,26.440744
"2015-11-12",29.240385,29.711538,28.951923,29,304503264,26.001072
"2015-11-13",28.711538,29.317308,28.663462,29.115385,257039848,26.104521
"2015-11-16",28.730768,29.423077,28.625,29.192308,296196368,26.173485
"2015-11-17",29.394232,29.567308,28.846153,29.153847,448585904,26.139002
"2015-11-18",29.057692,29.394232,28.942308,29.346153,184886416,26.311422
"2015-11-19",29.211538,29.336538,29.086538,29.105768,102887304,26.0959
"2015-11-20",29.096153,29.798077,29.048077,29.480768,219187800,26.432123
"2015-11-23",29.413462,29.634615,29.096153,29.413462,140807160,26.371775
"2015-11-24",29.163462,29.682692,29.115385,29.480768,151711768,26.432123
"2015-11-25",29.461538,29.471153,29.134615,29.192308,56326088,26.173485
"2015-11-27",29.105768,29.211538,29.028847,29.192308,34469656,26.173485
"2015-11-30",29.163462,29.278847,28.788462,28.788462,82905264,25.811403
"2015-12-01",28.836538,29.086538,28.721153,29.009615,56414696,26.009689
"2015-12-02",28.932692,29.067308,28.730768,28.817308,45888544,25.837267
"2015-12-03",28.932692,29.086538,28.817308,28.875,65488696,25.888992
"2015-12-04",28.913462,29.346153,28.807692,29.317308,60531328,26.285559
"2015-12-07",29.25,29.269232,28.961538,29.201923,69348552,26.182106
"2015-12-08",28.913462,29.211538,28.759615,29.028847,55396120,26.026936
"2015-12-09",28.865385,29.413462,28.807692,29.298077,52582816,26.268322
"2015-12-10",29.269232,29.740385,29.201923,29.471153,48965800,26.423496
"2015-12-11",29.153847,29.432692,28.990385,29.096153,65424008,26.08728
"2015-12-14",29.096153,29.288462,28.625,29.096153,67661672,26.08728
"2015-12-15",29.230768,29.432692,29.057692,29.153847,61719424,26.139002
"2015-12-16",29.288462,30.028847,29.25,29.788462,76784760,26.707987
"2015-12-17",29.75,29.855768,29.355768,29.375,60345064,26.534285
"2015-12-18",29.221153,29.403847,29.115385,29.115385,86470592,26.299774
"2015-12-21",29.25,29.423077,28.990385,29.230768,42347968,26.404005
"2015-12-22",29.317308,29.451923,29,29.317308,43946656,26.482166
"2015-12-23",29.346153,29.807692,29.346153,29.759615,37206416,26.881706
"2015-12-24",29.711538,29.740385,29.509615,29.644232,14059656,26.777475
"2015-12-28",29.557692,29.807692,29.432692,29.711538,27620008,26.838276
"2015-12-29",29.817308,30.269232,29.807692,30.076923,34736416,27.168327
"2015-12-30",30.076923,30.230768,29.817308,29.855768,30292808,26.968561
"2015-12-31",29.673077,30.278847,29.605768,29.951923,54400008,27.055418
"2016-01-04",29.375,29.576923,29.086538,29.528847,65396760,26.673254
"2016-01-05",29.5,29.653847,29.278847,29.557692,57383248,26.699306
"2016-01-06",29.105768,29.538462,28.894232,29.086538,65158808,26.273716
"2016-01-07",28.509615,28.807692,27.740385,27.855768,95958096,25.161968
"2016-01-08",28.076923,28.173077,27.25,27.355768,77475944,24.71032
