"dates","LH.Open","LH.High","LH.Low","LH.Close","LH.Volume","LH.Adjusted"
"2016-04-04",118.629997,119.400002,117.650002,118.279999,587600,118.279999
"2016-04-05",117.379997,118.57,117.07,117.300003,940700,117.300003
"2016-04-06",117.160004,120.040001,117,119.589996,1456600,119.589996
"2016-04-07",118.709999,120.07,117.879997,118.459999,666700,118.459999
"2016-04-08",119.339996,119.699997,118.239998,118.519997,490500,118.519997
"2016-04-11",118.599998,119.059998,117.25,117.639999,595000,117.639999
"2016-04-12",117.650002,118.25,117.010002,117.559998,934900,117.559998
"2016-04-13",118.099998,118.589996,117.370003,118.25,757000,118.25
"2016-04-14",118.199997,119.489998,117.860001,119.010002,655000,119.010002
"2016-04-15",119.239998,119.720001,118.230003,119.559998,655800,119.559998
"2016-04-18",119.470001,120.510002,118.720001,118.82,1415100,118.82
"2016-04-19",119.339996,119.779999,118.519997,118.989998,736300,118.989998
"2016-04-20",119.300003,119.589996,118.25,119.010002,963000,119.010002
"2016-04-21",118.779999,122,118.349998,121,2252600,121
"2016-04-22",121.209999,122.019997,119.730003,121.769997,1543000,121.769997
"2016-04-25",125.290001,127.449997,122.290001,125.099998,2502000,125.099998
"2016-04-26",125.489998,127.050003,125.150002,126.739998,1803800,126.739998
"2016-04-27",127,127.190002,125.309998,127,1196300,127
"2016-04-28",126,128.300003,125.269997,125.57,747600,125.57
"2016-04-29",125.169998,125.739998,124.32,125.32,784800,125.32
"2016-05-02",125.379997,126.269997,124.989998,125.860001,784700,125.860001
"2016-05-03",124.720001,125.989998,124.220001,125.330002,862900,125.330002
"2016-05-04",124.470001,125.470001,123.739998,124.18,809700,124.18
"2016-05-05",124.110001,125.260002,123.690002,124.489998,683000,124.489998
"2016-05-06",123.779999,124.669998,122.849998,124.290001,900800,124.290001
"2016-05-09",123.940002,125.739998,123.010002,124.940002,612100,124.940002
"2016-05-10",125.449997,126.760002,124.809998,126.699997,794000,126.699997
"2016-05-11",126.889999,128.440002,126.669998,126.730003,747400,126.730003
"2016-05-12",126.949997,127.190002,124.540001,125.760002,527500,125.760002
"2016-05-13",125.589996,127.080002,125.589996,126.82,1106300,126.82
"2016-05-16",126.839996,128.059998,126.260002,127.440002,875200,127.440002
"2016-05-17",127.389999,127.760002,125.129997,126.190002,864800,126.190002
"2016-05-18",126.18,126.790001,125.010002,126.279999,593000,126.279999
"2016-05-19",125.629997,127.32,125.089996,126.099998,469600,126.099998
"2016-05-20",126.599998,127.040001,125.970001,126.610001,517600,126.610001
"2016-05-23",126.360001,126.900002,124.709999,126.599998,542000,126.599998
"2016-05-24",127.110001,128.550003,125.010002,128.160004,643800,128.160004
"2016-05-25",128.380005,129.289993,127.260002,127.580002,1134400,127.580002
"2016-05-26",127.580002,127.949997,126.300003,127.309998,696500,127.309998
"2016-05-27",127.510002,128.389999,127.330002,128.009995,406400,128.009995
"2016-05-31",128.139999,128.779999,127.309998,127.949997,666900,127.949997
"2016-06-01",127.419998,128.449997,127.139999,128.240005,630600,128.240005
"2016-06-02",128.220001,129.570007,127.489998,129.559998,944200,129.559998
"2016-06-03",129.770004,129.770004,127.589996,128.899994,813400,128.899994
"2016-06-06",128.509995,130.029999,127.730003,129.979996,887500,129.979996
"2016-06-07",129.899994,130.199997,128.75,129.580002,825200,129.580002
"2016-06-08",129.649994,131.5,129.279999,131.479996,1010600,131.479996
"2016-06-09",131.360001,131.990005,130.449997,131.190002,474500,131.190002
"2016-06-10",130.270004,131.179993,129.630005,130.300003,766300,130.300003
"2016-06-13",129.479996,130.130005,127.360001,127.540001,1156200,127.540001
"2016-06-14",127.080002,128.5,127.080002,127.790001,959900,127.790001
"2016-06-15",128.080002,128.429993,126.260002,126.389999,719800,126.389999
"2016-06-16",125.419998,127.459999,125,127.349998,783200,127.349998
"2016-06-17",127.099998,127.489998,125.080002,125.699997,917000,125.699997
"2016-06-20",128.25,129.149994,126.949997,127.510002,1765100,127.510002
"2016-06-21",127.519997,128.839996,127.120003,128.229996,780800,128.229996
"2016-06-22",128.559998,130.529999,127.809998,129.759995,1024400,129.759995
"2016-06-23",130.559998,131.600006,130.279999,131.179993,1038800,131.179993
"2016-06-24",127.400002,130.139999,126.190002,129.619995,1794800,129.619995
"2016-06-27",129.440002,130.229996,124.529999,125.529999,1900700,125.529999
"2016-06-28",126.790001,127.050003,125.709999,126.470001,1291100,126.470001
"2016-06-29",127.730003,130.169998,127.650002,129.380005,1030800,129.380005
"2016-06-30",129.710007,130.559998,128.289993,130.270004,1408600,130.270004
"2016-07-01",130.479996,131.369995,129.679993,131.289993,976200,131.289993
"2016-07-05",130.559998,131.029999,129.929993,130.729996,544200,130.729996
"2016-07-06",130.570007,132.190002,130.259995,131.970001,801800,131.970001
"2016-07-07",132.199997,132.979996,131.809998,131.970001,982700,131.970001
"2016-07-08",132.789993,135.630005,132.410004,135.300003,1271600,135.300003
"2016-07-11",135.610001,136.429993,135.039993,135.550003,659500,135.550003
"2016-07-12",136.259995,136.770004,135.880005,136.25,778400,136.25
"2016-07-13",136.960007,137.479996,135.889999,135.899994,708800,135.899994
"2016-07-14",136.380005,136.570007,135.880005,136.320007,737900,136.320007
"2016-07-15",136.570007,136.669998,135.979996,136.190002,448100,136.190002
"2016-07-18",136.119995,136.970001,135.669998,136.419998,500500,136.419998
"2016-07-19",136.399994,137.320007,136.190002,136.800003,1100100,136.800003
"2016-07-20",136.979996,138.630005,136.509995,138.119995,1131100,138.119995
"2016-07-21",137.899994,139.259995,137.419998,137.880005,715700,137.880005
"2016-07-22",138.169998,138.979996,138.110001,138.820007,512700,138.820007
"2016-07-25",138.75,138.800003,137.529999,137.839996,656200,137.839996
"2016-07-26",137.229996,138.080002,136.860001,138,868900,138
"2016-07-27",138.009995,139.800003,134.899994,137.600006,1321500,137.600006
"2016-07-28",137.600006,139.089996,136.779999,138.509995,663100,138.509995
"2016-07-29",138.289993,139.639999,137.979996,139.559998,810200,139.559998
"2016-08-01",139.869995,140.440002,139,139.630005,942400,139.630005
"2016-08-02",139.690002,139.860001,138,139.380005,1112200,139.380005
"2016-08-03",139,140.660004,138.990005,140.130005,717600,140.130005
"2016-08-04",140.440002,140.809998,139.580002,140.089996,931000,140.089996
"2016-08-05",140.490005,141.320007,140.199997,140.759995,774600,140.759995
"2016-08-08",140.800003,141.070007,139.139999,139.350006,792000,139.350006
"2016-08-09",139.729996,140.320007,139.179993,139.970001,475400,139.970001
"2016-08-10",139.75,140.25,139.009995,140.149994,349400,140.149994
"2016-08-11",140.270004,141.050003,140.270004,140.979996,437400,140.979996
"2016-08-12",140.410004,140.949997,139.880005,140.050003,613000,140.050003
"2016-08-15",140.529999,140.789993,139.619995,139.770004,401500,139.770004
"2016-08-16",139.660004,140.050003,138.179993,138.889999,659000,138.889999
"2016-08-17",139.139999,139.960007,137.899994,138.240005,811100,138.240005
"2016-08-18",138.289993,139.039993,138.039993,138.710007,519000,138.710007
"2016-08-19",138.160004,138.410004,137.589996,138.050003,494900,138.050003
"2016-08-22",138.149994,138.720001,137.429993,138.429993,452700,138.429993
"2016-08-23",138.679993,138.889999,138.059998,138.070007,429500,138.070007
"2016-08-24",138.009995,138.679993,135.979996,136.320007,593500,136.320007
"2016-08-25",135.860001,137.119995,135.160004,135.419998,835900,135.419998
"2016-08-26",135.410004,137.229996,135.210007,136.039993,781000,136.039993
"2016-08-29",136.190002,138.179993,136.089996,137.740005,517500,137.740005
"2016-08-30",137.699997,138.169998,137.149994,137.630005,338900,137.630005
"2016-08-31",137.259995,137.5,135.970001,136.929993,497100,136.929993
"2016-09-01",136.929993,137.139999,135.5,136.130005,465500,136.130005
"2016-09-02",136.729996,137.759995,136.139999,137.710007,594400,137.710007
"2016-09-06",137.910004,138.369995,137.419998,138.369995,724000,138.369995
"2016-09-07",138,140.600006,137.910004,140.460007,819600,140.460007
"2016-09-08",139.429993,140.130005,138.850006,139.119995,851400,139.119995
"2016-09-09",138,138,135.020004,135.020004,760900,135.020004
"2016-09-12",135,137.369995,134.339996,136.970001,895000,136.970001
"2016-09-13",133.990005,134.809998,131.960007,133.339996,1444000,133.339996
"2016-09-14",133.729996,133.869995,132.580002,132.990005,555800,132.990005
"2016-09-15",133.059998,135.259995,132.570007,134.679993,630300,134.679993
"2016-09-16",134.720001,136.110001,133.570007,135.380005,802200,135.380005
"2016-09-19",136.130005,136.570007,134.580002,135.009995,672900,135.009995
"2016-09-20",136.25,136.25,134.270004,134.669998,437600,134.669998
"2016-09-21",134.970001,136.910004,134.630005,136.720001,406500,136.720001
"2016-09-22",137.460007,138.220001,137.220001,137.830002,421600,137.830002
"2016-09-23",137.550003,138.020004,136.639999,137.389999,342400,137.389999
"2016-09-26",136.589996,137.160004,136.360001,137.020004,642700,137.020004
"2016-09-27",137.259995,137.809998,136.630005,137.789993,470700,137.789993
"2016-09-28",137.839996,138.25,135.720001,136.889999,727300,136.889999
"2016-09-29",136.899994,137.100006,134.669998,135.460007,447600,135.460007
"2016-09-30",135.910004,138.039993,135.179993,137.479996,663300,137.479996
"2016-10-03",136.949997,137.330002,135.970001,136.330002,473900,136.330002
"2016-10-04",136.039993,136.960007,134.850006,136,462000,136
"2016-10-05",136.669998,137.050003,135.830002,136.630005,439200,136.630005
"2016-10-06",136.380005,137.509995,135.839996,137.479996,484100,137.479996
"2016-10-07",137.589996,139.240005,137.149994,138.869995,930600,138.869995
"2016-10-10",139.25,140,138.75,139.100006,482700,139.100006
"2016-10-11",138.570007,139.130005,135.830002,136.479996,430500,136.479996
"2016-10-12",136.520004,137.199997,136.070007,136.520004,396600,136.520004
"2016-10-13",135.789993,137.059998,134.929993,136.369995,475500,136.369995
"2016-10-14",137.020004,137.339996,135.770004,135.789993,482800,135.789993
"2016-10-17",135.839996,136.440002,135.5,135.970001,298400,135.970001
"2016-10-18",137.289993,138.949997,136.940002,138.309998,681700,138.309998
"2016-10-19",138.740005,138.740005,137.389999,138.029999,571400,138.029999
"2016-10-20",137.779999,139.990005,137.360001,139.820007,832000,139.820007
"2016-10-21",138.929993,139.270004,138.229996,138.759995,669400,138.759995
"2016-10-24",139.440002,140.270004,139.169998,139.669998,663000,139.669998
"2016-10-25",139.940002,140.210007,138.100006,138.410004,717800,138.410004
"2016-10-26",133.889999,134.210007,123.190002,126.459999,3991400,126.459999
"2016-10-27",126.559998,126.800003,123.940002,123.949997,1461900,123.949997
"2016-10-28",123.300003,124.949997,122,124,1329300,124
"2016-10-31",124.370003,126.129997,124.110001,125.339996,1101300,125.339996
"2016-11-01",125.68,125.830002,122.370003,123.830002,874800,123.830002
"2016-11-02",123.440002,125.660004,123.309998,124.019997,642400,124.019997
"2016-11-03",123.970001,124.760002,121.559998,121.629997,836200,121.629997
"2016-11-04",121.760002,123.07,120.980003,121.889999,813000,121.889999
"2016-11-07",123.660004,125.379997,123.620003,125.139999,631000,125.139999
"2016-11-08",124.790001,126.739998,124.050003,126.059998,532700,126.059998
"2016-11-09",126.980003,126.980003,119.510002,121.720001,2286100,121.720001
"2016-11-10",123.889999,126.75,122.379997,126.209999,1363200,126.209999
"2016-11-11",125.800003,126.849998,124.419998,124.82,717300,124.82
"2016-11-14",125.669998,127.900002,125.260002,127.5,731300,127.5
"2016-11-15",128.059998,128.910004,127.150002,128.029999,547100,128.029999
"2016-11-16",127.889999,127.980003,126.970001,127.010002,647800,127.010002
"2016-11-17",127.010002,128.070007,126.580002,127.120003,717500,127.120003
"2016-11-18",126.809998,127.809998,125.93,126,652900,126
"2016-11-21",126.059998,126.620003,125.410004,126.120003,546200,126.120003
"2016-11-22",126.239998,127.139999,123.879997,124.730003,765900,124.730003
"2016-11-23",123.830002,126.059998,123.620003,126.010002,658800,126.010002
"2016-11-25",126.279999,127.529999,126.050003,127.510002,282000,127.510002
"2016-11-28",127.25,127.529999,125.110001,125.709999,740000,125.709999
"2016-11-29",126.089996,128.199997,125.660004,127.720001,459000,127.720001
"2016-11-30",127.269997,128.100006,125.580002,125.849998,720000,125.849998
"2016-12-01",125.900002,126.260002,123.360001,123.650002,693600,123.650002
"2016-12-02",124.120003,125.459999,123.760002,124.480003,519700,124.480003
"2016-12-05",125,125.949997,124.82,125.25,574000,125.25
"2016-12-06",125.650002,126.019997,124.360001,125.110001,640400,125.110001
"2016-12-07",124.629997,127.110001,123.410004,126.379997,905600,126.379997
"2016-12-08",126.370003,127.75,125.5,127.059998,660500,127.059998
"2016-12-09",126.900002,128.229996,126.360001,127.790001,700700,127.790001
"2016-12-12",128.149994,130.809998,127.57,129.149994,585400,129.149994
"2016-12-13",129.240005,130.429993,129.070007,129.610001,579700,129.610001
"2016-12-14",129.149994,129.589996,126.699997,127.349998,672300,127.349998
"2016-12-15",127.290001,127.82,126.440002,127.379997,911800,127.379997
"2016-12-16",127.82,128.800003,126.779999,127.760002,1170400,127.760002
"2016-12-19",127.620003,129.119995,127.110001,127.82,507100,127.82
"2016-12-20",127.800003,129.380005,127.580002,128.360001,652900,128.360001
"2016-12-21",128.380005,129.009995,127.779999,128.429993,556900,128.429993
"2016-12-22",128.520004,129.240005,126.440002,126.82,715200,126.82
"2016-12-23",127.110001,128.529999,126.959999,128.229996,322600,128.229996
"2016-12-27",128.270004,129.910004,128.270004,128.690002,262100,128.690002
"2016-12-28",128.710007,129.139999,127.120003,127.559998,333400,127.559998
"2016-12-29",127.379997,128.389999,127.349998,128.169998,343400,128.169998
"2016-12-30",128.309998,128.639999,127.330002,128.380005,608300,128.380005
"2017-01-03",129.169998,130.380005,128.199997,129.070007,960800,129.070007
"2017-01-04",129.550003,130.160004,128.929993,130.100006,1180000,130.100006
"2017-01-05",129.669998,130.789993,128.149994,129.110001,842800,129.110001
"2017-01-06",128.990005,129.690002,128.639999,129.339996,737100,129.339996
"2017-01-09",129.440002,130.990005,129.440002,130.729996,715000,130.729996
"2017-01-10",130.979996,132.630005,130.330002,132.059998,658000,132.059998
"2017-01-11",132.410004,135.919998,132.380005,134.940002,1656600,134.940002
"2017-01-12",134.649994,134.889999,133.449997,134.649994,718300,134.649994
"2017-01-13",134.309998,135.990005,134.119995,134.330002,670500,134.330002
"2017-01-17",133.929993,134.410004,132.660004,133.990005,556100,133.990005
"2017-01-18",134.690002,135.270004,133.839996,134.389999,781900,134.389999
"2017-01-19",133.960007,134,132.559998,132.740005,641500,132.740005
"2017-01-20",132.929993,133.419998,131.929993,132.399994,525800,132.399994
"2017-01-23",131.779999,132.910004,131.589996,132.539993,879900,132.539993
"2017-01-24",132.380005,133.179993,131.479996,133.039993,538600,133.039993
"2017-01-25",133.240005,135.779999,132.940002,135.089996,1227400,135.089996
"2017-01-26",135.089996,135.600006,133.820007,133.830002,874600,133.830002
"2017-01-27",134.279999,134.880005,133.139999,133.630005,748400,133.630005
"2017-01-30",132.919998,133.25,131.440002,132.5,575000,132.5
"2017-01-31",132.479996,134.339996,131.369995,134.210007,832400,134.210007
"2017-02-01",134.699997,136.679993,134.630005,136.369995,765300,136.369995
"2017-02-02",136.070007,136.589996,135.429993,136.490005,684300,136.490005
"2017-02-03",136.470001,137.860001,136.279999,137.690002,501900,137.690002
"2017-02-06",135.660004,135.660004,128,129.860001,3670300,129.860001
"2017-02-07",129.630005,130.690002,129.419998,130.600006,933400,130.600006
"2017-02-08",131,131.839996,130.490005,131.490005,645900,131.490005
"2017-02-09",131.490005,134.070007,130.289993,133.830002,917400,133.830002
"2017-02-10",133.839996,135.759995,133.649994,135.009995,1091000,135.009995
"2017-02-13",135.169998,136.639999,134.669998,134.929993,797700,134.929993
"2017-02-14",135.190002,136.210007,134.139999,135.880005,748700,135.880005
"2017-02-15",135.179993,137.190002,134.100006,136.369995,1009500,136.369995
"2017-02-16",138.550003,140.979996,137.089996,139.130005,1578800,139.130005
"2017-02-17",138.679993,140.190002,138.279999,139.589996,895300,139.589996
"2017-02-21",139,140.360001,138.740005,139.639999,929400,139.639999
"2017-02-22",139.259995,139.869995,138.899994,139.020004,999700,139.020004
"2017-02-23",139.539993,140.800003,138.940002,140.270004,1079800,140.270004
"2017-02-24",140.199997,143.139999,140,142.889999,1294100,142.889999
"2017-02-27",143,143.699997,142.309998,142.820007,619900,142.820007
"2017-02-28",142.270004,143.029999,141.800003,142.259995,709300,142.259995
"2017-03-01",143.149994,143.149994,141.610001,142.740005,850500,142.740005
"2017-03-02",142.610001,142.809998,141.850006,141.929993,481700,141.929993
"2017-03-03",141.830002,142.509995,141.059998,142.289993,643800,142.289993
"2017-03-06",141.960007,142.809998,141.289993,142.429993,777400,142.429993
"2017-03-07",142.100006,142.789993,141.509995,142.089996,497700,142.089996
"2017-03-08",142.100006,142.710007,141.619995,142.110001,562200,142.110001
"2017-03-09",142.070007,143.270004,141.860001,143.130005,714600,143.130005
"2017-03-10",143.570007,144.279999,142.889999,143.940002,605000,143.940002
"2017-03-13",144.080002,144.449997,142.869995,144.240005,678800,144.240005
"2017-03-14",143.889999,143.899994,142.649994,143.089996,521200,143.089996
"2017-03-15",143.649994,144.630005,143.070007,144.270004,453300,144.270004
"2017-03-16",144.300003,145,143.880005,144.179993,560200,144.179993
"2017-03-17",144.300003,144.429993,143.279999,143.75,639000,143.75
"2017-03-20",143.990005,144.410004,143.070007,143.639999,768000,143.639999
"2017-03-21",143.910004,144.389999,141.929993,142.470001,659500,142.470001
"2017-03-22",142.820007,143.320007,141.649994,142.300003,896000,142.300003
"2017-03-23",142.380005,143.139999,141.059998,141.5,798400,141.5
"2017-03-24",141.740005,142.600006,141.479996,142,872400,142
"2017-03-27",141.350006,142.570007,141.070007,142.529999,835200,142.529999
"2017-03-28",142.119995,143.110001,141.289993,142.910004,590700,142.910004
"2017-03-29",142.690002,143.580002,142.460007,143.190002,430200,143.190002
"2017-03-30",142.300003,144.369995,142.130005,143.979996,430800,143.979996
"2017-03-31",144,144.229996,143.149994,143.470001,412200,143.470001
"2017-04-03",142.75,144.699997,142.75,144.550003,763400,144.550003
"2017-04-04",144.270004,144.509995,143.289993,143.509995,489900,143.509995
"2017-04-05",144.009995,145.639999,143.279999,143.550003,527000,143.550003
"2017-04-06",143.699997,144.020004,142.75,144.020004,1375100,144.020004
"2017-04-07",143.820007,143.979996,142.460007,143.389999,542600,143.389999
"2017-04-10",143.440002,144.529999,143.210007,143.490005,407100,143.490005
"2017-04-11",143.119995,143.720001,142.440002,143.339996,510000,143.339996
"2017-04-12",143.449997,143.639999,142.350006,142.570007,509800,142.570007
"2017-04-13",142.339996,142.75,141.809998,142.100006,495200,142.100006
"2017-04-17",142.339996,143.139999,141.919998,142.509995,788300,142.509995
"2017-04-18",141.809998,142.490005,141.089996,142.190002,511400,142.190002
"2017-04-19",142.539993,142.910004,141.839996,142.800003,828100,142.800003
"2017-04-20",143.339996,146.630005,143.339996,145.660004,1184000,145.660004
"2017-04-21",145.369995,145.419998,143.029999,143.289993,838800,143.289993
"2017-04-24",144.630005,145.149994,143.880005,144.610001,725900,144.610001
"2017-04-25",138.869995,140.350006,134.190002,138.889999,2698100,138.889999
"2017-04-26",138.830002,140.169998,137.699997,138.690002,1272900,138.690002
"2017-04-27",138.929993,140.089996,138.690002,139.679993,691800,139.679993
"2017-04-28",139.5,140.460007,139.210007,140.149994,937600,140.149994
"2017-05-01",140.559998,141.630005,140.440002,141.009995,749600,141.009995
"2017-05-02",141.970001,142.509995,140.779999,141.070007,811800,141.070007
"2017-05-03",141.020004,141.240005,140.029999,140.600006,566100,140.600006
"2017-05-04",140.550003,141.410004,140.190002,140.899994,482700,140.899994
"2017-05-05",140.990005,142.529999,140.220001,142.380005,716400,142.380005
"2017-05-08",142.190002,142.869995,141.539993,142.190002,498900,142.190002
"2017-05-09",142.190002,142.869995,141.970001,142.029999,360300,142.029999
"2017-05-10",141.559998,142.289993,141.210007,141.699997,697900,141.699997
"2017-05-11",141.289993,142.429993,140.789993,141.130005,760600,141.130005
"2017-05-12",140.559998,141.360001,138.309998,139.320007,725200,139.320007
"2017-05-15",139.399994,141.020004,139.160004,140.529999,594700,140.529999
"2017-05-16",140.869995,140.869995,137.580002,138.139999,750200,138.139999
"2017-05-17",138.139999,138.649994,136.610001,137.509995,882700,137.509995
"2017-05-18",137.639999,139.220001,137.169998,138.259995,712100,138.259995
"2017-05-19",138.570007,139.679993,137.600006,139.350006,361600,139.350006
"2017-05-22",139,140.610001,138.869995,140.300003,526500,140.300003
"2017-05-23",140.690002,141.100006,139.580002,139.699997,603800,139.699997
"2017-05-24",139.960007,141.020004,139.279999,140.679993,543200,140.679993
"2017-05-25",140.729996,141.990005,140.410004,141.800003,446500,141.800003
"2017-05-26",142.100006,142.279999,139.850006,140.100006,571500,140.100006
"2017-05-30",139.479996,140.529999,138.220001,138.520004,589600,138.520004
"2017-05-31",138.649994,139.429993,138,139,810900,139
"2017-06-01",139.679993,142.899994,139,142.070007,929700,142.070007
"2017-06-02",142.360001,142.899994,141.289993,141.580002,610900,141.580002
"2017-06-05",141.289993,141.509995,139.520004,139.919998,710700,139.919998
"2017-06-06",139.690002,139.830002,138.5,139.289993,540600,139.289993
"2017-06-07",139.589996,140.5,139.320007,140.470001,739400,140.470001
"2017-06-08",140.470001,140.5,139.509995,139.869995,532500,139.869995
"2017-06-09",140.070007,140.699997,139.679993,140.610001,497700,140.610001
"2017-06-12",140.399994,140.770004,137.820007,140.720001,762400,140.720001
"2017-06-13",140.600006,142.240005,140.550003,141.639999,431600,141.639999
"2017-06-14",142.25,142.360001,140.389999,141.110001,468600,141.110001
"2017-06-15",140.830002,141.639999,140.169998,140.399994,552100,140.399994
"2017-06-16",140.399994,141.160004,140.029999,140.770004,763200,140.770004
"2017-06-19",140.990005,141.899994,140.470001,141.889999,612600,141.889999
"2017-06-20",142.270004,146.130005,142.270004,144.449997,1247500,144.449997
"2017-06-21",144.289993,146.240005,144.289993,146.210007,875900,146.210007
"2017-06-22",146.110001,152.470001,145.889999,150.339996,1483600,150.339996
"2017-06-23",150.710007,152.350006,149.449997,151.619995,1824400,151.619995
"2017-06-26",151.610001,153.929993,151.610001,152.300003,883800,152.300003
"2017-06-27",151.410004,152.649994,150.300003,150.300003,923700,150.300003
"2017-06-28",151.289993,153.289993,150.619995,152.970001,801700,152.970001
"2017-06-29",153.050003,153.619995,151.490005,152.050003,769500,152.050003
"2017-06-30",152.550003,154.820007,152.550003,154.139999,961500,154.139999
"2017-07-03",154.139999,154.5,151.600006,151.600006,526200,151.600006
"2017-07-05",151.970001,153.419998,150.75,153.330002,687400,153.330002
"2017-07-06",152.539993,152.539993,150.740005,150.990005,590300,150.990005
"2017-07-07",151.160004,151.699997,150.220001,151.449997,524200,151.449997
"2017-07-10",151.610001,152.050003,150.610001,151.520004,447600,151.520004
"2017-07-11",151.259995,151.949997,149.839996,151.470001,319900,151.470001
"2017-07-12",152.330002,153.300003,152.169998,152.449997,443800,152.449997
"2017-07-13",152.559998,153.149994,151.729996,152.419998,316000,152.419998
"2017-07-14",152.419998,153.910004,151.949997,153.300003,413000,153.300003
"2017-07-17",153.369995,154.270004,153.110001,153.679993,291600,153.679993
"2017-07-18",153.5,153.559998,152.509995,153.309998,522300,153.309998
"2017-07-19",153.559998,155.020004,153.389999,155.009995,388800,155.009995
"2017-07-20",155.270004,157.229996,154.850006,156.119995,677000,156.119995
"2017-07-21",155.899994,157.110001,154.949997,156.550003,499300,156.550003
"2017-07-24",156.529999,158.089996,156.360001,157.889999,1046400,157.889999
"2017-07-25",157.789993,157.789993,154.470001,156.929993,1033700,156.929993
"2017-07-26",157.190002,164.220001,156.949997,161.169998,1499500,161.169998
"2017-07-27",161.5,162.330002,159.410004,160.100006,942400,160.100006
"2017-07-28",159.649994,160.470001,158.539993,160.070007,622900,160.070007
"2017-07-31",160.229996,160.449997,158.820007,158.910004,686200,158.910004
"2017-08-01",159.910004,160.919998,159,160.460007,674300,160.460007
"2017-08-02",160.169998,160.360001,158.639999,159.850006,562800,159.850006
"2017-08-03",159.910004,161.110001,159.410004,160.559998,673600,160.559998
"2017-08-04",161,161.149994,158.050003,158.649994,631500,158.649994
"2017-08-07",158.550003,158.570007,156.690002,158.210007,509400,158.210007
"2017-08-08",157.830002,158.910004,157.169998,157.429993,452400,157.429993
"2017-08-09",157.330002,158.259995,156.399994,157.75,423000,157.75
"2017-08-10",157.259995,157.600006,156.25,156.399994,597000,156.399994
"2017-08-11",156.520004,157.229996,155.75,156.210007,441400,156.210007
"2017-08-14",157.429993,157.429993,156.229996,156.5,398000,156.5
"2017-08-15",156.690002,157.460007,156.330002,156.759995,379700,156.759995
"2017-08-16",157.020004,157.990005,155.970001,156.440002,524200,156.440002
"2017-08-17",156.160004,157.070007,154.429993,154.559998,441900,154.559998
"2017-08-18",154.220001,154.619995,153.5,153.910004,460500,153.910004
"2017-08-21",154.020004,154.509995,153.300003,153.740005,376000,153.740005
"2017-08-22",153.740005,155.600006,153.220001,155.399994,448000,155.399994
"2017-08-23",154.839996,155.559998,152.830002,153.660004,808500,153.660004
"2017-08-24",153.929993,154.889999,153.330002,154.419998,892800,154.419998
"2017-08-25",154.919998,156.449997,154.440002,154.770004,729100,154.770004
"2017-08-28",155.410004,155.940002,153.149994,153.220001,654600,153.220001
"2017-08-29",152.570007,153.240005,150.710007,152.880005,610300,152.880005
"2017-08-30",152.669998,154.520004,152.279999,153.839996,598100,153.839996
"2017-08-31",154.520004,157.050003,154.279999,156.869995,656000,156.869995
"2017-09-01",157.119995,158.410004,156.479996,157.610001,553500,157.610001
"2017-09-05",157.320007,157.5,156.259995,157,546500,157
"2017-09-06",157.860001,158.619995,156.179993,158.479996,597800,158.479996
"2017-09-07",158.889999,159.279999,157.449997,158.039993,558000,158.039993
"2017-09-08",157.770004,158.360001,156.899994,157.550003,398300,157.550003
"2017-09-11",158.880005,159.570007,157.830002,159.210007,769000,159.210007
"2017-09-12",159.160004,159.160004,157.779999,158.669998,552600,158.669998
"2017-09-13",159.179993,159.179993,154.949997,155.210007,849600,155.210007
"2017-09-14",155.029999,155.070007,153.110001,154.089996,756400,154.089996
"2017-09-15",154.080002,154.479996,152.889999,153.600006,797900,153.600006
"2017-09-18",153.919998,154.440002,153,153.75,497100,153.75
"2017-09-19",153.770004,154.309998,152.429993,152.850006,607000,152.850006
"2017-09-20",152.940002,154.970001,152.279999,154.149994,979400,154.149994
"2017-09-21",154.449997,154.630005,152.660004,153.889999,597900,153.889999
"2017-09-22",154.339996,155.470001,153.979996,155.070007,510700,155.070007
"2017-09-25",149.630005,150.580002,146.679993,150.320007,2110200,150.320007
"2017-09-26",150.240005,152.690002,149.940002,150.820007,919800,150.820007
"2017-09-27",150.820007,151.660004,148.880005,149.470001,913800,149.470001
"2017-09-28",149.259995,149.779999,148.039993,149.75,744000,149.75
"2017-09-29",149.389999,151.660004,148.949997,150.970001,477600,150.970001
"2017-10-02",151.110001,152.029999,150.429993,151.380005,592100,151.380005
"2017-10-03",151.479996,151.949997,150,150.919998,423000,150.919998
"2017-10-04",150.899994,152.479996,150.690002,152.179993,524300,152.179993
"2017-10-05",152.369995,152.889999,150.800003,151.679993,457500,151.679993
"2017-10-06",151.740005,153.5,151.479996,151.649994,420800,151.649994
"2017-10-09",151.460007,151.800003,148.970001,149.270004,372100,149.270004
"2017-10-10",149.630005,150.429993,148.850006,149.479996,385700,149.479996
"2017-10-11",149.309998,150.070007,148.770004,149.279999,709000,149.279999
"2017-10-12",149.559998,150.630005,148.899994,150.259995,646900,150.259995
"2017-10-13",150.160004,150.360001,148.850006,149.600006,235800,149.600006
"2017-10-16",149.580002,150.350006,149.020004,149.669998,352500,149.669998
"2017-10-17",149.460007,150.470001,148.600006,149.729996,527800,149.729996
"2017-10-18",149.949997,150.240005,147.529999,147.990005,696700,147.990005
"2017-10-19",148.289993,152.039993,147.279999,151.320007,1509000,151.320007
