"dates","ACN.Open","ACN.High","ACN.Low","ACN.Close","ACN.Volume","ACN.Adjusted"
"2014-04-04",79.589996,79.690002,78.059998,78.139999,4121300,68.17083
"2014-04-07",77.599998,78.989998,77.489998,78.879997,4568100,68.816422
"2014-04-08",78.470001,79.050003,78.18,78.290001,3772600,68.301697
"2014-04-09",77.660004,78.550003,77.279999,78.480003,3470700,69.290558
"2014-04-10",78.57,78.730003,76.769997,76.830002,3518400,67.833755
"2014-04-11",76.459999,77.629997,76.360001,77.089996,4761900,68.063316
"2014-04-14",77.470001,78.639999,76.879997,77.82,3672900,68.70784
"2014-04-15",78.07,78.949997,77.419998,78.919998,3333400,69.679024
"2014-04-16",79.540001,79.989998,78.970001,79.110001,3771500,69.846779
"2014-04-17",78.730003,79.5,78,78.900002,4428100,69.661369
"2014-04-21",78.879997,79.720001,78.730003,79.709999,2423900,70.376534
"2014-04-22",79.580002,80,78.910004,79.639999,2187800,70.314728
"2014-04-23",79.330002,79.730003,79.099998,79.110001,2014000,69.846779
"2014-04-24",79.449997,79.459999,77.959999,78.360001,3378900,69.184631
"2014-04-25",79.089996,79.220001,78.269997,78.43,2666600,69.246422
"2014-04-28",78.550003,79.330002,77.93,79.07,3553000,69.811462
"2014-04-29",79.029999,79.769997,78.839996,79.68,2315900,70.350052
"2014-04-30",77.650002,80.389999,77.349998,80.220001,3446600,70.82682
"2014-05-01",80.18,80.699997,79.650002,79.839996,2387100,70.491318
"2014-05-02",79.860001,80.199997,79.330002,79.360001,1797700,70.067505
"2014-05-05",78.739998,79.18,78.379997,79,1913100,69.749664
"2014-05-06",79,79,78.580002,78.730003,2188900,69.511284
"2014-05-07",78.739998,78.870003,77.709999,78.209999,3421800,69.05217
"2014-05-08",78.169998,79.050003,78.010002,78.830002,2607600,69.599579
"2014-05-09",78.809998,78.830002,78.080002,78.739998,1801200,69.520088
"2014-05-12",78.709999,79.5,78.709999,79.190002,2835500,69.917419
"2014-05-13",79.239998,79.970001,79.199997,79.68,1380800,70.350052
"2014-05-14",78.900002,79.610001,78.589996,78.849998,1705800,69.617233
"2014-05-15",78.830002,79.900002,78.279999,78.419998,2790200,69.237572
"2014-05-16",78.699997,79.75,78.550003,79.529999,2575100,70.217621
"2014-05-19",79.18,79.580002,78.93,79.559998,1727600,70.244095
"2014-05-20",79.349998,79.559998,78.190002,78.400002,1797200,69.21994
"2014-05-21",78.169998,79.480003,78.169998,79.370003,1578200,70.076332
"2014-05-22",79.410004,79.540001,78.879997,79.449997,1309200,70.146965
"2014-05-23",79.68,79.959999,79.480003,79.790001,1199800,70.447166
"2014-05-27",79.809998,80.220001,79.690002,80.099998,1830600,70.720863
"2014-05-28",80.059998,80.150002,79.459999,79.580002,1943100,70.261749
"2014-05-29",79.93,80.459999,79.449997,80.419998,1320800,71.003387
"2014-05-30",80.459999,81.489998,80.269997,81.449997,2477600,71.912773
"2014-06-02",81.099998,81.739998,81.089996,81.269997,1578100,71.75386
"2014-06-03",81.209999,82,81.099998,81.870003,2280400,72.283607
"2014-06-04",81.870003,83.730003,81.489998,83.449997,4563600,73.678596
"2014-06-05",83.529999,83.650002,82.919998,83.580002,2313400,73.793388
"2014-06-06",83.599998,83.879997,83.360001,83.529999,2429000,73.749245
"2014-06-09",83.489998,84.559998,83.400002,84.260002,2093000,74.393761
"2014-06-10",84.07,84.489998,83.559998,83.639999,1889300,73.846359
"2014-06-11",83.349998,83.620003,82.629997,82.940002,2402300,73.22831
"2014-06-12",83.040001,83.120003,82.089996,82.419998,1928700,72.769218
"2014-06-13",82.959999,83.400002,82.510002,82.730003,1625000,73.0429
"2014-06-16",82.440002,83.050003,82.290001,82.82,1807000,73.122383
"2014-06-17",82.629997,82.989998,82.260002,82.510002,1735500,72.848686
"2014-06-18",82.529999,82.790001,82.230003,82.690002,2702500,73.007607
"2014-06-19",82.830002,83.370003,82.709999,83.059998,2352300,73.334267
"2014-06-20",82.93,83.389999,82.410004,83.129997,4154500,73.396072
"2014-06-23",82.889999,82.980003,82.160004,82.669998,2964000,72.989944
"2014-06-24",82.699997,82.980003,82.260002,82.440002,2795800,72.786873
"2014-06-25",82.309998,83.529999,82.169998,83.059998,3735900,73.334267
"2014-06-26",82.949997,83.150002,79.769997,81.529999,7405900,71.983429
"2014-06-27",81.089996,81.800003,80.970001,81.349998,4008700,71.824501
"2014-06-30",81.099998,81.599998,80.75,80.839996,3472900,71.374199
"2014-07-01",81.089996,81.620003,80.910004,81.25,2141600,71.736214
"2014-07-02",81,81.489998,80.650002,81.059998,2400500,71.568451
"2014-07-03",81.260002,81.690002,81.220001,81.550003,1042900,72.001083
"2014-07-07",81.120003,81.32,80.769997,81.050003,2083500,71.559631
"2014-07-08",80.989998,81.260002,80.809998,81.110001,1815600,71.612617
"2014-07-09",81.150002,81.480003,80.529999,80.639999,2884000,71.197632
"2014-07-10",80.080002,80.419998,79.699997,79.769997,2965000,70.42952
"2014-07-11",79.879997,80.110001,79.550003,79.769997,2586700,70.42952
"2014-07-14",80.160004,80.32,79.260002,79.459999,2595800,70.155807
"2014-07-15",79.360001,79.860001,79.099998,79.360001,3195000,70.067505
"2014-07-16",79.870003,80.110001,79.449997,79.739998,3423500,70.403015
"2014-07-17",79.650002,80.099998,79.18,79.239998,2107700,69.961571
"2014-07-18",79.489998,79.790001,78.849998,79.739998,2818900,70.403015
"2014-07-21",79.849998,80.199997,79.389999,79.800003,1985800,70.456001
"2014-07-22",80,80.669998,79.989998,80.290001,2105700,70.888626
"2014-07-23",80.400002,80.779999,80.190002,80.589996,2483700,71.153481
"2014-07-24",80.330002,80.900002,80.230003,80.690002,2065600,71.241783
"2014-07-25",80.32,80.830002,80.120003,80.379997,1487600,70.968063
"2014-07-28",80.18,80.919998,79.970001,80.650002,1799200,71.206474
"2014-07-29",80.589996,80.959999,80.459999,80.57,2416900,71.135834
"2014-07-30",80.599998,80.870003,80.150002,80.489998,1722500,71.065186
"2014-07-31",79.910004,80.660004,79.220001,79.279999,2745800,69.99688
"2014-08-01",78.849998,79.480003,78.349998,78.699997,2402700,69.484802
"2014-08-04",78.970001,79.489998,78.5,79.349998,2160900,70.058662
"2014-08-05",78.959999,79.269997,78.040001,78.449997,2163300,69.264069
"2014-08-06",77.260002,78.139999,76.870003,77.839996,3093600,68.725494
"2014-08-07",78.309998,78.589996,77.339996,77.5,2138100,68.425316
"2014-08-08",77.720001,78.919998,77.379997,78.870003,2523000,69.63488
"2014-08-11",78.959999,79.519997,78.610001,78.959999,2931600,69.71434
"2014-08-12",78.889999,79.25,78.330002,78.57,2062500,69.37001
"2014-08-13",78.989998,79.25,78.519997,78.989998,2103700,69.740845
"2014-08-14",79.190002,79.269997,78.879997,79.269997,1682400,69.988052
"2014-08-15",79.480003,79.93,78.599998,79.010002,2533800,69.758492
"2014-08-18",79.410004,79.980003,79.330002,79.809998,1920700,70.464813
"2014-08-19",79.940002,80.5,79.650002,80.32,1663000,70.915108
"2014-08-20",80.32,80.489998,79.879997,80.400002,1214500,70.985741
"2014-08-21",80.660004,81.029999,80.419998,80.82,1360100,71.356567
"2014-08-22",80.599998,80.82,80.400002,80.510002,1810200,71.082848
"2014-08-25",81.040001,81.599998,80.879997,80.980003,1733300,71.497833
"2014-08-26",81.300003,81.989998,81.199997,81.620003,2432900,72.062889
"2014-08-27",81.459999,81.580002,80.760002,80.980003,1728000,71.497833
"2014-08-28",80.589996,81.800003,80.330002,81.019997,1846100,71.533142
"2014-08-29",81.32,81.32,80.519997,81.059998,1416600,71.568451
"2014-09-02",80.949997,81.489998,80.910004,81.120003,1754000,71.621445
"2014-09-03",81.550003,81.959999,81.300003,81.860001,2041300,72.27478
"2014-09-04",82.139999,82.160004,81.519997,81.760002,2781100,72.186493
"2014-09-05",81.699997,82.07,81.470001,81.830002,2276700,72.248306
"2014-09-08",81.75,82.050003,81.540001,81.730003,1880100,72.160011
"2014-09-09",81.699997,81.739998,80.699997,80.949997,2173800,71.471336
"2014-09-10",80.949997,81.349998,80.699997,81.209999,1922600,71.700897
"2014-09-11",81.059998,81.529999,80.82,81.510002,1856200,71.965775
"2014-09-12",81.300003,81.559998,80.580002,80.970001,2801800,71.489006
"2014-09-15",80.989998,81.150002,80.449997,80.599998,1949200,71.162323
"2014-09-16",79.839996,80.470001,79.18,80.089996,4188400,70.712036
"2014-09-17",80.07,80.209999,79.349998,79.68,3119200,70.350052
"2014-09-18",80.080002,80.709999,79.790001,80.459999,3034400,71.038719
"2014-09-19",80.639999,80.839996,79.650002,79.93,4365500,70.570763
"2014-09-22",79.919998,79.919998,79.07,79.220001,3698500,69.943901
"2014-09-23",79.220001,79.610001,78.900002,79.599998,4313400,70.279396
"2014-09-24",77.949997,80.43,77.559998,80.199997,6875200,70.809158
"2014-09-25",79.970001,80.110001,78.540001,78.980003,5547600,69.732018
"2014-09-26",79.230003,79.370003,78.75,79.290001,2912100,70.005714
"2014-09-29",78.260002,79.980003,78.080002,79.919998,2967300,70.561943
"2014-09-30",79.800003,81.769997,78.839996,81.32,5449100,71.798019
"2014-10-01",81.18,81.25,79.540001,79.720001,3785700,70.385353
"2014-10-02",79.489998,79.809998,78.75,79.43,3046100,70.129318
"2014-10-03",80,80.629997,80,80.32,2588200,70.915108
"2014-10-06",80.400002,80.940002,80.230003,80.730003,2475100,71.277115
"2014-10-07",80.510002,80.559998,78.800003,78.809998,2991100,69.581909
"2014-10-08",78.410004,80.080002,78.389999,79.839996,4899600,70.491318
"2014-10-09",79.940002,80.010002,78.120003,78.190002,3949100,69.034515
"2014-10-10",78.410004,78.82,76.800003,76.839996,3389400,67.842583
"2014-10-13",76.839996,77.32,76.25,76.290001,3332200,67.356987
"2014-10-14",76.639999,77.150002,75.980003,76.169998,6816800,67.251045
"2014-10-15",74.199997,76.190002,73.980003,75.849998,4809700,67.877449
"2014-10-16",74.93,76.599998,74.599998,76.150002,4648200,68.14592
"2014-10-17",76.830002,76.980003,76.32,76.620003,2738000,68.566521
"2014-10-20",75.68,76.739998,75.330002,76.440002,2457700,68.405457
"2014-10-21",76.830002,78.220001,76.580002,77.93,2382800,69.738838
"2014-10-22",78.099998,78.889999,77.419998,77.459999,2421600,69.318222
"2014-10-23",78.220001,78.480003,77.690002,78.080002,1976700,69.873062
"2014-10-24",78.099998,79.07,78.07,78.349998,2314000,70.114685
"2014-10-27",78.029999,79.419998,77.940002,79.019997,3383300,70.714272
"2014-10-28",79.279999,79.480003,79,79.470001,2465400,71.116966
"2014-10-29",79.470001,79.949997,79,79.550003,2432800,71.188568
"2014-10-30",79.349998,80.650002,79.349998,80.620003,2775400,72.146111
"2014-10-31",81.080002,81.419998,80.940002,81.120003,3089700,72.593544
"2014-11-03",81.029999,81.370003,80.669998,80.970001,2306800,72.459312
"2014-11-04",80.889999,81.290001,80.779999,81.150002,2371300,72.620384
"2014-11-05",81.5,82.5,81.349998,82.480003,3201700,73.810577
"2014-11-06",82.190002,83.309998,82.110001,83.239998,2606900,74.490685
"2014-11-07",83.239998,83.75,82.720001,83.480003,2504900,74.705475
"2014-11-10",83.160004,84.349998,83.160004,84.160004,2444500,75.314011
"2014-11-11",84.129997,84.5,83.779999,83.940002,1650300,75.117119
"2014-11-12",83.830002,84.220001,83.57,84.120003,1929600,75.278206
"2014-11-13",84.029999,84.779999,83.800003,84.440002,2337200,75.564568
"2014-11-14",84.269997,84.739998,84.050003,84.639999,2777200,75.743553
"2014-11-17",84.43,84.790001,84.129997,84.650002,1890200,75.752502
"2014-11-18",84.650002,84.769997,84.080002,84.300003,2715500,75.439293
"2014-11-19",84.059998,84.199997,83.459999,83.639999,2117400,74.848663
"2014-11-20",83.480003,83.910004,83.160004,83.440002,1573400,74.669701
"2014-11-21",84.32,84.370003,83.709999,84.080002,2204300,75.242424
"2014-11-24",83.989998,85,83.989998,84.93,2003200,76.003075
"2014-11-25",84.800003,85.379997,84.779999,85.32,3475200,76.352081
"2014-11-26",85.279999,85.290001,84.809998,85.150002,1930100,76.199959
"2014-11-28",85.290001,86.489998,85.190002,86.330002,1725100,77.255928
"2014-12-01",85.879997,87.080002,85.610001,86,2743600,76.960602
"2014-12-02",85.849998,86.220001,85.25,85.980003,2504300,76.942711
"2014-12-03",86.400002,86.599998,85.779999,86.519997,1728400,77.425941
"2014-12-04",86.410004,86.559998,85.93,86.339996,1724400,77.264862
"2014-12-05",86.309998,86.489998,86.080002,86.190002,2229900,77.13063
"2014-12-08",86.160004,86.160004,84.769997,84.970001,2179100,76.038857
"2014-12-09",84.169998,85.220001,83.989998,85.18,1652900,76.226799
"2014-12-10",85.199997,85.309998,83.620003,83.730003,1967700,74.929207
"2014-12-11",84.379997,85.43,83.68,83.879997,2369300,75.063423
"2014-12-12",83.410004,83.470001,81.860001,81.900002,2784800,73.291542
"2014-12-15",82.129997,82.849998,81.690002,81.879997,3154600,73.273643
"2014-12-16",82,84.220001,81.660004,82.870003,4386500,74.159592
"2014-12-17",83,85.309998,82.849998,85.300003,5081000,76.334175
"2014-12-18",88.120003,90.989998,87.790001,89.739998,8918400,80.307487
"2014-12-19",90.150002,91.360001,89.639999,90.510002,6480600,80.996552
"2014-12-22",90.080002,91.25,89.769997,91.18,2986500,81.59613
"2014-12-23",91.349998,91.75,90.699997,91.419998,2148500,81.810905
"2014-12-24",91.480003,91.940002,91.309998,91.32,914900,81.72142
"2014-12-26",91.400002,91.720001,91.18,91.260002,1194000,81.667732
"2014-12-29",90.900002,91.050003,90.239998,90.519997,1994000,81.005508
"2014-12-30",90.5,90.839996,89.989998,90.190002,1721900,80.710197
"2014-12-31",90.18,90.480003,89.290001,89.309998,1754500,79.922691
"2015-01-02",89.669998,90.089996,88.43,88.839996,2021300,79.502106
"2015-01-05",88.040001,88.32,87.18,87.339996,3e+06,78.159752
"2015-01-06",87.5,87.769997,86.010002,86.709999,2867000,77.595978
"2015-01-07",87.160004,88.75,87.160004,88.529999,2865500,79.224663
"2015-01-08",89,90.150002,88.839996,89.879997,2802900,80.43277
"2015-01-09",89.949997,90.150002,89.379997,89.779999,2399900,80.343292
"2015-01-12",89.110001,90.019997,88.910004,89.510002,2418500,80.101662
"2015-01-13",89.769997,91.339996,89.150002,89.830002,4007000,80.388039
"2015-01-14",89.540001,89.540001,88,88.779999,2377900,79.448395
"2015-01-15",89.010002,89.099998,87.669998,88.169998,1821000,78.902519
"2015-01-16",87.75,89.010002,87.550003,88.889999,2657400,79.546829
