"dates","DHR.Open","DHR.High","DHR.Low","DHR.Close","DHR.Volume","DHR.Adjusted"
"2013-08-23",51.038666,51.20546,50.758148,51.053829,2350326,33.48373
"2013-08-26",50.970432,51.167549,50.507961,50.523125,2126360,33.13567
"2013-08-27",49.855949,49.984837,49.476875,49.583015,3179977,32.5191
"2013-08-28",49.499622,49.818043,49.325245,49.499622,2076766,32.464401
"2013-08-29",49.347992,50.197121,49.112965,49.742229,1700982,32.623516
"2013-08-30",49.84079,49.90144,49.469296,49.673996,2021499,32.578766
"2013-09-03",50.136467,50.492798,49.742229,49.939346,2234122,32.752796
"2013-09-04",49.802879,50.902199,49.802879,50.803638,2787575,33.319645
"2013-09-05",50.750568,51.114483,50.545868,50.962852,1826683,33.424061
"2013-09-06",51.038666,51.243366,50.348747,50.667171,2599485,33.230141
"2013-09-09",50.811222,51.36467,50.811222,51.288857,1805579,33.637863
"2013-09-10",51.690674,52.266869,51.599697,51.902958,3072083,34.040627
"2013-09-11",51.956028,52.547382,51.857468,52.547382,2753017,34.463276
"2013-09-12",52.554966,52.72934,52.350266,52.653526,3295390,34.532894
"2013-09-13",52.78241,52.903713,52.319939,52.888554,3255028,34.687027
"2013-09-16",53.381351,53.555725,52.971947,53.153904,3707709,34.861073
"2013-09-17",53.214558,53.449581,52.956783,53.09325,3432038,34.821285
"2013-09-18",53.070507,53.487492,52.8279,53.442001,3559453,35.050007
"2013-09-19",53.661865,53.783169,53.237301,53.282791,5248301,34.945599
"2013-09-20",53.313114,53.616375,52.744503,52.744503,6759084,34.592552
"2013-09-23",52.532223,52.88097,52.494312,52.72934,2846666,34.582607
"2013-09-24",52.759666,52.805157,52.228962,52.266869,3114555,34.279301
"2013-09-25",52.426079,52.896133,52.168308,52.736923,3432829,34.600136
"2013-09-26",52.78241,53.176647,52.585293,52.896133,2266174,34.704594
"2013-09-27",52.797573,53.108414,52.638363,52.971947,3134208,34.754337
"2013-09-30",52.562546,52.911297,52.388172,52.554966,3525555,34.480762
"2013-10-01",52.653526,52.797573,52.395756,52.66869,3222053,34.555367
"2013-10-02",52.433662,52.433662,51.842304,52.410915,3105717,34.386234
"2013-10-03",52.183472,52.297195,51.167549,51.546627,3360021,33.819191
"2013-10-04",51.56179,52.221378,51.41774,51.948444,2593022,34.082821
"2013-10-07",51.614861,51.774071,51.349506,51.448067,2262217,33.754532
"2013-10-08",51.46323,51.948444,50.993176,51.031082,3929961,33.480957
"2013-10-09",51.008339,51.099319,50.667171,50.902199,3861109,33.396389
"2013-10-10",51.485973,52.342686,51.41774,52.297195,3561960,34.31163
"2013-10-11",52.251705,52.699013,51.993935,52.645943,1896854,34.540447
"2013-10-14",52.289612,52.850643,52.191055,52.72934,2027567,34.595154
"2013-10-15",52.61562,52.843063,52.312359,52.327522,3208336,34.331532
"2013-10-16",52.486732,52.630779,52.160728,52.426079,6263140,34.396198
"2013-10-17",53.836239,55.034119,53.358604,54.821835,7771284,35.968021
"2013-10-18",55.109932,55.109932,54.321457,54.586807,5531754,35.813816
"2013-10-21",54.761185,54.814255,54.412434,54.533737,3447338,35.779003
"2013-10-22",54.601971,54.950722,54.473087,54.768764,3027105,35.933205
"2013-10-23",54.761185,54.965881,54.359364,54.510994,2678889,35.764088
"2013-10-24",54.548901,54.768764,54.222897,54.624718,2628899,35.838692
"2013-10-25",54.495831,54.753601,54.200153,54.670204,2272505,35.868538
"2013-10-28",54.692947,54.912811,54.382107,54.708111,2113961,35.893421
"2013-10-29",54.692947,55.003792,54.480667,54.996208,3016817,36.082424
"2013-10-30",54.996208,55.208492,54.594391,54.617134,2058563,35.833721
"2013-10-31",54.799091,55.018955,54.44276,54.655041,1931939,35.858601
"2013-11-01",54.799091,55.178165,54.617134,55.064442,3013915,36.127197
"2013-11-04",55.072025,55.231236,54.632298,55.155422,2529051,36.186897
"2013-11-05",55.087189,55.170586,54.783928,55.034119,1810987,36.107296
"2013-11-06",55.269142,55.799847,55.125095,55.329796,2276330,36.3013
"2013-11-07",55.390446,55.55724,54.359364,54.44276,2337532,35.719322
"2013-11-08",54.859741,56.588326,54.859741,56.557999,6154982,37.107105
"2013-11-11",56.557999,56.686886,56.148598,56.376041,2319462,36.987717
"2013-11-12",56.277485,56.338135,55.633057,56.027294,2996636,36.758915
"2013-11-13",55.792267,55.981804,55.670963,55.92115,3421882,36.689274
"2013-11-14",56.247158,56.815769,56.110691,56.436695,3841060,37.027519
"2013-11-15",56.231995,56.664139,56.141014,56.474602,4302314,37.052391
"2013-11-18",56.497345,56.853676,56.391205,56.520092,3720899,37.082226
"2013-11-19",56.497345,56.671722,56.118271,56.201668,2325133,36.873318
"2013-11-20",56.171341,56.489765,55.75436,55.943897,2920134,36.704205
"2013-11-21",56.254738,56.406368,56.019711,56.353298,2383433,36.972809
"2013-11-22",56.421532,56.656559,56.285065,56.595905,2557145,37.131977
"2013-11-25",56.861259,56.861259,56.376041,56.497345,1837235,37.067303
"2013-11-26",56.884003,57.536011,56.861259,57.141773,4777022,37.490112
"2013-11-27",57.407127,57.566338,56.997726,57.134193,1867572,37.485134
"2013-11-29",57.111446,57.27066,56.656559,56.709629,1771945,37.206593
"2013-12-02",56.550419,57.058376,56.376041,56.535255,3260172,37.092186
"2013-12-03",56.315392,56.444275,55.75436,55.928734,3117061,36.69426
"2013-12-04",55.640636,56.322971,55.276726,55.845337,2463496,36.639534
"2013-12-05",55.526913,56.141014,55.375282,55.830173,2509266,36.629589
"2013-12-06",56.467018,57.081123,56.322971,56.952236,2418123,37.365765
"2013-12-09",57.33131,57.452618,56.876423,57.149357,2675064,37.495087
"2013-12-10",56.891586,57.111446,56.520092,56.974979,2409945,37.380676
"2013-12-11",56.95982,57.111446,55.845337,56.050037,4073995,36.773838
"2013-12-12",55.261562,56.557999,55.253979,56.292645,5235111,36.93301
"2013-12-13",56.307808,56.398788,55.837757,56.110691,3557079,36.813625
"2013-12-16",56.285065,57.27066,56.186504,57.096287,4607531,37.46027
"2013-12-17",57.240334,57.414707,56.512508,56.679302,2964584,37.186684
"2013-12-18",56.679302,58.385139,56.565578,58.27142,4387126,38.231255
"2013-12-19",58.028809,58.127369,57.604244,58.059135,3187232,38.091988
"2013-12-20",57.869598,58.43821,57.831692,58.028809,4522192,38.072086
"2013-12-23",58.347233,58.620167,57.952995,58.180439,2966827,38.171562
"2013-12-24",58.074299,58.498863,58.074299,58.218346,1413836,38.196434
"2013-12-26",58.37756,58.423046,58.195602,58.316906,2522983,38.273563
"2013-12-27",58.506443,58.673237,58.218346,58.415466,1102156,38.338249
"2013-12-30",58.369976,58.476116,58.089462,58.241093,1281277,38.223804
"2013-12-31",58.460957,58.627747,58.263836,58.52919,1390358,38.412884
"2014-01-02",58.119789,58.385139,57.695225,57.960575,2651718,38.039707
"2014-01-03",57.960575,58.347233,57.869598,58.043972,1570665,38.09444
"2014-01-06",58.339649,58.53677,57.505688,57.536011,2579700,37.761055
"2014-01-07",57.733131,58.051556,57.573921,58.013645,2646442,38.074535
"2014-01-08",57.915089,58.316906,57.831692,58.043972,3002704,38.09444
"2014-01-09",58.468536,58.809704,58.059135,58.74147,4068587,38.552208
"2014-01-10",58.832451,58.931007,58.278999,58.893101,2726637,38.651722
"2014-01-13",58.620167,58.79454,57.687641,57.733131,3392468,37.89043
"2014-01-14",58.840031,59.363155,58.301743,59.332829,6122930,38.940311
"2014-01-15",59.385899,59.416225,58.900681,59.294922,3734353,38.915432
"2014-01-16",59.294922,59.620926,59.166035,59.537529,3320714,39.074657
"2014-01-17",59.613342,59.613342,58.877937,59.037148,3479918,38.746254
"2014-01-21",59.590599,59.742229,58.885517,59.135708,6464683,38.810947
"2014-01-22",59.173615,59.294922,58.453373,59.090221,3433093,38.781086
"2014-01-23",58.52919,58.650494,58.150112,58.460957,2405460,38.368107
"2014-01-24",57.877178,58.066715,56.194084,56.201668,5300402,36.885323
"2014-01-27",56.398788,56.702045,55.837757,56.178925,4740618,36.870399
"2014-01-28",56.838512,58.051556,56.209248,57.02047,5764558,37.42271
"2014-01-29",56.497345,57.445034,56.489765,56.95982,5055727,37.382904
"2014-01-30",57.194843,57.376801,56.747536,57.088703,4365099,37.467495
"2014-01-31",56.307808,56.868839,56.050037,56.398788,4247048,37.014694
"2014-02-03",56.504929,56.95982,54.965881,55.011372,5571720,36.10413
"2014-02-04",55.208492,55.625473,54.829414,55.291889,4525357,36.288231
"2014-02-05",55.041698,55.276726,54.50341,54.958302,3593484,36.069302
"2014-02-06",54.814255,55.898407,54.692947,55.883244,3931148,36.676353
"2014-02-07",56.322971,57.081123,55.989388,56.952236,4158411,37.37793
"2014-02-10",57.058376,57.058376,56.535255,56.91433,4141792,37.353043
"2014-02-11",57.141773,57.528431,56.95982,57.156937,3325067,37.512264
"2014-02-12",57.391964,57.604244,57.134193,57.27824,2762250,37.591873
"2014-02-13",56.800606,57.862019,56.694466,57.786201,3174965,37.925266
"2014-02-14",57.740711,58.074299,57.490524,57.945412,2973554,38.029739
"2014-02-18",57.733131,58.059135,57.498104,57.573921,3104135,37.785942
"2014-02-19",57.429871,57.990902,57.01289,57.07354,3429136,37.457542
"2014-02-20",57.232754,57.869598,56.891586,57.702805,3138429,37.870529
"2014-02-21",57.611828,57.862019,57.369221,57.733131,3529380,37.89043
"2014-02-24",57.907505,58.445793,57.846855,58.043972,3515399,38.09444
"2014-02-25",57.952995,58.43063,57.778622,58.241093,3503000,38.223804
"2014-02-26",58.263836,58.52919,58.036392,58.241093,3528061,38.223804
"2014-02-27",57.892342,58.476116,57.869598,58.400303,3374134,38.328293
"2014-02-28",58.37756,58.786961,57.801365,57.990902,5017476,38.059608
"2014-03-03",57.422291,57.695225,57.12661,57.308567,3629360,37.61179
"2014-03-04",57.968159,58.150112,57.771038,57.899925,4219349,37.999893
"2014-03-05",57.945412,58.142532,57.642155,57.907505,3320319,38.004871
"2014-03-06",58.051556,58.445793,57.952995,58.286579,3021697,38.253666
"2014-03-07",58.673237,58.802124,58.32449,58.703564,3720371,38.527332
"2014-03-10",58.68082,58.68082,58.218346,58.49128,2956143,38.388004
"2014-03-11",58.58226,58.650494,57.862019,57.945412,2768449,38.029739
"2014-03-12",57.536011,57.672478,57.232754,57.482941,2873969,37.726238
"2014-03-13",57.755875,57.771038,56.338135,56.429111,3284178,37.034603
"2014-03-14",56.338135,56.603485,55.883244,55.943897,3669590,36.716156
"2014-03-17",56.338135,56.95982,56.315392,56.747536,3270856,37.243587
"2014-03-18",56.876423,57.202427,56.838512,57.058376,1861637,37.447582
"2014-03-19",57.028053,57.21759,56.057617,56.383625,2492382,37.004745
"2014-03-20",56.330551,56.846096,56.133434,56.671722,2088505,37.193829
"2014-03-21",57.134193,57.710388,56.884003,57.088703,5422277,37.467495
"2014-03-24",57.293404,57.308567,56.050037,56.345715,2211963,36.979858
"2014-03-25",56.679302,56.91433,56.148598,56.429111,2327771,37.034603
"2014-03-26",56.793026,56.868839,55.617893,55.617893,3976653,36.5513
"2014-03-27",55.428356,55.905991,55.307053,55.678543,4468640,36.59116
"2014-03-28",56.012131,56.421532,55.792267,56.004547,2665171,36.805405
"2014-03-31",56.504929,56.861259,56.269901,56.861259,2807096,37.368427
"2014-04-01",56.921909,57.07354,56.573162,57.058376,3062850,37.497967
"2014-04-02",57.149357,57.407127,56.9674,57.194843,3042142,37.58765
"2014-04-03",57.285824,57.551174,56.921909,57.498104,2858801,37.786949
"2014-04-04",57.975739,58.150112,57.088703,57.16452,3415551,37.567719
"2014-04-07",56.974979,57.028053,55.822594,55.974224,2979093,36.785473
"2014-04-08",55.8605,56.360878,55.579987,56.125854,3102816,36.885128
"2014-04-09",56.861259,57.399544,56.391205,57.354057,4055529,37.69228
"2014-04-10",57.346474,57.354057,56.178925,56.201668,3192376,36.934948
"2014-04-11",55.845337,56.034874,55.178165,55.193329,3608388,36.272278
"2014-04-14",55.670963,55.670963,54.510994,55.034119,5905295,36.167645
"2014-04-15",55.109932,55.413193,54.39727,55.344959,5046230,36.371929
"2014-04-16",55.943897,56.004547,55.238815,55.837757,5374529,36.695797
"2014-04-17",55.344959,55.678543,54.806671,55.231236,10285826,36.297199
"2014-04-21",55.617893,56.626232,55.428356,56.542835,7684098,37.159164
"2014-04-22",56.467018,56.542835,55.731613,55.76194,5662731,36.645973
"2014-04-23",55.724033,55.883244,55.504169,55.633057,4210512,36.561268
"2014-04-24",55.883244,56.034874,55.617893,55.845337,3678032,36.700771
"2014-04-25",55.80743,55.936314,55.216072,55.382866,3204379,36.396851
"2014-04-28",55.55724,55.799847,55.140259,55.724033,6213281,36.621056
"2014-04-29",55.731613,55.837757,55.291889,55.648216,5475829,36.571228
"2014-04-30",55.542076,55.686127,55.322212,55.633057,4372221,36.561268
"2014-05-01",55.633057,56.125854,55.542076,55.80743,4759348,36.675861
"2014-05-02",55.830173,55.91357,55.466263,55.54966,3463430,36.506466
"2014-05-05",55.344959,55.519333,55.049278,55.344959,2560311,36.371929
"2014-05-06",55.185745,55.375282,54.996208,55.011372,2691815,36.152706
"2014-05-07",55.178165,55.276726,54.715694,55.200909,4129130,36.277264
"2014-05-08",55.178165,55.96664,55.049278,55.54966,3763239,36.506466
"2014-05-09",55.44352,56.148598,55.185745,56.125854,5644661,36.885128
"2014-05-12",56.269901,56.952236,56.269901,56.91433,3653102,37.403297
"2014-05-13",57.179684,57.566338,56.95982,57.338894,3746356,37.682316
"2014-05-14",57.16452,57.755875,56.921909,57.02047,4078876,37.473061
"2014-05-15",56.770283,56.921909,56.292645,56.838512,4019521,37.35347
"2014-05-16",56.846096,57.1721,56.595905,57.103867,4231748,37.527863
"2014-05-19",56.944656,57.763458,56.891586,57.482941,3121677,37.776974
"2014-05-20",57.467777,57.581501,56.535255,56.709629,3076568,37.268787
"2014-05-21",56.95982,57.869598,56.95982,57.831692,4151421,38.00618
"2014-05-22",58.627747,59.514786,58.157696,59.158455,8946249,38.87812
"2014-05-23",59.135708,59.484459,58.938591,59.454132,2859460,39.072422
"2014-05-27",59.855949,59.89386,59.492039,59.628506,3384158,39.187019
"2014-05-28",59.681576,59.924187,59.423805,59.651253,2958385,39.201965
"2014-05-29",59.651253,59.772556,59.234268,59.552692,3134999,39.137188
"2014-05-30",59.393478,59.529945,59.150871,59.461712,4487766,39.077408
"2014-06-02",59.590599,59.780136,59.006824,59.620926,2406120,39.182045
"2014-06-03",59.385899,59.78772,59.302502,59.734646,2733759,39.256779
"2014-06-04",59.545109,59.636089,59.135708,59.461712,3257402,39.077408
"2014-06-05",59.469296,60.538288,59.082638,60.272934,3897909,39.610531
"2014-06-06",60.310841,61.023502,60.265354,60.932526,3688452,40.044003
"2014-06-09",60.780895,61.5163,60.765732,61.068993,4058299,40.133682
"2014-06-10",60.864292,61.099319,60.636845,60.978016,1841456,40.073898
"2014-06-11",60.871872,60.955269,60.614101,60.720242,2579436,39.904495
"2014-06-12",60.447308,60.887035,60.432144,60.750568,3528721,39.924427
"2014-06-13",60.667171,61.023502,60.591358,60.856709,2279100,39.994175
"2014-06-16",60.720242,60.909779,60.568611,60.705078,3143441,39.894527
"2014-06-17",60.788475,60.917362,60.591358,60.780895,2154850,39.944355
"2014-06-18",60.841545,61.197876,60.500378,61.159969,2436325,40.193481
"2014-06-19",61.038666,61.213039,60.629265,60.727825,4345709,39.909473
"2014-06-20",60.811222,61.190296,60.523125,61.167549,6036140,40.198452
"2014-06-23",61.137226,61.182713,60.811222,60.902199,2703554,40.024071
"2014-06-24",60.902199,60.902199,60.083397,60.083397,3678955,39.485962
"2014-06-25",59.94693,60.371494,59.583015,60.265354,2747609,39.65559
"2014-06-26",60.21228,60.371494,59.651253,59.969673,2622832,39.461025
"2014-06-27",59.878696,60.136467,59.711903,60.037907,3331926,39.50592
"2014-06-30",60.128887,60.144051,59.560272,59.689159,4072940,39.27644
"2014-07-01",60.015163,60.439728,59.984837,60.272934,3590450,39.660576
"2014-07-02",60.068233,60.257771,59.560272,59.719482,3379146,39.296394
"2014-07-03",60.090977,60.401821,59.962093,60.235027,2725582,39.635632
"2014-07-07",60.15163,60.197121,59.423805,59.522366,3427949,39.166691
"2014-07-08",59.461712,59.613342,59.128128,59.279758,3750445,39.007046
"2014-07-09",59.438969,59.545109,59.143291,59.355572,3087779,39.056931
"2014-07-10",58.862774,59.385899,58.74147,59.135708,2979225,38.912262
"2014-07-11",59.135708,59.438969,58.953754,59.423805,2447932,39.10183
"2014-07-14",59.704323,59.992416,59.469296,59.749809,3192640,39.316353
"2014-07-15",59.620926,60,59.203941,59.317665,3698740,39.03199
"2014-07-16",59.438969,59.673996,59.044731,59.514786,3437842,39.161701
"2014-07-17",57.399544,57.467777,56.095528,56.156178,13200552,36.951679
"2014-07-18",56.497345,57.194843,55.96664,56.944656,7630415,37.470512
"2014-07-21",56.793026,57.07354,56.535255,56.974979,5396425,37.490463
"2014-07-22",57.141773,57.793781,57.141773,57.467777,7100177,37.814743
"2014-07-23",57.619408,57.702805,57.1721,57.32373,4790476,37.719955
"2014-07-24",57.407127,57.763458,57.050797,57.596664,4367473,37.899548
"2014-07-25",57.308567,57.573921,57.240334,57.38438,2595264,37.759861
"2014-07-28",57.263077,57.338894,56.846096,57.02047,3621578,37.520405
"2014-07-29",56.937073,57.088703,56.057617,56.163761,6753808,36.956669
"2014-07-30",56.307808,56.451859,55.799847,56.231995,5692145,37.001572
"2014-07-31",55.91357,56.141014,55.564823,56.012131,6681395,36.856899
"2014-08-01",56.027294,56.050037,55.360123,55.60273,6803666,36.587505
"2014-08-04",55.625473,56.163761,55.390446,56.103107,3752951,36.916756
"2014-08-05",55.724033,56.429111,55.458679,55.769524,4475763,36.69725
"2014-08-06",55.852921,56.307808,55.648216,56.156178,5776429,36.951679
"2014-08-07",56.406368,56.679302,55.943897,56.072781,3771021,36.896801
"2014-08-08",56.194084,56.800606,55.951477,56.762699,2903119,37.350792
"2014-08-11",56.937073,57.300987,56.884003,57.02047,3241047,37.520405
"2014-08-12",56.846096,56.884003,56.224411,56.360878,4511376,37.08638
"2014-08-13",56.709629,56.853676,56.451859,56.694466,2682318,37.305882
"2014-08-14",56.512508,56.785442,56.406368,56.770283,3391545,37.355782
"2014-08-15",57.149357,57.429871,56.595905,56.974979,6283584,37.490463
"2014-08-18",57.293404,57.960575,57.141773,57.839272,2709490,38.059185
"2014-08-19",57.854435,58.150112,57.710388,58.104626,2195871,38.233795
"2014-08-20",58.097042,58.64291,57.945412,58.521606,3245268,38.508167
"2014-08-21",58.559517,58.764214,58.316906,58.718727,2334762,38.637878
"2014-08-22",58.476116,58.68082,58.37756,58.407887,2691420,38.433346
"2014-08-25",58.627747,58.771797,58.4837,58.64291,1883796,38.587997
"2014-08-26",58.74147,58.824867,58.567097,58.627747,2572973,38.578018
"2014-08-27",58.423046,58.627747,58.021229,58.112206,1476884,38.238777
"2014-08-28",57.884762,57.998486,57.604244,57.869598,2562553,38.079136
"2014-08-29",58.066715,58.112206,57.634571,58.081879,1982325,38.218826
"2014-09-02",58.127369,58.32449,57.778622,57.937832,3034360,38.124043
"2014-09-03",58.392723,58.392723,57.960575,58.066715,3196728,38.208847
"2014-09-04",58.104626,58.332069,57.642155,57.801365,2984765,38.034241
"2014-09-05",57.642155,58.53677,57.581501,58.4837,2814482,38.483231
"2014-09-08",58.385139,58.665657,58.248672,58.415466,2591967,38.43832
"2014-09-09",58.37756,58.423046,57.877178,58.051556,2607531,38.198868
"2014-09-10",58.081879,58.476116,57.983322,58.32449,2276198,38.378471
"2014-09-11",58.127369,58.627747,58.036392,58.58984,2175031,38.55307
"2014-09-12",58.567097,58.58984,58.241093,58.286579,2521532,38.353527
"2014-09-15",58.400303,58.802124,58.036392,58.097042,5486381,38.228806
"2014-09-16",57.952995,58.877937,57.733131,58.809704,4082041,38.69775
"2014-09-17",58.984077,60.075813,58.900681,59.689159,5555760,39.27644
"2014-09-18",59.742229,60.219864,59.673996,60.166794,3736727,39.590733
"2014-09-19",60.538288,60.652008,60.15163,60.235027,6362197,39.635632
"2014-09-22",60.022743,60.022743,59.173615,59.257011,2767790,38.992077
"2014-09-23",59.120544,59.219105,58.6884,58.695984,2779793,38.622913
"2014-09-24",58.718727,59.075058,58.498863,58.931007,4179647,38.827709
"2014-09-25",58.673237,58.74147,57.338894,57.346474,5020378,37.783718
"2014-09-26",57.391964,57.649734,57.240334,57.551174,4020972,37.918591
"2014-09-29",57.035633,57.604244,56.815769,57.460197,4013453,37.85865
"2014-09-30",57.414707,58.49128,57.346474,57.604244,6947569,37.953552
"2014-10-01",57.391964,57.589085,56.444275,56.542835,4149442,37.25423
"2014-10-02",56.497345,56.702045,55.974224,56.429111,6061465,37.179302
"2014-10-03",57.02047,57.27824,56.739956,56.815769,5669985,37.434059
"2014-10-06",57.050797,57.316151,56.611069,56.777863,2600013,37.409081
"2014-10-07",56.633812,56.633812,55.519333,55.54966,3869814,36.599865
"2014-10-08",55.70129,56.588326,55.276726,56.550419,4948624,37.259228
"2014-10-09",56.611069,56.611069,55.147839,55.170586,5572379,36.350098
"2014-10-10",55.170586,55.504169,54.010612,54.480667,8159334,35.895538
"2014-10-13",54.768764,55.466263,54.268387,54.359364,7898304,35.815605
"2014-10-14",54.579227,55.238815,54.260803,54.586807,6343599,35.965462
"2014-10-15",53.593632,54.890068,53.161488,54.571644,8177272,35.955482
"2014-10-16",54.412434,56.512508,53.987869,56.247158,9111520,37.05941
"2014-10-17",56.861259,57.22517,56.277485,56.702045,5370968,37.359127
"2014-10-20",56.580742,56.793026,56.095528,56.656559,3897381,37.329151
"2014-10-21",56.929493,57.892342,56.90675,57.808945,4200619,38.088428
"2014-10-22",58.172859,58.172859,57.27066,57.293404,4638659,37.748753
"2014-10-23",58.021229,58.999241,57.922668,58.650494,4276330,38.642895
"2014-10-24",58.612583,59.135708,58.453373,59.105385,2462837,38.942604
"2014-10-27",58.726307,59.112965,58.665657,59.037148,2191255,38.897648
"2014-10-28",59.431389,60.477634,59.370735,60.454891,4766734,39.831757
"2014-10-29",60.310841,60.591358,59.878696,60.121304,4647101,39.611958
"2014-10-30",59.878696,60.568611,59.696739,60.432144,2633384,39.816765
"2014-10-31",60.932526,61.175133,60.689919,60.955269,5442062,40.161434
"2014-11-03",60.917362,60.940105,60.447308,60.629265,3365033,39.946644
"2014-11-04",60.636845,60.841545,60.386658,60.644428,2490272,39.956635
"2014-11-05",61.190296,61.3116,60.545868,61.235786,2331860,40.346264
"2014-11-06",61.387417,61.645187,61.023502,61.607277,2129394,40.591019
"2014-11-07",61.62244,61.652767,61.129642,61.554207,2259315,40.556053
"2014-11-10",61.546627,61.789234,61.41774,61.630024,2599221,40.606018
"2014-11-11",61.827141,61.933285,61.36467,61.721001,2477478,40.665951
"2014-11-12",62.964367,62.994694,62.206219,62.441242,6164742,41.140491
"2014-11-13",62.418499,62.61562,62.160728,62.471569,5956340,41.160477
"2014-11-14",62.274448,62.532223,62.213799,62.342686,2557409,41.075554
"2014-11-17",62.297195,62.585293,62.137981,62.448826,2408890,41.145493
"2014-11-18",62.547382,62.858227,62.380592,62.608036,2508079,41.250397
"2014-11-19",62.608036,62.752087,62.282032,62.600456,1962013,41.245396
"2014-11-20",62.115238,62.661106,61.834724,62.554966,2153927,41.21542
"2014-11-21",63.275208,63.548141,63.100834,63.373768,3539668,41.754902
"2014-11-24",63.373768,63.396515,63.025021,63.313114,2034821,41.714943
"2014-11-25",63.297955,63.411674,63.161488,63.214558,2803666,41.650009
"2014-11-26",63.487492,63.487492,63.09325,63.267628,1994460,41.684975
"2014-11-28",63.252464,63.654285,63.199394,63.351025,2320649,41.739925
"2014-12-01",63.009857,63.176647,62.608036,62.97953,3881421,41.495148
"2014-12-02",63.260044,63.472328,63.017437,63.366188,3454461,41.749908
"2014-12-03",63.502655,64.427597,63.411674,64.329041,3380861,42.384304
"2014-12-04",64.018196,64.20015,63.699772,64.124336,2664644,42.249435
"2014-12-05",63.995453,64.435181,63.987869,64.351784,1867440,42.399284
"2014-12-08",64.260803,64.624718,64.071266,64.245644,3207940,42.329357
"2014-12-09",63.426838,63.972706,63.335861,63.957542,2886368,42.139534
"2014-12-10",63.828659,63.836239,62.964367,63.0326,4880300,41.530125
"2014-12-11",63.199394,64.268387,63.009857,63.646702,3677636,41.934734
"2014-12-12",63.222137,64.13192,63.214558,63.502655,3718129,41.839828
"2014-12-15",63.927219,64.116753,62.850643,63.222137,3633977,41.65501
"2014-12-16",63.131161,63.684608,62.304775,62.342686,5647299,41.075554
"2014-12-17",62.373009,63.798332,62.054588,63.639122,5728153,41.929737
"2014-12-18",64.518578,65.200912,64.23806,65.200912,4409153,42.958755
"2014-12-19",65.276726,65.678543,64.950722,65.405609,6568884,43.093628
"2014-12-22",65.76194,66.118271,65.519333,66.004547,3125502,43.488232
"2014-12-23",66.186508,66.330551,65.905991,66.004547,3756248,43.538254
"2014-12-24",66.012131,66.050041,65.79985,65.79985,1269669,43.403229
"2014-12-26",65.875664,66.110687,65.686127,65.754356,1558003,43.37323
"2014-12-29",65.405609,66.072784,65.337379,65.86808,1952648,43.448235
"2014-12-30",65.852921,65.890823,65.125092,65.382866,2397678,43.12817
"2014-12-31",65.625473,65.822594,64.958305,64.981049,2734683,42.863113
"2015-01-02",65.208488,65.420776,64.526154,64.988625,2722152,42.868134
"2015-01-05",64.662621,64.897652,64.02578,64.3442,3985095,42.44305
"2015-01-06",64.541321,64.700531,63.366188,63.904472,3807030,42.152988
"2015-01-07",64.495827,64.715691,64.116753,64.29113,4361801,42.408039
"2015-01-08",64.897652,65.413193,64.836998,65.284309,3904240,43.063168
"2015-01-09",65.511749,65.595146,64.715691,64.844582,2749851,42.773106
"2015-01-12",64.473083,64.738441,63.798332,64.040939,4024929,42.243008
"2015-01-13",64.685371,65.147842,63.404095,63.949963,5059816,42.182987
"2015-01-14",63.290371,63.752842,62.661106,62.941624,6322495,41.517876
"2015-01-15",63.275208,63.381351,62.175892,62.191055,5530699,41.022781
"2015-01-16",61.993935,62.653526,61.599697,62.577709,5606146,41.277817
"2015-01-20",62.956783,63.267628,62.471569,62.903713,4463892,41.492863
"2015-01-21",62.744503,63.419258,62.509476,63.123577,3989579,41.637882
"2015-01-22",63.669449,64.101593,63.047764,64.063683,5121545,42.258015
"2015-01-23",64.063683,64.094009,63.745262,63.790752,4991228,42.077984
"2015-01-26",63.578468,63.790752,63.09325,63.426838,4037855,41.837925
"2015-01-27",64.033356,64.662621,63.396515,64.169823,4739299,42.328022
"2015-01-28",64.488251,64.548904,62.805157,62.812737,5232869,41.432854
"2015-01-29",63.191811,63.669449,62.327522,63.631538,3595198,41.97295
"2015-01-30",63.313114,63.472328,62.426079,62.456406,3908988,41.197811
"2015-02-02",62.501896,63.502655,61.865047,63.487492,4550946,41.87793
"2015-02-03",64.222893,64.541321,63.889309,64.457924,5735408,42.518055
"2015-02-04",64.063683,64.50341,63.768005,63.942383,3778671,42.177994
"2015-02-05",64.336617,64.897652,64.27597,64.806671,2672822,42.748104
"2015-02-06",64.746017,65.049278,64.063683,64.283546,2607663,42.403034
"2015-02-09",63.912056,64.510994,63.768005,64.02578,2464420,42.233013
"2015-02-10",64.382111,64.844582,63.934799,64.791512,2558464,42.738102
"2015-02-11",64.753601,65.140259,64.55648,64.943138,2775308,42.838112
"2015-02-12",65.132675,65.686127,65.041695,65.6558,2695245,43.308205
"2015-02-13",65.504173,65.898407,65.352539,65.81501,2608718,43.413223
"2015-02-17",65.769524,65.936317,65.564819,65.807426,2531689,43.408226
"2015-02-18",65.807426,66.391205,65.534492,66.300224,2606476,43.733276
"2015-02-19",65.97422,66.338135,65.951477,66.141014,2914726,43.628262
"2015-02-20",66.072784,66.641396,65.625473,66.474602,5304359,43.848312
"2015-02-23",66.156181,66.436691,65.807426,65.852921,2554903,43.438229
