"dates","APTV.Open","APTV.High","APTV.Low","APTV.Close","APTV.Volume","APTV.Adjusted"
"2015-02-12",65.582565,65.741829,65.247276,65.431686,2966872,61.533428
"2015-02-13",65.297569,66.010056,65.138306,65.968147,1899495,62.237255
"2015-02-17",66.035202,66.236382,65.381393,65.800507,1858336,62.079105
"2015-02-18",65.800507,65.934616,65.381393,65.750214,1737008,62.031643
"2015-02-19",65.825653,66.89019,65.733444,66.563286,2055420,62.798737
"2015-02-20",66.303436,66.487846,65.247276,66.445938,2406400,62.688023
"2015-02-23",66.152557,66.546524,66.085503,66.38726,1565335,62.632668
"2015-02-24",66.353729,66.596817,66.060349,66.085503,1206720,62.347969
"2015-02-25",66.152557,67.183571,66.152557,66.932106,2034900,63.146713
"2015-02-26",66.705788,66.898575,66.169319,66.269905,1048766,62.521946
"2015-02-27",66.253143,66.504608,65.867561,66.085503,1115694,62.347969
"2015-03-02",66.085503,67.510475,66.085503,67.175186,1844378,63.376038
"2015-03-03",67.041077,67.242249,66.437553,67.0746,1948169,63.281124
"2015-03-04",68.340317,68.935455,66.839897,67.711655,3863411,63.882141
"2015-03-05",67.577538,67.720032,66.814751,67.166809,1536107,63.368122
"2015-03-06",66.705788,66.999161,66.152557,66.295052,1807634,62.545658
"2015-03-09",65.733444,66.420792,65.624474,66.20285,2224945,62.458672
"2015-03-10",65.456833,65.59095,64.59346,65.079628,2244272,61.398979
"2015-03-11",65.054482,65.699913,64.333611,64.442581,3120411,60.797966
"2015-03-12",64.811401,65.540657,64.803017,65.3311,1729731,61.636242
"2015-03-13",65.104774,65.163452,64.09053,64.375526,2731970,60.734699
"2015-03-16",64.844933,65.775352,64.794632,65.616096,2025118,61.905125
"2015-03-17",65.104774,65.766975,64.928749,65.557419,1271977,61.849754
"2015-03-18",65.171837,66.487846,64.987427,66.362114,2162670,62.608932
"2015-03-19",66.119026,66.404022,65.708298,66.370499,1698713,62.616867
"2015-03-20",66.630341,67.124893,66.395638,67.024307,3542852,63.233673
"2015-03-23",67.108131,67.326073,66.89019,66.923721,1540402,63.138783
"2015-03-24",66.747696,66.982399,66.160942,66.404022,1367655,62.648468
"2015-03-25",66.378876,66.563286,64.911987,64.928749,1552570,61.256638
"2015-03-26",64.434196,64.610229,63.897736,64.450966,2841487,60.805882
"2015-03-27",64.417435,65.046104,64.241409,64.953896,1572971,61.280365
"2015-03-30",65.373009,66.437553,65.373009,66.395638,1329599,62.64056
"2015-03-31",66.219612,67.267395,66.077118,66.839897,2517946,63.059689
"2015-04-01",67.250626,67.250626,65.523888,66.09388,2745570,62.355873
"2015-04-02",66.286674,68.214584,65.968147,68.046944,4010985,64.198486
"2015-04-06",68.432526,71.31601,67.937973,70.243088,4708413,66.270416
"2015-04-07",69.865883,70.268234,69.438393,69.471916,2027146,65.542854
"2015-04-08",69.455154,69.924561,69.094719,69.748535,2128431,65.803841
"2015-04-09",69.773682,70.645432,69.74015,70.603523,2489314,66.610481
"2015-04-10",71.131599,71.42498,70.712486,71.005867,2560059,66.990059
"2015-04-13",71.181892,71.223808,70.192795,70.385582,1337830,66.404854
