"dates","SRE.Open","SRE.High","SRE.Low","SRE.Close","SRE.Volume","SRE.Adjusted"
"2014-08-27",102.879997,104.040001,102.449997,103.940002,850900,84.766693
"2014-08-28",103.830002,105.32,103.650002,104.879997,806500,85.533264
"2014-08-29",104.760002,106.089996,104.760002,105.970001,918400,86.422195
"2014-09-02",106.279999,106.449997,105.150002,105.57,1438000,86.095993
"2014-09-03",105.779999,106.519997,105.620003,106.050003,606900,86.487457
"2014-09-04",105.790001,106.459999,105.629997,106.110001,907500,86.536392
"2014-09-05",106.089996,107.389999,106.089996,107.360001,646900,87.555801
"2014-09-08",107.559998,107.809998,106.809998,107.209999,789400,87.433479
"2014-09-09",106.650002,106.879997,105.57,105.709999,761300,86.210175
"2014-09-10",105.349998,105.690002,104.470001,104.879997,954900,85.533264
"2014-09-11",104.93,106.040001,104.449997,105.980003,653700,86.430389
"2014-09-12",105.690002,105.739998,103.400002,103.610001,840000,84.497551
"2014-09-15",103.849998,104.669998,103.709999,104.309998,637500,85.06842
"2014-09-16",104.220001,105.449997,104.089996,105.139999,526700,85.745331
"2014-09-17",106.07,106.68,104.889999,105.339996,1485000,85.908401
"2014-09-18",105.410004,105.970001,104.949997,105.330002,836100,85.900269
"2014-09-19",105.940002,106.099998,105.330002,106,1293900,86.446686
"2014-09-22",105.790001,105.849998,104.809998,105.32,728800,85.892105
"2014-09-23",104.239998,104.610001,104.010002,104.150002,663500,85.473557
"2014-09-24",104.309998,104.699997,103.43,104.209999,601800,85.52282
"2014-09-25",104.209999,104.760002,103.160004,103.25,922700,84.734955
"2014-09-26",103.349998,104.040001,102.339996,103.760002,891200,85.153496
"2014-09-29",103.339996,104.949997,103.160004,104.830002,918800,86.031624
"2014-09-30",104.959999,106.160004,104.559998,105.379997,1144700,86.482994
"2014-10-01",105.529999,106.160004,104.790001,105.07,1128000,86.228584
"2014-10-02",104.910004,105.589996,104.599998,104.889999,776500,86.080864
"2014-10-03",105.389999,106.949997,104.540001,106.779999,1008900,87.63195
"2014-10-06",106.790001,107.349998,106.269997,106.970001,1160800,87.78788
"2014-10-07",106.849998,107.279999,106.279999,106.360001,991200,87.287262
"2014-10-08",106.160004,108.129997,105.970001,108.040001,1156200,88.666008
"2014-10-09",108.129997,108.660004,105.629997,105.709999,1473900,86.753822
"2014-10-10",106.160004,107.519997,105.550003,105.699997,1315600,86.745613
"2014-10-13",105.620003,106.300003,102.379997,102.669998,2300800,84.258972
"2014-10-14",102.980003,103.260002,99.32,102,4334300,83.709114
"2014-10-15",101.410004,101.809998,98.339996,100.239998,2712800,82.264732
"2014-10-16",99.269997,101.989998,98.860001,101.610001,2111900,83.389046
"2014-10-17",102.080002,103.550003,101.959999,103.360001,1238200,84.825249
"2014-10-20",103.449997,104.699997,103.110001,104.599998,912500,85.842857
"2014-10-21",105.099998,105.940002,104.75,105.82,1087900,86.844093
"2014-10-22",105.849998,107.370003,105.589996,105.839996,933500,86.860504
"2014-10-23",106.800003,107.419998,106.209999,106.639999,954700,87.517044
"2014-10-24",107.029999,107.959999,106.709999,107.860001,766500,88.518288
"2014-10-27",107.900002,108.400002,107.25,107.760002,822400,88.436218
"2014-10-28",108.040001,109.050003,107.529999,109.040001,844600,89.486664
"2014-10-29",108.910004,109.699997,107.43,108.510002,724700,89.051704
"2014-10-30",109,110.889999,108.169998,110.489998,1411500,90.676643
"2014-10-31",110.980003,111.360001,109.760002,110,1337100,90.274529
"2014-11-03",110.25,111.440002,109.760002,110.839996,905000,90.963905
"2014-11-04",110.75,111.870003,109.830002,110.900002,872700,91.013138
"2014-11-05",111.25,113.580002,109.639999,113.440002,1686100,93.097672
"2014-11-06",113.239998,114.5,111.690002,112.839996,1704400,92.605247
"2014-11-07",113.07,113.239998,112.220001,112.489998,1092700,92.318008
"2014-11-10",112.389999,112.910004,112.190002,112.599998,1463000,92.408287
"2014-11-11",112.839996,113.25,112.059998,112.489998,863000,92.318008
"2014-11-12",111.349998,111.849998,109.760002,110.650002,1204500,90.807961
"2014-11-13",110.529999,110.959999,109.230003,109.510002,973800,89.872391
"2014-11-14",109.160004,109.610001,108.580002,108.669998,1164400,89.183014
"2014-11-17",108.610001,110.150002,108.220001,109.980003,583000,90.258133
"2014-11-18",109.959999,111.110001,109.519997,110.480003,607900,90.668457
"2014-11-19",110.040001,110.5,109.529999,110.110001,517200,90.364807
"2014-11-20",109.699997,110.639999,109.279999,110.260002,530700,90.487923
"2014-11-21",110.75,111.419998,109.419998,110.330002,858800,90.545341
"2014-11-24",110.370003,110.989998,110.050003,110.160004,1248900,90.405838
"2014-11-25",110.57,111.510002,110.25,111.160004,949100,91.226524
"2014-11-26",111,112.080002,111,111.669998,615400,91.645065
"2014-11-28",111.709999,112.93,111.559998,111.730003,664000,91.694305
"2014-12-01",111.370003,111.610001,109.199997,109.269997,1954900,89.675415
"2014-12-02",108.860001,111.040001,108.400002,110.699997,1501100,90.849014
"2014-12-03",110.540001,110.970001,110.239998,110.769997,968400,90.906456
"2014-12-04",110.519997,111.300003,110.080002,111.099998,673000,91.177261
"2014-12-05",110.040001,111.029999,109.730003,110.150002,938300,90.397629
"2014-12-08",110.269997,110.93,109.290001,109.5,947700,89.864189
"2014-12-09",109.150002,110.400002,108.75,109.809998,1104300,90.118607
"2014-12-10",109.889999,110.190002,108.25,108.330002,952100,88.904007
"2014-12-11",109.290001,110.709999,109.099998,109.43,1220000,89.806732
"2014-12-12",109.129997,109.870003,107.989998,108.089996,1067700,88.707039
"2014-12-15",107.099998,108.559998,105.510002,106.120003,1736600,87.090302
"2014-12-16",105.959999,107.75,104.75,105.239998,1212100,86.368111
"2014-12-17",105.68,107,105.199997,106.860001,1733000,87.697601
"2014-12-18",107.120003,109.959999,106.860001,109.940002,1305900,90.786018
"2014-12-19",110.169998,111,108.919998,110.099998,1875500,90.918114
"2014-12-22",110.050003,110.900002,109.349998,110.589996,751800,91.322754
"2014-12-23",110.68,111.239998,109.970001,110.330002,857800,91.108063
"2014-12-24",110.519997,112.660004,110.519997,112.089996,490200,92.561417
"2014-12-26",112.139999,115.029999,112.139999,114.860001,987400,94.848824
"2014-12-29",114.720001,116.300003,114.720001,115.849998,1690800,95.666351
"2014-12-30",115.519997,115.519997,113.169998,113.32,620300,93.577141
"2014-12-31",113.459999,113.720001,111.25,111.360001,743500,91.958618
"2015-01-02",111.779999,112.269997,110.690002,112.089996,716400,92.561417
"2015-01-05",111.769997,112.129997,109.5,110.040001,973000,90.868584
"2015-01-06",110.099998,111.790001,108.919998,109.010002,1180300,90.018044
"2015-01-07",109.389999,111.209999,109.129997,110.769997,1118400,91.471397
"2015-01-08",110.949997,112.18,110.949997,111.760002,747400,92.288925
"2015-01-09",111.779999,111.779999,109.980003,110.75,903900,91.454887
"2015-01-12",111.239998,111.239998,109.400002,110.150002,567100,90.959419
"2015-01-13",111.32,112.5,110.209999,110.809998,1106700,91.504448
"2015-01-14",110.339996,111.519997,109.449997,111.459999,739700,92.041214
"2015-01-15",111.870003,112.589996,111.18,112.139999,828000,92.60273
"2015-01-16",111.779999,113,111.199997,112.949997,937200,93.271606
"2015-01-20",113.209999,113.800003,112.410004,113.669998,825600,93.86615
"2015-01-21",113.32,114.709999,112.790001,114.5,866800,94.551575
"2015-01-22",114.809998,115.410004,113.790001,114.510002,717200,94.55983
"2015-01-23",114.959999,115.900002,114.489998,115.080002,552700,95.03051
"2015-01-26",114.669998,115.169998,113.400002,114.529999,550500,94.57634
"2015-01-27",114.040001,115.099998,113.889999,114.540001,620300,94.584587
"2015-01-28",114.57,116.209999,113.110001,113.339996,712900,93.593658
"2015-01-29",113.230003,115.059998,112.379997,114.940002,627300,94.914902
"2015-01-30",113.970001,114.540001,111.779999,111.919998,838100,92.421051
"2015-02-02",112.379997,113.25,110.879997,113.18,741700,93.461525
"2015-02-03",112.839996,114.019997,112.279999,113.809998,1071900,93.98175
"2015-02-04",113.370003,113.760002,111.800003,112.029999,940600,92.511894
"2015-02-05",112.849998,113.75,111.879997,113.419998,745600,93.659714
"2015-02-06",112.93,113.040001,107.5,108.209999,1335300,89.357414
"2015-02-09",107.800003,108.699997,107.169998,107.879997,951100,89.084915
"2015-02-10",108.040001,110.669998,108.029999,110.379997,1289900,91.149368
"2015-02-11",109.449997,109.480003,106.82,107.120003,1098600,88.457314
"2015-02-12",107.25,107.639999,106.25,106.669998,1212800,88.085732
"2015-02-13",106.419998,107,104.639999,105.559998,1082900,87.169098
"2015-02-17",105.559998,107.120003,104.690002,106.260002,1495300,87.747147
"2015-02-18",105.970001,109.779999,105.860001,109.709999,1231600,90.596077
"2015-02-19",109.989998,110.519997,108.769997,109.199997,1440600,90.174919
"2015-02-20",109.349998,110.120003,108.459999,109.940002,852800,90.786018
"2015-02-23",109.980003,110.779999,109.75,110.550003,814900,91.289726
"2015-02-24",110.43,111.269997,109.870003,110.269997,926100,91.058517
"2015-02-25",110.089996,110.410004,108.480003,108.639999,1178400,89.712494
"2015-02-26",109.290001,109.760002,107.330002,108.449997,1368300,89.555588
"2015-02-27",108.470001,109.110001,107.849998,108.199997,934600,89.349136
"2015-03-02",108.199997,108.199997,106.089996,107.129997,1656000,88.465561
"2015-03-03",107.18,108.68,106.989998,108.669998,1192300,89.737282
"2015-03-04",108.019997,108.120003,107.489998,107.910004,730600,89.109688
"2015-03-05",108.410004,109.139999,107.959999,108.809998,650700,89.85289
"2015-03-06",107.489998,107.489998,105.919998,107,2773000,88.358215
"2015-03-09",106.980003,108.559998,106.769997,108,1399000,89.18399
"2015-03-10",107.790001,108.449997,106.769997,106.800003,1485900,88.193062
"2015-03-11",107,107.739998,105.870003,106.150002,800500,87.656319
"2015-03-12",106.57,108.959999,106.190002,108.489998,1031200,89.588638
"2015-03-13",108.120003,108.18,105.620003,106.360001,1086400,87.829735
"2015-03-16",106.760002,108.940002,106.389999,108.720001,940300,89.778564
"2015-03-17",108.300003,109.379997,107.769997,109.260002,1170200,90.224487
"2015-03-18",109.260002,112.900002,108.690002,112.309998,1164000,92.743111
"2015-03-19",111.910004,112.900002,110.269997,110.68,823300,91.397079
"2015-03-20",111.410004,112.300003,110.529999,111.800003,1660300,92.321976
"2015-03-23",111.580002,112.18,111.25,111.529999,1837600,92.099007
"2015-03-24",111.440002,112.330002,110.650002,110.980003,686200,91.644814
"2015-03-25",110.379997,111.25,109.339996,109.449997,1045100,90.955055
"2015-03-26",110.550003,110.550003,107.059998,107.169998,2002400,89.060341
"2015-03-27",107.290001,109.169998,107.099998,108.5,1730200,90.165596
"2015-03-30",108.919998,109.93,108.279999,109.669998,1015200,91.137894
"2015-03-31",109.360001,110.260002,108.150002,109.019997,1193100,90.597725
"2015-04-01",108.82,109.919998,107.75,109.860001,927500,91.295784
"2015-04-02",109.919998,111,109.730003,109.970001,817500,91.387215
"2015-04-06",110,111.089996,109.970001,110.470001,726600,91.802711
"2015-04-07",110.190002,110.730003,109.769997,109.809998,717800,91.254242
"2015-04-08",109.75,109.900002,108.110001,108.610001,834900,90.257011
"2015-04-09",108.510002,108.519997,107.099998,107.900002,707000,89.667
"2015-04-10",108.239998,108.5,107.709999,107.849998,1099600,89.625443
"2015-04-13",109.57,109.989998,107.830002,107.93,1133900,89.69194
"2015-04-14",107.980003,108.800003,107.730003,108.330002,846600,90.024315
"2015-04-15",108.519997,109.239998,108.419998,108.559998,690700,90.215462
"2015-04-16",108.339996,108.540001,106.660004,107.599998,984700,89.417686
"2015-04-17",106.900002,107.709999,106.150002,106.669998,852600,88.644844
"2015-04-20",107.099998,109.290001,107,108.459999,699100,90.132355
"2015-04-21",108.529999,109.18,107.139999,107.410004,945200,89.259796
"2015-04-22",107.550003,108.18,106.949997,107.769997,627300,89.558968
"2015-04-23",107.849998,109.059998,107.480003,108.559998,831000,90.215462
"2015-04-24",108.43,110.309998,108.169998,109.510002,770100,91.004929
"2015-04-27",110.050003,110.050003,107.989998,108.43,647000,90.107445
"2015-04-28",108.059998,109.080002,107.480003,108.980003,443700,90.564507
"2015-04-29",108.279999,108.580002,106.800003,107.639999,1377800,89.45092
"2015-04-30",107.230003,107.489998,105.089996,106.169998,1321600,88.229324
"2015-05-01",106.169998,106.889999,105.260002,106.800003,1336900,88.752861
"2015-05-04",107.019997,108.830002,106.870003,107.809998,1038300,89.592194
"2015-05-05",107.080002,108.07,103.389999,104.330002,1801100,86.700241
"2015-05-06",104.330002,105.389999,102.449997,103.220001,1641100,85.777809
"2015-05-07",103.519997,104.5,103.25,103.790001,1019300,86.251518
"2015-05-08",105.059998,106.18,105.059998,105.860001,1228500,87.971718
"2015-05-11",105.440002,106.290001,104.650002,104.989998,967700,87.248734
"2015-05-12",104.459999,105.639999,103.849998,105.379997,1308100,87.572823
"2015-05-13",105.57,106.620003,103.849998,104.260002,1073200,86.642059
"2015-05-14",104.709999,105.800003,104.709999,105.440002,899700,87.622688
"2015-05-15",105.650002,106.889999,105.07,106.860001,1560000,88.802734
"2015-05-18",106.269997,107.43,106.230003,107.419998,823100,89.268097
"2015-05-19",107.010002,108.089996,106.379997,107.82,651300,89.600525
"2015-05-20",107.709999,108.410004,107.129997,107.75,833100,89.542328
"2015-05-21",108.220001,108.440002,107.339996,107.690002,825400,89.492485
"2015-05-22",107.580002,107.870003,106.809998,107.599998,741200,89.417686
"2015-05-26",107.580002,107.860001,106.690002,107.089996,1561600,88.993851
"2015-05-27",107.300003,107.669998,106.870003,107.400002,1314200,89.251472
"2015-05-28",107.57,108.129997,106.989998,107.980003,931900,89.733475
"2015-05-29",107.959999,108.230003,107.339996,107.470001,914000,89.309647
"2015-06-01",107.470001,108.360001,107.099998,107.589996,507500,89.409378
"2015-06-02",107.010002,107.25,105.300003,106.300003,824900,88.337357
"2015-06-03",106.019997,106.760002,104.260002,104.760002,870400,87.057594
"2015-06-04",103.440002,105.300003,103.389999,104.300003,1009700,86.675316
"2015-06-05",103.43,103.93,102.389999,103.870003,1023000,86.318008
"2015-06-08",104.309998,104.309998,102.730003,103.040001,1329900,85.628242
"2015-06-09",103,103.940002,102.57,103.050003,991500,85.636543
"2015-06-10",103.459999,104.050003,103.209999,103.330002,1076900,85.86924
"2015-06-11",103.989998,104.660004,103.510002,104.040001,695800,86.459244
"2015-06-12",103.57,103.900002,102.82,102.860001,691000,85.478645
"2015-06-15",102.779999,103.18,102.059998,102.589996,714800,85.254257
"2015-06-16",102.279999,102.879997,101.599998,102.800003,714300,85.428787
"2015-06-17",103.220001,105.160004,102.849998,104.370003,2466700,86.733505
"2015-06-18",104.309998,105.290001,104.099998,104.68,1380100,86.991112
"2015-06-19",104.150002,105.199997,103.970001,103.970001,1514400,86.401085
"2015-06-22",104.129997,104.610001,103.589996,103.82,927200,86.276428
"2015-06-23",103.629997,104.989998,102.260002,102.540001,712600,85.212723
"2015-06-24",102.68,103.059998,100.980003,100.989998,1064800,83.924652
"2015-06-25",100.57,100.709999,99.360001,99.400002,1299200,83.179878
"2015-06-26",99.410004,99.620003,98.690002,99.440002,1541900,83.213341
"2015-06-29",99.290001,100.629997,99.07,99.279999,1391400,83.07946
"2015-06-30",99.599998,99.669998,98.669998,98.940002,1432100,82.794952
"2015-07-01",98.900002,99.389999,98.489998,98.839996,1296700,82.711266
"2015-07-02",99.5,100.5,99.139999,100.379997,1288400,83.999954
"2015-07-06",100.400002,100.959999,99.339996,99.910004,1154500,83.606674
"2015-07-07",100.580002,101.709999,100.290001,101.199997,2140600,84.686157
"2015-07-08",100.690002,102.029999,100.650002,101.440002,1347500,84.887001
"2015-07-09",101.699997,102.120003,100,100.129997,1314300,83.790756
"2015-07-10",100.230003,101.849998,99.959999,101.099998,761200,84.602463
"2015-07-13",101.519997,102.139999,101.129997,101.75,1286100,85.146423
"2015-07-14",101.779999,102.379997,101.489998,101.980003,896500,85.338875
"2015-07-15",101.900002,102.550003,101.510002,102.540001,892000,85.80748
"2015-07-16",102.519997,103.959999,102.339996,103.900002,1269600,86.945557
"2015-07-17",103.669998,103.760002,102.349998,102.400002,866200,85.690346
"2015-07-20",102.459999,102.489998,101.580002,102.019997,757600,85.372337
"2015-07-21",101.980003,102.339996,100.349998,100.690002,831000,84.259369
"2015-07-22",100.720001,101.389999,100.360001,100.959999,1030400,84.485291
"2015-07-23",100.760002,101,99.269997,99.699997,877000,83.430901
"2015-07-24",99.669998,100.150002,99.470001,99.620003,745200,83.363983
"2015-07-27",99.720001,101.120003,99.620003,100.349998,873300,83.974846
"2015-07-28",100.370003,100.889999,99.720001,100.370003,806800,83.991585
"2015-07-29",100.209999,100.849998,99.779999,100.589996,891400,84.175667
"2015-07-30",100.260002,101.339996,100.07,100.860001,700300,84.401619
"2015-07-31",101.639999,102.599998,101.580002,101.779999,1260500,85.171501
"2015-08-03",101.959999,103.290001,101.699997,102.75,1367300,85.983215
"2015-08-04",101.860001,103.199997,99.540001,99.959999,1520900,83.648491
"2015-08-05",101.07,102.160004,100.370003,100.690002,1801800,84.259369
"2015-08-06",100.550003,100.660004,98.93,100.239998,1400100,83.882813
"2015-08-07",100.040001,101.940002,99.730003,101.839996,972200,85.221703
"2015-08-10",102,103.169998,101.68,102.349998,1237900,85.648506
"2015-08-11",102.32,103.949997,101.93,102.849998,870400,86.066895
"2015-08-12",102.5,105.379997,102.169998,105.330002,1454800,88.14222
"2015-08-13",105.150002,105.589996,104.419998,105.080002,1023300,87.933014
"2015-08-14",104.800003,106.290001,104.5,106.129997,786800,88.811691
"2015-08-17",106.150002,106.699997,105.019997,106.379997,979800,89.020874
"2015-08-18",105.839996,106.279999,105.230003,105.599998,1102300,88.368156
"2015-08-19",105.089996,105.589996,104.269997,104.900002,978200,87.782379
"2015-08-20",104.209999,105.5,104.010002,104.300003,1210000,87.280289
"2015-08-21",103.769997,104.529999,101.949997,101.959999,1312300,85.322136
"2015-08-24",98.279999,101.099998,97.82,98.739998,2475500,82.627602
"2015-08-25",100.040001,100.82,96.510002,96.589996,2361100,80.828415
"2015-08-26",97.93,98.25,94.870003,96.93,1777300,81.112953
"2015-08-27",97.559998,97.940002,96.540001,97.839996,2160300,81.874443
"2015-08-28",97.699997,98.139999,96.099998,97.360001,2048800,81.472778
"2015-08-31",97.059998,97.139999,94.050003,94.849998,2016400,79.372322
"2015-09-01",93.580002,94.089996,91.690002,92.220001,1647200,77.171516
"2015-09-02",93.169998,93.300003,90.68,92,2412000,76.987427
"2015-09-03",92.120003,93.550003,91.75,93.389999,2616800,78.150581
"2015-09-04",92.440002,93.089996,91.830002,92.639999,2220600,77.52298
"2015-09-08",93.290001,93.669998,92.620003,92.949997,1569100,77.782379
"2015-09-09",93.150002,93.32,91.279999,91.480003,1272500,76.552277
"2015-09-10",91.389999,91.650002,89.739998,90.089996,1944300,75.389091
"2015-09-11",89.900002,90.440002,89.440002,90.32,1488200,75.581558
"2015-09-14",90.43,91.019997,90,90.309998,1013200,75.573189
"2015-09-15",90.410004,91,89.870003,90.849998,1308400,76.025055
"2015-09-16",90.870003,91.779999,90.5,91.459999,982400,76.535507
"2015-09-17",91.459999,94.309998,91.050003,92.93,1359500,77.765656
"2015-09-18",92.5,93.410004,92.25,92.43,2514100,77.347252
"2015-09-21",92.650002,93.269997,92.199997,93.059998,1295300,77.874451
"2015-09-22",93.589996,94.150002,92.690002,93,3013600,77.824219
"2015-09-23",92.400002,93.080002,91.529999,92.110001,1158900,77.664032
"2015-09-24",91.800003,92.849998,91.510002,92.739998,1112700,78.195221
"2015-09-25",92.870003,95.110001,92.870003,93.940002,1649900,79.207031
"2015-09-28",93.629997,94.540001,93.400002,94.029999,1903400,79.282913
"2015-09-29",94.010002,94.809998,93.860001,94.459999,1602700,79.645477
"2015-09-30",94.959999,96.809998,94.699997,96.720001,1888200,81.551056
"2015-10-01",96.709999,96.919998,95.489998,96.400002,1782700,81.281212
"2015-10-02",96.989998,96.989998,95.82,96.68,1904200,81.517296
"2015-10-05",97.099998,98.419998,96.849998,98.360001,1082500,82.93383
"2015-10-06",97.980003,98.690002,97.339996,97.669998,1841600,82.352028
"2015-10-07",97.860001,98.800003,97.370003,97.790001,1119100,82.453217
"2015-10-08",97.589996,99.800003,97.139999,99.660004,1161400,84.029945
"2015-10-09",99.790001,100.300003,99.169998,99.720001,1268200,84.080521
"2015-10-12",100.099998,100.959999,99.559998,100.330002,826400,84.594841
"2015-10-13",100.019997,100.839996,99.889999,100.529999,1062000,84.763481
"2015-10-14",100.529999,101.040001,99.25,99.389999,1512200,83.802261
"2015-10-15",99.800003,101,99.209999,100.709999,960500,84.915237
"2015-10-16",101.279999,102.029999,100.32,101.610001,1249100,85.67411
"2015-10-19",101.269997,101.889999,100.809998,101.839996,982900,85.868034
"2015-10-20",101.540001,101.760002,101.110001,101.459999,846900,85.547653
"2015-10-21",101.830002,102.360001,101.050003,101.139999,670500,85.277817
"2015-10-22",101.360001,102.550003,101.169998,102.510002,1030800,86.432953
"2015-10-23",102.410004,102.959999,101.239998,101.470001,1106300,85.556068
"2015-10-26",101.629997,101.830002,100.470001,101.449997,1038300,85.5392
"2015-10-27",101.07,101.449997,100.290001,101.010002,772700,85.168221
"2015-10-28",101.019997,101.400002,99.5,100.910004,1230300,85.083893
"2015-10-29",100.5,101.480003,99.610001,101.300003,929400,85.41272
"2015-10-30",101.489998,102.449997,100.870003,102.410004,1283100,86.348625
"2015-11-02",102.290001,102.589996,101.730003,102.389999,1649400,86.331787
"2015-11-03",102.830002,104.699997,99.169998,104.449997,1851200,88.068695
"2015-11-04",104.239998,105.779999,104.110001,105.519997,1587200,88.970886
"2015-11-05",105.290001,105.519997,104.07,104.120003,1175100,87.790459
"2015-11-06",103.190002,103.300003,100.169998,100.919998,1476900,85.092316
"2015-11-09",100.699997,100.93,99.779999,100.349998,1306000,84.611725
"2015-11-10",100.459999,101.370003,100.050003,101.300003,957500,85.41272
"2015-11-11",101.489998,102.150002,100.980003,101.480003,997000,85.564491
"2015-11-12",101.18,102.209999,99.480003,99.5,961700,83.89502
"2015-11-13",99.650002,100.379997,98.669998,98.860001,1032000,83.3554
"2015-11-16",98.809998,101.5,98.779999,101.480003,1045600,85.564491
"2015-11-17",101.419998,101.959999,99.940002,100.110001,857400,84.409363
"2015-11-18",100.089996,101.230003,99.470001,101.099998,878900,85.24408
"2015-11-19",101.110001,101.940002,100.809998,101.660004,679300,85.716263
"2015-11-20",102,102.900002,101.75,102.169998,1293800,86.146271
"2015-11-23",102.32,102.32,100.93,101.080002,622000,85.227226
"2015-11-24",100.589996,100.739998,99.669998,100.279999,819200,84.552704
"2015-11-25",100.080002,100.080002,99.059998,99.18,951800,83.625244
"2015-11-27",99.360001,100.239998,99.199997,99.639999,429200,84.013062
"2015-11-30",99.629997,100.07,99.209999,99.230003,1088100,83.667358
"2015-12-01",99.639999,100.139999,98.800003,100.059998,850000,84.367203
"2015-12-02",99.839996,99.989998,98.239998,98.379997,710800,82.950676
"2015-12-03",97.82,98.989998,96.650002,96.959999,997100,81.753387
"2015-12-04",97.290001,98.220001,96.220001,97.669998,1225000,82.352028
"2015-12-07",97.440002,97.440002,93.050003,95,3027300,80.100769
"2015-12-08",94.5,95,92.75,94.019997,1789700,79.274475
"2015-12-09",93.639999,94.440002,92.800003,93.75,1561100,79.046806
"2015-12-10",93.669998,94.110001,92.349998,92.519997,888800,78.009727
"2015-12-11",91.900002,92.230003,90.870003,91.279999,1556100,76.964203
"2015-12-14",91.239998,92.019997,90.519997,91.900002,1342700,77.486969
"2015-12-15",92.330002,93.610001,92.139999,92.800003,974700,78.245827
"2015-12-16",92.919998,96.349998,92.75,96.25,1750900,81.154739
"2015-12-17",96.300003,96.779999,95.550003,95.949997,898300,80.901779
"2015-12-18",95.230003,95.529999,94.059998,94.410004,2340000,79.60331
"2015-12-21",94.910004,95.300003,93.629997,94.169998,1140800,79.400932
"2015-12-22",94.410004,94.410004,93.160004,93.919998,1008000,79.19014
"2015-12-23",93.589996,97.089996,93.589996,96.540001,1236500,82.01049
"2015-12-24",96.110001,96.400002,95.709999,96.019997,343300,81.568741
"2015-12-28",95.669998,96.269997,95.169998,96.050003,414700,81.594223
"2015-12-29",96.489998,96.839996,95.730003,95.849998,1145000,81.424339
"2015-12-30",95.980003,96.370003,94.699997,94.849998,1480800,80.574844
"2015-12-31",94.470001,94.769997,92.889999,94.010002,1247900,79.861252
"2016-01-04",93.160004,93.25,92.370003,93.18,1490300,79.156189
"2016-01-05",92.830002,94.43,92.110001,94.290001,1209900,80.099129
"2016-01-06",93.510002,93.849998,91.849998,92,1967600,78.15377
"2016-01-07",90.489998,90.900002,86.730003,87,4730900,73.906303
"2016-01-08",87.129997,88.940002,86.720001,87.830002,2995400,74.611374
"2016-01-11",88.029999,89.870003,87.82,89.690002,2285600,76.191444
"2016-01-12",90.82,90.849998,88.400002,88.940002,2002800,75.554314
"2016-01-13",89.540001,91.800003,89.139999,90.239998,2119900,76.658669
"2016-01-14",90.220001,93.559998,90.050003,92.940002,2360400,78.952309
"2016-01-15",91.330002,92.279999,90.290001,91.989998,1940500,78.145279
"2016-01-19",92.68,93.150002,92.019997,92.5,2488500,78.578522
"2016-01-20",92.110001,92.290001,89.139999,90.050003,2086700,76.497253
"2016-01-21",90.099998,91.330002,89.449997,91.040001,1274900,77.338257
"2016-01-22",91.68,93.849998,91.389999,93.610001,1393300,79.521446
"2016-01-25",93.230003,93.849998,91.830002,92.07,968900,78.213234
"2016-01-26",92.360001,93.32,91.739998,92.220001,1216000,78.340668
"2016-01-27",91.940002,92.300003,90.589996,91.330002,1189600,77.584595
"2016-01-28",91.769997,93.029999,91.529999,92.830002,1112100,78.858871
"2016-01-29",93.709999,95.279999,93.709999,94.75,2017100,80.489876
"2016-02-01",94.75,96.199997,94.290001,95.669998,1420900,81.271408
"2016-02-02",94.940002,95.650002,94.040001,95.519997,2266600,81.144012
"2016-02-03",95.949997,96.839996,95.18,95.639999,1722600,81.245964
"2016-02-04",95.480003,96.970001,95.199997,95.309998,1989100,80.965599
"2016-02-05",94.980003,95.629997,94.080002,95.059998,1331900,80.753212
"2016-02-08",94.870003,95.290001,93.029999,95.099998,1340200,80.787209
"2016-02-09",94.75,96.589996,94.010002,95.900002,1309000,81.46682
"2016-02-10",95.440002,97.730003,95.349998,97.110001,1711100,82.494705
"2016-02-11",96.400002,96.910004,94.040001,94.449997,1466300,80.235031
"2016-02-12",94.949997,95.110001,93.239998,93.470001,1819300,79.402534
"2016-02-16",94.07,94.769997,93.290001,94.440002,1360100,80.22654
"2016-02-17",94.839996,95.68,94.080002,95.5,1133500,81.127014
"2016-02-18",95.32,97.389999,95.199997,96.879997,995600,82.299309
"2016-02-19",96.660004,97.300003,95.739998,97.25,2143300,82.613625
"2016-02-22",97.730003,99.480003,97.669998,98.75,1505900,83.887886
"2016-02-23",98.080002,99.239998,97.779999,98.830002,1127300,83.955833
"2016-02-24",98.32,99.120003,98.059998,98.900002,1612400,84.015305
"2016-02-25",98.889999,99.440002,98.110001,98.910004,1776100,84.023811
"2016-02-26",98.07,98.07,95.139999,95.559998,2793600,81.177986
"2016-02-29",95.400002,97.620003,95.040001,96.510002,2283100,81.985001
"2016-03-01",97.220001,97.349998,96.139999,96.57,1232400,82.035973
"2016-03-02",96.059998,97.449997,94.389999,97.43,1761800,82.766541
"2016-03-03",97.519997,98.870003,96.360001,98.559998,1093700,83.726463
"2016-03-04",98.419998,98.860001,97.309998,97.860001,1105300,83.131844
"2016-03-07",97.230003,97.849998,96.260002,97.400002,1829400,82.741058
"2016-03-08",97.550003,98.589996,97.040001,98.339996,1311000,83.539589
"2016-03-09",98.449997,99.739998,97.93,98.870003,999500,83.989822
"2016-03-10",98.75,99.300003,97.150002,98.239998,1170500,83.454636
"2016-03-11",98.940002,99.690002,98.769997,99.459999,1356600,84.491028
