"dates","NEE.Open","NEE.High","NEE.Low","NEE.Close","NEE.Volume","NEE.Adjusted"
"2014-09-05",24.3125,24.48,24.27,24.48,6244800,20.638866
"2014-09-08",24.475,24.5,24.247499,24.309999,4204000,20.495543
"2014-09-09",24.195,24.2675,23.905001,23.924999,7661600,20.17095
"2014-09-10",23.9025,24.059999,23.799999,23.905001,6814000,20.154089
"2014-09-11",23.9,24.1,23.737499,24.0375,6724000,20.265802
"2014-09-12",23.887501,23.934999,23.504999,23.525,7305200,19.833714
"2014-09-15",23.610001,23.715,23.442499,23.545,5386800,19.85058
"2014-09-16",23.512501,23.872499,23.459999,23.782499,9126800,20.050816
"2014-09-17",23.907499,24.055,23.700001,23.8225,8332000,20.084534
"2014-09-18",23.815001,23.9125,23.575001,23.645,7399600,19.934885
"2014-09-19",23.75,23.872499,23.6325,23.785,8563200,20.052917
"2014-09-22",23.665001,23.807501,23.5525,23.655001,5724400,19.943317
"2014-09-23",23.655001,23.7775,23.547501,23.637501,5600400,19.928562
"2014-09-24",23.705,23.705,23.4825,23.545,4321600,19.85058
"2014-09-25",23.530001,23.625,23.280001,23.285,7019600,19.631372
"2014-09-26",23.295,23.422501,23.165001,23.360001,5567600,19.694611
"2014-09-29",23.245001,23.424999,23.1425,23.4,5062400,19.728325
"2014-09-30",23.459999,23.73,23.375,23.469999,6962400,19.78734
"2014-10-01",23.42,23.8375,23.42,23.5725,6366800,19.87376
"2014-10-02",23.5175,23.6775,23.4025,23.442499,6722800,19.764158
"2014-10-03",23.549999,23.5975,23.3375,23.557501,6414400,19.861116
"2014-10-06",23.584999,23.709999,23.3475,23.415001,6099200,19.740978
"2014-10-07",23.3325,23.547501,23.2425,23.254999,7222400,19.606081
"2014-10-08",23.309999,23.8575,23.285,23.83,8414400,20.09086
"2014-10-09",23.8375,23.987499,23.397499,23.397499,9544800,19.726223
"2014-10-10",23.4925,23.8325,23.397499,23.407499,10166400,19.734653
"2014-10-13",23.4375,23.737499,23.1775,23.1975,8678400,19.557604
"2014-10-14",23.2675,23.690001,23.1175,23.334999,12517600,19.673525
"2014-10-15",23.32,23.422501,22.5825,22.955,12076800,19.353155
"2014-10-16",22.700001,23.469999,22.625,23.342501,13299200,19.67985
"2014-10-17",23.440001,23.645,23.0975,23.5625,9697600,19.865332
"2014-10-20",23.5725,23.807501,23.547501,23.782499,5528800,20.050816
"2014-10-21",23.8025,23.907499,23.674999,23.879999,7062000,20.133015
"2014-10-22",23.875,24.290001,23.83,24.1325,9524800,20.345898
"2014-10-23",24.325001,24.575001,24.174999,24.450001,9416000,20.613575
"2014-10-24",24.5,24.695,24.387501,24.59,6602800,20.731613
"2014-10-27",24.559999,24.747499,24.4575,24.522499,5413200,20.674702
"2014-10-28",24.6075,24.782499,24.440001,24.782499,7673200,20.893898
"2014-10-29",24.75,24.870001,24.379999,24.65,7285600,20.782187
"2014-10-30",24.745001,25.0425,24.377501,24.977501,11396000,21.058304
"2014-10-31",25.127501,25.127501,24.717501,25.055,10084000,21.123648
"2014-11-03",25.08,25.26,24.9125,25.202499,8944400,21.247999
"2014-11-04",25.237499,25.4025,25.092501,25.24,7966000,21.279617
"2014-11-05",25.442499,26.2925,25.3825,26.219999,22010400,22.105846
"2014-11-06",26.129999,26.282499,25.6875,25.987499,14479600,21.909828
"2014-11-07",25.9625,26.190001,25.805,26.182501,8307200,22.074226
"2014-11-10",26.105,26.4025,25.959999,26.4025,5880800,22.259708
"2014-11-11",26.377501,26.485001,26.155001,26.200001,7382800,22.088985
"2014-11-12",25.7575,26.014999,25.530001,25.772499,10216000,21.728563
"2014-11-13",25.772499,25.9575,25.475,25.567499,7060000,21.555731
"2014-11-14",25.487499,25.592501,25.41,25.4625,7465200,21.467207
"2014-11-17",25.4275,25.855,25.41,25.8025,5440000,21.753853
"2014-11-18",25.8375,25.9475,25.6775,25.834999,6457200,21.78126
"2014-11-19",25.885,25.977501,25.709999,25.9275,7040400,21.859245
"2014-11-20",25.7225,25.85,25.67,25.764999,5271200,21.72224
"2014-11-21",26.002501,26.002501,25.6875,25.934999,7893600,21.865564
"2014-11-24",25.975,26.0425,25.7925,25.805,5617600,21.755966
"2014-11-25",25.629999,25.764999,25.452499,25.7125,7394800,21.831316
"2014-11-26",25.77,25.844999,25.657499,25.799999,5331200,21.905611
"2014-11-28",25.827499,26.282499,25.827499,26.0975,3952000,22.158201
"2014-12-01",25.959999,26.405001,25.852501,26.202499,7597600,22.247351
"2014-12-02",26.112499,26.370001,25.9725,26.2775,5775600,22.311033
"2014-12-03",26.1975,26.3375,26.01,26.0975,6404400,22.158201
"2014-12-04",25.6625,26.025,25.645,25.872499,14612400,21.967167
"2014-12-05",25.66,25.895,25.549999,25.7325,7071600,21.848299
"2014-12-08",25.705,26.075001,25.705,25.9175,7192400,22.005371
"2014-12-09",25.8825,26.17,25.852501,26.147499,6615200,22.200653
"2014-12-10",25.805,25.997499,25.309999,25.360001,21496400,21.532026
"2014-12-11",25.4375,25.795,25.377501,25.620001,9354800,21.752783
"2014-12-12",25.450001,25.737499,25.192499,25.202499,10303600,21.398298
"2014-12-15",25.4625,25.487499,24.8925,25.165001,11262800,21.366465
"2014-12-16",25.217501,25.627501,25.0175,25.27,10596800,21.455612
"2014-12-17",25.33,25.83,25.215,25.780001,11038800,21.88863
"2014-12-18",26.01,26.3675,25.799999,26.362499,8826400,22.383202
"2014-12-19",26.42,26.6075,26.1975,26.467501,13945600,22.472351
"2014-12-22",26.465,26.557501,26.3125,26.485001,6542400,22.487211
"2014-12-23",26.59,26.6975,26.4475,26.58,5054400,22.567869
"2014-12-24",26.627501,27.1425,26.584999,26.995001,4615200,22.920223
"2014-12-26",27.07,27.422501,27.002501,27.3225,8804000,23.198292
"2014-12-29",27.2775,27.709999,27.264999,27.625,7808800,23.455133
"2014-12-30",27.610001,27.610001,26.905001,26.9575,5746400,22.88839
"2014-12-31",26.9625,27.1175,26.545,26.5725,5991200,22.561508
"2015-01-02",26.657499,26.782499,26.344999,26.672501,6459200,22.646406
"2015-01-05",26.645,26.692499,26.297501,26.389999,8153600,22.406557
"2015-01-06",26.48,26.977501,26.440001,26.4925,10623200,22.493582
"2015-01-07",26.897499,26.99,26.5175,26.735001,7292000,22.699474
"2015-01-08",26.967501,27.057501,26.827499,26.897499,7602000,22.83745
"2015-01-09",26.932501,27.004999,26.592501,26.66,6123200,22.635798
"2015-01-12",26.625,26.8375,26.41,26.592501,5828000,22.578484
"2015-01-13",26.8225,27.115,26.547501,26.6975,6757200,22.667643
"2015-01-14",26.4475,26.9,26.375,26.862499,7327600,22.807734
"2015-01-15",26.8825,26.9575,26.530001,26.76,17293200,22.720699
"2015-01-16",26.782499,27.08,26.7225,27.055,7870000,22.971176
"2015-01-20",27.1525,27.272499,26.879999,27.2325,7362000,23.121876
"2015-01-21",27.075001,27.5625,26.942499,27.4725,12105600,23.325653
"2015-01-22",27.57,27.68,27.127501,27.387501,9290400,23.253489
"2015-01-23",27.469999,27.555,27.334999,27.370001,6736400,23.238626
"2015-01-26",27.327499,27.445,27.155001,27.4375,5524800,23.295937
"2015-01-27",27.467501,27.877501,27.157499,27.805,8527600,23.60796
"2015-01-28",27.82,28.16,27.440001,27.48,8128800,23.332016
"2015-01-29",27.545,27.93,27.43,27.915001,6823200,23.701361
"2015-01-30",27.865,27.877501,27.290001,27.309999,7745600,23.187679
"2015-02-02",27.3825,27.547501,27.004999,27.5175,7201600,23.363863
"2015-02-03",27.504999,27.6175,27.290001,27.559999,8641600,23.399942
"2015-02-04",27.495001,27.657499,27.285,27.360001,6255200,23.230135
"2015-02-05",27.455,27.522499,27.2075,27.4275,5231600,23.287445
"2015-02-06",27.3225,27.35,26.264999,26.450001,8789200,22.457499
"2015-02-09",26.415001,26.59,26.045,26.129999,8292800,22.185791
"2015-02-10",26.200001,27.01,26.137501,26.9575,13585200,22.88839
"2015-02-11",26.795,26.809999,26.2125,26.264999,8516800,22.300415
"2015-02-12",26.262501,26.342501,25.959999,26.334999,9439200,22.359852
"2015-02-13",26.215,26.217501,25.77,25.905001,9944400,21.994759
"2015-02-17",25.875,26.192499,25.674999,25.855,11421600,21.952309
"2015-02-18",25.872499,26.635,25.855,26.622499,9638000,22.603956
"2015-02-19",26.737499,26.737499,26.2575,26.3575,13082400,22.378958
"2015-02-20",26.3125,26.49,26.07,26.4,6802400,22.415043
"2015-02-23",26.434999,26.555,26.3225,26.497499,6257200,22.49782
"2015-02-24",26.43,26.762501,26.365,26.52,7480800,22.516928
"2015-02-25",26.305,26.365,25.870001,25.945,8103600,22.189791
"2015-02-26",26.0175,26.1075,25.8025,25.870001,6974400,22.125643
"2015-02-27",25.950001,26.01,25.737499,25.865,6523600,22.121365
"2015-03-02",25.865,25.865,25.1775,25.385,9909200,21.710844
"2015-03-03",25.309999,25.540001,25.1425,25.485001,8036400,21.796366
"2015-03-04",25.405001,25.52,25.27,25.3475,11915200,21.678766
"2015-03-05",25.4575,25.74,25.405001,25.532499,7867200,21.836988
"2015-03-06",25.209999,25.209999,24.557501,24.674999,12492400,21.103609
"2015-03-09",24.695,24.885,24.645,24.7325,9764800,21.152779
"2015-03-10",24.370001,24.887501,24.370001,24.497499,13714800,20.951796
"2015-03-11",24.645,24.762501,24.379999,24.495001,9078400,20.949659
"2015-03-12",24.695,25.317499,24.67,25.129999,12999200,21.49275
"2015-03-13",25.09,25.2425,24.875,25.1525,13275200,21.511997
"2015-03-16",25.432501,25.99,25.4025,25.7425,13684400,22.0166
"2015-03-17",25.75,26,25.6775,25.82,8612400,22.08288
"2015-03-18",25.815001,26.8475,25.747499,26.725,15167600,22.856892
"2015-03-19",26.625,26.8675,26.237499,26.370001,11399200,22.553278
"2015-03-20",26.4925,26.7225,26.205,26.497499,27418000,22.662317
"2015-03-23",26.2675,26.545,26.2675,26.434999,9677600,22.608868
"2015-03-24",26.334999,26.59,26.1875,26.209999,8434800,22.416437
"2015-03-25",26.209999,26.307501,25.855,25.855,6805200,22.112818
"2015-03-26",25.702499,25.945,25.575001,25.68,6850000,21.963139
"2015-03-27",25.74,26.0075,25.684999,25.885,6067200,22.138477
"2015-03-30",26.0825,26.264999,25.945,26.184999,6348400,22.39505
"2015-03-31",26.112499,26.247499,25.8475,26.012501,9165200,22.24752
"2015-04-01",25.985001,26.290001,25.715,26.190001,7567200,22.399332
"2015-04-02",26.155001,26.317499,26.067499,26.1875,5280800,22.397192
"2015-04-06",26.305,26.657499,26.282499,26.385,6706400,22.566101
"2015-04-07",26.352501,26.440001,26.047501,26.0725,4168000,22.298836
"2015-04-08",25.99,26.084999,25.8225,26.01,5707600,22.245382
"2015-04-09",25.969999,26.025,25.735001,26.002501,5278400,22.238968
"2015-04-10",26.065001,26.290001,25.98,26.225,3732400,22.429262
"2015-04-13",26.1175,26.202499,25.91,25.9375,4787200,22.183372
"2015-04-14",26.0375,26.1975,25.977501,26.09,4171600,22.313801
"2015-04-15",26.157499,26.407499,26.0375,26.045,6437200,22.275318
"2015-04-16",25.952499,26.102501,25.735001,25.940001,6770800,22.185516
"2015-04-17",25.817499,26.059999,25.6875,25.7875,5973600,22.055088
"2015-04-20",25.8375,26.327499,25.7775,26.125,9675600,22.343739
"2015-04-21",26.125,26.295,25.7875,25.85,7842800,22.108541
"2015-04-22",25.907499,25.969999,25.665001,25.8225,7293200,22.085022
"2015-04-23",25.85,26.147499,25.790001,26.07,6740800,22.296698
"2015-04-24",26.0525,26.4475,25.975,26.262501,6122800,22.461334
"2015-04-27",26.360001,26.362499,25.860001,25.955,7215200,22.198343
"2015-04-28",25.8225,26.129999,25.737499,26.025,8057600,22.258211
"2015-04-29",25.807501,26.139999,25.592501,25.674999,9267600,21.958872
"2015-04-30",25.58,25.725,25.0625,25.2325,15062000,21.580414
"2015-05-01",25.25,25.5,25.049999,25.469999,9091600,21.783537
"2015-05-04",25.4625,25.985001,25.344999,25.690001,12277200,21.971701
"2015-05-05",25.557501,25.6325,24.887501,25.0375,12635200,21.413641
"2015-05-06",24.995001,25.1875,24.7775,25.0075,12165200,21.387978
"2015-05-07",25.1675,25.2425,25.0275,25.15,8712000,21.509855
"2015-05-08",25.495001,25.717501,25.1,25.3025,9937600,21.640284
"2015-05-11",25.25,25.465,24.967501,25.002501,8073200,21.383707
"2015-05-12",24.9025,25.09,24.705,24.977501,8227600,21.36232
"2015-05-13",25.035,25.344999,24.93,25.049999,9204400,21.42433
"2015-05-14",25.145,25.315001,25.1175,25.27,7293600,21.61249
"2015-05-15",25.307501,25.557501,25.299999,25.535,11756800,21.839134
"2015-05-18",25.459999,25.709999,25.434999,25.575001,7810000,21.873339
"2015-05-19",25.387501,25.762501,25.305,25.627501,6118000,21.918245
"2015-05-20",25.6325,25.85,25.5625,25.629999,7885200,21.920376
"2015-05-21",25.625,25.6875,25.467501,25.540001,5360800,21.84341
"2015-05-22",25.5175,25.627501,25.379999,25.557501,5525200,21.858374
"2015-05-26",25.557501,25.567499,25.1,25.2575,13742800,21.601801
"2015-05-27",25.125,25.35,25.077499,25.2075,8504800,21.724609
"2015-05-28",25.1875,25.5825,25.1875,25.567499,10481600,22.034866
"2015-05-29",25.535,25.692499,25.362499,25.584999,11192000,22.049955
"2015-06-01",25.637501,26.094999,25.610001,25.8825,12547200,22.306343
"2015-06-02",25.6975,25.747499,25.405001,25.555,9636400,22.024096
"2015-06-03",25.43,25.602501,24.995001,25.055,11419200,21.593176
"2015-06-04",24.965,25.2225,24.9375,25.092501,8868000,21.625502
"2015-06-05",24.827499,24.8325,24.635,24.692499,9624000,21.280767
"2015-06-08",24.67,24.717501,24.5275,24.530001,7328000,21.140717
"2015-06-09",24.532499,24.657499,24.5175,24.547501,5774400,21.155802
"2015-06-10",24.692499,24.8675,24.674999,24.780001,10831600,21.356174
"2015-06-11",24.905001,24.985001,24.782499,24.9175,5803600,21.474678
"2015-06-12",24.795,24.9575,24.752501,24.809999,4722800,21.382032
"2015-06-15",24.622499,24.9125,24.622499,24.780001,6126000,21.356174
"2015-06-16",24.782499,24.942499,24.647499,24.8825,5038800,21.44451
"2015-06-17",24.872499,25.245001,24.772499,25.174999,8510000,21.696598
"2015-06-18",25.1975,25.6,25.16,25.565001,8677600,22.032715
"2015-06-19",25.559999,25.620001,25.24,25.24,8404800,21.752621
"2015-06-22",25.3675,25.4,25.135,25.190001,4983200,21.709526
"2015-06-23",25.15,25.219999,24.805,24.8225,6798800,21.392801
"2015-06-24",24.852501,24.977501,24.6325,24.6325,6317600,21.229059
"2015-06-25",24.7125,24.7575,24.465,24.497499,5918400,21.112709
"2015-06-26",24.475,24.6975,24.307501,24.674999,6910800,21.265684
"2015-06-29",24.4275,24.952499,24.4275,24.5425,8041600,21.151489
"2015-06-30",24.645,24.76,24.452499,24.5075,10800800,21.121328
"2015-07-01",24.602501,24.6975,24.48,24.6075,7578400,21.207514
"2015-07-02",24.7425,25.1425,24.737499,25.055,8878000,21.593176
"2015-07-06",25.004999,25.215,24.834999,25.115,6876800,21.64489
"2015-07-07",25.0625,25.924999,25.0625,25.719999,12375600,22.166298
"2015-07-08",25.6,25.727501,25.487499,25.487499,10838400,21.965914
"2015-07-09",25.565001,25.705,25.205,25.295,11294400,21.800018
"2015-07-10",25.2875,25.57,25.135,25.41,6035600,21.899126
"2015-07-13",25.502501,25.602501,25.33,25.4925,5685200,21.970228
"2015-07-14",25.49,25.635,25.407499,25.497499,4928800,21.974539
"2015-07-15",25.51,25.695,25.355,25.692499,5037200,22.142591
"2015-07-16",25.700001,26.2325,25.6775,26.1075,9911600,22.500256
"2015-07-17",26.1075,26.127501,25.872499,25.9125,6275200,22.332201
"2015-07-20",25.932501,25.995001,25.674999,25.7875,8994400,22.224472
"2015-07-21",25.785,25.870001,25.445,25.532499,8643200,22.004698
"2015-07-22",25.545,25.855,25.535,25.700001,8380400,22.149057
"2015-07-23",25.700001,25.7125,25.305,25.5175,7790000,21.991776
"2015-07-24",25.4575,25.705,25.442499,25.57,4232000,22.037018
"2015-07-27",25.610001,25.969999,25.602501,25.875,5823200,22.299883
"2015-07-28",25.862499,26.065001,25.754999,26.022499,11233600,22.426998
"2015-07-29",25.934999,26.17,25.762501,26.147499,8348800,22.534729
"2015-07-30",26.055,26.325001,25.987499,26.2225,7009200,22.599365
"2015-07-31",26.424999,26.58,26.264999,26.299999,10186000,22.666159
"2015-08-03",27.120001,27.327499,26.639999,26.9275,18269600,23.206953
"2015-08-04",26.93,26.995001,26.594999,26.635,12734800,22.954872
"2015-08-05",26.73,26.785,26.485001,26.49,7557600,22.829905
"2015-08-06",26.5625,26.5825,26.3225,26.4375,11783600,22.784658
"2015-08-07",26.434999,26.9125,26.309999,26.75,6698400,23.053984
"2015-08-10",26.772499,26.872499,26.5075,26.6325,12003200,22.952711
"2015-08-11",26.6675,27.022499,26.530001,26.657499,7882000,22.974264
"2015-08-12",26.5875,27.1425,26.5,27.1,14067600,23.355625
"2015-08-13",27.094999,27.3025,26.805,27.23,7236400,23.467659
"2015-08-14",27.182501,27.264999,26.977501,27.26,5754000,23.493517
"2015-08-17",27.307501,27.495001,27.275,27.3825,5935200,23.599091
"2015-08-18",27.297501,27.467501,27.18,27.377501,7285200,23.594782
"2015-08-19",27.252501,27.4025,26.995001,27.2675,9688400,23.499979
"2015-08-20",27.135,27.4175,27.045,27.0625,8223600,23.323305
"2015-08-21",26.9625,27.0625,26.6975,26.74,11028000,23.045362
"2015-08-24",25.752501,26.092501,25,25.76,19775600,22.200768
"2015-08-25",26.174999,26.2075,25.110001,25.127501,15192800,21.655657
"2015-08-26",25.282499,25.485001,24.9175,25.415001,13412000,22.072533
"2015-08-27",25.59,25.657499,25.25,25.565001,12068800,22.202808
"2015-08-28",25.5525,25.605,25.145,25.455,9230000,22.107275
"2015-08-31",25.342501,25.370001,24.405001,24.602501,20435200,21.366894
"2015-09-01",24.33,24.3575,23.6625,23.8375,14461600,20.702503
"2015-09-02",23.9925,24.105,23.5875,23.76,13195600,20.635191
"2015-09-03",23.877501,24,23.682501,23.7925,10100400,20.663418
"2015-09-04",23.549999,23.815001,23.51,23.655001,11545600,20.544006
"2015-09-08",23.950001,24.2875,23.924999,24.272499,11686000,21.080286
"2015-09-09",24.4575,24.4825,23.785,23.825001,9558000,20.691647
"2015-09-10",23.797501,24.040001,23.75,23.8375,9980400,20.702503
"2015-09-11",23.4475,23.9825,23.434999,23.9625,18495600,20.811058
"2015-09-14",23.965,24.184999,23.895,24.032499,12264400,20.871851
"2015-09-15",24.0525,24.094999,23.8125,24.057501,13068400,20.893568
"2015-09-16",24.077499,24.4575,24.075001,24.377501,11133600,21.171478
"2015-09-17",24.3375,25.055,24.299999,24.674999,11974000,21.429859
"2015-09-18",24.684999,24.9825,24.315001,24.3225,25546000,21.123716
"2015-09-21",24.377501,24.645,24.352501,24.512501,7882800,21.288729
"2015-09-22",24.32,24.48,24.145,24.262501,10007600,21.071606
"2015-09-23",24.2775,24.3575,24.165001,24.245001,6476400,21.056412
"2015-09-24",24.1525,24.415001,24.1175,24.379999,11708400,21.173655
"2015-09-25",24.432501,24.895,24.2925,24.6525,7596000,21.410316
"2015-09-28",24.610001,24.762501,24.325001,24.387501,8861200,21.180168
"2015-09-29",24.3825,24.545,24.1075,24.1975,13322000,21.015154
"2015-09-30",24.155001,24.4125,24.155001,24.387501,15191600,21.180168
"2015-10-01",24.4475,24.465,23.959999,24.137501,12829600,20.963045
"2015-10-02",24.275,24.655001,24.15,24.635,11294400,21.395115
"2015-10-05",24.737499,25.192499,24.637501,25.18,10323600,21.868437
"2015-10-06",25.102501,25.102501,24.875,24.9625,7888000,21.679543
"2015-10-07",25.012501,25.215,24.9375,24.9825,6531200,21.696915
"2015-10-08",24.889999,25.245001,24.799999,25.2125,7006400,21.896664
"2015-10-09",25.200001,25.3025,25.059999,25.262501,6959200,21.940092
"2015-10-12",25.262501,25.530001,25.25,25.362499,7199200,22.026937
"2015-10-13",25.317499,25.465,25.237499,25.309999,5058800,21.98134
"2015-10-14",25.3325,25.440001,25.172501,25.2325,4806800,21.914036
"2015-10-15",25.3575,25.842501,25.3125,25.799999,7179200,22.406904
"2015-10-16",25.945,26.065001,25.782499,25.915001,6506800,22.506775
"2015-10-19",25.9,25.955,25.637501,25.942499,5102000,22.530659
"2015-10-20",25.877501,26.115,25.799999,25.985001,5550000,22.56757
"2015-10-21",26.075001,26.219999,25.977501,26.049999,4666000,22.62402
"2015-10-22",26.1175,26.4625,26.045,26.4275,6708000,22.951878
"2015-10-23",26.389999,26.459999,26.092501,26.139999,6844400,22.702185
"2015-10-26",26.195,26.195,25.817499,25.9625,9526400,22.548029
"2015-10-27",25.93,26.0725,25.8675,26.025,8413600,22.60231
"2015-10-28",26.025,26.325001,25.379999,25.737499,7738400,22.352619
"2015-10-29",25.6625,25.6625,25.25,25.445,6790400,22.098591
"2015-10-30",25.459999,25.7575,25.3825,25.665001,8811200,22.289656
"2015-11-02",25.690001,25.75,25.352501,25.557501,6752400,22.196295
"2015-11-03",25.4375,25.620001,25.34,25.577499,5094800,22.213659
"2015-11-04",25.58,25.83,25.525,25.805,6002800,22.411243
"2015-11-05",25.76,25.877501,25.51,25.525,6332400,22.168062
"2015-11-06",25.1625,25.2675,24.362499,24.709999,12281200,21.460251
"2015-11-09",24.657499,24.8225,24.565001,24.727501,8559600,21.475451
"2015-11-10",24.719999,24.879999,24.66,24.75,6746400,21.494989
"2015-11-11",24.772499,24.959999,24.692499,24.93,6978800,21.651325
"2015-11-12",24.924999,25.397499,24.8675,25.182501,13194000,21.870611
"2015-11-13",25.200001,25.4175,25.055,25.1075,9647200,21.805471
"2015-11-16",25.125,25.545,25.035,25.530001,6516800,22.172409
"2015-11-17",25.51,25.7675,25.127501,25.1875,9685600,21.874952
"2015-11-18",25.1875,25.315001,24.637501,24.924999,19225200,21.646978
"2015-11-19",24.9625,25.3125,24.907499,25.247499,9274800,21.927057
"2015-11-20",25.24,25.467501,25.1425,25.254999,7048400,21.933577
"2015-11-23",25.25,25.334999,25.057501,25.122499,7028800,21.818504
"2015-11-24",24.825001,24.977501,24.6625,24.852501,6792800,21.750675
"2015-11-25",24.795,24.817499,24.6325,24.719999,4389200,21.634716
"2015-11-27",24.780001,24.924999,24.754999,24.842501,2899600,21.741922
"2015-11-30",24.82,25.125,24.815001,24.965,9398000,21.849134
"2015-12-01",25.0075,25.24,24.9125,25.1425,7768800,22.004482
"2015-12-02",25.057501,25.1075,24.477501,24.497499,11379600,21.439983
"2015-12-03",24.370001,24.502501,24.047501,24.105,10688800,21.09647
"2015-12-04",24.24,24.577499,24.105,24.535,14046400,21.472801
"2015-12-07",24.504999,24.6775,24.432501,24.6425,11292400,21.566887
"2015-12-08",24.584999,24.870001,24.522499,24.834999,10960000,21.735359
"2015-12-09",24.6975,24.952499,24.5,24.690001,13261200,21.608458
"2015-12-10",24.747499,24.747499,24.372499,24.4,7222400,21.354652
"2015-12-11",24.219999,24.432501,24.077499,24.352501,7646800,21.31308
"2015-12-14",24.370001,24.5975,24.2675,24.495001,12201200,21.437796
"2015-12-15",24.620001,24.817499,24.5075,24.68,10289600,21.599703
"2015-12-16",24.85,25.98,24.85,25.9125,17483600,22.678381
"2015-12-17",25.9125,26.1075,25.752501,25.852501,9756400,22.625866
"2015-12-18",25.84,25.85,25.1775,25.5275,18991200,22.341431
"2015-12-21",25.695,25.74,25.375,25.575001,9476000,22.382996
"2015-12-22",25.6625,25.8225,25.377501,25.727501,6698800,22.516468
"2015-12-23",25.77,26.077499,25.75,25.995001,6444800,22.75058
"2015-12-24",25.9625,26.0375,25.877501,25.9825,2211200,22.739639
"2015-12-28",25.92,26.0175,25.825001,25.997499,6536800,22.752769
"2015-12-29",26.1625,26.325001,26.1175,26.1625,4443200,22.897173
"2015-12-30",26.1625,26.315001,26.115,26.227501,5638400,22.954062
"2015-12-31",26.227501,26.23,25.7575,25.9725,5744800,22.730888
"2016-01-04",25.717501,25.9125,25.584999,25.8925,7716400,22.660877
"2016-01-05",25.922501,26.235001,25.549999,26.145,8915200,22.881861
"2016-01-06",25.9725,26.1675,25.875,26.059999,6983200,22.807465
"2016-01-07",25.797501,26.264999,25.7575,26.174999,12870800,22.908113
"2016-01-08",26.217501,26.475,26.1875,26.2925,14382000,23.010954
"2016-01-11",26.33,26.65,26.2775,26.395,16397200,23.100657
"2016-01-12",26.442499,26.52,26.084999,26.344999,8618800,23.056898
"2016-01-13",26.42,26.4725,25.934999,26.155001,10292800,22.890608
"2016-01-14",26.202499,26.692499,26.094999,26.422501,9981600,23.124723
"2016-01-15",26.360001,26.4725,26.02,26.315001,15260000,23.030643
"2016-01-19",26.365,27.059999,26.282499,26.952499,15298400,23.588573
"2016-01-20",26.715,26.885,25.8375,26.327499,13866000,23.041578
"2016-01-21",26.3575,26.445,25.965,26.26,8786400,22.982502
"2016-01-22",26.450001,26.67,26.252501,26.65,9400400,23.323826
"2016-01-25",26.68,26.7575,26.3675,26.605,8533200,23.284443
"2016-01-26",26.65,26.932501,26.465,26.639999,12272000,23.315079
"2016-01-27",26.719999,26.950001,26.5525,26.682501,10999600,23.352278
"2016-01-28",26.440001,27.192499,26.3825,27.075001,14686000,23.695786
"2016-01-29",27.3475,27.965,27.200001,27.9275,24626400,24.441885
"2016-02-01",27.91,28.360001,27.6975,28.245001,15117200,24.719761
"2016-02-02",28.012501,28.5175,28,28.477501,11020400,24.923243
"2016-02-03",28.532499,28.877501,28.42,28.6875,13532000,25.107037
"2016-02-04",28.48,28.74,28.137501,28.379999,11712800,24.837914
"2016-02-05",28.325001,28.535,28.055,28.4025,11007200,24.857599
"2016-02-08",28.41,28.6525,28.200001,28.5425,10296800,24.980129
"2016-02-09",28.502501,28.987499,28.4125,28.8375,13775600,25.238312
"2016-02-10",28.155001,28.530001,27.852501,28.434999,13794400,24.886045
"2016-02-11",28.2575,28.49,27.969999,27.975,13052800,24.483458
"2016-02-12",28.030001,28.0825,27.65,27.9175,11447200,24.433132
"2016-02-16",28.112499,28.24,27.8025,28.0875,9395200,24.581917
"2016-02-17",28.065001,28.067499,27.817499,27.8575,10793200,24.380625
"2016-02-18",27.959999,28.695,27.922501,28.5825,13084800,25.015135
"2016-02-19",28.625,28.862499,28.4,28.6875,13488000,25.107037
"2016-02-22",28.775,29.1325,28.6875,28.924999,10462000,25.314884
"2016-02-23",28.8325,29.135,28.7125,29.030001,9229200,25.406782
"2016-02-24",28.665001,29.0275,28.615,29,13355200,25.572124
"2016-02-25",29.092501,29.245001,28.780001,28.959999,8776400,25.536852
"2016-02-26",28.825001,28.952499,28.047501,28.129999,9756800,24.804958
"2016-02-29",28.092501,28.485001,28.012501,28.205,10503600,24.871092
"2016-03-01",28.3575,28.43,27.99,28.15,9832800,24.822598
"2016-03-02",28.059999,28.215,27.334999,28.09,11023600,24.769686
"2016-03-03",28.120001,28.135,27.49,27.905001,13735600,24.606552
"2016-03-04",27.8025,28.635,27.6625,28.5725,11726400,25.195156
"2016-03-07",28.514999,28.682501,28.372499,28.612499,8543200,25.230429
"2016-03-08",28.622499,28.924999,28.5425,28.862499,8272400,25.450872
"2016-03-09",28.834999,29.102501,28.834999,29.065001,7436400,25.629442
"2016-03-10",29.2075,29.2425,28.6325,28.922501,6253200,25.503786
"2016-03-11",29.07,29.094999,28.842501,28.955,6350000,25.532448
"2016-03-14",29.057501,29.192499,28.82,28.959999,6013600,25.536852
"2016-03-15",28.9625,29.1675,28.825001,28.9,9315600,25.483944
"2016-03-16",28.885,29.379999,28.610001,29.280001,7542000,25.819023
"2016-03-17",29.32,29.637501,29.127501,29.5825,8162800,26.085773
"2016-03-18",29.684999,29.719999,29.3925,29.625,21650800,26.123247
"2016-03-21",29.467501,29.5975,29.1525,29.3925,6316800,25.918226
