"dates","FISV.Open","FISV.High","FISV.Low","FISV.Close","FISV.Volume","FISV.Adjusted"
"2017-10-03",64.574997,64.760002,64.379997,64.415001,1093400,64.415001
"2017-10-04",64.294998,64.385002,63.84,64.290001,967000,64.290001
"2017-10-05",64.480003,64.620003,64.074997,64.455002,1383000,64.455002
"2017-10-06",64.449997,64.449997,63.584999,63.740002,2666400,63.740002
"2017-10-09",63.779999,63.93,63.605,63.755001,1903200,63.755001
"2017-10-10",63.970001,64.324997,63.865002,63.935001,1401600,63.935001
"2017-10-11",63.855,63.965,63.224998,63.369999,1669200,63.369999
"2017-10-12",63.365002,63.794998,63.349998,63.584999,2821400,63.584999
"2017-10-13",63.384998,64,63.384998,63.540001,1405400,63.540001
"2017-10-16",63.52,63.75,63.375,63.599998,1252000,63.599998
"2017-10-17",63.540001,63.705002,63.154999,63.314999,931200,63.314999
"2017-10-18",63.25,63.755001,63.25,63.535,1193600,63.535
"2017-10-19",63.474998,63.884998,63.32,63.775002,957200,63.775002
"2017-10-20",64.065002,64.290001,63.904999,64.220001,1181400,64.220001
"2017-10-23",64.345001,64.599998,63.915001,63.994999,1348400,63.994999
"2017-10-24",64,64.235001,63.57,63.695,1933600,63.695
"2017-10-25",63.445,64.300003,63.32,64.105003,2131000,64.105003
"2017-10-26",64.540001,64.754997,64.279999,64.470001,930400,64.470001
"2017-10-27",64.355003,65.099998,64.245003,65.089996,1617200,65.089996
"2017-10-30",65.025002,65.089996,64.360001,64.724998,1909600,64.724998
"2017-10-31",64.595001,64.849998,64.254997,64.714996,2634600,64.714996
"2017-11-01",62,62.895,60.189999,62.759998,10332000,62.759998
"2017-11-02",62.810001,63.59,62.674999,63.290001,3104600,63.290001
"2017-11-03",63.23,63.549999,63.07,63.514999,2077200,63.514999
"2017-11-06",63.48,63.904999,63.294998,63.884998,2456800,63.884998
"2017-11-07",63.869999,63.965,63.169998,63.485001,1943200,63.485001
"2017-11-08",63.380001,64.555,63.264999,64.410004,1401000,64.410004
"2017-11-09",64.059998,64.580002,63.709999,64.440002,1847200,64.440002
"2017-11-10",64.269997,64.269997,63.790001,64,965400,64
"2017-11-13",63.985001,64.285004,63.689999,64.080002,1387000,64.080002
"2017-11-14",63.900002,64.925003,63.759998,64.864998,1428600,64.864998
"2017-11-15",64.764999,64.915001,64,64.260002,1989200,64.260002
"2017-11-16",64.455002,65.050003,64.360001,64.769997,1337000,64.769997
"2017-11-17",64.720001,64.739998,63.959999,64.195,1611000,64.195
"2017-11-20",64.120003,64.410004,63.889999,64.160004,1371400,64.160004
"2017-11-21",64.355003,64.375,63.895,64.135002,1581000,64.135002
"2017-11-22",64.144997,64.32,63.764999,63.855,1376000,63.855
"2017-11-24",63.794998,64.125,63.650002,64.065002,681000,64.065002
"2017-11-27",64.190002,64.315002,63.834999,64.080002,1191200,64.080002
"2017-11-28",64.055,64.285004,63.880001,64.205002,2188800,64.205002
"2017-11-29",64.184998,64.495003,63.794998,64.360001,1915800,64.360001
"2017-11-30",64.555,65.925003,64.555,65.724998,3568000,65.724998
"2017-12-01",65.25,65.904999,64.095001,65.205002,2301000,65.205002
"2017-12-04",65.695,66.555,65.464996,66.120003,2270000,66.120003
"2017-12-05",66.120003,66.285004,65.309998,65.440002,1550200,65.440002
"2017-12-06",65.57,65.754997,65.004997,65.279999,1658200,65.279999
"2017-12-07",65.154999,65.699997,65.010002,65.599998,1431200,65.599998
"2017-12-08",65.945,66.059998,65.635002,65.860001,1142400,65.860001
"2017-12-11",65.699997,65.915001,65.565002,65.915001,1514400,65.915001
"2017-12-12",66,66.160004,65.544998,65.599998,1252000,65.599998
"2017-12-13",65.730003,66.035004,65.139999,65.404999,1732000,65.404999
"2017-12-14",65.370003,65.5,64.919998,64.949997,1519400,64.949997
"2017-12-15",65.480003,66.139999,64.705002,65.980003,3525600,65.980003
"2017-12-18",66.160004,66.68,66.055,66.169998,1495000,66.169998
"2017-12-19",66.264999,66.449997,65.709999,66.080002,1207400,66.080002
"2017-12-20",66.385002,66.385002,65.779999,65.794998,1263200,65.794998
"2017-12-21",65.934998,66.135002,65.239998,65.315002,1123000,65.315002
"2017-12-22",65.184998,65.489998,65.095001,65.160004,819400,65.160004
"2017-12-26",65.199997,65.775002,65.019997,65.699997,876000,65.699997
"2017-12-27",65.614998,65.824997,65.514999,65.745003,1353600,65.745003
"2017-12-28",65.949997,66.050003,65.580002,65.995003,1158000,65.995003
"2017-12-29",65.934998,66.239998,65.535004,65.565002,1182800,65.565002
