"dates","AMCR.Open","AMCR.High","AMCR.Low","AMCR.Close","AMCR.Volume","AMCR.Adjusted"
"2017-09-28",12.05,12.05,12.05,12.05,0,10.369753
"2017-09-29",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-02",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-03",12.05,12.05,12.05,12.05,10000,10.369753
"2017-10-04",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-05",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-06",12.05,12.05,12.05,12.05,10000,10.369753
"2017-10-09",12.05,12.05,12.05,12.05,10000,10.369753
"2017-10-10",12.05,12.05,12.05,12.05,10000,10.369753
"2017-10-11",12.05,12.05,12.05,12.05,10000,10.369753
"2017-10-12",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-13",12.05,12.05,12.05,12.05,10000,10.369753
"2017-10-16",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-17",12.05,12.05,12.05,12.05,10000,10.369753
"2017-10-18",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-19",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-20",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-23",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-24",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-25",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-26",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-27",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-30",12.05,12.05,12.05,12.05,0,10.369753
"2017-10-31",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-01",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-02",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-03",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-06",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-07",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-08",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-09",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-10",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-13",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-14",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-15",12.05,12.05,12.05,12.05,0,10.369753
"2017-11-16",11.37,11.37,11.37,11.37,1000,9.784573
"2017-11-17",11.37,11.37,11.37,11.37,0,9.784573
"2017-11-20",11.37,11.37,11.37,11.37,0,9.784573
"2017-11-21",11.37,11.37,11.37,11.37,0,9.784573
"2017-11-22",11.37,11.37,11.37,11.37,2600,9.784573
"2017-11-24",11.37,11.37,11.37,11.37,0,9.784573
"2017-11-27",11.37,11.37,11.37,11.37,0,9.784573
"2017-11-28",11.37,11.37,11.37,11.37,0,9.784573
"2017-11-29",11.3,11.3,11.3,11.3,1500,9.724333
"2017-11-30",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-01",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-04",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-05",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-06",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-07",11.3,11.3,11.3,11.3,5700,9.724333
"2017-12-08",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-11",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-12",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-13",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-14",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-15",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-18",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-19",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-20",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-21",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-22",11.3,11.3,11.3,11.3,0,9.724333
"2017-12-26",11.8,11.8,11.8,11.8,22500,10.154612
"2017-12-27",11.8,11.8,11.8,11.8,0,10.154612
"2017-12-28",11.8,11.8,11.8,11.8,0,10.154612
"2017-12-29",11.8,11.8,11.8,11.8,0,10.154612
