"dates","MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted"
"2014-09-02",75.93,76.010002,75.440002,75.580002,3613200,72.492996
"2014-09-03",76.099998,76.190002,75.730003,75.940002,2870200,72.838295
"2014-09-04",76.029999,76.82,76,76.379997,2680300,73.260292
"2014-09-05",76.190002,76.93,75.860001,76.860001,3487400,73.720703
"2014-09-08",76.589996,76.849998,75.900002,76.230003,2845600,73.11644
"2014-09-09",76.260002,76.510002,75.690002,76.07,4144700,72.962959
"2014-09-10",76.089996,76.93,75.879997,76.650002,4188000,73.519295
"2014-09-11",76.32,76.449997,75.410004,75.620003,4673100,72.531364
"2014-09-12",75.68,76.07,74.93,75.470001,4239500,72.387482
"2014-09-15",75.190002,75.419998,74.779999,75.239998,4046800,72.166885
"2014-09-16",75.650002,76.800003,74.940002,76.589996,4870400,73.461731
"2014-09-17",76.879997,76.900002,75.470001,76.220001,5549400,73.10685
"2014-09-18",76.639999,77.809998,76.230003,77.800003,5782900,74.62233
"2014-09-19",77.940002,78.370003,77.239998,77.279999,8492600,74.12355
"2014-09-22",77.260002,77.360001,76.080002,76.160004,3432900,73.049309
"2014-09-23",75.980003,76.25,75.5,75.510002,3908100,72.425858
"2014-09-24",75.699997,77.050003,75.550003,77.050003,3618900,73.902962
"2014-09-25",76.540001,76.639999,74.720001,74.720001,5006100,71.668129
"2014-09-26",74.75,75.169998,74.5,75.059998,3767500,71.994217
"2014-09-29",74.150002,74.889999,73.790001,74.519997,3905900,71.476288
"2014-09-30",74.470001,75.309998,73.919998,73.919998,9347500,70.90078
"2014-10-01",73.82,74.18,73.07,73.32,6619400,70.325294
"2014-10-02",72.870003,73.730003,72.589996,73.419998,5607000,70.421204
"2014-10-03",74.050003,74.629997,73.900002,74.330002,5338000,71.294044
"2014-10-06",74.620003,74.779999,74.389999,74.510002,4783400,71.466698
"2014-10-07",74.099998,74.32,72.940002,72.940002,5842000,70.064262
"2014-10-08",72.75,74.07,72.480003,74.059998,4116100,71.140083
"2014-10-09",73.980003,73.989998,71.809998,71.830002,5790800,68.998009
"2014-10-10",71.800003,72.300003,70.5,70.5,5981300,67.720444
"2014-10-13",70.589996,71.209999,69.639999,69.779999,6039500,67.028824
"2014-10-14",70.040001,71.669998,70,71,8181000,68.200745
"2014-10-15",69.959999,71.730003,69.660004,71.300003,11596100,68.488907
"2014-10-16",70.080002,71.489998,69.849998,70.860001,9418000,68.066246
"2014-10-17",71.699997,72.160004,70.860001,71.559998,5888500,68.738655
"2014-10-20",71.209999,72.059998,71.139999,72.040001,3281600,69.199738
"2014-10-21",72.870003,74.279999,72.550003,74.160004,4556400,71.236168
"2014-10-22",74.110001,74.360001,73.18,73.220001,4155400,70.333214
"2014-10-23",74.099998,74.660004,73.769997,74.089996,3604100,71.168922
"2014-10-24",73.839996,74.080002,73.389999,74,3374400,71.082458
"2014-10-27",74,74.529999,73.760002,74.110001,3402600,71.18811
"2014-10-28",74.540001,76.010002,74.470001,76,4992800,73.003593
"2014-10-29",76.190002,76.970001,75.580002,75.989998,6213500,72.994019
"2014-10-30",78.349998,83.220001,78.300003,83.129997,16292400,79.852509
"2014-10-31",83.209999,84.830002,83.199997,83.75,11664600,80.448051
"2014-11-03",83.82,84.349998,83.82,84.129997,6661300,80.813065
"2014-11-04",83.860001,84.209999,82.699997,83.989998,5977100,80.678574
"2014-11-05",84.5,86.400002,84.379997,85.989998,7999000,82.599739
"2014-11-06",86,86.379997,85.489998,85.75,5147900,82.369186
"2014-11-07",85.940002,85.940002,84.589996,84.800003,4926000,81.456657
"2014-11-10",84.720001,85.110001,84.209999,84.849998,4526100,81.504684
"2014-11-11",84.980003,85.120003,84.25,84.589996,2679900,81.254936
"2014-11-12",83.760002,84.68,83.330002,84.349998,3121300,81.024399
"2014-11-13",84.540001,84.739998,83.75,84.199997,3096500,80.880302
"2014-11-14",84.32,84.339996,83.639999,84.050003,2224200,80.736198
"2014-11-17",83.800003,84.260002,83.169998,83.199997,3368500,79.919716
"2014-11-18",83.25,84.239998,83.18,83.900002,3142700,80.592133
"2014-11-19",83.699997,84.489998,83.410004,84.279999,2501100,80.957153
"2014-11-20",83.5,84.849998,83.290001,84.599998,3452200,81.264549
"2014-11-21",85.739998,85.879997,84.209999,84.720001,4969500,81.379822
"2014-11-24",84.82,85.190002,84.650002,84.989998,5150400,81.639168
"2014-11-25",85.099998,86.739998,85.080002,86.339996,5623400,82.935936
"2014-11-26",86.260002,86.900002,85.959999,86.559998,3327600,83.14727
"2014-11-28",87,87.889999,86.68,87.290001,2452800,83.848495
"2014-12-01",86.559998,88.160004,86.349998,87.459999,4989800,84.011772
"2014-12-02",87.910004,87.949997,86.540001,87.690002,5458300,84.232719
"2014-12-03",88.209999,89.239998,87.68,88.32,6085400,84.837883
"2014-12-04",88.379997,89.440002,88.139999,88.769997,3527900,85.270134
"2014-12-05",89.870003,89.870003,88.849998,89.080002,3739900,85.567909
"2014-12-08",89.040001,89.559998,87.879997,88.040001,4473300,84.568901
"2014-12-09",86.57,88.050003,86.400002,87.839996,3732400,84.376793
"2014-12-10",87.529999,88.029999,86.209999,86.330002,3277400,82.926346
"2014-12-11",86.760002,88.18,86.75,87.690002,4078500,84.232719
"2014-12-12",86.57,87.32,84.110001,84.129997,6644500,80.813065
"2014-12-15",85.139999,85.290001,83.540001,84.610001,4921600,81.274139
"2014-12-16",83.720001,84.970001,82.050003,82.639999,6970300,79.381805
"2014-12-17",82.790001,84.870003,82.400002,84.730003,6443700,81.389427
"2014-12-18",86.120003,86.919998,85.400002,86.919998,6442100,83.493073
"2014-12-19",86.980003,87.290001,86.139999,86.440002,6262000,83.032005
"2014-12-22",86.75,86.970001,86.209999,86.830002,2561600,83.406616
"2014-12-23",87.459999,87.849998,86.75,87.629997,2749700,84.175072
"2014-12-24",87.699997,88.300003,87.529999,87.769997,1219500,84.30957
"2014-12-26",87.900002,88.07,87.519997,87.769997,1508400,84.30957
"2014-12-29",87.639999,88.489998,87.5,87.68,2376100,84.223091
"2014-12-30",87.349998,87.75,86.510002,86.970001,2493300,83.541115
"2014-12-31",87.18,87.540001,86.160004,86.160004,2811100,82.763023
"2015-01-02",86.68,87.360001,84.919998,85.68,4505800,82.301964
"2015-01-05",85.290001,85.349998,83.050003,83.269997,6441400,79.986954
"2015-01-06",83.660004,83.779999,81.800003,83.089996,7690000,79.814072
"2015-01-07",84.099998,84.279999,83.07,84.220001,5846800,81.055603
"2015-01-08",85.190002,85.620003,85.029999,85.529999,5174200,82.316399
"2015-01-09",85.970001,86,84.400002,84.440002,4582200,81.267349
"2015-01-12",84.410004,84.849998,82.910004,83.360001,4030100,80.227913
"2015-01-13",84.089996,85.239998,82.739998,83.550003,4222100,80.410789
"2015-01-14",82,83.480003,81.839996,83.459999,5084300,80.324158
"2015-01-15",83.800003,84.129997,82.18,82.25,4331500,79.159615
"2015-01-16",82.050003,83.860001,81.830002,83.800003,4763700,80.651382
"2015-01-20",84.389999,84.889999,83.190002,84.260002,3540600,81.094116
"2015-01-21",83.779999,84.349998,83.300003,83.720001,3598400,80.574387
"2015-01-22",83.360001,84.529999,82.5,84.379997,4796200,81.209595
"2015-01-23",84.279999,84.830002,83.800003,84.389999,5012200,81.219231
"2015-01-26",84.300003,84.699997,82.870003,83.599998,5440400,80.4589
"2015-01-27",82.610001,82.809998,80.959999,81.769997,5486000,78.697647
"2015-01-28",83.330002,83.550003,80.669998,80.739998,5070200,77.706352
"2015-01-29",80.300003,81.550003,79.82,81.379997,6277200,78.322311
"2015-01-30",84.029999,84.800003,81.489998,82.029999,13332400,78.947884
"2015-02-02",81.709999,83.230003,80.580002,82.980003,10576500,79.862206
"2015-02-03",83.279999,83.879997,82.440002,83.809998,8490400,80.661018
"2015-02-04",83.919998,84.970001,83.519997,84.18,4923200,81.017105
"2015-02-05",84.580002,85.910004,84,85.82,5426000,82.595482
"2015-02-06",85.620003,85.769997,83.959999,84.160004,5540900,80.997864
"2015-02-09",83.970001,84.830002,83.610001,84.589996,3951100,81.411705
"2015-02-10",85.169998,85.18,83.889999,84.230003,4441800,81.065239
"2015-02-11",84.230003,84.790001,83.940002,84.459999,4051300,81.286598
"2015-02-12",85.43,87.980003,85.309998,87.519997,7053500,84.231621
"2015-02-13",87.830002,87.989998,86.620003,87.139999,5510900,83.865906
"2015-02-17",87.93,88.169998,87.239998,87.519997,5083400,84.231621
"2015-02-18",87.519997,87.839996,86.849998,87.730003,2974300,84.433716
"2015-02-19",87.639999,89.43,87.580002,89.199997,5271700,85.84848
"2015-02-20",89.019997,90.940002,88.879997,90.790001,6276500,87.378746
"2015-02-23",90.919998,91.139999,89.940002,91.120003,4316300,87.69635
"2015-02-24",90.550003,91.650002,90.239998,91.32,5547500,87.888832
"2015-02-25",92.050003,92.760002,91.389999,92.669998,6144400,89.188133
"2015-02-26",92.889999,93,91.059998,91.260002,5666700,87.831085
"2015-02-27",91.010002,91.68,89.970001,90.129997,4675300,86.743538
"2015-03-02",89.559998,92.160004,89.5,92.019997,5568300,88.562553
"2015-03-03",91.900002,91.940002,90.519997,90.970001,3444400,87.551971
"2015-03-04",90.639999,91.889999,90.129997,91.709999,4733900,88.264198
"2015-03-05",92,92.949997,91.449997,92.809998,4651300,89.322868
"2015-03-06",92.510002,92.529999,90.669998,90.790001,4963200,87.378746
"2015-03-09",90.519997,91.440002,90.07,91.120003,4144800,87.69635
"2015-03-10",90.18,90.389999,88.839996,88.839996,5050200,85.502022
"2015-03-11",87.589996,88.169998,86.849998,86.970001,9452300,83.702271
"2015-03-12",87.730003,89.510002,87.68,89.25,7035500,85.896606
"2015-03-13",89.25,89.25,87.349998,87.75,4609700,84.452972
"2015-03-16",88.5,88.93,87.93,88.709999,3843900,85.3769
"2015-03-17",88.260002,88.559998,87.75,87.970001,2880800,84.664703
"2015-03-18",87.720001,89.260002,87.220001,88.879997,5437300,85.540512
"2015-03-19",88.849998,89.669998,88.639999,89.019997,3172500,85.675255
"2015-03-20",89.57,90.360001,89.379997,89.82,4372000,86.44519
"2015-03-23",89.940002,90.650002,89.32,89.330002,3395200,85.973587
"2015-03-24",89.400002,89.940002,89.040001,89.489998,4050500,86.127571
"2015-03-25",89.57,89.620003,87.370003,87.370003,3813600,84.08725
"2015-03-26",86.709999,88.300003,86.559998,87.93,4141800,84.626205
"2015-03-27",87.900002,88.32,86.870003,87.25,4927400,83.971756
"2015-03-30",87.639999,88.290001,87.480003,87.669998,3451100,84.375969
"2015-03-31",87.330002,88.260002,86.389999,86.389999,5985500,83.144058
"2015-04-01",86.730003,86.739998,85.370003,86.739998,4736900,83.480919
"2015-04-02",86.919998,87.870003,86.669998,87.029999,4628400,83.760025
"2015-04-06",86.349998,87.660004,86.220001,87.339996,5853800,84.058388
"2015-04-07",87.459999,88.510002,87.269997,87.919998,4091200,84.771881
"2015-04-08",88.400002,89.690002,88.279999,89.32,3659900,86.121758
"2015-04-09",89.099998,89.699997,88.139999,89.059998,3482100,85.871063
"2015-04-10",89.480003,89.480003,88.32,88.57,2575300,85.39859
"2015-04-13",88.629997,89.43,88.25,88.25,3526000,85.090057
"2015-04-14",88.010002,89.470001,88.010002,89.120003,3453500,85.928917
"2015-04-15",89.150002,89.57,88.660004,89.25,2683600,86.054253
"2015-04-16",88.949997,89.18,88.589996,88.720001,2952100,85.543259
"2015-04-17",87.989998,88.309998,86.589996,86.93,4352800,83.817329
"2015-04-20",87.220001,87.889999,87.010002,87.330002,2681000,84.203011
"2015-04-21",87.5,88.18,87.269997,87.769997,3148200,84.627243
"2015-04-22",88.480003,92.43,88.480003,91.199997,12232000,87.934425
"2015-04-23",91.199997,91.400002,90.18,90.879997,4322300,87.625908
"2015-04-24",90.720001,91.160004,90.209999,90.720001,3519200,87.471611
"2015-04-27",90.93,91.269997,89.690002,89.75,4854300,86.536346
"2015-04-28",89.650002,90.440002,89.309998,90.230003,4786300,86.999168
"2015-04-29",91.129997,93.589996,89.809998,90.25,9364700,87.018463
"2015-04-30",90.25,91.389999,89.660004,90.209999,7470700,86.979881
"2015-05-01",90.360001,91.309998,90.260002,91.25,4663100,87.982643
"2015-05-04",91.489998,91.989998,90.809998,91.18,4596900,87.915169
"2015-05-05",91.139999,91.919998,90.559998,90.779999,3707000,87.529465
"2015-05-06",91.050003,91.449997,89.959999,90.57,3495800,87.326981
"2015-05-07",90.709999,92.160004,90.349998,92.050003,4369800,88.754036
"2015-05-08",92.839996,94.330002,92.639999,93.510002,9933400,90.161713
"2015-05-11",93.480003,93.919998,92.5,92.519997,4731400,89.207184
"2015-05-12",91.889999,92.730003,91.580002,92.389999,5191800,89.081825
"2015-05-13",92.75,92.980003,92.019997,92.519997,3443200,89.207184
"2015-05-14",93.099998,93.900002,92.800003,93.839996,3467200,90.479912
"2015-05-15",93.839996,94.5,93.029999,93.220001,3403800,89.882118
"2015-05-18",92.900002,93.160004,91.830002,93.080002,4281200,89.747108
"2015-05-19",93.610001,94.07,93.150002,93.800003,3279700,90.44133
"2015-05-20",94.099998,94.099998,92.809998,93.239998,2701100,89.90139
"2015-05-21",93.089996,93.349998,92.730003,92.900002,2891000,89.573547
"2015-05-22",92.949997,93.290001,92.650002,92.690002,2448200,89.371078
"2015-05-26",92.599998,92.639999,91.550003,91.889999,2965400,88.599747
"2015-05-27",92.110001,92.779999,91.889999,92.589996,2597800,89.274658
"2015-05-28",92.599998,92.959999,92.110001,92.82,1777700,89.496414
"2015-05-29",92.809998,92.919998,92.150002,92.260002,3561400,88.95649
"2015-06-01",92.400002,92.940002,91.610001,92.559998,2635400,89.24572
"2015-06-02",92.139999,93.519997,91.440002,93.169998,2795500,89.833893
"2015-06-03",93.300003,94.059998,92.900002,93.5,3638000,90.152077
"2015-06-04",92.949997,93.660004,92.32,92.57,3320300,89.255402
"2015-06-05",92.440002,92.839996,91.699997,92.620003,2655000,89.303604
"2015-06-08",92.389999,92.610001,91.769997,91.900002,2561500,88.609367
"2015-06-09",91.730003,92.309998,91.300003,92.089996,2375100,88.79258
"2015-06-10",92.5,94.360001,92.400002,94.169998,3727600,90.798096
"2015-06-11",94.349998,95.129997,93.980003,94.5,3403600,91.116272
"2015-06-12",94.050003,94.269997,93.209999,93.769997,2777500,90.412415
"2015-06-15",92.93,93.540001,92.150002,93.300003,3229000,89.959259
"2015-06-16",93.330002,94.419998,93.080002,94.150002,2446100,90.778809
"2015-06-17",94.349998,94.970001,93.900002,94.449997,2962100,91.068069
"2015-06-18",94.57,96.309998,94.540001,96.050003,4208000,92.610779
"2015-06-19",95.82,95.959999,94.720001,94.809998,5011200,91.415192
"2015-06-22",95.589996,96.129997,95.260002,95.419998,3290100,92.003326
"2015-06-23",95.669998,95.980003,95.349998,95.699997,4195400,92.2733
"2015-06-24",95.379997,96.150002,95.290001,95.510002,3682500,92.090118
"2015-06-25",95.870003,95.870003,94.279999,94.459999,3214900,91.077713
"2015-06-26",94.800003,94.830002,93.900002,94.510002,3201100,91.1259
"2015-06-29",93.68,94.120003,92.410004,92.519997,4426500,89.207184
"2015-06-30",93.199997,94.040001,92.739998,93.480003,4750400,90.132805
"2015-07-01",94.470001,94.949997,94,94.5,3737000,91.116272
"2015-07-02",94.489998,94.760002,93.900002,94.239998,3034700,90.865585
"2015-07-06",93.400002,94.68,93.230003,94.519997,3042000,91.135567
"2015-07-07",94.540001,94.540001,92.290001,93.889999,4859200,90.681625
"2015-07-08",92.970001,93.269997,92.129997,92.489998,4367200,89.32946
"2015-07-09",93.730003,94.139999,92.989998,93.040001,2986000,89.860672
"2015-07-10",94.449997,95,94.080002,94.620003,2721800,91.386681
"2015-07-13",95.370003,95.699997,95.110001,95.5,3454400,92.236588
"2015-07-14",95.699997,95.900002,95.150002,95.269997,3148400,92.014458
"2015-07-15",95.510002,95.599998,94.650002,95.25,3969400,91.995171
"2015-07-16",95.75,95.970001,95.459999,95.82,3100400,92.545654
"2015-07-17",95.559998,96.260002,94.459999,96.080002,2726300,92.796776
"2015-07-20",96.559998,97.760002,96.410004,97.260002,4621700,93.936462
"2015-07-21",97.199997,97.400002,96.32,96.709999,3836200,93.405266
"2015-07-22",96.300003,97.360001,96.150002,96.879997,3809900,93.569458
"2015-07-23",96.900002,96.970001,94.870003,95.160004,4896900,91.908226
"2015-07-24",97.300003,97.489998,95.519997,95.830002,6798800,92.555328
"2015-07-27",95.470001,95.830002,94.300003,94.389999,4538900,91.164551
"2015-07-28",95.07,95.470001,94.709999,95.160004,6528700,91.908226
"2015-07-29",94.400002,97.949997,93,96.730003,11420600,93.424568
"2015-07-30",96.639999,98.82,96.110001,98.410004,4407300,95.04718
"2015-07-31",98.650002,98.779999,97.269997,97.400002,3956700,94.071678
"2015-08-03",97.739998,97.879997,96.309998,97.440002,2989800,94.110306
"2015-08-04",97.449997,98.300003,97.139999,97.300003,2976200,93.97509
"2015-08-05",98.080002,98.730003,97.790001,98.269997,3306100,94.911972
"2015-08-06",98.559998,98.610001,96.919998,97.160004,4109900,93.839882
"2015-08-07",97.089996,97.790001,96.559998,97.769997,3114900,94.429031
"2015-08-10",98.370003,99.18,97.800003,98.080002,3445500,94.728439
"2015-08-11",97.199997,97.769997,96.699997,97.199997,4178100,93.878517
"2015-08-12",96.559998,97.339996,95.269997,97.040001,3924200,93.723969
"2015-08-13",97.290001,97.900002,96.580002,97.230003,2440200,93.907501
"2015-08-14",97.230003,98.07,96.860001,97.889999,1849200,94.544937
"2015-08-17",97.559998,97.949997,96.800003,97.860001,2423900,94.515953
"2015-08-18",97.68,98.110001,97.5,97.599998,2215000,94.264862
"2015-08-19",97.150002,97.480003,96.169998,96.599998,3737000,93.299011
"2015-08-20",95.970001,96.120003,94.519997,94.559998,4884000,91.328712
"2015-08-21",93.529999,93.93,90.639999,90.68,7992200,87.581314
"2015-08-24",85.5,90.550003,74.610001,87.830002,11374700,84.828705
"2015-08-25",90.830002,90.889999,86.660004,86.82,6600600,83.853226
"2015-08-26",88.910004,91.870003,87.949997,91.709999,6591600,88.576126
"2015-08-27",93.150002,94.209999,92.050003,94.050003,5435400,90.836159
"2015-08-28",93.690002,94.169998,93.059998,94.080002,3136600,90.865128
"2015-08-31",93.419998,93.639999,92,92.370003,4963100,89.21357
"2015-09-01",90.059998,91.040001,88.540001,89.050003,6341900,86.007034
"2015-09-02",90.160004,90.57,88.989998,90.43,5175400,87.339859
"2015-09-03",90.989998,92.349998,90.940002,91.650002,3617900,88.51815
"2015-09-04",90.75,90.93,89.889999,90.529999,3595400,87.436432
"2015-09-08",92.209999,93.129997,91.580002,92.900002,4176300,89.725433
"2015-09-09",91.199997,93.550003,89.769997,89.970001,8118200,86.895569
"2015-09-10",89.800003,90.690002,89.550003,89.68,7370000,86.615494
"2015-09-11",89.510002,91.419998,89.459999,91.349998,4572400,88.228416
"2015-09-14",91.279999,91.449997,90.550003,90.940002,3740400,87.832436
"2015-09-15",91.279999,92.599998,90.18,92.110001,4670200,88.96244
"2015-09-16",92.32,92.769997,91.870003,92.730003,4128600,89.561279
"2015-09-17",92.650002,94.839996,92.629997,93.209999,4627000,90.024857
"2015-09-18",92.050003,93.32,91.839996,92.150002,8342900,89.001068
"2015-09-21",92.870003,94.07,92.589996,93.050003,3998800,89.870338
"2015-09-22",91.730003,92.309998,91.410004,92.07,3457100,88.923813
"2015-09-23",91.910004,92.739998,91.809998,92.139999,2557000,88.991417
"2015-09-24",91.410004,91.57,90.110001,91.120003,3513900,88.006279
"2015-09-25",92.089996,92.099998,90.699997,91.300003,3880800,88.18013
"2015-09-28",90.970001,91.099998,88.150002,88.349998,4966800,85.33094
"2015-09-29",88.669998,89.550003,88.019997,88.760002,4501200,85.726929
"2015-09-30",90.199997,90.290001,88.949997,90.120003,4550800,87.040451
"2015-10-01",90.57,90.879997,89.400002,90.730003,4496000,87.629601
"2015-10-02",89.269997,92.120003,88.919998,92.07,3543600,88.923813
"2015-10-05",92.790001,94.370003,92.550003,94.330002,3837600,91.10659
"2015-10-06",94,94.849998,93.769997,93.919998,3641700,90.710609
"2015-10-07",94.510002,95.269997,94.199997,95.18,3754300,92.084396
"2015-10-08",94.699997,96,94.650002,95.870003,2970500,92.751984
"2015-10-09",95.629997,96.190002,95.110001,95.82,4733200,92.703583
"2015-10-12",95.830002,96.82,95.82,96.639999,2577900,93.496925
"2015-10-13",96.32,96.669998,95.879997,95.93,2415100,92.810013
"2015-10-14",95.709999,96.190002,94.790001,95.029999,2832500,91.939293
"2015-10-15",95.959999,97.160004,95.519997,97.160004,2896900,94.000031
"2015-10-16",97.370003,97.690002,96.660004,97.639999,3388300,94.464401
"2015-10-19",97.209999,97.989998,97.010002,97.739998,4024100,94.561134
"2015-10-20",97.480003,97.830002,97.07,97.669998,2451600,94.493454
"2015-10-21",98.110001,98.360001,96.480003,96.599998,2899600,93.458221
"2015-10-22",97.440002,98.739998,97.160004,98.019997,4033400,94.832039
"2015-10-23",99.25,99.860001,98.18,99.790001,5240400,96.544464
"2015-10-26",98.5,99.93,98.5,99.629997,3652000,96.389671
"2015-10-27",99.349998,99.470001,97.839996,98.43,3789300,95.228722
"2015-10-28",98.730003,100.129997,98.360001,100.089996,4583800,96.834724
"2015-10-29",99.879997,101.650002,99,100.589996,4940600,97.318451
"2015-10-30",100.769997,101,98.720001,98.989998,5539000,95.770515
"2015-11-02",98.900002,99.669998,98.690002,99.379997,5480700,96.14782
"2015-11-03",99.449997,100.550003,99.010002,100.120003,4497500,96.863739
"2015-11-04",100.099998,100.690002,99.510002,100.519997,3292200,97.250732
"2015-11-05",100,101.199997,99.809998,100.690002,3032300,97.415207
"2015-11-06",100.800003,101.510002,100.269997,101.5,4333200,98.198875
"2015-11-09",101.040001,101.169998,99.800003,100.470001,3722700,97.202377
"2015-11-10",99.970001,100.769997,99.82,100.650002,2991700,97.376488
"2015-11-11",101.290001,101.760002,100.760002,100.879997,4663300,97.599022
"2015-11-12",100.809998,100.809998,98.260002,98.279999,5274800,95.083595
"2015-11-13",98.089996,98.5,96.690002,96.860001,4363900,93.70977
"2015-11-16",96.57,98.360001,96.5,98.300003,3979900,95.102951
"2015-11-17",98.559998,99.019997,97.809998,98.07,3767500,94.880447
"2015-11-18",98.43,99.220001,98.129997,99.160004,4502400,95.934959
"2015-11-19",99.010002,99.260002,98.349998,98.93,3620800,95.712456
"2015-11-20",99.419998,100.150002,99.269997,99.5,3319700,96.263901
"2015-11-23",99.959999,99.959999,99.059998,99.370003,2115900,96.138145
"2015-11-24",98.730003,98.919998,97.559998,98.5,2588400,95.296425
"2015-11-25",98.540001,98.839996,98.059998,98.160004,2196200,94.967499
"2015-11-27",98.279999,98.949997,98.269997,98.669998,1502600,95.460915
"2015-11-30",98.800003,98.889999,97.919998,97.919998,3847500,94.735283
"2015-12-01",98.209999,98.669998,97.169998,97.93,4891600,94.744965
"2015-12-02",97.739998,98,96.910004,97.099998,3584400,93.941971
"2015-12-03",97.330002,97.949997,95.699997,95.959999,3479200,92.83905
"2015-12-04",96.43,98.699997,96.239998,98.699997,3868100,95.489929
"2015-12-07",98.300003,98.690002,97.43,97.82,2855600,94.638557
"2015-12-08",97.18,98.57,96.760002,98.18,3664000,94.986839
"2015-12-09",98.610001,99.93,97.489998,97.82,5111300,94.638557
"2015-12-10",98.120003,98.660004,97.449997,97.610001,2907900,94.435356
"2015-12-11",97.610001,97.610001,94.5,94.830002,4558700,91.745789
"2015-12-14",95.080002,96.309998,94.699997,96.300003,3930200,93.167984
"2015-12-15",97.400002,98.860001,97.279999,98.43,4579900,95.228722
"2015-12-16",99.650002,100.290001,98.889999,100.040001,4493600,96.786346
"2015-12-17",100.540001,100.800003,99.260002,99.330002,4581200,96.099434
"2015-12-18",98.639999,98.93,96.209999,96.290001,6039600,93.15831
"2015-12-21",96.910004,97.739998,96.230003,97.040001,2748400,93.883919
"2015-12-22",97.510002,97.790001,96.779999,97.540001,3341900,94.367653
"2015-12-23",97.940002,98.879997,97.709999,98.730003,2054200,95.518951
"2015-12-24",98.779999,99.110001,98.309998,98.589996,932700,95.383522
"2015-12-28",98.150002,98.620003,97.860001,98.529999,1673400,95.325462
"2015-12-29",99.230003,99.989998,99.230003,99.720001,2362300,96.476746
"2015-12-30",99.669998,99.970001,98.730003,98.870003,1856700,95.654396
"2015-12-31",98.25,98.860001,97.360001,97.360001,3219200,94.193504
"2016-01-04",95.370003,95.589996,93.720001,94.809998,6378700,91.726448
"2016-01-05",95.379997,95.830002,94.410004,94.989998,4352500,91.900589
"2016-01-06",93.489998,94.389999,92.980003,93.349998,4370000,90.494942
"2016-01-07",91.559998,92.370003,90.68,91.639999,6600000,88.837242
"2016-01-08",91.970001,92.239998,89.720001,89.889999,5912100,87.140747
"2016-01-11",90.25,91.099998,89.290001,90.580002,5845600,87.809669
"2016-01-12",91.610001,91.870003,90.120003,91.440002,4441800,88.643356
"2016-01-13",92.07,92.150002,88.75,89.190002,4895000,86.462158
"2016-01-14",89.400002,91.690002,89.160004,90.709999,6235800,87.935684
"2016-01-15",88.089996,89.279999,87.82,88.709999,6459800,85.996857
"2016-01-19",89.559998,89.739998,85.489998,86.220001,10175200,83.583008
"2016-01-20",84.709999,85.959999,83.519997,85.129997,11672100,82.526329
"2016-01-21",85.230003,87.529999,84.559998,86.120003,5989700,83.486076
"2016-01-22",87.730003,88.830002,87.400002,88,4912500,85.308571
"2016-01-25",88.029999,88.190002,86.650002,86.769997,5110500,84.116173
"2016-01-26",87,87.5,86.400002,87,4872500,84.339157
"2016-01-27",86.889999,87.050003,84.339996,84.809998,6750900,82.216133
"2016-01-28",85.339996,85.650002,83.349998,83.43,9169600,80.878326
"2016-01-29",81.449997,89.25,81,89.029999,16410500,86.307053
"2016-02-01",88.519997,89.199997,87.230003,88.629997,5956400,85.919289
"2016-02-02",87.68,87.739998,85.370003,85.93,7096900,83.30188
"2016-02-03",86.559998,86.760002,84.459999,86.470001,5253600,83.825363
"2016-02-04",86.239998,86.870003,85.739998,86.330002,4490600,83.689651
"2016-02-05",86.040001,86.32,82.18,82.760002,8474000,80.228844
"2016-02-08",81.440002,81.739998,79.870003,80.650002,9213800,78.183372
"2016-02-09",78.870003,83.230003,78.519997,81.970001,7802700,79.46299
"2016-02-10",83.059998,84.839996,82.93,83.309998,4858900,80.762001
"2016-02-11",80.150002,82.790001,79.980003,82.110001,6285400,79.598709
"2016-02-12",83.620003,85.269997,83.309998,84.889999,5213300,82.293694
"2016-02-16",86.120003,86.589996,85.360001,86.18,4908000,83.544235
"2016-02-17",86.93,87.599998,86.589996,87.209999,4143400,84.54274
"2016-02-18",86.580002,87.449997,85.830002,86.040001,3551500,83.408516
"2016-02-19",85.650002,86.860001,85.220001,86.790001,3490500,84.135574
"2016-02-22",86.790001,88.230003,86.790001,87.82,3010800,85.134094
"2016-02-23",87.260002,87.849998,85.93,86.209999,4236900,83.573303
"2016-02-24",85.139999,86.760002,84.589996,86.419998,3361300,83.776886
"2016-02-25",86.550003,87.43,85.519997,87.419998,3280500,84.746315
"2016-02-26",88.110001,88.589996,87.489998,87.57,3294900,84.891716
"2016-02-29",87.300003,88.830002,86.900002,86.919998,4302900,84.261604
"2016-03-01",87.769997,90.129997,87.720001,90.099998,4967500,87.344345
"2016-03-02",89.760002,90.089996,88.989998,89.889999,3898300,87.140747
"2016-03-03",89.730003,90.139999,88.919998,89.739998,4202500,86.995354
"2016-03-04",90,90.559998,89.5,90.050003,3181300,87.295876
"2016-03-07",89.690002,89.75,87.440002,88.300003,4939800,85.599403
"2016-03-08",87.459999,87.760002,86.809998,86.849998,4251700,84.193733
"2016-03-09",87.209999,87.599998,86.699997,87.18,3477800,84.513618
"2016-03-10",87.660004,88.199997,85.93,86.889999,3239100,84.232513
"2016-03-11",87.910004,89.160004,87.779999,88.580002,4003200,85.870827
