"dates","RE.Open","RE.High","RE.Low","RE.Close","RE.Volume","RE.Adjusted"
"2014-09-03",166.470001,166.979996,163.600006,163.630005,447900,141.975952
"2014-09-04",163.830002,165,162.830002,163.089996,332300,141.507431
"2014-09-05",163.339996,164.520004,162.940002,163.580002,265700,141.932587
"2014-09-08",163.190002,163.800003,162.039993,163.75,207400,142.080063
"2014-09-09",163.320007,163.330002,161.5,162.25,279000,140.778564
"2014-09-10",162.190002,162.860001,161.289993,162.070007,295900,140.622375
"2014-09-11",161.850006,162.559998,161.559998,162.160004,242800,140.70047
"2014-09-12",162.279999,162.589996,161.350006,161.75,227900,140.344742
"2014-09-15",161.830002,163.410004,161.029999,162.630005,345000,141.108307
"2014-09-16",162.220001,163.949997,161.919998,163.100006,232400,141.516098
"2014-09-17",163.009995,163.960007,161.929993,163.320007,191100,141.70694
"2014-09-18",163.309998,164.559998,163,164.059998,175100,142.34906
"2014-09-19",164,164.419998,162.809998,163.220001,436400,141.620224
"2014-09-22",163.009995,163.710007,162.380005,163.100006,276300,141.516098
"2014-09-23",162.479996,163.080002,160.630005,160.660004,288700,139.398987
"2014-09-24",160.580002,162.240005,160.009995,161.729996,248100,140.327423
"2014-09-25",161.410004,161.660004,159.580002,159.710007,217900,138.574677
"2014-09-26",159.75,161.910004,159.570007,161.220001,148800,139.884872
"2014-09-29",159.869995,160.690002,159.259995,160.089996,292600,138.904434
"2014-09-30",160.080002,164.050003,159.600006,162.009995,590200,140.570297
"2014-10-01",161.570007,162.949997,160.25,160.539993,387500,139.294846
"2014-10-02",160.809998,162.440002,160.770004,161.470001,254200,140.101746
"2014-10-03",162.619995,164.360001,162.350006,163.869995,267400,142.184174
"2014-10-06",164.210007,164.729996,161.580002,161.639999,247300,140.249344
"2014-10-07",161.929993,162.919998,160.169998,161.330002,258600,139.980347
"2014-10-08",161.460007,163.770004,160.759995,163.649994,441500,141.993332
"2014-10-09",163.610001,164.139999,160.210007,160.410004,319100,139.182098
"2014-10-10",160.699997,162.190002,160.110001,160.419998,313700,139.19072
"2014-10-13",160.479996,162.179993,158.860001,159.050003,272500,138.002075
"2014-10-14",159.289993,162.020004,159.070007,160.479996,323500,139.242798
"2014-10-15",157.880005,159.589996,155.229996,159,436900,137.958649
"2014-10-16",156.630005,159.490005,155.839996,158.360001,467400,137.403336
"2014-10-17",160.059998,160.479996,158.199997,160.100006,215600,138.913101
"2014-10-20",159.559998,161.5,158.639999,161.149994,264500,139.824112
"2014-10-21",162.369995,165.309998,161.970001,165.050003,305400,143.208038
"2014-10-22",166,166.899994,163.270004,165.160004,386500,143.303467
"2014-10-23",166,166.419998,162.970001,163.380005,349200,141.759033
"2014-10-24",163.490005,165.429993,163.490005,165.429993,230400,143.537735
"2014-10-27",165.339996,166.860001,165.100006,166.350006,283600,144.336014
"2014-10-28",166.990005,167.5,166.130005,167.029999,267400,144.926025
"2014-10-29",166.800003,168.270004,166.360001,167.520004,244200,145.351166
"2014-10-30",166.899994,169.800003,166.710007,169.509995,264900,147.077805
"2014-10-31",170.940002,171.369995,169.429993,170.649994,285500,148.066956
"2014-11-03",171.679993,171.679993,169.759995,170.710007,236700,148.119049
"2014-11-04",170.759995,171.880005,170.020004,171.550003,178300,148.847839
"2014-11-05",172,172.990005,171.199997,172.649994,214400,149.802231
"2014-11-06",172.229996,172.910004,171.300003,172.139999,260200,149.359787
"2014-11-07",172.210007,172.570007,171.080002,172.339996,219200,149.533295
"2014-11-10",172.440002,172.979996,170.710007,171.5,237600,148.804474
"2014-11-11",171.5,172.059998,170.820007,171.320007,219100,148.648285
"2014-11-12",170.25,171.330002,170.039993,170.139999,195200,147.624435
"2014-11-13",170.580002,171.289993,169.169998,170.779999,319700,148.179718
"2014-11-14",171.169998,172.130005,170.369995,170.740005,206900,148.14505
"2014-11-17",170.380005,171.300003,169.399994,170.199997,248100,147.676483
"2014-11-18",170.070007,172.25,170.009995,170.949997,194500,148.32724
"2014-11-19",170.940002,171.100006,169.770004,170.850006,165700,148.240509
"2014-11-20",171.839996,174.550003,170.550003,173.580002,407000,150.609253
"2014-11-21",175.240005,175.350006,173.419998,173.479996,226100,150.522446
"2014-11-24",174.050003,175.550003,173.199997,175.380005,259700,152.171005
"2014-11-25",175.399994,175.729996,174.089996,174.770004,223100,151.641693
"2014-11-26",174.470001,175.639999,174.470001,175.630005,242900,152.38797
"2014-11-28",177.139999,177.139999,175.179993,175.389999,116900,152.179672
"2014-12-01",173.479996,174.550003,172.059998,172.380005,260200,150.382584
"2014-12-02",172.770004,173.949997,172.039993,173.460007,385900,151.324768
"2014-12-03",174.149994,175.860001,173.880005,174.179993,312100,151.95282
"2014-12-04",174.339996,175.179993,174.130005,174.610001,179900,152.327972
"2014-12-05",174.5,176.009995,173.830002,174.449997,195800,152.188385
"2014-12-08",174,176.899994,174,176.270004,302900,153.776123
"2014-12-09",175.059998,176.220001,172.059998,172.259995,411300,150.277878
"2014-12-10",172.559998,172.860001,168.940002,169.199997,381400,147.608353
"2014-12-11",170.169998,172.970001,170.160004,172.110001,695800,150.147003
"2014-12-12",170.699997,171.949997,168.940002,168.940002,276800,147.381546
"2014-12-15",169.220001,170.270004,165.839996,167.800003,337900,146.387024
"2014-12-16",167.070007,169.210007,166.380005,166.869995,407300,145.575699
"2014-12-17",167.479996,169.130005,165.960007,168.919998,404700,147.364075
"2014-12-18",169.940002,171.740005,168.440002,171.740005,354300,149.824249
"2014-12-19",171.75,172.5,170.520004,171.509995,317800,149.623581
"2014-12-22",172.5,172.660004,170.229996,170.600006,319300,148.829697
"2014-12-23",171.529999,172.759995,170.490005,172.320007,171700,150.330215
"2014-12-24",172.639999,173.169998,171.029999,172.080002,75100,150.12085
"2014-12-26",172.820007,172.949997,171.399994,171.470001,85900,149.588715
"2014-12-29",171.160004,173.770004,171.160004,171.600006,146900,149.702087
"2014-12-30",171.460007,173.339996,171.100006,172.5,155800,150.487289
"2014-12-31",172.419998,174.139999,170.179993,170.300003,148100,148.567947
"2015-01-02",170.399994,171.309998,167.600006,168.820007,274700,147.276871
"2015-01-05",167.899994,168.440002,166.699997,167.910004,334200,146.482971
"2015-01-06",168.320007,169.460007,167.699997,168.970001,395900,147.40773
"2015-01-07",169.460007,170.929993,168.020004,170.110001,296700,148.402252
"2015-01-08",171.850006,175.089996,170.919998,174.960007,348200,152.633362
"2015-01-09",175.100006,175.800003,171.339996,171.600006,305400,149.702087
"2015-01-12",172.229996,172.800003,168.990005,169.710007,232400,148.053284
"2015-01-13",171.419998,172.679993,167.279999,169.059998,279700,147.486191
"2015-01-14",168.559998,168.910004,165.529999,166.990005,223600,145.680389
"2015-01-15",167.399994,169.059998,166.240005,167.949997,232600,146.517914
"2015-01-16",167.830002,170.960007,167.830002,170.699997,259500,148.916962
"2015-01-20",171.919998,171.919998,167.279999,169.169998,447100,147.582199
"2015-01-21",168.990005,170.179993,167.929993,169.539993,229600,147.904968
"2015-01-22",170.75,173.720001,169.339996,173.229996,239500,151.124069
"2015-01-23",172.839996,174.440002,172.050003,172.740005,179300,150.69664
"2015-01-26",172.300003,175.029999,170.320007,174.820007,285300,152.5112
"2015-01-27",173.179993,175.839996,172.479996,174.75,219100,152.450104
"2015-01-28",175.160004,175.860001,172.580002,172.639999,233300,150.609375
"2015-01-29",172.529999,173.520004,170.380005,173.350006,218300,151.22879
"2015-01-30",171.529999,173.520004,170.570007,171.380005,274100,149.510162
"2015-02-02",171.399994,173.860001,170.419998,173.550003,311200,151.403275
"2015-02-03",174.229996,176.490005,172.820007,176.149994,484900,153.671448
"2015-02-04",175.809998,178.880005,175.119995,177.990005,484300,155.276672
"2015-02-05",179.080002,182.039993,177.270004,181.830002,318400,158.626648
"2015-02-06",184.240005,184.610001,181.580002,182.619995,391000,159.315811
"2015-02-09",181.460007,182.130005,180.589996,181.339996,255700,158.199203
"2015-02-10",182.220001,182.759995,181.100006,181.899994,271600,158.687729
"2015-02-11",182.410004,182.889999,181.130005,182.009995,233900,158.783661
"2015-02-12",182.550003,183.729996,181.539993,182.100006,246700,158.862198
"2015-02-13",181.830002,183.179993,180.210007,181.419998,315600,158.268967
"2015-02-17",181.080002,182.309998,178.350006,178.800003,399600,155.983292
"2015-02-18",178.800003,179.75,177.309998,179.729996,331300,156.794586
"2015-02-19",179.940002,179.949997,178.300003,178.970001,175600,156.131577
"2015-02-20",178.279999,179.149994,176.059998,178.949997,244800,156.114212
"2015-02-23",179.229996,179.229996,176.600006,177.690002,378300,155.014954
"2015-02-24",177.529999,180.440002,177.369995,179.649994,321600,156.724854
"2015-02-25",179.580002,180.080002,177.600006,177.710007,268200,155.03241
"2015-02-26",177,178.710007,177,178.130005,197800,155.398788
"2015-02-27",177.399994,178.960007,176.610001,177.429993,252600,154.788101
"2015-03-02",178.220001,179.979996,177.570007,179.869995,225000,156.916748
"2015-03-03",179.410004,179.990005,177.580002,178.550003,175900,155.765213
"2015-03-04",178.220001,178.529999,177.309998,178.080002,256600,155.355225
"2015-03-05",178.460007,179.809998,177.559998,178.320007,199100,155.564545
"2015-03-06",177.330002,178.679993,176.839996,178.080002,214500,155.355225
"2015-03-09",177.919998,178.029999,174.729996,177.229996,346300,155.442841
"2015-03-10",175.75,176.479996,173.190002,173.910004,342100,152.531006
"2015-03-11",174.25,176.050003,173.899994,175.949997,302700,154.320251
"2015-03-12",176.369995,178.770004,175.880005,178.610001,214700,156.653275
"2015-03-13",178.800003,178.800003,176.059998,177.369995,214700,155.565704
"2015-03-16",177.539993,178.690002,177.520004,177.710007,322000,155.863876
"2015-03-17",176.339996,177.929993,175.929993,177.339996,291800,155.539383
"2015-03-18",177.110001,178.199997,175.600006,177.600006,438300,155.76741
"2015-03-19",177.470001,178.029999,174.940002,176.100006,347800,154.451797
"2015-03-20",177.039993,177.449997,175.869995,177.089996,497400,155.320099
"2015-03-23",177.389999,179.529999,177.389999,178.449997,257200,156.512924
"2015-03-24",177.690002,178.389999,176.139999,176.679993,288200,154.96048
"2015-03-25",176.399994,177.800003,174.990005,175.130005,259900,153.601044
"2015-03-26",174.889999,175.490005,174.199997,174.449997,344400,153.004639
"2015-03-27",174.270004,175.580002,172.860001,173.600006,278600,152.25914
"2015-03-30",174.600006,176.809998,174.600006,176.5,319800,154.802628
"2015-03-31",176.100006,176.490005,173.470001,174,473500,152.609924
"2015-04-01",174.050003,175.210007,172.479996,173.100006,447300,151.820602
"2015-04-02",173.419998,174.229996,172.740005,173.899994,284600,152.522247
"2015-04-06",173.679993,176.850006,173.25,176.729996,305200,155.004379
"2015-04-07",176.75,177.919998,176.009995,176.139999,280100,154.486893
"2015-04-08",176.100006,179.300003,175.289993,179.220001,332700,157.188278
"2015-04-09",179.169998,180.179993,178.509995,180.009995,252000,157.881134
"2015-04-10",179.850006,180.699997,178.979996,179.960007,397600,157.837311
"2015-04-13",180,180.660004,179.029999,180.509995,223700,158.319702
"2015-04-14",181.089996,183.389999,179.649994,183.350006,450900,160.810547
"2015-04-15",183.039993,184.220001,182.660004,183.490005,385200,160.933319
"2015-04-16",183.25,184.020004,181.830002,183.800003,249900,161.205231
"2015-04-17",182.809998,183.25,180.270004,180.990005,357100,158.740662
"2015-04-20",182.699997,182.779999,181.029999,181.589996,261000,159.266891
"2015-04-21",181.789993,182.929993,178.830002,179.960007,262700,157.837311
"2015-04-22",179.990005,180.619995,178.270004,180.619995,265700,158.416138
"2015-04-23",180.789993,182.320007,180.009995,181.660004,266700,159.328323
"2015-04-24",181.259995,182.779999,180.220001,182.289993,234200,159.880844
"2015-04-27",182.619995,183.509995,179.610001,180.199997,267800,158.047775
"2015-04-28",180.25,182.759995,178.759995,181.279999,448500,158.995026
"2015-04-29",179.580002,181.240005,179.089996,179.410004,320900,157.354919
"2015-04-30",179.009995,180.429993,178.149994,178.910004,303200,156.916382
"2015-05-01",180.5,180.770004,178.869995,180.75,381700,158.530167
"2015-05-04",180.119995,181.419998,180.110001,181.309998,243000,159.021347
"2015-05-05",180.910004,181.880005,179.119995,179.860001,531500,157.749588
"2015-05-06",180.449997,180.449997,178.300003,179.699997,240000,157.609222
"2015-05-07",179.429993,180.580002,178.559998,180.380005,342600,158.205658
"2015-05-08",181.25,181.809998,180.119995,181.660004,222000,159.328323
"2015-05-11",181.039993,182.449997,180.619995,182.339996,272300,159.924683
"2015-05-12",181.800003,182.410004,180.869995,182.059998,228300,159.679138
"2015-05-13",181.970001,182.589996,181.199997,182.490005,212600,160.056244
"2015-05-14",182.940002,184.820007,182.289993,184.759995,210900,162.047241
"2015-05-15",184.919998,185.199997,182.820007,183.179993,202000,160.661438
"2015-05-18",183.330002,184.839996,182.539993,184.600006,218200,161.906891
"2015-05-19",183.759995,185.630005,182.729996,184.710007,200500,162.003403
"2015-05-20",185.020004,185.429993,183.759995,185.289993,170100,162.512054
"2015-05-21",185,186.259995,184.660004,184.869995,310000,162.143707
"2015-05-22",184.460007,185.839996,183.580002,184.389999,282000,161.722702
"2015-05-26",184.220001,184.220001,182.399994,182.979996,198500,160.486038
"2015-05-27",182.729996,184.440002,182.300003,184.070007,216300,161.442032
"2015-05-28",183.460007,184.429993,182.179993,184.149994,286100,161.512207
"2015-05-29",184.630005,185,181.300003,181.509995,468700,159.196762
"2015-06-01",181.279999,182.289993,180.050003,182.169998,282400,160.616241
"2015-06-02",181.699997,183.660004,181.479996,182.589996,199400,160.986572
"2015-06-03",183.350006,184.449997,182.639999,183.880005,191000,162.123947
"2015-06-04",182.539993,183.869995,181.550003,182.770004,200300,161.145279
"2015-06-05",183.660004,184.570007,181.770004,182.610001,212900,161.004211
"2015-06-08",182.699997,183.720001,180.050003,180.25,262300,158.923416
"2015-06-09",180.25,180.979996,179.179993,179.279999,183200,158.068207
"2015-06-10",180.229996,182.699997,180.009995,181.75,285200,160.245956
"2015-06-11",181.529999,184.889999,180.029999,184.889999,261700,163.014465
"2015-06-12",184.460007,184.460007,183.039993,183.440002,163500,161.735992
"2015-06-15",182.419998,183.380005,180.820007,182.330002,185000,160.757324
"2015-06-16",182.130005,185,181.960007,183.720001,270200,161.982864
"2015-06-17",184.039993,184.949997,182.919998,184.100006,235700,162.317917
"2015-06-18",184.410004,185.820007,183.699997,185.550003,230800,163.596329
"2015-06-19",185.660004,186.25,184.240005,184.830002,272100,162.961548
"2015-06-22",185.679993,186.550003,184.220001,185.589996,299800,163.631592
"2015-06-23",186.600006,186.860001,184.75,186.289993,191500,164.248795
"2015-06-24",186.190002,186.869995,184.100006,184.119995,240200,162.335526
"2015-06-25",184.389999,184.539993,182.529999,183.300003,244200,161.612564
"2015-06-26",183.410004,185.190002,183.410004,184.509995,319800,162.679398
"2015-06-29",183.570007,183.899994,181.119995,181.369995,330100,159.910904
"2015-06-30",182.550003,183.270004,180.899994,182.009995,248900,160.475174
"2015-07-01",185,186.570007,183.559998,185.800003,426500,163.816757
"2015-07-02",185.820007,186.75,184.610001,184.740005,220900,162.882217
"2015-07-06",182.880005,185.800003,182.880005,185.690002,271300,163.719803
"2015-07-07",186.020004,187.649994,184.089996,187.619995,307100,165.421402
"2015-07-08",182.160004,187.970001,182.119995,186.199997,515200,164.169434
"2015-07-09",187.940002,188.610001,184.139999,184.839996,278100,162.970367
"2015-07-10",187.070007,188.610001,185.970001,187.619995,211600,165.421402
"2015-07-13",189.100006,189.179993,187.179993,188.889999,314000,166.541168
"2015-07-14",188.820007,189.970001,187.979996,188.979996,242400,166.620514
"2015-07-15",189.009995,190.179993,188.210007,190.179993,321800,167.678558
"2015-07-16",191.050003,192.119995,190.190002,191.539993,211700,168.877579
"2015-07-17",191.990005,191.990005,189.75,190.300003,341700,167.784317
"2015-07-20",190.800003,192.369995,189.630005,190.610001,316000,168.057632
"2015-07-21",190.740005,193.979996,189.410004,190.429993,292200,167.898972
"2015-07-22",190.25,191.860001,189.339996,190.369995,398000,167.846054
"2015-07-23",190.289993,191.050003,188.449997,188.929993,280900,166.576431
"2015-07-24",188.619995,189.600006,186.490005,187.699997,385100,165.491989
"2015-07-27",186.380005,188.059998,186.029999,186.550003,303200,164.478043
"2015-07-28",183.009995,185.199997,180,180.360001,612900,159.020386
"2015-07-29",180.059998,183.339996,180.009995,183.210007,647700,161.533188
"2015-07-30",182.770004,183.800003,181.539993,182.990005,600300,161.339279
"2015-07-31",183.270004,183.880005,182.690002,183.119995,291900,161.453857
"2015-08-03",183.419998,183.960007,181.899994,183.779999,229100,162.035736
"2015-08-04",183.839996,184.080002,183,183.279999,203100,161.594925
"2015-08-05",184.660004,184.660004,183.029999,184.429993,249700,162.608841
"2015-08-06",184.850006,185.259995,183.119995,184,283400,162.229767
"2015-08-07",183.789993,184.399994,183.229996,184.229996,174900,162.43251
"2015-08-10",185.410004,187.029999,185.100006,185.809998,270600,163.825592
"2015-08-11",184.399994,186.210007,184.399994,185.300003,266400,163.375946
"2015-08-12",184.300003,184.970001,183.100006,184.899994,270500,163.023224
"2015-08-13",184.990005,185.779999,184.190002,184.949997,182000,163.067337
"2015-08-14",185.009995,185.710007,184.270004,185.699997,388400,163.728607
"2015-08-17",185.070007,186.320007,184.070007,185.960007,234800,163.957825
"2015-08-18",185.949997,187.369995,185.679993,186.240005,158700,164.204742
"2015-08-19",185.860001,185.979996,183.809998,184.729996,247700,162.873337
"2015-08-20",183.300003,184,182.089996,182.259995,265500,160.695587
"2015-08-21",180.839996,182.410004,179.320007,179.639999,409600,158.38559
"2015-08-24",173.669998,174.690002,167.669998,169.809998,578700,150.514633
"2015-08-25",172.919998,172.919998,167.740005,167.740005,399500,148.679825
"2015-08-26",170.699997,171.660004,168.309998,170.770004,386800,151.365555
"2015-08-27",172.949997,175.490005,171.479996,175.360001,389700,155.433975
"2015-08-28",174.839996,175.199997,173.300003,174.929993,343700,155.052841
"2015-08-31",174.350006,176.830002,172.729996,175.809998,409500,155.832855
"2015-09-01",173.100006,175.149994,172.470001,172.970001,454300,153.315567
"2015-09-02",174.419998,175.350006,172.729996,174.550003,349100,154.716034
"2015-09-03",175.300003,176.009995,174.449997,174.910004,273000,155.03511
"2015-09-04",173,174.339996,171.789993,172.949997,258100,153.297806
"2015-09-08",174.979996,176.259995,174.139999,175.869995,245400,155.886047
"2015-09-09",177.149994,178.009995,174.729996,174.940002,309500,155.061691
"2015-09-10",175.940002,177.300003,174.490005,176.220001,262300,156.196289
"2015-09-11",174.830002,177.729996,174.520004,177.25,200200,157.109222
"2015-09-14",177.619995,178.380005,176.429993,177.160004,212700,157.029449
"2015-09-15",177.270004,177.460007,176.039993,176.649994,319700,156.577377
"2015-09-16",176.669998,177.600006,176.169998,176.809998,240500,156.719223
"2015-09-17",176.979996,178.199997,175.889999,176.059998,299600,156.054428
"2015-09-18",174.419998,175.509995,172.619995,172.850006,500400,153.209167
"2015-09-21",174.289993,175.910004,173.910004,174.619995,294500,154.778046
"2015-09-22",173.380005,173.660004,171.770004,172.630005,231200,153.014175
"2015-09-23",172.630005,174.289993,172.550003,172.960007,236700,153.306686
"2015-09-24",171.839996,173.740005,171.800003,173.320007,215200,153.625793
"2015-09-25",175,175.610001,173.570007,173.830002,265800,154.077805
"2015-09-28",173.570007,175.410004,170.830002,170.960007,272000,151.533951
"2015-09-29",170.979996,172.25,170.050003,172.039993,249500,152.491226
"2015-09-30",173.929993,174,172.039993,173.339996,338300,153.643539
"2015-10-01",173.360001,174.199997,170.639999,172.190002,295300,152.624207
"2015-10-02",170.419998,173.660004,170,173.660004,218200,153.92717
"2015-10-05",175.050003,176.080002,173.979996,175.279999,167300,155.363068
"2015-10-06",175.130005,176.309998,174.270004,175.339996,259600,155.416229
"2015-10-07",176.479996,178.039993,175.570007,177.009995,280900,156.896484
"2015-10-08",176.639999,179.429993,175.449997,178.960007,232700,158.624908
"2015-10-09",179.110001,180,176.869995,176.880005,277600,156.781265
"2015-10-12",176.880005,178.770004,176.039993,178.279999,152600,158.022171
"2015-10-13",178.179993,179.220001,176.440002,176.449997,218500,156.400146
"2015-10-14",176.630005,177.820007,176.5,176.990005,235900,156.878738
"2015-10-15",177.25,178.460007,176.649994,178.210007,292200,157.960159
"2015-10-16",179.070007,179.600006,178,178.509995,254800,158.226013
"2015-10-19",178.270004,179.070007,176.759995,177.240005,501100,157.100372
"2015-10-20",177.899994,179.679993,177.300003,179.669998,289400,159.254227
"2015-10-21",180,180.949997,178.889999,179.210007,157800,158.846527
"2015-10-22",180.289993,182.050003,179.820007,181.619995,375100,160.982635
"2015-10-23",182.460007,182.460007,178.199997,179.270004,465300,158.899673
"2015-10-26",179.860001,181.190002,179.059998,180.800003,300500,160.25589
"2015-10-27",179.800003,182.960007,176.490005,181.639999,388900,161.000381
"2015-10-28",182.270004,182.330002,180.229996,182.190002,280600,161.4879
"2015-10-29",182.229996,183.080002,181.169998,182,284000,161.319519
"2015-10-30",182.259995,182.729996,177.710007,177.970001,274800,157.747406
"2015-11-02",178.059998,179.369995,177.770004,178.330002,283600,158.066528
"2015-11-03",178.220001,179.050003,177.110001,177.779999,315500,157.57901
"2015-11-04",177,179.210007,176.350006,179.199997,355100,158.837631
"2015-11-05",179.270004,180.509995,178.949997,179.970001,199600,159.520172
"2015-11-06",181.059998,181.789993,179.490005,181.089996,242800,160.512863
"2015-11-09",180.589996,182.050003,179.520004,180.410004,176600,159.910156
"2015-11-10",179.929993,181.059998,179.850006,181.029999,186800,160.459702
"2015-11-11",181.559998,182.350006,180.630005,181.679993,273400,161.035843
"2015-11-12",180.070007,182.470001,180.070007,181.570007,396400,160.938339
"2015-11-13",181.449997,182.190002,180.300003,181.130005,305600,160.548325
"2015-11-16",180.630005,182.229996,179.820007,182.080002,189400,161.390411
"2015-11-17",182.220001,183.279999,180.869995,181.059998,138100,160.486282
"2015-11-18",181.539993,184.190002,180.710007,184.110001,184500,163.189713
"2015-11-19",184.190002,186.210007,183.259995,186.059998,234600,164.918152
"2015-11-20",186.860001,186.860001,185.080002,185.610001,165900,164.519318
"2015-11-23",185.410004,185.899994,184.380005,185.190002,175400,164.146957
"2015-11-24",184.149994,185.740005,182.25,184.800003,232500,163.801331
"2015-11-25",185.130005,185.669998,183.869995,184.669998,147700,163.686081
"2015-11-27",184.600006,185.509995,183.600006,185.419998,81100,164.350861
"2015-11-30",184.789993,184.940002,183.059998,184.440002,307200,164.502487
"2015-12-01",184.869995,187.289993,184.259995,186.850006,238800,166.651993
"2015-12-02",186.869995,186.990005,183.919998,184.520004,225600,164.573853
"2015-12-03",184.919998,185.399994,182.919998,183.759995,364700,163.896027
"2015-12-04",183.910004,187.279999,183.669998,186.910004,226500,166.705521
"2015-12-07",186.860001,189.080002,185.949997,188.820007,345300,168.409027
"2015-12-08",188.020004,189,186.770004,187.210007,305000,166.973099
"2015-12-09",186.559998,188.389999,185.020004,185.389999,264700,165.349792
"2015-12-10",185.699997,186.889999,183.800003,184.389999,318200,164.457916
"2015-12-11",182.529999,184.940002,182.229996,182.960007,194300,163.182465
"2015-12-14",182.809998,184.449997,182.360001,184.179993,267800,164.27063
"2015-12-15",185.240005,186.600006,183.389999,183.699997,348400,163.842484
"2015-12-16",185.009995,185.009995,180.330002,181.860001,378200,162.201385
"2015-12-17",181.759995,182.839996,181,181.910004,244500,162.245987
"2015-12-18",181.809998,182.520004,180.320007,181.110001,573100,161.532471
"2015-12-21",181.660004,182.509995,180.179993,182.429993,254900,162.709808
"2015-12-22",182.880005,184.679993,181.440002,184.679993,204900,164.716568
"2015-12-23",185.600006,185.600006,183.770004,184.509995,215900,164.564896
"2015-12-24",184.059998,185.770004,183.440002,185.070007,72100,165.064377
"2015-12-28",184.550003,185.350006,183.589996,185.279999,237500,165.251724
"2015-12-29",185.770004,187.380005,185.419998,187.330002,195700,167.080109
"2015-12-30",187.020004,189,185.820007,186.059998,138500,165.947342
"2015-12-31",185.309998,186.729996,183.089996,183.089996,169600,163.298416
"2016-01-04",181.690002,182.479996,179.5,181.080002,278300,161.505722
"2016-01-05",181.080002,181.529999,179.259995,180.369995,386900,160.872421
"2016-01-06",178.740005,180.539993,178.479996,178.860001,300600,159.525665
"2016-01-07",176.679993,179.429993,176.679993,176.979996,296600,157.848923
"2016-01-08",177.389999,177.850006,174.929993,175.089996,307200,156.163208
"2016-01-11",175.559998,176.479996,173.970001,175.649994,386400,156.662674
"2016-01-12",177.559998,177.559998,173.820007,175.660004,330200,156.671585
"2016-01-13",176.029999,177.039993,172.770004,172.779999,254900,154.10289
"2016-01-14",172.929993,175.539993,172.509995,174.550003,243200,155.68161
"2016-01-15",171.419998,174,171.25,173.210007,481200,154.486435
"2016-01-19",174.679993,175.75,170.259995,171.240005,515600,152.72937
"2016-01-20",171.470001,172.470001,167.070007,169.720001,297300,151.373718
"2016-01-21",170.050003,170.979996,167.520004,169.350006,385700,151.043686
"2016-01-22",171.399994,172.990005,170.240005,172.440002,283100,153.799683
"2016-01-25",172.199997,173.25,169.589996,170.360001,379600,151.944504
"2016-01-26",170.660004,173.910004,169.979996,173.009995,269000,154.308029
"2016-01-27",172.600006,174.509995,171.919998,172.279999,209700,153.656967
"2016-01-28",172.539993,174.919998,172.110001,174.460007,206900,155.601334
"2016-01-29",174.940002,179.029999,174.940002,178.940002,412800,159.597031
"2016-02-01",178.610001,181.690002,178.259995,180.619995,414900,161.095428
"2016-02-02",178.809998,179.279999,176.369995,176.710007,444000,157.608093
"2016-02-03",177.789993,178.5,175.539993,177.699997,355900,158.491074
"2016-02-04",180.020004,183.369995,180.020004,182.559998,461300,162.825729
"2016-02-05",182.059998,183.25,178.880005,180.009995,356500,160.551361
"2016-02-08",178.339996,188.429993,177.880005,187.350006,589200,167.097931
"2016-02-09",184.949997,189.460007,184.089996,187.910004,532400,167.597412
"2016-02-10",188,188.910004,184.550003,184.589996,352900,164.636292
"2016-02-11",182.539993,183.899994,182.139999,182.919998,333100,163.14679
"2016-02-12",184.380005,186.570007,183.270004,185.660004,247400,165.590637
"2016-02-16",187.559998,187.559998,184.690002,184.690002,310000,164.725464
"2016-02-17",185.529999,186.070007,184.320007,185.320007,312900,165.287415
"2016-02-18",185.309998,186.949997,184.080002,185.929993,338300,165.831451
"2016-02-19",185.270004,187.309998,184.679993,186.550003,495000,166.384399
"2016-02-22",187.619995,188.259995,185.660004,186.059998,249500,165.947342
"2016-02-23",185.800003,187.020004,185.210007,186.509995,508000,166.348709
"2016-02-24",185.289993,187.720001,184.309998,187.649994,217400,167.365494
"2016-02-25",187.869995,189.910004,186.449997,189.289993,252800,168.828247
"2016-02-26",189.729996,190,185.789993,186.869995,234800,166.669815
"2016-02-29",186.119995,187.380005,185.699997,186.130005,255500,166.009842
"2016-03-01",186.970001,191.020004,186.289993,190.940002,292900,170.299896
"2016-03-02",190.889999,191.929993,190.389999,191.850006,206600,171.111511
"2016-03-03",192.179993,192.779999,190.809998,191.979996,234400,171.227402
"2016-03-04",192.119995,193.690002,190.050003,193.600006,360000,172.672348
"2016-03-07",191.990005,193.949997,191.360001,193.800003,438700,173.883591
"2016-03-08",192.410004,193.289993,191.130005,192.389999,313300,172.618515
"2016-03-09",192.979996,194.139999,192.009995,193.350006,262100,173.479813
"2016-03-10",193.830002,194.899994,191.410004,193.619995,222200,173.722092
"2016-03-11",195.110001,196.199997,194.339996,196.080002,248300,175.929245
"2016-03-14",195.059998,196.270004,194.619995,195.809998,219100,175.687027
"2016-03-15",194.610001,195.699997,192.679993,193.169998,396600,173.318344
"2016-03-16",192.199997,195.240005,191.050003,195.119995,234900,175.067932
"2016-03-17",195.059998,196.089996,194.139999,194.740005,304400,174.727005
"2016-03-18",194.020004,194.899994,191.289993,191.289993,1644900,171.631546
"2016-03-21",191.589996,195.130005,191.440002,193.910004,288000,173.982315
"2016-03-22",193.020004,195.169998,192.320007,193.509995,202800,173.623383
"2016-03-23",193.839996,195.5,193.199997,193.330002,214600,173.461914
