"dates","FDX.Open","FDX.High","FDX.Low","FDX.Close","FDX.Volume","FDX.Adjusted"
"2014-08-04",147.309998,149.080002,146.949997,148.830002,1444000,138.816711
"2014-08-05",147.839996,148.550003,146.149994,146.839996,860700,136.960541
"2014-08-06",145.830002,146.419998,145.080002,145.470001,1098000,135.682739
"2014-08-07",146.960007,148.410004,145.910004,146.020004,1659200,136.195755
"2014-08-08",146.229996,147.919998,145.619995,147.850006,825500,137.902618
"2014-08-11",148.809998,149.070007,147.720001,148.279999,790900,138.303711
"2014-08-12",148.320007,149.190002,148.009995,148.429993,495400,138.443604
"2014-08-13",149,149.669998,148.919998,149.350006,622500,139.301712
"2014-08-14",149.639999,149.720001,148.610001,149.639999,529000,139.572205
"2014-08-15",150.039993,150.240005,147.5,148.720001,1071500,138.714111
"2014-08-18",149.289993,150.449997,149.229996,150.419998,1066900,140.299713
"2014-08-19",150.509995,150.600006,149.910004,150,1062800,139.907944
"2014-08-20",150.160004,150.960007,149.990005,150.630005,1476600,140.495605
"2014-08-21",151.029999,151.070007,150,150.550003,817400,140.420959
"2014-08-22",150.729996,150.729996,149.039993,149.460007,1075900,139.404297
"2014-08-25",150.130005,150.539993,149.649994,149.789993,619500,139.712082
"2014-08-26",150,150.389999,149.179993,149.279999,609100,139.23645
"2014-08-27",149.25,149.800003,148.949997,149.100006,696600,139.068542
"2014-08-28",148.789993,149,147.029999,147.869995,1364300,137.92131
"2014-08-29",148.399994,148.490005,147.649994,147.880005,1227400,137.930603
"2014-09-02",148.720001,150.570007,148.369995,150.399994,1416900,140.281052
"2014-09-03",150.479996,152.210007,150.369995,151.710007,1479300,141.502914
"2014-09-04",152.220001,154.240005,151.690002,152.039993,1748300,141.81073
"2014-09-05",151.550003,153.350006,150.100006,153.300003,1208100,142.985977
"2014-09-08",152.539993,153.25,151.889999,152.399994,1349200,142.332199
"2014-09-09",152.190002,152.399994,150.690002,151,1001600,141.024689
"2014-09-10",150.949997,151.070007,150.009995,150.759995,993200,140.800537
"2014-09-11",150.080002,152.990005,150.009995,152.529999,1029100,142.453629
"2014-09-12",153.179993,154.089996,152.539993,153.770004,1564600,143.611679
"2014-09-15",154,154.320007,152.009995,154.039993,1684600,143.863846
"2014-09-16",154.809998,155.059998,153.050003,154.660004,2224400,144.442886
"2014-09-17",159.699997,161.649994,159.199997,159.710007,4338900,149.159302
"2014-09-18",159.800003,161.25,158.690002,158.929993,3393100,148.430786
"2014-09-19",160.089996,160.259995,158.330002,158.330002,4271100,147.870438
"2014-09-22",158.009995,158.850006,157.809998,157.860001,1621300,147.431488
"2014-09-23",157.589996,159,157.460007,158,1357700,147.562256
"2014-09-24",158.369995,159.539993,157.800003,159.309998,1497300,148.785721
"2014-09-25",159.289993,159.520004,157.039993,157.160004,1132900,146.77771
"2014-09-26",157.570007,160.350006,157.520004,159.779999,1239400,149.22464
"2014-09-29",158.839996,162.520004,158.529999,162.179993,2055100,151.46608
"2014-09-30",162.210007,163.839996,161.300003,161.449997,2875900,150.784332
"2014-10-01",161,161.389999,157.639999,158.139999,2429500,147.692993
"2014-10-02",158.160004,159.350006,156.699997,159.029999,1747200,148.524185
"2014-10-03",160.830002,163.240005,160.220001,162.740005,1990300,151.989136
"2014-10-06",163.270004,165.169998,159,159.240005,2687200,148.720337
"2014-10-07",158.589996,159,156.029999,156.059998,1734400,145.750427
"2014-10-08",156.179993,160.429993,155.130005,160.25,2137500,149.663605
"2014-10-09",159.5,160.350006,156.220001,156.509995,1450800,146.17067
"2014-10-10",156.160004,157.789993,153.490005,154.75,2129700,144.526917
"2014-10-13",155.100006,156.770004,151.110001,151.259995,1992400,141.267471
"2014-10-14",152.880005,155.330002,152.610001,153.720001,2605800,143.564987
"2014-10-15",151.110001,154.449997,148.809998,153.820007,2644600,143.658401
"2014-10-16",151.679993,154.389999,150.539993,151.929993,2743800,141.893219
"2014-10-17",153.240005,156.649994,153.020004,156.119995,2613200,145.806381
"2014-10-20",155.720001,156.149994,154.009995,155.869995,1691000,145.572922
"2014-10-21",157.029999,160.929993,156.710007,159.880005,2670300,149.318069
"2014-10-22",160.740005,161.259995,158.449997,158.470001,1872100,148.001205
"2014-10-23",160.949997,163.479996,160.589996,162.5,2368900,151.764969
"2014-10-24",163.100006,164.479996,162.679993,163.880005,1571100,153.053787
"2014-10-27",163.75,165.399994,163.009995,165.220001,1530000,154.305252
"2014-10-28",165.820007,168.270004,165.630005,168.199997,1579100,157.088379
"2014-10-29",168.199997,168.25,163.610001,165.770004,1827400,154.818939
"2014-10-30",165.190002,166.720001,163.910004,165.289993,1670300,154.370651
"2014-10-31",167.990005,169,167.020004,167.399994,2245600,156.341263
"2014-11-03",167.149994,167.619995,165.710007,167.199997,1550800,156.15448
"2014-11-04",167.729996,168.639999,166.899994,166.960007,2429300,155.930328
"2014-11-05",169,169.479996,167.199997,169.419998,1522700,158.227844
"2014-11-06",169.5,171.919998,169.270004,171.699997,1547900,160.357193
"2014-11-07",171.910004,171.910004,169.639999,171.220001,1238100,159.908905
"2014-11-10",170.990005,171.949997,170.059998,171.740005,1091000,160.394547
"2014-11-11",171.789993,172.880005,171.130005,172.339996,1383200,160.954941
"2014-11-12",171.669998,172.130005,170.479996,171.800003,906100,160.450577
"2014-11-13",172.020004,172.460007,170.460007,171.570007,1552100,160.235779
"2014-11-14",171.139999,172.699997,170.770004,171.559998,1062200,160.22644
"2014-11-17",171.259995,171.619995,170.619995,171.320007,848000,160.002304
"2014-11-18",171.289993,172.809998,171.190002,172,1032100,160.637405
"2014-11-19",172,172,170.279999,171.679993,893700,160.338486
"2014-11-20",171.089996,172.619995,170.419998,172.5,1092100,161.104385
"2014-11-21",175.529999,176.610001,173.869995,174.460007,2068200,162.934891
"2014-11-24",175.339996,176.449997,175.089996,175.529999,1868600,163.934174
"2014-11-25",175.449997,175.889999,174.399994,174.860001,1964000,163.308411
"2014-11-26",175.25,175.490005,174.520004,175.080002,765800,163.513901
"2014-11-28",178.539993,179.789993,177.5,178.179993,1813200,166.409088
"2014-12-01",178.789993,178.970001,175.720001,177.699997,1989600,165.9608
"2014-12-02",181.119995,182.419998,179.770004,180.389999,3416800,168.473129
"2014-12-03",180.699997,180.699997,179.490005,180.039993,1695800,168.146255
"2014-12-04",180.25,180.75,179.339996,180.179993,1431400,168.276978
"2014-12-05",180.25,182.179993,180.199997,182.029999,1246300,170.004776
"2014-12-08",182.949997,183.509995,181.259995,181.529999,1885300,169.537827
"2014-12-09",179.789993,180,176.529999,178.770004,2240900,166.960175
"2014-12-10",179.399994,179.600006,176.360001,176.460007,2079600,164.987305
"2014-12-11",177.889999,178.610001,176.539993,176.880005,2082700,165.380035
"2014-12-12",176.380005,178.5,175.339996,175.789993,1858500,164.36087
"2014-12-15",176.820007,178.970001,174.759995,176.270004,2486000,164.809647
"2014-12-16",176.710007,178.100006,174.259995,174.259995,2784300,162.930359
"2014-12-17",169.789993,170,163.570007,167.779999,8744900,156.871689
"2014-12-18",170.949997,174.380005,170,174.380005,3803000,163.042572
"2014-12-19",174.199997,175.710007,172.360001,174.220001,3857200,162.893005
"2014-12-22",175.240005,177.080002,174.330002,176.869995,1897700,165.370651
"2014-12-23",177.710007,178.339996,176.080002,176.940002,999200,165.436111
"2014-12-24",177.039993,177.919998,176.309998,176.419998,571700,164.949936
"2014-12-26",176.580002,177.160004,175.380005,175.899994,740800,164.463715
"2014-12-29",174.960007,175.940002,174.550003,175.520004,778800,164.108398
"2014-12-30",174.619995,176.490005,174.110001,175,765900,163.622208
"2014-12-31",175.699997,176.279999,173.509995,173.660004,854200,162.36937
"2015-01-02",173.779999,174.639999,170.330002,172.449997,1249700,161.238037
"2015-01-05",171.820007,171.929993,169.350006,169.800003,1726100,158.760345
"2015-01-06",172.419998,173.320007,169.580002,169.789993,2612500,158.750961
"2015-01-07",171.970001,172.339996,170.050003,171.039993,1835800,159.919708
"2015-01-08",173.179993,175.360001,172.460007,175.039993,1819500,163.659653
"2015-01-09",174.509995,175.229996,172.350006,172.660004,1396200,161.434418
"2015-01-12",174.059998,175,172.490005,172.570007,1884700,161.350281
"2015-01-13",173.929993,174.729996,170.100006,171.5,1736400,160.349808
"2015-01-14",170,172.960007,169.009995,172.75,1928900,161.518555
"2015-01-15",173.289993,174.460007,172.080002,173.850006,2218200,162.546967
"2015-01-16",172.860001,176.899994,172.860001,176.759995,2588900,165.267822
"2015-01-20",178.309998,179.470001,177.199997,179.130005,2596300,167.483734
"2015-01-21",178.940002,180.429993,177.490005,178.690002,1615400,167.072357
"2015-01-22",179.529999,181.490005,178.309998,181.399994,1537400,169.606155
"2015-01-23",177.559998,180.740005,175.550003,176.009995,3340200,164.566589
"2015-01-26",175.940002,177.940002,175.169998,176.660004,1393800,165.174316
"2015-01-27",175.539993,175.589996,173.610001,173.880005,1388000,162.575089
"2015-01-28",175.429993,175.619995,171.149994,171.449997,1220700,160.30307
"2015-01-29",172.139999,173.240005,170.050003,172.889999,1640600,161.649445
"2015-01-30",171.570007,173.639999,168.880005,169.110001,2194600,158.115204
"2015-02-02",169.300003,171.300003,168.029999,171.25,1474800,160.116074
"2015-02-03",173.020004,173.990005,170.75,172.970001,1649500,161.724213
"2015-02-04",172.139999,173.210007,171.169998,172.080002,1442300,160.892105
"2015-02-05",172.720001,174.169998,172.600006,173.369995,1149700,162.098221
"2015-02-06",174.089996,174.979996,172.330002,173.25,1056600,161.986008
"2015-02-09",172.289993,173.199997,170.960007,171.639999,1210500,160.480728
"2015-02-10",172.949997,173.740005,170.779999,173.300003,1497900,162.032776
"2015-02-11",173.389999,174.990005,172.949997,173.919998,1385600,162.612473
"2015-02-12",174.710007,176.809998,174.190002,176.300003,2116200,164.837753
"2015-02-13",175.860001,177.479996,175.600006,176.470001,1674100,164.996689
"2015-02-17",176.600006,179.669998,176.509995,179.539993,1527600,167.867111
"2015-02-18",179.389999,180.050003,178.839996,179.779999,1270700,168.091446
"2015-02-19",179.970001,180,178.619995,178.649994,1697900,167.034927
"2015-02-20",178.050003,178.869995,176.929993,178.5,1430200,166.894699
"2015-02-23",178.5,178.809998,177.389999,178.300003,956500,166.707672
"2015-02-24",177.919998,178.589996,177.440002,177.800003,1136400,166.240204
"2015-02-25",178.009995,178.059998,175.300003,175.639999,1419400,164.220642
"2015-02-26",175.490005,175.970001,173.419998,174.600006,1893900,163.248276
"2015-02-27",177.059998,178.050003,176.25,176.979996,2398200,165.473495
"2015-03-02",176.979996,178.149994,176.059998,176.800003,1535300,165.305191
"2015-03-03",176.5,176.520004,174.820007,176.149994,1282200,164.697495
"2015-03-04",175.559998,175.779999,174.410004,174.619995,1035300,163.266937
"2015-03-05",175.339996,175.339996,173.520004,174.820007,932200,163.453995
"2015-03-06",174.029999,175.210007,173,173.190002,1132300,161.929962
"2015-03-09",172.850006,174.179993,172.639999,172.910004,1539100,161.855042
"2015-03-10",171.220001,172.059998,170,170,1478400,159.131104
"2015-03-11",170,172.330002,170,171.559998,1351800,160.591354
"2015-03-12",171.970001,173.630005,171.970001,173.580002,987900,162.482178
"2015-03-13",173.589996,174.809998,172.330002,173.320007,1150600,162.238861
"2015-03-16",174.210007,177.460007,174.210007,177.320007,1796700,165.983093
"2015-03-17",176.889999,178.600006,175.710007,175.710007,2721100,164.476044
"2015-03-18",172,174.139999,170.509995,173.300003,4244300,162.220093
"2015-03-19",173.589996,175.130005,172.5,173.850006,2095900,162.734894
"2015-03-20",174.100006,174.339996,171.880005,172.039993,2701600,161.040649
"2015-03-23",172.169998,172.279999,170.639999,170.639999,1754200,159.730194
"2015-03-24",170.289993,170.5,169.160004,169.160004,1237400,158.344788
"2015-03-25",169.740005,169.800003,165.350006,165.429993,1978400,154.853241
"2015-03-26",164.279999,166.630005,163.600006,165.490005,1752700,154.909454
"2015-03-27",165.050003,165.619995,164.509995,164.589996,917100,154.066986
"2015-03-30",165.050003,167.380005,164.979996,166.75,1529600,156.088898
"2015-03-31",166,166.470001,165,165.449997,1568200,154.871979
"2015-04-01",165.020004,166.5,164.279999,166.240005,1611200,155.611526
"2015-04-02",166.710007,166.809998,165.699997,166.220001,1642500,155.592773
"2015-04-06",165.369995,167.259995,165,166.669998,1270600,156.014008
"2015-04-07",172.75,173.839996,170.710007,171.160004,5488700,160.216919
"2015-04-08",171.080002,171.889999,169.309998,171.839996,3196100,160.85347
"2015-04-09",171.460007,173.449997,171.089996,172.919998,1944100,161.86438
"2015-04-10",173.309998,174.5,172.520004,174.369995,2235100,163.221695
"2015-04-13",173.639999,175.300003,173.009995,173.130005,1397700,162.060989
"2015-04-14",172.009995,173.130005,171.100006,171.5,1816200,160.535202
"2015-04-15",171.580002,172.360001,169.320007,169.520004,2058000,158.681793
"2015-04-16",169.570007,170.259995,168.679993,169.240005,1760400,158.419647
"2015-04-17",168.229996,168.580002,167.330002,168,1642400,157.258942
"2015-04-20",168.289993,170,168.289993,169.059998,1244000,158.251205
"2015-04-21",169.429993,170.449997,169.080002,169.910004,1086500,159.046844
"2015-04-22",169.789993,170.779999,168.679993,170.009995,1053900,159.140442
"2015-04-23",169.050003,170.929993,169.050003,170.100006,1050400,159.224701
"2015-04-24",169.729996,170.25,169.009995,169.949997,949300,159.084274
"2015-04-27",170.360001,170.610001,168.860001,169.029999,1472100,158.223083
"2015-04-28",169.270004,171.960007,168.509995,171.240005,1521100,160.291794
"2015-04-29",169.839996,170.940002,168.720001,169.570007,1115300,158.728577
"2015-04-30",168.389999,169.949997,168.360001,169.570007,1818800,158.728577
"2015-05-01",170,171.929993,169.929993,171.729996,1163900,160.750504
"2015-05-04",171.610001,173.479996,171.509995,172.330002,1041100,161.312134
"2015-05-05",171.5,172.330002,169.509995,169.809998,1167000,158.953262
"2015-05-06",170.690002,170.770004,168.460007,169.559998,1045200,158.719269
"2015-05-07",169.869995,172.610001,169.580002,171.740005,1148700,160.759811
"2015-05-08",172.990005,174.089996,172.779999,173.350006,1236400,162.266922
"2015-05-11",174.009995,174.979996,172.759995,174.199997,1327500,163.062607
"2015-05-12",173.160004,173.699997,172.440002,173.419998,1126200,162.332443
"2015-05-13",172.990005,173.5,171.669998,171.929993,1213800,160.937714
"2015-05-14",172.839996,174,172.110001,173.449997,1478000,162.360535
"2015-05-15",174.210007,175.289993,173.5,175.139999,1492200,163.942474
"2015-05-18",175.139999,177.429993,175.009995,177.179993,1558000,165.852066
"2015-05-19",177.509995,178.699997,177,177.979996,1237000,166.600922
"2015-05-20",177.710007,178.789993,177.149994,177.520004,941300,166.170334
"2015-05-21",176.910004,177.25,175.479996,176.550003,1112300,165.262329
"2015-05-22",176.479996,176.720001,174.679993,175.179993,775000,163.979919
"2015-05-26",175,175.039993,173.779999,174.110001,953600,162.978348
"2015-05-27",174.630005,176.889999,173.919998,176.660004,808800,165.36528
"2015-05-28",176.110001,176.149994,174.550003,175.100006,1300300,163.905029
"2015-05-29",174.520004,174.880005,173,173.220001,1158200,162.145233
"2015-06-01",173.869995,175.979996,172.919998,175.369995,1272000,164.15773
"2015-06-02",174.539993,176.649994,173.100006,175.720001,1001400,164.485352
"2015-06-03",176.5,180.289993,175.720001,179.919998,1930900,168.41684
"2015-06-04",178.899994,179.990005,178.770004,179.630005,1355000,168.145401
"2015-06-05",179.520004,183.029999,178.600006,182.240005,1940400,170.588531
"2015-06-08",181.919998,182,179.639999,179.889999,1617700,168.388763
"2015-06-09",179.949997,181.600006,179,180.369995,991300,168.838104
"2015-06-10",180.339996,183.899994,179.690002,182.320007,1869400,170.663422
"2015-06-11",184.289993,185.190002,182.839996,184.979996,1918600,173.153351
"2015-06-12",184.050003,184.820007,182.759995,183.630005,1680000,171.889648
"2015-06-15",182.529999,183.270004,181.449997,182.660004,1408000,170.981705
"2015-06-16",182.020004,183.5,179.839996,182.130005,2428100,170.719223
"2015-06-17",178.029999,178.880005,174.509995,176.729996,4032200,165.657516
"2015-06-18",176.559998,180.190002,176.559998,178.389999,2986600,167.213516
"2015-06-19",177.360001,178.339996,175.940002,175.940002,2448700,164.917038
"2015-06-22",176.759995,177.649994,176,176.279999,1732600,165.235733
"2015-06-23",176.699997,176.830002,174.660004,175.270004,1532500,164.289047
"2015-06-24",175,175.779999,172.419998,173.419998,1750000,162.554916
"2015-06-25",173.630005,174.020004,172.589996,172.800003,1527400,161.97377
"2015-06-26",173.669998,174.110001,173.169998,173.660004,1678900,162.779861
"2015-06-29",171.619995,173.119995,170.690002,171.020004,2335800,160.305252
"2015-06-30",172.320007,172.839996,169.960007,170.399994,1551800,159.724106
"2015-07-01",172.110001,172.460007,169.639999,169.809998,1412100,159.171097
"2015-07-02",170.199997,171.350006,169.949997,171.130005,1182000,160.408371
"2015-07-06",170,171.220001,167.889999,168.75,1945300,158.17749
"2015-07-07",169.369995,170.729996,167.759995,170.339996,1754300,159.667877
"2015-07-08",168.320007,169.979996,166.669998,166.990005,1338400,156.52774
"2015-07-09",168.779999,169.800003,167.440002,167.710007,1321300,157.202667
"2015-07-10",170,170.449997,167.880005,168.460007,1490300,157.90567
"2015-07-13",169.690002,171.240005,169.160004,170.970001,1327400,160.258392
"2015-07-14",171,171.889999,170.089996,171.240005,1207400,160.511505
"2015-07-15",171.240005,171.979996,169.029999,169.130005,1389600,158.533707
"2015-07-16",170.259995,170.509995,169.440002,169.490005,1043300,158.871109
"2015-07-17",169.490005,170.809998,169.320007,170.229996,1394000,159.564758
"2015-07-20",170.600006,170.600006,169.5,170.210007,1016600,159.546066
"2015-07-21",170.399994,171.970001,169.949997,170.559998,933600,159.874069
"2015-07-22",170.710007,171,167.589996,168.5,1311700,157.943146
"2015-07-23",168.850006,168.889999,166.570007,166.860001,1076600,156.405899
"2015-07-24",166.960007,167.570007,163.259995,164.110001,1579700,153.828186
"2015-07-27",162.75,165.119995,162.380005,164.740005,2177100,154.418716
"2015-07-28",166.440002,169.649994,166.190002,169.429993,1854200,158.814865
"2015-07-29",169.300003,172.600006,169.139999,171.889999,1261800,161.120743
"2015-07-30",170.509995,171.729996,170.160004,171.270004,928000,160.539581
"2015-07-31",169.009995,172.460007,167.410004,171.419998,1199700,160.680206
"2015-08-03",171.460007,171.960007,169.559998,170.809998,793000,160.108444
"2015-08-04",170.970001,171.869995,169.850006,170.089996,912700,159.433517
"2015-08-05",170.779999,173,170.779999,171.289993,848700,160.55835
"2015-08-06",172.139999,172.190002,169.490005,169.600006,1000800,158.974243
"2015-08-07",169.110001,169.369995,166.029999,166.990005,1410600,156.52774
"2015-08-10",168.380005,169.990005,168.259995,169.399994,1059400,158.786743
"2015-08-11",168.229996,171.080002,167.699997,168.429993,1538900,157.877533
"2015-08-12",167.800003,167.800003,164.190002,165.309998,2306500,154.953018
"2015-08-13",165.630005,166.080002,163.559998,163.600006,1924100,153.350189
"2015-08-14",164.369995,165.399994,163.5,164.809998,2733700,154.484329
"2015-08-17",164.190002,165.199997,162.630005,164.970001,1512100,154.634323
"2015-08-18",165,167.309998,164.759995,165.660004,1473300,155.281128
"2015-08-19",164.869995,165.460007,163.380005,164.949997,1499300,154.615631
"2015-08-20",163.690002,164,160.130005,160.449997,1962500,150.397537
"2015-08-21",159,160.199997,155.830002,156.029999,2502600,146.25441
"2015-08-24",146.509995,151.830002,130.130005,148.369995,4013500,139.074341
"2015-08-25",152.759995,153.050003,145,145.059998,2917500,135.97171
"2015-08-26",148,149.350006,144.75,148.429993,3003500,139.130585
"2015-08-27",150.809998,153.539993,149.759995,153.039993,1962900,143.451767
"2015-08-28",152.710007,153.75,151.75,152.5,1302600,142.945572
"2015-08-31",151.949997,152,150.199997,150.610001,1625700,141.174011
"2015-09-01",147.979996,150.990005,147.509995,148.029999,2839000,138.755661
"2015-09-02",150,150.880005,148.080002,150.820007,1745300,141.370834
"2015-09-03",152.009995,153.279999,150.660004,151.210007,1781300,141.736389
"2015-09-04",149.490005,149.899994,147.320007,148.610001,1480200,139.299332
"2015-09-08",151.009995,153.529999,150.460007,153.289993,1708000,143.928223
"2015-09-09",154.679993,155,151.270004,151.559998,1891900,142.303848
"2015-09-10",151.160004,151.820007,149.240005,149.570007,2362900,140.435425
"2015-09-11",149,151.330002,147.580002,151.080002,2380600,141.853226
"2015-09-14",150.740005,150.929993,149.210007,150.229996,2595200,141.055115
"2015-09-15",150.949997,155.630005,150.630005,154,3237300,144.59491
"2015-09-16",151.410004,152.179993,146.660004,149.630005,6205400,140.49173
"2015-09-17",149.289993,151.869995,148.350006,149.490005,2879000,140.360291
"2015-09-18",147.800003,148.229996,144.880005,145.300003,3603700,136.426163
"2015-09-21",145.789993,146.809998,144.600006,146.009995,2444600,137.092819
"2015-09-22",144.179993,144.520004,142.449997,143.970001,2425600,135.177429
"2015-09-23",144.169998,144.820007,143.020004,143.649994,1651800,134.876968
"2015-09-24",142.229996,142.869995,141.100006,142.440002,2097400,133.740875
"2015-09-25",143.520004,145.770004,142.860001,144.449997,1731400,135.628128
"2015-09-28",143,143.639999,140.580002,140.740005,1765200,132.144669
"2015-09-29",140.740005,142.210007,140.009995,141.929993,1444200,133.261978
"2015-09-30",143.529999,144.600006,142.919998,143.979996,1711100,135.186829
"2015-10-01",143.880005,145.419998,143.630005,144.710007,1639200,135.872208
"2015-10-02",142.350006,145.580002,141.720001,145.520004,1308200,136.632797
"2015-10-05",146.059998,150.419998,146.059998,149.919998,1727100,140.764023
"2015-10-06",151.050003,151.910004,149.770004,151.509995,2198000,142.256897
"2015-10-07",152.070007,154.600006,151.690002,152.970001,2394000,143.627747
"2015-10-08",152.610001,155.990005,152.339996,155.550003,1738600,146.050201
"2015-10-09",155.729996,157.199997,155.229996,155.330002,1803500,145.843643
"2015-10-12",155.160004,155.339996,153.600006,154.419998,1245300,144.989182
"2015-10-13",153.550003,153.619995,151.360001,151.479996,1456900,142.228745
"2015-10-14",151.360001,152.110001,149.910004,150.729996,1131800,141.524567
"2015-10-15",151.740005,152.369995,149.75,152.110001,1004900,142.820328
"2015-10-16",153.020004,154.020004,151.190002,152.479996,1008700,143.167694
"2015-10-19",151.600006,152.809998,151.5,152.380005,624600,143.073776
"2015-10-20",152.020004,154.110001,151.5,154,1386900,144.59491
"2015-10-21",154.639999,157.550003,154.559998,155.979996,1592100,146.453934
"2015-10-22",156.460007,160,156.039993,159.720001,2034700,149.96553
"2015-10-23",161,161.699997,158.539993,159.520004,2263200,149.777725
"2015-10-26",160.070007,160.410004,157.710007,157.869995,1686300,148.2285
"2015-10-27",155.5,157.899994,154.729996,155.970001,1974200,146.444534
"2015-10-28",156.669998,157.119995,153.869995,155.270004,1639100,145.787247
"2015-10-29",155,156.789993,154.75,156.389999,1145300,146.838867
"2015-10-30",156.429993,156.559998,154.539993,156.050003,2580700,146.519669
"2015-11-02",156.289993,159.149994,156.289993,158.949997,1617200,149.242554
"2015-11-03",158.339996,159.929993,158.199997,159.119995,1352800,149.402145
"2015-11-04",159.910004,160,158.580002,159,1291000,149.289505
"2015-11-05",159.720001,160.910004,158.679993,160.270004,1659700,150.481949
"2015-11-06",159.089996,162.5,159.089996,162.380005,1835400,152.463089
"2015-11-09",161.5,162.300003,159.330002,160.550003,2059700,150.744827
"2015-11-10",160.699997,162.460007,159.729996,161.5,1627900,151.636841
"2015-11-11",160.009995,162.210007,159,161.029999,1881100,151.19548
"2015-11-12",160.229996,160.600006,158.5,158.789993,1543800,149.092331
"2015-11-13",158.190002,160,157.389999,158.110001,1758100,148.453873
"2015-11-16",157.990005,161.669998,157.990005,161.270004,1835400,151.420837
"2015-11-17",157.990005,163.210007,157.990005,161.410004,1129700,151.552338
"2015-11-18",160.600006,163.110001,160.600006,162.809998,1416700,152.866821
"2015-11-19",163,164.320007,162.179993,163.350006,1066700,153.37384
"2015-11-20",164.080002,164.940002,163.440002,164.139999,1252800,154.115646
"2015-11-23",164.139999,164.759995,162.899994,163.440002,878000,153.458359
"2015-11-24",162.029999,163.820007,161.660004,163.190002,1085200,153.223587
"2015-11-25",163.190002,163.490005,161.770004,162.399994,1053300,152.481827
"2015-11-27",163.399994,164.279999,162.679993,164.089996,561700,154.068634
"2015-11-30",163.600006,164.479996,158.429993,158.539993,2925800,148.85759
"2015-12-01",159.410004,160.669998,157.539993,160.449997,2406900,150.65097
"2015-12-02",159.470001,160.039993,157.550003,157.869995,1611800,148.2285
"2015-12-03",158,158.369995,153.289993,153.630005,2588300,144.247482
"2015-12-04",154.570007,155.729996,153.330002,155.470001,2250800,145.975082
"2015-12-07",153.860001,154.339996,151.5,152.570007,1845700,143.252213
"2015-12-08",151.580002,152.110001,147.970001,148.389999,2155000,139.327499
"2015-12-09",147.460007,149.869995,146.419998,147.050003,2049900,138.069366
"2015-12-10",146.800003,149.699997,146.779999,148.490005,1638900,139.658829
"2015-12-11",146.389999,147.479996,144.179993,144.259995,2696000,135.680359
"2015-12-14",143,143.789993,140.889999,143.690002,3089800,135.144302
"2015-12-15",144.190002,147.490005,144.059998,144.690002,2933100,136.084808
"2015-12-16",145.889999,149.630005,145.75,148.830002,3032800,139.978577
"2015-12-17",156.850006,157.509995,151.529999,151.839996,5865000,142.809555
"2015-12-18",150.339996,150.589996,146.710007,147.149994,5141500,138.398468
"2015-12-21",147.550003,148.539993,144.729996,145.75,2065000,137.081757
"2015-12-22",146.449997,148.789993,146.020004,148.410004,2202500,139.583557
"2015-12-23",148.830002,151.240005,148.550003,150.720001,1794900,141.75618
"2015-12-24",150.220001,150.899994,148.710007,149.649994,1148600,140.749771
"2015-12-28",149,149.589996,147.020004,148.410004,1805200,139.583557
"2015-12-29",149.300003,149.740005,148.149994,149.240005,1055600,140.364243
"2015-12-30",148.850006,150.139999,148.009995,149.179993,1217700,140.307739
"2015-12-31",148.270004,150.350006,148.110001,148.990005,1461500,140.129105
"2016-01-04",146.410004,147,142.800003,143.429993,3331500,134.899734
"2016-01-05",143.559998,144.729996,142.389999,144.649994,1698500,136.04718
"2016-01-06",142.570007,143.199997,140.279999,140.770004,1931500,132.397934
"2016-01-07",138,138.75,134.289993,134.589996,3371200,126.585487
"2016-01-08",135.600006,137.229996,134.399994,134.710007,2386700,126.698364
"2016-01-11",134.860001,135.050003,131.229996,132.970001,2490100,125.061829
"2016-01-12",133.940002,135.259995,132.529999,134.710007,1484100,126.698364
"2016-01-13",135.309998,136.330002,129.610001,130.289993,2268900,122.541206
"2016-01-14",130.740005,132.839996,128.399994,131.699997,2144400,123.867332
"2016-01-15",128.059998,128.929993,124.839996,126.919998,4239300,119.371651
"2016-01-19",129.210007,129.75,125.279999,127.199997,2956200,119.634987
"2016-01-20",124.5,125.470001,119.709999,123.18,3764500,115.854073
"2016-01-21",123.260002,125.089996,122,123.57,2639000,116.220879
"2016-01-22",126.199997,128.089996,125.660004,127.559998,2393200,119.973572
"2016-01-25",127,128.050003,125.709999,126.040001,2737600,118.543976
"2016-01-26",126.370003,127.75,125.800003,127.279999,1854400,119.710251
"2016-01-27",130.149994,131.699997,127.709999,128.25,2323400,120.622551
"2016-01-28",128.729996,129.800003,127.449997,128.220001,1576800,120.594345
"2016-01-29",128.800003,133.039993,128.800003,132.880005,2958100,124.977188
"2016-02-01",131.610001,132.770004,130.009995,132.309998,1857100,124.441063
"2016-02-02",131.570007,132.25,129.919998,130.149994,2173000,122.409538
"2016-02-03",130.889999,131.539993,127.43,130.979996,1953600,123.19017
"2016-02-04",130.690002,136.089996,130.690002,134.210007,2542000,126.228073
"2016-02-05",133.25,134.539993,131.630005,131.910004,1606200,124.064865
"2016-02-08",130.279999,130.990005,128.050003,130.330002,1752400,122.578842
"2016-02-09",129.25,131.160004,128.059998,129.770004,1936200,122.052162
"2016-02-10",130.649994,131.770004,127.360001,127.639999,2128700,120.048828
"2016-02-11",125.540001,126.989998,122.779999,124.419998,2664100,117.020325
"2016-02-12",125.550003,128.720001,125.389999,128.600006,1726500,120.951729
