"dates","KMB.Open","KMB.High","KMB.Low","KMB.Close","KMB.Volume","KMB.Adjusted"
"2013-08-19",90.987534,91.016296,90.325981,90.699905,1540824,70.998955
"2013-08-20",90.699905,91.716202,90.508148,91.07383,1280074,71.291656
"2013-08-21",90.939598,91.016296,90.134232,90.20134,1272669,70.608696
"2013-08-22",90.239693,92.339409,89.741135,91.668266,2161200,71.756996
"2013-08-23",92.0326,92.272293,91.572388,91.936722,1119765,71.96714
"2013-08-26",91.975075,92.118889,90.613617,90.63279,1061774,70.946434
"2013-08-27",89.808243,90.172577,88.897408,89.674019,1938520,70.19593
"2013-08-28",89.472672,89.501434,88.686478,88.71524,1459470,69.445396
"2013-08-29",88.398849,89.463089,88.207092,89.117928,1254938,69.760612
"2013-08-30",89.36721,89.731544,88.945351,89.626076,1774560,70.158371
"2013-09-03",90.278046,90.335571,88.638542,88.820709,1925899,69.527946
"2013-09-04",88.638542,88.887825,87.670181,88.676895,1573366,70.027657
"2013-09-05",88.581017,88.638542,87.823586,88.465965,1366017,69.861092
"2013-09-06",88.705658,89.731544,88.207092,89.223396,1620405,70.459236
"2013-09-09",89.194633,89.750717,88.974113,89.750717,1603195,70.875656
"2013-09-10",90.22052,90.623199,89.434326,90.028763,1331702,71.095245
"2013-09-11",89.827423,90.690315,89.386383,90.661552,1319812,71.59494
"2013-09-12",90.671143,91.514862,90.498566,90.939598,1413787,71.814507
"2013-09-13",91.236816,91.965485,91.121765,91.744965,1226151,72.450516
"2013-09-16",92.569511,92.953018,92.23394,92.45446,1133220,73.010796
"2013-09-17",92.464043,92.87632,92.070946,92.387344,1043000,72.957771
"2013-09-18",92.425697,93.700867,92.090126,93.681686,1473446,73.979912
"2013-09-19",93.873444,93.940559,92.694153,93.192711,1580771,73.593788
"2013-09-20",93.08725,93.192711,92.22435,92.23394,1747651,72.836655
"2013-09-23",92.195587,92.310638,91.332695,91.840843,1250036,72.526222
"2013-09-24",91.80249,92.051773,91.371048,91.438156,1313346,72.208214
"2013-09-25",91.725792,92.138062,90.699905,90.786194,1736386,71.693375
"2013-09-26",90.997124,91.59156,90.843719,91.524452,956118,72.276375
"2013-09-27",91.246407,91.409393,90.21093,90.882072,1031527,71.769066
"2013-09-30",90.508148,90.977951,89.913712,90.335571,1851951,71.337509
"2013-10-01",89.635666,90.719078,89.56855,90.488976,1424842,71.458656
"2013-10-02",90.345161,90.383507,89.35762,90.373924,1519025,71.367805
"2013-10-03",90.373924,90.824547,89.463089,90.546501,1844337,71.504097
"2013-10-04",90.488976,90.882072,90.153404,90.373924,1233452,71.367805
"2013-10-07",89.942474,90.747841,89.693192,89.99041,1027251,71.064949
"2013-10-08",89.654839,90.239693,89.280922,89.348038,2100602,70.557655
"2013-10-09",89.693192,91.083412,89.35762,90.393097,2147224,71.382935
"2013-10-10",91.07383,91.984657,90.671143,91.975075,1299891,72.632233
"2013-10-11",91.898369,93.010544,91.371048,92.953018,1237624,73.404503
"2013-10-14",92.473633,92.972198,92.253113,92.962608,1548438,73.412071
"2013-10-15",92.914665,92.972198,92.368172,92.569511,1358820,73.101646
"2013-10-16",93.029724,94.343239,92.86673,93.959732,1598815,74.199524
"2013-10-17",93.624161,95.148613,93.5187,94.956856,1516105,74.986916
"2013-10-18",95.52253,95.52253,94.429527,95.09108,1871872,75.092911
"2013-10-21",94.755516,94.803452,93.959732,94.755516,1994842,74.827919
"2013-10-22",98.207092,99.213806,96.673058,98.724831,3764708,77.962448
"2013-10-23",98.005753,100.977951,97.97699,100.63279,3020007,79.46917
"2013-10-24",100.402687,100.719078,99.875359,99.913712,1853202,78.901314
"2013-10-25",99.712364,101.208054,99.348038,101.160118,1517565,79.885597
"2013-10-28",101.160118,103.394058,100.930008,102.885902,2523226,81.248436
"2013-10-29",102.991371,103.748802,102.598274,103.710449,2294287,81.899597
"2013-10-30",103.863853,104.084373,102.598274,103.451584,1760793,81.695145
"2013-10-31",103.441994,103.921379,102.732506,103.547462,1436837,81.770874
"2013-11-01",103.422821,103.8255,102.847557,103.557045,1594121,81.778458
"2013-11-04",103.595398,104.391182,103.106422,104.362419,1292277,82.414436
"2013-11-05",104.065201,104.544586,103.595398,104.324066,1039767,82.384155
"2013-11-06",104.46788,105.196548,103.873444,105.11026,1290504,83.004997
"2013-11-07",105.139023,105.158195,103.288589,103.432404,1648149,81.680008
"2013-11-08",103.432404,103.643333,102.320229,103.576225,1732632,81.793587
"2013-11-11",103.576225,104.266541,103.384468,103.509109,952468,81.740593
"2013-11-12",103.441994,103.930969,103.039307,103.748802,1270374,81.929848
"2013-11-13",103.29818,104.362419,103.135185,104.352829,1223230,82.406868
"2013-11-14",104.602112,105.378716,104.362419,105.186958,1340464,83.065582
"2013-11-15",106.941513,107.075745,103.815918,104.755516,3462760,82.724861
"2013-11-18",104.506233,104.928093,103.154366,103.547462,2644944,81.770874
"2013-11-19",103.29818,103.691277,102.962608,103.432404,2055753,81.680008
"2013-11-20",103.394058,104.381592,103.135185,103.374878,1313971,81.634621
"2013-11-21",103.595398,104.055611,103.269417,103.470757,4902622,81.710289
"2013-11-22",103.29818,104.784279,103.29818,104.506233,6736528,82.528015
"2013-11-25",104.496643,104.860977,103.700867,103.892616,1075437,82.043442
"2013-11-26",103.969322,104.400764,103.672096,103.672096,1770075,81.869301
"2013-11-27",103.758392,103.921379,103.07766,103.758392,1262239,81.937469
"2013-11-29",103.787155,105.023972,103.681686,104.659637,1545205,82.649139
"2013-12-02",104.372002,104.88974,102.627037,102.732506,2423098,81.127296
"2013-12-03",102.195587,102.339409,101.160118,102.090126,3130356,80.620041
"2013-12-04",100.671143,100.795784,99.750717,99.904121,2809842,79.498466
"2013-12-05",99.741135,100,99.156281,99.616493,2164121,79.269608
"2013-12-06",100.43145,101.246407,100.41227,101.227226,1930280,80.551353
"2013-12-09",101.486099,101.850433,101.035477,101.466919,1345261,80.742088
"2013-12-10",101.07383,101.150528,100.268456,100.584854,1690181,80.040176
"2013-12-11",100.824547,101.792908,100.64238,101.035477,1721263,80.398766
"2013-12-12",100.786194,100.920425,99.463089,99.549377,1616963,79.216202
"2013-12-13",99.731544,100.038353,99.098755,99.635666,1031840,79.284874
"2013-12-16",100.086288,100.565674,99.56855,99.741135,1505362,79.368805
"2013-12-17",99.501434,99.702782,98.302971,98.513901,1846006,78.392227
"2013-12-18",98.993286,100.843719,98.475548,100.805367,1855810,80.215637
"2013-12-19",100.028763,100.747841,99.750717,100.076698,1619362,79.635826
"2013-12-20",100.354744,101.255989,99.875359,100.843719,2106547,80.246193
"2013-12-23",100.949188,101.045059,100.124641,100.230103,1124876,79.757896
"2013-12-24",100.383507,100.843719,100.143814,100.469795,403432,79.948647
"2013-12-26",100.479385,100.795784,100.105469,100.661552,670649,80.101212
"2013-12-27",100.882072,101.438156,100.671143,100.767021,698080,80.185158
"2013-12-30",100.767021,101.601151,100.623199,101.562798,1049675,80.81839
"2013-12-31",101.371048,101.38063,99.865768,100.153404,1377803,79.696854
"2014-01-02",100.019173,100.306808,99.252159,99.558968,1494515,79.223839
"2014-01-03",100.00959,100.594437,99.664429,100.047935,1402001,79.612923
"2014-01-06",100.460213,100.968361,99.79866,100.057526,1647419,79.620567
"2014-01-07",99.098755,100.536911,98.571426,99.693192,1755369,79.330643
"2014-01-08",99.597313,99.606903,98.811119,99.022049,1933722,78.796585
"2014-01-09",99.232979,99.808243,99.050812,99.453499,1513706,79.139908
"2014-01-10",99.760307,100.546501,99.616493,100.536911,1755160,80.002052
"2014-01-13",100.086288,101.227226,99.913712,100.41227,1956459,79.90287
"2014-01-14",100.42186,101.332695,100.124641,101.083412,2056379,80.436897
"2014-01-15",101.112175,101.332695,100.383507,101.035477,1525805,80.398766
"2014-01-16",100.843719,101.697029,100.22052,101.677849,1350372,80.90992
"2014-01-17",102.080536,102.099709,101.093002,101.112175,2863035,80.459785
"2014-01-21",101.495689,102.44487,100.997124,102.042183,2058048,81.199867
"2014-01-22",101.965485,102.416107,101.553215,101.639503,1702802,80.87941
"2014-01-23",101.169701,101.840843,100.795784,101.07383,2381795,80.429291
"2014-01-24",103.662514,105.867691,102.348991,102.972198,3493007,81.939903
"2014-01-27",103.384468,103.72963,102.45446,103.020134,2097682,81.978058
"2014-01-28",103.020134,104.285713,102.818794,104.170662,1956877,82.89357
"2014-01-29",102.991371,103.374878,101.677849,102.598274,2861679,81.642372
"2014-01-30",103.154366,104.285713,103.048897,103.930969,2396188,82.702858
"2014-01-31",102.837967,105.234901,102.147652,104.860977,3294316,83.442894
"2014-02-03",104.506233,105.043144,100.958771,101.140938,2788773,80.482681
"2014-02-04",101.764145,102.109299,100.604027,101.208054,2598426,80.536095
"2014-02-05",100.862892,101.687439,100.63279,101.246407,1839226,80.566628
"2014-02-06",101.697029,101.975075,101.208054,101.965485,1791457,81.138802
"2014-02-07",102.138062,102.828377,102.099709,102.492805,1613730,81.558441
"2014-02-10",102.492805,103.202301,102.090126,103.173538,1897321,82.100143
"2014-02-11",103.173538,104.439117,102.732506,104.113136,1778315,82.847801
"2014-02-12",104.189835,104.333656,102.674973,103.509109,1855497,82.367157
"2014-02-13",103.202301,104.362419,103.000961,104.266541,1504945,82.969864
"2014-02-14",104.24736,105.886864,103.835091,105.695107,1547395,84.106659
"2014-02-18",105.455414,105.589645,104.343239,105.206139,1619570,83.71756
"2014-02-19",104.918503,105.465004,104.189835,104.295303,1704262,82.992783
"2014-02-20",104.621284,106.116966,104.506233,105.436241,1852994,83.900665
"2014-02-21",105.790985,106.70182,105.234901,105.32119,1716778,83.809128
"2014-02-24",105.829338,106.653885,105.493767,105.618408,1912966,84.045616
"2014-02-25",105.723869,106.1745,105.349953,105.455414,1385313,83.915916
"2014-02-26",105.656761,105.944389,104.055611,104.084373,1806163,82.824928
"2014-02-27",103.969322,104.88015,103.576225,104.410355,1868952,83.084312
"2014-02-28",104.506233,106.308723,104.362419,105.800575,2044489,84.190575
"2014-03-03",105.148613,105.148613,104.065201,104.544586,1472507,83.191147
"2014-03-04",105.273247,106.605942,105.052734,106.289551,1828796,84.579681
"2014-03-05",104.151489,105.177376,103.854263,104.161072,1545413,83.518784
"2014-03-06",104.429527,105.349953,104.266541,104.88015,1770180,84.095367
"2014-03-07",105.378716,105.455414,103.8255,104.45829,1806893,83.757111
"2014-03-10",104.47747,105.139023,104.314476,104.66922,1218015,83.926208
"2014-03-11",104.602112,104.937683,104.228188,104.554169,1334727,83.833969
"2014-03-12",104.189835,105.388306,103.863853,105.225311,2252984,84.372116
"2014-03-13",105.436241,106.289551,104.496643,104.582932,2102688,83.85704
"2014-03-14",104.113136,105.33078,104.03643,105.139023,1682672,84.302933
"2014-03-17",105.503357,106.634705,105.273247,106.471718,1504736,85.371498
"2014-03-18",106.558006,106.596359,105.704697,106.232025,1375821,85.179344
"2014-03-19",106.1745,106.960693,104.995209,105.33078,1460304,84.456657
"2014-03-20",105.33078,105.848511,104.841805,105.244484,1421713,84.387482
"2014-03-21",105.906036,107.104507,105.570473,105.618408,2408600,84.687302
"2014-03-24",105.953979,106.989456,105.819748,106.097794,1662959,85.071693
"2014-03-25",106.078621,106.711411,105.675934,106.001915,2073901,84.994827
"2014-03-26",106.040268,106.711411,105.829338,106.078621,1987854,85.056328
"2014-03-27",106.299133,106.615532,105.11026,105.11985,2156090,84.287552
"2014-03-28",105.896454,105.896454,104.88015,105.292427,1907125,84.425941
"2014-03-31",105.810165,105.915627,105.062317,105.704697,2109780,84.756508
"2014-04-01",105.254074,105.599236,104.084373,105.081497,2113640,84.256798
"2014-04-02",105.637581,105.838928,104.602112,104.985619,2011321,84.179924
"2014-04-03",105.417068,105.810165,105.033554,105.225311,1610809,84.372116
"2014-04-04",105.618408,106.529243,105.071907,105.244484,1863632,84.387482
"2014-04-07",105.254074,106.615532,105.014381,105.570473,2241303,84.648895
"2014-04-08",105.417068,106.366249,105.282837,106.1745,1898156,85.133194
"2014-04-09",106.433365,107.315437,106.155319,106.644295,2358745,85.50988
"2014-04-10",106.711411,108.120804,106.490891,106.490891,2635140,85.386887
"2014-04-11",106.375839,107.027802,105.158195,105.225311,2176324,84.372116
"2014-04-14",105.618408,106.040268,105.349953,105.810165,1672138,84.841057
"2014-04-15",106.164909,106.385429,105.599236,105.992332,2250377,84.987137
"2014-04-16",106.634705,107.909874,106.529243,107.77565,1944882,86.417053
"2014-04-17",107.468842,108.427612,107.190796,107.900291,3012810,86.516983
"2014-04-21",104.534996,107.861938,104.506233,106.366249,2935211,85.286942
"2014-04-22",106.644295,106.70182,103.566635,103.930969,4678689,83.33429
"2014-04-23",104.065201,104.534996,103.624161,104.228188,2451050,83.572586
"2014-04-24",104.324066,105.052734,104.093964,104.534996,1952392,83.818611
"2014-04-25",104.563759,104.985619,104.285713,104.736336,1910776,83.980026
"2014-04-28",105.148613,106.893578,104.995209,106.644295,2943450,85.50988
"2014-04-29",106.529243,107.526367,106.356667,106.529243,1941649,85.417633
"2014-04-30",106.529243,107.852348,106.452538,107.622246,2106443,86.294037
"2014-05-01",107.200386,107.478432,106.040268,106.644295,1818679,85.50988
"2014-05-02",106.423775,106.903168,106.1745,106.452538,1322524,85.35614
"2014-05-05",105.867691,106.164909,105.608818,105.685524,1253269,84.741135
"2014-05-06",105.685524,106.116966,105.273247,105.33078,1546248,84.456657
"2014-05-07",105.810165,106.740173,105.570473,106.375839,1694458,85.294647
"2014-05-08",106.069031,106.567596,105.944389,106.145737,1316579,85.110138
"2014-05-09",106.155319,106.490891,106.069031,106.241608,1338065,85.186989
"2014-05-12",106.423775,106.558006,105.474594,105.656761,1523510,84.718063
"2014-05-13",106.030678,106.749763,105.829338,106.69223,1237728,85.548332
"2014-05-14",106.596359,107.162033,106.308723,106.442955,919509,85.348457
"2014-05-15",106.289551,106.797699,105.953979,106.1745,1252747,85.133194
"2014-05-16",105.733459,106.721001,105.580055,106.4813,1275589,85.379173
"2014-05-19",105.426651,105.74305,104.717163,105.196548,2122818,84.34906
"2014-05-20",105.062317,105.915627,105.014381,105.043144,1385730,84.226051
"2014-05-21",105.206139,105.647171,104.832214,105.484177,1129152,84.579697
"2014-05-22",105.378716,105.819748,105.186958,105.589645,927227,84.664246
"2014-05-23",105.560883,106.232025,105.493767,106.164909,873200,85.125526
"2014-05-27",106.327904,106.442955,105.925217,106.001915,1302186,84.994827
"2014-05-28",106.212845,106.347076,105.704697,105.982742,1053534,84.979439
"2014-05-29",106.337486,106.749763,106.021095,106.673058,1036742,85.532967
"2014-05-30",106.490891,107.861938,106.490891,107.718124,1618840,86.370918
"2014-06-02",107.708534,107.737297,107.209969,107.459251,959143,86.163345
"2014-06-03",107.296265,107.603065,106.4813,106.519653,1246385,85.409958
"2014-06-04",105.810165,106.855225,105.474594,106.768936,1629166,86.262039
"2014-06-05",106.826462,106.960693,106.107384,106.519653,1287584,86.060638
"2014-06-06",106.721001,107.35379,106.442955,107.056564,1178590,86.494415
"2014-06-09",106.951103,107.622246,106.586769,107.363373,1157104,86.74231
"2014-06-10",107.056564,107.440079,106.711411,106.931931,1000446,86.393738
"2014-06-11",106.70182,106.970276,106.241608,106.510071,847750,86.052895
"2014-06-12",106.193672,106.337486,105.139023,105.589645,1236789,85.309242
"2014-06-13",105.627998,106.423775,105.3116,106.097794,1073769,85.719803
"2014-06-16",105.838928,106.807289,105.580055,106.366249,1121642,85.936691
"2014-06-17",106.27037,106.816872,105.838928,106.519653,1022557,86.060638
"2014-06-18",106.385429,107.401726,106.021095,107.392136,1262969,86.765533
"2014-06-19",107.3442,108.542664,107.219559,108.446785,1468127,87.61763
"2014-06-20",109.232979,109.232979,107.55513,108.015343,2596966,87.26902
"2014-06-23",108.082451,108.082451,107.075745,107.296265,1045816,86.688072
"2014-06-24",106.979866,107.277084,106.625122,106.989456,1060940,86.440186
"2014-06-25",106.816872,107.056564,106.471718,106.807289,1080757,86.29303
"2014-06-26",106.673058,106.673058,105.704697,106.279961,1136140,85.866989
"2014-06-27",106.279961,107.027802,105.848511,106.778526,1298744,86.269791
"2014-06-30",106.931931,107.488014,106.433365,106.634705,1254520,86.153587
"2014-07-01",106.260788,107.209969,105.886864,106.92234,1197364,86.385986
"2014-07-02",106.979866,107.305847,106.663467,106.845634,950590,86.32399
"2014-07-03",106.548416,107.440079,106.548416,107.267494,896354,86.664848
"2014-07-07",107.257912,107.622246,107.046982,107.516777,837320,86.866257
"2014-07-08",107.35379,108.082451,107.075745,107.852348,1172749,87.137367
"2014-07-09",107.861938,108.552254,107.861938,108.398849,1110065,87.578888
"2014-07-10",107.823586,108.398849,107.785233,108.159157,955805,87.385254
"2014-07-11",108.044106,108.130394,107.746887,107.9674,841075,87.230316
"2014-07-14",108.40844,109.022049,108.302971,108.360497,1278509,87.547897
"2014-07-15",108.734421,109.271332,108.456375,109.098755,1684236,88.144371
"2014-07-16",109.395973,109.731544,108.830299,109.530205,1495141,88.492943
"2014-07-17",109.050812,109.319267,107.9674,108.024925,1360176,87.276787
"2014-07-18",108.398849,108.638542,107.718124,108.61937,1432352,87.757057
"2014-07-21",108.360497,108.494728,107.420898,107.679771,2419760,86.997932
"2014-07-22",106.337486,106.615532,104.304893,104.352829,4394055,84.309982
"2014-07-23",104.947266,105.512939,104.573349,104.985619,2444166,84.821236
"2014-07-24",105.071907,105.426651,104.90892,104.976028,2126781,84.813507
"2014-07-25",104.928093,105.10067,104.017258,104.055611,1542076,84.069847
"2014-07-28",103.902206,104.266541,103.336533,103.844681,1165031,83.899429
"2014-07-29",103.835091,103.892616,102.66539,102.674973,1732840,82.954391
"2014-07-30",102.953018,103.116013,101.083412,101.725792,2641710,82.187515
"2014-07-31",100.527328,102.272293,99.56855,99.58773,2242241,80.460121
"2014-08-01",99.309685,101.198463,99.232979,100.575264,2809321,81.257965
"2014-08-04",100.968361,101.06424,100.268456,100.891663,2279789,81.51358
"2014-08-05",100.402687,100.910835,99.894531,100.306808,1459991,81.041084
"2014-08-06",100.134232,102.387344,100.047935,102.310638,2733599,82.660027
"2014-08-07",102.44487,102.799614,101.553215,101.80249,1600588,82.249481
"2014-08-08",101.927132,102.895493,101.409393,102.885902,1445911,83.124809
"2014-08-11",103.614571,104.03643,102.87632,103.604988,1431100,83.705795
"2014-08-12",103.432404,103.547462,102.86673,103.183128,1082530,83.364929
"2014-08-13",103.652924,104.122726,103.250237,103.489929,1146883,83.612816
"2014-08-14",103.30777,103.777565,103.288589,103.624161,964462,83.721283
"2014-08-15",103.998085,104.017258,102.885902,103.278999,1268288,83.442406
"2014-08-18",103.844681,104.333656,103.662514,104.161072,1345157,84.155052
"2014-08-19",104.381592,104.439117,103.72963,103.988495,910643,84.015633
"2014-08-20",103.691277,104.180252,103.585808,104.093964,871114,84.10083
"2014-08-21",104.276131,104.985619,104.170662,104.67881,1086910,84.573357
"2014-08-22",104.813042,104.947266,104.237778,104.285713,880709,84.25576
"2014-08-25",104.726753,105.139023,104.324066,104.707573,1071265,84.596581
"2014-08-26",104.69799,105.071907,103.662514,103.672096,1388859,83.759987
"2014-08-27",103.547462,104.429527,103.547462,104.429527,1769032,84.371956
"2014-08-28",104.276131,104.276131,103.585808,103.681686,1124667,83.767754
"2014-08-29",104.017258,104.017258,103.537872,103.547462,1418584,83.659294
"2014-09-02",103.710449,104.084373,103.106422,103.547462,1886578,83.659294
"2014-09-03",103.269417,103.489929,103.039307,103.116013,1344636,83.963799
"2014-09-04",103.211891,103.921379,102.905083,103.106422,1447371,83.955948
"2014-09-05",103.202301,103.441994,102.86673,103.068069,1801887,83.924736
"2014-09-08",102.780441,103.259827,102.348991,102.569511,1245968,83.518768
"2014-09-09",102.569511,102.770851,101.888779,102.44487,2064097,83.417282
"2014-09-10",102.64621,102.684563,102.02301,102.483223,1548751,83.448494
"2014-09-11",102.492805,102.722916,102.109299,102.64621,1484815,83.581238
"2014-09-12",102.64621,102.64621,101.198463,101.649086,1277571,82.769295
"2014-09-15",101.649086,102.176414,101.476509,102.003838,1664524,83.058159
"2014-09-16",102.962608,102.962608,101.792908,102.44487,1705096,83.417282
"2014-09-17",102.579102,102.953018,102.205177,102.320229,1428180,83.315788
"2014-09-18",102.492805,102.598274,102.099709,102.320229,1038306,83.315788
"2014-09-19",102.674973,102.780441,102.301056,102.521568,1896174,83.479759
"2014-09-22",102.607864,103.624161,102.588684,103.231064,1899929,84.057457
"2014-09-23",103.106422,103.240654,102.080536,102.080536,1399185,83.120628
"2014-09-24",102.080536,104.46788,102.070946,104.372002,2372721,84.986488
"2014-09-25",103.700867,103.787155,102.703735,102.780441,1685279,83.690521
"2014-09-26",102.627037,103.585808,102.464043,103.403641,1255668,84.197983
"2014-09-29",102.837967,103.566635,102.66539,103.461166,1201223,84.244804
"2014-09-30",103.461166,103.509109,102.790031,103.135185,1530915,83.979385
"2014-10-01",102.617447,103.346115,102.23394,102.348991,1632295,83.339195
"2014-10-02",102.588684,103.384468,102.272293,102.406517,1472820,83.386047
"2014-10-03",103.000961,103.585808,102.64621,103.259827,1761001,84.080872
"2014-10-06",103.269417,103.547462,101.80249,102.425697,1907021,83.40168
"2014-10-07",102.128479,103.451584,101.955894,102.559921,1713545,83.510971
"2014-10-08",102.828377,104.745926,102.684563,104.707573,2227327,85.259735
"2014-10-09",104.573349,105.263664,103.633751,103.978905,1685801,84.666382
"2014-10-10",104.151489,104.956856,103.959732,103.959732,1474385,84.650795
"2014-10-13",103.911797,104.065201,102.157242,102.205177,1735969,83.222092
"2014-10-14",102.44487,102.607864,101.59156,102.02301,1782904,83.073792
"2014-10-15",101.476509,102.933846,99.942474,101.06424,2833205,82.293098
"2014-10-16",99.884949,101.447746,99.597313,100.709496,1955103,82.004211
"2014-10-17",101.553215,102.051773,100.460213,101.879196,2464192,82.95668
"2014-10-20",101.831253,103.614571,101.754555,103.585808,1723245,84.346306
"2014-10-21",104.602112,106.759346,103.221474,106.644295,2134917,86.836731
"2014-10-22",107.094917,108.811119,106.941513,108.005753,2379500,87.945305
"2014-10-23",108.475548,108.475548,106.69223,107.392136,1841208,87.445679
"2014-10-24",108.015343,108.763184,107.727707,108.437202,1273190,88.296616
"2014-10-27",108.437202,109.127518,108.379677,108.61937,1132385,88.444962
"2014-10-28",108.983704,109.165871,108.226273,109.041229,1408363,88.788452
"2014-10-29",109.185043,109.319267,108.005753,108.763184,1292694,88.562057
"2014-10-30",107.909874,109.223396,107.909874,108.93576,1155748,88.702576
"2014-10-31",109.280922,110.086288,109.069992,109.558968,1923396,89.210037
"2014-11-03",109.440002,111.379997,109.07,111.360001,2298700,90.676575
"2014-11-04",111.129997,113.309998,111.129997,113.160004,3057400,92.14225
"2014-11-05",114.150002,114.150002,111.379997,112.279999,2539800,91.42569
"2014-11-06",112.690002,113.389999,112.25,113.050003,1808100,92.052681
"2014-11-07",112.690002,113.269997,112.220001,113.239998,2038200,92.207397
"2014-11-10",113.029999,113.93,112.650002,113.919998,1327400,92.76107
"2014-11-11",113.790001,113.889999,113.050003,113.370003,1308600,92.313248
"2014-11-12",112.980003,113.690002,112.599998,113.379997,1401000,92.321388
"2014-11-13",113.699997,114.459999,113.07,114.07,2142400,92.883224
"2014-11-14",114.089996,114.239998,112.540001,112.650002,1641600,91.726959
"2014-11-17",112.650002,114,112.650002,113.650002,1766200,92.541245
"2014-11-18",113.82,113.82,113.059998,113.599998,1454300,92.500526
"2014-11-19",113.330002,114,112.839996,113.839996,1227300,92.695953
"2014-11-20",113.18,113.459999,112.610001,112.730003,1903700,91.792122
"2014-11-21",113.849998,114.07,113.199997,113.610001,1885100,92.508659
"2014-11-24",113.809998,113.809998,112.709999,113.019997,1903200,92.028244
"2014-11-25",113.25,114.059998,113.029999,113.839996,1592900,92.695953
"2014-11-26",113.650002,114.190002,113.18,114.160004,1299500,92.95652
"2014-11-28",114.660004,116.779999,114.599998,116.589996,1328800,94.935158
"2014-12-01",115.610001,116.720001,115.57,115.910004,1564900,94.381462
"2014-12-02",115.709999,116.589996,115.199997,116.220001,1720400,94.633888
"2014-12-03",115.07,115.190002,113.849998,114.699997,2856300,94.076141
"2014-12-04",115,115.330002,114.050003,114.599998,1726200,93.994148
"2014-12-05",114.480003,114.699997,113.699997,114.040001,2018800,93.534821
"2014-12-08",114.059998,114.82,113.809998,114.120003,1936800,93.600426
"2014-12-09",113.110001,114.120003,113.029999,113.699997,1691800,93.255959
"2014-12-10",113.870003,114.510002,113.07,113.169998,1482900,92.821266
"2014-12-11",113.300003,114.730003,113.139999,114.040001,1415300,93.534821
"2014-12-12",113.150002,114.510002,112.650002,112.68,1679500,92.41938
"2014-12-15",112.650002,113.900002,111.93,112.349998,1722400,92.148712
"2014-12-16",112.220001,114.279999,111.860001,112.400002,1812100,92.189705
"2014-12-17",112.860001,114.230003,112.260002,113.860001,1863800,93.387199
"2014-12-18",114.860001,115.410004,113.940002,115.410004,2320800,94.658501
"2014-12-19",115.839996,116.370003,114.849998,115.839996,3060600,95.011169
"2014-12-22",116.120003,116.699997,115.529999,116.449997,1509700,95.51149
"2014-12-23",116.970001,118.57,116.639999,117.980003,2016700,96.766388
"2014-12-24",118.459999,118.669998,117.769997,117.769997,999200,96.594154
"2014-12-26",117.82,118.830002,117.82,118.279999,990300,97.012444
"2014-12-29",118,118.25,117.169998,117.440002,1366800,96.323486
"2014-12-30",117,118.089996,117,117.349998,1357100,96.249664
"2014-12-31",117.010002,117.440002,115.360001,115.540001,1486100,94.765129
"2015-01-02",115.25,115.970001,115,115.550003,1280300,94.773338
"2015-01-05",115.900002,116.580002,114.75,114.889999,1605200,94.231972
"2015-01-06",114.889999,115.480003,113.580002,113.779999,1755200,93.321571
"2015-01-07",114.699997,114.839996,113.660004,114.57,1449400,93.969521
"2015-01-08",115.07,116.989998,115.07,116.989998,2103900,95.954414
"2015-01-09",117.010002,117.190002,115.519997,115.940002,1220000,95.093208
"2015-01-12",116.099998,116.470001,115.139999,115.760002,1180700,94.94558
"2015-01-13",116.379997,117.400002,115.440002,116.080002,1295200,95.208031
"2015-01-14",115.629997,116.239998,114.910004,116.230003,1427400,95.331055
"2015-01-15",116.610001,116.940002,115.889999,116.230003,1094800,95.331055
"2015-01-16",116.400002,117.800003,115.900002,117.650002,1308000,96.495735
"2015-01-20",117.959999,117.989998,116.43,117.529999,1688800,96.397293
"2015-01-21",117.129997,117.75,116.059998,117.589996,1526000,96.44651
"2015-01-22",118,119.010002,117.160004,118.980003,1851700,97.586586
"2015-01-23",113.5,114.989998,111.160004,111.650002,5315300,91.57457
"2015-01-26",111.160004,111.190002,109.379997,109.849998,4299600,90.098221
"2015-01-27",109.150002,111.269997,108.32,110.709999,3566300,90.803574
"2015-01-28",111.360001,111.769997,109.32,109.629997,2368200,89.917778
"2015-01-29",109.849998,110.790001,109.169998,110.220001,2693800,90.401695
"2015-01-30",109.32,110,107.910004,107.959999,2895400,88.548058
"2015-02-02",107.940002,110.25,107.559998,110.110001,2171900,90.311462
"2015-02-03",110.480003,110.480003,109.099998,110.169998,1823300,90.36068
"2015-02-04",110.550003,110.940002,109.620003,109.860001,1764500,90.106415
"2015-02-05",110.110001,110.669998,109.860001,110.019997,2018800,90.237679
"2015-02-06",109.830002,109.879997,108.519997,109.050003,1605700,89.442062
"2015-02-09",108.739998,108.940002,107.68,108.220001,2009100,88.761322
"2015-02-10",108.830002,109.440002,108.18,109.220001,1349600,89.58149
"2015-02-11",109.639999,109.839996,108.470001,109.300003,1366000,89.647125
"2015-02-12",109.269997,110.449997,109.080002,110.18,1369100,90.368889
"2015-02-13",110.010002,111.080002,109.830002,111,1664100,91.041435
"2015-02-17",110.800003,111.68,110.120003,111.269997,1537100,91.262901
"2015-02-18",111.199997,111.839996,110.839996,111.699997,862800,91.615585
"2015-02-19",111.550003,111.550003,110.330002,110.660004,1059600,90.762581
