"dates","EMN.Open","EMN.High","EMN.Low","EMN.Close","EMN.Volume","EMN.Adjusted"
"2014-08-19",81.620003,81.720001,81.220001,81.559998,664200,67.574905
"2014-08-20",81.629997,82.160004,81.330002,82.019997,964300,67.956055
"2014-08-21",81.93,82.389999,81.419998,81.989998,570500,67.93116
"2014-08-22",81.910004,81.940002,81.220001,81.339996,911300,67.392632
"2014-08-25",81.709999,82.339996,81.529999,81.900002,568200,67.856613
"2014-08-26",82.18,82.279999,81.470001,81.489998,800700,67.516914
"2014-08-27",81.800003,82,81.169998,81.389999,1248200,67.434059
"2014-08-28",81.290001,82.610001,81.220001,82.449997,1330800,68.312294
"2014-08-29",82.519997,83.099998,82.120003,82.470001,673300,68.328873
"2014-09-02",82.809998,83.269997,82.449997,83.07,1149600,68.825996
"2014-09-03",83.370003,83.68,82.809998,82.910004,1350300,68.693413
"2014-09-04",82.900002,83.650002,82.470001,82.57,944100,68.41172
"2014-09-05",82.669998,83.379997,82.5,83.360001,830700,69.066261
"2014-09-08",83.440002,83.949997,83.129997,83.379997,1128100,69.082825
"2014-09-09",83.209999,83.57,82.849998,82.959999,1080800,68.734856
"2014-09-10",82.949997,83.599998,82.599998,83.57,1148400,69.240257
"2014-09-11",83.010002,85.209999,81.959999,82.339996,5640400,68.50808
"2014-09-12",82.599998,84.489998,82.349998,83.050003,2240900,69.098816
"2014-09-15",83.099998,83.269997,82.360001,82.93,1126800,68.998955
"2014-09-16",83.010002,84.050003,82.650002,83.720001,1296500,69.65625
"2014-09-17",83.93,84.199997,83.400002,83.559998,1234300,69.523132
"2014-09-18",84.050003,84.650002,83.93,84.629997,956000,70.413391
"2014-09-19",84.940002,85.18,84.459999,84.809998,1728400,70.563156
"2014-09-22",84.720001,84.82,83.760002,83.830002,1027600,69.74778
"2014-09-23",83.879997,83.879997,82.760002,82.779999,756600,68.874184
"2014-09-24",83.099998,84.230003,82.860001,84.150002,957300,70.014038
"2014-09-25",83.720001,83.940002,82.220001,82.220001,1029600,68.408234
"2014-09-26",82.300003,82.82,82.040001,82.669998,707600,68.782623
"2014-09-29",82.169998,82.75,81.760002,82.379997,679900,68.541344
"2014-09-30",82.330002,82.529999,80.730003,80.889999,1047400,67.301651
"2014-10-01",80.690002,80.690002,78.809998,78.989998,1410300,65.720833
"2014-10-02",78.779999,78.989998,77.349998,78.57,1798200,65.371384
"2014-10-03",79.040001,79.809998,78.669998,78.910004,1879300,65.654282
"2014-10-06",79.400002,79.970001,79.18,79.459999,1015000,66.111862
"2014-10-07",78.790001,78.889999,77.599998,77.610001,1297900,64.572624
"2014-10-08",77.480003,78.519997,76.470001,78.360001,1507600,65.196663
"2014-10-09",78.239998,78.349998,76.050003,76.059998,1350600,63.283024
"2014-10-10",75.779999,75.980003,73.760002,74.580002,2636400,62.051643
"2014-10-13",74.57,75.040001,71.459999,71.489998,1878700,59.480717
"2014-10-14",71.809998,74.300003,71.75,72.82,2120400,60.587322
"2014-10-15",71.849998,73.720001,70.379997,73.470001,1667200,61.128105
"2014-10-16",72.029999,74.57,72.029999,74.339996,1350500,61.851952
"2014-10-17",75.25,76.169998,74.800003,75.139999,1246800,62.517582
"2014-10-20",74.82,75.889999,74.480003,75.889999,1632900,63.141605
"2014-10-21",77.18,78.349998,75.610001,78.099998,1093200,64.980347
"2014-10-22",78.580002,79.120003,77.589996,77.629997,1473300,64.589302
"2014-10-23",78.370003,78.879997,77.269997,78,1364500,64.897148
"2014-10-24",77.970001,77.989998,76.209999,77.559998,1566300,64.531036
"2014-10-27",76.720001,77.080002,73.699997,74.339996,2857900,61.851952
"2014-10-28",74.989998,76.550003,74.519997,76.550003,1604600,63.690723
"2014-10-29",76.470001,76.860001,74.080002,74.519997,2805600,62.00172
"2014-10-30",74.010002,76,74,75.769997,1922100,63.041752
"2014-10-31",78.32,81.639999,77.449997,80.779999,3363000,67.210152
"2014-11-03",82.510002,83.059998,81.720001,82.029999,2486300,68.250183
"2014-11-04",82.470001,82.610001,80,80.519997,2611900,66.993813
"2014-11-05",81.019997,82.260002,80.980003,82.040001,1125500,68.258484
"2014-11-06",82.220001,83.650002,81.599998,82.459999,1593900,68.607925
"2014-11-07",82.43,82.480003,81.239998,82.470001,1808000,68.616241
"2014-11-10",82.389999,83.970001,82.300003,83.839996,2632900,69.756111
"2014-11-11",83.769997,84.589996,83.440002,84.330002,1416900,70.163795
"2014-11-12",84.169998,84.360001,83.410004,84.059998,1261500,69.939133
"2014-11-13",84.279999,84.290001,83.07,83.57,737400,69.531464
"2014-11-14",83.879997,84.209999,83.449997,84.18,723600,70.039001
"2014-11-17",83.82,84.080002,83.610001,83.949997,650900,69.847649
"2014-11-18",84.099998,85.589996,83.699997,85.489998,951400,71.128929
"2014-11-19",85.440002,85.540001,84.690002,85.269997,1475200,70.945885
"2014-11-20",84.980003,86,84.769997,86,1220200,71.553268
"2014-11-21",87.260002,88.93,87.260002,87.849998,1812800,73.092476
"2014-11-24",87.900002,87.949997,86.779999,87.279999,1574000,72.618248
"2014-11-25",86.870003,87.610001,86.290001,86.400002,908200,71.886063
"2014-11-26",86.480003,86.809998,85.510002,86.760002,642000,72.185577
"2014-11-28",85.900002,85.900002,82.709999,82.919998,1212400,68.990646
"2014-12-01",82.989998,82.989998,81.370003,82.160004,1451600,68.358299
"2014-12-02",82.660004,83.800003,82.150002,83.660004,1264400,69.606339
"2014-12-03",83.419998,84.599998,83.089996,84.349998,1402500,70.180435
"2014-12-04",84,84.190002,82.769997,83.220001,1553900,69.24025
"2014-12-05",81.93,82.120003,80.129997,80.510002,2519100,66.985489
"2014-12-08",80.849998,81.269997,79.25,79.620003,1963200,66.24501
"2014-12-09",78.660004,79.540001,77.889999,79.459999,1598000,66.111862
"2014-12-10",79.239998,79.279999,75.330002,75.860001,2225800,63.116631
"2014-12-11",75.980003,77.25,75.449997,75.709999,1774800,63.325741
"2014-12-12",74.879997,74.949997,72.379997,72.559998,2645500,60.690987
"2014-12-15",73.139999,73.849998,72.019997,72.050003,2908300,60.264416
"2014-12-16",71.580002,73.550003,71.059998,71.57,2396400,59.862915
"2014-12-17",72.07,73.080002,71.699997,72.900002,3208000,60.975403
"2014-12-18",73.589996,74.809998,73.050003,74.779999,1753800,62.547878
"2014-12-19",75.199997,75.940002,74.75,75.610001,2387600,63.242096
"2014-12-22",75.610001,76.5,75.199997,76.489998,1387800,63.978134
"2014-12-23",76.959999,77.339996,76.459999,76.760002,1506700,64.203995
"2014-12-24",77.040001,77.120003,76.25,76.800003,431000,64.237442
"2014-12-26",76.440002,77.349998,76.370003,76.75,611500,64.19561
"2014-12-29",76.690002,77.209999,76.059998,76.349998,922000,63.861042
"2014-12-30",76.290001,76.889999,75.889999,76.580002,914100,64.053406
"2014-12-31",76.599998,76.900002,75.800003,75.860001,1022000,63.451199
"2015-01-02",76.029999,76.669998,75.629997,76.480003,1566100,63.969769
"2015-01-05",75.669998,75.75,73.720001,73.839996,2099000,61.761612
"2015-01-06",73.760002,74.449997,72.660004,73.529999,1497400,61.502331
"2015-01-07",74.18,74.220001,72.830002,73.059998,1670200,61.109211
"2015-01-08",73.910004,75.330002,73.510002,75.32,2297600,62.999535
"2015-01-09",75.720001,75.900002,73.849998,74.440002,1161100,62.263474
"2015-01-12",74.230003,74.389999,72.190002,72.580002,1697600,60.707729
"2015-01-13",73.290001,73.82,70.800003,71.739998,1913700,60.005135
"2015-01-14",70.57,70.959999,69.190002,70.779999,2089000,59.202156
"2015-01-15",71.32,71.400002,69.75,69.800003,2436300,58.382465
"2015-01-16",69.529999,71.25,69.349998,71.07,2255600,59.444725
"2015-01-20",71.32,71.599998,69.309998,69.860001,2474100,58.432648
"2015-01-21",69.5,71.370003,68.400002,71.25,1943200,59.595306
"2015-01-22",71.839996,72.599998,71.18,72.480003,1720400,60.624084
"2015-01-23",71.470001,71.610001,69.099998,69.139999,2868100,57.830429
"2015-01-26",69.330002,70.169998,68.760002,69.769997,1606300,58.357361
"2015-01-27",68.919998,70.900002,68.800003,70.32,1328300,58.81739
"2015-01-28",70.82,71.139999,68.470001,68.650002,1472500,57.420574
"2015-01-29",69.019997,69.25,67.779999,68.639999,2675100,57.412201
"2015-01-30",67.800003,71.720001,67.129997,70.889999,4057000,59.294167
"2015-02-02",71.040001,71.599998,68.739998,69.849998,2598700,58.424278
"2015-02-03",70.349998,73.269997,70.339996,73.120003,3249200,61.159401
"2015-02-04",72.050003,72.68,71.160004,71.809998,1757400,60.063671
"2015-02-05",72.239998,74.379997,72.230003,73.940002,1592500,61.845257
"2015-02-06",74.040001,74.639999,73.050003,73.199997,1468400,61.226299
"2015-02-09",73.199997,75.360001,73.199997,74.580002,1845800,62.380562
"2015-02-10",74.779999,74.779999,73.440002,74.330002,1137600,62.171474
"2015-02-11",74.080002,74.239998,72.910004,73.870003,1214200,61.786701
"2015-02-12",74.349998,75.43,74.349998,75.110001,1040000,62.823879
"2015-02-13",75.339996,76.099998,75.110001,75.669998,1254300,63.292263
"2015-02-17",75.300003,76.260002,74.699997,75.870003,1328700,63.459572
"2015-02-18",75.419998,75.800003,75,75.529999,982500,63.175175
"2015-02-19",74.910004,75.529999,74.349998,74.690002,1671900,62.472576
"2015-02-20",74.459999,75.669998,74.07,75.470001,926800,63.125
"2015-02-23",75.150002,76.089996,74.830002,75.900002,1177100,63.484665
"2015-02-24",76.269997,76.480003,75.580002,75.839996,661900,63.434464
"2015-02-25",75.919998,76.540001,75.919998,76.239998,747900,63.769035
"2015-02-26",75.769997,76.480003,74.900002,75.290001,1315900,62.97443
"2015-02-27",75.260002,75.639999,74.440002,74.459999,1295400,62.280209
"2015-03-02",74.459999,75.43,73.519997,75.410004,1261100,63.074806
"2015-03-03",75,75.339996,73.919998,74.32,1393300,62.163101
"2015-03-04",74.660004,74.699997,73.849998,74.459999,1299800,62.280209
"2015-03-05",74.769997,74.769997,73.010002,73.550003,2105100,61.51907
"2015-03-06",73.129997,73.43,71.970001,72.129997,1562600,60.331326
"2015-03-09",72.120003,72.519997,71.900002,72.099998,997900,60.30624
"2015-03-10",71.169998,71.470001,70.75,70.959999,1011700,59.352711
"2015-03-11",70.75,71.760002,70.269997,70.370003,1340100,58.85923
"2015-03-12",70.360001,70.93,70.099998,70.620003,937400,59.406013
"2015-03-13",70.330002,70.519997,68.910004,69.639999,1434300,58.581635
"2015-03-16",69.160004,69.529999,68.150002,69.239998,2239900,58.245144
"2015-03-17",68.650002,69.199997,67.870003,68.919998,1462600,57.975952
"2015-03-18",68.459999,71.410004,68.089996,70.769997,1505500,59.532192
"2015-03-19",70.239998,70.239998,68.739998,68.940002,1697100,57.992783
"2015-03-20",69,69.739998,68.730003,69.459999,1778200,58.430229
"2015-03-23",69.440002,70.389999,69.400002,69.589996,1373400,58.539551
"2015-03-24",69.360001,69.779999,69.050003,69.239998,728200,58.245144
"2015-03-25",69.400002,69.82,68.660004,68.849998,1491400,57.917076
"2015-03-26",68.809998,69.650002,68.529999,68.830002,1515100,57.900242
"2015-03-27",68.910004,69.309998,68.07,68.709999,1990900,57.799309
"2015-03-30",69.400002,70.910004,69.360001,70.400002,1379900,59.220936
"2015-03-31",69.620003,70.120003,69.010002,69.260002,1652400,58.261967
"2015-04-01",68.970001,69.32,67.800003,68.199997,1621500,57.370285
"2015-04-02",68.129997,68.720001,67.739998,68.07,1305800,57.260937
"2015-04-06",68.849998,69.879997,68.25,69.480003,2323000,58.447033
"2015-04-07",69.540001,70.089996,69.480003,69.910004,1659200,58.808754
"2015-04-08",69.93,70.639999,69.400002,70.199997,1823000,59.052704
"2015-04-09",70.449997,72.059998,70.010002,71.900002,1557400,60.482777
"2015-04-10",72,72.309998,71.379997,72.300003,1470700,60.819218
"2015-04-13",72.370003,72.470001,71.949997,72.120003,1119800,60.667824
"2015-04-14",72.220001,73.529999,72.160004,73.199997,1693100,61.576309
"2015-04-15",73.580002,75.599998,73.449997,75.32,2549800,63.359684
"2015-04-16",75.080002,75.800003,74.720001,75.349998,2379100,63.384922
"2015-04-17",76.690002,77.660004,74.949997,75.860001,2767700,63.813915
"2015-04-20",76.360001,76.75,75.239998,75.709999,1715800,63.68774
"2015-04-21",75.699997,75.870003,73.849998,74.529999,1934900,62.695118
"2015-04-22",74.75,76.400002,74.580002,76.080002,1761500,63.998993
"2015-04-23",75.93,76.470001,75.290001,75.300003,1531400,63.342873
"2015-04-24",75.550003,76.209999,75.080002,75.470001,1120300,63.485859
"2015-04-27",75.529999,76.290001,75.330002,75.949997,1279700,63.889641
"2015-04-28",75.550003,75.779999,74.699997,75.75,1246700,63.721409
"2015-04-29",75.18,76.379997,75.129997,76.290001,1123700,64.175644
"2015-04-30",76.160004,76.5,75.349998,76.220001,1639200,64.116783
"2015-05-01",76.949997,79.43,76.269997,78.739998,2892100,66.236603
"2015-05-04",79,79.400002,78.440002,78.660004,1986900,66.169319
"2015-05-05",79.400002,80.93,79.339996,79.540001,2239600,66.909569
"2015-05-06",79.879997,80.309998,78.68,78.970001,1683100,66.430077
"2015-05-07",78.739998,78.839996,78.089996,78.309998,1780400,65.874878
"2015-05-08",79.519997,80.239998,79.150002,80.080002,1738300,67.363823
"2015-05-11",79.889999,80.529999,79.339996,80.099998,2125300,67.380661
"2015-05-12",79.660004,79.769997,78.449997,78.699997,1160600,66.202965
"2015-05-13",78.75,78.849998,78.010002,78.279999,1633400,65.84967
"2015-05-14",78.650002,78.800003,78.120003,78.209999,1454300,65.790749
"2015-05-15",78.059998,78.330002,77.400002,78.25,1311700,65.824417
"2015-05-18",78.269997,78.480003,77.309998,77.93,1019900,65.555222
"2015-05-19",77.610001,78.080002,76.650002,77.050003,1425000,64.814964
"2015-05-20",77.220001,77.68,76.830002,77.290001,958700,65.016869
"2015-05-21",77.269997,78.300003,77.269997,78.129997,1065800,65.723457
"2015-05-22",78.029999,78.82,77.830002,78.059998,839300,65.664574
"2015-05-26",77.839996,77.839996,76.019997,76.400002,1398200,64.268181
"2015-05-27",76.260002,76.889999,76.029999,76.580002,934300,64.419601
"2015-05-28",76.440002,76.599998,76.07,76.510002,805100,64.360718
"2015-05-29",76.739998,78.470001,76.459999,76.769997,1970500,64.57943
"2015-06-01",77.43,77.529999,75.910004,76.669998,1912300,64.495316
"2015-06-02",76.519997,77.360001,75.82,76.949997,1700400,64.73085
"2015-06-03",77.239998,78.68,76.989998,78.269997,1551000,65.841217
"2015-06-04",77.769997,78.230003,76.959999,77.790001,1567700,65.437462
"2015-06-05",77.489998,77.809998,76.870003,77.279999,1645000,65.008446
"2015-06-08",77.650002,78.389999,77.540001,77.860001,1532300,65.496338
"2015-06-09",78,78.300003,77.489998,77.839996,1379500,65.479515
"2015-06-10",78.370003,78.949997,78.25,78.57,1055400,66.093597
"2015-06-11",78.239998,78.510002,77.760002,77.980003,761800,65.932953
"2015-06-12",77.860001,78.059998,77.279999,77.82,696300,65.797668
"2015-06-15",77.080002,77.690002,76.290001,77.660004,999800,65.662399
"2015-06-16",77.610001,78.400002,77.260002,78.330002,712100,66.228874
"2015-06-17",78.519997,79,78.089996,78.949997,1051500,66.75309
"2015-06-18",79.089996,80.589996,79,80.370003,1730300,67.953743
"2015-06-19",80.510002,81.25,80.230003,80.480003,2578500,68.046745
"2015-06-22",82.050003,83.519997,81.599998,83.040001,2482700,70.211266
"2015-06-23",82.889999,83.230003,82.720001,83,1456000,70.177422
"2015-06-24",83.099998,83.900002,82.110001,82.330002,1303600,69.610947
"2015-06-25",82.440002,83.440002,82.43,83.139999,1606000,70.295784
"2015-06-26",83.139999,83.900002,83.080002,83.75,3164600,70.811546
"2015-06-29",82.660004,83.139999,82.220001,82.599998,2607200,69.839233
"2015-06-30",83.089996,83.68,81.269997,81.82,2121100,69.179726
"2015-07-01",82.790001,82.790001,80.769997,81.050003,1463900,68.528679
"2015-07-02",81.209999,81.5,79.629997,80.190002,1928600,67.801544
"2015-07-06",79.230003,79.849998,78.230003,78.459999,1572100,66.338799
"2015-07-07",78.169998,78.540001,76.050003,78.349998,2675400,66.245796
"2015-07-08",78.120003,78.120003,75.790001,75.860001,1511000,64.140457
"2015-07-09",77.230003,77.779999,76.330002,76.360001,1087000,64.563225
"2015-07-10",77.25,77.860001,76.860001,77.190002,1064300,65.265015
"2015-07-13",77.550003,77.959999,77.099998,77.860001,1019900,65.831482
"2015-07-14",77.5,79.32,77.370003,79.260002,1179700,67.015198
"2015-07-15",79.120003,79.660004,78.690002,79.269997,1756200,67.023674
"2015-07-16",79.43,79.860001,78.400002,79.629997,1711200,67.328056
"2015-07-17",79.860001,80.389999,77.779999,78.18,1639600,66.102066
"2015-07-20",77.790001,77.940002,76.779999,76.889999,1029600,65.011337
"2015-07-21",76.75,77.440002,76.43,76.580002,1448200,64.749229
"2015-07-22",76.5,76.760002,75.510002,75.699997,1191100,64.00518
"2015-07-23",75.730003,75.730003,73.019997,74.519997,2619700,63.007477
"2015-07-24",74.519997,74.790001,73.07,73.550003,1723600,62.187355
"2015-07-27",72.910004,73.050003,71.660004,72.110001,2550900,60.969803
"2015-07-28",73.879997,78.449997,73.739998,77.019997,4745700,65.121254
"2015-07-29",76.93,79.050003,76.93,78.080002,1677600,66.017517
"2015-07-30",78.18,78.75,77.43,78.589996,1298800,66.448723
"2015-07-31",79.199997,79.199997,78.059998,78.400002,1416000,66.288078
"2015-08-03",78.239998,78.489998,77,77.550003,1242500,65.569389
"2015-08-04",77.93,78.480003,77.629997,77.849998,1223200,65.823029
"2015-08-05",78.650002,78.989998,77.080002,77.099998,899100,65.188911
"2015-08-06",77.199997,77.540001,76.459999,77.129997,1146000,65.214264
"2015-08-07",76.980003,77.489998,76.389999,76.669998,1048600,64.825348
"2015-08-10",77.25,79.809998,76.690002,79.760002,1098900,67.437973
"2015-08-11",78.269997,78.459999,77.07,77.629997,1504600,65.637047
"2015-08-12",76.860001,77.730003,76.300003,77.489998,1400300,65.518654
"2015-08-13",77.279999,77.489998,76.690002,77.440002,1206200,65.476387
"2015-08-14",77.190002,77.419998,76.309998,76.5,1047100,64.681595
"2015-08-17",76.120003,77.57,75.129997,77.410004,907000,65.450996
"2015-08-18",76.800003,77.300003,76.339996,76.900002,802300,65.019814
"2015-08-19",76.059998,76.150002,74.459999,75.099998,1255500,63.497883
"2015-08-20",74.709999,75.550003,73.550003,73.889999,1682700,62.474815
"2015-08-21",73.5,73.940002,71.970001,71.980003,1222700,60.859898
"2015-08-24",69.309998,71.790001,63.849998,68.910004,1591600,58.264175
"2015-08-25",71.269997,71.330002,67.75,67.769997,1913100,57.300289
"2015-08-26",69.389999,70.290001,68.120003,69.870003,2516200,59.075878
"2015-08-27",71.199997,73.18,70.949997,72.629997,1789900,61.409458
"2015-08-28",71.989998,73.57,71.989998,72.709999,1391600,61.477116
"2015-08-31",72.25,73.040001,70.669998,72.459999,944600,61.265743
"2015-09-01",70.150002,71.160004,69.379997,70.029999,1403000,59.21114
"2015-09-02",71.57,71.589996,69.18,70.300003,1053400,59.43943
"2015-09-03",71.089996,71.800003,70.559998,71.260002,1520200,60.251133
"2015-09-04",69.660004,70.540001,69.339996,69.529999,1592900,58.788391
"2015-09-08",71.010002,71.68,70.300003,71.32,1170100,60.301853
"2015-09-09",72.650002,73.32,70.330002,70.43,1172600,59.549339
"2015-09-10",69.940002,70.959999,69.629997,70.160004,880600,59.659889
"2015-09-11",69.650002,70.040001,69.099998,69.879997,1133300,59.421787
"2015-09-14",69.800003,69.830002,68.510002,69.089996,728100,58.750023
"2015-09-15",69.330002,70.25,69.07,70.169998,937300,59.668392
"2015-09-16",70.010002,71.540001,70.010002,71.339996,868800,60.663288
"2015-09-17",71.129997,72.209999,70.540001,70.730003,868100,60.144573
"2015-09-18",69.25,70.150002,68.699997,69.25,1528600,58.886082
"2015-09-21",69.690002,71.139999,69.449997,70.919998,1137500,60.306145
"2015-09-22",69.519997,69.889999,68.709999,69.459999,1161000,59.064648
"2015-09-23",69.620003,69.959999,67.699997,67.809998,1037400,57.661594
"2015-09-24",66.949997,67.660004,65.099998,67.349998,1867500,57.270443
"2015-09-25",67.879997,68.32,66.150002,66.599998,1637500,56.632675
"2015-09-28",65.959999,66.18,63.240002,63.299999,1944300,53.826561
"2015-09-29",63.580002,64.290001,62.84,63.43,1477300,53.937099
"2015-09-30",64.120003,65.620003,63.91,64.720001,1558800,55.034042
"2015-10-01",65.129997,65.739998,64.349998,65.5,1263400,55.697304
"2015-10-02",64.629997,66.480003,63.84,66.330002,1665600,56.403091
"2015-10-05",67.019997,68.720001,66.809998,68.410004,1083100,58.171799
"2015-10-06",68.629997,70.139999,68.43,69.980003,1559600,59.506836
"2015-10-07",70.279999,71.400002,69.620003,70.459999,1716000,59.914982
"2015-10-08",70.400002,71.800003,70.290001,71.5,1020400,60.799335
"2015-10-09",72.059998,72.099998,70,70.82,1288900,60.221127
"2015-10-12",70.93,71.209999,70.120003,71.010002,653100,60.382683
"2015-10-13",70.230003,71.620003,69.769997,70.889999,996400,60.280636
"2015-10-14",70.080002,71.099998,69.809998,70.610001,1434500,60.042553
"2015-10-15",70.769997,71.169998,68.75,69.93,2304000,59.464306
"2015-10-16",70.269997,70.769997,68.440002,69.019997,1736000,58.690502
"2015-10-19",68.510002,69.110001,68,68.989998,1232000,58.664993
"2015-10-20",68.980003,71.050003,68.660004,69.940002,1227800,59.47282
"2015-10-21",70.309998,70.949997,68.919998,69.019997,803900,58.690502
"2015-10-22",70.330002,71.82,69.959999,71.389999,1510100,60.705795
"2015-10-23",71.940002,73.199997,71.410004,72.800003,1520000,61.9048
"2015-10-26",72.730003,72.800003,71.599998,71.68,789300,60.952415
"2015-10-27",71.129997,72.309998,70.739998,72.169998,1682100,61.369053
"2015-10-28",72.139999,73.709999,71.889999,73.68,1098100,62.653099
"2015-10-29",73.139999,73.82,72.610001,73.709999,1471900,62.678589
"2015-10-30",72.790001,72.860001,71.019997,72.169998,1869600,61.369053
"2015-11-02",72.190002,72.769997,71.470001,72.199997,1202100,61.394588
"2015-11-03",72.019997,73.279999,71.720001,72.690002,1369900,61.811249
"2015-11-04",72.919998,73.260002,71.209999,71.290001,1347200,60.620785
"2015-11-05",71.099998,71.389999,70,70.660004,1322700,60.08506
"2015-11-06",70.199997,71.309998,70,71.099998,803000,60.459198
"2015-11-09",70.959999,71.110001,68.970001,69.260002,1212900,58.894581
"2015-11-10",69.110001,69.57,67.809998,68.620003,1535700,58.350368
"2015-11-11",68.639999,68.949997,66.839996,67.410004,1792600,57.321449
"2015-11-12",66.739998,67.849998,66.010002,67.419998,1489300,57.329945
"2015-11-13",67.589996,68.940002,67,68.599998,1597700,58.333355
"2015-11-16",68.599998,69.68,68.400002,69.610001,1010000,59.192196
"2015-11-17",69.519997,70.57,69.019997,69.599998,1471000,59.183701
"2015-11-18",69.849998,71.690002,69.690002,71.620003,1293900,60.90139
"2015-11-19",71.5,72.129997,70.529999,70.900002,986800,60.289139
"2015-11-20",71.089996,71.610001,70.779999,71.220001,963800,60.561256
"2015-11-23",71.139999,71.839996,71,71.379997,765300,60.697304
"2015-11-24",71.190002,72.370003,70.75,72.169998,914400,61.369053
"2015-11-25",72.029999,72.300003,70.720001,70.93,974400,60.314655
"2015-11-27",70.790001,71.690002,70.510002,71.260002,296800,60.595268
"2015-11-30",71.300003,72.720001,71.290001,72.650002,1301800,61.777222
"2015-12-01",72.809998,72.949997,70.529999,72.540001,1707700,61.683689
"2015-12-02",72,72.879997,71.389999,71.779999,1013500,61.037441
"2015-12-03",71.910004,72.510002,70.959999,71.139999,1159200,60.493217
"2015-12-04",71.18,73.720001,71.169998,73.309998,1396000,62.338455
"2015-12-07",72.059998,72.75,70.349998,70.900002,1266300,60.289139
"2015-12-08",69.720001,70.540001,68.769997,68.910004,1196900,58.596962
"2015-12-09",68.400002,71.400002,68.400002,70.889999,1700200,60.280636
"2015-12-10",70.290001,70.440002,69.260002,69.410004,999700,59.407631
"2015-12-11",68.160004,69.18,67.339996,67.470001,1483000,57.747181
"2015-12-14",67.089996,67.669998,65.879997,66.699997,1591000,57.088142
"2015-12-15",67.5,67.959999,66.610001,67.220001,1322900,57.533226
"2015-12-16",67.550003,68.529999,66.949997,68.519997,1056600,58.645874
"2015-12-17",68.379997,68.489998,66.760002,66.800003,938100,57.173744
"2015-12-18",66.370003,67.900002,66.139999,66.559998,1781400,56.968319
"2015-12-21",66.839996,67.730003,66.32,66.739998,961700,57.122395
"2015-12-22",66.989998,68.18,66.519997,67.5,991200,57.772865
"2015-12-23",68.160004,69.290001,67.449997,69.25,982900,59.270683
"2015-12-24",69.129997,69.449997,68.790001,68.910004,424500,58.979679
"2015-12-28",68.400002,68.550003,67.699997,68.209999,500800,58.380543
"2015-12-29",68.790001,69.379997,68.489998,69.07,532500,59.116623
"2015-12-30",68.419998,68.709999,67.639999,67.800003,704300,58.029648
"2015-12-31",67.449997,68.25,67.279999,67.510002,565000,57.781433
"2016-01-04",66.5,66.660004,65.120003,66.629997,1415500,57.028236
"2016-01-05",67.129997,68.110001,66.099998,67.110001,1335200,57.439075
"2016-01-06",65.93,66.720001,65.18,65.809998,1458900,56.326408
"2016-01-07",64.529999,65.760002,63.919998,64.739998,1699100,55.410599
"2016-01-08",64.970001,65.730003,63.470001,63.66,1304600,54.486237
"2016-01-11",63.880001,64.18,61.740002,62.25,1510800,53.279427
"2016-01-12",63.099998,63.48,61.439999,63.009998,1002400,53.929897
"2016-01-13",63.580002,63.990002,62.34,62.709999,1187400,53.673134
"2016-01-14",62.889999,64.239998,62.169998,63.959999,1225100,54.743
"2016-01-15",62.25,62.880001,60.709999,61.740002,1525200,52.842915
"2016-01-19",62.59,62.740002,60.310001,61.189999,1433000,52.372169
"2016-01-20",60.049999,61.43,58.849998,60.779999,1433800,52.021248
"2016-01-21",60.700001,62.490002,60.029999,61.25,1491100,52.423527
"2016-01-22",62.689999,63.98,62,62.560001,1134800,53.54475
"2016-01-25",62.130001,62.619999,60.630001,60.759998,1021000,52.004139
"2016-01-26",60.91,62.73,60.630001,62.669998,1522200,53.638893
"2016-01-27",62.220001,63.23,61.43,61.990002,1337400,53.056889
"2016-01-28",63.34,63.779999,62.419998,63.060001,1697400,53.972698
"2016-01-29",57.860001,61.43,56.029999,61.209999,5854600,52.389286
"2016-02-01",58.82,61.380001,58.5,60.459999,2574700,51.747364
"2016-02-02",59.200001,59.459999,58.139999,58.740002,1943700,50.275234
"2016-02-03",59.360001,61.540001,58.07,61.299999,1817600,52.466316
"2016-02-04",61.43,62.509998,61.029999,61.360001,2667600,52.517677
"2016-02-05",60.82,62.099998,60.009998,60.389999,1889300,51.687458
"2016-02-08",59.82,60.27,58.110001,58.77,2043400,50.300907
"2016-02-09",57.740002,59.09,57.09,58.43,2323500,50.009907
"2016-02-10",58.619999,59.779999,57.93,58.650002,1221700,50.198204
"2016-02-11",57.09,58.84,57,58.439999,1231300,50.018463
"2016-02-12",58.869999,60.82,58,60.66,1827500,51.918545
"2016-02-16",61.380001,62.400002,60.599998,62.360001,1479200,53.373569
"2016-02-17",63.07,64.400002,63.009998,63.849998,1147200,54.648846
"2016-02-18",64.099998,64.160004,62.529999,63.459999,926700,54.31506
"2016-02-19",63,63.110001,62.189999,62.400002,1115900,53.407806
"2016-02-22",63.549999,64.559998,63.52,64.519997,849100,55.222294
"2016-02-23",64.040001,64.489998,62.709999,62.919998,838300,53.852867
"2016-02-24",62.110001,63.939999,61.529999,63.860001,869800,54.657417
"2016-02-25",63.860001,64.559998,63.009998,64.540001,1064800,55.239426
"2016-02-26",64.980003,65.769997,64.669998,65.160004,1104800,55.770081
"2016-02-29",65.150002,65.769997,64.139999,64.150002,1316000,54.905617
"2016-03-01",65.160004,66.720001,64.709999,66.480003,1367000,56.89986
