"dates","MET.Open","MET.High","MET.Low","MET.Close","MET.Volume","MET.Adjusted"
"2013-07-29",43.502674,43.663101,43.163994,43.324421,4135804,33.345402
"2013-07-30",43.565063,43.609627,42.709446,42.985741,6384404,33.084717
"2013-07-31",43.065952,43.885918,43.003567,43.155079,10207283,33.215065
"2013-08-01",43.734402,46.033867,43.734402,45.87344,13303778,35.307301
"2013-08-02",45.427807,45.614971,45.053474,45.276291,8238509,34.847691
"2013-08-05",45.098038,45.490196,44.643494,45.035652,5643323,34.662468
"2013-08-06",44.910873,44.910873,44.081997,44.18895,5638499,34.010799
"2013-08-07",43.796791,44.224598,43.395721,44.117645,6896373,34.145302
"2013-08-08",44.429588,44.821747,43.698753,44.349377,7195723,34.32465
"2013-08-09",44.144386,44.509804,43.966133,44.358288,4669203,34.331554
"2013-08-12",43.957218,44.197861,43.5205,43.565063,5513508,33.717628
"2013-08-13",43.734402,44.251335,43.360069,44.153297,7242959,34.172901
"2013-08-14",44.046345,44.376114,43.351158,43.395721,6515791,33.586567
"2013-08-15",43.119431,43.119431,42.486629,42.736183,8240080,33.076111
"2013-08-16",42.593582,43.538322,42.566845,43.030304,6297001,33.303745
"2013-08-19",42.878788,43.155079,42.397503,42.433155,5356428,32.841576
"2013-08-20",42.450981,42.807487,41.987522,42.673798,5552441,33.027828
"2013-08-21",42.522282,43.137257,42.183601,42.629234,7054351,32.993336
"2013-08-22",42.789661,43.645275,42.789661,43.351158,6943721,33.552071
"2013-08-23",43.368984,43.440285,42.843136,43.012478,6267380,33.289948
"2013-08-26",43.074867,43.190731,42.682709,42.709446,5779871,33.055408
"2013-08-27",42.130123,42.192513,40.81105,40.864529,10348206,31.62752
"2013-08-28",40.87344,41.194298,40.570412,40.962566,6822545,31.703394
"2013-08-29",40.962566,41.720142,40.864529,41.390373,4714307,32.0345
"2013-08-30",41.4795,41.5508,40.998219,41.167557,4549934,31.862062
"2013-09-03",41.74688,42.486629,41.515152,41.969696,6917579,32.48288
"2013-09-04",42.789661,43.65419,42.317291,43.119431,8112397,33.372734
"2013-09-05",43.110516,43.627453,43.021389,43.137257,4915370,33.386524
"2013-09-06",43.288769,43.31551,42.201427,42.762924,5230988,33.096809
"2013-09-09",42.789661,43.25312,42.762924,43.199642,5465935,33.434803
"2013-09-10",43.663101,44.367203,43.58289,44.224598,6477643,34.228088
"2013-09-11",44.180035,44.367203,43.814617,44.162209,3957967,34.179802
"2013-09-12",44.206776,44.269161,43.770054,43.92157,4451759,33.993553
"2013-09-13",43.957218,43.966133,43.440285,43.5205,5646689,33.68314
"2013-09-16",43.975044,44.313725,43.645275,43.983955,8115314,34.041836
"2013-09-17",44.046345,44.545456,43.78788,44.456329,5738918,34.407436
"2013-09-18",44.39394,45.26738,43.030304,43.342247,15418748,33.545166
"2013-09-19",43.413548,43.4492,41.773621,41.960785,19305581,32.475983
"2013-09-20",42.299465,42.78075,42.165775,42.326202,15516587,32.758801
"2013-09-23",42.281639,42.602497,42.023174,42.210339,6389453,32.669132
"2013-09-24",42.147949,42.522282,41.755795,41.987522,6855083,32.496674
"2013-09-25",42.005348,42.860962,42.005348,42.64706,8514746,33.00713
"2013-09-26",42.825314,43.083778,42.263817,42.406418,5364619,32.820877
"2013-09-27",42.014259,42.263817,41.711231,42.076649,6575593,32.565659
"2013-09-30",41.532978,42.023174,41.319073,41.844921,9569089,32.386307
"2013-10-01",41.844921,42.397503,41.800358,42.272728,6293298,32.717411
"2013-10-02",41.889484,41.987522,41.390373,41.978611,8089171,32.489777
"2013-10-03",41.853832,41.996433,41.105167,41.818184,6701930,32.365616
"2013-10-04",41.907307,42.540108,41.720142,42.504456,6187830,32.896755
"2013-10-07",42.023174,42.210339,41.568626,41.818184,4186182,32.365616
"2013-10-08",41.764706,41.960785,41.229946,41.399288,6127242,32.041397
"2013-10-09",41.470589,41.541889,40.775402,41.336899,6832195,31.993132
"2013-10-10",42.023174,42.878788,41.996433,42.878788,6052629,33.186481
"2013-10-11",42.727272,43.4492,42.584671,43.440285,5706043,33.621052
"2013-10-14",43.137257,43.573975,42.745098,43.377895,4619611,33.572773
"2013-10-15",43.306595,43.618538,43.048126,43.083778,4411592,33.345139
"2013-10-16",43.529411,44.180035,43.31551,43.939396,5683154,34.007343
"2013-10-17",43.698753,44.18895,43.467022,43.92157,6661538,33.993553
"2013-10-18",44.144386,44.269161,43.502674,44.073086,5644333,34.110809
"2013-10-21",44.135471,44.233513,43.832443,44.18895,3875051,34.200493
"2013-10-22",44.26025,44.39394,43.672012,43.814617,6121295,33.910774
"2013-10-23",43.547237,43.636364,42.736183,43.012478,6504122,33.289948
"2013-10-24",43.039215,43.342247,42.709446,43.288769,6103119,33.50378
"2013-10-25",43.413548,43.725491,43.208557,43.342247,5493312,33.545166
"2013-10-28",43.360069,43.458111,43.003567,43.306595,5267902,33.517582
"2013-10-29",43.422459,43.894833,43.31551,43.850266,5440466,33.938377
"2013-10-30",43.939396,44.028519,43.306595,43.672012,4873519,33.800396
"2013-10-31",42.103386,43.039215,41.889484,42.165775,11442268,32.63464
"2013-11-01",42.263817,42.611408,41.987522,42.174686,7281668,32.641529
"2013-11-04",42.290554,42.843136,42.165775,42.843136,7038082,33.15889
"2013-11-05",42.771835,42.994652,42.522282,42.843136,4976182,33.15889
"2013-11-06",42.789661,43.155079,42.397503,42.745098,6980972,33.273357
"2013-11-07",42.887699,43.529411,42.388592,42.415329,6315065,33.016655
"2013-11-08",42.638145,45.151516,42.42424,44.688057,14018044,34.785778
"2013-11-11",44.563278,44.688057,44.090908,44.474152,5058313,34.619274
"2013-11-12",44.367203,44.500893,43.698753,43.948307,6184240,34.209957
"2013-11-13",43.761143,44.643494,43.573975,44.590019,7627019,34.709473
"2013-11-14",44.848484,45.971481,44.723709,45.802139,12519276,35.653
"2013-11-15",45.677361,46.426025,45.677361,46.354725,8984191,36.083134
"2013-11-18",46.319073,47.254902,46.265598,46.506241,9548108,36.201084
"2013-11-19",46.506241,46.836006,46.247772,46.631016,6574696,36.298218
"2013-11-20",47.228165,47.335117,46.319073,46.381462,6649309,36.103958
"2013-11-21",46.639931,47.201427,46.310162,47.192513,6334588,36.735291
"2013-11-22",47.165775,47.228165,46.657753,46.925133,5573311,36.527145
"2013-11-25",47.192513,47.21925,46.524063,46.737968,6347939,36.381466
"2013-11-26",46.836006,47.183601,46.791443,46.818184,4858597,36.443909
"2013-11-27",46.871658,46.960785,46.461678,46.702316,3627987,36.35371
"2013-11-29",46.711231,46.978611,46.461678,46.515152,2957929,36.208023
"2013-12-02",46.720142,47.308376,46.452763,46.532978,5282713,36.221901
"2013-12-03",46.41711,46.434937,45.508022,45.757576,6393380,35.618309
"2013-12-04",45.686275,46.399288,45.40107,45.695187,6591189,35.569744
"2013-12-05",45.659538,46.016045,45.409981,45.499107,5372248,35.417118
"2013-12-06",46.07843,46.568626,45.802139,46.051693,5825312,35.84726
"2013-12-09",46.247772,46.559715,45.891266,46.07843,8006031,35.868061
"2013-12-10",45.837791,46.408199,45.597149,46.21212,5252980,35.972141
"2013-12-11",46.167557,46.363636,45.713013,45.837791,6599380,35.680744
"2013-12-12",45.81105,46.07843,45.508022,45.623886,5401869,35.514252
"2013-12-13",45.918003,45.962566,45.40107,45.623886,7151291,35.514252
"2013-12-16",45.855614,46.07843,45.668449,45.730839,6845995,35.597507
"2013-12-17",45.766487,45.793224,45.098038,45.222816,7363910,35.202045
"2013-12-18",45.481281,46.372547,44.679146,46.256683,14360254,36.006832
"2013-12-19",46.434937,46.729053,46.096256,46.586452,5943907,36.263519
"2013-12-20",46.5508,47.522282,46.41711,47.344028,11353294,36.85323
"2013-12-23",47.566845,47.834225,47.272728,47.388592,5787500,36.88792
"2013-12-24",47.317291,47.852051,47.308376,47.834225,1955534,37.234795
"2013-12-26",47.878788,48.270947,47.771835,48.146168,4667744,37.477627
"2013-12-27",48.244205,48.413548,47.994652,48.092693,4546120,37.436008
"2013-12-30",48.110516,48.217468,47.540108,47.682709,3730089,37.116867
"2013-12-31",47.950089,48.181816,47.709446,48.057041,3261205,37.408241
"2014-01-02",47.727272,47.745098,47.139038,47.406418,4353136,36.901791
"2014-01-03",48.003567,48.163994,47.57576,47.959003,4131653,37.331932
"2014-01-06",47.673798,48.146168,47.459892,47.754009,6439382,37.172356
"2014-01-07",48.163994,48.333332,47.42424,47.566845,4634309,37.02668
"2014-01-08",47.976826,48.565063,47.700535,48.297684,5713000,37.59557
"2014-01-09",48.342247,48.725491,48.226379,48.618538,5969377,37.845314
"2014-01-10",48.618538,48.752228,47.78075,48.217468,5250736,37.533127
"2014-01-13",48.039215,48.475937,47.139038,47.210339,6719658,36.749161
"2014-01-14",47.709446,47.905525,47.130123,47.762924,4658881,37.179306
"2014-01-15",47.887699,48.484848,47.852051,48.413548,5627167,37.685757
"2014-01-16",48.324421,48.324421,47.549019,47.64706,4382083,37.089115
"2014-01-17",47.664883,47.736183,47.058823,47.201427,5421841,36.742229
"2014-01-21",47.620319,47.64706,46.862743,46.942959,7253281,36.541027
"2014-01-22",46.996433,47.21925,46.639931,46.782532,3928010,36.416157
"2014-01-23",46.452763,46.452763,45.588234,45.837791,6525889,35.680744
"2014-01-24",45.436722,45.481281,44.081997,44.12656,10481500,34.348701
"2014-01-27",44.12656,44.340462,43.083778,43.600712,12445448,33.939381
"2014-01-28",43.975044,44.509804,43.930481,44.233513,5661612,34.431957
"2014-01-29",43.716579,44.233513,43.440285,43.538322,5211241,33.89082
"2014-01-30",43.939396,44.545456,43.868092,44.367203,4407889,34.536034
"2014-01-31",43.502674,44.286987,43.262032,43.716579,6838253,34.029575
"2014-02-03",43.725491,43.823528,41.871658,41.942959,10782196,32.648964
"2014-02-04",42.112301,42.878788,41.996433,42.584671,7024618,33.343323
"2014-02-05",42.477718,42.64706,41.942959,42.495544,6380029,33.273544
"2014-02-06",42.673798,43.31551,42.254902,43.306595,7504609,33.908588
"2014-02-07",43.591801,43.814617,43.101604,43.770054,6321572,34.271461
"2014-02-10",43.743317,43.78788,43.030304,43.279858,5116432,33.887653
"2014-02-11",43.244205,44.500893,43.235294,44.349377,8947726,34.725063
"2014-02-12",44.509804,45.142601,44.117645,44.456329,7368398,34.808815
"2014-02-13",44.456329,44.607841,43.538322,44.572193,7433587,34.899532
"2014-02-14",44.447414,45.053474,44.242424,44.910873,4976519,35.164707
"2014-02-18",44.901962,45.614971,44.848484,45.516933,8120699,35.639252
"2014-02-19",45.47237,46.131908,45.106953,45.240643,8287541,35.422916
"2014-02-20",45.311943,45.445633,44.634583,45.196079,6175488,35.388035
"2014-02-21",45.196079,45.463459,45.017826,45.026737,5115871,35.25544
"2014-02-24",45.026737,45.588234,44.982174,45.33868,6239779,35.49968
"2014-02-25",45.294117,45.311943,44.812836,45.035652,4725191,35.262417
"2014-02-26",43.975044,45.035652,43.975044,44.536541,7411371,34.87162
"2014-02-27",44.474152,45.035652,43.948307,45.035652,8605067,35.262417
"2014-02-28",45.008911,45.802139,44.830662,45.160427,11120815,35.360115
"2014-03-03",44.474152,44.848484,44.26025,44.625668,6832531,34.941399
"2014-03-04",45.454544,45.784313,45.258469,45.623886,6701818,35.723
"2014-03-05",45.579323,46.61319,45.481281,46.426025,6894578,36.351059
"2014-03-06",46.693405,47.032085,46.657753,46.675579,6128140,36.546459
"2014-03-07",47.156864,47.78075,47.103386,47.370766,6399776,37.090782
"2014-03-10",47.745098,47.896614,47.237076,47.557934,7499560,37.237339
"2014-03-11",47.655972,47.700535,47.058823,47.21925,6230354,36.972145
"2014-03-12",46.862743,46.960785,46.488415,46.960785,8155706,36.769775
"2014-03-13",47.147949,47.308376,46.051693,46.114082,6134984,36.106812
"2014-03-14",45.989304,46.363636,45.802139,46.087345,4653495,36.085884
"2014-03-17",46.604279,46.844921,46.033867,46.194298,5583072,36.169617
"2014-03-18",46.274509,46.720142,46.167557,46.657753,4871724,36.532505
"2014-03-19",46.702316,47.57576,46.631016,47.326202,9134539,37.055893
"2014-03-20",47.263817,48.101604,47.228165,47.816399,6230578,37.439709
"2014-03-21",48.297684,48.440285,47.557934,47.611408,9238099,37.279209
"2014-03-24",47.887699,48.163994,47.344028,47.691624,5792213,37.34201
"2014-03-25",48.413548,48.573975,47.64706,48.368984,8638951,37.872379
"2014-03-26",48.636364,48.841354,47.638145,47.754009,8202942,37.390854
"2014-03-27",47.566845,47.629234,46.488415,46.666668,6649533,36.539474
"2014-03-28",46.791443,47.192513,46.434937,46.844921,5317046,36.679054
"2014-03-31",47.174686,47.513371,46.934048,47.058823,5900261,36.846539
"2014-04-01",48.511585,48.511585,47.42424,47.629234,6656602,37.293144
"2014-04-02",47.691624,48.155079,47.477718,47.807487,6552031,37.432732
"2014-04-03",47.843136,48.146168,47.593582,48.057041,6235739,37.628128
"2014-04-04",48.404636,48.529411,47.023174,47.094475,6407518,36.874462
"2014-04-07",47.014259,47.049911,45.508022,45.784313,11487148,35.848606
"2014-04-08",45.623886,46.238857,45.20499,46.087345,9167413,36.085884
"2014-04-09",46.274509,46.68449,45.623886,46.666668,5279795,36.539474
"2014-04-10",46.693405,46.737968,44.893047,44.893047,8228299,35.150757
"2014-04-11",44.545456,44.893047,43.805702,43.841354,11843047,34.327293
"2014-04-14",44.402851,44.777184,43.4492,44.001781,9413804,34.4529
"2014-04-15",44.162209,44.652405,43.618538,44.456329,6744454,34.808815
"2014-04-16",44.875221,45.062389,44.322639,45.053474,6231027,35.276375
"2014-04-17",45,45.989304,44.928699,45.632797,5983514,35.729977
"2014-04-21",45.20499,45.668449,45.20499,45.588234,5084119,35.695099
"2014-04-22",45.579323,46.452763,45.427807,46.256683,7071742,36.218472
"2014-04-23",46.185383,46.541889,46.158646,46.265598,4753016,36.225449
"2014-04-24",46.506241,46.622105,45.828876,46.301247,5468852,36.253361
"2014-04-25",46.21212,46.265598,45.303028,45.53476,6592087,35.653214
"2014-04-28",45.864529,45.918003,44.723709,45.418896,9517702,35.5625
"2014-04-29",45.802139,46.265598,45.623886,46.203209,6233271,36.176594
"2014-04-30",46.203209,46.880569,45.837791,46.657753,6194338,36.532505
"2014-05-01",45.525848,46.452763,45.383244,45.962566,9712705,35.988186
"2014-05-02",46.185383,46.764706,45.81105,46.247772,7758967,36.211494
"2014-05-05",45.891266,46.14082,45.588234,45.926914,3374191,35.960258
"2014-05-06",45.766487,45.793224,44.483067,44.509804,9087527,34.850677
"2014-05-07",44.429588,45,44.233513,44.652405,7222314,35.209095
"2014-05-08",44.634583,46.024956,44.625668,45.989304,12455883,36.26326
"2014-05-09",45.837791,45.962566,45.347595,45.721924,6404152,36.052425
"2014-05-12",46.016045,46.41711,45.855614,46.363636,6642016,36.558422
"2014-05-13",46.443851,46.541889,46.024956,46.363636,5301674,36.558422
"2014-05-14",46.185383,46.203209,45.231728,45.383244,7943984,35.785381
"2014-05-15",45.142601,45.169338,43.725491,44.171124,12949002,34.829597
"2014-05-16",44.304813,44.376114,43.725491,44.064171,8661391,34.745266
"2014-05-19",44.090908,44.52763,43.939396,44.491978,4542641,35.082596
"2014-05-20",44.420677,44.518719,43.894833,44.153297,5229530,34.815536
"2014-05-21",44.429588,44.973263,44.349377,44.759357,4190670,35.293423
"2014-05-22",44.73262,45.20499,44.625668,45.080215,4106632,35.546432
"2014-05-23",45.160427,45.303028,44.991089,45.240643,3752192,35.672924
"2014-05-27",45.320854,46.336899,45.276291,45.953655,7499336,36.235153
"2014-05-28",45.855614,45.909092,45.374332,45.463459,5999222,35.848629
"2014-05-29",45.775402,45.855614,44.955437,45.294117,5699648,35.715096
"2014-05-30",45.20499,45.588234,45.098038,45.392159,4863646,35.792416
"2014-06-02",45.632797,46.301247,45.47237,46.158646,5316821,36.396797
"2014-06-03",46.051693,47.504456,45.998219,47.42424,10464109,37.394718
"2014-06-04",47.584671,48.957218,47.513371,48.823528,16860855,38.498081
"2014-06-05",49.010696,49.26025,48.333332,48.5205,8761249,38.259151
"2014-06-06",48.556149,49.001781,48.458111,48.841354,6341768,38.51215
"2014-06-09",48.734402,49.206776,48.413548,48.716579,6458793,38.413765
"2014-06-10",49.376114,49.376114,48.770054,49.064171,7271345,38.687836
"2014-06-11",48.832443,49.206776,48.689838,48.903744,4900672,38.56134
"2014-06-12",48.92157,49.12656,48.235294,48.422459,5573311,38.181847
"2014-06-13",48.529411,48.832443,48.297684,48.547237,4395098,38.280235
"2014-06-16",48.368984,48.672012,48.199642,48.5205,4345955,38.259151
"2014-06-17",48.440285,50.20499,48.440285,50.044563,10488456,39.460896
"2014-06-18",49.786095,50.445633,49.643494,50.392159,8639400,39.734978
"2014-06-19",50.454544,50.454544,50.017826,50.160427,6542045,39.552261
"2014-06-20",50.320854,50.686275,50.13369,50.311943,7857927,39.67173
"2014-06-23",50.311943,50.588234,50.044563,50.40107,5492863,39.742004
"2014-06-24",49.955437,50.632797,49.830662,49.955437,5400410,39.390614
"2014-06-25",49.777184,49.884136,49.26025,49.839573,5859196,39.299255
"2014-06-26",49.634583,49.688057,48.796791,49.634583,5147512,39.137627
"2014-06-27",49.572193,49.688057,49.046345,49.509804,6969976,39.039238
"2014-06-30",49.215687,49.73262,49.153297,49.518719,4658432,39.046257
"2014-07-01",49.545456,50.47237,49.545456,50.071301,4651027,39.481972
"2014-07-02",50.044563,50.686275,49.901962,50,4270556,39.425762
"2014-07-03",50.53476,51.310162,50.53476,50.998219,5142014,40.21286
"2014-07-07",50.793224,50.837791,50.187164,50.463459,3583892,39.79121
"2014-07-08",50.454544,50.454544,49.741531,49.901962,5153234,39.348461
"2014-07-09",50.240643,50.588234,50.053474,50.222816,4443344,39.601452
"2014-07-10",49.046345,49.652405,48.725491,49.420677,5646016,38.968956
"2014-07-11",49.269161,49.848484,49.117645,49.679146,4767827,39.17276
"2014-07-14",50.329769,50.570412,49.839573,50.035652,10350562,39.453873
"2014-07-15",50.240643,50.499107,49.616756,50.035652,4786228,39.453873
"2014-07-16",50.463459,50.53476,49.679146,49.875221,3838362,39.327366
"2014-07-17",49.518719,50.151516,48.850266,49.037434,7247783,38.666763
"2014-07-18",49.385029,49.848484,48.983955,49.759357,4562052,39.236004
"2014-07-21",49.563278,49.741531,49.153297,49.474152,3492449,39.011116
"2014-07-22",49.679146,49.777184,48.58289,49.46524,7249691,39.004093
"2014-07-23",49.563278,49.625668,48.957218,49.269161,4008794,38.849491
"2014-07-24",49.402851,49.438503,48.939396,49.153297,6673656,38.758118
"2014-07-25",49.144386,49.367203,48.5205,48.796791,5512947,38.477001
"2014-07-28",48.734402,48.948307,48.048126,48.850266,5857064,38.519169
"2014-07-29",48.78788,48.966133,48.155079,48.208557,5935492,38.013172
"2014-07-30",48.333332,48.885918,48.181816,48.5205,8190376,38.259151
"2014-07-31",47.932262,48.146168,46.702316,46.880569,11244460,36.966034
"2014-08-01",46.61319,46.969696,46.167557,46.461678,7595603,36.635735
"2014-08-04",46.631016,46.818184,46.158646,46.68449,6931492,36.81142
"2014-08-05",46.381462,46.524063,45.87344,46.051693,9246065,36.312458
"2014-08-06",45.499107,45.962566,45.409981,45.748665,7116397,36.319538
"2014-08-07",46.07843,46.399288,45.374332,45.525848,7044589,36.142647
"2014-08-08",45.561497,46.105167,45.285206,46.07843,5790081,36.581337
"2014-08-11",46.292336,46.336899,45.900177,46.122993,8715584,36.616711
"2014-08-12",45.784313,46.586452,45.784313,46.488415,5070879,36.906818
"2014-08-13",46.827095,46.969696,46.488415,46.737968,5403103,37.104939
"2014-08-14",46.782532,47.201427,46.764706,47.174686,4303319,37.451649
"2014-08-15",47.281639,47.442066,46.283421,46.773621,4375127,37.133244
"2014-08-18",47.147949,47.745098,47.040997,47.673798,5579033,37.847885
"2014-08-19",47.78075,48.065952,47.477718,47.798573,6102109,37.946934
"2014-08-20",47.682709,48.021389,47.557934,47.860962,3667706,37.996475
"2014-08-21",47.843136,48.279858,47.42424,48.074867,6607458,38.16629
"2014-08-22",47.896614,48.288769,47.682709,47.762924,4551730,37.91864
"2014-08-25",48.048126,48.484848,47.91444,48.342247,4112803,38.378559
"2014-08-26",48.360069,48.636364,48.279858,48.609627,3721786,38.590828
"2014-08-27",48.663101,49.010696,48.573975,48.778965,6008871,38.725269
"2014-08-28",48.38681,48.609627,47.852051,48.475937,4780281,38.484688
"2014-08-29",48.573975,48.85918,48.404636,48.78788,4564857,38.732346
"2014-09-02",48.912655,49.572193,48.894833,49.322639,7127617,39.156895
"2014-09-03",49.590019,49.705883,49.117645,49.180035,4756607,39.043682
"2014-09-04",49.278076,49.73262,49.278076,49.39394,7159482,39.213493
"2014-09-05",49.153297,49.349377,48.796791,49.251335,5847303,39.100281
"2014-09-08",49.197861,49.491978,48.680927,48.877007,4375800,38.803112
"2014-09-09",48.850266,48.877007,48.279858,48.38681,5337466,38.41394
"2014-09-10",48.58289,49.117645,48.538322,48.752228,3598254,38.704041
"2014-09-11",48.342247,48.939396,48.342247,48.761143,4023380,38.711117
"2014-09-12",48.912655,49.52763,48.832443,49.438503,7081391,39.248875
"2014-09-15",49.420677,49.420677,48.823528,49.073086,4454677,38.958771
"2014-09-16",48.78788,49.491978,48.778965,49.242424,3684536,39.093212
"2014-09-17",49.39394,49.634583,48.868092,49.269161,6284434,39.114441
"2014-09-18",49.643494,50.222816,49.500893,49.812836,8071444,39.546051
"2014-09-19",50.098038,50.436722,49.670231,49.884136,7408454,39.602654
"2014-09-22",49.741531,49.821747,49.197861,49.215687,4794979,39.071983
"2014-09-23",49.081997,49.474152,48.672012,48.796791,5290454,38.739414
"2014-09-24",48.823528,49.483067,48.716579,49.420677,3970421,39.234722
"2014-09-25",49.286987,49.286987,48.199642,48.217468,5938970,38.279507
"2014-09-26",48.38681,48.573975,48.003567,48.306595,5440354,38.350254
"2014-09-29",47.727272,48.351158,47.299465,48.048126,5839337,38.145065
"2014-09-30",48.199642,48.565063,47.852051,47.878788,6018745,38.010624
"2014-10-01",47.673798,47.718361,46.426025,46.541889,7835038,36.949276
"2014-10-02",46.604279,47.08556,46.238857,46.836006,5886124,37.182777
"2014-10-03",47.281639,47.789661,47.174686,47.540108,5155366,37.741753
"2014-10-06",47.64706,47.843136,47.032085,47.228165,4940166,37.494106
"2014-10-07",46.809269,47.040997,45.846703,45.87344,6275234,36.418594
"2014-10-08",45.597149,46.336899,45.294117,46.319073,9683197,36.772381
"2014-10-09",46.203209,46.319073,44.705883,44.875221,11378763,35.626114
"2014-10-10",44.821747,44.991089,44.313725,44.322639,10305009,35.187424
"2014-10-13",44.340462,44.714794,43.573975,43.645275,10068043,34.649666
"2014-10-14",43.850266,44.180035,43.440285,43.573975,11343420,34.593056
"2014-10-15",42.798573,42.798573,41.131908,42.522282,21619145,33.758137
"2014-10-16",42.397503,43.208557,41.818184,42.655972,17690462,33.864273
"2014-10-17",43.235294,43.796791,43.048126,43.547237,9019982,34.571835
"2014-10-20",43.38681,43.877007,43.128342,43.805702,5550983,34.777039
"2014-10-21",44.269161,45.044563,44.233513,44.973263,8149871,35.703953
"2014-10-22",44.928699,45.178253,44.500893,44.518719,6172234,35.343098
"2014-10-23",45.160427,45.499107,44.830662,44.928699,6314616,35.668568
"2014-10-24",44.928699,45.347595,44.750446,45.26738,7117070,35.93745
"2014-10-27",45.071301,46.016045,44.812836,45.882355,8147627,36.425671
"2014-10-28",46.274509,46.559715,45.962566,46.470589,6502102,36.892654
"2014-10-29",46.559715,46.853832,46.176472,46.622105,7138164,37.012951
"2014-10-30",47.281639,47.433155,46.604279,47.245991,5883095,37.508259
"2014-10-31",48.083778,48.404636,47.754009,48.342247,7725868,38.378559
"2014-11-03",48.591801,48.645275,48.190731,48.395721,5812184,38.421013
"2014-11-04",47.78075,48.538322,47.691624,48.270947,5243443,38.321949
"2014-11-05",48.484848,48.609627,48.101604,48.5205,6211729,38.77063
"2014-11-06",48.404636,48.529411,47.789661,48.306595,6642913,38.599705
"2014-11-07",48.342247,48.689838,48.048126,48.672012,5446749,38.891689
"2014-11-10",48.591801,48.939396,48.467022,48.903744,5446749,39.076859
"2014-11-11",48.78788,49.18895,48.716579,49.162209,4315885,39.283382
"2014-11-12",48.716579,49.162209,48.689838,49.117645,4108876,39.24778
"2014-11-13",49.197861,49.197861,48.324421,48.618538,8264428,38.848961
"2014-11-14",48.4492,48.912655,48.4492,48.600712,6109066,38.834713
"2014-11-17",48.573975,48.796791,48.297684,48.565063,6358711,38.806225
"2014-11-18",48.689838,49.064171,48.573975,48.823528,4661125,39.012753
"2014-11-19",48.672012,48.957218,48.529411,48.85918,3995330,39.041256
"2014-11-20",48.31551,48.894833,48.092693,48.841354,5346554,39.027008
"2014-11-21",49.52763,49.910873,49.358288,49.741531,9215996,39.746296
"2014-11-24",49.910873,50.20499,49.812836,50.160427,5554798,40.081024
"2014-11-25",50.347595,50.445633,49.625668,49.73262,6798310,39.739185
"2014-11-26",49.901962,49.946526,49.509804,49.79501,3105247,39.789024
"2014-11-28",49.786095,50.13369,49.456329,49.563278,2279455,39.603863
"2014-12-01",49.153297,49.26025,48.270947,48.484848,7905724,38.74213
"2014-12-02",48.752228,49.18895,48.707664,49.090908,4088231,39.226406
