"dates","MCK.Open","MCK.High","MCK.Low","MCK.Close","MCK.Volume","MCK.Adjusted"
"2014-08-08",186.860001,189.979996,186.330002,189.830002,964100,179.144623
"2014-08-11",190.119995,192.559998,190.110001,191.289993,9e+05,180.522369
"2014-08-12",190.020004,191.259995,187.880005,188.169998,1264200,177.578049
"2014-08-13",189.529999,190.580002,188.820007,189.75,824200,179.069077
"2014-08-14",190.419998,192.309998,190.419998,192.139999,810000,181.324539
"2014-08-15",192.740005,193.490005,189.779999,191.149994,855400,180.390244
"2014-08-18",191.580002,192.550003,190.690002,192.119995,591200,181.305649
"2014-08-19",192.179993,194.580002,192.039993,194.190002,722900,183.259171
"2014-08-20",193.699997,194.5,193,193.589996,481800,182.692963
"2014-08-21",193.860001,194.419998,192.949997,193.449997,693800,182.560837
"2014-08-22",193.559998,193.940002,191.630005,192,963400,181.192429
"2014-08-25",193.110001,194.699997,192.070007,193.910004,697100,182.994965
"2014-08-26",193.809998,194.25,193.009995,193.770004,564600,182.862823
"2014-08-27",194.110001,194.110001,191.419998,192.039993,622900,181.230194
"2014-08-28",191.330002,193.380005,191.330002,193.050003,590500,182.411331
"2014-08-29",193.990005,195.110001,192.970001,195.029999,807300,184.282166
"2014-09-02",195,195.320007,193.020004,195.309998,839300,184.546738
"2014-09-03",196.880005,197.130005,194.279999,194.979996,619300,184.23497
"2014-09-04",195.399994,197,194.830002,195.660004,988600,184.877426
"2014-09-05",195.550003,198.339996,195.119995,198.339996,997100,187.40976
"2014-09-08",198.399994,200,198.25,199.630005,864100,188.628693
"2014-09-09",199.600006,199.979996,196.279999,196.490005,903500,185.661743
"2014-09-10",197.240005,197.240005,195.179993,195.529999,699000,184.754669
"2014-09-11",195.149994,195.550003,193.020004,193.669998,1034400,182.997101
"2014-09-12",194,194.380005,191.949997,192.460007,1113000,181.853851
"2014-09-15",193.100006,193.240005,191.009995,191.779999,636900,181.211304
"2014-09-16",191.479996,195.460007,190.300003,195.300003,1047100,184.537308
"2014-09-17",195.300003,196.179993,193.949997,195.539993,723800,184.764069
"2014-09-18",195.610001,197,195.009995,196,562600,185.19873
"2014-09-19",197.339996,197.600006,195.679993,195.789993,991700,185.000351
"2014-09-22",194.839996,195.300003,193.25,194.309998,631900,183.601822
"2014-09-23",196.050003,196.050003,193.210007,194.690002,850900,183.960907
"2014-09-24",195.100006,197.460007,194.660004,197.289993,1032600,186.417603
"2014-09-25",196.520004,196.75,193.550003,194.009995,625200,183.31842
"2014-09-26",194.160004,195.320007,193.160004,194.800003,640800,184.064865
"2014-09-29",193.910004,196.839996,193.619995,196.520004,1024200,185.690094
"2014-09-30",196.5,197.339996,194.350006,194.669998,812200,183.942032
"2014-10-01",194.919998,194.990005,191.949997,192.570007,734800,181.957764
"2014-10-02",192.789993,196.220001,192.410004,194.850006,954400,184.112122
"2014-10-03",196.330002,200.919998,195.520004,199.600006,1231100,188.600327
"2014-10-06",200.050003,200.300003,196.029999,196.619995,1069600,185.784576
"2014-10-07",195.050003,195.979996,193.619995,193.660004,767900,182.987671
"2014-10-08",194.880005,199.820007,194.350006,199.729996,1128100,188.723145
"2014-10-09",199.589996,199.970001,195.759995,195.820007,1235000,185.028641
"2014-10-10",195.919998,198.240005,193.949997,193.970001,1401400,183.28064
"2014-10-13",194.020004,194.020004,189.610001,189.669998,1191200,179.21759
"2014-10-14",189.990005,190.970001,185.889999,188.619995,1369000,178.225433
"2014-10-15",186.410004,187.089996,178.279999,185.020004,2306400,174.823822
"2014-10-16",181.660004,187.389999,181.559998,185.320007,1616400,175.107254
"2014-10-17",188.130005,192.289993,187.509995,191.229996,1290700,180.691589
"2014-10-20",190.309998,193.259995,190.309998,193.089996,917900,182.449127
"2014-10-21",194.75,198.050003,194.75,196.929993,1405100,186.077469
"2014-10-22",197.399994,197.889999,195.369995,195.570007,793300,184.792435
"2014-10-23",198.149994,199.929993,197.300003,198.75,984900,187.79715
"2014-10-24",198.600006,201.350006,198.029999,200.830002,775400,189.762573
"2014-10-27",201.410004,203.360001,200.830002,202.699997,1576000,191.529495
"2014-10-28",202.509995,204.830002,198.759995,201.199997,2016600,190.112167
"2014-10-29",196.029999,201.830002,195,198.449997,2307400,187.513687
"2014-10-30",198.690002,204.289993,197.820007,203.479996,1262900,192.26651
"2014-10-31",206.589996,206.910004,203.190002,203.410004,1446000,192.200378
"2014-11-03",204,204.949997,202.679993,203.389999,848300,192.181442
"2014-11-04",203.449997,204.529999,201.649994,203.350006,697700,192.143661
"2014-11-05",204.979996,205.949997,200.490005,201.600006,1182400,190.490143
"2014-11-06",202.089996,203.169998,200.449997,202.660004,669000,191.491745
"2014-11-07",202.050003,202.169998,198.190002,199.320007,931700,188.335785
"2014-11-10",199.960007,201.699997,198.160004,201.279999,712100,190.187759
"2014-11-11",201.330002,203.149994,200.160004,203.119995,895400,191.926346
"2014-11-12",202.350006,203.759995,201.460007,203.130005,894900,191.935837
"2014-11-13",202.669998,205,202.669998,204.820007,867400,193.532684
"2014-11-14",204.139999,205.320007,203.160004,205.25,995200,193.938995
"2014-11-17",204.050003,205.839996,203.300003,204.380005,901200,193.116913
"2014-11-18",204.380005,208,203.529999,207.990005,1297300,196.528
"2014-11-19",207.029999,208,204.929993,206.270004,899400,194.902786
"2014-11-20",204.720001,207.149994,203.639999,205,854300,193.702759
"2014-11-21",206.429993,207.820007,204.089996,205.169998,768500,193.863403
"2014-11-24",205.570007,209.839996,205.559998,209.720001,1198400,198.162643
"2014-11-25",209.380005,209.449997,207.690002,208.940002,779500,197.425613
"2014-11-26",208.940002,209.300003,207.050003,208.240005,714200,196.990479
"2014-11-28",208.380005,211.25,208.279999,210.759995,490000,199.374374
"2014-12-01",210.360001,210.360001,207.740005,208.800003,855500,197.520187
"2014-12-02",208.539993,211.330002,208.5,210.710007,954100,199.327087
"2014-12-03",210.610001,211.919998,209.789993,211.5,711400,200.074356
"2014-12-04",211.729996,212.75,209.899994,211.820007,597600,200.37706
"2014-12-05",212,212.899994,210.899994,212.630005,557000,201.143326
"2014-12-08",212.720001,214.369995,211.470001,212.779999,1007400,201.285248
"2014-12-09",210.070007,212.779999,208.360001,210.289993,1645900,198.929718
"2014-12-10",210.759995,211.389999,207.929993,208.119995,908400,196.876968
"2014-12-11",209.440002,212.110001,209.009995,209.589996,730200,198.267532
"2014-12-12",208.850006,209.580002,205.300003,205.330002,840600,194.237701
"2014-12-15",205.800003,208.110001,204.800003,206.399994,957100,195.249863
"2014-12-16",205.410004,208.100006,201.309998,201.419998,1248200,190.538879
"2014-12-17",202.240005,206.429993,202.009995,205.279999,1058900,194.190384
"2014-12-18",207.75,211.970001,207.080002,211.970001,1062600,200.519012
"2014-12-19",213.130005,214.25,209.669998,211.119995,1533700,199.714874
"2014-12-22",211.470001,213.190002,210.320007,211.600006,714700,200.168991
"2014-12-23",211.779999,212.800003,208.75,209.210007,997300,197.908081
"2014-12-24",209.440002,210.820007,208.839996,209.789993,325900,198.456711
"2014-12-26",210,211.479996,209.910004,210.149994,336600,198.797272
"2014-12-29",209.210007,211.199997,209.169998,210.179993,476900,198.825638
"2014-12-30",210.300003,211.380005,209.440002,209.610001,669200,198.286469
"2014-12-31",210.529999,211.350006,207.389999,207.580002,684200,196.366119
"2015-01-02",209.059998,209.929993,205.720001,207.199997,787500,196.006668
"2015-01-05",206.350006,210.229996,206.050003,208.899994,1260800,197.614822
"2015-01-06",209,212,206.830002,208.419998,1195400,197.160751
"2015-01-07",210.210007,215.190002,209.449997,214.75,1163200,203.148773
"2015-01-08",216.199997,218.050003,215.009995,217.199997,1665200,205.466415
"2015-01-09",217.479996,218.139999,216.259995,216.669998,741000,204.965073
"2015-01-12",217.75,217.929993,213.850006,214.660004,720800,203.06366
"2015-01-13",217.179993,218.240005,213,214.649994,900100,203.05423
"2015-01-14",213.139999,215.320007,212.5,213.529999,730200,201.994659
"2015-01-15",213.630005,214.309998,211.210007,211.300003,973300,199.885208
"2015-01-16",210.520004,214.229996,209.119995,213.979996,921900,202.420364
"2015-01-20",216.059998,216.059998,212.139999,214.869995,862000,203.262344
"2015-01-21",213.759995,216.169998,213.440002,215.229996,751400,203.602859
"2015-01-22",215,219,213.190002,218.889999,942600,207.065125
"2015-01-23",218.860001,219.679993,217.470001,217.669998,613900,205.911057
"2015-01-26",217.110001,219.050003,215.759995,218.940002,690300,207.112411
"2015-01-27",217.649994,219.070007,215.699997,217.710007,749100,205.948898
"2015-01-28",219.059998,222.929993,217.610001,217.940002,1910500,206.166443
"2015-01-29",217.550003,219.75,216.350006,219.529999,1112600,207.670532
"2015-01-30",218.649994,219.139999,212.220001,212.649994,1352300,201.162186
"2015-02-02",212.830002,214.899994,210.630005,214.830002,1069900,203.224487
"2015-02-03",215.25,216.110001,209,213.130005,1707300,201.616302
"2015-02-04",212.429993,213.779999,210.660004,210.839996,1683800,199.450012
"2015-02-05",212.470001,217.289993,212.339996,215.860001,2398800,204.198868
"2015-02-06",220.979996,225.059998,218.75,222.759995,2099300,210.726013
"2015-02-09",221.020004,221.220001,215.779999,218.259995,1764900,206.469193
"2015-02-10",220.080002,222.910004,218.979996,222.449997,1234100,210.4328
"2015-02-11",221.630005,225,221.330002,223.729996,1032000,211.643707
"2015-02-12",225,225,222.949997,224.770004,680600,212.627518
"2015-02-13",223.759995,224.979996,222.580002,224.889999,583900,212.741013
"2015-02-17",224.710007,226.789993,224.330002,226.050003,1048400,213.838348
"2015-02-18",225.839996,226.490005,224.009995,225.639999,630200,213.450455
"2015-02-19",225.270004,227.029999,224.25,225.350006,650400,213.176178
"2015-02-20",224.940002,229.300003,224.600006,229.160004,825900,216.780334
"2015-02-23",229.5,230.320007,228.559998,229.820007,860000,217.404709
"2015-02-24",229.820007,231.029999,229.160004,230.199997,867800,217.764145
"2015-02-25",230.649994,231.550003,229.509995,229.600006,840000,217.196564
"2015-02-26",228.960007,231.229996,228.5,229.460007,1379000,217.29126
"2015-02-27",229.149994,231.139999,228.350006,228.699997,657000,216.571533
"2015-03-02",228.699997,230.389999,227.630005,228.220001,1134200,216.117004
"2015-03-03",228.669998,228.929993,225.600006,227.690002,788600,215.615097
"2015-03-04",227.350006,228.460007,224.880005,227.669998,816000,215.596176
"2015-03-05",228.740005,230.020004,227.929993,229.199997,614500,217.045044
"2015-03-06",228.740005,228.740005,224.089996,224.600006,1072300,212.689026
"2015-03-09",225,225.889999,222.589996,225.350006,793100,213.399231
"2015-03-10",223.429993,223.869995,218,220.850006,1094500,209.137863
"2015-03-11",221.449997,223,220.740005,222.179993,765800,210.397339
"2015-03-12",223.389999,225.339996,223.320007,225.080002,559600,213.143555
"2015-03-13",224.699997,226.289993,223.130005,224.639999,539100,212.726868
"2015-03-16",226.360001,230.119995,225.679993,229.539993,825500,217.36702
"2015-03-17",228.050003,228.869995,226.190002,228.199997,557700,216.098068
"2015-03-18",227.520004,229.580002,226.199997,228.940002,1102400,216.798813
"2015-03-19",228.720001,228.949997,224.369995,225.75,1549900,213.778015
"2015-03-20",228.119995,230.210007,226.149994,229.940002,1292700,217.745789
"2015-03-23",230.220001,232.690002,229.259995,230.259995,927800,218.048843
"2015-03-24",229.880005,231.270004,228.300003,228.399994,667600,216.287491
"2015-03-25",228.259995,230.229996,225.520004,225.520004,956800,213.560226
"2015-03-26",225.139999,229.220001,223.619995,226.050003,1297000,214.062088
"2015-03-27",225.589996,227.860001,225.100006,226.110001,814100,214.118896
"2015-03-30",228,229.5,226.789993,229.139999,539300,216.98822
"2015-03-31",228.300003,230.289993,226.199997,226.199997,769900,214.204132
"2015-04-01",226.029999,226.509995,221.259995,222.710007,1224800,210.899231
"2015-04-02",222.600006,224.919998,222.059998,223.520004,736200,211.666275
"2015-04-06",222.020004,225.699997,222.020004,224.429993,793600,212.528
"2015-04-07",225.139999,225.869995,221.619995,221.839996,813900,210.075394
"2015-04-08",221.630005,222.520004,219.509995,222.490005,1483000,210.690887
"2015-04-09",222.570007,224.479996,221.679993,223.279999,1142000,211.438995
"2015-04-10",222.960007,224.899994,222.669998,224.339996,701700,212.442764
"2015-04-13",224.429993,226.740005,223.949997,223.970001,834500,212.092377
"2015-04-14",224.190002,226.259995,222.490005,226.009995,949200,214.024185
"2015-04-15",226.559998,227.880005,225.240005,225.660004,711900,213.692795
"2015-04-16",226,227.610001,224.860001,226.570007,835500,214.554535
"2015-04-17",225.149994,228.410004,223.360001,228.029999,1454400,215.937119
"2015-04-20",229.020004,231.429993,228.5,229.229996,1107800,217.073456
"2015-04-21",230.75,231.639999,229.919998,231.289993,937300,219.024216
"2015-04-22",231.229996,231.899994,230.369995,231.270004,801700,219.005264
"2015-04-23",229.649994,230.259995,227.449997,229.110001,1635200,216.959839
"2015-04-24",229.210007,230.570007,227.789993,229.199997,808600,217.045044
"2015-04-27",230.559998,230.800003,226.800003,227.169998,912000,215.122711
"2015-04-28",226.880005,228.600006,224.199997,228.520004,852100,216.401138
"2015-04-29",227,228.970001,224.850006,225.399994,1268200,213.446579
"2015-04-30",225.720001,228.699997,222.720001,223.399994,1317300,211.552612
"2015-05-01",224.330002,225.5,222.419998,224.940002,889500,213.010941
"2015-05-04",225.410004,227.130005,225.029999,225.899994,643800,213.920059
"2015-05-05",225.240005,225.789993,222.240005,222.779999,838300,210.9655
"2015-05-06",222.470001,223.929993,221.039993,222.899994,918200,211.079147
"2015-05-07",223.100006,224.919998,222.490005,223.820007,798000,211.950378
"2015-05-08",226.070007,229.570007,225.279999,229.080002,1061900,216.931412
"2015-05-11",228.860001,230.330002,227.669998,228.539993,821700,216.420029
"2015-05-12",227.669998,230.029999,226.130005,229.550003,1448800,217.376511
"2015-05-13",232.970001,236,231.770004,232.380005,2055500,220.056427
"2015-05-14",234.050003,239.580002,233.820007,239.479996,1462700,226.779892
"2015-05-15",239.399994,240.899994,239.139999,239.929993,955800,227.205994
"2015-05-18",240.440002,242.889999,239.970001,242.75,1012600,229.876495
"2015-05-19",243.610001,243.610001,242,242.600006,828500,229.734406
"2015-05-20",242.350006,243.440002,240.990005,241.800003,765400,228.976837
"2015-05-21",241.009995,241.419998,238.460007,239.440002,1361300,226.742004
"2015-05-22",239.449997,241.740005,239,240.610001,728700,227.849945
"2015-05-26",239.440002,240.899994,237.059998,237.860001,929600,225.245773
"2015-05-27",237.5,239.619995,237.100006,239.199997,770500,226.514709
"2015-05-28",238.339996,239.600006,237.309998,237.839996,832300,225.226883
"2015-05-29",238.889999,239.449997,237.039993,237.229996,1289300,224.6492
"2015-06-01",237.429993,239.190002,235.570007,238.270004,641600,225.634048
"2015-06-02",237.899994,239.080002,235.339996,236.619995,817900,224.071564
"2015-06-03",236.649994,237.929993,235.600006,237.020004,557600,224.450317
"2015-06-04",235.940002,237.059998,234.020004,234.720001,650300,222.497604
"2015-06-05",234.520004,235.610001,233.009995,235.449997,620600,223.18959
"2015-06-08",235,236,233.419998,233.419998,824200,221.265274
"2015-06-09",234.020004,234.600006,232.759995,234,682700,221.815079
"2015-06-10",234.039993,236.199997,232.899994,235.949997,714700,223.663544
"2015-06-11",237.800003,238.990005,237.059998,237.610001,798800,225.237152
"2015-06-12",237.419998,237.610001,234.960007,235.119995,827700,222.876785
"2015-06-15",233.830002,235.020004,232.669998,233.770004,802400,221.597122
"2015-06-16",234.029999,235,233.039993,234.440002,927900,222.232162
"2015-06-17",235,235.979996,233.080002,233.759995,695500,221.587601
"2015-06-18",233.410004,236.440002,233.279999,236.039993,1299500,223.748871
"2015-06-19",235.699997,236.910004,235.520004,235.850006,796500,223.568741
"2015-06-22",237.539993,238.5,235.570007,235.759995,563700,223.483429
"2015-06-23",236.429993,236.479996,234.190002,235.539993,637000,223.274933
"2015-06-24",235,235.759995,230.520004,230.529999,1348100,218.525787
"2015-06-25",230.75,232.130005,228.820007,229.330002,1472200,217.388306
"2015-06-26",230.110001,230.470001,227.630005,227.919998,1264000,216.051682
"2015-06-29",226.089996,227.820007,224.190002,224.279999,1220500,212.601227
"2015-06-30",225.800003,226.139999,223,224.809998,1396100,213.103638
"2015-07-01",226.899994,227.25,225.009995,225.779999,928300,214.023132
"2015-07-02",226.789993,227.149994,223,224.259995,923100,212.58226
"2015-07-06",222.25,225.179993,221.619995,224.580002,1056700,212.885651
"2015-07-07",225.639999,228.320007,223.770004,228.229996,1473800,216.345535
"2015-07-08",226.550003,227.360001,224.220001,224.520004,1150600,212.82872
"2015-07-09",227.389999,228.059998,226.25,226.899994,1255400,215.084824
"2015-07-10",230,230.130005,228.649994,229.559998,831000,217.606308
"2015-07-13",231.729996,231.990005,229.449997,231.429993,658900,219.378937
"2015-07-14",231.639999,233.860001,230.160004,233.830002,941000,221.653976
"2015-07-15",233.699997,235.190002,230.960007,234.440002,919400,222.232162
"2015-07-16",236.309998,236.860001,234.210007,235.020004,832300,222.782013
"2015-07-17",234.419998,235.679993,233.259995,234.460007,955900,222.251175
"2015-07-20",235.240005,235.240005,233.25,234.550003,819400,222.336487
"2015-07-21",234.960007,234.979996,230.570007,232.490005,943300,220.383743
"2015-07-22",232.440002,235.229996,232.059998,235.130005,950500,222.886292
"2015-07-23",235.059998,235.089996,229.009995,229.479996,1283800,217.530487
"2015-07-24",230.100006,230.399994,226.240005,226.660004,910700,214.857269
"2015-07-27",225.710007,226.619995,224.190002,224.759995,956800,213.056274
"2015-07-28",226.220001,226.970001,223.75,226.740005,1077200,214.933182
"2015-07-29",227.320007,227.630005,224.059998,226.850006,1400600,215.037415
"2015-07-30",221.479996,222.809998,215.600006,217.360001,4628300,206.041595
"2015-07-31",218.100006,220.729996,216.970001,220.570007,2082100,209.084412
"2015-08-03",221.539993,223.630005,220.570007,223.479996,1753000,211.842911
"2015-08-04",223.25,224.190002,222.009995,222.910004,900300,211.302567
"2015-08-05",224.729996,224.729996,222.139999,223.399994,925300,211.767014
"2015-08-06",223.330002,223.600006,218.229996,218.389999,1179700,207.017944
"2015-08-07",218.130005,218.369995,213.729996,216.139999,1904500,204.885071
"2015-08-10",217.619995,219,216.169998,217.339996,937500,206.022629
"2015-08-11",216.350006,217.130005,213.539993,215.520004,885400,204.297394
"2015-08-12",213.940002,215.630005,212.039993,215.179993,1149600,203.975128
"2015-08-13",215.210007,216.389999,214.199997,214.289993,841400,203.131409
"2015-08-14",214.240005,215.520004,213.169998,215.279999,636300,204.069931
"2015-08-17",214.240005,216.399994,212.389999,216.289993,1251600,205.027298
"2015-08-18",215.789993,216.419998,213.860001,215.509995,1000400,204.287903
"2015-08-19",213.889999,216.910004,212.880005,215.509995,1078400,204.287903
"2015-08-20",213.429993,214.229996,210.330002,210.490005,944100,199.529327
"2015-08-21",208.589996,209.490005,202.119995,202.529999,1962600,191.983826
"2015-08-24",191.869995,202.279999,160.100006,197.800003,2667900,187.500107
"2015-08-25",203.470001,204.899994,188.160004,188.440002,4399900,178.627548
"2015-08-26",194.490005,198.369995,188.929993,197.889999,4234800,187.585434
"2015-08-27",200.360001,201.25,195.429993,198.869995,2351600,188.514374
"2015-08-28",199,201.009995,198.009995,200.800003,1896400,190.612289
"2015-08-31",200.800003,203.199997,197,197.580002,2178200,187.555649
"2015-09-01",195,199.029999,193.029999,195.779999,2416100,185.84697
"2015-09-02",198.520004,200.009995,195.740005,197,1612500,187.005081
"2015-09-03",198.199997,199.520004,194.160004,194.970001,2070500,185.078064
"2015-09-04",193.229996,194.559998,189.949997,192.820007,2254200,183.037155
"2015-09-08",196.350006,196.820007,193.600006,195.389999,1655100,185.476791
"2015-09-09",197.330002,198.899994,192.589996,192.850006,2070000,183.065628
"2015-09-10",192.600006,196.259995,190.970001,195.110001,2903700,185.210983
"2015-09-11",194.220001,197.75,194.149994,197.639999,1478900,187.61264
"2015-09-14",198.029999,198.309998,195.410004,196.610001,1310100,186.634857
"2015-09-15",197.360001,200.740005,195.669998,200.410004,1538400,190.24205
"2015-09-16",202.679993,205,201.130005,204.240005,2467500,193.877747
"2015-09-17",204.020004,207.490005,202.660004,204.699997,1445500,194.314377
"2015-09-18",203.789993,208.029999,202.050003,203.729996,2487100,193.393631
"2015-09-21",203.880005,206.630005,200.699997,201.300003,1737900,191.086899
"2015-09-22",198.860001,199.399994,195.820007,198.979996,1702200,188.884628
"2015-09-23",198.770004,199.929993,197.089996,198.220001,771900,188.163223
"2015-09-24",196.779999,198.110001,193.490005,197.240005,1401500,187.23291
"2015-09-25",198.259995,198.850006,191.339996,192.229996,2171300,182.477051
"2015-09-28",191.610001,192.300003,182.699997,184.259995,3131500,174.911438
"2015-09-29",185.160004,187.160004,183.229996,184.770004,2465100,175.395554
"2015-09-30",185.880005,187.220001,182.660004,185.029999,1786400,175.64238
"2015-10-01",184.759995,186.240005,183.020004,186.070007,2008700,176.629623
"2015-10-02",184.199997,186.550003,182.179993,186.539993,1831400,177.075745
"2015-10-05",187.240005,190.389999,185.970001,189.710007,1958200,180.08493
"2015-10-06",189.559998,189.669998,182.600006,184,2143600,174.664642
"2015-10-07",184.490005,185.610001,182.610001,184.979996,2384400,175.594894
"2015-10-08",184.419998,187.029999,183.389999,186.289993,2010400,176.83844
"2015-10-09",186.210007,190.399994,186.100006,189.949997,2783000,180.312744
"2015-10-12",189.789993,191.300003,189.210007,190.610001,1241900,180.93927
"2015-10-13",190.529999,194.360001,190.089996,191.910004,2081200,182.17334
"2015-10-14",191.320007,193.199997,188.960007,189.779999,1573000,180.151367
"2015-10-15",190.25,193.990005,189.889999,193.75,1542200,183.919937
"2015-10-16",194.919998,195.929993,193.210007,195.210007,1052700,185.305893
"2015-10-19",194.580002,196.679993,193.830002,194.850006,994300,184.964157
"2015-10-20",194.949997,195.220001,188.619995,189.330002,2443700,179.724213
"2015-10-21",190.320007,190.389999,184.229996,186.619995,2234300,177.151688
"2015-10-22",187.649994,188.020004,177.550003,181.440002,3639400,172.234512
"2015-10-23",182.720001,187.399994,182.419998,186.960007,2226300,177.474457
"2015-10-26",186.699997,189.800003,185.570007,189.539993,1552100,179.923538
"2015-10-27",189.050003,192.320007,169,181.679993,5496800,172.462341
"2015-10-28",181.75,182.850006,176,182.410004,2828600,173.155304
"2015-10-29",187.139999,188,180.399994,186.25,2788300,176.800461
"2015-10-30",186.179993,186.179993,178.020004,178.800003,3742600,169.728455
"2015-11-02",179.910004,183.229996,179.110001,180.639999,2369800,171.475082
"2015-11-03",180.669998,183.509995,178.800003,183.369995,1811200,174.066589
"2015-11-04",182.830002,183.979996,179.270004,181.899994,2300900,172.671173
"2015-11-05",181.830002,186.25,180.860001,185.940002,1996300,176.50621
"2015-11-06",188.479996,189.369995,181.440002,183.75,1942500,174.427292
"2015-11-09",183.179993,184.279999,180.509995,183.130005,2717500,173.83876
"2015-11-10",183.440002,185.419998,181.539993,184.660004,1590400,175.291122
"2015-11-11",185.050003,185.839996,182.919998,183.470001,1714400,174.16153
"2015-11-12",183,184.979996,179.970001,180.100006,1448000,170.962524
"2015-11-13",179.490005,182.410004,179.490005,179.889999,1495000,170.763138
"2015-11-16",179.889999,182.600006,179.020004,182.350006,1989800,173.098358
"2015-11-17",182.789993,187,180.509995,185.479996,1761500,176.069534
"2015-11-18",185.600006,189.559998,184.679993,189.270004,2641700,179.667236
"2015-11-19",187.5,188.889999,184.649994,185.360001,1572600,175.955643
"2015-11-20",186.470001,190,186.029999,189.679993,1812700,180.056488
"2015-11-23",189.929993,190.110001,188.570007,189.699997,1326200,180.075439
"2015-11-24",188.169998,190.289993,188.169998,189.800003,1432100,180.170364
"2015-11-25",189.610001,190.619995,188.949997,189.570007,1111800,179.952026
"2015-11-27",189.839996,191.910004,188.529999,190.360001,499300,180.969193
"2015-11-30",190.350006,191,189.050003,189.350006,1330200,180.009064
"2015-12-01",190.149994,191.429993,189.070007,191.25,1599100,181.815338
"2015-12-02",191.460007,193.119995,189.509995,189.990005,1362100,180.617508
"2015-12-03",190.050003,191.979996,187.080002,190.300003,2671300,180.912216
"2015-12-04",191,192.360001,189.710007,190.539993,1241800,181.140366
"2015-12-07",190.600006,190.880005,187.080002,188.979996,1676200,179.657318
"2015-12-08",187.5,190.110001,185.919998,188.910004,1761400,179.590805
"2015-12-09",187.850006,190.770004,185.990005,187.059998,1700500,177.832016
"2015-12-10",188,191.410004,186.029999,190.479996,1303700,181.083344
"2015-12-11",188.720001,191.009995,188.539993,190.210007,2090000,180.826645
"2015-12-14",190.350006,191.429993,188.570007,190.580002,1538300,181.178391
"2015-12-15",192.240005,193,186.759995,187.149994,1667000,177.917603
"2015-12-16",188.419998,191.160004,185.940002,190.720001,1385800,181.311493
"2015-12-17",191.039993,192.149994,189.869995,190.020004,937700,180.645996
"2015-12-18",189.360001,195.639999,188.720001,193.399994,3010000,183.859283
"2015-12-21",194.380005,195.699997,193.009995,195.300003,1618800,185.665543
"2015-12-22",195.479996,197.550003,194.600006,197.300003,1622100,187.566849
"2015-12-23",197.889999,200.889999,197.389999,200.5,1360500,190.609039
"2015-12-24",199.610001,200.300003,199.009995,199.410004,495300,189.572815
"2015-12-28",199.410004,200.919998,198.639999,200.270004,781500,190.39035
"2015-12-29",201.860001,202.199997,199.880005,200.320007,859800,190.437943
"2015-12-30",200.550003,201.490005,198.169998,198.740005,872400,188.935867
"2015-12-31",198.529999,200.570007,197.220001,197.229996,1976100,187.500336
"2016-01-04",193.589996,195.660004,192.860001,194.669998,1383000,185.06662
"2016-01-05",195.169998,196.839996,194.600006,195.5,1016200,185.855652
"2016-01-06",191.869995,193.710007,191.330002,193.100006,1469800,183.574081
"2016-01-07",189.75,190.330002,187.669998,187.809998,1909200,178.545059
"2016-01-08",188.470001,189.389999,182,182.389999,2217400,173.392441
"2016-01-11",168.990005,170.779999,161.800003,163.550003,9176300,155.481827
"2016-01-12",164.779999,166.639999,163.119995,164.009995,3459400,155.919083
"2016-01-13",163.880005,165.960007,156.309998,157.839996,4123500,150.053497
"2016-01-14",157.639999,166.199997,157.550003,164.779999,3069100,156.651138
"2016-01-15",161.520004,165.149994,158.800003,165,3422300,156.86026
"2016-01-19",166.490005,169.979996,165.029999,169.440002,3553500,161.081284
"2016-01-20",166.740005,170.639999,162.339996,170,3493600,161.613602
"2016-01-21",170,172.5,168.600006,170.449997,2162700,162.041443
"2016-01-22",172.300003,173.639999,169.570007,170.179993,2408300,161.784729
"2016-01-25",170.75,172.910004,169.800003,170.169998,2012900,161.775269
"2016-01-26",171.720001,171.720001,167.039993,170.990005,1794200,162.554794
"2016-01-27",169.960007,171.449997,166.130005,166.919998,2335300,158.685577
"2016-01-28",154.789993,170.850006,152.220001,160.119995,4194400,152.221039
"2016-01-29",160.490005,163.059998,157.619995,160.979996,2870700,153.03862
"2016-02-01",159.800003,160.449997,156.320007,159.270004,2642700,151.412964
"2016-02-02",158.139999,159.949997,155,155,3201200,147.353638
"2016-02-03",156.490005,156.979996,149.240005,152.369995,4297900,144.853317
"2016-02-04",151.740005,157.779999,149.550003,153.809998,2673700,146.222305
"2016-02-05",152.039993,156.389999,150.830002,154.360001,2671900,146.745193
"2016-02-08",153.229996,153.660004,149.279999,151.460007,2746200,143.988235
"2016-02-09",149.940002,153.179993,148.289993,150.380005,1987000,142.961517
"2016-02-10",150.940002,155.300003,150.520004,152.990005,2318400,145.44278
"2016-02-11",150.710007,152.059998,148.539993,150.029999,3006100,142.628784
"2016-02-12",151.520004,152.179993,148.75,151.029999,1899100,143.579453
"2016-02-16",152,153.639999,150.639999,152.589996,1432800,145.062469
"2016-02-17",154.039993,157.910004,154,155.570007,2141700,147.895477
"2016-02-18",155.149994,156.690002,154.889999,155.960007,1288100,148.266281
"2016-02-19",155.720001,155.720001,153.160004,154.270004,1403300,146.659653
"2016-02-22",155.550003,156.729996,154.720001,156.429993,769600,148.713058
"2016-02-23",156,156.139999,153.800003,153.990005,1270700,146.393433
"2016-02-24",153.289993,155.220001,151.929993,154.669998,1064600,147.039902
