"dates","MLM.Open","MLM.High","MLM.Low","MLM.Close","MLM.Volume","MLM.Adjusted"
"2014-09-15",129.259995,129.259995,127.980003,128.070007,494800,120.593231
"2014-09-16",127.459999,128.710007,126.860001,128.369995,368100,120.875694
"2014-09-17",129.089996,130.300003,128.050003,128.399994,775600,120.903946
"2014-09-18",129.369995,129.369995,127.489998,128.289993,759200,120.800369
"2014-09-19",128.320007,128.830002,127.190002,128.429993,1512800,120.932182
"2014-09-22",128.300003,129.869995,127.900002,128.610001,795900,121.101692
"2014-09-23",127.75,130.119995,127.269997,130,974900,122.410553
"2014-09-24",129.449997,132.309998,129.199997,132.25,1299500,124.529175
"2014-09-25",132.289993,132.399994,130.160004,130.630005,678600,123.003769
"2014-09-26",130.509995,131.550003,129.839996,130.729996,555300,123.097923
"2014-09-29",129.690002,130.460007,128.919998,129.690002,498100,122.118637
"2014-09-30",130.009995,130.529999,128.350006,128.940002,584100,121.41243
"2014-10-01",128.649994,128.649994,124.510002,125.400002,1038100,118.079086
"2014-10-02",124.989998,125.309998,121.800003,123.43,1157800,116.224098
"2014-10-03",123.779999,124.449997,122.699997,122.889999,598300,115.715599
"2014-10-06",123,123.480003,120,120.919998,1063900,113.860641
"2014-10-07",120.07,120.330002,117.989998,118.059998,1012700,111.167595
"2014-10-08",117.790001,118.790001,114.650002,118.690002,1377500,111.760834
"2014-10-09",119.029999,120.410004,115.660004,115.849998,1305700,109.086632
"2014-10-10",115.580002,116.080002,112.07,112.099998,1068200,105.555542
"2014-10-13",112,113.379997,107.040001,107.269997,939900,101.007523
"2014-10-14",107.940002,108.779999,106.279999,107.360001,1226100,101.092262
"2014-10-15",105.220001,109.910004,105.089996,109.300003,1920900,102.919022
"2014-10-16",107.120003,113.93,107.080002,113.269997,1290700,106.657249
"2014-10-17",115.019997,118.330002,114.629997,117.709999,1462000,110.838028
"2014-10-20",117.18,119.699997,116.349998,119.599998,889600,112.617722
"2014-10-21",119.970001,121.57,119.970001,121.059998,574300,113.992455
"2014-10-22",121.050003,122.279999,119.239998,119.300003,774800,112.335213
"2014-10-23",119.800003,122.209999,118.489998,121.480003,954500,114.387939
"2014-10-24",121.790001,123.150002,120.540001,122.93,627600,115.753296
"2014-10-27",121.129997,121.559998,119.389999,120.620003,1613900,113.578156
"2014-10-28",114.860001,119.440002,111.769997,116.900002,3408500,110.075333
"2014-10-29",117.010002,117.150002,112.120003,115.07,2695400,108.352158
"2014-10-30",114.419998,116.709999,114.129997,115.400002,960600,108.66291
"2014-10-31",116.699997,117.339996,115.779999,116.919998,935200,110.094154
"2014-11-03",117.75,118.190002,116.620003,117.489998,875000,110.630875
"2014-11-04",117.260002,117.5,115.360001,117.120003,1173600,110.282478
"2014-11-05",118.269997,120.599998,116.989998,120.480003,1195100,113.446335
"2014-11-06",120.910004,122.860001,120.629997,122.809998,857700,115.640297
"2014-11-07",122.980003,124.330002,122.739998,123.809998,634700,116.581909
"2014-11-10",123.449997,124.980003,123.449997,124.839996,527600,117.551781
"2014-11-11",124.650002,126.339996,124.610001,125.57,577400,118.239166
"2014-11-12",125.260002,127.110001,124.790001,126.32,578600,118.945389
"2014-11-13",126.230003,126.989998,124.059998,124.629997,554500,117.354042
"2014-11-14",124.239998,126.629997,124.239998,126.470001,388900,119.086617
"2014-11-17",126.18,126.68,124.980003,125.779999,468300,118.436913
"2014-11-18",126,127.57,125.779999,127.5,606700,120.056503
"2014-11-19",127.830002,128.479996,126.32,128.190002,558500,120.706215
"2014-11-20",127.449997,129.580002,126.860001,128.639999,457500,121.129944
"2014-11-21",130.429993,131.389999,129.740005,130.220001,741900,122.617699
"2014-11-24",130.850006,130.850006,129.910004,130.270004,470700,122.664772
"2014-11-25",130.559998,131.710007,127.18,127.349998,916600,119.91526
"2014-11-26",127.370003,128.160004,124.07,125.519997,840100,118.564484
"2014-11-28",125.239998,125.239998,119.949997,120.040001,613400,113.388153
"2014-12-01",119.550003,119.720001,115.360001,115.669998,1164700,109.260315
"2014-12-02",114.760002,118.660004,114.550003,118.599998,1031200,112.027946
"2014-12-03",118.209999,121.949997,118.209999,119.940002,914300,113.293701
"2014-12-04",119.830002,121,119.209999,119.599998,434200,112.972557
"2014-12-05",119.25,120.099998,117.57,117.980003,503700,111.442307
"2014-12-08",117.379997,117.769997,113.059998,113.779999,983700,107.475037
"2014-12-09",113.410004,114.790001,112.529999,114.760002,701300,108.400726
"2014-12-10",114.370003,114.540001,110.260002,111.529999,1042100,105.349716
"2014-12-11",112.080002,113.739998,111,111.449997,1147100,105.274155
"2014-12-12",110.730003,111.639999,107.410004,107.410004,848400,101.458023
"2014-12-15",107.93,109.120003,104.75,104.809998,796200,99.002113
"2014-12-16",103.669998,108.199997,103.089996,106.599998,1302200,100.692924
"2014-12-17",107.129997,111.349998,106.419998,111.260002,935700,105.094681
"2014-12-18",111.730003,115.440002,111.730003,115.400002,940600,109.005287
"2014-12-19",116.220001,119.519997,115.18,119.260002,1601600,112.65139
"2014-12-22",119.739998,119.739998,113.599998,114.010002,1272300,107.692307
"2014-12-23",114.449997,114.459999,111.470001,111.790001,771700,105.595314
"2014-12-24",112.25,112.989998,110.949997,111.690002,446900,105.500854
"2014-12-26",111.970001,113.18,111.43,111.489998,341700,105.311943
"2014-12-29",111.43,112.389999,110.870003,111.949997,452700,105.746445
"2014-12-30",111.68,111.949997,110,110.900002,518800,104.754639
"2014-12-31",111.550003,112.629997,110.32,110.32,389400,104.206764
"2015-01-02",111.629997,112.669998,109.629997,110.849998,478100,104.707405
"2015-01-05",109.910004,110.279999,105.769997,106.330002,671600,100.437866
"2015-01-06",106.339996,107.940002,104.150002,105.309998,799500,99.474373
"2015-01-07",105.989998,108.779999,105.300003,107.769997,743400,101.79808
"2015-01-08",108.870003,112.349998,108.690002,111.910004,755200,105.708664
"2015-01-09",112.07,112.529999,109.239998,109.779999,709600,103.696693
"2015-01-12",110.260002,110.400002,107.400002,110.089996,533700,103.98951
"2015-01-13",111.239998,112.25,107.120003,108.75,653900,102.72377
"2015-01-14",107,107.5,105.360001,106.660004,789200,100.74958
"2015-01-15",107.379997,107.779999,104.529999,104.580002,575900,98.784843
"2015-01-16",104.620003,108.059998,104.620003,107.940002,675100,101.958664
"2015-01-20",108.730003,109.019997,107.190002,108.529999,520100,102.515976
"2015-01-21",108.040001,110.910004,108.040001,110.349998,644200,104.235092
"2015-01-22",110.599998,111.360001,108.870003,110.959999,903100,104.811325
"2015-01-23",110.639999,111.25,108.879997,109.830002,373200,103.743927
"2015-01-26",110.139999,112.599998,108.239998,112.43,584600,106.19986
"2015-01-27",110.949997,112.230003,109.160004,111.57,505500,105.387497
"2015-01-28",111.790001,112.209999,107.400002,107.550003,600700,101.590271
"2015-01-29",107.339996,110.800003,105.32,110.019997,929000,103.923401
"2015-01-30",109.190002,109.940002,106.730003,107.739998,622900,101.769753
"2015-02-02",107.980003,113.809998,107.980003,113.339996,898800,107.059433
"2015-02-03",113.650002,115.739998,113.059998,115.199997,636300,108.816345
"2015-02-04",114.190002,116.800003,114,114.980003,758400,108.608551
"2015-02-05",115.639999,119.199997,114.900002,117.599998,1138000,111.083382
"2015-02-06",117.510002,119.059998,117.360001,117.970001,881000,111.432846
"2015-02-09",118.07,120.440002,117.220001,119.160004,1070100,112.556931
"2015-02-10",119.160004,138.089996,119.160004,137.240005,3942400,129.635025
"2015-02-11",137.610001,144.660004,137.520004,140.089996,2848000,132.327103
"2015-02-12",140.130005,142.699997,138.479996,142.080002,1957400,134.206879
"2015-02-13",142.960007,146.210007,142.509995,145.229996,1559300,137.182327
"2015-02-17",144.789993,145.589996,143,143.669998,1198200,135.70874
"2015-02-18",143.5,146.070007,143.199997,144.949997,985500,136.917755
"2015-02-19",144,145.699997,143.809998,145,826500,136.965042
"2015-02-20",144.940002,144.940002,142.149994,143.240005,634400,135.302597
"2015-02-23",143.240005,144.589996,142.149994,143.429993,702100,135.481995
"2015-02-24",143.710007,144.669998,142.539993,143.289993,508100,135.349762
"2015-02-25",143.600006,144.240005,141.800003,142.490005,545400,134.594101
"2015-02-26",143.919998,144.529999,140.869995,141.630005,703400,134.158401
"2015-02-27",141.990005,143.380005,141.779999,142.330002,491600,134.821457
"2015-03-02",142.330002,143.490005,141.380005,143.350006,541700,135.787674
"2015-03-03",142,143.850006,142,143,572000,135.456085
"2015-03-04",142.199997,143.529999,141.429993,142.830002,641600,135.295059
"2015-03-05",143.449997,143.720001,142,142.460007,449300,134.944611
"2015-03-06",141.5,142.820007,139.630005,140.690002,528000,133.268005
"2015-03-09",140.550003,141.460007,139.479996,139.869995,449700,132.491196
"2015-03-10",138.729996,139.639999,136.919998,137.619995,672100,130.359909
"2015-03-11",138.169998,139.699997,136.830002,138.889999,517900,131.562912
"2015-03-12",140.309998,143.669998,140.110001,143.490005,864900,135.920258
"2015-03-13",143.199997,143.449997,140.119995,141.809998,687500,134.328888
"2015-03-16",142.25,143.600006,141.550003,142.369995,572300,134.85939
"2015-03-17",141.639999,143.149994,140.669998,142.350006,452500,134.840363
"2015-03-18",141.880005,143.25,139.020004,142.490005,704600,134.973022
"2015-03-19",141.25,142.339996,137.800003,138.679993,790500,131.364044
"2015-03-20",139.940002,141.610001,138.399994,138.5,812500,131.193497
"2015-03-23",138.5,141.350006,138.5,139.619995,566800,132.254379
"2015-03-24",139.919998,141.639999,139.830002,140.690002,375800,133.268005
"2015-03-25",141.229996,141.899994,138.679993,139.960007,701200,132.576462
"2015-03-26",139.940002,143.300003,139.320007,142.119995,826100,134.622528
"2015-03-27",141.820007,143,140.610001,141.729996,618700,134.253143
"2015-03-30",142.740005,142.910004,141.809998,142.839996,584800,135.30455
"2015-03-31",141.850006,142.440002,139.759995,139.800003,661100,132.424927
"2015-04-01",140.039993,140.190002,136.5,138.100006,847000,130.814606
"2015-04-02",137.979996,139.770004,136.880005,137.360001,573000,130.113632
"2015-04-06",137.130005,139.479996,136.410004,139.339996,737700,131.989197
"2015-04-07",138.779999,138.940002,135.809998,135.809998,703100,128.645401
"2015-04-08",135.860001,136.839996,134.100006,136.190002,994900,129.005371
"2015-04-09",136.210007,137.270004,135.380005,137.009995,346500,129.782104
"2015-04-10",136.759995,138.610001,136.759995,138.539993,382000,131.2314
"2015-04-13",138.339996,139.199997,137.699997,138,448400,130.719849
"2015-04-14",138.169998,139.020004,136.759995,138.190002,583900,130.899887
"2015-04-15",138.809998,143.300003,138.529999,142.179993,683500,134.679367
"2015-04-16",141.940002,142.160004,140.710007,142.009995,612000,134.518341
"2015-04-17",140.589996,140.729996,138.770004,140.240005,579400,132.841751
"2015-04-20",140.559998,140.990005,139.389999,139.970001,662300,132.585968
"2015-04-21",140.270004,140.490005,138.289993,138.369995,408200,131.070374
"2015-04-22",138.669998,139.710007,135.929993,137.240005,595500,129.999954
"2015-04-23",137.369995,139.259995,136.759995,138.240005,767100,130.947235
"2015-04-24",138.830002,138.830002,136.990005,138.529999,367200,131.221909
"2015-04-27",138.5,138.660004,135.729996,135.919998,637100,128.749603
"2015-04-28",135.479996,136.779999,134.970001,136.100006,644500,128.92012
"2015-04-29",135.300003,138.009995,134.990005,136.300003,798700,129.109558
"2015-04-30",137.600006,146.339996,137.600006,142.649994,1888400,135.124573
"2015-05-01",143.720001,149.270004,142.289993,147.830002,1692400,140.031281
"2015-05-04",148.100006,150.389999,148.020004,148.389999,890200,140.561722
"2015-05-05",148.119995,149.100006,146.559998,146.880005,769700,139.131409
"2015-05-06",147.229996,150.619995,145.380005,149.089996,1072500,141.224823
"2015-05-07",148.639999,150.990005,147.639999,150.580002,1046400,142.636215
"2015-05-08",153,155.800003,151.860001,154.889999,1181900,146.718857
"2015-05-11",154.320007,155.149994,152.830002,153.779999,833300,145.667419
"2015-05-12",152.860001,153.350006,150.360001,150.75,1405800,142.797287
"2015-05-13",152.220001,155.619995,152.220001,153.970001,1173000,145.847397
"2015-05-14",154.690002,155.119995,152.380005,154.669998,821700,146.510468
"2015-05-15",154.509995,155.389999,152.970001,155.320007,1066100,147.12619
"2015-05-18",154.990005,155.979996,153.020004,155.309998,606600,147.116699
"2015-05-19",155.270004,155.899994,153.020004,154.259995,403400,146.122086
"2015-05-20",154.699997,154.699997,152.160004,153.5,608200,145.402206
"2015-05-21",153.190002,155.509995,153.039993,154.580002,688000,146.425186
"2015-05-22",154.130005,154.529999,151.369995,152.300003,1018200,144.265503
"2015-05-26",151.460007,152.279999,149.460007,151.149994,1384100,143.176178
"2015-05-27",151.399994,153.199997,150.800003,152.889999,1078400,144.824387
"2015-05-28",151.630005,152.899994,149.429993,151.070007,749600,143.475739
"2015-05-29",151.070007,151.300003,148.639999,149.009995,1217700,141.519287
"2015-06-01",148.899994,150,146.350006,147.059998,1501800,139.667328
"2015-06-02",146.990005,150.610001,146.669998,149.380005,1827000,141.870743
"2015-06-03",149.110001,150.149994,146.179993,147.860001,1351100,140.427094
"2015-06-04",146.899994,148.5,145.589996,148,1261800,140.560104
"2015-06-05",147.330002,150,146.25,148.100006,1097800,140.655075
"2015-06-08",148.100006,149.25,147.009995,148.669998,641200,141.196396
"2015-06-09",148.610001,149.899994,147.660004,148.610001,666500,141.139389
"2015-06-10",149.729996,153.389999,149.729996,151.660004,903000,144.036118
"2015-06-11",151.869995,153.149994,150.839996,151.949997,846600,144.311523
"2015-06-12",151.509995,151.509995,147.139999,147.889999,829900,140.455627
"2015-06-15",146.520004,147.570007,144.830002,146.110001,683400,138.76506
"2015-06-16",145.960007,146.970001,145.050003,145.759995,453600,138.432663
"2015-06-17",146.039993,146.929993,143.25,144.990005,674500,137.701416
"2015-06-18",145.789993,147.979996,144.830002,147.360001,622600,139.95224
"2015-06-19",147.330002,149.440002,147.330002,148.25,669100,140.797531
"2015-06-22",149.149994,149.880005,147.190002,148.479996,551000,141.015961
"2015-06-23",148.339996,149.029999,147.199997,148.130005,317200,140.683517
"2015-06-24",148.050003,148.199997,144.179993,145.910004,532400,138.57515
"2015-06-25",146.199997,146.210007,144.350006,145.220001,608700,137.919876
"2015-06-26",145.720001,146.279999,144.270004,144.880005,1322300,137.596939
"2015-06-29",143.869995,146.089996,141.839996,142.119995,513700,134.975662
"2015-06-30",143.089996,143.949997,141.479996,141.509995,721300,134.396347
"2015-07-01",142.570007,144.649994,142.300003,143.860001,684300,136.628189
"2015-07-02",144.520004,145.300003,143.179993,144,522200,136.761139
"2015-07-06",142.259995,145.080002,141.889999,144.460007,804800,137.198044
"2015-07-07",144.389999,145.960007,141.539993,145.029999,884100,137.73941
"2015-07-08",144.009995,147.080002,142.729996,144.600006,835900,137.331009
"2015-07-09",146.169998,148.979996,145.940002,146.770004,714600,139.391922
"2015-07-10",148.149994,153.350006,148.149994,152.899994,896400,145.21376
"2015-07-13",154.429993,155.149994,152.649994,153.360001,555700,145.650635
"2015-07-14",153.050003,153.889999,151.729996,151.860001,715300,144.226059
"2015-07-15",151.320007,151.520004,149.600006,150.949997,579600,143.361801
"2015-07-16",151.380005,155.350006,151.259995,153.789993,565500,146.059006
"2015-07-17",155.119995,157.729996,154.490005,156.529999,1082300,148.661301
"2015-07-20",156.960007,160.460007,155.610001,160.229996,885900,152.175278
"2015-07-21",160.259995,161.380005,158.220001,160.240005,795500,152.184784
"2015-07-22",159.220001,162.089996,158.770004,160.839996,828600,152.754623
"2015-07-23",161.5,162.75,158.759995,159.279999,847300,151.273056
"2015-07-24",159.279999,159.880005,155.669998,157.830002,670900,149.895966
"2015-07-27",156.820007,157.110001,153.220001,153.600006,672100,145.878616
"2015-07-28",155.009995,157.279999,153,156.009995,659800,148.167435
"2015-07-29",156.559998,159.470001,155.119995,157.380005,827600,149.468582
"2015-07-30",156.630005,157.710007,155.369995,157.470001,445700,149.554016
"2015-07-31",158.259995,158.779999,156.449997,156.820007,453800,148.936722
"2015-08-03",156.630005,158.610001,155.059998,156.520004,740800,148.651764
"2015-08-04",153.639999,165.570007,152,165.429993,2115800,157.113876
"2015-08-05",166.720001,172.600006,165.919998,170.139999,1631500,161.587082
"2015-08-06",170.149994,172.839996,167.089996,167.720001,1022400,159.288727
"2015-08-07",168.210007,169.199997,165.75,167.580002,543900,159.155869
"2015-08-10",169.190002,173.029999,168.919998,172,606900,163.353607
"2015-08-11",170.679993,172.850006,170.059998,171,789300,162.403885
"2015-08-12",169.779999,172.75,169.199997,172.610001,857200,163.932968
"2015-08-13",172.509995,173.419998,170.410004,172.149994,519600,163.496078
"2015-08-14",172,175.240005,171.350006,175.029999,804400,166.231308
"2015-08-17",175.529999,176.039993,173.110001,175.119995,498700,166.316772
"2015-08-18",174.949997,177.589996,173.910004,175.690002,439800,166.858109
"2015-08-19",174.899994,175.089996,169.779999,170.889999,638100,162.299423
"2015-08-20",170,170.860001,166.110001,166.949997,533300,158.557449
"2015-08-21",165.279999,166.520004,159.850006,161.639999,969600,153.514374
"2015-08-24",152.979996,162.389999,143.160004,154.820007,1330100,147.037231
"2015-08-25",158.75,163.820007,154.339996,154.339996,950200,146.581329
"2015-08-26",158.330002,158.330002,152.779999,157.940002,770100,150.000397
"2015-08-27",159.789993,166.899994,159.789993,164.990005,792200,156.696045
"2015-08-28",163.630005,167.029999,162.690002,165.5,706300,157.562347
"2015-08-31",164.979996,169.380005,164.039993,167.800003,783500,159.752029
"2015-09-01",164.389999,166.639999,162.710007,163.720001,677000,155.867706
"2015-09-02",166.309998,168.610001,164.580002,168.550003,555600,160.466095
"2015-09-03",169.410004,172,167.720001,167.910004,708500,159.856781
"2015-09-04",166.089996,168.580002,164.190002,166.460007,614800,158.476318
"2015-09-08",168.419998,170.399994,167.380005,169.990005,550000,161.837021
"2015-09-09",171.779999,172.940002,168.130005,168.600006,949200,160.513687
"2015-09-10",168.679993,171.600006,167.580002,170.770004,1062700,162.579605
"2015-09-11",170.020004,171.789993,168.289993,171.479996,955300,163.255524
"2015-09-14",171.520004,175.009995,169.889999,172.880005,1044900,164.588425
"2015-09-15",173.570007,176.229996,172.570007,175.089996,733300,166.692413
"2015-09-16",175.190002,177.600006,173.940002,176.509995,536300,168.044327
"2015-09-17",176.339996,178.669998,174.880005,175.929993,643200,167.492111
"2015-09-18",173.449997,174.800003,169.869995,169.889999,2066300,161.741837
"2015-09-21",171.169998,173.479996,170.690002,171.589996,644400,163.36026
"2015-09-22",169.389999,169.389999,163.820007,166.020004,961900,158.057419
"2015-09-23",166.580002,167.020004,158.570007,161.449997,1068300,153.706619
"2015-09-24",159.600006,160,155.25,159.690002,1186000,152.030991
"2015-09-25",161.199997,162.190002,157.899994,159.389999,806700,151.745392
"2015-09-28",157.990005,158.270004,151.820007,152.740005,1098300,145.414383
"2015-09-29",153.570007,156.470001,146.669998,148.369995,1508500,141.253891
"2015-09-30",149.929993,152.350006,147.210007,151.949997,1342300,144.662231
"2015-10-01",153.229996,157.360001,152.710007,156.720001,1565300,149.203461
"2015-10-02",156.619995,163.169998,154.979996,163.080002,1223300,155.258423
"2015-10-05",164.570007,166.199997,161.940002,164.330002,800800,156.448456
"2015-10-06",163.809998,164.75,157.589996,159.339996,1162600,151.69783
"2015-10-07",160.520004,161.919998,157.479996,159.740005,1085100,152.078613
"2015-10-08",159.110001,163.779999,157.990005,163.059998,599900,155.239395
"2015-10-09",163.259995,166.229996,162.029999,165.070007,1023600,157.152985
"2015-10-12",165,165.899994,161.679993,162.020004,544600,154.249237
"2015-10-13",160.779999,162.110001,154.279999,155.110001,999000,147.670685
"2015-10-14",155.449997,155.869995,150.559998,151.75,986600,144.471863
"2015-10-15",152.690002,152.75,147.630005,149.220001,2227400,142.063156
"2015-10-16",150.160004,151.839996,149.169998,151.440002,1651400,144.176727
"2015-10-19",150.270004,151.630005,145.300003,148.440002,1204700,141.320587
"2015-10-20",147.699997,151.210007,147.210007,148.380005,730400,141.263458
"2015-10-21",149.389999,150.330002,144.610001,145.899994,956500,138.90239
"2015-10-22",146.529999,153.190002,145.089996,152.399994,913700,145.090668
"2015-10-23",153.5,154.300003,151.009995,152.880005,765000,145.547623
"2015-10-26",152.330002,154.5,147.759995,148.580002,835600,141.453873
"2015-10-27",147.449997,148.759995,143.289993,147.020004,1062800,139.968658
"2015-10-28",147.880005,154.160004,147.179993,152.860001,885800,145.528595
"2015-10-29",151.839996,154.130005,149.830002,151.679993,642600,144.405151
"2015-10-30",152.350006,155.770004,151.389999,155.149994,985800,147.708755
"2015-11-02",155.440002,156.720001,152.669998,155.270004,1056800,147.822983
"2015-11-03",150.75,151.429993,138.300003,142.110001,4078400,135.294205
"2015-11-04",141.690002,146.470001,138.360001,145.850006,2168600,138.854828
"2015-11-05",145.330002,155.520004,143.300003,155.330002,2660300,147.880157
"2015-11-06",154.619995,157.740005,153.210007,154.979996,1179300,147.546906
"2015-11-09",154.990005,155,150.199997,152.149994,1214600,144.852676
"2015-11-10",151.740005,154.589996,151.740005,153.559998,705200,146.194992
"2015-11-11",154.729996,157.25,153.279999,155.809998,674300,148.337067
"2015-11-12",154.229996,155.5,151.240005,151.5,702800,144.233826
"2015-11-13",151.380005,156.949997,151.009995,153.429993,656300,146.071243
"2015-11-16",153.339996,157.669998,152.529999,157.5,862500,149.946075
"2015-11-17",157.559998,162.149994,156.029999,156.970001,750600,149.441498
"2015-11-18",157,159.949997,157,159.300003,626900,151.65976
"2015-11-19",159.610001,162.740005,158.119995,160.619995,571600,152.916397
"2015-11-20",161.139999,162.839996,160.100006,160.869995,681200,153.154434
"2015-11-23",161.029999,163.009995,159.25,159.919998,577000,152.249985
"2015-11-24",158.850006,162.050003,158.229996,160.970001,653600,153.24968
"2015-11-25",161.100006,162.110001,159.639999,160.25,421100,152.564194
"2015-11-27",159.949997,161.889999,159.179993,161,264500,153.661758
"2015-11-30",161.259995,162.520004,156.139999,157.399994,887700,150.22583
"2015-12-01",158.240005,160.179993,156.850006,159.339996,722600,152.077423
"2015-12-02",159.979996,160.729996,157.309998,157.960007,814000,150.760315
"2015-12-03",158.059998,159.880005,152.300003,153.639999,774400,146.637222
"2015-12-04",154.720001,156.009995,151.759995,155.270004,506900,148.192886
"2015-12-07",154.119995,154.729996,146.690002,147.309998,1142900,140.595718
"2015-12-08",145.559998,150.669998,144.759995,148.559998,728400,141.788773
"2015-12-09",148.410004,149.779999,143.039993,144.460007,730700,137.875626
"2015-12-10",143.869995,146.399994,141.25,143.649994,1083500,137.102554
"2015-12-11",141.520004,144.369995,141.410004,142.089996,666500,135.613617
"2015-12-14",142.470001,143.460007,140.050003,142.619995,642600,136.119476
"2015-12-15",143.619995,146.860001,143.089996,145.100006,466500,138.486465
"2015-12-16",146.179993,148.330002,143.800003,147.669998,591100,140.939331
"2015-12-17",148.050003,148.050003,142.639999,142.740005,596100,136.234055
"2015-12-18",142.25,142.410004,139.559998,139.910004,1078400,133.533005
"2015-12-21",140.360001,141.360001,139.300003,141,545900,134.573318
"2015-12-22",141.419998,142.149994,139.070007,139.839996,776300,133.466202
"2015-12-23",141.389999,143.919998,139.649994,142.960007,931300,136.443985
"2015-12-24",142.960007,143.460007,142.039993,142.330002,105700,135.842712
"2015-12-28",141.860001,142.509995,138.360001,139.809998,451200,133.437592
"2015-12-29",141,142.149994,139,140.660004,518800,134.24884
"2015-12-30",140.619995,141.070007,137.089996,137.289993,509300,131.032394
"2015-12-31",136.910004,139.100006,136.199997,136.580002,603000,130.354767
"2016-01-04",134.589996,136.009995,132.339996,135.809998,1200800,129.619888
"2016-01-05",136.190002,136.630005,132.910004,133.179993,945700,127.109779
"2016-01-06",130.580002,132.789993,129.259995,129.830002,822200,123.912453
"2016-01-07",127.480003,133.740005,126.370003,129.559998,1355800,123.654747
"2016-01-08",130.009995,130.389999,125.620003,126.129997,891000,120.381096
"2016-01-11",126.75,127.559998,123.949997,124.730003,1197300,119.044914
"2016-01-12",125.949997,129.529999,125.010002,127.959999,981500,122.127678
"2016-01-13",128.169998,128.919998,121.970001,122.879997,1247700,117.279213
"2016-01-14",123.290001,125.199997,121.57,123.610001,903700,117.975975
"2016-01-15",120.879997,125.690002,119.580002,124.690002,872700,119.006737
"2016-01-19",125.970001,126.480003,117.949997,119.190002,1379700,113.757408
"2016-01-20",117.470001,118.269997,113.489998,117,1599800,111.667221
"2016-01-21",117.440002,119.339996,115.610001,118.370003,1579100,112.974792
"2016-01-22",120.580002,126.160004,120.580002,123.599998,1029400,117.966423
"2016-01-25",122.779999,123.379997,116.660004,117.360001,877200,112.010826
"2016-01-26",118.529999,119.800003,116.360001,119.629997,952100,114.177361
"2016-01-27",119.75,122.300003,118.139999,120,659500,114.530502
"2016-01-28",121.410004,122.779999,117.699997,118.459999,503300,113.060677
"2016-01-29",119.169998,126.589996,117.790001,125.580002,1248300,119.856163
"2016-02-01",124.389999,126.050003,123.43,123.720001,875100,118.08094
"2016-02-02",121.949997,122.760002,117.580002,121.190002,1125400,115.66626
"2016-02-03",122.889999,123.449997,118,121.309998,965900,115.780785
"2016-02-04",122.040001,126.559998,122.040001,124.410004,1428600,118.739502
"2016-02-05",124.239998,125.209999,121.309998,123.050003,947300,117.441483
"2016-02-08",121.739998,122.190002,115.839996,117.849998,1146400,112.478493
"2016-02-09",113.080002,133.580002,108.309998,128.880005,3226900,123.005753
"2016-02-10",130.759995,138,128.830002,131.380005,1910200,125.3918
"2016-02-11",128.190002,133.470001,126.690002,129.399994,1588800,123.502052
"2016-02-12",131.830002,136.229996,129.320007,132.860001,1140800,126.804359
"2016-02-16",134.309998,136.389999,131.25,135.410004,942200,129.238098
"2016-02-17",136.380005,142.570007,134.399994,138.910004,990400,132.578568
"2016-02-18",138.919998,141.899994,134.919998,136.059998,643500,129.85849
"2016-02-19",135.570007,138.919998,133.630005,135.979996,683400,129.78215
"2016-02-22",137.320007,140.770004,137.320007,140.050003,710000,133.666626
"2016-02-23",138.75,141.119995,137.419998,138.389999,680800,132.082291
"2016-02-24",136.610001,143.199997,135.929993,142.740005,763300,136.234055
"2016-02-25",142.710007,145.369995,140.440002,143.5,735700,136.959412
"2016-02-26",144.169998,144.800003,140.800003,142.199997,588700,136.098022
"2016-02-29",142.720001,144.669998,142.070007,142.619995,645100,136.499969
"2016-03-01",144.490005,149,142.300003,146.759995,891600,140.462326
"2016-03-02",145.770004,147.910004,144.039993,147.559998,740800,141.227997
"2016-03-03",148.520004,149.520004,145.979996,148.429993,877500,142.060654
"2016-03-04",147.929993,150.100006,146.039993,147.850006,955000,141.505569
"2016-03-07",149,155.919998,148.25,154.639999,1375000,148.004196
"2016-03-08",153.220001,154.619995,151.039993,152.199997,890000,145.6689
"2016-03-09",152.800003,153.520004,151.130005,152.729996,651600,146.176147
"2016-03-10",153.460007,154.720001,150.880005,153.389999,607000,146.807785
"2016-03-11",155.649994,157.399994,154.600006,156.580002,579400,149.860931
"2016-03-14",155.759995,156.050003,152.559998,154.570007,653800,147.93721
"2016-03-15",152.429993,154.300003,151.279999,153.220001,500100,146.645142
"2016-03-16",152.279999,155.139999,151.330002,154.039993,494300,147.429962
"2016-03-17",153.899994,156.970001,152.759995,155.910004,708000,149.219696
"2016-03-18",156.410004,157.559998,154.679993,156.830002,908800,150.100174
"2016-03-21",156.520004,157.270004,154.589996,156.149994,396900,149.449387
"2016-03-22",155.440002,157.5,155.440002,155.839996,402300,149.152679
"2016-03-23",154.570007,156.270004,152.800003,153.839996,489600,147.23851
"2016-03-24",153.029999,153.789993,150.75,153.669998,634400,147.07579
"2016-03-28",153.669998,154.440002,152.039993,153.889999,463500,147.286377
"2016-03-29",153.220001,155.020004,152.240005,154.220001,515600,147.602203
"2016-03-30",155.509995,155.610001,152.100006,154.830002,587600,148.18602
"2016-03-31",154.679993,160.179993,154.440002,159.509995,1050400,152.665176
"2016-04-01",158.100006,163.419998,156.350006,162.050003,1087700,155.096207
"2016-04-04",161.5,161.5,158.509995,159.910004,581200,153.048035
