"dates","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"2014-07-31",174.440002,175.270004,172.789993,172.869995,3797600,154.995926
"2014-08-01",172.380005,172.759995,169.399994,170.25,3140000,152.646835
"2014-08-04",170.570007,171.889999,170.050003,171.690002,2103900,153.937958
"2014-08-05",171.300003,171.770004,168.889999,169.419998,2746200,151.902679
"2014-08-06",168.149994,170.850006,168.020004,169.740005,1711700,152.18956
"2014-08-07",170.300003,171.070007,168.740005,169.100006,1920900,151.615784
"2014-08-08",169.350006,172.490005,168.679993,172.259995,2250900,154.44899
"2014-08-11",172.75,173.410004,171.619995,172.460007,2098000,154.628326
"2014-08-12",171.779999,173.110001,171.380005,172.330002,1362900,154.511765
"2014-08-13",172.399994,172.889999,171.270004,172.369995,1708200,154.547638
"2014-08-14",172.800003,173.100006,171.690002,172.729996,1431400,154.870377
"2014-08-15",172.839996,174.600006,171.440002,171.899994,2446000,154.126251
"2014-08-18",173.25,174.630005,172.699997,174.550003,1877700,156.502197
"2014-08-19",174.910004,175.100006,173.630005,173.960007,1916100,155.973267
"2014-08-20",173.270004,174.179993,172.600006,174.029999,1755100,156.036011
"2014-08-21",174.240005,175.919998,173.440002,175.149994,2075200,157.040161
"2014-08-22",175.350006,176.979996,174.830002,175.470001,2682000,157.327118
"2014-08-25",176.710007,179.860001,176.460007,177.869995,3063500,159.478943
"2014-08-26",178.470001,179.149994,177.809998,177.899994,3110600,159.505814
"2014-08-27",178.360001,178.360001,177.009995,177.809998,2073700,159.919571
"2014-08-28",177.050003,177.75,175.889999,177.649994,1961800,159.77565
"2014-08-29",178.320007,179.5,177.850006,179.110001,2560600,161.088791
"2014-09-02",179.259995,180.220001,178.380005,179.770004,1986300,161.682373
"2014-09-03",180.479996,182.070007,179.429993,179.600006,2397700,161.529449
"2014-09-04",179.929993,181.600006,179.550003,180.080002,1678500,161.961151
"2014-09-05",179.580002,179.910004,177.880005,179.75,2562800,161.664398
"2014-09-08",179.580002,180.919998,179.220001,180.110001,1746400,161.988159
"2014-09-09",177.929993,178.639999,176.619995,177.399994,2598500,159.550858
"2014-09-10",178.330002,180.179993,178.119995,179.869995,2457800,161.772278
"2014-09-11",178.770004,181.440002,178.5,181,1905300,162.788651
"2014-09-12",180.630005,183.470001,180.630005,183.169998,3358600,164.74025
"2014-09-15",182.910004,184.399994,182.509995,183.979996,2308000,165.468796
"2014-09-16",183.899994,184.559998,182.800003,184.039993,2137600,165.522751
"2014-09-17",183.820007,185.770004,183.460007,184.820007,2820300,166.224258
"2014-09-18",185.830002,188.429993,185.5,187.889999,3566600,168.985367
"2014-09-19",188.259995,188.580002,185.880005,186.199997,5442900,167.465424
"2014-09-22",186,186.949997,185.100006,185.289993,1826100,166.646988
"2014-09-23",184.570007,186.860001,184.570007,185.089996,1977600,166.467087
"2014-09-24",185.259995,188.119995,184.470001,187.809998,2834200,168.913422
"2014-09-25",187.460007,187.800003,183.460007,184.089996,3074600,165.567703
"2014-09-26",184.75,185.600006,183.220001,185.119995,1932500,166.494064
"2014-09-29",183.110001,184.559998,182.199997,183.830002,1745400,165.333908
"2014-09-30",184.410004,184.990005,182.679993,183.570007,2037700,165.100037
"2014-10-01",183.190002,183.850006,180.330002,180.699997,4196300,162.518829
"2014-10-02",180.600006,183.429993,180.589996,182.880005,2782600,164.479446
"2014-10-03",184.610001,188.539993,184.570007,188.070007,3271400,169.147278
"2014-10-06",189.070007,189.5,187.149994,187.479996,1934800,168.616608
"2014-10-07",186.559998,186.559998,183.619995,183.800003,2927100,165.30687
"2014-10-08",184.029999,187,182.149994,186.639999,3154500,167.861176
"2014-10-09",185.820007,186.169998,180.75,181.270004,4892900,163.031479
"2014-10-10",181.570007,182.949997,180.059998,180.380005,4405600,162.230972
"2014-10-13",181,183.190002,178.5,178.770004,3436500,160.78299
"2014-10-14",179.479996,181.789993,177.770004,178.699997,3557200,160.720016
"2014-10-15",176.490005,177.949997,171.520004,177.240005,6330500,159.406937
"2014-10-16",172.020004,176.289993,171.259995,172.580002,7797500,155.21579
"2014-10-17",175.800003,177.539993,175.100006,176.910004,4951000,159.110138
"2014-10-20",176.220001,178,175.820007,177.839996,2307900,159.946579
"2014-10-21",179.220001,180.360001,178.360001,180.179993,2649500,162.051132
"2014-10-22",180.550003,180.800003,176.830002,176.830002,3088300,159.038208
"2014-10-23",178.800003,181.100006,178.710007,180.059998,3397000,161.943222
"2014-10-24",180.270004,183.490005,180.009995,183.350006,2900900,164.902176
"2014-10-27",182.860001,184.160004,182.309998,183.910004,2383700,165.405807
"2014-10-28",184.160004,186.320007,183.199997,186.320007,3027700,167.573303
"2014-10-29",186.089996,187.309998,185.389999,186.080002,3379000,167.357452
"2014-10-30",185.479996,187.100006,185.169998,186.970001,2794800,168.157944
"2014-10-31",189.240005,190,188.119995,189.990005,3357000,170.874084
"2014-11-03",190.350006,191.979996,189.75,190.830002,2298100,171.629547
"2014-11-04",190.470001,190.970001,188.820007,190.270004,2027300,171.1259
"2014-11-05",191.580002,191.869995,189.610001,189.839996,3141100,170.739166
"2014-11-06",190.380005,191.440002,189.779999,191,1915400,171.782486
"2014-11-07",191.25,191.479996,189.300003,190.710007,1981400,171.521637
"2014-11-10",190.509995,191.869995,190.509995,191.800003,1553900,172.501938
"2014-11-11",191.809998,192.679993,190.529999,191.880005,1620100,172.573959
"2014-11-12",190.660004,190.889999,189.330002,190.179993,2322200,171.044968
"2014-11-13",190.839996,191.190002,189.199997,190.240005,1749600,171.098953
"2014-11-14",190.360001,190.839996,189.619995,189.979996,1691600,170.865082
"2014-11-17",189.520004,191.190002,189.220001,189.929993,1593400,170.820129
"2014-11-18",189.619995,190.660004,189.589996,189.639999,1810300,170.559296
"2014-11-19",189.710007,189.990005,188.190002,189.190002,2260100,170.154572
"2014-11-20",187.820007,189.860001,187.550003,189.75,2850000,170.658218
"2014-11-21",191.520004,191.660004,189.369995,189.589996,2367900,170.514313
"2014-11-24",190.139999,190.889999,189.669998,190.070007,2028800,170.946045
"2014-11-25",190.5,190.5,188.199997,188.860001,3677900,169.857773
"2014-11-26",189.919998,189.919998,187.729996,188.520004,2024000,169.551987
"2014-11-28",188.399994,189.490005,188.119995,188.410004,1195200,169.994095
"2014-12-01",188,188.619995,185.589996,188.199997,2469000,169.804626
"2014-12-02",189.309998,190.940002,188.809998,190.190002,3116100,171.600082
"2014-12-03",189.75,191.820007,189.330002,190.949997,3049600,172.285828
"2014-12-04",190.779999,192.339996,189.960007,191.949997,3123400,173.18808
"2014-12-05",192.720001,196.929993,192.539993,195.449997,3625500,176.345978
"2014-12-08",195.449997,198.059998,194.509995,196.619995,2715000,177.401642
"2014-12-09",193.690002,197.220001,192.899994,196.889999,4568400,177.645218
"2014-12-10",195.479996,195.990005,191.600006,192,6506700,173.233185
"2014-12-11",193,194.940002,192.5,193.539993,3179500,174.622681
"2014-12-12",191.710007,192.639999,188.070007,188.820007,3838900,170.364014
"2014-12-15",190.240005,190.809998,185.410004,185.539993,4729100,167.404602
"2014-12-16",183.960007,186.929993,182.399994,183.309998,4181900,165.392563
"2014-12-17",184.110001,186.5,183.630005,185.029999,5074800,166.944489
"2014-12-18",188,191.660004,187.809998,191.610001,4209600,172.881287
"2014-12-19",192.259995,195,192.029999,193.279999,4798200,174.388077
"2014-12-22",193.919998,194.5,192.759995,194.440002,3056400,175.434723
"2014-12-23",195.339996,196.100006,194.729996,195.5,2346100,176.391083
"2014-12-24",196.610001,196.75,195.009995,195.889999,694200,176.742966
"2014-12-26",196.089996,196.490005,195.399994,195.449997,1016300,176.345978
"2014-12-29",195.570007,196.960007,194.820007,196.190002,1219900,177.013657
"2014-12-30",195.5,196.5,194.580002,195.710007,1136200,176.580536
"2014-12-31",196.649994,196.830002,193.770004,193.830002,1566800,174.884308
"2015-01-02",195.300003,195.729996,192.699997,194.410004,1877700,175.407623
"2015-01-05",193.059998,194.039993,187.479996,188.339996,3413200,169.930908
"2015-01-06",188.300003,188.660004,183.929993,184.529999,3429200,166.493332
"2015-01-07",186.850006,187.990005,185.770004,187.279999,1896800,168.974518
"2015-01-08",189.350006,190.820007,189.25,190.270004,1962500,171.672318
"2015-01-09",190.479996,191.309998,186.960007,187.350006,1980700,169.03772
"2015-01-12",187.360001,187.529999,184.110001,185.070007,2084200,166.98053
"2015-01-13",186.580002,189.380005,183.369995,184.929993,2745300,166.854233
"2015-01-14",181.179993,182.509995,178.100006,180.229996,5204700,162.613617
"2015-01-15",180.179993,181.600006,177.5,178.490005,3146000,161.043716
"2015-01-16",176.729996,180.100006,174.059998,177.229996,5124100,159.906876
"2015-01-20",177.570007,178.330002,174.229996,175.630005,3606600,158.463211
"2015-01-21",174.550003,178.389999,172.820007,177.149994,3737000,159.834686
"2015-01-22",178.809998,182.589996,177.25,182.039993,6228200,164.24675
"2015-01-23",181.429993,182.979996,180.419998,180.490005,3123800,162.848267
"2015-01-26",178.720001,180.990005,178.059998,180.419998,2736500,162.785065
"2015-01-27",177.240005,178.639999,176.300003,176.490005,3335600,159.239212
"2015-01-28",177.729996,177.970001,172.970001,173.050003,3017300,156.135406
"2015-01-29",173.179993,176.300003,173.070007,175.990005,2421400,158.788071
"2015-01-30",174.130005,175.690002,172.320007,172.410004,3037400,155.557983
"2015-02-02",172.990005,175.600006,172.259995,175.490005,2975300,158.33696
"2015-02-03",176.009995,180.479996,175.910004,180.240005,3766900,162.622635
"2015-02-04",178.720001,180.710007,178.529999,178.779999,2980500,161.305359
"2015-02-05",179.440002,181.600006,179.229996,180.770004,2434400,163.100861
"2015-02-06",182.050003,184.619995,181.139999,183.429993,3250900,165.500854
"2015-02-09",181.690002,182.949997,181.149994,182.220001,2421900,164.409134
"2015-02-10",183.350006,184.800003,182.350006,184.559998,2556300,166.520432
"2015-02-11",184.070007,188.190002,183.75,187.649994,4079600,169.30835
"2015-02-12",188.25,190,187.399994,189.779999,3086700,171.230179
"2015-02-13",189.869995,191.330002,188.339996,189,2720400,170.526443
"2015-02-17",188.779999,190.630005,188.309998,190.020004,2123300,171.446732
"2015-02-18",189.539993,190.039993,187.820007,188.669998,1850700,170.228668
"2015-02-19",187.679993,189.850006,187.270004,189.110001,1470400,170.625656
"2015-02-20",188.350006,191.639999,187.050003,191.509995,2317100,172.791092
"2015-02-23",190.740005,190.740005,189.270004,190.309998,1691100,171.708374
"2015-02-24",190.029999,193.279999,189.679993,192.220001,2627300,173.431717
"2015-02-25",191.550003,192.449997,190.460007,191.720001,2775700,172.98056
"2015-02-26",190.509995,192.470001,190,192.199997,2449300,173.958054
"2015-02-27",191.190002,192.5,189.789993,189.789993,2572400,171.776749
"2015-03-02",190,191.919998,189.779999,191.789993,1659400,173.586975
"2015-03-03",190.699997,192.869995,190.570007,191.270004,1487800,173.116348
"2015-03-04",190.350006,190.820007,188.979996,189.669998,1648500,171.668228
"2015-03-05",190.130005,190.720001,189.070007,190.080002,1330100,172.039291
"2015-03-06",187.580002,191.399994,186.580002,186.910004,4103600,169.170151
"2015-03-09",187.300003,188.789993,186.570007,187.929993,2233700,170.093369
"2015-03-10",185.589996,186.139999,182.710007,182.710007,2768500,165.368759
"2015-03-11",183.300003,185.839996,183.009995,184.179993,2098600,166.699234
"2015-03-12",185.940002,190,185.940002,189.949997,3114800,171.921616
"2015-03-13",188.869995,189.740005,186.160004,189.339996,3095100,171.369507
"2015-03-16",190.039993,192.490005,189.899994,191.899994,2127700,173.686523
"2015-03-17",190.970001,191.240005,188.800003,190.570007,1883200,172.482773
"2015-03-18",189.669998,193.039993,189.199997,192.320007,2790100,174.066666
"2015-03-19",191.759995,191.759995,189.089996,189.970001,2097100,171.939728
"2015-03-20",190.470001,193.919998,189.899994,193.130005,3473800,174.799805
"2015-03-23",193.270004,194.25,191.960007,191.960007,1590500,173.740829
"2015-03-24",191.940002,192.509995,191.160004,191.279999,1799100,173.125366
"2015-03-25",191.080002,191.229996,187.350006,187.350006,2542000,169.568344
"2015-03-26",186.520004,187.970001,185.020004,187.240005,2377200,169.468811
"2015-03-27",187.190002,188.479996,186.270004,188.059998,1539600,170.210999
"2015-03-30",189.240005,192,189.190002,191.020004,2403800,172.890076
"2015-03-31",190.339996,190.550003,187.970001,187.970001,2146600,170.129532
"2015-04-01",187.940002,192.330002,186.960007,192.229996,4031400,173.985138
"2015-04-02",191.729996,192.729996,190.850006,191.550003,2296300,173.369736
"2015-04-06",190.179993,192.639999,188.949997,192.050003,1997000,173.822296
"2015-04-07",192.520004,193.639999,192.240005,192.389999,1778000,174.13002
"2015-04-08",193.039993,193.850006,192.199997,192.559998,1997300,174.28392
"2015-04-09",192.860001,195.089996,192.410004,194.889999,1986500,176.392746
"2015-04-10",194.649994,195.860001,194.089996,195.639999,1764800,177.071548
"2015-04-13",195.320007,197.380005,194.770004,195.580002,2196100,177.017258
"2015-04-14",196.979996,198.490005,195.710007,197.720001,3267400,178.954147
"2015-04-15",198.210007,202.139999,197.389999,201.100006,5066100,182.013382
"2015-04-16",202.699997,202.869995,198.699997,200.210007,5976900,181.20784
"2015-04-17",197.839996,198.25,195.649994,197.350006,4578400,178.619232
"2015-04-20",199.070007,199.600006,197.919998,198.100006,2616600,179.29808
"2015-04-21",198.970001,199.5,196.580002,196.839996,1868300,178.157669
"2015-04-22",197.910004,199.160004,196.570007,198.320007,1938100,179.497223
"2015-04-23",198.160004,200.490005,197.600006,199.309998,2053400,180.39325
"2015-04-24",199,199.100006,197.449997,197.990005,1445700,179.198547
"2015-04-27",198.759995,199.309998,196.369995,196.520004,1767100,177.868011
"2015-04-28",196.199997,197.610001,194.399994,197.490005,1909400,178.745956
"2015-04-29",195.789993,199.729996,195.479996,198.559998,2480600,179.714417
"2015-04-30",198.399994,199.75,195.399994,196.419998,2732800,177.777542
"2015-05-01",198.449997,198.570007,196.830002,197.529999,2029500,178.782196
"2015-05-04",198.259995,199.720001,197.899994,199.300003,1581600,180.384186
"2015-05-05",198.309998,200.389999,196.720001,197.289993,2287500,178.564911
"2015-05-06",197.75,198.589996,194.009995,196.25,2433700,177.623642
"2015-05-07",196.259995,197.949997,194.809998,197.389999,1795300,178.655457
"2015-05-08",199.100006,201.339996,199.100006,200.5,3192500,181.470276
"2015-05-11",200.289993,201.949997,200.289993,201.729996,1966700,182.583557
"2015-05-12",200.479996,201.039993,198.070007,200.529999,2247500,181.497437
"2015-05-13",200.470001,201.75,199.850006,201.429993,2143300,182.312027
"2015-05-14",202.330002,202.880005,201.429993,202.619995,1957000,183.389084
"2015-05-15",202.550003,202.970001,201.820007,202.970001,1742900,183.705856
"2015-05-18",202.649994,205.179993,202.639999,204.660004,2164600,185.235504
"2015-05-19",204.990005,206.199997,204.550003,205.399994,2370100,185.905228
"2015-05-20",205.169998,205.960007,204.149994,205.080002,1831200,185.615616
"2015-05-21",204.600006,205.210007,204.179993,204.949997,2225000,185.497925
"2015-05-22",204.660004,208.259995,204.630005,207.800003,3040400,188.077423
"2015-05-26",207.520004,207.520004,205,206.380005,3336300,186.792236
"2015-05-27",206.889999,209.679993,205.869995,209.059998,3011500,189.21785
"2015-05-28",208.080002,208.589996,207.279999,208.479996,3084900,189.281418
"2015-05-29",208.229996,208.270004,205.619995,206.190002,2255500,187.202286
"2015-06-01",207.320007,208.820007,206.889999,207.809998,2088200,188.67308
"2015-06-02",206.850006,207.839996,205.649994,206.429993,2230700,187.420151
"2015-06-03",207.520004,210.169998,206.770004,208.289993,2417000,189.108871
"2015-06-04",207.600006,210.059998,207,208.869995,3462500,189.635468
"2015-06-05",210.699997,211.940002,208.550003,210.449997,3225100,191.069992
"2015-06-08",211.149994,211.699997,209.449997,209.789993,2180700,190.470795
"2015-06-09",210,210.440002,207.619995,209.020004,2278800,189.771667
"2015-06-10",209.720001,213.399994,209.360001,213.130005,2677300,193.50322
"2015-06-11",213.169998,214.610001,212.869995,213.940002,2024100,194.238617
"2015-06-12",213.479996,214.009995,212.009995,213.059998,2006200,193.439651
"2015-06-15",210.889999,212.339996,210.380005,211.759995,1903800,192.259354
"2015-06-16",211.850006,213.570007,211.130005,213.559998,1954200,193.89357
"2015-06-17",213.589996,214.5,212.570007,212.929993,1778400,193.321625
"2015-06-18",213.449997,215.009995,212.009995,214.600006,2167200,194.837845
"2015-06-19",214.119995,215,213.190002,213.190002,4163400,193.557648
"2015-06-22",215.059998,216.809998,215,216.509995,2006100,196.571915
"2015-06-23",216.919998,218.770004,216.639999,218.399994,2735600,198.287918
"2015-06-24",216.199997,217,213.699997,214.429993,3945200,194.683487
"2015-06-25",215.149994,215.800003,212.490005,212.820007,2434700,193.221771
"2015-06-26",213.619995,214.610001,212.550003,213.169998,2762600,193.539505
"2015-06-29",210.139999,211.220001,207.649994,207.649994,3292800,188.527847
"2015-06-30",209.889999,210.789993,208.149994,208.789993,4167300,189.562851
"2015-07-01",211.630005,212.490005,208.949997,209.940002,2820300,190.606934
"2015-07-02",209.940002,210.630005,208.5,209.199997,1816600,189.935089
"2015-07-06",206.710007,208.529999,206.259995,208.039993,2816800,188.881927
"2015-07-07",207.979996,208.970001,203.199997,208.210007,3304200,189.036224
"2015-07-08",206.300003,206.789993,203.699997,204.059998,2185100,185.268448
"2015-07-09",207.130005,207.550003,204.440002,204.809998,2256200,185.949402
"2015-07-10",207.720001,207.979996,206.179993,207.190002,1840600,188.110214
"2015-07-13",209.440002,210.309998,208.649994,210.119995,2041700,190.770386
"2015-07-14",210.009995,212.759995,209.699997,212.160004,2090700,192.622543
"2015-07-15",213.539993,213.610001,211.429993,212.960007,2536700,193.348862
"2015-07-16",211.389999,214.139999,209.320007,211.179993,4405200,191.732758
"2015-07-17",210.759995,212.800003,209.789993,212.460007,2849000,192.894897
"2015-07-20",212.679993,214,211.210007,212.389999,2175400,192.831345
"2015-07-21",211.979996,212.800003,210.75,211.5,1985300,192.023315
"2015-07-22",211.800003,213.720001,211.75,213.25,2301300,193.612167
"2015-07-23",213.660004,214.610001,210.699997,211.050003,2192700,191.614731
"2015-07-24",211.449997,211.449997,206.899994,207.350006,2453900,188.255478
"2015-07-27",205.449997,205.839996,203.5,205.020004,2910500,186.14006
"2015-07-28",207.139999,207.179993,204.600006,206.240005,2018100,187.247696
"2015-07-29",206.570007,208.130005,205.669998,206.839996,1987300,187.792419
"2015-07-30",206.029999,207.350006,205.100006,207.199997,1342900,188.119293
"2015-07-31",207.399994,207.470001,204.899994,205.070007,1644000,186.18544
"2015-08-03",205.75,205.949997,202.839996,204.690002,2075500,185.840469
"2015-08-04",205.009995,207.149994,204.800003,205.169998,1451500,186.276184
"2015-08-05",206.940002,207.779999,204.929993,205.699997,1535500,186.757446
"2015-08-06",206,206.699997,204.300003,205.089996,1485800,186.203613
"2015-08-07",205.300003,206.639999,202.320007,203.440002,1691100,184.705505
"2015-08-10",204.589996,206.570007,204.339996,205.970001,1640300,187.002563
"2015-08-11",203.5,203.919998,200.660004,201.699997,2554000,183.125763
"2015-08-12",199.899994,201.550003,196.580002,201.130005,2771900,182.608261
"2015-08-13",200.720001,201.949997,199.580002,200.740005,3353600,182.254211
"2015-08-14",200.830002,202.550003,200.740005,202.020004,3567100,183.416336
"2015-08-17",201.009995,202.860001,199.779999,202.570007,1600700,183.915634
"2015-08-18",202.119995,203.100006,201.179993,201.179993,1665400,182.653641
"2015-08-19",200.020004,202.75,199.139999,200.949997,2721400,182.444824
"2015-08-20",198.429993,199.220001,196.75,196.75,3140000,178.631607
"2015-08-21",193.660004,194.600006,187.580002,187.740005,5406200,170.45134
"2015-08-24",178.460007,186.889999,172.100006,179.460007,7183600,162.933838
"2015-08-25",185.889999,187.330002,177.710007,178.220001,7204800,161.807999
"2015-08-26",183.039993,185.059998,179.110001,184.399994,5561800,167.418854
"2015-08-27",186.809998,189.860001,185.429993,189.210007,3798500,171.78595
"2015-08-28",187.589996,188.850006,186.259995,187.75,2413100,171.048019
"2015-08-31",187.690002,190.25,187.179993,188.600006,2858000,171.822357
"2015-09-01",184.240005,186.470001,181.080002,182.119995,5494500,165.918839
"2015-09-02",184.869995,185.820007,182.509995,184.509995,3043800,168.096191
"2015-09-03",185,187.889999,184.279999,185.059998,2902200,168.59729
"2015-09-04",182.259995,182.830002,179.130005,180.380005,4295600,164.333618
"2015-09-08",183.910004,186.309998,183.649994,185.880005,3060100,169.34436
"2015-09-09",189.550003,191.75,185.259995,185.679993,4756800,169.162125
"2015-09-10",185.449997,187.820007,184.770004,185.910004,3042600,169.371719
"2015-09-11",185.429993,185.820007,183.320007,185.270004,2536800,168.788635
"2015-09-14",185.600006,185.860001,183.300003,183.940002,2746000,167.57692
"2015-09-15",184.779999,188.020004,184.190002,187.449997,3092800,170.774689
"2015-09-16",187.960007,189.300003,186.589996,188.639999,2717800,171.85881
"2015-09-17",188.449997,190.570007,186,186.449997,3712600,169.863647
"2015-09-18",183.199997,183.380005,180.550003,180.940002,6529900,164.843826
"2015-09-21",183.300003,184.410004,181.699997,183.350006,2947200,167.039429
"2015-09-22",180.889999,181,178.009995,179.720001,4166900,163.732315
"2015-09-23",179.809998,180.190002,177.75,179.410004,2732600,163.449951
"2015-09-24",177.660004,177.979996,174.820007,176.910004,3910000,161.172333
"2015-09-25",179.199997,181.110001,178.160004,179.830002,3026500,163.832565
"2015-09-28",178.460007,178.460007,172.75,173.020004,3898500,157.628342
"2015-09-29",173.009995,173.300003,167.490005,171.860001,4419100,156.571564
"2015-09-30",174.580002,175.080002,172.160004,173.759995,2931500,158.302521
"2015-10-01",174.399994,176.169998,173.039993,176.020004,3613000,160.361526
"2015-10-02",172.139999,177.100006,169.869995,177.009995,4469900,161.263397
"2015-10-05",178.229996,181.059998,177.830002,180.699997,3411900,164.625153
"2015-10-06",180.199997,181.279999,179.470001,180.320007,1859100,164.278961
"2015-10-07",181.800003,183.789993,180.539993,182.229996,2572200,166.019043
"2015-10-08",181.179993,182.470001,179.75,181.070007,3253400,164.962265
"2015-10-09",180.960007,182.289993,178.210007,179.190002,3334900,163.249496
"2015-10-12",180.800003,181.199997,179.009995,180.229996,3059800,164.196976
"2015-10-13",179.570007,183.139999,179.5,180.970001,2918800,164.871124
"2015-10-14",180.729996,182.220001,179.139999,179.509995,3252000,163.541031
"2015-10-15",176.729996,185.75,175.759995,184.960007,5720100,168.50618
"2015-10-16",185.119995,186.649994,183.630005,185.179993,2977500,168.706604
"2015-10-19",183.479996,186.5,183.149994,185.740005,2665700,169.216827
"2015-10-20",185.199997,185.970001,183.899994,185.509995,2736200,169.007248
"2015-10-21",186.220001,186.220001,179.550003,179.699997,3613800,163.714142
"2015-10-22",180.229996,184.190002,180.199997,183.559998,2609600,167.230713
"2015-10-23",185.160004,186.360001,184.429993,185.5,2935700,168.998169
"2015-10-26",187.100006,188,186.619995,187.009995,2573700,170.37384
"2015-10-27",186,186.830002,184.5,186.309998,1932300,169.736099
"2015-10-28",186.710007,191.479996,186.169998,191.320007,3231900,174.30043
"2015-10-29",191,191.960007,189.330002,189.889999,3068100,172.99762
"2015-10-30",189.759995,190.089996,187.240005,187.5,2791600,170.820251
"2015-11-02",188.320007,190.429993,187.679993,189.679993,2531500,172.80629
"2015-11-03",189.25,191.869995,189.050003,190.690002,2443200,173.726456
"2015-11-04",191,192.889999,190.309998,191.649994,2174300,174.601059
"2015-11-05",192.539993,193.279999,191,192.020004,2186300,174.938141
"2015-11-06",196,199.470001,195.899994,199.169998,4270800,181.452103
"2015-11-09",199.039993,199.899994,196.320007,196.759995,2604400,179.2565
"2015-11-10",196.580002,198.220001,195.279999,197.809998,2149900,180.213074
"2015-11-11",198.289993,198.929993,196.729996,197.389999,1637500,179.83046
"2015-11-12",196.190002,196.190002,192.259995,192.770004,3166900,175.621429
"2015-11-13",192.630005,193.380005,190.059998,190.389999,2484000,173.453125
"2015-11-16",189.990005,192.160004,188.009995,192.160004,4626600,175.065704
"2015-11-17",192.669998,193,190.320007,190.570007,1783800,173.617157
"2015-11-18",191.050003,194.050003,191.009995,193.660004,2509200,176.432251
"2015-11-19",193.820007,194.210007,191.669998,193.029999,1835800,175.858292
"2015-11-20",193,193.490005,191.110001,191.470001,2932100,174.437057
"2015-11-23",191.300003,191.490005,188.520004,189.190002,2671700,172.359909
"2015-11-24",188.020004,189.800003,186.559998,188.669998,2679400,171.886108
"2015-11-25",188.990005,189.770004,188.149994,189.149994,1495600,172.323456
"2015-11-27",189.160004,191.190002,188.850006,190.470001,1092700,173.526031
"2015-11-30",190.5,191.080002,189.240005,190.020004,3415000,173.708862
"2015-12-01",191.220001,193.149994,190.009995,193.070007,4140900,176.497086
"2015-12-02",193.300003,193.839996,189.800003,190.259995,1817200,173.928207
"2015-12-03",190.660004,191.649994,184.729996,185.199997,3599000,169.302582
"2015-12-04",185.610001,190.619995,184.75,189.990005,3517200,173.681473
"2015-12-07",190,190.119995,185,185.490005,3499900,169.567734
"2015-12-08",183.919998,184.470001,181.839996,182.919998,2663800,167.218323
"2015-12-09",182.020004,184.850006,179.830002,180.710007,3907500,165.198029
"2015-12-10",180.990005,183.929993,180.309998,182.110001,2212300,166.477844
"2015-12-11",179.679993,180.149994,175.470001,176.559998,3750100,161.404266
"2015-12-14",176.669998,178.630005,172.899994,176.399994,5102400,161.25798
"2015-12-15",178.979996,183.279999,178.850006,182.009995,3398700,166.386414
"2015-12-16",184.009995,186.880005,181.679993,186.210007,3191700,170.225906
"2015-12-17",186.880005,187.889999,182.610001,182.610001,2807900,166.934906
"2015-12-18",181.199997,181.899994,175.389999,175.490005,6740800,160.426117
"2015-12-21",177.5,178.149994,175.830002,177.75,2472900,162.492081
"2015-12-22",178.899994,180.690002,177.050003,180.050003,2312800,164.594696
"2015-12-23",180.699997,183,180.460007,182.949997,2367900,167.245758
"2015-12-24",182.270004,183.169998,182.020004,182.470001,1107600,166.806946
"2015-12-28",181.770004,181.929993,179.839996,181.619995,1723300,166.029938
"2015-12-29",182.820007,184.179993,182.5,183.529999,1848900,167.775925
"2015-12-30",183.279999,183.529999,181.839996,182.009995,1514300,166.386414
"2015-12-31",181.160004,182.889999,180.029999,180.229996,1773900,164.759216
"2016-01-04",175.789993,177.190002,173.759995,177.139999,3745500,161.934464
"2016-01-05",176.710007,177.5,172.919998,174.089996,4521600,159.146255
"2016-01-06",171.309998,172.020004,169.100006,169.839996,5539400,155.261063
"2016-01-07",166.669998,169.5,163.600006,164.619995,5687900,150.489166
"2016-01-08",166.75,168.419998,163.630005,163.940002,4929800,149.867523
"2016-01-11",165,166.460007,163.339996,165.729996,4386500,151.503937
"2016-01-12",166.889999,168.179993,163.300003,165.710007,4441300,151.485626
"2016-01-13",166.460007,167.100006,157.919998,158.990005,5252500,145.342484
"2016-01-14",160.300003,162.509995,156.759995,161.389999,4272500,147.536423
"2016-01-15",156.699997,157.990005,153.809998,155.610001,6237200,142.252594
"2016-01-19",157.559998,158.759995,155.279999,156.820007,5860600,143.358749
"2016-01-20",154.100006,158.369995,151.649994,153.75,9369100,140.552292
"2016-01-21",153.970001,155.160004,151.490005,151.649994,5738800,138.632538
"2016-01-22",154.580002,156.990005,153.860001,156.860001,5583800,143.395264
"2016-01-25",156.399994,156.529999,151.119995,151.119995,5051700,138.14798
"2016-01-26",151.119995,156.100006,151.119995,154.449997,5237700,141.192154
"2016-01-27",153.589996,158.429993,153.190002,153.720001,5153100,140.524811
"2016-01-28",155.009995,158.050003,152.529999,157.059998,4292900,143.57811
"2016-01-29",158.639999,161.589996,157.779999,161.559998,4887900,147.691849
"2016-02-01",160.410004,161,158.449997,159.649994,2963500,145.94577
"2016-02-02",157,157,150.160004,151.699997,6316200,138.678238
"2016-02-03",152.5,153.839996,147.009995,152.679993,5893200,139.574112
"2016-02-04",152.300003,157.949997,152.009995,156.490005,4573100,143.057053
